TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        9474.00000        9.15631
TAB:  US_District_of_Columbia Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_District_of_Columbia Confirmed cc1=  .998171 cc2=  .730910 lx=  9.25331 if=  97 il= 110 5/11/2020  n=  13 now=    9474 end=      10470      6389     10325 U=    19.45 T=   96.3 p1=  10.5 p2=    90.5 ed=   142 6/12/2020   x1=  97. x2= 110. y1=  -.04 y2=  -.71 BEST
GP: Confirmed US_District_of_Columbia 5/11/2020       110    9474    10470    6389    10325     6   142 6/12/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .997800 cc2=  .720450 lx=  9.21631 if=  98 il= 110 5/11/2020  n=  12 now=    9474 end=      10059      6389     10325 U=    17.65 T=   96.1 p1=   6.2 p2=    94.2 ed=   137 6/7/2020    x1=  98. x2= 110. y1=  -.11 y2=  -.79     
GP: Confirmed US_District_of_Columbia 5/11/2020       110    9474    10059    6389    10325     6   137 6/7/2020  
AAA2     1 US_District_of_Columbia Confirmed cc1=  .997581 cc2=  .708906 lx=  9.34631 if=  99 il= 110 5/11/2020  n=  11 now=    9474 end=      11456      6389     10325 U=    21.48 T=   98.4 p1=  20.9 p2=    82.7 ed=   149 6/19/2020   x1=  99. x2= 110. y1=  -.03 y2=  -.54     
GP: Confirmed US_District_of_Columbia 5/11/2020       110    9474    11456    6389    10325     6   149 6/19/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .998532 cc2=  .697021 lx= 10.90631 if= 100 il= 110 5/11/2020  n=  10 now=    9474 end=      54519      6389     10325 U=    72.73 T=  165.5 p1= 475.5 p2=    17.4 ed=   337 12/24/2020  x1= 100. x2= 110. y1=   .90 y2=   .76     
GP: Confirmed US_District_of_Columbia 5/11/2020       110    9474    -        6389    10325     6   337 12/24/2020
AAA2     1 US_District_of_Columbia Confirmed cc1=  .998057 cc2=  .681830 lx= 10.52631 if= 101 il= 110 5/11/2020  n=   9 now=    9474 end=      37283      6389     10325 U=    59.78 T=  143.9 p1= 293.5 p2=    25.4 ed=   285 11/2/2020   x1= 101. x2= 110. y1=   .72 y2=   .57     
GP: Confirmed US_District_of_Columbia 5/11/2020       110    9474    -        6389    10325     6   285 11/2/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .997482 cc2=  .664148 lx= 11.15631 if= 102 il= 110 5/11/2020  n=   8 now=    9474 end=      70003      6389     10325 U=    83.09 T=  182.5 p1= 638.9 p2=    13.5 ed=   378 2/3/2021    x1= 102. x2= 110. y1=   .97 y2=   .87     
GP: Confirmed US_District_of_Columbia 5/11/2020       110    9474    -        6389    10325     6   378 2/3/2021  
AAA2     1 US_District_of_Columbia Confirmed cc1=  .996849 cc2=  .643295 lx=  9.93631 if= 103 il= 110 5/11/2020  n=   7 now=    9474 end=      20667      6389     10325 U=    42.22 T=  116.8 p1= 118.1 p2=    45.8 ed=   216 8/25/2020   x1= 103. x2= 110. y1=   .33 y2=   .16     
GP: Confirmed US_District_of_Columbia 5/11/2020       110    9474    20667    6389    10325     6   216 8/25/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .996885 cc2=  .618921 lx=  9.04631 if= 104 il= 110 5/11/2020  n=   6 now=    9474 end=       8487      6389     10325 U=    12.08 T=   94.8 p1= -10.4 p2=   111.6 ed=   123 5/24/2020   x1= 104. x2= 110. y1=  -.76 y2= -1.26     
GP: Confirmed US_District_of_Columbia 5/11/2020       110    9474     8487    6389    10325     6   123 5/24/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .998743 cc2=  .590495 lx=  8.87631 if= 105 il= 110 5/11/2020  n=   5 now=    9474 end=       7160      6389     10325 U=     5.77 T=   97.5 p1= -24.4 p2=   132.3 ed=   111 5/12/2020   x1= 105. x2= 110. y1= -1.31 y2= -2.17     
GP: Confirmed US_District_of_Columbia 5/11/2020       110    9474     7160    6389    10325     6   111 5/12/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .998701 cc2=  .867395 lx=  9.20631 if=  54 il= 111 5/12/2020  n=  57 now=    9474 end=       9959      6485     10333 U=    21.45 T=   92.8 p1=   5.1 p2=    95.1 ed=   143 6/13/2020   x1=  54. x2= 111. y1=  1.81 y2=  -.85     
GP: Confirmed US_District_of_Columbia 5/12/2020       111    9474     9959    6485    10333     4   143 6/13/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .998638 cc2=  .866185 lx=  9.20631 if=  55 il= 111 5/12/2020  n=  56 now=    9474 end=       9959      6485     10333 U=    21.08 T=   93.2 p1=   5.1 p2=    95.1 ed=   142 6/12/2020   x1=  55. x2= 111. y1=  1.81 y2=  -.85     
GP: Confirmed US_District_of_Columbia 5/12/2020       111    9474     9959    6485    10333     4   142 6/12/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .998650 cc2=  .865019 lx=  9.21631 if=  56 il= 111 5/12/2020  n=  55 now=    9474 end=      10059      6485     10333 U=    21.33 T=   93.4 p1=   6.2 p2=    94.2 ed=   143 6/13/2020   x1=  56. x2= 111. y1=  1.75 y2=  -.82     
GP: Confirmed US_District_of_Columbia 5/12/2020       111    9474    10059    6485    10333     4   143 6/13/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .998657 cc2=  .863817 lx=  9.22631 if=  57 il= 111 5/12/2020  n=  54 now=    9474 end=      10160      6485     10333 U=    21.50 T=   93.8 p1=   7.2 p2=    93.2 ed=   144 6/14/2020   x1=  57. x2= 111. y1=  1.71 y2=  -.80     
GP: Confirmed US_District_of_Columbia 5/12/2020       111    9474    10160    6485    10333     4   144 6/14/2020 
AAA1     1 US_District_of_Columbia Confirmed cc1=  .998692 cc2=  .862609 lx=  9.24631 if=  58 il= 111 5/12/2020  n=  53 now=    9474 end=      10366      6485     10333 U=    22.43 T=   94.0 p1=   9.4 p2=    91.4 ed=   146 6/16/2020   x1=  58. x2= 111. y1=  1.61 y2=  -.76 BEST
AAA2     1 US_District_of_Columbia Confirmed cc1=  .998693 cc2=  .862609 lx=  9.24131 if=  58 il= 111 5/12/2020  n=  53 now=    9474 end=      10366      6485     10333 U=    22.43 T=   94.0 p1=   9.4 p2=    91.4 ed=   146 6/16/2020   x1=  58. x2= 111. y1=  1.61 y2=  -.76 BEST
GP: Confirmed US_District_of_Columbia 5/12/2020       111    9474    10366    6485    10333     4   146 6/16/2020 
AAA1     1 US_District_of_Columbia Confirmed cc1=  .998623 cc2=  .861262 lx=  9.24631 if=  59 il= 111 5/12/2020  n=  52 now=    9474 end=      10366      6485     10333 U=    22.64 T=   93.9 p1=   9.4 p2=    91.4 ed=   147 6/17/2020   x1=  59. x2= 111. y1=  1.54 y2=  -.76 BEST
AAA2     1 US_District_of_Columbia Confirmed cc1=  .998623 cc2=  .861262 lx=  9.24431 if=  59 il= 111 5/12/2020  n=  52 now=    9474 end=      10366      6485     10333 U=    22.64 T=   93.9 p1=   9.4 p2=    91.4 ed=   147 6/17/2020   x1=  59. x2= 111. y1=  1.54 y2=  -.76 BEST
GP: Confirmed US_District_of_Columbia 5/12/2020       111    9474    10366    6485    10333     4   147 6/17/2020 
AAA1     1 US_District_of_Columbia Confirmed cc1=  .998542 cc2=  .859867 lx=  9.24631 if=  60 il= 111 5/12/2020  n=  51 now=    9474 end=      10366      6485     10333 U=    22.29 T=   94.1 p1=   9.4 p2=    91.4 ed=   146 6/16/2020   x1=  60. x2= 111. y1=  1.53 y2=  -.76 BEST
AAA2     1 US_District_of_Columbia Confirmed cc1=  .998543 cc2=  .859867 lx=  9.24331 if=  60 il= 111 5/12/2020  n=  51 now=    9474 end=      10366      6485     10333 U=    22.29 T=   94.1 p1=   9.4 p2=    91.4 ed=   146 6/16/2020   x1=  60. x2= 111. y1=  1.53 y2=  -.76 BEST
GP: Confirmed US_District_of_Columbia 5/12/2020       111    9474    10366    6485    10333     4   146 6/16/2020 
AAA1     1 US_District_of_Columbia Confirmed cc1=  .998477 cc2=  .858449 lx=  9.24631 if=  61 il= 111 5/12/2020  n=  50 now=    9474 end=      10366      6485     10333 U=    22.20 T=   94.2 p1=   9.4 p2=    91.4 ed=   146 6/16/2020   x1=  61. x2= 111. y1=  1.49 y2=  -.76 BEST
AAA2     1 US_District_of_Columbia Confirmed cc1=  .998478 cc2=  .858449 lx=  9.24931 if=  61 il= 111 5/12/2020  n=  50 now=    9474 end=      10366      6485     10333 U=    22.20 T=   94.2 p1=   9.4 p2=    91.4 ed=   146 6/16/2020   x1=  61. x2= 111. y1=  1.49 y2=  -.76 BEST
GP: Confirmed US_District_of_Columbia 5/12/2020       111    9474    10366    6485    10333     4   146 6/16/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .998433 cc2=  .857011 lx=  9.25631 if=  62 il= 111 5/12/2020  n=  49 now=    9474 end=      10470      6485     10333 U=    22.31 T=   94.6 p1=  10.5 p2=    90.5 ed=   147 6/17/2020   x1=  62. x2= 111. y1=  1.46 y2=  -.74     
GP: Confirmed US_District_of_Columbia 5/12/2020       111    9474    10470    6485    10333     4   147 6/17/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .998424 cc2=  .855567 lx=  9.27631 if=  63 il= 111 5/12/2020  n=  48 now=    9474 end=      10681      6485     10333 U=    22.94 T=   95.1 p1=  12.7 p2=    88.7 ed=   149 6/19/2020   x1=  63. x2= 111. y1=  1.40 y2=  -.70     
GP: Confirmed US_District_of_Columbia 5/12/2020       111    9474    10681    6485    10333     4   149 6/19/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .998368 cc2=  .854030 lx=  9.28631 if=  64 il= 111 5/12/2020  n=  47 now=    9474 end=      10789      6485     10333 U=    23.25 T=   95.3 p1=  13.9 p2=    87.8 ed=   150 6/20/2020   x1=  64. x2= 111. y1=  1.35 y2=  -.68     
GP: Confirmed US_District_of_Columbia 5/12/2020       111    9474    10789    6485    10333     4   150 6/20/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .998294 cc2=  .852429 lx=  9.28631 if=  65 il= 111 5/12/2020  n=  46 now=    9474 end=      10789      6485     10333 U=    23.24 T=   95.3 p1=  13.9 p2=    87.8 ed=   150 6/20/2020   x1=  65. x2= 111. y1=  1.30 y2=  -.68     
GP: Confirmed US_District_of_Columbia 5/12/2020       111    9474    10789    6485    10333     4   150 6/20/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .998227 cc2=  .850785 lx=  9.30631 if=  66 il= 111 5/12/2020  n=  45 now=    9474 end=      11007      6485     10333 U=    23.50 T=   96.0 p1=  16.2 p2=    86.1 ed=   151 6/21/2020   x1=  66. x2= 111. y1=  1.28 y2=  -.64     
GP: Confirmed US_District_of_Columbia 5/12/2020       111    9474    11007    6485    10333     4   151 6/21/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .998214 cc2=  .849143 lx=  9.31631 if=  67 il= 111 5/12/2020  n=  44 now=    9474 end=      11117      6485     10333 U=    23.59 T=   96.4 p1=  17.3 p2=    85.2 ed=   152 6/22/2020   x1=  67. x2= 111. y1=  1.25 y2=  -.62     
GP: Confirmed US_District_of_Columbia 5/12/2020       111    9474    11117    6485    10333     4   152 6/22/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .998299 cc2=  .847544 lx=  9.34631 if=  68 il= 111 5/12/2020  n=  43 now=    9474 end=      11456      6485     10333 U=    24.25 T=   97.3 p1=  20.9 p2=    82.7 ed=   154 6/24/2020   x1=  68. x2= 111. y1=  1.21 y2=  -.56     
GP: Confirmed US_District_of_Columbia 5/12/2020       111    9474    11456    6485    10333     4   154 6/24/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .998450 cc2=  .845952 lx=  9.38631 if=  69 il= 111 5/12/2020  n=  42 now=    9474 end=      11923      6485     10333 U=    25.40 T=   98.4 p1=  25.8 p2=    79.5 ed=   158 6/28/2020   x1=  69. x2= 111. y1=  1.16 y2=  -.50     
GP: Confirmed US_District_of_Columbia 5/12/2020       111    9474    11923    6485    10333     4   158 6/28/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .998535 cc2=  .844231 lx=  9.41631 if=  70 il= 111 5/12/2020  n=  41 now=    9474 end=      12287      6485     10333 U=    26.27 T=   99.2 p1=  29.7 p2=    77.1 ed=   161 7/1/2020    x1=  70. x2= 111. y1=  1.11 y2=  -.45     
GP: Confirmed US_District_of_Columbia 5/12/2020       111    9474    12287    6485    10333     4   161 7/1/2020  
AAA2     1 US_District_of_Columbia Confirmed cc1=  .998595 cc2=  .842421 lx=  9.45631 if=  71 il= 111 5/12/2020  n=  40 now=    9474 end=      12788      6485     10333 U=    27.08 T=  100.5 p1=  35.0 p2=    74.1 ed=   164 7/4/2020    x1=  71. x2= 111. y1=  1.09 y2=  -.39     
GP: Confirmed US_District_of_Columbia 5/12/2020       111    9474    12788    6485    10333     4   164 7/4/2020  
AAA2     1 US_District_of_Columbia Confirmed cc1=  .998768 cc2=  .840654 lx=  9.50631 if=  72 il= 111 5/12/2020  n=  39 now=    9474 end=      13444      6485     10333 U=    28.41 T=  102.0 p1=  41.9 p2=    70.5 ed=   169 7/9/2020    x1=  72. x2= 111. y1=  1.06 y2=  -.32     
GP: Confirmed US_District_of_Columbia 5/12/2020       111    9474    13444    6485    10333     4   169 7/9/2020  
AAA2     1 US_District_of_Columbia Confirmed cc1=  .998947 cc2=  .838819 lx=  9.56631 if=  73 il= 111 5/12/2020  n=  38 now=    9474 end=      14275      6485     10333 U=    30.33 T=  103.8 p1=  50.7 p2=    66.4 ed=   175 7/15/2020   x1=  73. x2= 111. y1=  1.02 y2=  -.24     
GP: Confirmed US_District_of_Columbia 5/12/2020       111    9474    14275    6485    10333     4   175 7/15/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .998988 cc2=  .836767 lx=  9.60631 if=  74 il= 111 5/12/2020  n=  37 now=    9474 end=      14858      6485     10333 U=    31.37 T=  105.1 p1=  56.8 p2=    63.8 ed=   179 7/19/2020   x1=  74. x2= 111. y1=   .99 y2=  -.19     
GP: Confirmed US_District_of_Columbia 5/12/2020       111    9474    14858    6485    10333     4   179 7/19/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .999049 cc2=  .834650 lx=  9.66631 if=  75 il= 111 5/12/2020  n=  36 now=    9474 end=      15776      6485     10333 U=    32.78 T=  107.1 p1=  66.5 p2=    60.1 ed=   184 7/24/2020   x1=  75. x2= 111. y1=   .98 y2=  -.12     
GP: Confirmed US_District_of_Columbia 5/12/2020       111    9474    15776    6485    10333     4   184 7/24/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .999181 cc2=  .832514 lx=  9.74631 if=  76 il= 111 5/12/2020  n=  35 now=    9474 end=      17090      6485     10333 U=    34.83 T=  109.9 p1=  80.4 p2=    55.4 ed=   192 8/1/2020    x1=  76. x2= 111. y1=   .97 y2=  -.03     
GP: Confirmed US_District_of_Columbia 5/12/2020       111    9474    17090    6485    10333     4   192 8/1/2020  
AAA2     1 US_District_of_Columbia Confirmed cc1=  .999363 cc2=  .830332 lx=  9.85631 if=  77 il= 111 5/12/2020  n=  34 now=    9474 end=      19078      6485     10333 U=    38.94 T=  114.0 p1= 101.4 p2=    49.7 ed=   205 8/14/2020   x1=  77. x2= 111. y1=   .95 y2=   .08     
GP: Confirmed US_District_of_Columbia 5/12/2020       111    9474    19078    6485    10333     4   205 8/14/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .999306 cc2=  .827807 lx=  9.85631 if=  78 il= 111 5/12/2020  n=  33 now=    9474 end=      19078      6485     10333 U=    38.76 T=  113.9 p1= 101.4 p2=    49.7 ed=   205 8/14/2020   x1=  78. x2= 111. y1=   .93 y2=   .08     
GP: Confirmed US_District_of_Columbia 5/12/2020       111    9474    19078    6485    10333     4   205 8/14/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .999253 cc2=  .825175 lx=  9.88631 if=  79 il= 111 5/12/2020  n=  32 now=    9474 end=      19659      6485     10333 U=    39.93 T=  115.1 p1= 107.5 p2=    48.2 ed=   209 8/18/2020   x1=  79. x2= 111. y1=   .90 y2=   .10     
GP: Confirmed US_District_of_Columbia 5/12/2020       111    9474    19659    6485    10333     4   209 8/18/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .999181 cc2=  .822404 lx=  9.87631 if=  80 il= 111 5/12/2020  n=  31 now=    9474 end=      19463      6485     10333 U=    39.84 T=  114.8 p1= 105.4 p2=    48.7 ed=   208 8/17/2020   x1=  80. x2= 111. y1=   .87 y2=   .09     
GP: Confirmed US_District_of_Columbia 5/12/2020       111    9474    19463    6485    10333     4   208 8/17/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .999105 cc2=  .819499 lx=  9.86631 if=  81 il= 111 5/12/2020  n=  30 now=    9474 end=      19270      6485     10333 U=    39.45 T=  114.4 p1= 103.4 p2=    49.2 ed=   207 8/16/2020   x1=  81. x2= 111. y1=   .85 y2=   .09     
GP: Confirmed US_District_of_Columbia 5/12/2020       111    9474    19270    6485    10333     4   207 8/16/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .999013 cc2=  .816439 lx=  9.85631 if=  82 il= 111 5/12/2020  n=  29 now=    9474 end=      19078      6485     10333 U=    38.81 T=  114.0 p1= 101.4 p2=    49.7 ed=   205 8/14/2020   x1=  82. x2= 111. y1=   .82 y2=   .08     
GP: Confirmed US_District_of_Columbia 5/12/2020       111    9474    19078    6485    10333     4   205 8/14/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .998924 cc2=  .813228 lx=  9.88631 if=  83 il= 111 5/12/2020  n=  28 now=    9474 end=      19659      6485     10333 U=    39.41 T=  115.1 p1= 107.5 p2=    48.2 ed=   208 8/17/2020   x1=  83. x2= 111. y1=   .81 y2=   .10     
GP: Confirmed US_District_of_Columbia 5/12/2020       111    9474    19659    6485    10333     4   208 8/17/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .998869 cc2=  .809886 lx=  9.96631 if=  84 il= 111 5/12/2020  n=  27 now=    9474 end=      21296      6485     10333 U=    41.71 T=  118.2 p1= 124.8 p2=    44.5 ed=   216 8/25/2020   x1=  84. x2= 111. y1=   .82 y2=   .17     
GP: Confirmed US_District_of_Columbia 5/12/2020       111    9474    21296    6485    10333     4   216 8/25/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .998806 cc2=  .806356 lx= 10.06631 if=  85 il= 111 5/12/2020  n=  26 now=    9474 end=      23536      6485     10333 U=    44.77 T=  122.4 p1= 148.4 p2=    40.3 ed=   228 9/6/2020    x1=  85. x2= 111. y1=   .83 y2=   .25     
GP: Confirmed US_District_of_Columbia 5/12/2020       111    9474    23536    6485    10333     4   228 9/6/2020  
AAA2     1 US_District_of_Columbia Confirmed cc1=  .998702 cc2=  .802586 lx= 10.16631 if=  86 il= 111 5/12/2020  n=  25 now=    9474 end=      26011      6485     10333 U=    47.47 T=  126.6 p1= 174.6 p2=    36.4 ed=   238 9/16/2020   x1=  86. x2= 111. y1=   .86 y2=   .33     
GP: Confirmed US_District_of_Columbia 5/12/2020       111    9474    26011    6485    10333     4   238 9/16/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .998622 cc2=  .798622 lx= 10.33631 if=  87 il= 111 5/12/2020  n=  24 now=    9474 end=      30831      6485     10333 U=    53.19 T=  134.6 p1= 225.4 p2=    30.7 ed=   260 10/8/2020   x1=  87. x2= 111. y1=   .90 y2=   .44     
GP: Confirmed US_District_of_Columbia 5/12/2020       111    9474    -        6485    10333     4   260 10/8/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .998442 cc2=  .794318 lx= 10.34631 if=  88 il= 111 5/12/2020  n=  23 now=    9474 end=      31141      6485     10333 U=    53.52 T=  135.1 p1= 228.7 p2=    30.4 ed=   261 10/9/2020   x1=  88. x2= 111. y1=   .88 y2=   .45     
GP: Confirmed US_District_of_Columbia 5/12/2020       111    9474    -        6485    10333     4   261 10/9/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .998231 cc2=  .789716 lx= 10.37631 if=  89 il= 111 5/12/2020  n=  22 now=    9474 end=      32090      6485     10333 U=    54.48 T=  136.6 p1= 238.7 p2=    29.5 ed=   265 10/13/2020  x1=  89. x2= 111. y1=   .87 y2=   .47     
GP: Confirmed US_District_of_Columbia 5/12/2020       111    9474    -        6485    10333     4   265 10/13/2020
AAA2     1 US_District_of_Columbia Confirmed cc1=  .997979 cc2=  .784778 lx= 10.40631 if=  90 il= 111 5/12/2020  n=  21 now=    9474 end=      33067      6485     10333 U=    56.16 T=  138.4 p1= 249.0 p2=    28.7 ed=   270 10/18/2020  x1=  90. x2= 111. y1=   .86 y2=   .49     
GP: Confirmed US_District_of_Columbia 5/12/2020       111    9474    -        6485    10333     4   270 10/18/2020
AAA2     1 US_District_of_Columbia Confirmed cc1=  .997723 cc2=  .779505 lx= 10.22631 if=  91 il= 111 5/12/2020  n=  20 now=    9474 end=      27620      6485     10333 U=    50.48 T=  129.7 p1= 191.5 p2=    34.3 ed=   248 9/26/2020   x1=  91. x2= 111. y1=   .77 y2=   .37     
GP: Confirmed US_District_of_Columbia 5/12/2020       111    9474    27620    6485    10333     4   248 9/26/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .997375 cc2=  .773768 lx= 10.13631 if=  92 il= 111 5/12/2020  n=  19 now=    9474 end=      25243      6485     10333 U=    48.16 T=  125.8 p1= 166.4 p2=    37.5 ed=   239 9/17/2020   x1=  92. x2= 111. y1=   .70 y2=   .31     
