TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4016.00000        8.29804
TAB:  US_New_York_Dutchess Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .997999 cc2=  .709320 lx=  7.84104 if=  77 il=  88 4/19/2020  n=  11 now=    4016 end=       2535      2240      2541 U=     6.99 T=   73.4 p1= -36.9 p2=   158.4 ed=    89 4/20/2020   x1=  77. x2=  88. y1=  -.52 y2= -2.09 BEST
GP: Confirmed US_New_York_Dutchess 4/19/2020        88    4016     2535    2240     2541     3    89 4/20/2020 
AAA1     1 US_New_York_Dutchess Confirmed cc1=  .997407 cc2=  .695896 lx=  7.83804 if=  78 il=  88 4/19/2020  n=  10 now=    4016 end=       2535      2240      2541 U=     6.88 T=   73.6 p1= -36.9 p2=   158.4 ed=    89 4/20/2020   x1=  78. x2=  88. y1=  -.64 y2= -2.09 BEST
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .997407 cc2=  .695896 lx=  7.83804 if=  78 il=  88 4/19/2020  n=  10 now=    4016 end=       2535      2240      2541 U=     6.88 T=   73.6 p1= -36.9 p2=   158.4 ed=    89 4/20/2020   x1=  78. x2=  88. y1=  -.64 y2= -2.09 BEST
GP: Confirmed US_New_York_Dutchess 4/19/2020        88    4016     2535    2240     2541     3    89 4/20/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .996668 cc2=  .663334 lx=  7.92804 if=  80 il=  88 4/19/2020  n=   8 now=    4016 end=       2773      2240      2541 U=    10.32 T=   72.1 p1= -31.0 p2=   144.8 ed=    96 4/27/2020   x1=  80. x2=  88. y1=  -.77 y2= -1.54     
GP: Confirmed US_New_York_Dutchess 4/19/2020        88    4016     2773    2240     2541     3    96 4/27/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .995289 cc2=  .641736 lx=  7.90804 if=  81 il=  88 4/19/2020  n=   7 now=    4016 end=       2719      2240      2541 U=     9.95 T=   71.7 p1= -32.3 p2=   147.7 ed=    95 4/26/2020   x1=  81. x2=  88. y1=  -.94 y2= -1.64     
GP: Confirmed US_New_York_Dutchess 4/19/2020        88    4016     2719    2240     2541     3    95 4/26/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .996364 cc2=  .618399 lx=  7.81804 if=  82 il=  88 4/19/2020  n=   6 now=    4016 end=       2485      2240      2541 U=     6.08 T=   74.2 p1= -38.1 p2=   161.6 ed=    88 4/19/2020   x1=  82. x2=  88. y1= -1.28 y2= -2.27     
GP: Confirmed US_New_York_Dutchess 4/19/2020        88    4016     2485    2240     2541     3    88 4/19/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .995356 cc2=  .587108 lx=  7.79804 if=  83 il=  88 4/19/2020  n=   5 now=    4016 end=       2435      2240      2541 U=     4.94 T=   75.8 p1= -39.4 p2=   164.9 ed=    87 4/18/2020   x1=  83. x2=  88. y1= -1.47 y2= -2.48     
GP: Confirmed US_New_York_Dutchess 4/19/2020        88    4016     2435    2240     2541     3    87 4/18/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .997851 cc2=  .839737 lx=  8.15804 if=  50 il=  89 4/20/2020  n=  39 now=    4016 end=       3491      2284      2557 U=    13.19 T=   77.7 p1= -13.1 p2=   115.0 ed=   108 5/9/2020    x1=  50. x2=  89. y1=  2.10 y2=  -.86     
GP: Confirmed US_New_York_Dutchess 4/20/2020        89    4016     3491    2284     2557     4   108 5/9/2020  
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .997704 cc2=  .837576 lx=  8.14804 if=  51 il=  89 4/20/2020  n=  38 now=    4016 end=       3456      2284      2557 U=    13.41 T=   77.2 p1= -13.9 p2=   116.2 ed=   108 5/9/2020    x1=  51. x2=  89. y1=  1.95 y2=  -.88     
GP: Confirmed US_New_York_Dutchess 4/20/2020        89    4016     3456    2284     2557     4   108 5/9/2020  
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .997746 cc2=  .835525 lx=  8.12804 if=  52 il=  89 4/20/2020  n=  37 now=    4016 end=       3388      2284      2557 U=    13.03 T=   76.9 p1= -15.6 p2=   118.5 ed=   107 5/8/2020    x1=  52. x2=  89. y1=  1.91 y2=  -.93     
GP: Confirmed US_New_York_Dutchess 4/20/2020        89    4016     3388    2284     2557     4   107 5/8/2020  
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .997723 cc2=  .833324 lx=  8.10804 if=  53 il=  89 4/20/2020  n=  36 now=    4016 end=       3321      2284      2557 U=    12.47 T=   76.8 p1= -17.3 p2=   120.9 ed=   106 5/7/2020    x1=  53. x2=  89. y1=  1.91 y2=  -.98     
GP: Confirmed US_New_York_Dutchess 4/20/2020        89    4016     3321    2284     2557     4   106 5/7/2020  
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .997542 cc2=  .830875 lx=  8.09804 if=  54 il=  89 4/20/2020  n=  35 now=    4016 end=       3288      2284      2557 U=    12.65 T=   76.2 p1= -18.1 p2=   122.1 ed=   106 5/7/2020    x1=  54. x2=  89. y1=  1.76 y2= -1.01     
GP: Confirmed US_New_York_Dutchess 4/20/2020        89    4016     3288    2284     2557     4   106 5/7/2020  
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .997527 cc2=  .828496 lx=  8.07804 if=  55 il=  89 4/20/2020  n=  34 now=    4016 end=       3222      2284      2557 U=    12.43 T=   75.7 p1= -19.8 p2=   124.6 ed=   105 5/6/2020    x1=  55. x2=  89. y1=  1.67 y2= -1.07     
GP: Confirmed US_New_York_Dutchess 4/20/2020        89    4016     3222    2284     2557     4   105 5/6/2020  
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .997613 cc2=  .826114 lx=  8.04804 if=  56 il=  89 4/20/2020  n=  33 now=    4016 end=       3127      2284      2557 U=    11.88 T=   75.2 p1= -22.1 p2=   128.4 ed=   103 5/4/2020    x1=  56. x2=  89. y1=  1.62 y2= -1.16     
GP: Confirmed US_New_York_Dutchess 4/20/2020        89    4016     3127    2284     2557     4   103 5/4/2020  
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .997612 cc2=  .823535 lx=  8.02804 if=  57 il=  89 4/20/2020  n=  32 now=    4016 end=       3065      2284      2557 U=    11.65 T=   74.8 p1= -23.7 p2=   131.0 ed=   102 5/3/2020    x1=  57. x2=  89. y1=  1.52 y2= -1.22     
GP: Confirmed US_New_York_Dutchess 4/20/2020        89    4016     3065    2284     2557     4   102 5/3/2020  
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .997739 cc2=  .820962 lx=  8.00804 if=  58 il=  89 4/20/2020  n=  31 now=    4016 end=       3005      2284      2557 U=    11.15 T=   74.6 p1= -25.2 p2=   133.6 ed=   100 5/1/2020    x1=  58. x2=  89. y1=  1.49 y2= -1.29     
GP: Confirmed US_New_York_Dutchess 4/20/2020        89    4016     3005    2284     2557     4   100 5/1/2020  
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .997706 cc2=  .818101 lx=  7.98804 if=  59 il=  89 4/20/2020  n=  30 now=    4016 end=       2945      2284      2557 U=    10.79 T=   74.2 p1= -26.7 p2=   136.4 ed=    99 4/30/2020   x1=  59. x2=  89. y1=  1.41 y2= -1.37     
GP: Confirmed US_New_York_Dutchess 4/20/2020        89    4016     2945    2284     2557     4    99 4/30/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .997665 cc2=  .815091 lx=  7.97804 if=  60 il=  89 4/20/2020  n=  29 now=    4016 end=       2916      2284      2557 U=    10.81 T=   73.8 p1= -27.4 p2=   137.7 ed=    99 4/30/2020   x1=  60. x2=  89. y1=  1.27 y2= -1.41     
GP: Confirmed US_New_York_Dutchess 4/20/2020        89    4016     2916    2284     2557     4    99 4/30/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .997993 cc2=  .812298 lx=  7.95804 if=  61 il=  89 4/20/2020  n=  28 now=    4016 end=       2858      2284      2557 U=    10.35 T=   73.5 p1= -28.8 p2=   140.5 ed=    97 4/28/2020   x1=  61. x2=  89. y1=  1.21 y2= -1.49     
GP: Confirmed US_New_York_Dutchess 4/20/2020        89    4016     2858    2284     2557     4    97 4/28/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .998290 cc2=  .809307 lx=  7.93804 if=  62 il=  89 4/20/2020  n=  27 now=    4016 end=       2801      2284      2557 U=     9.91 T=   73.3 p1= -30.3 p2=   143.4 ed=    96 4/27/2020   x1=  62. x2=  89. y1=  1.14 y2= -1.59     
GP: Confirmed US_New_York_Dutchess 4/20/2020        89    4016     2801    2284     2557     4    96 4/27/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .998583 cc2=  .806133 lx=  7.91804 if=  63 il=  89 4/20/2020  n=  26 now=    4016 end=       2746      2284      2557 U=     9.45 T=   73.0 p1= -31.6 p2=   146.2 ed=    95 4/26/2020   x1=  63. x2=  89. y1=  1.06 y2= -1.69     
GP: Confirmed US_New_York_Dutchess 4/20/2020        89    4016     2746    2284     2557     4    95 4/26/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .998863 cc2=  .802747 lx=  7.90804 if=  64 il=  89 4/20/2020  n=  25 now=    4016 end=       2719      2284      2557 U=     9.17 T=   73.0 p1= -32.3 p2=   147.7 ed=    94 4/25/2020   x1=  64. x2=  89. y1=   .98 y2= -1.75     
GP: Confirmed US_New_York_Dutchess 4/20/2020        89    4016     2719    2284     2557     4    94 4/25/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .999166 cc2=  .799166 lx=  7.88804 if=  65 il=  89 4/20/2020  n=  24 now=    4016 end=       2665      2284      2557 U=     8.65 T=   72.8 p1= -33.6 p2=   150.7 ed=    93 4/24/2020   x1=  65. x2=  89. y1=   .91 y2= -1.87     
GP: Confirmed US_New_York_Dutchess 4/20/2020        89    4016     2665    2284     2557     4    93 4/24/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .999369 cc2=  .795245 lx=  7.87804 if=  66 il=  89 4/20/2020  n=  23 now=    4016 end=       2638      2284      2557 U=     8.30 T=   72.9 p1= -34.3 p2=   152.2 ed=    92 4/23/2020   x1=  66. x2=  89. y1=   .84 y2= -1.94     
GP: Confirmed US_New_York_Dutchess 4/20/2020        89    4016     2638    2284     2557     4    92 4/23/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .999419 cc2=  .790904 lx=  7.87804 if=  67 il=  89 4/20/2020  n=  22 now=    4016 end=       2638      2284      2557 U=     8.20 T=   73.1 p1= -34.3 p2=   152.2 ed=    92 4/23/2020   x1=  67. x2=  89. y1=   .75 y2= -1.94     
GP: Confirmed US_New_York_Dutchess 4/20/2020        89    4016     2638    2284     2557     4    92 4/23/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .999427 cc2=  .786227 lx=  7.86804 if=  68 il=  89 4/20/2020  n=  21 now=    4016 end=       2612      2284      2557 U=     7.93 T=   73.1 p1= -35.0 p2=   153.8 ed=    91 4/22/2020   x1=  68. x2=  89. y1=   .64 y2= -2.01     
GP: Confirmed US_New_York_Dutchess 4/20/2020        89    4016     2612    2284     2557     4    91 4/22/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .999384 cc2=  .781166 lx=  7.86804 if=  69 il=  89 4/20/2020  n=  20 now=    4016 end=       2612      2284      2557 U=     7.91 T=   73.1 p1= -35.0 p2=   153.8 ed=    91 4/22/2020   x1=  69. x2=  89. y1=   .52 y2= -2.01     
GP: Confirmed US_New_York_Dutchess 4/20/2020        89    4016     2612    2284     2557     4    91 4/22/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .999350 cc2=  .775743 lx=  7.85804 if=  70 il=  89 4/20/2020  n=  19 now=    4016 end=       2586      2284      2557 U=     7.52 T=   73.3 p1= -35.6 p2=   155.3 ed=    91 4/22/2020   x1=  70. x2=  89. y1=   .44 y2= -2.08     
GP: Confirmed US_New_York_Dutchess 4/20/2020        89    4016     2586    2284     2557     4    91 4/22/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .999251 cc2=  .769835 lx=  7.85804 if=  71 il=  89 4/20/2020  n=  18 now=    4016 end=       2586      2284      2557 U=     7.54 T=   73.3 p1= -35.6 p2=   155.3 ed=    91 4/22/2020   x1=  71. x2=  89. y1=   .30 y2= -2.08     
GP: Confirmed US_New_York_Dutchess 4/20/2020        89    4016     2586    2284     2557     4    91 4/22/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .999138 cc2=  .763436 lx=  7.86804 if=  72 il=  89 4/20/2020  n=  17 now=    4016 end=       2612      2284      2557 U=     7.85 T=   73.2 p1= -35.0 p2=   153.8 ed=    91 4/22/2020   x1=  72. x2=  89. y1=   .16 y2= -2.01     
GP: Confirmed US_New_York_Dutchess 4/20/2020        89    4016     2612    2284     2557     4    91 4/22/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .998794 cc2=  .748794 lx=  7.85804 if=  74 il=  89 4/20/2020  n=  15 now=    4016 end=       2586      2284      2557 U=     7.68 T=   73.0 p1= -35.6 p2=   155.3 ed=    91 4/22/2020   x1=  74. x2=  89. y1=  -.13 y2= -2.08     
GP: Confirmed US_New_York_Dutchess 4/20/2020        89    4016     2586    2284     2557     4    91 4/22/2020 
AAA1     1 US_New_York_Dutchess Confirmed cc1=  .998702 cc2=  .740503 lx=  7.84804 if=  75 il=  89 4/20/2020  n=  14 now=    4016 end=       2560      2284      2557 U=     7.36 T=   73.1 p1= -36.3 p2=   156.9 ed=    90 4/21/2020   x1=  75. x2=  89. y1=  -.27 y2= -2.17 BEST
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .998711 cc2=  .740503 lx=  7.85204 if=  75 il=  89 4/20/2020  n=  14 now=    4016 end=       2560      2284      2557 U=     7.36 T=   73.1 p1= -36.3 p2=   156.9 ed=    90 4/21/2020   x1=  75. x2=  89. y1=  -.27 y2= -2.17 BEST
GP: Confirmed US_New_York_Dutchess 4/20/2020        89    4016     2560    2284     2557     4    90 4/21/2020 
AAA1     1 US_New_York_Dutchess Confirmed cc1=  .998653 cc2=  .731392 lx=  7.84804 if=  76 il=  89 4/20/2020  n=  13 now=    4016 end=       2560      2284      2557 U=     7.08 T=   73.7 p1= -36.3 p2=   156.9 ed=    90 4/21/2020   x1=  76. x2=  89. y1=  -.33 y2= -2.17 BEST
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .998663 cc2=  .731392 lx=  7.84404 if=  76 il=  89 4/20/2020  n=  13 now=    4016 end=       2560      2284      2557 U=     7.08 T=   73.7 p1= -36.3 p2=   156.9 ed=    90 4/21/2020   x1=  76. x2=  89. y1=  -.33 y2= -2.17 BEST
GP: Confirmed US_New_York_Dutchess 4/20/2020        89    4016     2560    2284     2557     4    90 4/21/2020 
AAA1     1 US_New_York_Dutchess Confirmed cc1=  .998389 cc2=  .721039 lx=  7.84804 if=  77 il=  89 4/20/2020  n=  12 now=    4016 end=       2560      2284      2557 U=     7.19 T=   73.4 p1= -36.3 p2=   156.9 ed=    90 4/21/2020   x1=  77. x2=  89. y1=  -.50 y2= -2.17 BEST
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .998389 cc2=  .721039 lx=  7.84904 if=  77 il=  89 4/20/2020  n=  12 now=    4016 end=       2560      2284      2557 U=     7.19 T=   73.4 p1= -36.3 p2=   156.9 ed=    90 4/21/2020   x1=  77. x2=  89. y1=  -.50 y2= -2.17 BEST
GP: Confirmed US_New_York_Dutchess 4/20/2020        89    4016     2560    2284     2557     4    90 4/21/2020 
AAA1     1 US_New_York_Dutchess Confirmed cc1=  .997951 cc2=  .709276 lx=  7.84804 if=  78 il=  89 4/20/2020  n=  11 now=    4016 end=       2560      2284      2557 U=     7.09 T=   73.6 p1= -36.3 p2=   156.9 ed=    90 4/21/2020   x1=  78. x2=  89. y1=  -.62 y2= -2.17 BEST
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .997951 cc2=  .709276 lx=  7.84804 if=  78 il=  89 4/20/2020  n=  11 now=    4016 end=       2560      2284      2557 U=     7.09 T=   73.6 p1= -36.3 p2=   156.9 ed=    90 4/21/2020   x1=  78. x2=  89. y1=  -.62 y2= -2.17 BEST
GP: Confirmed US_New_York_Dutchess 4/20/2020        89    4016     2560    2284     2557     4    90 4/21/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .997543 cc2=  .681316 lx=  7.90804 if=  80 il=  89 4/20/2020  n=   9 now=    4016 end=       2719      2284      2557 U=     9.63 T=   72.2 p1= -32.3 p2=   147.7 ed=    94 4/25/2020   x1=  80. x2=  89. y1=  -.81 y2= -1.75     
GP: Confirmed US_New_York_Dutchess 4/20/2020        89    4016     2719    2284     2557     4    94 4/25/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .996689 cc2=  .663356 lx=  7.88804 if=  81 il=  89 4/20/2020  n=   8 now=    4016 end=       2665      2284      2557 U=     9.11 T=   72.0 p1= -33.6 p2=   150.7 ed=    93 4/24/2020   x1=  81. x2=  89. y1=  -.99 y2= -1.87     
GP: Confirmed US_New_York_Dutchess 4/20/2020        89    4016     2665    2284     2557     4    93 4/24/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .997483 cc2=  .643930 lx=  7.83804 if=  82 il=  89 4/20/2020  n=   7 now=    4016 end=       2535      2284      2557 U=     6.66 T=   73.9 p1= -36.9 p2=   158.4 ed=    89 4/20/2020   x1=  82. x2=  89. y1= -1.21 y2= -2.26     
GP: Confirmed US_New_York_Dutchess 4/20/2020        89    4016     2535    2284     2557     4    89 4/20/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .996678 cc2=  .618713 lx=  7.82804 if=  83 il=  89 4/20/2020  n=   6 now=    4016 end=       2510      2284      2557 U=     5.90 T=   75.1 p1= -37.5 p2=   160.0 ed=    88 4/19/2020   x1=  83. x2=  89. y1= -1.34 y2= -2.36     
GP: Confirmed US_New_York_Dutchess 4/20/2020        89    4016     2510    2284     2557     4    88 4/19/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .997881 cc2=  .589632 lx=  8.03804 if=  84 il=  89 4/20/2020  n=   5 now=    4016 end=       3096      2284      2557 U=    16.33 T=   69.6 p1= -22.9 p2=   129.7 ed=   108 5/9/2020    x1=  84. x2=  89. y1=  -.88 y2= -1.19     
GP: Confirmed US_New_York_Dutchess 4/20/2020        89    4016     3096    2284     2557     4   108 5/9/2020  
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .997745 cc2=  .841572 lx=  8.11804 if=  50 il=  90 4/21/2020  n=  40 now=    4016 end=       3354      2331      2607 U=    12.88 T=   77.0 p1= -16.5 p2=   119.7 ed=   107 5/8/2020    x1=  50. x2=  90. y1=  2.09 y2= -1.01     
GP: Confirmed US_New_York_Dutchess 4/21/2020        90    4016     3354    2331     2607    10   107 5/8/2020  
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .997608 cc2=  .839494 lx=  8.10804 if=  51 il=  90 4/21/2020  n=  39 now=    4016 end=       3321      2331      2607 U=    13.06 T=   76.4 p1= -17.3 p2=   120.9 ed=   107 5/8/2020    x1=  51. x2=  90. y1=  1.95 y2= -1.04     
GP: Confirmed US_New_York_Dutchess 4/21/2020        90    4016     3321    2331     2607    10   107 5/8/2020  
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .997670 cc2=  .837542 lx=  8.08804 if=  52 il=  90 4/21/2020  n=  38 now=    4016 end=       3255      2331      2607 U=    12.67 T=   76.1 p1= -18.9 p2=   123.4 ed=   106 5/7/2020    x1=  52. x2=  90. y1=  1.90 y2= -1.10     
GP: Confirmed US_New_York_Dutchess 4/21/2020        90    4016     3255    2331     2607    10   106 5/7/2020  
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .997668 cc2=  .835446 lx=  8.06804 if=  53 il=  90 4/21/2020  n=  37 now=    4016 end=       3190      2331      2607 U=    12.10 T=   76.0 p1= -20.6 p2=   125.9 ed=   104 5/5/2020    x1=  53. x2=  90. y1=  1.90 y2= -1.16     
GP: Confirmed US_New_York_Dutchess 4/21/2020        90    4016     3190    2331     2607    10   104 5/5/2020  
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .997498 cc2=  .833099 lx=  8.05804 if=  54 il=  90 4/21/2020  n=  36 now=    4016 end=       3159      2331      2607 U=    12.24 T=   75.4 p1= -21.3 p2=   127.1 ed=   104 5/5/2020    x1=  54. x2=  90. y1=  1.75 y2= -1.19     
GP: Confirmed US_New_York_Dutchess 4/21/2020        90    4016     3159    2331     2607    10   104 5/5/2020  
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .997511 cc2=  .830844 lx=  8.04804 if=  55 il=  90 4/21/2020  n=  35 now=    4016 end=       3127      2331      2607 U=    12.12 T=   75.2 p1= -22.1 p2=   128.4 ed=   103 5/4/2020    x1=  55. x2=  90. y1=  1.66 y2= -1.22     
GP: Confirmed US_New_York_Dutchess 4/21/2020        90    4016     3127    2331     2607    10   103 5/4/2020  
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .997623 cc2=  .828592 lx=  8.01804 if=  56 il=  90 4/21/2020  n=  34 now=    4016 end=       3035      2331      2607 U=    11.54 T=   74.6 p1= -24.4 p2=   132.3 ed=   101 5/2/2020    x1=  56. x2=  90. y1=  1.61 y2= -1.33     
GP: Confirmed US_New_York_Dutchess 4/21/2020        90    4016     3035    2331     2607    10   101 5/2/2020  
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .997652 cc2=  .826153 lx=  8.00804 if=  57 il=  90 4/21/2020  n=  33 now=    4016 end=       3005      2331      2607 U=    11.42 T=   74.4 p1= -25.2 p2=   133.6 ed=   101 5/2/2020    x1=  57. x2=  90. y1=  1.52 y2= -1.37     
GP: Confirmed US_New_York_Dutchess 4/21/2020        90    4016     3005    2331     2607    10   101 5/2/2020  
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .997802 cc2=  .823725 lx=  7.98804 if=  58 il=  90 4/21/2020  n=  32 now=    4016 end=       2945      2331      2607 U=    10.90 T=   74.2 p1= -26.7 p2=   136.4 ed=    99 4/30/2020   x1=  58. x2=  90. y1=  1.48 y2= -1.45     
GP: Confirmed US_New_York_Dutchess 4/21/2020        90    4016     2945    2331     2607    10    99 4/30/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .997800 cc2=  .821023 lx=  7.96804 if=  59 il=  90 4/21/2020  n=  31 now=    4016 end=       2887      2331      2607 U=    10.52 T=   73.8 p1= -28.1 p2=   139.1 ed=    98 4/29/2020   x1=  59. x2=  90. y1=  1.41 y2= -1.54     
GP: Confirmed US_New_York_Dutchess 4/21/2020        90    4016     2887    2331     2607    10    98 4/29/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .997790 cc2=  .818184 lx=  7.95804 if=  60 il=  90 4/21/2020  n=  30 now=    4016 end=       2858      2331      2607 U=    10.50 T=   73.3 p1= -28.8 p2=   140.5 ed=    98 4/29/2020   x1=  60. x2=  90. y1=  1.27 y2= -1.59     
