TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        1504.00000        7.31588
TAB:  New_Zealand Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 New_Zealand Confirmed cc1=  .998229 cc2=  .794105 lx=  7.63588 if=  53 il=  76 4/7/2020   n=  23 now=    1504 end=       2071      1160      1750 U=    10.18 T=   70.5 p1=  37.7 p2=    72.6 ed=    94 4/25/2020   x1=  53. x2=  76. y1=  1.71 y2=  -.55     
GP: Confirmed New_Zealand 4/7/2020         76    1504     2071    1160     1750     4    94 4/25/2020 
AAA2     1 New_Zealand Confirmed cc1=  .998961 cc2=  .790447 lx=  7.56588 if=  54 il=  76 4/7/2020   n=  22 now=    1504 end=       1931      1160      1750 U=     9.26 T=   69.8 p1=  28.4 p2=    77.9 ed=    91 4/22/2020   x1=  54. x2=  76. y1=  1.70 y2=  -.67     
GP: Confirmed New_Zealand 4/7/2020         76    1504     1931    1160     1750     4    91 4/22/2020 
AAA2     1 New_Zealand Confirmed cc1=  .999049 cc2=  .785848 lx=  7.53588 if=  55 il=  76 4/7/2020   n=  21 now=    1504 end=       1874      1160      1750 U=     8.92 T=   69.4 p1=  24.6 p2=    80.3 ed=    90 4/21/2020   x1=  55. x2=  76. y1=  1.62 y2=  -.73     
GP: Confirmed New_Zealand 4/7/2020         76    1504     1874    1160     1750     4    90 4/21/2020 
AAA2     1 New_Zealand Confirmed cc1=  .999055 cc2=  .780837 lx=  7.51588 if=  56 il=  76 4/7/2020   n=  20 now=    1504 end=       1836      1160      1750 U=     8.75 T=   69.2 p1=  22.1 p2=    81.9 ed=    89 4/20/2020   x1=  56. x2=  76. y1=  1.51 y2=  -.78     
GP: Confirmed New_Zealand 4/7/2020         76    1504     1836    1160     1750     4    89 4/20/2020 
AAA2     1 New_Zealand Confirmed cc1=  .999124 cc2=  .775517 lx=  7.48588 if=  57 il=  76 4/7/2020   n=  19 now=    1504 end=       1782      1160      1750 U=     8.38 T=   68.9 p1=  18.5 p2=    84.4 ed=    88 4/19/2020   x1=  57. x2=  76. y1=  1.42 y2=  -.84     
GP: Confirmed New_Zealand 4/7/2020         76    1504     1782    1160     1750     4    88 4/19/2020 
AAA1     1 New_Zealand Confirmed cc1=  .999063 cc2=  .769648 lx=  7.47588 if=  58 il=  76 4/7/2020   n=  18 now=    1504 end=       1764      1160      1750 U=     8.16 T=   68.9 p1=  17.3 p2=    85.3 ed=    88 4/19/2020   x1=  58. x2=  76. y1=  1.34 y2=  -.87 BEST
AAA2     1 New_Zealand Confirmed cc1=  .999064 cc2=  .769648 lx=  7.47088 if=  58 il=  76 4/7/2020   n=  18 now=    1504 end=       1764      1160      1750 U=     8.16 T=   68.9 p1=  17.3 p2=    85.3 ed=    88 4/19/2020   x1=  58. x2=  76. y1=  1.34 y2=  -.87 BEST
GP: Confirmed New_Zealand 4/7/2020         76    1504     1764    1160     1750     4    88 4/19/2020 
AAA1     1 New_Zealand Confirmed cc1=  .998902 cc2=  .763200 lx=  7.46588 if=  59 il=  76 4/7/2020   n=  17 now=    1504 end=       1747      1160      1750 U=     7.91 T=   68.9 p1=  16.2 p2=    86.1 ed=    87 4/18/2020   x1=  59. x2=  76. y1=  1.26 y2=  -.89 BEST
AAA2     1 New_Zealand Confirmed cc1=  .998902 cc2=  .763200 lx=  7.46788 if=  59 il=  76 4/7/2020   n=  17 now=    1504 end=       1747      1160      1750 U=     7.91 T=   68.9 p1=  16.2 p2=    86.1 ed=    87 4/18/2020   x1=  59. x2=  76. y1=  1.26 y2=  -.89 BEST
GP: Confirmed New_Zealand 4/7/2020         76    1504     1747    1160     1750     4    87 4/18/2020 
AAA2     1 New_Zealand Confirmed cc1=  .998866 cc2=  .756331 lx=  7.49588 if=  60 il=  76 4/7/2020   n=  16 now=    1504 end=       1800      1160      1750 U=     8.53 T=   69.0 p1=  19.7 p2=    83.6 ed=    89 4/20/2020   x1=  60. x2=  76. y1=  1.05 y2=  -.82     
GP: Confirmed New_Zealand 4/7/2020         76    1504     1800    1160     1750     4    89 4/20/2020 
AAA1     1 New_Zealand Confirmed cc1=  .998830 cc2=  .748830 lx=  7.47588 if=  61 il=  76 4/7/2020   n=  15 now=    1504 end=       1764      1160      1750 U=     8.18 T=   68.9 p1=  17.3 p2=    85.3 ed=    88 4/19/2020   x1=  61. x2=  76. y1=   .96 y2=  -.87 BEST
AAA2     1 New_Zealand Confirmed cc1=  .998831 cc2=  .748830 lx=  7.47088 if=  61 il=  76 4/7/2020   n=  15 now=    1504 end=       1764      1160      1750 U=     8.18 T=   68.9 p1=  17.3 p2=    85.3 ed=    88 4/19/2020   x1=  61. x2=  76. y1=   .96 y2=  -.87 BEST
GP: Confirmed New_Zealand 4/7/2020         76    1504     1764    1160     1750     4    88 4/19/2020 
AAA1     1 New_Zealand Confirmed cc1=  .998611 cc2=  .740412 lx=  7.45588 if=  62 il=  76 4/7/2020   n=  14 now=    1504 end=       1730      1160      1750 U=     7.79 T=   68.9 p1=  15.0 p2=    86.9 ed=    87 4/18/2020   x1=  62. x2=  76. y1=   .88 y2=  -.92 BEST
AAA2     1 New_Zealand Confirmed cc1=  .998612 cc2=  .740412 lx=  7.45988 if=  62 il=  76 4/7/2020   n=  14 now=    1504 end=       1730      1160      1750 U=     7.79 T=   68.9 p1=  15.0 p2=    86.9 ed=    87 4/18/2020   x1=  62. x2=  76. y1=   .88 y2=  -.92 BEST
GP: Confirmed New_Zealand 4/7/2020         76    1504     1730    1160     1750     4    87 4/18/2020 
AAA2     1 New_Zealand Confirmed cc1=  .998486 cc2=  .731225 lx=  7.49588 if=  63 il=  76 4/7/2020   n=  13 now=    1504 end=       1800      1160      1750 U=     8.14 T=   69.3 p1=  19.7 p2=    83.6 ed=    88 4/19/2020   x1=  63. x2=  76. y1=   .78 y2=  -.82     
GP: Confirmed New_Zealand 4/7/2020         76    1504     1800    1160     1750     4    88 4/19/2020 
AAA2     1 New_Zealand Confirmed cc1=  .998887 cc2=  .721537 lx=  7.59588 if=  64 il=  76 4/7/2020   n=  12 now=    1504 end=       1989      1160      1750 U=     9.34 T=   70.2 p1=  32.2 p2=    75.6 ed=    92 4/23/2020   x1=  64. x2=  76. y1=   .67 y2=  -.62     
GP: Confirmed New_Zealand 4/7/2020         76    1504     1989    1160     1750     4    92 4/23/2020 
AAA2     1 New_Zealand Confirmed cc1=  .999267 cc2=  .710592 lx=  7.74588 if=  65 il=  76 4/7/2020   n=  11 now=    1504 end=       2312      1160      1750 U=    11.22 T=   71.8 p1=  53.7 p2=    65.1 ed=    98 4/29/2020   x1=  65. x2=  76. y1=   .61 y2=  -.37     
GP: Confirmed New_Zealand 4/7/2020         76    1504     2312    1160     1750     4    98 4/29/2020 
AAA2     1 New_Zealand Confirmed cc1=  .999325 cc2=  .697814 lx=  7.89588 if=  66 il=  76 4/7/2020   n=  10 now=    1504 end=       2686      1160      1750 U=    13.27 T=   73.7 p1=  78.6 p2=    56.0 ed=   104 5/5/2020    x1=  66. x2=  76. y1=   .58 y2=  -.17     
GP: Confirmed New_Zealand 4/7/2020         76    1504     2686    1160     1750     4   104 5/5/2020  
AAA2     1 New_Zealand Confirmed cc1=  .999105 cc2=  .682877 lx=  7.86588 if=  67 il=  76 4/7/2020   n=   9 now=    1504 end=       2606      1160      1750 U=    12.94 T=   73.3 p1=  73.3 p2=    57.7 ed=   103 5/4/2020    x1=  67. x2=  76. y1=   .48 y2=  -.21     
GP: Confirmed New_Zealand 4/7/2020         76    1504     2606    1160     1750     4   103 5/4/2020  
AAA2     1 New_Zealand Confirmed cc1=  .998781 cc2=  .665448 lx=  7.82588 if=  68 il=  76 4/7/2020   n=   8 now=    1504 end=       2504      1160      1750 U=    12.67 T=   72.7 p1=  66.5 p2=    60.1 ed=   102 5/3/2020    x1=  68. x2=  76. y1=   .37 y2=  -.26     
GP: Confirmed New_Zealand 4/7/2020         76    1504     2504    1160     1750     4   102 5/3/2020  
AAA2     1 New_Zealand Confirmed cc1=  .998976 cc2=  .645423 lx=  7.58588 if=  69 il=  76 4/7/2020   n=   7 now=    1504 end=       1970      1160      1750 U=     9.42 T=   70.0 p1=  31.0 p2=    76.3 ed=    92 4/23/2020   x1=  69. x2=  76. y1=   .11 y2=  -.64     
GP: Confirmed New_Zealand 4/7/2020         76    1504     1970    1160     1750     4    92 4/23/2020 
AAA2     1 New_Zealand Confirmed cc1=  .999203 cc2=  .621239 lx=  7.42588 if=  70 il=  76 4/7/2020   n=   6 now=    1504 end=       1678      1160      1750 U=     7.07 T=   69.0 p1=  11.6 p2=    89.6 ed=    85 4/16/2020   x1=  70. x2=  76. y1=  -.15 y2= -1.00     
GP: Confirmed New_Zealand 4/7/2020         76    1504     1678    1160     1750     4    85 4/16/2020 
AAA2     1 New_Zealand Confirmed cc1=  .998804 cc2=  .590556 lx=  7.37588 if=  71 il=  76 4/7/2020   n=   5 now=    1504 end=       1597      1160      1750 U=     6.44 T=   68.7 p1=   6.2 p2=    94.2 ed=    83 4/14/2020   x1=  71. x2=  76. y1=  -.36 y2= -1.14     
GP: Confirmed New_Zealand 4/7/2020         76    1504     1597    1160     1750     4    83 4/14/2020 
AAA2     1 New_Zealand Confirmed cc1=  .972675 cc2=  .816501 lx=  9.31588 if=  37 il=  77 4/8/2020   n=  40 now=    1504 end=      11113      1210      1750 U=    27.87 T=   99.2 p1= 638.9 p2=    13.5 ed=   164 7/4/2020    x1=  37. x2=  77. y1=  2.23 y2=   .80     
GP: Confirmed New_Zealand 4/8/2020         77    1504    -        1210     1750     6   164 7/4/2020  
AAA2     1 New_Zealand Confirmed cc1=  .974177 cc2=  .816063 lx=  9.31588 if=  38 il=  77 4/8/2020   n=  39 now=    1504 end=      11113      1210      1750 U=    27.17 T=   98.6 p1= 638.9 p2=    13.5 ed=   162 7/2/2020    x1=  38. x2=  77. y1=  2.23 y2=   .80     
GP: Confirmed New_Zealand 4/8/2020         77    1504    -        1210     1750     6   162 7/2/2020  
AAA2     1 New_Zealand Confirmed cc1=  .975271 cc2=  .815143 lx=  9.31588 if=  39 il=  77 4/8/2020   n=  38 now=    1504 end=      11113      1210      1750 U=    26.47 T=   98.1 p1= 638.9 p2=    13.5 ed=   160 6/30/2020   x1=  39. x2=  77. y1=  2.23 y2=   .80     
GP: Confirmed New_Zealand 4/8/2020         77    1504    -        1210     1750     6   160 6/30/2020 
AAA2     1 New_Zealand Confirmed cc1=  .975907 cc2=  .813685 lx=  9.31588 if=  40 il=  77 4/8/2020   n=  37 now=    1504 end=      11113      1210      1750 U=    25.78 T=   97.5 p1= 638.9 p2=    13.5 ed=   158 6/28/2020   x1=  40. x2=  77. y1=  2.23 y2=   .80     
GP: Confirmed New_Zealand 4/8/2020         77    1504    -        1210     1750     6   158 6/28/2020 
AAA2     1 New_Zealand Confirmed cc1=  .976029 cc2=  .811630 lx=  9.31588 if=  41 il=  77 4/8/2020   n=  36 now=    1504 end=      11113      1210      1750 U=    25.08 T=   97.0 p1= 638.9 p2=    13.5 ed=   156 6/26/2020   x1=  41. x2=  77. y1=  2.23 y2=   .80     
GP: Confirmed New_Zealand 4/8/2020         77    1504    -        1210     1750     6   156 6/26/2020 
AAA2     1 New_Zealand Confirmed cc1=  .975584 cc2=  .808918 lx=  9.31588 if=  42 il=  77 4/8/2020   n=  35 now=    1504 end=      11113      1210      1750 U=    26.72 T=   98.3 p1= 638.9 p2=    13.5 ed=   161 7/1/2020    x1=  42. x2=  77. y1=  2.11 y2=   .80     
GP: Confirmed New_Zealand 4/8/2020         77    1504    -        1210     1750     6   161 7/1/2020  
AAA2     1 New_Zealand Confirmed cc1=  .977832 cc2=  .808801 lx=  9.31588 if=  43 il=  77 4/8/2020   n=  34 now=    1504 end=      11113      1210      1750 U=    25.96 T=   97.7 p1= 638.9 p2=    13.5 ed=   158 6/28/2020   x1=  43. x2=  77. y1=  2.11 y2=   .80     
GP: Confirmed New_Zealand 4/8/2020         77    1504    -        1210     1750     6   158 6/28/2020 
AAA2     1 New_Zealand Confirmed cc1=  .979599 cc2=  .808100 lx=  9.31588 if=  44 il=  77 4/8/2020   n=  33 now=    1504 end=      11113      1210      1750 U=    25.90 T=   97.6 p1= 638.9 p2=    13.5 ed=   158 6/28/2020   x1=  44. x2=  77. y1=  2.07 y2=   .80     
GP: Confirmed New_Zealand 4/8/2020         77    1504    -        1210     1750     6   158 6/28/2020 
AAA2     1 New_Zealand Confirmed cc1=  .982019 cc2=  .807942 lx=  9.17588 if=  45 il=  77 4/8/2020   n=  32 now=    1504 end=       9661      1210      1750 U=    24.76 T=   95.1 p1= 542.4 p2=    15.6 ed=   153 6/23/2020   x1=  45. x2=  77. y1=  2.02 y2=   .73     
GP: Confirmed New_Zealand 4/8/2020         77    1504    -        1210     1750     6   153 6/23/2020 
AAA2     1 New_Zealand Confirmed cc1=  .985161 cc2=  .808385 lx=  8.72588 if=  46 il=  77 4/8/2020   n=  31 now=    1504 end=       6160      1210      1750 U=    21.01 T=   87.2 p1= 309.6 p2=    24.4 ed=   136 6/6/2020    x1=  46. x2=  77. y1=  1.96 y2=   .49     
GP: Confirmed New_Zealand 4/8/2020         77    1504    -        1210     1750     6   136 6/6/2020  
AAA2     1 New_Zealand Confirmed cc1=  .988109 cc2=  .808504 lx=  8.39588 if=  47 il=  77 4/8/2020   n=  30 now=    1504 end=       4428      1210      1750 U=    18.13 T=   81.7 p1= 194.4 p2=    34.0 ed=   124 5/25/2020   x1=  47. x2=  77. y1=  1.91 y2=   .26     
GP: Confirmed New_Zealand 4/8/2020         77    1504     4428    1210     1750     6   124 5/25/2020 
AAA2     1 New_Zealand Confirmed cc1=  .990803 cc2=  .808229 lx=  8.15588 if=  48 il=  77 4/8/2020   n=  29 now=    1504 end=       3483      1210      1750 U=    15.91 T=   77.9 p1= 131.6 p2=    43.2 ed=   115 5/16/2020   x1=  48. x2=  77. y1=  1.88 y2=   .06     
GP: Confirmed New_Zealand 4/8/2020         77    1504     3483    1210     1750     6   115 5/16/2020 
AAA2     1 New_Zealand Confirmed cc1=  .993177 cc2=  .807482 lx=  7.97588 if=  49 il=  77 4/8/2020   n=  28 now=    1504 end=       2909      1210      1750 U=    14.13 T=   75.2 p1=  93.4 p2=    51.7 ed=   108 5/9/2020    x1=  49. x2=  77. y1=  1.85 y2=  -.13     
GP: Confirmed New_Zealand 4/8/2020         77    1504     2909    1210     1750     6   108 5/9/2020  
AAA2     1 New_Zealand Confirmed cc1=  .995156 cc2=  .806174 lx=  7.83588 if=  50 il=  77 4/8/2020   n=  27 now=    1504 end=       2529      1210      1750 U=    12.66 T=   73.1 p1=  68.2 p2=    59.5 ed=   103 5/4/2020    x1=  50. x2=  77. y1=  1.83 y2=  -.30     
GP: Confirmed New_Zealand 4/8/2020         77    1504     2529    1210     1750     6   103 5/4/2020  
AAA2     1 New_Zealand Confirmed cc1=  .996662 cc2=  .804212 lx=  7.73588 if=  51 il=  77 4/8/2020   n=  26 now=    1504 end=       2289      1210      1750 U=    11.49 T=   71.8 p1=  52.2 p2=    65.7 ed=    98 4/29/2020   x1=  51. x2=  77. y1=  1.81 y2=  -.45     
GP: Confirmed New_Zealand 4/8/2020         77    1504     2289    1210     1750     6    98 4/29/2020 
AAA2     1 New_Zealand Confirmed cc1=  .997623 cc2=  .801507 lx=  7.65588 if=  52 il=  77 4/8/2020   n=  25 now=    1504 end=       2113      1210      1750 U=    10.62 T=   70.8 p1=  40.5 p2=    71.2 ed=    95 4/26/2020   x1=  52. x2=  77. y1=  1.77 y2=  -.58     
GP: Confirmed New_Zealand 4/8/2020         77    1504     2113    1210     1750     6    95 4/26/2020 
AAA2     1 New_Zealand Confirmed cc1=  .998368 cc2=  .798368 lx=  7.59588 if=  53 il=  77 4/8/2020   n=  24 now=    1504 end=       1989      1210      1750 U=     9.98 T=   70.0 p1=  32.2 p2=    75.6 ed=    93 4/24/2020   x1=  53. x2=  77. y1=  1.71 y2=  -.70     
GP: Confirmed New_Zealand 4/8/2020         77    1504     1989    1210     1750     6    93 4/24/2020 
AAA2     1 New_Zealand Confirmed cc1=  .999049 cc2=  .794925 lx=  7.54588 if=  54 il=  77 4/8/2020   n=  23 now=    1504 end=       1892      1210      1750 U=     9.19 T=   69.6 p1=  25.8 p2=    79.5 ed=    91 4/22/2020   x1=  54. x2=  77. y1=  1.70 y2=  -.80     
GP: Confirmed New_Zealand 4/8/2020         77    1504     1892    1210     1750     6    91 4/22/2020 
AAA2     1 New_Zealand Confirmed cc1=  .999143 cc2=  .790629 lx=  7.52588 if=  55 il=  77 4/8/2020   n=  22 now=    1504 end=       1855      1210      1750 U=     8.92 T=   69.4 p1=  23.3 p2=    81.1 ed=    90 4/21/2020   x1=  55. x2=  77. y1=  1.62 y2=  -.85     
GP: Confirmed New_Zealand 4/8/2020         77    1504     1855    1210     1750     6    90 4/21/2020 
AAA2     1 New_Zealand Confirmed cc1=  .999162 cc2=  .785961 lx=  7.50588 if=  56 il=  77 4/8/2020   n=  21 now=    1504 end=       1818      1210      1750 U=     8.74 T=   69.2 p1=  20.9 p2=    82.7 ed=    89 4/20/2020   x1=  56. x2=  77. y1=  1.51 y2=  -.90     
GP: Confirmed New_Zealand 4/8/2020         77    1504     1818    1210     1750     6    89 4/20/2020 
AAA1     1 New_Zealand Confirmed cc1=  .999235 cc2=  .781017 lx=  7.47588 if=  57 il=  77 4/8/2020   n=  20 now=    1504 end=       1764      1210      1750 U=     8.35 T=   68.9 p1=  17.3 p2=    85.3 ed=    88 4/19/2020   x1=  57. x2=  77. y1=  1.42 y2=  -.97 BEST
AAA2     1 New_Zealand Confirmed cc1=  .999236 cc2=  .781017 lx=  7.47988 if=  57 il=  77 4/8/2020   n=  20 now=    1504 end=       1764      1210      1750 U=     8.35 T=   68.9 p1=  17.3 p2=    85.3 ed=    88 4/19/2020   x1=  57. x2=  77. y1=  1.42 y2=  -.97 BEST
GP: Confirmed New_Zealand 4/8/2020         77    1504     1764    1210     1750     6    88 4/19/2020 
AAA1     1 New_Zealand Confirmed cc1=  .999194 cc2=  .775587 lx=  7.46588 if=  58 il=  77 4/8/2020   n=  19 now=    1504 end=       1747      1210      1750 U=     8.13 T=   68.9 p1=  16.2 p2=    86.1 ed=    88 4/19/2020   x1=  58. x2=  77. y1=  1.34 y2= -1.00 BEST
AAA2     1 New_Zealand Confirmed cc1=  .999194 cc2=  .775587 lx=  7.46588 if=  58 il=  77 4/8/2020   n=  19 now=    1504 end=       1747      1210      1750 U=     8.13 T=   68.9 p1=  16.2 p2=    86.1 ed=    88 4/19/2020   x1=  58. x2=  77. y1=  1.34 y2= -1.00 BEST
GP: Confirmed New_Zealand 4/8/2020         77    1504     1747    1210     1750     6    88 4/19/2020 
AAA1     1 New_Zealand Confirmed cc1=  .999063 cc2=  .769647 lx=  7.46588 if=  59 il=  77 4/8/2020   n=  18 now=    1504 end=       1747      1210      1750 U=     7.97 T=   69.0 p1=  16.2 p2=    86.1 ed=    87 4/18/2020   x1=  59. x2=  77. y1=  1.26 y2= -1.00 BEST
AAA2     1 New_Zealand Confirmed cc1=  .999063 cc2=  .769647 lx=  7.46288 if=  59 il=  77 4/8/2020   n=  18 now=    1504 end=       1747      1210      1750 U=     7.97 T=   69.0 p1=  16.2 p2=    86.1 ed=    87 4/18/2020   x1=  59. x2=  77. y1=  1.26 y2= -1.00 BEST
GP: Confirmed New_Zealand 4/8/2020         77    1504     1747    1210     1750     6    87 4/18/2020 
AAA2     1 New_Zealand Confirmed cc1=  .999031 cc2=  .763328 lx=  7.48588 if=  60 il=  77 4/8/2020   n=  17 now=    1504 end=       1782      1210      1750 U=     8.50 T=   68.9 p1=  18.5 p2=    84.4 ed=    89 4/20/2020   x1=  60. x2=  77. y1=  1.05 y2=  -.95     
GP: Confirmed New_Zealand 4/8/2020         77    1504     1782    1210     1750     6    89 4/20/2020 
AAA1     1 New_Zealand Confirmed cc1=  .999018 cc2=  .756483 lx=  7.46588 if=  61 il=  77 4/8/2020   n=  16 now=    1504 end=       1747      1210      1750 U=     8.16 T=   68.8 p1=  16.2 p2=    86.1 ed=    88 4/19/2020   x1=  61. x2=  77. y1=   .96 y2= -1.00 BEST
AAA2     1 New_Zealand Confirmed cc1=  .999019 cc2=  .756483 lx=  7.46288 if=  61 il=  77 4/8/2020   n=  16 now=    1504 end=       1747      1210      1750 U=     8.16 T=   68.8 p1=  16.2 p2=    86.1 ed=    88 4/19/2020   x1=  61. x2=  77. y1=   .96 y2= -1.00 BEST
GP: Confirmed New_Zealand 4/8/2020         77    1504     1747    1210     1750     6    88 4/19/2020 
AAA1     1 New_Zealand Confirmed cc1=  .998852 cc2=  .748852 lx=  7.45588 if=  62 il=  77 4/8/2020   n=  15 now=    1504 end=       1730      1210      1750 U=     7.86 T=   68.9 p1=  15.0 p2=    86.9 ed=    87 4/18/2020   x1=  62. x2=  77. y1=   .88 y2= -1.03 BEST
AAA2     1 New_Zealand Confirmed cc1=  .998852 cc2=  .748852 lx=  7.45388 if=  62 il=  77 4/8/2020   n=  15 now=    1504 end=       1730      1210      1750 U=     7.86 T=   68.9 p1=  15.0 p2=    86.9 ed=    87 4/18/2020   x1=  62. x2=  77. y1=   .88 y2= -1.03 BEST
GP: Confirmed New_Zealand 4/8/2020         77    1504     1730    1210     1750     6    87 4/18/2020 
AAA1     1 New_Zealand Confirmed cc1=  .998750 cc2=  .740551 lx=  7.47588 if=  63 il=  77 4/8/2020   n=  14 now=    1504 end=       1764      1210      1750 U=     8.04 T=   69.2 p1=  17.3 p2=    85.3 ed=    88 4/19/2020   x1=  63. x2=  77. y1=   .77 y2=  -.97 BEST
AAA2     1 New_Zealand Confirmed cc1=  .998751 cc2=  .740551 lx=  7.47988 if=  63 il=  77 4/8/2020   n=  14 now=    1504 end=       1764      1210      1750 U=     8.04 T=   69.2 p1=  17.3 p2=    85.3 ed=    88 4/19/2020   x1=  63. x2=  77. y1=   .77 y2=  -.97 BEST
GP: Confirmed New_Zealand 4/8/2020         77    1504     1764    1210     1750     6    88 4/19/2020 
AAA2     1 New_Zealand Confirmed cc1=  .999011 cc2=  .731750 lx=  7.54588 if=  64 il=  77 4/8/2020   n=  13 now=    1504 end=       1892      1210      1750 U=     8.99 T=   69.8 p1=  25.8 p2=    79.5 ed=    90 4/21/2020   x1=  64. x2=  77. y1=   .64 y2=  -.80     
GP: Confirmed New_Zealand 4/8/2020         77    1504     1892    1210     1750     6    90 4/21/2020 
AAA2     1 New_Zealand Confirmed cc1=  .999162 cc2=  .721812 lx=  7.63588 if=  65 il=  77 4/8/2020   n=  12 now=    1504 end=       2071      1210      1750 U=    10.28 T=   70.6 p1=  37.7 p2=    72.6 ed=    94 4/25/2020   x1=  65. x2=  77. y1=   .55 y2=  -.62     
