TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4687.00000        8.45255
TAB:  US_Colorado_Arapahoe Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .979038 cc2=  .625299 lx=  4.35255 if=  51 il=  58 3/20/2020  n=   7 now=    4687 end=         85        29        86 U=     8.36 T=   58.7 p1= -98.2 p2=  5514.1 ed=    78 4/9/2020    x1=  51. x2=  58. y1=   .92 y2=   .08 BEST
GP: Confirmed US_Colorado_Arapahoe 3/20/2020        58    4687       85      29       86     6    78 4/9/2020  
AAA1     1 US_Colorado_Arapahoe Confirmed cc1=  .972203 cc2=  .594239 lx=  5.02255 if=  52 il=  58 3/20/2020  n=   6 now=    4687 end=        151        29        86 U=    12.08 T=   64.1 p1= -96.8 p2=  3104.0 ed=    92 4/23/2020   x1=  52. x2=  58. y1=  1.00 y2=   .50 BEST
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .972203 cc2=  .594239 lx=  5.02455 if=  52 il=  58 3/20/2020  n=   6 now=    4687 end=        151        29        86 U=    12.08 T=   64.1 p1= -96.8 p2=  3104.0 ed=    92 4/23/2020   x1=  52. x2=  58. y1=  1.00 y2=   .50 BEST
GP: Confirmed US_Colorado_Arapahoe 3/20/2020        58    4687      151      29       86     6    92 4/23/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .964404 cc2=  .556156 lx= 10.45255 if=  53 il=  58 3/20/2020  n=   5 now=    4687 end=      34632        29        86 U=    56.20 T=  168.0 p1= 638.9 p2=    13.5 ed=   300 11/17/2020  x1=  53. x2=  58. y1=  2.05 y2=  1.96     
GP: Confirmed US_Colorado_Arapahoe 3/20/2020        58    4687    -          29       86     6   300 11/17/2020
AAA1     1 US_Colorado_Arapahoe Confirmed cc1=  .987313 cc2=  .709963 lx=  4.80255 if=  47 il=  59 3/21/2020  n=  12 now=    4687 end=        121        40        86 U=     8.21 T=   59.9 p1= -97.4 p2=  3873.6 ed=    79 4/10/2020   x1=  47. x2=  59. y1=  1.57 y2=   .11 BEST
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .987313 cc2=  .709963 lx=  4.79855 if=  47 il=  59 3/21/2020  n=  12 now=    4687 end=        121        40        86 U=     8.21 T=   59.9 p1= -97.4 p2=  3873.6 ed=    79 4/10/2020   x1=  47. x2=  59. y1=  1.57 y2=   .11 BEST
GP: Confirmed US_Colorado_Arapahoe 3/21/2020        59    4687      121      40       86     4    79 4/10/2020 
AAA1     1 US_Colorado_Arapahoe Confirmed cc1=  .983918 cc2=  .695243 lx=  4.85255 if=  48 il=  59 3/21/2020  n=  11 now=    4687 end=        128        40        86 U=     8.64 T=   60.3 p1= -97.3 p2=  3661.7 ed=    80 4/11/2020   x1=  48. x2=  59. y1=  1.43 y2=   .15 BEST
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .983918 cc2=  .695243 lx=  4.85555 if=  48 il=  59 3/21/2020  n=  11 now=    4687 end=        128        40        86 U=     8.64 T=   60.3 p1= -97.3 p2=  3661.7 ed=    80 4/11/2020   x1=  48. x2=  59. y1=  1.43 y2=   .15 BEST
GP: Confirmed US_Colorado_Arapahoe 3/21/2020        59    4687      128      40       86     4    80 4/11/2020 
AAA1     1 US_Colorado_Arapahoe Confirmed cc1=  .979252 cc2=  .677741 lx=  4.78255 if=  49 il=  59 3/21/2020  n=  10 now=    4687 end=        119        40        86 U=     8.23 T=   59.7 p1= -97.5 p2=  3938.7 ed=    79 4/10/2020   x1=  49. x2=  59. y1=  1.30 y2=   .09 BEST
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .979252 cc2=  .677741 lx=  4.78655 if=  49 il=  59 3/21/2020  n=  10 now=    4687 end=        119        40        86 U=     8.23 T=   59.7 p1= -97.5 p2=  3938.7 ed=    79 4/10/2020   x1=  49. x2=  59. y1=  1.30 y2=   .09 BEST
GP: Confirmed US_Colorado_Arapahoe 3/21/2020        59    4687      119      40       86     4    79 4/10/2020 
AAA1     1 US_Colorado_Arapahoe Confirmed cc1=  .972531 cc2=  .656303 lx=  4.72255 if=  50 il=  59 3/21/2020  n=   9 now=    4687 end=        112        40        86 U=     7.17 T=   59.2 p1= -97.6 p2=  4184.8 ed=    76 4/7/2020    x1=  50. x2=  59. y1=  1.29 y2=   .03 BEST
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .972531 cc2=  .656303 lx=  4.72055 if=  50 il=  59 3/21/2020  n=   9 now=    4687 end=        112        40        86 U=     7.17 T=   59.2 p1= -97.6 p2=  4184.8 ed=    76 4/7/2020    x1=  50. x2=  59. y1=  1.29 y2=   .03 BEST
GP: Confirmed US_Colorado_Arapahoe 3/21/2020        59    4687      112      40       86     4    76 4/7/2020  
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .977343 cc2=  .644009 lx=  7.78255 if=  51 il=  59 3/21/2020  n=   8 now=    4687 end=       2398        40        86 U=    22.55 T=   90.8 p1= -48.8 p2=   195.5 ed=   144 6/14/2020   x1=  51. x2=  59. y1=  1.76 y2=  1.41     
GP: Confirmed US_Colorado_Arapahoe 3/21/2020        59    4687     2398      40       86     4   144 6/14/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .972434 cc2=  .618881 lx= 10.45255 if=  52 il=  59 3/21/2020  n=   7 now=    4687 end=      34632        40        86 U=    37.54 T=  130.8 p1= 638.9 p2=    13.5 ed=   219 8/28/2020   x1=  52. x2=  59. y1=  2.10 y2=  1.91     
GP: Confirmed US_Colorado_Arapahoe 3/21/2020        59    4687    -          40       86     4   219 8/28/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .959012 cc2=  .581048 lx= 10.45255 if=  53 il=  59 3/21/2020  n=   6 now=    4687 end=      34632        40        86 U=    44.31 T=  143.7 p1= 638.9 p2=    13.5 ed=   248 9/26/2020   x1=  53. x2=  59. y1=  2.05 y2=  1.91     
GP: Confirmed US_Colorado_Arapahoe 3/21/2020        59    4687    -          40       86     4   248 9/26/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .968685 cc2=  .560437 lx= 10.45255 if=  54 il=  59 3/21/2020  n=   5 now=    4687 end=      34632        40        86 U=    36.92 T=  129.6 p1= 638.9 p2=    13.5 ed=   216 8/25/2020   x1=  54. x2=  59. y1=  2.05 y2=  1.91     
GP: Confirmed US_Colorado_Arapahoe 3/21/2020        59    4687    -          40       86     4   216 8/25/2020 
AAA1     1 US_Colorado_Arapahoe Confirmed cc1=  .989568 cc2=  .722307 lx=  4.97255 if=  47 il=  60 3/22/2020  n=  13 now=    4687 end=        144        45        86 U=     8.96 T=   61.4 p1= -96.9 p2=  3254.9 ed=    82 4/13/2020   x1=  47. x2=  60. y1=  1.60 y2=   .15 BEST
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .989568 cc2=  .722307 lx=  4.97455 if=  47 il=  60 3/22/2020  n=  13 now=    4687 end=        144        45        86 U=     8.96 T=   61.4 p1= -96.9 p2=  3254.9 ed=    82 4/13/2020   x1=  47. x2=  60. y1=  1.60 y2=   .15 BEST
GP: Confirmed US_Colorado_Arapahoe 3/22/2020        60    4687      144      45       86     4    82 4/13/2020 
AAA1     1 US_Colorado_Arapahoe Confirmed cc1=  .987070 cc2=  .709720 lx=  5.05255 if=  48 il=  60 3/22/2020  n=  12 now=    4687 end=        156        45        86 U=     9.58 T=   62.1 p1= -96.7 p2=  3004.5 ed=    84 4/15/2020   x1=  48. x2=  60. y1=  1.47 y2=   .22 BEST
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .987070 cc2=  .709720 lx=  5.04955 if=  48 il=  60 3/22/2020  n=  12 now=    4687 end=        156        45        86 U=     9.58 T=   62.1 p1= -96.7 p2=  3004.5 ed=    84 4/15/2020   x1=  48. x2=  60. y1=  1.47 y2=   .22 BEST
GP: Confirmed US_Colorado_Arapahoe 3/22/2020        60    4687      156      45       86     4    84 4/15/2020 
AAA1     1 US_Colorado_Arapahoe Confirmed cc1=  .983630 cc2=  .694954 lx=  4.99255 if=  49 il=  60 3/22/2020  n=  11 now=    4687 end=        147        45        86 U=     9.25 T=   61.6 p1= -96.9 p2=  3188.4 ed=    83 4/14/2020   x1=  49. x2=  60. y1=  1.36 y2=   .17 BEST
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .983630 cc2=  .694954 lx=  4.98855 if=  49 il=  60 3/22/2020  n=  11 now=    4687 end=        147        45        86 U=     9.25 T=   61.6 p1= -96.9 p2=  3188.4 ed=    83 4/14/2020   x1=  49. x2=  60. y1=  1.36 y2=   .17 BEST
GP: Confirmed US_Colorado_Arapahoe 3/22/2020        60    4687      147      45       86     4    83 4/14/2020 
AAA1     1 US_Colorado_Arapahoe Confirmed cc1=  .978844 cc2=  .677332 lx=  4.92255 if=  50 il=  60 3/22/2020  n=  10 now=    4687 end=        137        45        86 U=     8.12 T=   60.9 p1= -97.1 p2=  3421.2 ed=    80 4/11/2020   x1=  50. x2=  60. y1=  1.34 y2=   .11 BEST
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .978844 cc2=  .677332 lx=  4.92155 if=  50 il=  60 3/22/2020  n=  10 now=    4687 end=        137        45        86 U=     8.12 T=   60.9 p1= -97.1 p2=  3421.2 ed=    80 4/11/2020   x1=  50. x2=  60. y1=  1.34 y2=   .11 BEST
GP: Confirmed US_Colorado_Arapahoe 3/22/2020        60    4687      137      45       86     4    80 4/11/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .983505 cc2=  .667277 lx=  8.40255 if=  51 il=  60 3/22/2020  n=   9 now=    4687 end=       4458        45        86 U=    26.47 T=  100.4 p1=  -4.9 p2=   105.1 ed=   162 7/2/2020    x1=  51. x2=  60. y1=  1.87 y2=  1.53     
GP: Confirmed US_Colorado_Arapahoe 3/22/2020        60    4687     4458      45       86     4   162 7/2/2020  
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .980440 cc2=  .647107 lx= 10.45255 if=  52 il=  60 3/22/2020  n=   8 now=    4687 end=      34632        45        86 U=    39.21 T=  134.3 p1= 638.9 p2=    13.5 ed=   226 9/4/2020    x1=  52. x2=  60. y1=  2.10 y2=  1.89     
GP: Confirmed US_Colorado_Arapahoe 3/22/2020        60    4687    -          45       86     4   226 9/4/2020  
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .972103 cc2=  .618549 lx= 10.45255 if=  53 il=  60 3/22/2020  n=   7 now=    4687 end=      34632        45        86 U=    45.76 T=  146.7 p1= 638.9 p2=    13.5 ed=   254 10/2/2020   x1=  53. x2=  60. y1=  2.05 y2=  1.89     
GP: Confirmed US_Colorado_Arapahoe 3/22/2020        60    4687    -          45       86     4   254 10/2/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .980506 cc2=  .602541 lx= 10.45255 if=  54 il=  60 3/22/2020  n=   6 now=    4687 end=      34632        45        86 U=    39.22 T=  134.3 p1= 638.9 p2=    13.5 ed=   226 9/4/2020    x1=  54. x2=  60. y1=  2.05 y2=  1.89     
GP: Confirmed US_Colorado_Arapahoe 3/22/2020        60    4687    -          45       86     4   226 9/4/2020  
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .973631 cc2=  .565383 lx= 10.45255 if=  55 il=  60 3/22/2020  n=   5 now=    4687 end=      34632        45        86 U=    38.71 T=  133.3 p1= 638.9 p2=    13.5 ed=   224 9/2/2020    x1=  55. x2=  60. y1=  2.02 y2=  1.89     
GP: Confirmed US_Colorado_Arapahoe 3/22/2020        60    4687    -          45       86     4   224 9/2/2020  
AAA1     1 US_Colorado_Arapahoe Confirmed cc1=  .990096 cc2=  .731897 lx=  5.48255 if=  47 il=  61 3/23/2020  n=  14 now=    4687 end=        240        58       259 U=    10.37 T=   64.7 p1= -94.9 p2=  1952.9 ed=    89 4/20/2020   x1=  47. x2=  61. y1=  1.70 y2=   .35 BEST
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .990096 cc2=  .731897 lx=  5.48755 if=  47 il=  61 3/23/2020  n=  14 now=    4687 end=        240        58       259 U=    10.37 T=   64.7 p1= -94.9 p2=  1952.9 ed=    89 4/20/2020   x1=  47. x2=  61. y1=  1.70 y2=   .35 BEST
GP: Confirmed US_Colorado_Arapahoe 3/23/2020        61    4687      240      58      259     4    89 4/20/2020 
AAA1     1 US_Colorado_Arapahoe Confirmed cc1=  .988127 cc2=  .720865 lx=  5.64255 if=  48 il=  61 3/23/2020  n=  13 now=    4687 end=        282        58       259 U=    11.40 T=   66.2 p1= -94.0 p2=  1662.1 ed=    93 4/24/2020   x1=  48. x2=  61. y1=  1.60 y2=   .46 BEST
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .988127 cc2=  .720865 lx=  5.64555 if=  48 il=  61 3/23/2020  n=  13 now=    4687 end=        282        58       259 U=    11.40 T=   66.2 p1= -94.0 p2=  1662.1 ed=    93 4/24/2020   x1=  48. x2=  61. y1=  1.60 y2=   .46 BEST
GP: Confirmed US_Colorado_Arapahoe 3/23/2020        61    4687      282      58      259     4    93 4/24/2020 
AAA1     1 US_Colorado_Arapahoe Confirmed cc1=  .985145 cc2=  .707795 lx=  5.62255 if=  49 il=  61 3/23/2020  n=  12 now=    4687 end=        276        58       259 U=    11.29 T=   66.0 p1= -94.1 p2=  1698.2 ed=    92 4/23/2020   x1=  49. x2=  61. y1=  1.51 y2=   .45 BEST
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .985145 cc2=  .707795 lx=  5.62155 if=  49 il=  61 3/23/2020  n=  12 now=    4687 end=        276        58       259 U=    11.29 T=   66.0 p1= -94.1 p2=  1698.2 ed=    92 4/23/2020   x1=  49. x2=  61. y1=  1.51 y2=   .45 BEST
GP: Confirmed US_Colorado_Arapahoe 3/23/2020        61    4687      276      58      259     4    92 4/23/2020 
AAA1     1 US_Colorado_Arapahoe Confirmed cc1=  .981087 cc2=  .692412 lx=  5.58255 if=  50 il=  61 3/23/2020  n=  11 now=    4687 end=        265        58       259 U=    10.18 T=   65.3 p1= -94.3 p2=  1768.7 ed=    89 4/20/2020   x1=  50. x2=  61. y1=  1.50 y2=   .42 BEST
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .981087 cc2=  .692412 lx=  5.57955 if=  50 il=  61 3/23/2020  n=  11 now=    4687 end=        265        58       259 U=    10.18 T=   65.3 p1= -94.3 p2=  1768.7 ed=    89 4/20/2020   x1=  50. x2=  61. y1=  1.50 y2=   .42 BEST
GP: Confirmed US_Colorado_Arapahoe 3/23/2020        61    4687      265      58      259     4    89 4/20/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .986804 cc2=  .685292 lx= 10.45255 if=  51 il=  61 3/23/2020  n=  10 now=    4687 end=      34632        58       259 U=    34.99 T=  125.9 p1= 638.9 p2=    13.5 ed=   208 8/17/2020   x1=  51. x2=  61. y1=  2.14 y2=  1.86     
GP: Confirmed US_Colorado_Arapahoe 3/23/2020        61    4687    -          58      259     4   208 8/17/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .983870 cc2=  .667642 lx= 10.45255 if=  52 il=  61 3/23/2020  n=   9 now=    4687 end=      34632        58       259 U=    37.04 T=  129.7 p1= 638.9 p2=    13.5 ed=   217 8/26/2020   x1=  52. x2=  61. y1=  2.10 y2=  1.86     
GP: Confirmed US_Colorado_Arapahoe 3/23/2020        61    4687    -          58      259     4   217 8/26/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .977772 cc2=  .644438 lx= 10.45255 if=  53 il=  61 3/23/2020  n=   8 now=    4687 end=      34632        58       259 U=    41.68 T=  138.3 p1= 638.9 p2=    13.5 ed=   236 9/14/2020   x1=  53. x2=  61. y1=  2.05 y2=  1.86     
GP: Confirmed US_Colorado_Arapahoe 3/23/2020        61    4687    -          58      259     4   236 9/14/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .985525 cc2=  .631971 lx= 10.45255 if=  54 il=  61 3/23/2020  n=   7 now=    4687 end=      34632        58       259 U=    36.47 T=  128.7 p1= 638.9 p2=    13.5 ed=   214 8/23/2020   x1=  54. x2=  61. y1=  2.05 y2=  1.86     
GP: Confirmed US_Colorado_Arapahoe 3/23/2020        61    4687    -          58      259     4   214 8/23/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .982667 cc2=  .604703 lx= 10.45255 if=  55 il=  61 3/23/2020  n=   6 now=    4687 end=      34632        58       259 U=    35.69 T=  127.2 p1= 638.9 p2=    13.5 ed=   211 8/20/2020   x1=  55. x2=  61. y1=  2.02 y2=  1.86     
GP: Confirmed US_Colorado_Arapahoe 3/23/2020        61    4687    -          58      259     4   211 8/20/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .980983 cc2=  .572735 lx= 10.45255 if=  56 il=  61 3/23/2020  n=   5 now=    4687 end=      34632        58       259 U=    35.41 T=  126.7 p1= 638.9 p2=    13.5 ed=   210 8/19/2020   x1=  56. x2=  61. y1=  2.00 y2=  1.86     
GP: Confirmed US_Colorado_Arapahoe 3/23/2020        61    4687    -          58      259     4   210 8/19/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .991198 cc2=  .741198 lx=  5.83255 if=  47 il=  62 3/24/2020  n=  15 now=    4687 end=        341        69       432 U=    11.59 T=   67.4 p1= -92.7 p2=  1374.5 ed=    94 4/25/2020   x1=  47. x2=  62. y1=  1.76 y2=   .47     
GP: Confirmed US_Colorado_Arapahoe 3/24/2020        62    4687      341      69      432     3    94 4/25/2020 
AAA1     1 US_Colorado_Arapahoe Confirmed cc1=  .989730 cc2=  .731531 lx=  6.05255 if=  48 il=  62 3/24/2020  n=  14 now=    4687 end=        425        69       432 U=    12.95 T=   69.7 p1= -90.9 p2=  1102.8 ed=   100 5/1/2020    x1=  48. x2=  62. y1=  1.68 y2=   .60 BEST
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .989730 cc2=  .731531 lx=  6.05055 if=  48 il=  62 3/24/2020  n=  14 now=    4687 end=        425        69       432 U=    12.95 T=   69.7 p1= -90.9 p2=  1102.8 ed=   100 5/1/2020    x1=  48. x2=  62. y1=  1.68 y2=   .60 BEST
GP: Confirmed US_Colorado_Arapahoe 3/24/2020        62    4687      425      69      432     3   100 5/1/2020  
AAA1     1 US_Colorado_Arapahoe Confirmed cc1=  .987346 cc2=  .720085 lx=  6.06255 if=  49 il=  62 3/24/2020  n=  13 now=    4687 end=        429        69       432 U=    13.02 T=   69.9 p1= -90.8 p2=  1092.5 ed=   100 5/1/2020    x1=  49. x2=  62. y1=  1.60 y2=   .60 BEST
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .987346 cc2=  .720085 lx=  6.05855 if=  49 il=  62 3/24/2020  n=  13 now=    4687 end=        429        69       432 U=    13.02 T=   69.9 p1= -90.8 p2=  1092.5 ed=   100 5/1/2020    x1=  49. x2=  62. y1=  1.60 y2=   .60 BEST
GP: Confirmed US_Colorado_Arapahoe 3/24/2020        62    4687      429      69      432     3   100 5/1/2020  
AAA1     1 US_Colorado_Arapahoe Confirmed cc1=  .984161 cc2=  .706811 lx=  6.04255 if=  50 il=  62 3/24/2020  n=  12 now=    4687 end=        420        69       432 U=    11.93 T=   69.1 p1= -91.0 p2=  1116.0 ed=    97 4/28/2020   x1=  50. x2=  62. y1=  1.60 y2=   .59 BEST
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .984161 cc2=  .706811 lx=  6.03855 if=  50 il=  62 3/24/2020  n=  12 now=    4687 end=        420        69       432 U=    11.93 T=   69.1 p1= -91.0 p2=  1116.0 ed=    97 4/28/2020   x1=  50. x2=  62. y1=  1.60 y2=   .59 BEST
