TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       40847.00000       10.61759
TAB:  Colombia Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Colombia Confirmed cc1=  .995784 cc2=  .863331 lx= 10.49759 if=  56 il= 112 5/13/2020  n=  56 now=   40847 end=      36228     12930     23391 U=    31.89 T=  113.0 p1= -11.3 p2=   112.7 ed=   188 7/28/2020   x1=  56. x2= 112. y1=  1.79 y2=   .03     
GP: Confirmed Colombia 5/13/2020       112   40847    36228   12930    23391     3   188 7/28/2020 
AAA2     1 Colombia Confirmed cc1=  .995842 cc2=  .862211 lx= 10.55759 if=  57 il= 112 5/13/2020  n=  55 now=   40847 end=      38468     12930     23391 U=    32.47 T=  114.8 p1=  -5.8 p2=   106.2 ed=   191 7/31/2020   x1=  57. x2= 112. y1=  1.78 y2=   .09     
GP: Confirmed Colombia 5/13/2020       112   40847    38468   12930    23391     3   191 7/31/2020 
AAA2     1 Colombia Confirmed cc1=  .996153 cc2=  .861313 lx= 10.63759 if=  58 il= 112 5/13/2020  n=  54 now=   40847 end=      41672     12930     23391 U=    33.79 T=  117.3 p1=   2.0 p2=    98.0 ed=   197 8/6/2020    x1=  58. x2= 112. y1=  1.76 y2=   .16     
GP: Confirmed Colombia 5/13/2020       112   40847    41672   12930    23391     3   197 8/6/2020  
AAA2     1 Colombia Confirmed cc1=  .996579 cc2=  .860496 lx= 10.75759 if=  59 il= 112 5/13/2020  n=  53 now=   40847 end=      46985     12930     23391 U=    36.65 T=  121.3 p1=  15.0 p2=    86.9 ed=   207 8/16/2020   x1=  59. x2= 112. y1=  1.70 y2=   .25     
GP: Confirmed Colombia 5/13/2020       112   40847    46985   12930    23391     3   207 8/16/2020 
AAA2     1 Colombia Confirmed cc1=  .996679 cc2=  .859318 lx= 10.83759 if=  60 il= 112 5/13/2020  n=  52 now=   40847 end=      50898     12930     23391 U=    37.94 T=  124.0 p1=  24.6 p2=    80.3 ed=   213 8/22/2020   x1=  60. x2= 112. y1=  1.69 y2=   .32     
GP: Confirmed Colombia 5/13/2020       112   40847    50898   12930    23391     3   213 8/22/2020 
AAA2     1 Colombia Confirmed cc1=  .996854 cc2=  .858179 lx= 10.93759 if=  61 il= 112 5/13/2020  n=  51 now=   40847 end=      56251     12930     23391 U=    39.69 T=  127.3 p1=  37.7 p2=    72.6 ed=   220 8/29/2020   x1=  61. x2= 112. y1=  1.67 y2=   .39     
GP: Confirmed Colombia 5/13/2020       112   40847    56251   12930    23391     3   220 8/29/2020 
AAA2     1 Colombia Confirmed cc1=  .997077 cc2=  .857049 lx= 11.06759 if=  62 il= 112 5/13/2020  n=  50 now=   40847 end=      64060     12930     23391 U=    42.90 T=  132.2 p1=  56.8 p2=    63.8 ed=   233 9/11/2020   x1=  62. x2= 112. y1=  1.64 y2=   .47     
GP: Confirmed Colombia 5/13/2020       112   40847    64060   12930    23391     3   233 9/11/2020 
AAA2     1 Colombia Confirmed cc1=  .997043 cc2=  .855622 lx= 11.14759 if=  63 il= 112 5/13/2020  n=  49 now=   40847 end=      69396     12930     23391 U=    44.98 T=  135.3 p1=  69.9 p2=    58.9 ed=   241 9/19/2020   x1=  63. x2= 112. y1=  1.61 y2=   .52     
GP: Confirmed Colombia 5/13/2020       112   40847    69396   12930    23391     3   241 9/19/2020 
AAA2     1 Colombia Confirmed cc1=  .996903 cc2=  .854046 lx= 11.18759 if=  64 il= 112 5/13/2020  n=  48 now=   40847 end=      72228     12930     23391 U=    45.06 T=  136.4 p1=  76.8 p2=    56.6 ed=   242 9/20/2020   x1=  64. x2= 112. y1=  1.61 y2=   .54     
GP: Confirmed Colombia 5/13/2020       112   40847    72228   12930    23391     3   242 9/20/2020 
AAA2     1 Colombia Confirmed cc1=  .996868 cc2=  .852531 lx= 11.28759 if=  65 il= 112 5/13/2020  n=  47 now=   40847 end=      79824     12930     23391 U=    46.53 T=  139.9 p1=  95.4 p2=    51.2 ed=   249 9/27/2020   x1=  65. x2= 112. y1=  1.61 y2=   .60     
GP: Confirmed Colombia 5/13/2020       112   40847    79824   12930    23391     3   249 9/27/2020 
AAA2     1 Colombia Confirmed cc1=  .996934 cc2=  .851069 lx= 11.42759 if=  66 il= 112 5/13/2020  n=  46 now=   40847 end=      91820     12930     23391 U=    48.95 T=  144.9 p1= 124.8 p2=    44.5 ed=   260 10/8/2020   x1=  66. x2= 112. y1=  1.61 y2=   .67     
GP: Confirmed Colombia 5/13/2020       112   40847    91820   12930    23391     3   260 10/8/2020 
AAA2     1 Colombia Confirmed cc1=  .997070 cc2=  .849628 lx= 11.62759 if=  67 il= 112 5/13/2020  n=  45 now=   40847 end=     112149     12930     23391 U=    52.70 T=  152.6 p1= 174.6 p2=    36.4 ed=   276 10/24/2020  x1=  67. x2= 112. y1=  1.62 y2=   .77     
GP: Confirmed Colombia 5/13/2020       112   40847   112149   12930    23391     3   276 10/24/2020
AAA2     1 Colombia Confirmed cc1=  .997200 cc2=  .848129 lx= 11.85759 if=  68 il= 112 5/13/2020  n=  44 now=   40847 end=     141151     12930     23391 U=    56.96 T=  161.6 p1= 245.6 p2=    28.9 ed=   296 11/13/2020  x1=  68. x2= 112. y1=  1.64 y2=   .87     
GP: Confirmed Colombia 5/13/2020       112   40847    -       12930    23391     3   296 11/13/2020
AAA2     1 Colombia Confirmed cc1=  .997350 cc2=  .846595 lx= 12.14759 if=  69 il= 112 5/13/2020  n=  43 now=   40847 end=     188638     12930     23391 U=    62.41 T=  173.5 p1= 361.8 p2=    21.7 ed=   320 12/7/2020   x1=  69. x2= 112. y1=  1.67 y2=   .99     
GP: Confirmed Colombia 5/13/2020       112   40847    -       12930    23391     3   320 12/7/2020 
AAA2     1 Colombia Confirmed cc1=  .997503 cc2=  .845005 lx= 12.51759 if=  70 il= 112 5/13/2020  n=  42 now=   40847 end=     273098     12930     23391 U=    70.23 T=  190.3 p1= 568.6 p2=    15.0 ed=   356 1/12/2021   x1=  70. x2= 112. y1=  1.71 y2=  1.12     
GP: Confirmed Colombia 5/13/2020       112   40847    -       12930    23391     3   356 1/12/2021 
AAA2     1 Colombia Confirmed cc1=  .997472 cc2=  .843169 lx= 12.61759 if=  71 il= 112 5/13/2020  n=  41 now=   40847 end=     301820     12930     23391 U=    72.16 T=  194.8 p1= 638.9 p2=    13.5 ed=   365 1/21/2021   x1=  71. x2= 112. y1=  1.72 y2=  1.15     
GP: Confirmed Colombia 5/13/2020       112   40847    -       12930    23391     3   365 1/21/2021 
AAA2     1 Colombia Confirmed cc1=  .997440 cc2=  .841267 lx= 12.61759 if=  72 il= 112 5/13/2020  n=  40 now=   40847 end=     301820     12930     23391 U=    72.42 T=  195.1 p1= 638.9 p2=    13.5 ed=   365 1/21/2021   x1=  72. x2= 112. y1=  1.70 y2=  1.15     
GP: Confirmed Colombia 5/13/2020       112   40847    -       12930    23391     3   365 1/21/2021 
AAA2     1 Colombia Confirmed cc1=  .997395 cc2=  .839281 lx= 12.61759 if=  73 il= 112 5/13/2020  n=  39 now=   40847 end=     301820     12930     23391 U=    73.15 T=  195.9 p1= 638.9 p2=    13.5 ed=   368 1/24/2021   x1=  73. x2= 112. y1=  1.68 y2=  1.15     
GP: Confirmed Colombia 5/13/2020       112   40847    -       12930    23391     3   368 1/24/2021 
AAA2     1 Colombia Confirmed cc1=  .997273 cc2=  .837145 lx= 12.61759 if=  74 il= 112 5/13/2020  n=  38 now=   40847 end=     301820     12930     23391 U=    72.67 T=  195.4 p1= 638.9 p2=    13.5 ed=   366 1/22/2021   x1=  74. x2= 112. y1=  1.67 y2=  1.15     
GP: Confirmed Colombia 5/13/2020       112   40847    -       12930    23391     3   366 1/22/2021 
AAA2     1 Colombia Confirmed cc1=  .997220 cc2=  .834999 lx= 12.61759 if=  75 il= 112 5/13/2020  n=  37 now=   40847 end=     301820     12930     23391 U=    72.36 T=  195.0 p1= 638.9 p2=    13.5 ed=   365 1/21/2021   x1=  75. x2= 112. y1=  1.66 y2=  1.15     
GP: Confirmed Colombia 5/13/2020       112   40847    -       12930    23391     3   365 1/21/2021 
AAA2     1 Colombia Confirmed cc1=  .997254 cc2=  .832855 lx= 12.61759 if=  76 il= 112 5/13/2020  n=  36 now=   40847 end=     301820     12930     23391 U=    73.73 T=  196.6 p1= 638.9 p2=    13.5 ed=   370 1/26/2021   x1=  76. x2= 112. y1=  1.64 y2=  1.15     
GP: Confirmed Colombia 5/13/2020       112   40847    -       12930    23391     3   370 1/26/2021 
AAA2     1 Colombia Confirmed cc1=  .997106 cc2=  .830439 lx= 12.61759 if=  77 il= 112 5/13/2020  n=  35 now=   40847 end=     301820     12930     23391 U=    76.09 T=  199.3 p1= 638.9 p2=    13.5 ed=   378 2/3/2021    x1=  77. x2= 112. y1=  1.61 y2=  1.15     
GP: Confirmed Colombia 5/13/2020       112   40847    -       12930    23391     3   378 2/3/2021  
AAA2     1 Colombia Confirmed cc1=  .996869 cc2=  .827839 lx= 12.61759 if=  78 il= 112 5/13/2020  n=  34 now=   40847 end=     301820     12930     23391 U=    76.58 T=  199.9 p1= 638.9 p2=    13.5 ed=   380 2/5/2021    x1=  78. x2= 112. y1=  1.59 y2=  1.15     
GP: Confirmed Colombia 5/13/2020       112   40847    -       12930    23391     3   380 2/5/2021  
AAA2     1 Colombia Confirmed cc1=  .996655 cc2=  .825156 lx= 12.61759 if=  79 il= 112 5/13/2020  n=  33 now=   40847 end=     301820     12930     23391 U=    78.19 T=  201.7 p1= 638.9 p2=    13.5 ed=   386 2/11/2021   x1=  79. x2= 112. y1=  1.57 y2=  1.15     
GP: Confirmed Colombia 5/13/2020       112   40847    -       12930    23391     3   386 2/11/2021 
AAA2     1 Colombia Confirmed cc1=  .996724 cc2=  .822646 lx= 12.61759 if=  80 il= 112 5/13/2020  n=  32 now=   40847 end=     301820     12930     23391 U=    79.43 T=  203.1 p1= 638.9 p2=    13.5 ed=   390 2/15/2021   x1=  80. x2= 112. y1=  1.55 y2=  1.15     
GP: Confirmed Colombia 5/13/2020       112   40847    -       12930    23391     3   390 2/15/2021 
AAA2     1 Colombia Confirmed cc1=  .997286 cc2=  .820509 lx= 12.61759 if=  81 il= 112 5/13/2020  n=  31 now=   40847 end=     301820     12930     23391 U=    77.95 T=  201.4 p1= 638.9 p2=    13.5 ed=   385 2/10/2021   x1=  81. x2= 112. y1=  1.55 y2=  1.15     
GP: Confirmed Colombia 5/13/2020       112   40847    -       12930    23391     3   385 2/10/2021 
AAA2     1 Colombia Confirmed cc1=  .997664 cc2=  .818058 lx= 12.61759 if=  82 il= 112 5/13/2020  n=  30 now=   40847 end=     301820     12930     23391 U=    76.55 T=  199.8 p1= 638.9 p2=    13.5 ed=   380 2/5/2021    x1=  82. x2= 112. y1=  1.54 y2=  1.15     
GP: Confirmed Colombia 5/13/2020       112   40847    -       12930    23391     3   380 2/5/2021  
AAA2     1 Colombia Confirmed cc1=  .997865 cc2=  .815290 lx= 12.61759 if=  83 il= 112 5/13/2020  n=  29 now=   40847 end=     301820     12930     23391 U=    75.81 T=  199.0 p1= 638.9 p2=    13.5 ed=   377 2/2/2021    x1=  83. x2= 112. y1=  1.53 y2=  1.15     
GP: Confirmed Colombia 5/13/2020       112   40847    -       12930    23391     3   377 2/2/2021  
AAA2     1 Colombia Confirmed cc1=  .998036 cc2=  .812341 lx= 12.61759 if=  84 il= 112 5/13/2020  n=  28 now=   40847 end=     301820     12930     23391 U=    74.96 T=  198.0 p1= 638.9 p2=    13.5 ed=   374 1/30/2021   x1=  84. x2= 112. y1=  1.52 y2=  1.15     
GP: Confirmed Colombia 5/13/2020       112   40847    -       12930    23391     3   374 1/30/2021 
AAA2     1 Colombia Confirmed cc1=  .998146 cc2=  .809164 lx= 12.61759 if=  85 il= 112 5/13/2020  n=  27 now=   40847 end=     301820     12930     23391 U=    74.04 T=  197.0 p1= 638.9 p2=    13.5 ed=   371 1/27/2021   x1=  85. x2= 112. y1=  1.51 y2=  1.15     
GP: Confirmed Colombia 5/13/2020       112   40847    -       12930    23391     3   371 1/27/2021 
AAA2     1 Colombia Confirmed cc1=  .998168 cc2=  .805718 lx= 12.61759 if=  86 il= 112 5/13/2020  n=  26 now=   40847 end=     301820     12930     23391 U=    74.09 T=  197.0 p1= 638.9 p2=    13.5 ed=   371 1/27/2021   x1=  86. x2= 112. y1=  1.50 y2=  1.15     
GP: Confirmed Colombia 5/13/2020       112   40847    -       12930    23391     3   371 1/27/2021 
AAA2     1 Colombia Confirmed cc1=  .998304 cc2=  .802187 lx= 12.61759 if=  87 il= 112 5/13/2020  n=  25 now=   40847 end=     301820     12930     23391 U=    73.59 T=  196.4 p1= 638.9 p2=    13.5 ed=   370 1/26/2021   x1=  87. x2= 112. y1=  1.49 y2=  1.15     
GP: Confirmed Colombia 5/13/2020       112   40847    -       12930    23391     3   370 1/26/2021 
AAA2     1 Colombia Confirmed cc1=  .998459 cc2=  .798459 lx= 12.61759 if=  88 il= 112 5/13/2020  n=  24 now=   40847 end=     301820     12930     23391 U=    72.98 T=  195.7 p1= 638.9 p2=    13.5 ed=   367 1/23/2021   x1=  88. x2= 112. y1=  1.48 y2=  1.15     
GP: Confirmed Colombia 5/13/2020       112   40847    -       12930    23391     3   367 1/23/2021 
AAA2     1 Colombia Confirmed cc1=  .998610 cc2=  .794486 lx= 12.61759 if=  89 il= 112 5/13/2020  n=  23 now=   40847 end=     301820     12930     23391 U=    72.35 T=  195.0 p1= 638.9 p2=    13.5 ed=   365 1/21/2021   x1=  89. x2= 112. y1=  1.47 y2=  1.15     
GP: Confirmed Colombia 5/13/2020       112   40847    -       12930    23391     3   365 1/21/2021 
AAA2     1 Colombia Confirmed cc1=  .998750 cc2=  .790236 lx= 12.61759 if=  90 il= 112 5/13/2020  n=  22 now=   40847 end=     301820     12930     23391 U=    71.41 T=  193.9 p1= 638.9 p2=    13.5 ed=   362 1/18/2021   x1=  90. x2= 112. y1=  1.46 y2=  1.15     
GP: Confirmed Colombia 5/13/2020       112   40847    -       12930    23391     3   362 1/18/2021 
AAA2     1 Colombia Confirmed cc1=  .998798 cc2=  .785598 lx= 12.61759 if=  91 il= 112 5/13/2020  n=  21 now=   40847 end=     301820     12930     23391 U=    70.79 T=  193.2 p1= 638.9 p2=    13.5 ed=   360 1/16/2021   x1=  91. x2= 112. y1=  1.44 y2=  1.15     
GP: Confirmed Colombia 5/13/2020       112   40847    -       12930    23391     3   360 1/16/2021 
AAA2     1 Colombia Confirmed cc1=  .998809 cc2=  .780591 lx= 12.61759 if=  92 il= 112 5/13/2020  n=  20 now=   40847 end=     301820     12930     23391 U=    69.99 T=  192.3 p1= 638.9 p2=    13.5 ed=   357 1/13/2021   x1=  92. x2= 112. y1=  1.43 y2=  1.15     
GP: Confirmed Colombia 5/13/2020       112   40847    -       12930    23391     3   357 1/13/2021 
AAA2     1 Colombia Confirmed cc1=  .998738 cc2=  .775131 lx= 12.61759 if=  93 il= 112 5/13/2020  n=  19 now=   40847 end=     301820     12930     23391 U=    70.51 T=  192.9 p1= 638.9 p2=    13.5 ed=   359 1/15/2021   x1=  93. x2= 112. y1=  1.42 y2=  1.15     
GP: Confirmed Colombia 5/13/2020       112   40847    -       12930    23391     3   359 1/15/2021 
AAA2     1 Colombia Confirmed cc1=  .998878 cc2=  .769462 lx= 12.61759 if=  94 il= 112 5/13/2020  n=  18 now=   40847 end=     301820     12930     23391 U=    70.11 T=  192.5 p1= 638.9 p2=    13.5 ed=   357 1/13/2021   x1=  94. x2= 112. y1=  1.40 y2=  1.15     
GP: Confirmed Colombia 5/13/2020       112   40847    -       12930    23391     3   357 1/13/2021 
AAA2     1 Colombia Confirmed cc1=  .999095 cc2=  .763393 lx= 12.61759 if=  95 il= 112 5/13/2020  n=  17 now=   40847 end=     301820     12930     23391 U=    69.21 T=  191.4 p1= 638.9 p2=    13.5 ed=   354 1/10/2021   x1=  95. x2= 112. y1=  1.39 y2=  1.15     
GP: Confirmed Colombia 5/13/2020       112   40847    -       12930    23391     3   354 1/10/2021 
AAA2     1 Colombia Confirmed cc1=  .999250 cc2=  .756714 lx= 12.61759 if=  96 il= 112 5/13/2020  n=  16 now=   40847 end=     301820     12930     23391 U=    67.88 T=  189.9 p1= 638.9 p2=    13.5 ed=   350 1/6/2021    x1=  96. x2= 112. y1=  1.38 y2=  1.15     
GP: Confirmed Colombia 5/13/2020       112   40847    -       12930    23391     3   350 1/6/2021  
AAA2     1 Colombia Confirmed cc1=  .999212 cc2=  .749212 lx= 12.61759 if=  97 il= 112 5/13/2020  n=  15 now=   40847 end=     301820     12930     23391 U=    68.09 T=  190.1 p1= 638.9 p2=    13.5 ed=   350 1/6/2021    x1=  97. x2= 112. y1=  1.37 y2=  1.15     
GP: Confirmed Colombia 5/13/2020       112   40847    -       12930    23391     3   350 1/6/2021  
AAA2     1 Colombia Confirmed cc1=  .999325 cc2=  .741127 lx= 12.61759 if=  98 il= 112 5/13/2020  n=  14 now=   40847 end=     301820     12930     23391 U=    66.85 T=  188.7 p1= 638.9 p2=    13.5 ed=   346 1/2/2021    x1=  98. x2= 112. y1=  1.36 y2=  1.15     
GP: Confirmed Colombia 5/13/2020       112   40847    -       12930    23391     3   346 1/2/2021  
AAA2     1 Colombia Confirmed cc1=  .999259 cc2=  .731997 lx= 12.61759 if=  99 il= 112 5/13/2020  n=  13 now=   40847 end=     301820     12930     23391 U=    65.93 T=  187.7 p1= 638.9 p2=    13.5 ed=   343 12/30/2020  x1=  99. x2= 112. y1=  1.34 y2=  1.15     
GP: Confirmed Colombia 5/13/2020       112   40847    -       12930    23391     3   343 12/30/2020
AAA2     1 Colombia Confirmed cc1=  .999081 cc2=  .721730 lx= 12.61759 if= 100 il= 112 5/13/2020  n=  12 now=   40847 end=     301820     12930     23391 U=    67.51 T=  189.5 p1= 638.9 p2=    13.5 ed=   348 1/4/2021    x1= 100. x2= 112. y1=  1.33 y2=  1.15     
GP: Confirmed Colombia 5/13/2020       112   40847    -       12930    23391     3   348 1/4/2021  
AAA2     1 Colombia Confirmed cc1=  .999412 cc2=  .710737 lx= 12.61759 if= 101 il= 112 5/13/2020  n=  11 now=   40847 end=     301820     12930     23391 U=    65.75 T=  187.4 p1= 638.9 p2=    13.5 ed=   342 12/29/2020  x1= 101. x2= 112. y1=  1.31 y2=  1.15     
GP: Confirmed Colombia 5/13/2020       112   40847    -       12930    23391     3   342 12/29/2020
AAA2     1 Colombia Confirmed cc1=  .999388 cc2=  .697877 lx= 12.61759 if= 102 il= 112 5/13/2020  n=  10 now=   40847 end=     301820     12930     23391 U=    65.17 T=  186.8 p1= 638.9 p2=    13.5 ed=   340 12/27/2020  x1= 102. x2= 112. y1=  1.30 y2=  1.15     
GP: Confirmed Colombia 5/13/2020       112   40847    -       12930    23391     3   340 12/27/2020
AAA2     1 Colombia Confirmed cc1=  .999305 cc2=  .683077 lx= 12.61759 if= 103 il= 112 5/13/2020  n=   9 now=   40847 end=     301820     12930     23391 U=    63.03 T=  184.3 p1= 638.9 p2=    13.5 ed=   333 12/20/2020  x1= 103. x2= 112. y1=  1.29 y2=  1.15     
GP: Confirmed Colombia 5/13/2020       112   40847    -       12930    23391     3   333 12/20/2020
AAA2     1 Colombia Confirmed cc1=  .999307 cc2=  .665973 lx= 12.61759 if= 104 il= 112 5/13/2020  n=   8 now=   40847 end=     301820     12930     23391 U=    65.95 T=  187.7 p1= 638.9 p2=    13.5 ed=   343 12/30/2020  x1= 104. x2= 112. y1=  1.27 y2=  1.15     
GP: Confirmed Colombia 5/13/2020       112   40847    -       12930    23391     3   343 12/30/2020
AAA2     1 Colombia Confirmed cc1=  .999614 cc2=  .646061 lx= 12.61759 if= 105 il= 112 5/13/2020  n=   7 now=   40847 end=     301820     12930     23391 U=    63.54 T=  184.9 p1= 638.9 p2=    13.5 ed=   334 12/21/2020  x1= 105. x2= 112. y1=  1.26 y2=  1.15     
GP: Confirmed Colombia 5/13/2020       112   40847    -       12930    23391     3   334 12/21/2020
AAA2     1 Colombia Confirmed cc1=  .999422 cc2=  .621457 lx= 12.61759 if= 106 il= 112 5/13/2020  n=   6 now=   40847 end=     301820     12930     23391 U=    63.36 T=  184.7 p1= 638.9 p2=    13.5 ed=   334 12/21/2020  x1= 106. x2= 112. y1=  1.24 y2=  1.15     
GP: Confirmed Colombia 5/13/2020       112   40847    -       12930    23391     3   334 12/21/2020
AAA2     1 Colombia Confirmed cc1=  .999088 cc2=  .590840 lx= 12.61759 if= 107 il= 112 5/13/2020  n=   5 now=   40847 end=     301820     12930     23391 U=    65.00 T=  186.6 p1= 638.9 p2=    13.5 ed=   340 12/27/2020  x1= 107. x2= 112. y1=  1.22 y2=  1.15     
GP: Confirmed Colombia 5/13/2020       112   40847    -       12930    23391     3   340 12/27/2020
AAA1     1 Colombia Confirmed cc1=  .993351 cc2=  .873828 lx= 10.07759 if=  44 il= 113 5/14/2020  n=  69 now=   40847 end=      23803     13610     23391 U=    23.86 T=   99.1 p1= -41.7 p2=   171.6 ed=   155 6/25/2020   x1=  44. x2= 113. y1=  2.31 y2=  -.58 BEST
AAA2     1 Colombia Confirmed cc1=  .993351 cc2=  .873828 lx= 10.07659 if=  44 il= 113 5/14/2020  n=  69 now=   40847 end=      23803     13610     23391 U=    23.86 T=   99.1 p1= -41.7 p2=   171.6 ed=   155 6/25/2020   x1=  44. x2= 113. y1=  2.31 y2=  -.58 BEST
GP: Confirmed Colombia 5/14/2020       113   40847    23803   13610    23391     2   155 6/25/2020 
AAA1     1 Colombia Confirmed cc1=  .993156 cc2=  .872770 lx= 10.08759 if=  45 il= 113 5/14/2020  n=  68 now=   40847 end=      24042     13610     23391 U=    23.65 T=   99.7 p1= -41.1 p2=   169.9 ed=   155 6/25/2020   x1=  45. x2= 113. y1=  2.31 y2=  -.56 BEST
AAA2     1 Colombia Confirmed cc1=  .993156 cc2=  .872770 lx= 10.08759 if=  45 il= 113 5/14/2020  n=  68 now=   40847 end=      24042     13610     23391 U=    23.65 T=   99.7 p1= -41.1 p2=   169.9 ed=   155 6/25/2020   x1=  45. x2= 113. y1=  2.31 y2=  -.56 BEST
GP: Confirmed Colombia 5/14/2020       113   40847    24042   13610    23391     2   155 6/25/2020 
AAA2     1 Colombia Confirmed cc1=  .993100 cc2=  .871832 lx= 10.10759 if=  46 il= 113 5/14/2020  n=  67 now=   40847 end=      24528     13610     23391 U=    23.57 T=  100.5 p1= -40.0 p2=   166.5 ed=   156 6/26/2020   x1=  46. x2= 113. y1=  2.31 y2=  -.53     
