TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        8619.00000        9.06172
TAB:  US_California_San_Diego Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed US_California_San_Diego 5/6/2020        105    8619     6134    4319     5890    13   132 6/2/2020  
AAA1     1 US_California_San_Diego Confirmed cc1=  .995499 cc2=  .872408 lx=  8.70172 if=  40 il= 105 5/6/2020   n=  65 now=    8619 end=       6013      4319      5890 U=    20.40 T=   82.4 p1= -30.2 p2=   143.3 ed=   130 5/31/2020   x1=  40. x2= 105. y1=  2.08 y2= -1.11 BEST
AAA2     1 US_California_San_Diego Confirmed cc1=  .995499 cc2=  .872408 lx=  8.70472 if=  40 il= 105 5/6/2020   n=  65 now=    8619 end=       6013      4319      5890 U=    20.40 T=   82.4 p1= -30.2 p2=   143.3 ed=   130 5/31/2020   x1=  40. x2= 105. y1=  2.08 y2= -1.11 BEST
GP: Confirmed US_California_San_Diego 5/6/2020        105    8619     6013    4319     5890    13   130 5/31/2020 
AAA1     1 US_California_San_Diego Confirmed cc1=  .995712 cc2=  .871677 lx=  8.69172 if=  41 il= 105 5/6/2020   n=  64 now=    8619 end=       5953      4319      5890 U=    19.90 T=   82.4 p1= -30.9 p2=   144.8 ed=   129 5/30/2020   x1=  41. x2= 105. y1=  2.08 y2= -1.14 BEST
AAA2     1 US_California_San_Diego Confirmed cc1=  .995712 cc2=  .871677 lx=  8.69372 if=  41 il= 105 5/6/2020   n=  64 now=    8619 end=       5953      4319      5890 U=    19.90 T=   82.4 p1= -30.9 p2=   144.8 ed=   129 5/30/2020   x1=  41. x2= 105. y1=  2.08 y2= -1.14 BEST
GP: Confirmed US_California_San_Diego 5/6/2020        105    8619     5953    4319     5890    13   129 5/30/2020 
AAA1     1 US_California_San_Diego Confirmed cc1=  .995815 cc2=  .870815 lx=  8.68172 if=  42 il= 105 5/6/2020   n=  63 now=    8619 end=       5894      4319      5890 U=    19.41 T=   82.3 p1= -31.6 p2=   146.2 ed=   128 5/29/2020   x1=  42. x2= 105. y1=  2.08 y2= -1.17 BEST
AAA2     1 US_California_San_Diego Confirmed cc1=  .995815 cc2=  .870815 lx=  8.68472 if=  42 il= 105 5/6/2020   n=  63 now=    8619 end=       5894      4319      5890 U=    19.41 T=   82.3 p1= -31.6 p2=   146.2 ed=   128 5/29/2020   x1=  42. x2= 105. y1=  2.08 y2= -1.17 BEST
GP: Confirmed US_California_San_Diego 5/6/2020        105    8619     5894    4319     5890    13   128 5/29/2020 
AAA1     1 US_California_San_Diego Confirmed cc1=  .995813 cc2=  .869824 lx=  8.68172 if=  43 il= 105 5/6/2020   n=  62 now=    8619 end=       5894      4319      5890 U=    19.41 T=   82.3 p1= -31.6 p2=   146.2 ed=   128 5/29/2020   x1=  43. x2= 105. y1=  2.03 y2= -1.17 BEST
AAA2     1 US_California_San_Diego Confirmed cc1=  .995814 cc2=  .869824 lx=  8.67672 if=  43 il= 105 5/6/2020   n=  62 now=    8619 end=       5894      4319      5890 U=    19.41 T=   82.3 p1= -31.6 p2=   146.2 ed=   128 5/29/2020   x1=  43. x2= 105. y1=  2.03 y2= -1.17 BEST
GP: Confirmed US_California_San_Diego 5/6/2020        105    8619     5894    4319     5890    13   128 5/29/2020 
AAA1     1 US_California_San_Diego Confirmed cc1=  .995854 cc2=  .868854 lx=  8.67172 if=  44 il= 105 5/6/2020   n=  61 now=    8619 end=       5835      4319      5890 U=    18.91 T=   82.3 p1= -32.3 p2=   147.7 ed=   126 5/27/2020   x1=  44. x2= 105. y1=  2.02 y2= -1.20 BEST
AAA2     1 US_California_San_Diego Confirmed cc1=  .995855 cc2=  .868854 lx=  8.66872 if=  44 il= 105 5/6/2020   n=  61 now=    8619 end=       5835      4319      5890 U=    18.91 T=   82.3 p1= -32.3 p2=   147.7 ed=   126 5/27/2020   x1=  44. x2= 105. y1=  2.02 y2= -1.20 BEST
GP: Confirmed US_California_San_Diego 5/6/2020        105    8619     5835    4319     5890    13   126 5/27/2020 
AAA1     1 US_California_San_Diego Confirmed cc1=  .995791 cc2=  .867754 lx=  8.66172 if=  45 il= 105 5/6/2020   n=  60 now=    8619 end=       5777      4319      5890 U=    18.42 T=   82.3 p1= -33.0 p2=   149.2 ed=   125 5/26/2020   x1=  45. x2= 105. y1=  2.02 y2= -1.23 BEST
AAA2     1 US_California_San_Diego Confirmed cc1=  .995791 cc2=  .867754 lx=  8.66272 if=  45 il= 105 5/6/2020   n=  60 now=    8619 end=       5777      4319      5890 U=    18.42 T=   82.3 p1= -33.0 p2=   149.2 ed=   125 5/26/2020   x1=  45. x2= 105. y1=  2.02 y2= -1.23 BEST
GP: Confirmed US_California_San_Diego 5/6/2020        105    8619     5777    4319     5890    13   125 5/26/2020 
AAA1     1 US_California_San_Diego Confirmed cc1=  .995637 cc2=  .866538 lx=  8.66172 if=  46 il= 105 5/6/2020   n=  59 now=    8619 end=       5777      4319      5890 U=    18.11 T=   82.6 p1= -33.0 p2=   149.2 ed=   125 5/26/2020   x1=  46. x2= 105. y1=  2.02 y2= -1.23 BEST
AAA2     1 US_California_San_Diego Confirmed cc1=  .995638 cc2=  .866538 lx=  8.65872 if=  46 il= 105 5/6/2020   n=  59 now=    8619 end=       5777      4319      5890 U=    18.11 T=   82.6 p1= -33.0 p2=   149.2 ed=   125 5/26/2020   x1=  46. x2= 105. y1=  2.02 y2= -1.23 BEST
GP: Confirmed US_California_San_Diego 5/6/2020        105    8619     5777    4319     5890    13   125 5/26/2020 
AAA1     1 US_California_San_Diego Confirmed cc1=  .995420 cc2=  .865231 lx=  8.66172 if=  47 il= 105 5/6/2020   n=  58 now=    8619 end=       5777      4319      5890 U=    17.80 T=   83.0 p1= -33.0 p2=   149.2 ed=   125 5/26/2020   x1=  47. x2= 105. y1=  2.02 y2= -1.23 BEST
AAA2     1 US_California_San_Diego Confirmed cc1=  .995422 cc2=  .865231 lx=  8.65672 if=  47 il= 105 5/6/2020   n=  58 now=    8619 end=       5777      4319      5890 U=    17.80 T=   83.0 p1= -33.0 p2=   149.2 ed=   125 5/26/2020   x1=  47. x2= 105. y1=  2.02 y2= -1.23 BEST
GP: Confirmed US_California_San_Diego 5/6/2020        105    8619     5777    4319     5890    13   125 5/26/2020 
AAA1     1 US_California_San_Diego Confirmed cc1=  .995185 cc2=  .863878 lx=  8.66172 if=  48 il= 105 5/6/2020   n=  57 now=    8619 end=       5777      4319      5890 U=    17.50 T=   83.4 p1= -33.0 p2=   149.2 ed=   124 5/25/2020   x1=  48. x2= 105. y1=  2.02 y2= -1.23 BEST
AAA2     1 US_California_San_Diego Confirmed cc1=  .995186 cc2=  .863878 lx=  8.65872 if=  48 il= 105 5/6/2020   n=  57 now=    8619 end=       5777      4319      5890 U=    17.50 T=   83.4 p1= -33.0 p2=   149.2 ed=   124 5/25/2020   x1=  48. x2= 105. y1=  2.02 y2= -1.23 BEST
GP: Confirmed US_California_San_Diego 5/6/2020        105    8619     5777    4319     5890    13   124 5/25/2020 
AAA1     1 US_California_San_Diego Confirmed cc1=  .995003 cc2=  .862549 lx=  8.66172 if=  49 il= 105 5/6/2020   n=  56 now=    8619 end=       5777      4319      5890 U=    17.19 T=   83.8 p1= -33.0 p2=   149.2 ed=   124 5/25/2020   x1=  49. x2= 105. y1=  2.02 y2= -1.23 BEST
AAA2     1 US_California_San_Diego Confirmed cc1=  .995003 cc2=  .862549 lx=  8.66372 if=  49 il= 105 5/6/2020   n=  56 now=    8619 end=       5777      4319      5890 U=    17.19 T=   83.8 p1= -33.0 p2=   149.2 ed=   124 5/25/2020   x1=  49. x2= 105. y1=  2.02 y2= -1.23 BEST
GP: Confirmed US_California_San_Diego 5/6/2020        105    8619     5777    4319     5890    13   124 5/25/2020 
AAA1     1 US_California_San_Diego Confirmed cc1=  .994995 cc2=  .861364 lx=  8.67172 if=  50 il= 105 5/6/2020   n=  55 now=    8619 end=       5835      4319      5890 U=    17.43 T=   84.1 p1= -32.3 p2=   147.7 ed=   125 5/26/2020   x1=  50. x2= 105. y1=  1.95 y2= -1.20 BEST
AAA2     1 US_California_San_Diego Confirmed cc1=  .994996 cc2=  .861364 lx=  8.67672 if=  50 il= 105 5/6/2020   n=  55 now=    8619 end=       5835      4319      5890 U=    17.43 T=   84.1 p1= -32.3 p2=   147.7 ed=   125 5/26/2020   x1=  50. x2= 105. y1=  1.95 y2= -1.20 BEST
GP: Confirmed US_California_San_Diego 5/6/2020        105    8619     5835    4319     5890    13   125 5/26/2020 
AAA1     1 US_California_San_Diego Confirmed cc1=  .994999 cc2=  .860159 lx=  8.69172 if=  51 il= 105 5/6/2020   n=  54 now=    8619 end=       5953      4319      5890 U=    17.85 T=   84.7 p1= -30.9 p2=   144.8 ed=   126 5/27/2020   x1=  51. x2= 105. y1=  1.89 y2= -1.14 BEST
AAA2     1 US_California_San_Diego Confirmed cc1=  .994999 cc2=  .860159 lx=  8.68972 if=  51 il= 105 5/6/2020   n=  54 now=    8619 end=       5953      4319      5890 U=    17.85 T=   84.7 p1= -30.9 p2=   144.8 ed=   126 5/27/2020   x1=  51. x2= 105. y1=  1.89 y2= -1.14 BEST
GP: Confirmed US_California_San_Diego 5/6/2020        105    8619     5953    4319     5890    13   126 5/27/2020 
AAA1     1 US_California_San_Diego Confirmed cc1=  .995013 cc2=  .858931 lx=  8.70172 if=  52 il= 105 5/6/2020   n=  53 now=    8619 end=       6013      4319      5890 U=    17.89 T=   85.2 p1= -30.2 p2=   143.3 ed=   127 5/28/2020   x1=  52. x2= 105. y1=  1.86 y2= -1.11 BEST
AAA2     1 US_California_San_Diego Confirmed cc1=  .995014 cc2=  .858931 lx=  8.70472 if=  52 il= 105 5/6/2020   n=  53 now=    8619 end=       6013      4319      5890 U=    17.89 T=   85.2 p1= -30.2 p2=   143.3 ed=   127 5/28/2020   x1=  52. x2= 105. y1=  1.86 y2= -1.11 BEST
GP: Confirmed US_California_San_Diego 5/6/2020        105    8619     6013    4319     5890    13   127 5/28/2020 
AAA2     1 US_California_San_Diego Confirmed cc1=  .995237 cc2=  .857876 lx=  8.73172 if=  53 il= 105 5/6/2020   n=  52 now=    8619 end=       6196      4319      5890 U=    18.55 T=   86.1 p1= -28.1 p2=   139.1 ed=   129 5/30/2020   x1=  53. x2= 105. y1=  1.78 y2= -1.02     
GP: Confirmed US_California_San_Diego 5/6/2020        105    8619     6196    4319     5890    13   129 5/30/2020 
AAA2     1 US_California_San_Diego Confirmed cc1=  .995491 cc2=  .856816 lx=  8.75172 if=  54 il= 105 5/6/2020   n=  51 now=    8619 end=       6321      4319      5890 U=    20.22 T=   85.5 p1= -26.7 p2=   136.4 ed=   133 6/3/2020    x1=  54. x2= 105. y1=  1.56 y2=  -.97     
GP: Confirmed US_California_San_Diego 5/6/2020        105    8619     6321    4319     5890    13   133 6/3/2020  
AAA2     1 US_California_San_Diego Confirmed cc1=  .995220 cc2=  .855192 lx=  8.75172 if=  55 il= 105 5/6/2020   n=  50 now=    8619 end=       6321      4319      5890 U=    19.83 T=   85.9 p1= -26.7 p2=   136.4 ed=   132 6/2/2020    x1=  55. x2= 105. y1=  1.56 y2=  -.97     
GP: Confirmed US_California_San_Diego 5/6/2020        105    8619     6321    4319     5890    13   132 6/2/2020  
AAA2     1 US_California_San_Diego Confirmed cc1=  .994967 cc2=  .853546 lx=  8.76172 if=  56 il= 105 5/6/2020   n=  49 now=    8619 end=       6385      4319      5890 U=    19.76 T=   86.4 p1= -25.9 p2=   135.0 ed=   133 6/3/2020    x1=  56. x2= 105. y1=  1.54 y2=  -.94     
GP: Confirmed US_California_San_Diego 5/6/2020        105    8619     6385    4319     5890    13   133 6/3/2020  
AAA2     1 US_California_San_Diego Confirmed cc1=  .994802 cc2=  .851945 lx=  8.77172 if=  57 il= 105 5/6/2020   n=  48 now=    8619 end=       6449      4319      5890 U=    20.06 T=   86.7 p1= -25.2 p2=   133.6 ed=   134 6/4/2020    x1=  57. x2= 105. y1=  1.48 y2=  -.91     
GP: Confirmed US_California_San_Diego 5/6/2020        105    8619     6449    4319     5890    13   134 6/4/2020  
AAA2     1 US_California_San_Diego Confirmed cc1=  .994602 cc2=  .850264 lx=  8.78172 if=  58 il= 105 5/6/2020   n=  47 now=    8619 end=       6514      4319      5890 U=    20.80 T=   86.5 p1= -24.4 p2=   132.3 ed=   135 6/5/2020    x1=  58. x2= 105. y1=  1.37 y2=  -.89     
GP: Confirmed US_California_San_Diego 5/6/2020        105    8619     6514    4319     5890    13   135 6/5/2020  
AAA2     1 US_California_San_Diego Confirmed cc1=  .993700 cc2=  .844629 lx=  8.81172 if=  61 il= 105 5/6/2020   n=  44 now=    8619 end=       6712      4319      5890 U=    21.22 T=   87.6 p1= -22.1 p2=   128.4 ed=   137 6/7/2020    x1=  61. x2= 105. y1=  1.26 y2=  -.82     
GP: Confirmed US_California_San_Diego 5/6/2020        105    8619     6712    4319     5890    13   137 6/7/2020  
AAA2     1 US_California_San_Diego Confirmed cc1=  .993323 cc2=  .842567 lx=  8.82172 if=  62 il= 105 5/6/2020   n=  43 now=    8619 end=       6779      4319      5890 U=    21.28 T=   88.1 p1= -21.3 p2=   127.1 ed=   138 6/8/2020    x1=  62. x2= 105. y1=  1.22 y2=  -.80     
GP: Confirmed US_California_San_Diego 5/6/2020        105    8619     6779    4319     5890    13   138 6/8/2020  
AAA2     1 US_California_San_Diego Confirmed cc1=  .992982 cc2=  .840483 lx=  8.84172 if=  63 il= 105 5/6/2020   n=  42 now=    8619 end=       6916      4319      5890 U=    21.34 T=   88.9 p1= -19.8 p2=   124.6 ed=   139 6/9/2020    x1=  63. x2= 105. y1=  1.21 y2=  -.75     
GP: Confirmed US_California_San_Diego 5/6/2020        105    8619     6916    4319     5890    13   139 6/9/2020  
AAA2     1 US_California_San_Diego Confirmed cc1=  .992906 cc2=  .838603 lx=  8.87172 if=  64 il= 105 5/6/2020   n=  41 now=    8619 end=       7127      4319      5890 U=    22.14 T=   89.7 p1= -17.3 p2=   120.9 ed=   141 6/11/2020   x1=  64. x2= 105. y1=  1.16 y2=  -.69     
GP: Confirmed US_California_San_Diego 5/6/2020        105    8619     7127    4319     5890    13   141 6/11/2020 
AAA2     1 US_California_San_Diego Confirmed cc1=  .992832 cc2=  .834718 lx=  8.95172 if=  66 il= 105 5/6/2020   n=  39 now=    8619 end=       7721      4319      5890 U=    24.11 T=   91.9 p1= -10.4 p2=   111.6 ed=   148 6/18/2020   x1=  66. x2= 105. y1=  1.07 y2=  -.54     
GP: Confirmed US_California_San_Diego 5/6/2020        105    8619     7721    4319     5890    13   148 6/18/2020 
AAA2     1 US_California_San_Diego Confirmed cc1=  .992813 cc2=  .832685 lx=  9.01172 if=  67 il= 105 5/6/2020   n=  38 now=    8619 end=       8198      4319      5890 U=    25.59 T=   93.6 p1=  -4.9 p2=   105.1 ed=   154 6/24/2020   x1=  67. x2= 105. y1=  1.04 y2=  -.44     
GP: Confirmed US_California_San_Diego 5/6/2020        105    8619     8198    4319     5890    13   154 6/24/2020 
AAA2     1 US_California_San_Diego Confirmed cc1=  .992817 cc2=  .830595 lx=  9.07172 if=  68 il= 105 5/6/2020   n=  37 now=    8619 end=       8705      4319      5890 U=    26.53 T=   95.6 p1=   1.0 p2=    99.0 ed=   158 6/28/2020   x1=  68. x2= 105. y1=  1.04 y2=  -.36     
GP: Confirmed US_California_San_Diego 5/6/2020        105    8619     8705    4319     5890    13   158 6/28/2020 
AAA2     1 US_California_San_Diego Confirmed cc1=  .993603 cc2=  .829204 lx=  9.22172 if=  69 il= 105 5/6/2020   n=  36 now=    8619 end=      10114      4319      5890 U=    30.05 T=  100.1 p1=  17.3 p2=    85.2 ed=   171 7/11/2020   x1=  69. x2= 105. y1=  1.04 y2=  -.16     
GP: Confirmed US_California_San_Diego 5/6/2020        105    8619    10114    4319     5890    13   171 7/11/2020 
AAA2     1 US_California_San_Diego Confirmed cc1=  .994795 cc2=  .828129 lx=  9.47172 if=  70 il= 105 5/6/2020   n=  35 now=    8619 end=      12987      4319      5890 U=    36.47 T=  108.5 p1=  50.7 p2=    66.4 ed=   194 8/3/2020    x1=  70. x2= 105. y1=  1.06 y2=   .10     
GP: Confirmed US_California_San_Diego 5/6/2020        105    8619    12987    4319     5890    13   194 8/3/2020  
AAA2     1 US_California_San_Diego Confirmed cc1=  .995767 cc2=  .826736 lx=  9.83172 if=  71 il= 105 5/6/2020   n=  34 now=    8619 end=      18615      4319      5890 U=    45.43 T=  122.2 p1= 116.0 p2=    46.3 ed=   229 9/7/2020    x1=  71. x2= 105. y1=  1.13 y2=   .38     
GP: Confirmed US_California_San_Diego 5/6/2020        105    8619    18615    4319     5890    13   229 9/7/2020  
AAA2     1 US_California_San_Diego Confirmed cc1=  .996747 cc2=  .825249 lx= 10.48172 if=  72 il= 105 5/6/2020   n=  33 now=    8619 end=      35657      4319      5890 U=    61.55 T=  151.0 p1= 313.7 p2=    24.2 ed=   296 11/13/2020  x1=  72. x2= 105. y1=  1.28 y2=   .75     
GP: Confirmed US_California_San_Diego 5/6/2020        105    8619    -        4319     5890    13   296 11/13/2020
AAA2     1 US_California_San_Diego Confirmed cc1=  .997651 cc2=  .823573 lx= 11.06172 if=  73 il= 105 5/6/2020   n=  32 now=    8619 end=      63686      4319      5890 U=    78.38 T=  182.6 p1= 638.9 p2=    13.5 ed=   367 1/23/2021   x1=  73. x2= 105. y1=  1.40 y2=   .99     
GP: Confirmed US_California_San_Diego 5/6/2020        105    8619    -        4319     5890    13   367 1/23/2021 
AAA2     1 US_California_San_Diego Confirmed cc1=  .997578 cc2=  .817972 lx= 11.06172 if=  75 il= 105 5/6/2020   n=  30 now=    8619 end=      63686      4319      5890 U=    82.46 T=  186.6 p1= 638.9 p2=    13.5 ed=   381 2/6/2021    x1=  75. x2= 105. y1=  1.35 y2=   .99     
GP: Confirmed US_California_San_Diego 5/6/2020        105    8619    -        4319     5890    13   381 2/6/2021  
AAA2     1 US_California_San_Diego Confirmed cc1=  .997345 cc2=  .814771 lx= 11.06172 if=  76 il= 105 5/6/2020   n=  29 now=    8619 end=      63686      4319      5890 U=    83.11 T=  187.3 p1= 638.9 p2=    13.5 ed=   383 2/8/2021    x1=  76. x2= 105. y1=  1.34 y2=   .99     
GP: Confirmed US_California_San_Diego 5/6/2020        105    8619    -        4319     5890    13   383 2/8/2021  
AAA2     1 US_California_San_Diego Confirmed cc1=  .997143 cc2=  .811448 lx= 11.06172 if=  77 il= 105 5/6/2020   n=  28 now=    8619 end=      63686      4319      5890 U=    82.42 T=  186.6 p1= 638.9 p2=    13.5 ed=   381 2/6/2021    x1=  77. x2= 105. y1=  1.33 y2=   .99     
GP: Confirmed US_California_San_Diego 5/6/2020        105    8619    -        4319     5890    13   381 2/6/2021  
AAA2     1 US_California_San_Diego Confirmed cc1=  .996873 cc2=  .807890 lx= 11.06172 if=  78 il= 105 5/6/2020   n=  27 now=    8619 end=      63686      4319      5890 U=    82.78 T=  186.9 p1= 638.9 p2=    13.5 ed=   382 2/7/2021    x1=  78. x2= 105. y1=  1.32 y2=   .99     
GP: Confirmed US_California_San_Diego 5/6/2020        105    8619    -        4319     5890    13   382 2/7/2021  
AAA2     1 US_California_San_Diego Confirmed cc1=  .996625 cc2=  .804175 lx= 11.06172 if=  79 il= 105 5/6/2020   n=  26 now=    8619 end=      63686      4319      5890 U=    84.04 T=  188.2 p1= 638.9 p2=    13.5 ed=   386 2/11/2021   x1=  79. x2= 105. y1=  1.30 y2=   .99     
GP: Confirmed US_California_San_Diego 5/6/2020        105    8619    -        4319     5890    13   386 2/11/2021 
AAA2     1 US_California_San_Diego Confirmed cc1=  .996726 cc2=  .796726 lx= 11.06172 if=  81 il= 105 5/6/2020   n=  24 now=    8619 end=      63686      4319      5890 U=    83.41 T=  187.6 p1= 638.9 p2=    13.5 ed=   384 2/9/2021    x1=  81. x2= 105. y1=  1.28 y2=   .99     
GP: Confirmed US_California_San_Diego 5/6/2020        105    8619    -        4319     5890    13   384 2/9/2021  
AAA2     1 US_California_San_Diego Confirmed cc1=  .996917 cc2=  .792793 lx= 11.06172 if=  82 il= 105 5/6/2020   n=  23 now=    8619 end=      63686      4319      5890 U=    81.86 T=  186.0 p1= 638.9 p2=    13.5 ed=   379 2/4/2021    x1=  82. x2= 105. y1=  1.27 y2=   .99     
GP: Confirmed US_California_San_Diego 5/6/2020        105    8619    -        4319     5890    13   379 2/4/2021  
AAA2     1 US_California_San_Diego Confirmed cc1=  .996882 cc2=  .788368 lx= 11.06172 if=  83 il= 105 5/6/2020   n=  22 now=    8619 end=      63686      4319      5890 U=    80.19 T=  184.4 p1= 638.9 p2=    13.5 ed=   373 1/29/2021   x1=  83. x2= 105. y1=  1.26 y2=   .99     
GP: Confirmed US_California_San_Diego 5/6/2020        105    8619    -        4319     5890    13   373 1/29/2021 
AAA2     1 US_California_San_Diego Confirmed cc1=  .996591 cc2=  .783390 lx= 11.06172 if=  84 il= 105 5/6/2020   n=  21 now=    8619 end=      63686      4319      5890 U=    80.20 T=  184.4 p1= 638.9 p2=    13.5 ed=   373 1/29/2021   x1=  84. x2= 105. y1=  1.25 y2=   .99     
GP: Confirmed US_California_San_Diego 5/6/2020        105    8619    -        4319     5890    13   373 1/29/2021 
AAA2     1 US_California_San_Diego Confirmed cc1=  .996318 cc2=  .778100 lx= 10.96172 if=  85 il= 105 5/6/2020   n=  20 now=    8619 end=      57625      4319      5890 U=    77.40 T=  178.7 p1= 568.6 p2=    15.0 ed=   361 1/17/2021   x1=  85. x2= 105. y1=  1.21 y2=   .95     
