TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       40426.00000       10.60723
TAB:  US_New_York_Suffolk Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed US_New_York_Suffolk 6/5/2020        135   40426    40832   40239    41072    53   109 5/10/2020 
AAA1     1 US_New_York_Suffolk Confirmed cc1=  .997469 cc2=  .883508 lx= 10.61723 if=  59 il= 135 6/5/2020   n=  76 now=   40426 end=      40832     40239     41072 U=    13.47 T=   78.1 p1=   1.0 p2=    99.0 ed=   109 5/10/2020   x1=  59. x2= 135. y1=  1.42 y2= -4.22 BEST
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .997516 cc2=  .883508 lx= 10.61523 if=  59 il= 135 6/5/2020   n=  76 now=   40426 end=      40832     40239     41072 U=    13.47 T=   78.1 p1=   1.0 p2=    99.0 ed=   109 5/10/2020   x1=  59. x2= 135. y1=  1.42 y2= -4.22 BEST
GP: Confirmed US_New_York_Suffolk 6/5/2020        135   40426    40832   40239    41072    53   109 5/10/2020 
AAA1     1 US_New_York_Suffolk Confirmed cc1=  .997507 cc2=  .882800 lx= 10.61723 if=  60 il= 135 6/5/2020   n=  75 now=   40426 end=      40832     40239     41072 U=    13.57 T=   77.7 p1=   1.0 p2=    99.0 ed=   109 5/10/2020   x1=  60. x2= 135. y1=  1.30 y2= -4.22 BEST
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .997540 cc2=  .882800 lx= 10.61623 if=  60 il= 135 6/5/2020   n=  75 now=   40426 end=      40832     40239     41072 U=    13.57 T=   77.7 p1=   1.0 p2=    99.0 ed=   109 5/10/2020   x1=  60. x2= 135. y1=  1.30 y2= -4.22 BEST
GP: Confirmed US_New_York_Suffolk 6/5/2020        135   40426    40832   40239    41072    53   109 5/10/2020 
AAA1     1 US_New_York_Suffolk Confirmed cc1=  .997510 cc2=  .882040 lx= 10.61723 if=  61 il= 135 6/5/2020   n=  74 now=   40426 end=      40832     40239     41072 U=    13.63 T=   77.4 p1=   1.0 p2=    99.0 ed=   109 5/10/2020   x1=  61. x2= 135. y1=  1.20 y2= -4.22 BEST
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .997532 cc2=  .882040 lx= 10.61623 if=  61 il= 135 6/5/2020   n=  74 now=   40426 end=      40832     40239     41072 U=    13.63 T=   77.4 p1=   1.0 p2=    99.0 ed=   109 5/10/2020   x1=  61. x2= 135. y1=  1.20 y2= -4.22 BEST
GP: Confirmed US_New_York_Suffolk 6/5/2020        135   40426    40832   40239    41072    53   109 5/10/2020 
AAA1     1 US_New_York_Suffolk Confirmed cc1=  .997494 cc2=  .881246 lx= 10.61723 if=  62 il= 135 6/5/2020   n=  73 now=   40426 end=      40832     40239     41072 U=    13.65 T=   77.3 p1=   1.0 p2=    99.0 ed=   109 5/10/2020   x1=  62. x2= 135. y1=  1.12 y2= -4.22 BEST
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .997505 cc2=  .881246 lx= 10.61623 if=  62 il= 135 6/5/2020   n=  73 now=   40426 end=      40832     40239     41072 U=    13.65 T=   77.3 p1=   1.0 p2=    99.0 ed=   109 5/10/2020   x1=  62. x2= 135. y1=  1.12 y2= -4.22 BEST
GP: Confirmed US_New_York_Suffolk 6/5/2020        135   40426    40832   40239    41072    53   109 5/10/2020 
AAA1     1 US_New_York_Suffolk Confirmed cc1=  .997477 cc2=  .880436 lx= 10.61723 if=  63 il= 135 6/5/2020   n=  72 now=   40426 end=      40832     40239     41072 U=    13.62 T=   77.5 p1=   1.0 p2=    99.0 ed=   109 5/10/2020   x1=  63. x2= 135. y1=  1.06 y2= -4.22 BEST
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .997477 cc2=  .880436 lx= 10.61623 if=  63 il= 135 6/5/2020   n=  72 now=   40426 end=      40832     40239     41072 U=    13.62 T=   77.5 p1=   1.0 p2=    99.0 ed=   109 5/10/2020   x1=  63. x2= 135. y1=  1.06 y2= -4.22 BEST
GP: Confirmed US_New_York_Suffolk 6/5/2020        135   40426    40832   40239    41072    53   109 5/10/2020 
AAA1     1 US_New_York_Suffolk Confirmed cc1=  .997482 cc2=  .879630 lx= 10.61723 if=  64 il= 135 6/5/2020   n=  71 now=   40426 end=      40832     40239     41072 U=    13.60 T=   77.5 p1=   1.0 p2=    99.0 ed=   109 5/10/2020   x1=  64. x2= 135. y1=   .99 y2= -4.22 BEST
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .997482 cc2=  .879630 lx= 10.61723 if=  64 il= 135 6/5/2020   n=  71 now=   40426 end=      40832     40239     41072 U=    13.60 T=   77.5 p1=   1.0 p2=    99.0 ed=   109 5/10/2020   x1=  64. x2= 135. y1=   .99 y2= -4.22 BEST
GP: Confirmed US_New_York_Suffolk 6/5/2020        135   40426    40832   40239    41072    53   109 5/10/2020 
AAA1     1 US_New_York_Suffolk Confirmed cc1=  .997504 cc2=  .878826 lx= 10.61723 if=  65 il= 135 6/5/2020   n=  70 now=   40426 end=      40832     40239     41072 U=    13.63 T=   77.4 p1=   1.0 p2=    99.0 ed=   109 5/10/2020   x1=  65. x2= 135. y1=   .91 y2= -4.22 BEST
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .997504 cc2=  .878826 lx= 10.61723 if=  65 il= 135 6/5/2020   n=  70 now=   40426 end=      40832     40239     41072 U=    13.63 T=   77.4 p1=   1.0 p2=    99.0 ed=   109 5/10/2020   x1=  65. x2= 135. y1=   .91 y2= -4.22 BEST
GP: Confirmed US_New_York_Suffolk 6/5/2020        135   40426    40832   40239    41072    53   109 5/10/2020 
AAA1     1 US_New_York_Suffolk Confirmed cc1=  .997527 cc2=  .878004 lx= 10.61723 if=  66 il= 135 6/5/2020   n=  69 now=   40426 end=      40832     40239     41072 U=    13.66 T=   77.3 p1=   1.0 p2=    99.0 ed=   109 5/10/2020   x1=  66. x2= 135. y1=   .83 y2= -4.22 BEST
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .997529 cc2=  .878004 lx= 10.61823 if=  66 il= 135 6/5/2020   n=  69 now=   40426 end=      40832     40239     41072 U=    13.66 T=   77.3 p1=   1.0 p2=    99.0 ed=   109 5/10/2020   x1=  66. x2= 135. y1=   .83 y2= -4.22 BEST
GP: Confirmed US_New_York_Suffolk 6/5/2020        135   40426    40832   40239    41072    53   109 5/10/2020 
AAA1     1 US_New_York_Suffolk Confirmed cc1=  .997548 cc2=  .877162 lx= 10.61723 if=  67 il= 135 6/5/2020   n=  68 now=   40426 end=      40832     40239     41072 U=    13.70 T=   77.1 p1=   1.0 p2=    99.0 ed=   109 5/10/2020   x1=  67. x2= 135. y1=   .74 y2= -4.22 BEST
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .997566 cc2=  .877162 lx= 10.61823 if=  67 il= 135 6/5/2020   n=  68 now=   40426 end=      40832     40239     41072 U=    13.70 T=   77.1 p1=   1.0 p2=    99.0 ed=   109 5/10/2020   x1=  67. x2= 135. y1=   .74 y2= -4.22 BEST
GP: Confirmed US_New_York_Suffolk 6/5/2020        135   40426    40832   40239    41072    53   109 5/10/2020 
AAA1     1 US_New_York_Suffolk Confirmed cc1=  .997558 cc2=  .876290 lx= 10.61723 if=  68 il= 135 6/5/2020   n=  67 now=   40426 end=      40832     40239     41072 U=    13.69 T=   77.2 p1=   1.0 p2=    99.0 ed=   109 5/10/2020   x1=  68. x2= 135. y1=   .67 y2= -4.22 BEST
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .997593 cc2=  .876290 lx= 10.61823 if=  68 il= 135 6/5/2020   n=  67 now=   40426 end=      40832     40239     41072 U=    13.69 T=   77.2 p1=   1.0 p2=    99.0 ed=   109 5/10/2020   x1=  68. x2= 135. y1=   .67 y2= -4.22 BEST
GP: Confirmed US_New_York_Suffolk 6/5/2020        135   40426    40832   40239    41072    53   109 5/10/2020 
AAA1     1 US_New_York_Suffolk Confirmed cc1=  .997584 cc2=  .875414 lx= 10.61723 if=  69 il= 135 6/5/2020   n=  66 now=   40426 end=      40832     40239     41072 U=    13.71 T=   77.1 p1=   1.0 p2=    99.0 ed=   109 5/10/2020   x1=  69. x2= 135. y1=   .59 y2= -4.22 BEST
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .997651 cc2=  .875414 lx= 10.61923 if=  69 il= 135 6/5/2020   n=  66 now=   40426 end=      40832     40239     41072 U=    13.71 T=   77.1 p1=   1.0 p2=    99.0 ed=   109 5/10/2020   x1=  69. x2= 135. y1=   .59 y2= -4.22 BEST
GP: Confirmed US_New_York_Suffolk 6/5/2020        135   40426    40832   40239    41072    53   109 5/10/2020 
AAA1     1 US_New_York_Suffolk Confirmed cc1=  .997615 cc2=  .874523 lx= 10.61723 if=  70 il= 135 6/5/2020   n=  65 now=   40426 end=      40832     40239     41072 U=    13.70 T=   77.1 p1=   1.0 p2=    99.0 ed=   109 5/10/2020   x1=  70. x2= 135. y1=   .52 y2= -4.22 BEST
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .997724 cc2=  .874523 lx= 10.61923 if=  70 il= 135 6/5/2020   n=  65 now=   40426 end=      40832     40239     41072 U=    13.70 T=   77.1 p1=   1.0 p2=    99.0 ed=   109 5/10/2020   x1=  70. x2= 135. y1=   .52 y2= -4.22 BEST
GP: Confirmed US_New_York_Suffolk 6/5/2020        135   40426    40832   40239    41072    53   109 5/10/2020 
AAA1     1 US_New_York_Suffolk Confirmed cc1=  .997663 cc2=  .873628 lx= 10.61723 if=  71 il= 135 6/5/2020   n=  64 now=   40426 end=      40832     40239     41072 U=    13.74 T=   76.9 p1=   1.0 p2=    99.0 ed=   109 5/10/2020   x1=  71. x2= 135. y1=   .43 y2= -4.22 BEST
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .997836 cc2=  .873628 lx= 10.62023 if=  71 il= 135 6/5/2020   n=  64 now=   40426 end=      40832     40239     41072 U=    13.74 T=   76.9 p1=   1.0 p2=    99.0 ed=   109 5/10/2020   x1=  71. x2= 135. y1=   .43 y2= -4.22 BEST
GP: Confirmed US_New_York_Suffolk 6/5/2020        135   40426    40832   40239    41072    53   109 5/10/2020 
AAA1     1 US_New_York_Suffolk Confirmed cc1=  .997704 cc2=  .872704 lx= 10.61723 if=  72 il= 135 6/5/2020   n=  63 now=   40426 end=      40832     40239     41072 U=    13.83 T=   76.6 p1=   1.0 p2=    99.0 ed=   109 5/10/2020   x1=  72. x2= 135. y1=   .33 y2= -4.22 BEST
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .997951 cc2=  .872704 lx= 10.62123 if=  72 il= 135 6/5/2020   n=  63 now=   40426 end=      40832     40239     41072 U=    13.83 T=   76.6 p1=   1.0 p2=    99.0 ed=   109 5/10/2020   x1=  72. x2= 135. y1=   .33 y2= -4.22 BEST
GP: Confirmed US_New_York_Suffolk 6/5/2020        135   40426    40832   40239    41072    53   109 5/10/2020 
AAA1     1 US_New_York_Suffolk Confirmed cc1=  .997707 cc2=  .871719 lx= 10.61723 if=  73 il= 135 6/5/2020   n=  62 now=   40426 end=      40832     40239     41072 U=    13.87 T=   76.4 p1=   1.0 p2=    99.0 ed=   109 5/10/2020   x1=  73. x2= 135. y1=   .25 y2= -4.22 BEST
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .998046 cc2=  .871719 lx= 10.62123 if=  73 il= 135 6/5/2020   n=  62 now=   40426 end=      40832     40239     41072 U=    13.87 T=   76.4 p1=   1.0 p2=    99.0 ed=   109 5/10/2020   x1=  73. x2= 135. y1=   .25 y2= -4.22 BEST
GP: Confirmed US_New_York_Suffolk 6/5/2020        135   40426    40832   40239    41072    53   109 5/10/2020 
AAA1     1 US_New_York_Suffolk Confirmed cc1=  .997806 cc2=  .870805 lx= 10.62723 if=  74 il= 135 6/5/2020   n=  61 now=   40426 end=      41242     40239     41072 U=    15.89 T=   76.1 p1=   2.0 p2=    98.0 ed=   113 5/14/2020   x1=  74. x2= 135. y1=   .14 y2= -3.70 BEST
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .998141 cc2=  .870805 lx= 10.62223 if=  74 il= 135 6/5/2020   n=  61 now=   40426 end=      41242     40239     41072 U=    15.89 T=   76.1 p1=   2.0 p2=    98.0 ed=   113 5/14/2020   x1=  74. x2= 135. y1=   .14 y2= -3.70 BEST
GP: Confirmed US_New_York_Suffolk 6/5/2020        135   40426    41242   40239    41072    53   113 5/14/2020 
AAA1     1 US_New_York_Suffolk Confirmed cc1=  .997893 cc2=  .869856 lx= 10.62723 if=  75 il= 135 6/5/2020   n=  60 now=   40426 end=      41242     40239     41072 U=    15.92 T=   76.0 p1=   2.0 p2=    98.0 ed=   113 5/14/2020   x1=  75. x2= 135. y1=   .07 y2= -3.70 BEST
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .998164 cc2=  .869856 lx= 10.62223 if=  75 il= 135 6/5/2020   n=  60 now=   40426 end=      41242     40239     41072 U=    15.92 T=   76.0 p1=   2.0 p2=    98.0 ed=   113 5/14/2020   x1=  75. x2= 135. y1=   .07 y2= -3.70 BEST
GP: Confirmed US_New_York_Suffolk 6/5/2020        135   40426    41242   40239    41072    53   113 5/14/2020 
AAA1     1 US_New_York_Suffolk Confirmed cc1=  .997996 cc2=  .868896 lx= 10.62723 if=  76 il= 135 6/5/2020   n=  59 now=   40426 end=      41242     40239     41072 U=    16.04 T=   75.6 p1=   2.0 p2=    98.0 ed=   113 5/14/2020   x1=  76. x2= 135. y1=  -.03 y2= -3.70 BEST
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .998204 cc2=  .868896 lx= 10.62323 if=  76 il= 135 6/5/2020   n=  59 now=   40426 end=      41242     40239     41072 U=    16.04 T=   75.6 p1=   2.0 p2=    98.0 ed=   113 5/14/2020   x1=  76. x2= 135. y1=  -.03 y2= -3.70 BEST
GP: Confirmed US_New_York_Suffolk 6/5/2020        135   40426    41242   40239    41072    53   113 5/14/2020 
AAA1     1 US_New_York_Suffolk Confirmed cc1=  .998060 cc2=  .867871 lx= 10.62723 if=  77 il= 135 6/5/2020   n=  58 now=   40426 end=      41242     40239     41072 U=    16.19 T=   75.0 p1=   2.0 p2=    98.0 ed=   113 5/14/2020   x1=  77. x2= 135. y1=  -.12 y2= -3.70 BEST
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .998218 cc2=  .867871 lx= 10.62323 if=  77 il= 135 6/5/2020   n=  58 now=   40426 end=      41242     40239     41072 U=    16.19 T=   75.0 p1=   2.0 p2=    98.0 ed=   113 5/14/2020   x1=  77. x2= 135. y1=  -.12 y2= -3.70 BEST
GP: Confirmed US_New_York_Suffolk 6/5/2020        135   40426    41242   40239    41072    53   113 5/14/2020 
AAA1     1 US_New_York_Suffolk Confirmed cc1=  .998072 cc2=  .866766 lx= 10.62723 if=  78 il= 135 6/5/2020   n=  57 now=   40426 end=      41242     40239     41072 U=    16.46 T=   74.0 p1=   2.0 p2=    98.0 ed=   112 5/13/2020   x1=  78. x2= 135. y1=  -.24 y2= -3.70 BEST
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .998196 cc2=  .866766 lx= 10.62423 if=  78 il= 135 6/5/2020   n=  57 now=   40426 end=      41242     40239     41072 U=    16.46 T=   74.0 p1=   2.0 p2=    98.0 ed=   112 5/13/2020   x1=  78. x2= 135. y1=  -.24 y2= -3.70 BEST
GP: Confirmed US_New_York_Suffolk 6/5/2020        135   40426    41242   40239    41072    53   112 5/13/2020 
AAA1     1 US_New_York_Suffolk Confirmed cc1=  .997999 cc2=  .865546 lx= 10.62723 if=  79 il= 135 6/5/2020   n=  56 now=   40426 end=      41242     40239     41072 U=    16.68 T=   73.2 p1=   2.0 p2=    98.0 ed=   112 5/13/2020   x1=  79. x2= 135. y1=  -.35 y2= -3.70 BEST
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .998112 cc2=  .865546 lx= 10.62423 if=  79 il= 135 6/5/2020   n=  56 now=   40426 end=      41242     40239     41072 U=    16.68 T=   73.2 p1=   2.0 p2=    98.0 ed=   112 5/13/2020   x1=  79. x2= 135. y1=  -.35 y2= -3.70 BEST
GP: Confirmed US_New_York_Suffolk 6/5/2020        135   40426    41242   40239    41072    53   112 5/13/2020 
AAA1     1 US_New_York_Suffolk Confirmed cc1=  .997892 cc2=  .864261 lx= 10.62723 if=  80 il= 135 6/5/2020   n=  55 now=   40426 end=      41242     40239     41072 U=    16.38 T=   74.3 p1=   2.0 p2=    98.0 ed=   112 5/13/2020   x1=  80. x2= 135. y1=  -.35 y2= -3.70 BEST
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .998009 cc2=  .864261 lx= 10.62423 if=  80 il= 135 6/5/2020   n=  55 now=   40426 end=      41242     40239     41072 U=    16.38 T=   74.3 p1=   2.0 p2=    98.0 ed=   112 5/13/2020   x1=  80. x2= 135. y1=  -.35 y2= -3.70 BEST
GP: Confirmed US_New_York_Suffolk 6/5/2020        135   40426    41242   40239    41072    53   112 5/13/2020 
AAA1     1 US_New_York_Suffolk Confirmed cc1=  .997834 cc2=  .862994 lx= 10.62723 if=  81 il= 135 6/5/2020   n=  54 now=   40426 end=      41242     40239     41072 U=    16.29 T=   74.7 p1=   2.0 p2=    98.0 ed=   113 5/14/2020   x1=  81. x2= 135. y1=  -.39 y2= -3.70 BEST
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .997931 cc2=  .862994 lx= 10.62423 if=  81 il= 135 6/5/2020   n=  54 now=   40426 end=      41242     40239     41072 U=    16.29 T=   74.7 p1=   2.0 p2=    98.0 ed=   113 5/14/2020   x1=  81. x2= 135. y1=  -.39 y2= -3.70 BEST
GP: Confirmed US_New_York_Suffolk 6/5/2020        135   40426    41242   40239    41072    53   113 5/14/2020 
AAA1     1 US_New_York_Suffolk Confirmed cc1=  .997816 cc2=  .861733 lx= 10.62723 if=  82 il= 135 6/5/2020   n=  53 now=   40426 end=      41242     40239     41072 U=    16.23 T=   74.9 p1=   2.0 p2=    98.0 ed=   113 5/14/2020   x1=  82. x2= 135. y1=  -.44 y2= -3.70 BEST
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .997883 cc2=  .861733 lx= 10.62523 if=  82 il= 135 6/5/2020   n=  53 now=   40426 end=      41242     40239     41072 U=    16.23 T=   74.9 p1=   2.0 p2=    98.0 ed=   113 5/14/2020   x1=  82. x2= 135. y1=  -.44 y2= -3.70 BEST
GP: Confirmed US_New_York_Suffolk 6/5/2020        135   40426    41242   40239    41072    53   113 5/14/2020 
AAA1     1 US_New_York_Suffolk Confirmed cc1=  .997840 cc2=  .860479 lx= 10.62723 if=  83 il= 135 6/5/2020   n=  52 now=   40426 end=      41242     40239     41072 U=    16.31 T=   74.6 p1=   2.0 p2=    98.0 ed=   113 5/14/2020   x1=  83. x2= 135. y1=  -.51 y2= -3.70 BEST
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .997877 cc2=  .860479 lx= 10.62523 if=  83 il= 135 6/5/2020   n=  52 now=   40426 end=      41242     40239     41072 U=    16.31 T=   74.6 p1=   2.0 p2=    98.0 ed=   113 5/14/2020   x1=  83. x2= 135. y1=  -.51 y2= -3.70 BEST
GP: Confirmed US_New_York_Suffolk 6/5/2020        135   40426    41242   40239    41072    53   113 5/14/2020 
AAA1     1 US_New_York_Suffolk Confirmed cc1=  .997845 cc2=  .859170 lx= 10.62723 if=  84 il= 135 6/5/2020   n=  51 now=   40426 end=      41242     40239     41072 U=    16.31 T=   74.6 p1=   2.0 p2=    98.0 ed=   113 5/14/2020   x1=  84. x2= 135. y1=  -.58 y2= -3.70 BEST
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .997861 cc2=  .859170 lx= 10.62623 if=  84 il= 135 6/5/2020   n=  51 now=   40426 end=      41242     40239     41072 U=    16.31 T=   74.6 p1=   2.0 p2=    98.0 ed=   113 5/14/2020   x1=  84. x2= 135. y1=  -.58 y2= -3.70 BEST
GP: Confirmed US_New_York_Suffolk 6/5/2020        135   40426    41242   40239    41072    53   113 5/14/2020 
AAA1     1 US_New_York_Suffolk Confirmed cc1=  .997868 cc2=  .857840 lx= 10.62723 if=  85 il= 135 6/5/2020   n=  50 now=   40426 end=      41242     40239     41072 U=    16.52 T=   73.8 p1=   2.0 p2=    98.0 ed=   112 5/13/2020   x1=  85. x2= 135. y1=  -.68 y2= -3.70 BEST
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .997868 cc2=  .857840 lx= 10.62723 if=  85 il= 135 6/5/2020   n=  50 now=   40426 end=      41242     40239     41072 U=    16.52 T=   73.8 p1=   2.0 p2=    98.0 ed=   112 5/13/2020   x1=  85. x2= 135. y1=  -.68 y2= -3.70 BEST
GP: Confirmed US_New_York_Suffolk 6/5/2020        135   40426    41242   40239    41072    53   112 5/13/2020 
AAA1     1 US_New_York_Suffolk Confirmed cc1=  .997807 cc2=  .856386 lx= 10.62723 if=  86 il= 135 6/5/2020   n=  49 now=   40426 end=      41242     40239     41072 U=    16.29 T=   74.7 p1=   2.0 p2=    98.0 ed=   113 5/14/2020   x1=  86. x2= 135. y1=  -.69 y2= -3.70 BEST
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .997807 cc2=  .856386 lx= 10.62723 if=  86 il= 135 6/5/2020   n=  49 now=   40426 end=      41242     40239     41072 U=    16.29 T=   74.7 p1=   2.0 p2=    98.0 ed=   113 5/14/2020   x1=  86. x2= 135. y1=  -.69 y2= -3.70 BEST
GP: Confirmed US_New_York_Suffolk 6/5/2020        135   40426    41242   40239    41072    53   113 5/14/2020 
AAA1     1 US_New_York_Suffolk Confirmed cc1=  .997882 cc2=  .855025 lx= 10.62723 if=  87 il= 135 6/5/2020   n=  48 now=   40426 end=      41242     40239     41072 U=    16.45 T=   74.1 p1=   2.0 p2=    98.0 ed=   112 5/13/2020   x1=  87. x2= 135. y1=  -.79 y2= -3.70 BEST
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .997896 cc2=  .855025 lx= 10.62823 if=  87 il= 135 6/5/2020   n=  48 now=   40426 end=      41242     40239     41072 U=    16.45 T=   74.1 p1=   2.0 p2=    98.0 ed=   112 5/13/2020   x1=  87. x2= 135. y1=  -.79 y2= -3.70 BEST
GP: Confirmed US_New_York_Suffolk 6/5/2020        135   40426    41242   40239    41072    53   112 5/13/2020 
AAA1     1 US_New_York_Suffolk Confirmed cc1=  .997887 cc2=  .853549 lx= 10.62723 if=  88 il= 135 6/5/2020   n=  47 now=   40426 end=      41242     40239     41072 U=    16.47 T=   74.0 p1=   2.0 p2=    98.0 ed=   112 5/13/2020   x1=  88. x2= 135. y1=  -.85 y2= -3.70 BEST
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .997931 cc2=  .853549 lx= 10.62923 if=  88 il= 135 6/5/2020   n=  47 now=   40426 end=      41242     40239     41072 U=    16.47 T=   74.0 p1=   2.0 p2=    98.0 ed=   112 5/13/2020   x1=  88. x2= 135. y1=  -.85 y2= -3.70 BEST
GP: Confirmed US_New_York_Suffolk 6/5/2020        135   40426    41242   40239    41072    53   112 5/13/2020 
AAA1     1 US_New_York_Suffolk Confirmed cc1=  .997900 cc2=  .852036 lx= 10.62723 if=  89 il= 135 6/5/2020   n=  46 now=   40426 end=      41242     40239     41072 U=    16.77 T=   72.9 p1=   2.0 p2=    98.0 ed=   112 5/13/2020   x1=  89. x2= 135. y1=  -.96 y2= -3.70 BEST
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .998003 cc2=  .852036 lx= 10.63023 if=  89 il= 135 6/5/2020   n=  46 now=   40426 end=      41242     40239     41072 U=    16.77 T=   72.9 p1=   2.0 p2=    98.0 ed=   112 5/13/2020   x1=  89. x2= 135. y1=  -.96 y2= -3.70 BEST
GP: Confirmed US_New_York_Suffolk 6/5/2020        135   40426    41242   40239    41072    53   112 5/13/2020 
AAA1     1 US_New_York_Suffolk Confirmed cc1=  .997795 cc2=  .850353 lx= 10.62723 if=  90 il= 135 6/5/2020   n=  45 now=   40426 end=      41242     40239     41072 U=    16.74 T=   73.0 p1=   2.0 p2=    98.0 ed=   112 5/13/2020   x1=  90. x2= 135. y1= -1.01 y2= -3.70 BEST
