TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4925.00000        8.50208
TAB:  US_Georgia_Fulton Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .996227 cc2=  .738029 lx=  8.79208 if=  98 il= 112 5/13/2020  n=  14 now=    4925 end=       6581      3614      4379 U=    38.13 T=   92.5 p1=  33.6 p2=    74.8 ed=   182 7/22/2020   x1=  98. x2= 112. y1=  -.14 y2=  -.51     
GP: Confirmed US_Georgia_Fulton 5/13/2020       112    4925     6581    3614     4379    14   182 7/22/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .995876 cc2=  .728615 lx=  8.62208 if=  99 il= 112 5/13/2020  n=  13 now=    4925 end=       5552      3614      4379 U=    28.22 T=   88.1 p1=  12.7 p2=    88.7 ed=   154 6/24/2020   x1=  99. x2= 112. y1=  -.38 y2=  -.85     
GP: Confirmed US_Georgia_Fulton 5/13/2020       112    4925     5552    3614     4379    14   154 6/24/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .995036 cc2=  .717686 lx=  8.54208 if= 100 il= 112 5/13/2020  n=  12 now=    4925 end=       5125      3614      4379 U=    24.03 T=   86.7 p1=   4.1 p2=    96.1 ed=   143 6/13/2020   x1= 100. x2= 112. y1=  -.55 y2= -1.05     
GP: Confirmed US_Georgia_Fulton 5/13/2020       112    4925     5125    3614     4379    14   143 6/13/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .994276 cc2=  .705601 lx=  8.45208 if= 101 il= 112 5/13/2020  n=  11 now=    4925 end=       4684      3614      4379 U=    18.52 T=   87.0 p1=  -4.9 p2=   105.1 ed=   130 5/31/2020   x1= 101. x2= 112. y1=  -.76 y2= -1.35     
GP: Confirmed US_Georgia_Fulton 5/13/2020       112    4925     4684    3614     4379    14   130 5/31/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .992704 cc2=  .691193 lx=  8.41208 if= 102 il= 112 5/13/2020  n=  10 now=    4925 end=       4501      3614      4379 U=    15.84 T=   88.0 p1=  -8.6 p2=   109.4 ed=   125 5/26/2020   x1= 102. x2= 112. y1=  -.88 y2= -1.52     
GP: Confirmed US_Georgia_Fulton 5/13/2020       112    4925     4501    3614     4379    14   125 5/26/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .990460 cc2=  .674232 lx=  8.48208 if= 103 il= 112 5/13/2020  n=   9 now=    4925 end=       4827      3614      4379 U=    19.98 T=   87.2 p1=  -2.0 p2=   102.0 ed=   134 6/4/2020    x1= 103. x2= 112. y1=  -.79 y2= -1.24     
GP: Confirmed US_Georgia_Fulton 5/13/2020       112    4925     4827    3614     4379    14   134 6/4/2020  
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .987404 cc2=  .654070 lx=  9.06208 if= 104 il= 112 5/13/2020  n=   8 now=    4925 end=       8622      3614      4379 U=    56.22 T=  104.1 p1=  75.1 p2=    57.1 ed=   236 9/14/2020   x1= 104. x2= 112. y1=   .00 y2=  -.14     
GP: Confirmed US_Georgia_Fulton 5/13/2020       112    4925     8622    3614     4379    14   236 9/14/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .982425 cc2=  .628871 lx=  8.42208 if= 105 il= 112 5/13/2020  n=   7 now=    4925 end=       4546      3614      4379 U=    18.46 T=   84.8 p1=  -7.7 p2=   108.3 ed=   128 5/29/2020   x1= 105. x2= 112. y1= -1.09 y2= -1.47     
GP: Confirmed US_Georgia_Fulton 5/13/2020       112    4925     4546    3614     4379    14   128 5/29/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .987436 cc2=  .609472 lx=  8.25208 if= 106 il= 112 5/13/2020  n=   6 now=    4925 end=       3835      3614      4379 U=     5.95 T=   95.2 p1= -22.1 p2=   128.4 ed=   109 5/10/2020   x1= 106. x2= 112. y1= -1.81 y2= -2.82     
GP: Confirmed US_Georgia_Fulton 5/13/2020       112    4925     3835    3614     4379    14   109 5/10/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .984747 cc2=  .576498 lx=  8.22208 if= 107 il= 112 5/13/2020  n=   5 now=    4925 end=       3722      3614      4379 U=     3.67 T=   99.1 p1= -24.4 p2=   132.3 ed=   107 5/8/2020    x1= 107. x2= 112. y1= -2.16 y2= -3.52     
GP: Confirmed US_Georgia_Fulton 5/13/2020       112    4925     3722    3614     4379    14   107 5/8/2020  
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .998305 cc2=  .881264 lx=  8.38208 if=  41 il= 113 5/14/2020  n=  72 now=    4925 end=       4368      3625      4282 U=    19.36 T=   80.5 p1= -11.3 p2=   112.8 ed=   126 5/27/2020   x1=  41. x2= 113. y1=  2.04 y2= -1.68     
GP: Confirmed US_Georgia_Fulton 5/14/2020       113    4925     4368    3625     4282     7   126 5/27/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .998519 cc2=  .880668 lx=  8.38208 if=  42 il= 113 5/14/2020  n=  71 now=    4925 end=       4368      3625      4282 U=    19.09 T=   80.9 p1= -11.3 p2=   112.8 ed=   125 5/26/2020   x1=  42. x2= 113. y1=  2.04 y2= -1.68     
GP: Confirmed US_Georgia_Fulton 5/14/2020       113    4925     4368    3625     4282     7   125 5/26/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .998654 cc2=  .879976 lx=  8.37208 if=  43 il= 113 5/14/2020  n=  70 now=    4925 end=       4324      3625      4282 U=    18.55 T=   80.8 p1= -12.2 p2=   113.9 ed=   124 5/25/2020   x1=  43. x2= 113. y1=  2.04 y2= -1.73     
GP: Confirmed US_Georgia_Fulton 5/14/2020       113    4925     4324    3625     4282     7   124 5/25/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .998721 cc2=  .879199 lx=  8.37208 if=  44 il= 113 5/14/2020  n=  69 now=    4925 end=       4324      3625      4282 U=    18.29 T=   81.3 p1= -12.2 p2=   113.9 ed=   124 5/25/2020   x1=  44. x2= 113. y1=  2.04 y2= -1.73     
GP: Confirmed US_Georgia_Fulton 5/14/2020       113    4925     4324    3625     4282     7   124 5/25/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .998724 cc2=  .878338 lx=  8.37208 if=  45 il= 113 5/14/2020  n=  68 now=    4925 end=       4324      3625      4282 U=    18.29 T=   81.3 p1= -12.2 p2=   113.9 ed=   124 5/25/2020   x1=  45. x2= 113. y1=  1.98 y2= -1.73     
GP: Confirmed US_Georgia_Fulton 5/14/2020       113    4925     4324    3625     4282     7   124 5/25/2020 
AAA1     1 US_Georgia_Fulton Confirmed cc1=  .998734 cc2=  .877466 lx=  8.36208 if=  46 il= 113 5/14/2020  n=  67 now=    4925 end=       4281      3625      4282 U=    17.74 T=   81.2 p1= -13.1 p2=   115.0 ed=   123 5/24/2020   x1=  46. x2= 113. y1=  1.98 y2= -1.79 BEST
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .998739 cc2=  .877466 lx=  8.36708 if=  46 il= 113 5/14/2020  n=  67 now=    4925 end=       4281      3625      4282 U=    17.74 T=   81.2 p1= -13.1 p2=   115.0 ed=   123 5/24/2020   x1=  46. x2= 113. y1=  1.98 y2= -1.79 BEST
GP: Confirmed US_Georgia_Fulton 5/14/2020       113    4925     4281    3625     4282     7   123 5/24/2020 
AAA1     1 US_Georgia_Fulton Confirmed cc1=  .998701 cc2=  .876531 lx=  8.36208 if=  47 il= 113 5/14/2020  n=  66 now=    4925 end=       4281      3625      4282 U=    17.82 T=   81.0 p1= -13.1 p2=   115.0 ed=   123 5/24/2020   x1=  47. x2= 113. y1=  1.91 y2= -1.79 BEST
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .998703 cc2=  .876531 lx=  8.36508 if=  47 il= 113 5/14/2020  n=  66 now=    4925 end=       4281      3625      4282 U=    17.82 T=   81.0 p1= -13.1 p2=   115.0 ed=   123 5/24/2020   x1=  47. x2= 113. y1=  1.91 y2= -1.79 BEST
GP: Confirmed US_Georgia_Fulton 5/14/2020       113    4925     4281    3625     4282     7   123 5/24/2020 
AAA1     1 US_Georgia_Fulton Confirmed cc1=  .998685 cc2=  .875594 lx=  8.36208 if=  48 il= 113 5/14/2020  n=  65 now=    4925 end=       4281      3625      4282 U=    17.55 T=   81.5 p1= -13.1 p2=   115.0 ed=   122 5/23/2020   x1=  48. x2= 113. y1=  1.91 y2= -1.79 BEST
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .998686 cc2=  .875594 lx=  8.36308 if=  48 il= 113 5/14/2020  n=  65 now=    4925 end=       4281      3625      4282 U=    17.55 T=   81.5 p1= -13.1 p2=   115.0 ed=   122 5/23/2020   x1=  48. x2= 113. y1=  1.91 y2= -1.79 BEST
GP: Confirmed US_Georgia_Fulton 5/14/2020       113    4925     4281    3625     4282     7   122 5/23/2020 
AAA1     1 US_Georgia_Fulton Confirmed cc1=  .998630 cc2=  .874595 lx=  8.36208 if=  49 il= 113 5/14/2020  n=  64 now=    4925 end=       4281      3625      4282 U=    17.53 T=   81.6 p1= -13.1 p2=   115.0 ed=   122 5/23/2020   x1=  49. x2= 113. y1=  1.86 y2= -1.79 BEST
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .998630 cc2=  .874595 lx=  8.36208 if=  49 il= 113 5/14/2020  n=  64 now=    4925 end=       4281      3625      4282 U=    17.53 T=   81.6 p1= -13.1 p2=   115.0 ed=   122 5/23/2020   x1=  49. x2= 113. y1=  1.86 y2= -1.79 BEST
GP: Confirmed US_Georgia_Fulton 5/14/2020       113    4925     4281    3625     4282     7   122 5/23/2020 
AAA1     1 US_Georgia_Fulton Confirmed cc1=  .998569 cc2=  .873569 lx=  8.36208 if=  50 il= 113 5/14/2020  n=  63 now=    4925 end=       4281      3625      4282 U=    17.14 T=   82.3 p1= -13.1 p2=   115.0 ed=   122 5/23/2020   x1=  50. x2= 113. y1=  1.88 y2= -1.79 BEST
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .998569 cc2=  .873569 lx=  8.36208 if=  50 il= 113 5/14/2020  n=  63 now=    4925 end=       4281      3625      4282 U=    17.14 T=   82.3 p1= -13.1 p2=   115.0 ed=   122 5/23/2020   x1=  50. x2= 113. y1=  1.88 y2= -1.79 BEST
GP: Confirmed US_Georgia_Fulton 5/14/2020       113    4925     4281    3625     4282     7   122 5/23/2020 
AAA1     1 US_Georgia_Fulton Confirmed cc1=  .998523 cc2=  .872535 lx=  8.36208 if=  51 il= 113 5/14/2020  n=  62 now=    4925 end=       4281      3625      4282 U=    17.08 T=   82.4 p1= -13.1 p2=   115.0 ed=   122 5/23/2020   x1=  51. x2= 113. y1=  1.84 y2= -1.79 BEST
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .998524 cc2=  .872535 lx=  8.36308 if=  51 il= 113 5/14/2020  n=  62 now=    4925 end=       4281      3625      4282 U=    17.08 T=   82.4 p1= -13.1 p2=   115.0 ed=   122 5/23/2020   x1=  51. x2= 113. y1=  1.84 y2= -1.79 BEST
GP: Confirmed US_Georgia_Fulton 5/14/2020       113    4925     4281    3625     4282     7   122 5/23/2020 
AAA1     1 US_Georgia_Fulton Confirmed cc1=  .998492 cc2=  .871492 lx=  8.36208 if=  52 il= 113 5/14/2020  n=  61 now=    4925 end=       4281      3625      4282 U=    17.18 T=   82.2 p1= -13.1 p2=   115.0 ed=   122 5/23/2020   x1=  52. x2= 113. y1=  1.76 y2= -1.79 BEST
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .998495 cc2=  .871492 lx=  8.36608 if=  52 il= 113 5/14/2020  n=  61 now=    4925 end=       4281      3625      4282 U=    17.18 T=   82.2 p1= -13.1 p2=   115.0 ed=   122 5/23/2020   x1=  52. x2= 113. y1=  1.76 y2= -1.79 BEST
GP: Confirmed US_Georgia_Fulton 5/14/2020       113    4925     4281    3625     4282     7   122 5/23/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .998444 cc2=  .870408 lx=  8.37208 if=  53 il= 113 5/14/2020  n=  60 now=    4925 end=       4324      3625      4282 U=    17.56 T=   82.5 p1= -12.2 p2=   113.9 ed=   123 5/24/2020   x1=  53. x2= 113. y1=  1.68 y2= -1.73     
GP: Confirmed US_Georgia_Fulton 5/14/2020       113    4925     4324    3625     4282     7   123 5/24/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .998383 cc2=  .869284 lx=  8.37208 if=  54 il= 113 5/14/2020  n=  59 now=    4925 end=       4324      3625      4282 U=    17.56 T=   82.5 p1= -12.2 p2=   113.9 ed=   123 5/24/2020   x1=  54. x2= 113. y1=  1.62 y2= -1.73     
GP: Confirmed US_Georgia_Fulton 5/14/2020       113    4925     4324    3625     4282     7   123 5/24/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .998273 cc2=  .866967 lx=  8.37208 if=  56 il= 113 5/14/2020  n=  57 now=    4925 end=       4324      3625      4282 U=    17.62 T=   82.4 p1= -12.2 p2=   113.9 ed=   124 5/25/2020   x1=  56. x2= 113. y1=  1.50 y2= -1.73     
GP: Confirmed US_Georgia_Fulton 5/14/2020       113    4925     4324    3625     4282     7   124 5/25/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .998197 cc2=  .865744 lx=  8.37208 if=  57 il= 113 5/14/2020  n=  56 now=    4925 end=       4324      3625      4282 U=    17.69 T=   82.3 p1= -12.2 p2=   113.9 ed=   124 5/25/2020   x1=  57. x2= 113. y1=  1.43 y2= -1.73     
GP: Confirmed US_Georgia_Fulton 5/14/2020       113    4925     4324    3625     4282     7   124 5/25/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .998109 cc2=  .864479 lx=  8.38208 if=  58 il= 113 5/14/2020  n=  55 now=    4925 end=       4368      3625      4282 U=    18.08 T=   82.6 p1= -11.3 p2=   112.8 ed=   125 5/26/2020   x1=  58. x2= 113. y1=  1.36 y2= -1.68     
GP: Confirmed US_Georgia_Fulton 5/14/2020       113    4925     4368    3625     4282     7   125 5/26/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .998011 cc2=  .863171 lx=  8.38208 if=  59 il= 113 5/14/2020  n=  54 now=    4925 end=       4368      3625      4282 U=    17.93 T=   82.9 p1= -11.3 p2=   112.8 ed=   125 5/26/2020   x1=  59. x2= 113. y1=  1.33 y2= -1.68     
GP: Confirmed US_Georgia_Fulton 5/14/2020       113    4925     4368    3625     4282     7   125 5/26/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .997930 cc2=  .861847 lx=  8.38208 if=  60 il= 113 5/14/2020  n=  53 now=    4925 end=       4368      3625      4282 U=    17.78 T=   83.1 p1= -11.3 p2=   112.8 ed=   125 5/26/2020   x1=  60. x2= 113. y1=  1.30 y2= -1.68     
GP: Confirmed US_Georgia_Fulton 5/14/2020       113    4925     4368    3625     4282     7   125 5/26/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .997895 cc2=  .860535 lx=  8.38208 if=  61 il= 113 5/14/2020  n=  52 now=    4925 end=       4368      3625      4282 U=    17.90 T=   82.9 p1= -11.3 p2=   112.8 ed=   125 5/26/2020   x1=  61. x2= 113. y1=  1.23 y2= -1.68     
GP: Confirmed US_Georgia_Fulton 5/14/2020       113    4925     4368    3625     4282     7   125 5/26/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .997835 cc2=  .859160 lx=  8.39208 if=  62 il= 113 5/14/2020  n=  51 now=    4925 end=       4411      3625      4282 U=    18.32 T=   83.2 p1= -10.4 p2=   111.7 ed=   126 5/27/2020   x1=  62. x2= 113. y1=  1.16 y2= -1.63     
GP: Confirmed US_Georgia_Fulton 5/14/2020       113    4925     4411    3625     4282     7   126 5/27/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .997756 cc2=  .857728 lx=  8.39208 if=  63 il= 113 5/14/2020  n=  50 now=    4925 end=       4411      3625      4282 U=    18.12 T=   83.5 p1= -10.4 p2=   111.7 ed=   126 5/27/2020   x1=  63. x2= 113. y1=  1.13 y2= -1.63     
GP: Confirmed US_Georgia_Fulton 5/14/2020       113    4925     4411    3625     4282     7   126 5/27/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .998020 cc2=  .855163 lx=  8.41208 if=  65 il= 113 5/14/2020  n=  48 now=    4925 end=       4501      3625      4282 U=    19.06 T=   83.8 p1=  -8.6 p2=   109.4 ed=   128 5/29/2020   x1=  65. x2= 113. y1=   .99 y2= -1.53     
GP: Confirmed US_Georgia_Fulton 5/14/2020       113    4925     4501    3625     4282     7   128 5/29/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .998021 cc2=  .853683 lx=  8.42208 if=  66 il= 113 5/14/2020  n=  47 now=    4925 end=       4546      3625      4282 U=    19.57 T=   83.9 p1=  -7.7 p2=   108.3 ed=   130 5/31/2020   x1=  66. x2= 113. y1=   .92 y2= -1.49     
GP: Confirmed US_Georgia_Fulton 5/14/2020       113    4925     4546    3625     4282     7   130 5/31/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .997987 cc2=  .852122 lx=  8.42208 if=  67 il= 113 5/14/2020  n=  46 now=    4925 end=       4546      3625      4282 U=    19.44 T=   84.1 p1=  -7.7 p2=   108.3 ed=   130 5/31/2020   x1=  67. x2= 113. y1=   .88 y2= -1.49     
GP: Confirmed US_Georgia_Fulton 5/14/2020       113    4925     4546    3625     4282     7   130 5/31/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .998053 cc2=  .850611 lx=  8.43208 if=  68 il= 113 5/14/2020  n=  45 now=    4925 end=       4592      3625      4282 U=    19.80 T=   84.4 p1=  -6.8 p2=   107.3 ed=   131 6/1/2020    x1=  68. x2= 113. y1=   .83 y2= -1.44     
GP: Confirmed US_Georgia_Fulton 5/14/2020       113    4925     4592    3625     4282     7   131 6/1/2020  
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .998184 cc2=  .849113 lx=  8.45208 if=  69 il= 113 5/14/2020  n=  44 now=    4925 end=       4684      3625      4282 U=    20.90 T=   84.6 p1=  -4.9 p2=   105.1 ed=   133 6/3/2020    x1=  69. x2= 113. y1=   .75 y2= -1.36     
GP: Confirmed US_Georgia_Fulton 5/14/2020       113    4925     4684    3625     4282     7   133 6/3/2020  
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .998180 cc2=  .847425 lx=  8.45208 if=  70 il= 113 5/14/2020  n=  43 now=    4925 end=       4684      3625      4282 U=    20.86 T=   84.6 p1=  -4.9 p2=   105.1 ed=   133 6/3/2020    x1=  70. x2= 113. y1=   .70 y2= -1.36     
GP: Confirmed US_Georgia_Fulton 5/14/2020       113    4925     4684    3625     4282     7   133 6/3/2020  
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .998298 cc2=  .843995 lx=  8.48208 if=  72 il= 113 5/14/2020  n=  41 now=    4925 end=       4827      3625      4282 U=    23.02 T=   84.2 p1=  -2.0 p2=   102.0 ed=   138 6/8/2020    x1=  72. x2= 113. y1=   .53 y2= -1.25     
GP: Confirmed US_Georgia_Fulton 5/14/2020       113    4925     4827    3625     4282     7   138 6/8/2020  
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .998172 cc2=  .841998 lx=  8.48208 if=  73 il= 113 5/14/2020  n=  40 now=    4925 end=       4827      3625      4282 U=    22.96 T=   84.3 p1=  -2.0 p2=   102.0 ed=   138 6/8/2020    x1=  73. x2= 113. y1=   .49 y2= -1.25     
GP: Confirmed US_Georgia_Fulton 5/14/2020       113    4925     4827    3625     4282     7   138 6/8/2020  
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .998031 cc2=  .839917 lx=  8.48208 if=  74 il= 113 5/14/2020  n=  39 now=    4925 end=       4827      3625      4282 U=    22.57 T=   84.8 p1=  -2.0 p2=   102.0 ed=   138 6/8/2020    x1=  74. x2= 113. y1=   .48 y2= -1.25     
GP: Confirmed US_Georgia_Fulton 5/14/2020       113    4925     4827    3625     4282     7   138 6/8/2020  
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .997934 cc2=  .837805 lx=  8.49208 if=  75 il= 113 5/14/2020  n=  38 now=    4925 end=       4875      3625      4282 U=    22.91 T=   85.2 p1=  -1.0 p2=   101.0 ed=   139 6/9/2020    x1=  75. x2= 113. y1=   .44 y2= -1.22     
GP: Confirmed US_Georgia_Fulton 5/14/2020       113    4925     4875    3625     4282     7   139 6/9/2020  
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .997873 cc2=  .835652 lx=  8.50208 if=  76 il= 113 5/14/2020  n=  37 now=    4925 end=       4924      3625      4282 U=    23.52 T=   85.2 p1=    .0 p2=   100.0 ed=   140 6/10/2020   x1=  76. x2= 113. y1=   .39 y2= -1.18     
GP: Confirmed US_Georgia_Fulton 5/14/2020       113    4925     4924    3625     4282     7   140 6/10/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .997766 cc2=  .833367 lx=  8.51208 if=  77 il= 113 5/14/2020  n=  36 now=    4925 end=       4974      3625      4282 U=    24.34 T=   85.0 p1=   1.0 p2=    99.0 ed=   142 6/12/2020   x1=  77. x2= 113. y1=   .33 y2= -1.15     
GP: Confirmed US_Georgia_Fulton 5/14/2020       113    4925     4974    3625     4282     7   142 6/12/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .997467 cc2=  .828436 lx=  8.53208 if=  79 il= 113 5/14/2020  n=  34 now=    4925 end=       5074      3625      4282 U=    24.96 T=   85.8 p1=   3.0 p2=    97.1 ed=   144 6/14/2020   x1=  79. x2= 113. y1=   .27 y2= -1.09     
GP: Confirmed US_Georgia_Fulton 5/14/2020       113    4925     5074    3625     4282     7   144 6/14/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .997336 cc2=  .825837 lx=  8.54208 if=  80 il= 113 5/14/2020  n=  33 now=    4925 end=       5125      3625      4282 U=    25.22 T=   86.3 p1=   4.1 p2=    96.1 ed=   145 6/15/2020   x1=  80. x2= 113. y1=   .25 y2= -1.06     
GP: Confirmed US_Georgia_Fulton 5/14/2020       113    4925     5125    3625     4282     7   145 6/15/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .997345 cc2=  .823267 lx=  8.57208 if=  81 il= 113 5/14/2020  n=  32 now=    4925 end=       5282      3625      4282 U=    26.13 T=   87.5 p1=   7.2 p2=    93.2 ed=   149 6/19/2020   x1=  81. x2= 113. y1=   .25 y2=  -.98     
GP: Confirmed US_Georgia_Fulton 5/14/2020       113    4925     5282    3625     4282     7   149 6/19/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .997907 cc2=  .821130 lx=  8.65208 if=  82 il= 113 5/14/2020  n=  31 now=    4925 end=       5722      3625      4282 U=    30.17 T=   89.3 p1=  16.2 p2=    86.1 ed=   160 6/30/2020   x1=  82. x2= 113. y1=   .24 y2=  -.78     
GP: Confirmed US_Georgia_Fulton 5/14/2020       113    4925     5722    3625     4282     7   160 6/30/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .998376 cc2=  .818771 lx=  8.75208 if=  83 il= 113 5/14/2020  n=  30 now=    4925 end=       6323      3625      4282 U=    37.07 T=   91.3 p1=  28.4 p2=    77.9 ed=   178 7/18/2020   x1=  83. x2= 113. y1=   .22 y2=  -.59     
GP: Confirmed US_Georgia_Fulton 5/14/2020       113    4925     6323    3625     4282     7   178 7/18/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .998219 cc2=  .815645 lx=  8.74208 if=  84 il= 113 5/14/2020  n=  29 now=    4925 end=       6260      3625      4282 U=    36.02 T=   91.2 p1=  27.1 p2=    78.7 ed=   176 7/16/2020   x1=  84. x2= 113. y1=   .20 y2=  -.60     
GP: Confirmed US_Georgia_Fulton 5/14/2020       113    4925     6260    3625     4282     7   176 7/16/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .998048 cc2=  .812353 lx=  8.76208 if=  85 il= 113 5/14/2020  n=  28 now=    4925 end=       6387      3625      4282 U=    37.41 T=   91.7 p1=  29.7 p2=    77.1 ed=   180 7/20/2020   x1=  85. x2= 113. y1=   .18 y2=  -.57     
