TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        9590.00000        9.16848
TAB:  US_California_Riverside Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_California_Riverside Confirmed cc1=  .999072 cc2=  .851630 lx=  8.69848 if=  56 il= 101 5/2/2020   n=  45 now=    9590 end=       5993      4129      5693 U=    16.27 T=   84.9 p1= -37.5 p2=   160.0 ed=   123 5/24/2020   x1=  56. x2= 101. y1=  1.78 y2=  -.99     
GP: Confirmed US_California_Riverside 5/2/2020        101    9590     5993    4129     5693     6   123 5/24/2020 
AAA2     1 US_California_Riverside Confirmed cc1=  .999185 cc2=  .850114 lx=  8.67848 if=  57 il= 101 5/2/2020   n=  44 now=    9590 end=       5875      4129      5693 U=    15.93 T=   84.4 p1= -38.7 p2=   163.2 ed=   121 5/22/2020   x1=  57. x2= 101. y1=  1.72 y2= -1.04     
GP: Confirmed US_California_Riverside 5/2/2020        101    9590     5875    4129     5693     6   121 5/22/2020 
AAA2     1 US_California_Riverside Confirmed cc1=  .999329 cc2=  .848574 lx=  8.66848 if=  58 il= 101 5/2/2020   n=  43 now=    9590 end=       5816      4129      5693 U=    15.66 T=   84.2 p1= -39.4 p2=   164.9 ed=   121 5/22/2020   x1=  58. x2= 101. y1=  1.67 y2= -1.07     
GP: Confirmed US_California_Riverside 5/2/2020        101    9590     5816    4129     5693     6   121 5/22/2020 
AAA2     1 US_California_Riverside Confirmed cc1=  .999463 cc2=  .846964 lx=  8.65848 if=  59 il= 101 5/2/2020   n=  42 now=    9590 end=       5758      4129      5693 U=    15.14 T=   84.3 p1= -40.0 p2=   166.6 ed=   120 5/21/2020   x1=  59. x2= 101. y1=  1.67 y2= -1.10     
GP: Confirmed US_California_Riverside 5/2/2020        101    9590     5758    4129     5693     6   120 5/21/2020 
AAA1     1 US_California_Riverside Confirmed cc1=  .999462 cc2=  .845159 lx=  8.64848 if=  60 il= 101 5/2/2020   n=  41 now=    9590 end=       5701      4129      5693 U=    14.67 T=   84.4 p1= -40.6 p2=   168.2 ed=   119 5/20/2020   x1=  60. x2= 101. y1=  1.66 y2= -1.13 BEST
AAA2     1 US_California_Riverside Confirmed cc1=  .999463 cc2=  .845159 lx=  8.65148 if=  60 il= 101 5/2/2020   n=  41 now=    9590 end=       5701      4129      5693 U=    14.67 T=   84.4 p1= -40.6 p2=   168.2 ed=   119 5/20/2020   x1=  60. x2= 101. y1=  1.66 y2= -1.13 BEST
GP: Confirmed US_California_Riverside 5/2/2020        101    9590     5701    4129     5693     6   119 5/20/2020 
AAA1     1 US_California_Riverside Confirmed cc1=  .999424 cc2=  .843250 lx=  8.64848 if=  61 il= 101 5/2/2020   n=  40 now=    9590 end=       5701      4129      5693 U=    14.79 T=   84.3 p1= -40.6 p2=   168.2 ed=   119 5/20/2020   x1=  61. x2= 101. y1=  1.57 y2= -1.13 BEST
AAA2     1 US_California_Riverside Confirmed cc1=  .999425 cc2=  .843250 lx=  8.65248 if=  61 il= 101 5/2/2020   n=  40 now=    9590 end=       5701      4129      5693 U=    14.79 T=   84.3 p1= -40.6 p2=   168.2 ed=   119 5/20/2020   x1=  61. x2= 101. y1=  1.57 y2= -1.13 BEST
GP: Confirmed US_California_Riverside 5/2/2020        101    9590     5701    4129     5693     6   119 5/20/2020 
AAA1     1 US_California_Riverside Confirmed cc1=  .999383 cc2=  .841269 lx=  8.64848 if=  62 il= 101 5/2/2020   n=  39 now=    9590 end=       5701      4129      5693 U=    14.67 T=   84.4 p1= -40.6 p2=   168.2 ed=   119 5/20/2020   x1=  62. x2= 101. y1=  1.53 y2= -1.13 BEST
AAA2     1 US_California_Riverside Confirmed cc1=  .999384 cc2=  .841269 lx=  8.65148 if=  62 il= 101 5/2/2020   n=  39 now=    9590 end=       5701      4129      5693 U=    14.67 T=   84.4 p1= -40.6 p2=   168.2 ed=   119 5/20/2020   x1=  62. x2= 101. y1=  1.53 y2= -1.13 BEST
GP: Confirmed US_California_Riverside 5/2/2020        101    9590     5701    4129     5693     6   119 5/20/2020 
AAA1     1 US_California_Riverside Confirmed cc1=  .999336 cc2=  .839208 lx=  8.64848 if=  63 il= 101 5/2/2020   n=  38 now=    9590 end=       5701      4129      5693 U=    14.51 T=   84.6 p1= -40.6 p2=   168.2 ed=   118 5/19/2020   x1=  63. x2= 101. y1=  1.49 y2= -1.13 BEST
AAA2     1 US_California_Riverside Confirmed cc1=  .999337 cc2=  .839208 lx=  8.65348 if=  63 il= 101 5/2/2020   n=  38 now=    9590 end=       5701      4129      5693 U=    14.51 T=   84.6 p1= -40.6 p2=   168.2 ed=   118 5/19/2020   x1=  63. x2= 101. y1=  1.49 y2= -1.13 BEST
GP: Confirmed US_California_Riverside 5/2/2020        101    9590     5701    4129     5693     6   118 5/19/2020 
AAA2     1 US_California_Riverside Confirmed cc1=  .999332 cc2=  .837111 lx=  8.65848 if=  64 il= 101 5/2/2020   n=  37 now=    9590 end=       5758      4129      5693 U=    14.87 T=   84.6 p1= -40.0 p2=   166.6 ed=   119 5/20/2020   x1=  64. x2= 101. y1=  1.39 y2= -1.10     
GP: Confirmed US_California_Riverside 5/2/2020        101    9590     5758    4129     5693     6   119 5/20/2020 
AAA2     1 US_California_Riverside Confirmed cc1=  .999283 cc2=  .834884 lx=  8.66848 if=  65 il= 101 5/2/2020   n=  36 now=    9590 end=       5816      4129      5693 U=    15.19 T=   84.7 p1= -39.4 p2=   164.9 ed=   120 5/21/2020   x1=  65. x2= 101. y1=  1.30 y2= -1.07     
GP: Confirmed US_California_Riverside 5/2/2020        101    9590     5816    4129     5693     6   120 5/21/2020 
AAA2     1 US_California_Riverside Confirmed cc1=  .999223 cc2=  .832556 lx=  8.65848 if=  66 il= 101 5/2/2020   n=  35 now=    9590 end=       5758      4129      5693 U=    14.97 T=   84.5 p1= -40.0 p2=   166.6 ed=   119 5/20/2020   x1=  66. x2= 101. y1=  1.24 y2= -1.10     
GP: Confirmed US_California_Riverside 5/2/2020        101    9590     5758    4129     5693     6   119 5/20/2020 
AAA2     1 US_California_Riverside Confirmed cc1=  .999154 cc2=  .830123 lx=  8.65848 if=  67 il= 101 5/2/2020   n=  34 now=    9590 end=       5758      4129      5693 U=    14.65 T=   84.9 p1= -40.0 p2=   166.6 ed=   119 5/20/2020   x1=  67. x2= 101. y1=  1.22 y2= -1.10     
GP: Confirmed US_California_Riverside 5/2/2020        101    9590     5758    4129     5693     6   119 5/20/2020 
AAA2     1 US_California_Riverside Confirmed cc1=  .999186 cc2=  .827688 lx=  8.67848 if=  68 il= 101 5/2/2020   n=  33 now=    9590 end=       5875      4129      5693 U=    15.40 T=   84.9 p1= -38.7 p2=   163.2 ed=   121 5/22/2020   x1=  68. x2= 101. y1=  1.10 y2= -1.04     
GP: Confirmed US_California_Riverside 5/2/2020        101    9590     5875    4129     5693     6   121 5/22/2020 
AAA2     1 US_California_Riverside Confirmed cc1=  .999111 cc2=  .825033 lx=  8.67848 if=  69 il= 101 5/2/2020   n=  32 now=    9590 end=       5875      4129      5693 U=    15.55 T=   84.8 p1= -38.7 p2=   163.2 ed=   121 5/22/2020   x1=  69. x2= 101. y1=  1.02 y2= -1.04     
GP: Confirmed US_California_Riverside 5/2/2020        101    9590     5875    4129     5693     6   121 5/22/2020 
AAA2     1 US_California_Riverside Confirmed cc1=  .999035 cc2=  .822258 lx=  8.67848 if=  70 il= 101 5/2/2020   n=  31 now=    9590 end=       5875      4129      5693 U=    15.49 T=   84.9 p1= -38.7 p2=   163.2 ed=   121 5/22/2020   x1=  70. x2= 101. y1=   .96 y2= -1.04     
GP: Confirmed US_California_Riverside 5/2/2020        101    9590     5875    4129     5693     6   121 5/22/2020 
AAA2     1 US_California_Riverside Confirmed cc1=  .998942 cc2=  .819337 lx=  8.66848 if=  71 il= 101 5/2/2020   n=  30 now=    9590 end=       5816      4129      5693 U=    15.19 T=   84.7 p1= -39.4 p2=   164.9 ed=   120 5/21/2020   x1=  71. x2= 101. y1=   .90 y2= -1.07     
GP: Confirmed US_California_Riverside 5/2/2020        101    9590     5816    4129     5693     6   120 5/21/2020 
AAA2     1 US_California_Riverside Confirmed cc1=  .998833 cc2=  .816259 lx=  8.66848 if=  72 il= 101 5/2/2020   n=  29 now=    9590 end=       5816      4129      5693 U=    15.12 T=   84.8 p1= -39.4 p2=   164.9 ed=   120 5/21/2020   x1=  72. x2= 101. y1=   .85 y2= -1.07     
GP: Confirmed US_California_Riverside 5/2/2020        101    9590     5816    4129     5693     6   120 5/21/2020 
AAA2     1 US_California_Riverside Confirmed cc1=  .998725 cc2=  .813030 lx=  8.67848 if=  73 il= 101 5/2/2020   n=  28 now=    9590 end=       5875      4129      5693 U=    15.22 T=   85.1 p1= -38.7 p2=   163.2 ed=   121 5/22/2020   x1=  73. x2= 101. y1=   .80 y2= -1.04     
GP: Confirmed US_California_Riverside 5/2/2020        101    9590     5875    4129     5693     6   121 5/22/2020 
AAA2     1 US_California_Riverside Confirmed cc1=  .998667 cc2=  .809685 lx=  8.69848 if=  74 il= 101 5/2/2020   n=  27 now=    9590 end=       5993      4129      5693 U=    16.00 T=   85.2 p1= -37.5 p2=   160.0 ed=   122 5/23/2020   x1=  74. x2= 101. y1=   .70 y2=  -.99     
GP: Confirmed US_California_Riverside 5/2/2020        101    9590     5993    4129     5693     6   122 5/23/2020 
AAA2     1 US_California_Riverside Confirmed cc1=  .998513 cc2=  .806063 lx=  8.69848 if=  75 il= 101 5/2/2020   n=  26 now=    9590 end=       5993      4129      5693 U=    16.25 T=   85.0 p1= -37.5 p2=   160.0 ed=   123 5/24/2020   x1=  75. x2= 101. y1=   .61 y2=  -.99     
GP: Confirmed US_California_Riverside 5/2/2020        101    9590     5993    4129     5693     6   123 5/24/2020 
AAA2     1 US_California_Riverside Confirmed cc1=  .998204 cc2=  .798204 lx=  8.67848 if=  77 il= 101 5/2/2020   n=  24 now=    9590 end=       5875      4129      5693 U=    15.83 T=   84.5 p1= -38.7 p2=   163.2 ed=   121 5/22/2020   x1=  77. x2= 101. y1=   .47 y2= -1.04     
GP: Confirmed US_California_Riverside 5/2/2020        101    9590     5875    4129     5693     6   121 5/22/2020 
AAA2     1 US_California_Riverside Confirmed cc1=  .998101 cc2=  .793977 lx=  8.65848 if=  78 il= 101 5/2/2020   n=  23 now=    9590 end=       5758      4129      5693 U=    15.25 T=   84.2 p1= -40.0 p2=   166.6 ed=   120 5/21/2020   x1=  78. x2= 101. y1=   .41 y2= -1.10     
GP: Confirmed US_California_Riverside 5/2/2020        101    9590     5758    4129     5693     6   120 5/21/2020 
AAA1     1 US_California_Riverside Confirmed cc1=  .997952 cc2=  .789438 lx=  8.64848 if=  79 il= 101 5/2/2020   n=  22 now=    9590 end=       5701      4129      5693 U=    14.70 T=   84.4 p1= -40.6 p2=   168.2 ed=   119 5/20/2020   x1=  79. x2= 101. y1=   .37 y2= -1.13 BEST
AAA2     1 US_California_Riverside Confirmed cc1=  .997953 cc2=  .789438 lx=  8.64548 if=  79 il= 101 5/2/2020   n=  22 now=    9590 end=       5701      4129      5693 U=    14.70 T=   84.4 p1= -40.6 p2=   168.2 ed=   119 5/20/2020   x1=  79. x2= 101. y1=   .37 y2= -1.13 BEST
GP: Confirmed US_California_Riverside 5/2/2020        101    9590     5701    4129     5693     6   119 5/20/2020 
AAA2     1 US_California_Riverside Confirmed cc1=  .997020 cc2=  .773414 lx=  8.66848 if=  82 il= 101 5/2/2020   n=  19 now=    9590 end=       5816      4129      5693 U=    15.38 T=   84.5 p1= -39.4 p2=   164.9 ed=   120 5/21/2020   x1=  82. x2= 101. y1=   .16 y2= -1.07     
GP: Confirmed US_California_Riverside 5/2/2020        101    9590     5816    4129     5693     6   120 5/21/2020 
AAA2     1 US_California_Riverside Confirmed cc1=  .996526 cc2=  .767110 lx=  8.66848 if=  83 il= 101 5/2/2020   n=  18 now=    9590 end=       5816      4129      5693 U=    15.59 T=   84.3 p1= -39.4 p2=   164.9 ed=   121 5/22/2020   x1=  83. x2= 101. y1=   .08 y2= -1.07     
GP: Confirmed US_California_Riverside 5/2/2020        101    9590     5816    4129     5693     6   121 5/22/2020 
AAA1     1 US_California_Riverside Confirmed cc1=  .996021 cc2=  .760318 lx=  8.64848 if=  84 il= 101 5/2/2020   n=  17 now=    9590 end=       5701      4129      5693 U=    14.63 T=   84.4 p1= -40.6 p2=   168.2 ed=   118 5/19/2020   x1=  84. x2= 101. y1=   .03 y2= -1.13 BEST
AAA2     1 US_California_Riverside Confirmed cc1=  .996021 cc2=  .760318 lx=  8.64648 if=  84 il= 101 5/2/2020   n=  17 now=    9590 end=       5701      4129      5693 U=    14.63 T=   84.4 p1= -40.6 p2=   168.2 ed=   118 5/19/2020   x1=  84. x2= 101. y1=   .03 y2= -1.13 BEST
GP: Confirmed US_California_Riverside 5/2/2020        101    9590     5701    4129     5693     6   118 5/19/2020 
AAA2     1 US_California_Riverside Confirmed cc1=  .995300 cc2=  .752764 lx=  8.65848 if=  85 il= 101 5/2/2020   n=  16 now=    9590 end=       5758      4129      5693 U=    14.45 T=   85.1 p1= -40.0 p2=   166.6 ed=   119 5/20/2020   x1=  85. x2= 101. y1=   .01 y2= -1.10     
GP: Confirmed US_California_Riverside 5/2/2020        101    9590     5758    4129     5693     6   119 5/20/2020 
AAA2     1 US_California_Riverside Confirmed cc1=  .995883 cc2=  .745883 lx=  8.86848 if=  86 il= 101 5/2/2020   n=  15 now=    9590 end=       7104      4129      5693 U=    22.35 T=   87.3 p1= -25.9 p2=   135.0 ed=   140 6/10/2020   x1=  86. x2= 101. y1=   .06 y2=  -.61     
GP: Confirmed US_California_Riverside 5/2/2020        101    9590     7104    4129     5693     6   140 6/10/2020 
AAA2     1 US_California_Riverside Confirmed cc1=  .995270 cc2=  .737071 lx=  8.77848 if=  87 il= 101 5/2/2020   n=  14 now=    9590 end=       6492      4129      5693 U=    19.28 T=   85.7 p1= -32.3 p2=   147.7 ed=   131 6/1/2020    x1=  87. x2= 101. y1=  -.07 y2=  -.79     
GP: Confirmed US_California_Riverside 5/2/2020        101    9590     6492    4129     5693     6   131 6/1/2020  
AAA2     1 US_California_Riverside Confirmed cc1=  .994312 cc2=  .727051 lx=  8.72848 if=  88 il= 101 5/2/2020   n=  13 now=    9590 end=       6176      4129      5693 U=    17.38 T=   85.2 p1= -35.6 p2=   155.3 ed=   126 5/27/2020   x1=  88. x2= 101. y1=  -.16 y2=  -.91     
GP: Confirmed US_California_Riverside 5/2/2020        101    9590     6176    4129     5693     6   126 5/27/2020 
AAA2     1 US_California_Riverside Confirmed cc1=  .992885 cc2=  .715535 lx=  8.72848 if=  89 il= 101 5/2/2020   n=  12 now=    9590 end=       6176      4129      5693 U=    18.35 T=   84.3 p1= -35.6 p2=   155.3 ed=   127 5/28/2020   x1=  89. x2= 101. y1=  -.26 y2=  -.91     
GP: Confirmed US_California_Riverside 5/2/2020        101    9590     6176    4129     5693     6   127 5/28/2020 
AAA2     1 US_California_Riverside Confirmed cc1=  .992781 cc2=  .704106 lx=  8.58848 if=  90 il= 101 5/2/2020   n=  11 now=    9590 end=       5369      4129      5693 U=    12.93 T=   83.7 p1= -44.0 p2=   178.6 ed=   114 5/15/2020   x1=  90. x2= 101. y1=  -.49 y2= -1.34     
GP: Confirmed US_California_Riverside 5/2/2020        101    9590     5369    4129     5693     6   114 5/15/2020 
AAA2     1 US_California_Riverside Confirmed cc1=  .991429 cc2=  .689917 lx=  8.51848 if=  91 il= 101 5/2/2020   n=  10 now=    9590 end=       5006      4129      5693 U=     9.97 T=   84.6 p1= -47.8 p2=   191.6 ed=   108 5/9/2020    x1=  91. x2= 101. y1=  -.64 y2= -1.65     
GP: Confirmed US_California_Riverside 5/2/2020        101    9590     5006    4129     5693     6   108 5/9/2020  
AAA2     1 US_California_Riverside Confirmed cc1=  .988640 cc2=  .672412 lx=  8.55848 if=  92 il= 101 5/2/2020   n=   9 now=    9590 end=       5210      4129      5693 U=    12.36 T=   83.0 p1= -45.7 p2=   184.1 ed=   112 5/13/2020   x1=  92. x2= 101. y1=  -.73 y2= -1.46     
GP: Confirmed US_California_Riverside 5/2/2020        101    9590     5210    4129     5693     6   112 5/13/2020 
AAA2     1 US_California_Riverside Confirmed cc1=  .989201 cc2=  .655867 lx=  8.42848 if=  93 il= 101 5/2/2020   n=   8 now=    9590 end=       4575      4129      5693 U=     6.99 T=   85.1 p1= -52.3 p2=   209.6 ed=   101 5/2/2020    x1=  93. x2= 101. y1= -1.13 y2= -2.28     
GP: Confirmed US_California_Riverside 5/2/2020        101    9590     4575    4129     5693     6   101 5/2/2020  
AAA2     1 US_California_Riverside Confirmed cc1=  .989349 cc2=  .611384 lx=  8.35848 if=  95 il= 101 5/2/2020   n=   6 now=    9590 end=       4266      4129      5693 U=     3.52 T=   89.0 p1= -55.5 p2=   224.8 ed=    97 4/28/2020   x1=  95. x2= 101. y1= -1.71 y2= -3.42     
GP: Confirmed US_California_Riverside 5/2/2020        101    9590     4266    4129     5693     6    97 4/28/2020 
AAA2     1 US_California_Riverside Confirmed cc1=  .994217 cc2=  .585969 lx=  8.34848 if=  96 il= 101 5/2/2020   n=   5 now=    9590 end=       4223      4129      5693 U=     2.67 T=   90.9 p1= -56.0 p2=   227.1 ed=    97 4/28/2020   x1=  96. x2= 101. y1= -1.91 y2= -3.79     
GP: Confirmed US_California_Riverside 5/2/2020        101    9590     4223    4129     5693     6    97 4/28/2020 
AAA2     1 US_California_Riverside Confirmed cc1=  .996134 cc2=  .863681 lx=  8.91848 if=  46 il= 102 5/3/2020   n=  56 now=    9590 end=       7468      4180      5694 U=    20.50 T=   90.8 p1= -22.1 p2=   128.4 ed=   139 6/9/2020    x1=  46. x2= 102. y1=  2.19 y2=  -.54     
GP: Confirmed US_California_Riverside 5/3/2020        102    9590     7468    4180     5694     9   139 6/9/2020  
AAA2     1 US_California_Riverside Confirmed cc1=  .996050 cc2=  .862419 lx=  8.89848 if=  47 il= 102 5/3/2020   n=  55 now=    9590 end=       7320      4180      5694 U=    19.89 T=   90.5 p1= -23.7 p2=   131.0 ed=   137 6/7/2020    x1=  47. x2= 102. y1=  2.19 y2=  -.58     
GP: Confirmed US_California_Riverside 5/3/2020        102    9590     7320    4180     5694     9   137 6/7/2020  
AAA2     1 US_California_Riverside Confirmed cc1=  .995874 cc2=  .861034 lx=  8.88848 if=  48 il= 102 5/3/2020   n=  54 now=    9590 end=       7247      4180      5694 U=    20.67 T=   89.7 p1= -24.4 p2=   132.3 ed=   138 6/8/2020    x1=  48. x2= 102. y1=  2.02 y2=  -.60     
GP: Confirmed US_California_Riverside 5/3/2020        102    9590     7247    4180     5694     9   138 6/8/2020  
AAA2     1 US_California_Riverside Confirmed cc1=  .996113 cc2=  .860030 lx=  8.84848 if=  49 il= 102 5/3/2020   n=  53 now=    9590 end=       6963      4180      5694 U=    20.18 T=   88.4 p1= -27.4 p2=   137.7 ed=   136 6/6/2020    x1=  49. x2= 102. y1=  1.95 y2=  -.67     
GP: Confirmed US_California_Riverside 5/3/2020        102    9590     6963    4180     5694     9   136 6/6/2020  
AAA2     1 US_California_Riverside Confirmed cc1=  .996498 cc2=  .859138 lx=  8.81848 if=  50 il= 102 5/3/2020   n=  52 now=    9590 end=       6757      4180      5694 U=    19.69 T=   87.6 p1= -29.5 p2=   141.9 ed=   134 6/4/2020    x1=  50. x2= 102. y1=  1.91 y2=  -.73     
GP: Confirmed US_California_Riverside 5/3/2020        102    9590     6757    4180     5694     9   134 6/4/2020  
AAA2     1 US_California_Riverside Confirmed cc1=  .996972 cc2=  .858297 lx=  8.78848 if=  51 il= 102 5/3/2020   n=  51 now=    9590 end=       6558      4180      5694 U=    18.88 T=   86.9 p1= -31.6 p2=   146.2 ed=   131 6/1/2020    x1=  51. x2= 102. y1=  1.90 y2=  -.80     
GP: Confirmed US_California_Riverside 5/3/2020        102    9590     6558    4180     5694     9   131 6/1/2020  
AAA2     1 US_California_Riverside Confirmed cc1=  .997294 cc2=  .857266 lx=  8.76848 if=  52 il= 102 5/3/2020   n=  50 now=    9590 end=       6428      4180      5694 U=    18.82 T=   86.1 p1= -33.0 p2=   149.2 ed=   130 5/31/2020   x1=  52. x2= 102. y1=  1.81 y2=  -.84     
GP: Confirmed US_California_Riverside 5/3/2020        102    9590     6428    4180     5694     9   130 5/31/2020 
AAA2     1 US_California_Riverside Confirmed cc1=  .997956 cc2=  .856535 lx=  8.73848 if=  53 il= 102 5/3/2020   n=  49 now=    9590 end=       6238      4180      5694 U=    17.99 T=   85.5 p1= -35.0 p2=   153.7 ed=   127 5/28/2020   x1=  53. x2= 102. y1=  1.81 y2=  -.92     
GP: Confirmed US_California_Riverside 5/3/2020        102    9590     6238    4180     5694     9   127 5/28/2020 
AAA2     1 US_California_Riverside Confirmed cc1=  .998455 cc2=  .855598 lx=  8.71848 if=  54 il= 102 5/3/2020   n=  48 now=    9590 end=       6114      4180      5694 U=    17.39 T=   85.2 p1= -36.2 p2=   156.9 ed=   126 5/27/2020   x1=  54. x2= 102. y1=  1.79 y2=  -.97     
