TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        6997.00000        8.85324
TAB:  US_Michigan_Macomb Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed US_Michigan_Macomb 4/6/2020         75    6997     6268    2159     2714     1   101 5/2/2020  
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .994410 cc2=  .781209 lx=  8.83324 if=  54 il=  75 4/6/2020   n=  21 now=    6997 end=       6858      2159      2714 U=    11.62 T=   76.7 p1=  -2.0 p2=   102.0 ed=   104 5/5/2020    x1=  54. x2=  75. y1=  1.95 y2=   .14     
GP: Confirmed US_Michigan_Macomb 4/6/2020         75    6997     6858    2159     2714     1   104 5/5/2020  
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .993617 cc2=  .775399 lx=  8.86324 if=  55 il=  75 4/6/2020   n=  20 now=    6997 end=       7067      2159      2714 U=    11.47 T=   77.0 p1=   1.0 p2=    99.0 ed=   104 5/5/2020    x1=  55. x2=  75. y1=  1.91 y2=   .17     
GP: Confirmed US_Michigan_Macomb 4/6/2020         75    6997     7067    2159     2714     1   104 5/5/2020  
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .993395 cc2=  .769788 lx=  9.04324 if=  56 il=  75 4/6/2020   n=  19 now=    6997 end=       8461      2159      2714 U=    11.90 T=   78.7 p1=  20.9 p2=    82.7 ed=   106 5/7/2020    x1=  56. x2=  75. y1=  1.91 y2=   .31     
GP: Confirmed US_Michigan_Macomb 4/6/2020         75    6997     8461    2159     2714     1   106 5/7/2020  
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .999069 cc2=  .769653 lx= 10.85324 if=  57 il=  75 4/6/2020   n=  18 now=    6997 end=      51701      2159      2714 U=    23.44 T=  102.1 p1= 638.9 p2=    13.5 ed=   157 6/27/2020   x1=  57. x2=  75. y1=  1.92 y2=  1.16     
GP: Confirmed US_Michigan_Macomb 4/6/2020         75    6997    -        2159     2714     1   157 6/27/2020 
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .998980 cc2=  .763278 lx= 10.85324 if=  58 il=  75 4/6/2020   n=  17 now=    6997 end=      51701      2159      2714 U=    24.27 T=  103.0 p1= 638.9 p2=    13.5 ed=   160 6/30/2020   x1=  58. x2=  75. y1=  1.86 y2=  1.16     
GP: Confirmed US_Michigan_Macomb 4/6/2020         75    6997    -        2159     2714     1   160 6/30/2020 
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .998900 cc2=  .756364 lx= 10.85324 if=  59 il=  75 4/6/2020   n=  16 now=    6997 end=      51701      2159      2714 U=    23.70 T=  102.4 p1= 638.9 p2=    13.5 ed=   158 6/28/2020   x1=  59. x2=  75. y1=  1.83 y2=  1.16     
GP: Confirmed US_Michigan_Macomb 4/6/2020         75    6997    -        2159     2714     1   158 6/28/2020 
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .998690 cc2=  .748690 lx= 10.85324 if=  60 il=  75 4/6/2020   n=  15 now=    6997 end=      51701      2159      2714 U=    24.14 T=  102.9 p1= 638.9 p2=    13.5 ed=   159 6/29/2020   x1=  60. x2=  75. y1=  1.78 y2=  1.16     
GP: Confirmed US_Michigan_Macomb 4/6/2020         75    6997    -        2159     2714     1   159 6/29/2020 
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .998461 cc2=  .740262 lx= 10.85324 if=  61 il=  75 4/6/2020   n=  14 now=    6997 end=      51701      2159      2714 U=    24.02 T=  102.8 p1= 638.9 p2=    13.5 ed=   159 6/29/2020   x1=  61. x2=  75. y1=  1.74 y2=  1.16     
GP: Confirmed US_Michigan_Macomb 4/6/2020         75    6997    -        2159     2714     1   159 6/29/2020 
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .998124 cc2=  .730863 lx= 10.85324 if=  62 il=  75 4/6/2020   n=  13 now=    6997 end=      51701      2159      2714 U=    24.18 T=  102.9 p1= 638.9 p2=    13.5 ed=   159 6/29/2020   x1=  62. x2=  75. y1=  1.69 y2=  1.16     
GP: Confirmed US_Michigan_Macomb 4/6/2020         75    6997    -        2159     2714     1   159 6/29/2020 
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .997734 cc2=  .720384 lx= 10.85324 if=  63 il=  75 4/6/2020   n=  12 now=    6997 end=      51701      2159      2714 U=    24.20 T=  103.0 p1= 638.9 p2=    13.5 ed=   160 6/30/2020   x1=  63. x2=  75. y1=  1.65 y2=  1.16     
GP: Confirmed US_Michigan_Macomb 4/6/2020         75    6997    -        2159     2714     1   160 6/30/2020 
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .997283 cc2=  .708608 lx= 10.22324 if=  64 il=  75 4/6/2020   n=  11 now=    6997 end=      27535      2159      2714 U=    20.33 T=   94.0 p1= 293.5 p2=    25.4 ed=   141 6/11/2020   x1=  64. x2=  75. y1=  1.48 y2=   .93     
GP: Confirmed US_Michigan_Macomb 4/6/2020         75    6997    -        2159     2714     1   141 6/11/2020 
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .996901 cc2=  .695390 lx=  9.50324 if=  65 il=  75 4/6/2020   n=  10 now=    6997 end=      13403      2159      2714 U=    15.36 T=   84.2 p1=  91.6 p2=    52.2 ed=   120 5/21/2020   x1=  65. x2=  75. y1=  1.25 y2=   .60     
GP: Confirmed US_Michigan_Macomb 4/6/2020         75    6997    13403    2159     2714     1   120 5/21/2020 
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .995942 cc2=  .679714 lx=  9.21324 if=  66 il=  75 4/6/2020   n=   9 now=    6997 end=      10029      2159      2714 U=    13.91 T=   81.0 p1=  43.3 p2=    69.8 ed=   113 5/14/2020   x1=  66. x2=  75. y1=  1.08 y2=   .43     
GP: Confirmed US_Michigan_Macomb 4/6/2020         75    6997    10029    2159     2714     1   113 5/14/2020 
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .996684 cc2=  .663351 lx=  8.47324 if=  67 il=  75 4/6/2020   n=   8 now=    6997 end=       4784      2159      2714 U=     8.48 T=   73.1 p1= -31.6 p2=   146.3 ed=    93 4/24/2020   x1=  67. x2=  75. y1=   .71 y2=  -.23     
GP: Confirmed US_Michigan_Macomb 4/6/2020         75    6997     4784    2159     2714     1    93 4/24/2020 
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .997893 cc2=  .644340 lx=  8.14324 if=  68 il=  75 4/6/2020   n=   7 now=    6997 end=       3440      2159      2714 U=     5.81 T=   70.6 p1= -50.8 p2=   203.4 ed=    84 4/15/2020   x1=  68. x2=  75. y1=   .44 y2=  -.76     
GP: Confirmed US_Michigan_Macomb 4/6/2020         75    6997     3440    2159     2714     1    84 4/15/2020 
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .999150 cc2=  .621185 lx=  7.98324 if=  69 il=  75 4/6/2020   n=   6 now=    6997 end=       2931      2159      2714 U=     4.30 T=   69.9 p1= -58.1 p2=   238.7 ed=    80 4/11/2020   x1=  69. x2=  75. y1=   .21 y2= -1.18     
GP: Confirmed US_Michigan_Macomb 4/6/2020         75    6997     2931    2159     2714     1    80 4/11/2020 
AAA1     1 US_Michigan_Macomb Confirmed cc1=  .998952 cc2=  .590703 lx=  7.93324 if=  70 il=  75 4/6/2020   n=   5 now=    6997 end=       2788      2159      2714 U=     3.84 T=   69.8 p1= -60.2 p2=   251.0 ed=    78 4/9/2020    x1=  70. x2=  75. y1=  -.06 y2= -1.36 BEST
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .998952 cc2=  .590703 lx=  7.93224 if=  70 il=  75 4/6/2020   n=   5 now=    6997 end=       2788      2159      2714 U=     3.84 T=   69.8 p1= -60.2 p2=   251.0 ed=    78 4/9/2020    x1=  70. x2=  75. y1=  -.06 y2= -1.36 BEST
GP: Confirmed US_Michigan_Macomb 4/6/2020         75    6997     2788    2159     2714     1    78 4/9/2020  
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .995820 cc2=  .795820 lx=  8.73324 if=  52 il=  76 4/7/2020   n=  24 now=    6997 end=       6205      2414      3811 U=    10.79 T=   75.4 p1= -11.3 p2=   112.8 ed=   100 5/1/2020    x1=  52. x2=  76. y1=  2.17 y2=  -.06     
GP: Confirmed US_Michigan_Macomb 4/7/2020         76    6997     6205    2414     3811     2   100 5/1/2020  
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .995396 cc2=  .791272 lx=  8.77324 if=  53 il=  76 4/7/2020   n=  23 now=    6997 end=       6459      2414      3811 U=    10.92 T=   75.8 p1=  -7.7 p2=   108.3 ed=   101 5/2/2020    x1=  53. x2=  76. y1=  2.09 y2=  -.02     
GP: Confirmed US_Michigan_Macomb 4/7/2020         76    6997     6459    2414     3811     2   101 5/2/2020  
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .995090 cc2=  .786575 lx=  8.86324 if=  54 il=  76 4/7/2020   n=  22 now=    6997 end=       7067      2414      3811 U=    11.67 T=   76.8 p1=   1.0 p2=    99.0 ed=   104 5/5/2020    x1=  54. x2=  76. y1=  1.96 y2=   .07     
GP: Confirmed US_Michigan_Macomb 4/7/2020         76    6997     7067    2414     3811     2   104 5/5/2020  
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .994433 cc2=  .781233 lx=  8.89324 if=  55 il=  76 4/7/2020   n=  21 now=    6997 end=       7282      2414      3811 U=    11.54 T=   77.1 p1=   4.1 p2=    96.1 ed=   104 5/5/2020    x1=  55. x2=  76. y1=  1.92 y2=   .10     
GP: Confirmed US_Michigan_Macomb 4/7/2020         76    6997     7282    2414     3811     2   104 5/5/2020  
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .994295 cc2=  .776078 lx=  9.05324 if=  56 il=  76 4/7/2020   n=  20 now=    6997 end=       8546      2414      3811 U=    11.94 T=   78.8 p1=  22.1 p2=    81.9 ed=   106 5/7/2020    x1=  56. x2=  76. y1=  1.91 y2=   .23     
GP: Confirmed US_Michigan_Macomb 4/7/2020         76    6997     8546    2414     3811     2   106 5/7/2020  
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .998989 cc2=  .775382 lx= 10.56324 if=  57 il=  76 4/7/2020   n=  19 now=    6997 end=      38686      2414      3811 U=    22.09 T=   98.5 p1= 452.9 p2=    18.1 ed=   150 6/20/2020   x1=  57. x2=  76. y1=  1.88 y2=  1.02     
GP: Confirmed US_Michigan_Macomb 4/7/2020         76    6997    -        2414     3811     2   150 6/20/2020 
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .998884 cc2=  .769468 lx= 10.80324 if=  58 il=  76 4/7/2020   n=  18 now=    6997 end=      49179      2414      3811 U=    24.16 T=  102.7 p1= 602.9 p2=    14.2 ed=   159 6/29/2020   x1=  58. x2=  76. y1=  1.85 y2=  1.10     
GP: Confirmed US_Michigan_Macomb 4/7/2020         76    6997    -        2414     3811     2   159 6/29/2020 
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .998774 cc2=  .763072 lx= 10.54324 if=  59 il=  76 4/7/2020   n=  17 now=    6997 end=      37920      2414      3811 U=    22.18 T=   98.5 p1= 441.9 p2=    18.5 ed=   150 6/20/2020   x1=  59. x2=  76. y1=  1.78 y2=  1.01     
GP: Confirmed US_Michigan_Macomb 4/7/2020         76    6997    -        2414     3811     2   150 6/20/2020 
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .998551 cc2=  .756015 lx= 10.63324 if=  60 il=  76 4/7/2020   n=  16 now=    6997 end=      41491      2414      3811 U=    23.06 T=  100.1 p1= 493.0 p2=    16.9 ed=   154 6/24/2020   x1=  60. x2=  76. y1=  1.74 y2=  1.05     
GP: Confirmed US_Michigan_Macomb 4/7/2020         76    6997    -        2414     3811     2   154 6/24/2020 
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .998309 cc2=  .748309 lx= 10.40324 if=  61 il=  76 4/7/2020   n=  15 now=    6997 end=      32966      2414      3811 U=    21.58 T=   96.7 p1= 371.1 p2=    21.2 ed=   147 6/17/2020   x1=  61. x2=  76. y1=  1.66 y2=   .96     
GP: Confirmed US_Michigan_Macomb 4/7/2020         76    6997    -        2414     3811     2   147 6/17/2020 
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .997982 cc2=  .739783 lx= 10.21324 if=  62 il=  76 4/7/2020   n=  14 now=    6997 end=      27261      2414      3811 U=    20.51 T=   94.2 p1= 289.6 p2=    25.7 ed=   142 6/12/2020   x1=  62. x2=  76. y1=  1.57 y2=   .89     
GP: Confirmed US_Michigan_Macomb 4/7/2020         76    6997    -        2414     3811     2   142 6/12/2020 
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .997668 cc2=  .730407 lx=  9.84324 if=  63 il=  76 4/7/2020   n=  13 now=    6997 end=      18830      2414      3811 U=    18.15 T=   89.1 p1= 169.1 p2=    37.2 ed=   131 6/1/2020    x1=  63. x2=  76. y1=  1.44 y2=   .72     
GP: Confirmed US_Michigan_Macomb 4/7/2020         76    6997    18830    2414     3811     2   131 6/1/2020  
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .997404 cc2=  .720054 lx=  9.42324 if=  64 il=  76 4/7/2020   n=  12 now=    6997 end=      12372      2414      3811 U=    15.34 T=   83.5 p1=  76.8 p2=    56.6 ed=   119 5/20/2020   x1=  64. x2=  76. y1=  1.27 y2=   .49     
GP: Confirmed US_Michigan_Macomb 4/7/2020         76    6997    12372    2414     3811     2   119 5/20/2020 
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .997303 cc2=  .708627 lx=  9.00324 if=  65 il=  76 4/7/2020   n=  11 now=    6997 end=       8129      2414      3811 U=    12.15 T=   78.4 p1=  16.2 p2=    86.1 ed=   107 5/8/2020    x1=  65. x2=  76. y1=  1.10 y2=   .19     
GP: Confirmed US_Michigan_Macomb 4/7/2020         76    6997     8129    2414     3811     2   107 5/8/2020  
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .996722 cc2=  .695211 lx=  8.79324 if=  66 il=  76 4/7/2020   n=  10 now=    6997 end=       6589      2414      3811 U=    10.90 T=   76.0 p1=  -5.8 p2=   106.2 ed=   101 5/2/2020    x1=  66. x2=  76. y1=   .92 y2=   .00     
GP: Confirmed US_Michigan_Macomb 4/7/2020         76    6997     6589    2414     3811     2   101 5/2/2020  
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .997587 cc2=  .681359 lx=  8.45324 if=  67 il=  76 4/7/2020   n=   9 now=    6997 end=       4690      2414      3811 U=     8.08 T=   72.7 p1= -33.0 p2=   149.2 ed=    91 4/22/2020   x1=  67. x2=  76. y1=   .70 y2=  -.41     
GP: Confirmed US_Michigan_Macomb 4/7/2020         76    6997     4690    2414     3811     2    91 4/22/2020 
AAA1     1 US_Michigan_Macomb Confirmed cc1=  .998323 cc2=  .664990 lx=  8.27324 if=  68 il=  76 4/7/2020   n=   8 now=    6997 end=       3917      2414      3811 U=     6.42 T=   71.3 p1= -44.0 p2=   178.6 ed=    86 4/17/2020   x1=  68. x2=  76. y1=   .52 y2=  -.73 BEST
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .998323 cc2=  .664990 lx=  8.27524 if=  68 il=  76 4/7/2020   n=   8 now=    6997 end=       3917      2414      3811 U=     6.42 T=   71.3 p1= -44.0 p2=   178.6 ed=    86 4/17/2020   x1=  68. x2=  76. y1=   .52 y2=  -.73 BEST
GP: Confirmed US_Michigan_Macomb 4/7/2020         76    6997     3917    2414     3811     2    86 4/17/2020 
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .998467 cc2=  .644913 lx=  8.18324 if=  69 il=  76 4/7/2020   n=   7 now=    6997 end=       3580      2414      3811 U=     5.42 T=   71.0 p1= -48.8 p2=   195.4 ed=    83 4/14/2020   x1=  69. x2=  76. y1=   .36 y2=  -.93     
GP: Confirmed US_Michigan_Macomb 4/7/2020         76    6997     3580    2414     3811     2    83 4/14/2020 
AAA1     1 US_Michigan_Macomb Confirmed cc1=  .997756 cc2=  .619791 lx=  8.21324 if=  70 il=  76 4/7/2020   n=   6 now=    6997 end=       3689      2414      3811 U=     5.67 T=   71.1 p1= -47.3 p2=   189.7 ed=    84 4/15/2020   x1=  70. x2=  76. y1=   .20 y2=  -.86 BEST
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .997756 cc2=  .619791 lx=  8.21224 if=  70 il=  76 4/7/2020   n=   6 now=    6997 end=       3689      2414      3811 U=     5.67 T=   71.1 p1= -47.3 p2=   189.7 ed=    84 4/15/2020   x1=  70. x2=  76. y1=   .20 y2=  -.86 BEST
GP: Confirmed US_Michigan_Macomb 4/7/2020         76    6997     3689    2414     3811     2    84 4/15/2020 
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .996265 cc2=  .800149 lx=  8.76324 if=  52 il=  77 4/8/2020   n=  25 now=    6997 end=       6394      2626      4250 U=    10.93 T=   75.7 p1=  -8.6 p2=   109.4 ed=   101 5/2/2020    x1=  52. x2=  77. y1=  2.17 y2=  -.12     
GP: Confirmed US_Michigan_Macomb 4/8/2020         77    6997     6394    2626     4250     2   101 5/2/2020  
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .995914 cc2=  .795914 lx=  8.80324 if=  53 il=  77 4/8/2020   n=  24 now=    6997 end=       6655      2626      4250 U=    11.08 T=   76.2 p1=  -4.9 p2=   105.1 ed=   102 5/3/2020    x1=  53. x2=  77. y1=  2.09 y2=  -.07     
GP: Confirmed US_Michigan_Macomb 4/8/2020         77    6997     6655    2626     4250     2   102 5/3/2020  
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .995675 cc2=  .791551 lx=  8.87324 if=  54 il=  77 4/8/2020   n=  23 now=    6997 end=       7138      2626      4250 U=    11.75 T=   77.0 p1=   2.0 p2=    98.0 ed=   104 5/5/2020    x1=  54. x2=  77. y1=  1.96 y2=   .00     
GP: Confirmed US_Michigan_Macomb 4/8/2020         77    6997     7138    2626     4250     2   104 5/5/2020  
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .995127 cc2=  .786613 lx=  8.90324 if=  55 il=  77 4/8/2020   n=  22 now=    6997 end=       7355      2626      4250 U=    11.64 T=   77.3 p1=   5.1 p2=    95.1 ed=   104 5/5/2020    x1=  55. x2=  77. y1=  1.92 y2=   .03     
GP: Confirmed US_Michigan_Macomb 4/8/2020         77    6997     7355    2626     4250     2   104 5/5/2020  
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .995040 cc2=  .781840 lx=  9.04324 if=  56 il=  77 4/8/2020   n=  21 now=    6997 end=       8461      2626      4250 U=    11.99 T=   78.9 p1=  20.9 p2=    82.7 ed=   107 5/8/2020    x1=  56. x2=  77. y1=  1.91 y2=   .16     
GP: Confirmed US_Michigan_Macomb 4/8/2020         77    6997     8461    2626     4250     2   107 5/8/2020  
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .998873 cc2=  .780655 lx= 10.19324 if=  57 il=  77 4/8/2020   n=  20 now=    6997 end=      26721      2626      4250 U=    20.39 T=   94.2 p1= 281.9 p2=    26.2 ed=   142 6/12/2020   x1=  57. x2=  77. y1=  1.82 y2=   .84     
GP: Confirmed US_Michigan_Macomb 4/8/2020         77    6997    -        2626     4250     2   142 6/12/2020 
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .998715 cc2=  .775108 lx= 10.30324 if=  58 il=  77 4/8/2020   n=  19 now=    6997 end=      29829      2626      4250 U=    21.63 T=   96.2 p1= 326.3 p2=    23.5 ed=   147 6/17/2020   x1=  58. x2=  77. y1=  1.77 y2=   .89     
GP: Confirmed US_Michigan_Macomb 4/8/2020         77    6997    -        2626     4250     2   147 6/17/2020 
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .998630 cc2=  .769214 lx= 10.07324 if=  59 il=  77 4/8/2020   n=  18 now=    6997 end=      23700      2626      4250 U=    19.81 T=   92.6 p1= 238.7 p2=    29.5 ed=   139 6/9/2020    x1=  59. x2=  77. y1=  1.70 y2=   .79     
GP: Confirmed US_Michigan_Macomb 4/8/2020         77    6997    -        2626     4250     2   139 6/9/2020  
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .998389 cc2=  .762687 lx= 10.04324 if=  60 il=  77 4/8/2020   n=  17 now=    6997 end=      22999      2626      4250 U=    19.89 T=   92.4 p1= 228.7 p2=    30.4 ed=   139 6/9/2020    x1=  60. x2=  77. y1=  1.63 y2=   .77     
GP: Confirmed US_Michigan_Macomb 4/8/2020         77    6997    -        2626     4250     2   139 6/9/2020  
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .998192 cc2=  .755657 lx=  9.83324 if=  61 il=  77 4/8/2020   n=  16 now=    6997 end=      18643      2626      4250 U=    18.44 T=   89.4 p1= 166.4 p2=    37.5 ed=   132 6/2/2020    x1=  61. x2=  77. y1=  1.54 y2=   .67     
GP: Confirmed US_Michigan_Macomb 4/8/2020         77    6997    18643    2626     4250     2   132 6/2/2020  
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .997931 cc2=  .747931 lx=  9.62324 if=  62 il=  77 4/8/2020   n=  15 now=    6997 end=      15111      2626      4250 U=    17.10 T=   86.6 p1= 116.0 p2=    46.3 ed=   126 5/27/2020   x1=  62. x2=  77. y1=  1.44 y2=   .56     
GP: Confirmed US_Michigan_Macomb 4/8/2020         77    6997    15111    2626     4250     2   126 5/27/2020 
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .997744 cc2=  .739545 lx=  9.35324 if=  63 il=  77 4/8/2020   n=  14 now=    6997 end=      11536      2626      4250 U=    15.21 T=   83.0 p1=  64.9 p2=    60.7 ed=   118 5/19/2020   x1=  63. x2=  77. y1=  1.31 y2=   .39     
GP: Confirmed US_Michigan_Macomb 4/8/2020         77    6997    11536    2626     4250     2   118 5/19/2020 
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .997657 cc2=  .730396 lx=  9.06324 if=  64 il=  77 4/8/2020   n=  13 now=    6997 end=       8632      2626      4250 U=    13.08 T=   79.3 p1=  23.4 p2=    81.1 ed=   110 5/11/2020   x1=  64. x2=  77. y1=  1.17 y2=   .17     
GP: Confirmed US_Michigan_Macomb 4/8/2020         77    6997     8632    2626     4250     2   110 5/11/2020 
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .997745 cc2=  .720395 lx=  8.81324 if=  65 il=  77 4/8/2020   n=  12 now=    6997 end=       6722      2626      4250 U=    10.95 T=   76.3 p1=  -3.9 p2=   104.1 ed=   102 5/3/2020    x1=  65. x2=  77. y1=  1.03 y2=  -.06     
GP: Confirmed US_Michigan_Macomb 4/8/2020         77    6997     6722    2626     4250     2   102 5/3/2020  
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .997415 cc2=  .708740 lx=  8.67324 if=  66 il=  77 4/8/2020   n=  11 now=    6997 end=       5844      2626      4250 U=    10.04 T=   74.8 p1= -16.5 p2=   119.7 ed=    98 4/29/2020   x1=  66. x2=  77. y1=   .87 y2=  -.22     
GP: Confirmed US_Michigan_Macomb 4/8/2020         77    6997     5844    2626     4250     2    98 4/29/2020 
