TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        8035.00000        8.99156
TAB:  US_Florida_Broward Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Florida_Broward Confirmed cc1=  .998446 cc2=  .785245 lx= 10.16156 if= 109 il= 130 5/31/2020  n=  21 now=    8035 end=      25888      7123      7569 U=   148.86 T=  168.0 p1= 222.2 p2=    31.0 ed=   519 6/24/2021   x1= 109. x2= 130. y1=   .40 y2=   .26     
GP: Confirmed US_Florida_Broward 5/31/2020       130    8035    -        7123     7569    13   519 6/24/2021 
AAA2     1 US_Florida_Broward Confirmed cc1=  .998329 cc2=  .780111 lx=  9.82156 if= 110 il= 130 5/31/2020  n=  20 now=    8035 end=      18426      7123      7569 U=   109.00 T=  124.5 p1= 129.3 p2=    43.6 ed=   381 2/6/2021    x1= 110. x2= 130. y1=   .13 y2=  -.05     
GP: Confirmed US_Florida_Broward 5/31/2020       130    8035    18426    7123     7569    13   381 2/6/2021  
AAA2     1 US_Florida_Broward Confirmed cc1=  .998076 cc2=  .774470 lx=  9.93156 if= 111 il= 130 5/31/2020  n=  19 now=    8035 end=      20569      7123      7569 U=   123.69 T=  137.3 p1= 156.0 p2=    39.1 ed=   429 3/26/2021   x1= 111. x2= 130. y1=   .21 y2=   .06     
GP: Confirmed US_Florida_Broward 5/31/2020       130    8035    20569    7123     7569    13   429 3/26/2021 
AAA2     1 US_Florida_Broward Confirmed cc1=  .997918 cc2=  .768502 lx=  9.64156 if= 112 il= 130 5/31/2020  n=  18 now=    8035 end=      15391      7123      7569 U=    89.38 T=  106.7 p1=  91.5 p2=    52.2 ed=   317 12/4/2020   x1= 112. x2= 130. y1=  -.06 y2=  -.26     
GP: Confirmed US_Florida_Broward 5/31/2020       130    8035    15391    7123     7569    13   317 12/4/2020 
AAA2     1 US_Florida_Broward Confirmed cc1=  .997161 cc2=  .754626 lx=  9.99156 if= 114 il= 130 5/31/2020  n=  16 now=    8035 end=      21841      7123      7569 U=   127.63 T=  144.5 p1= 171.8 p2=    36.8 ed=   445 4/11/2021   x1= 114. x2= 130. y1=   .24 y2=   .11     
GP: Confirmed US_Florida_Broward 5/31/2020       130    8035    21841    7123     7569    13   445 4/11/2021 
AAA2     1 US_Florida_Broward Confirmed cc1=  .996593 cc2=  .746593 lx= 10.03156 if= 115 il= 130 5/31/2020  n=  15 now=    8035 end=      22732      7123      7569 U=   132.94 T=  149.8 p1= 182.9 p2=    35.3 ed=   463 4/29/2021   x1= 115. x2= 130. y1=   .26 y2=   .15     
GP: Confirmed US_Florida_Broward 5/31/2020       130    8035    22732    7123     7569    13   463 4/29/2021 
AAA2     1 US_Florida_Broward Confirmed cc1=  .995025 cc2=  .727764 lx= 10.32156 if= 117 il= 130 5/31/2020  n=  13 now=    8035 end=      30380      7123      7569 U=   164.48 T=  191.2 p1= 278.1 p2=    26.4 ed=   579 8/23/2021   x1= 117. x2= 130. y1=   .45 y2=   .37     
GP: Confirmed US_Florida_Broward 5/31/2020       130    8035    -        7123     7569    13   579 8/23/2021 
AAA2     1 US_Florida_Broward Confirmed cc1=  .993800 cc2=  .716450 lx= 10.02156 if= 118 il= 130 5/31/2020  n=  12 now=    8035 end=      22506      7123      7569 U=   129.30 T=  148.1 p1= 180.1 p2=    35.7 ed=   453 4/19/2021   x1= 118. x2= 130. y1=   .23 y2=   .14     
GP: Confirmed US_Florida_Broward 5/31/2020       130    8035    22506    7123     7569    13   453 4/19/2021 
AAA2     1 US_Florida_Broward Confirmed cc1=  .992174 cc2=  .703499 lx= 10.81156 if= 119 il= 130 5/31/2020  n=  11 now=    8035 end=      49590      7123      7569 U=   206.94 T=  267.2 p1= 517.2 p2=    16.2 ed=   999 undefine    x1= 119. x2= 130. y1=   .72 y2=   .66     
GP: Confirmed US_Florida_Broward 5/31/2020       130    8035    -        7123     7569    13   999 undefine  
AAA2     1 US_Florida_Broward Confirmed cc1=  .991981 cc2=  .690470 lx= 10.99156 if= 120 il= 130 5/31/2020  n=  10 now=    8035 end=      59371      7123      7569 U=   242.22 T=  312.1 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 120. x2= 130. y1=   .79 y2=   .75     
GP: Confirmed US_Florida_Broward 5/31/2020       130    8035    -        7123     7569    13   999 undefine  
AAA2     1 US_Florida_Broward Confirmed cc1=  .989297 cc2=  .673070 lx= 10.99156 if= 121 il= 130 5/31/2020  n=   9 now=    8035 end=      59371      7123      7569 U=   245.15 T=  314.3 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 121. x2= 130. y1=   .79 y2=   .75     
GP: Confirmed US_Florida_Broward 5/31/2020       130    8035    -        7123     7569    13   999 undefine  
AAA2     1 US_Florida_Broward Confirmed cc1=  .978904 cc2=  .600940 lx= 10.99156 if= 124 il= 130 5/31/2020  n=   6 now=    8035 end=      59371      7123      7569 U=   246.23 T=  315.1 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 124. x2= 130. y1=   .78 y2=   .75     
GP: Confirmed US_Florida_Broward 5/31/2020       130    8035    -        7123     7569    13   999 undefine  
AAA2     1 US_Florida_Broward Confirmed cc1=  .983403 cc2=  .575155 lx= 10.99156 if= 125 il= 130 5/31/2020  n=   5 now=    8035 end=      59371      7123      7569 U=   230.24 T=  303.1 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 125. x2= 130. y1=   .77 y2=   .75     
GP: Confirmed US_Florida_Broward 5/31/2020       130    8035    -        7123     7569    13   999 undefine  
AAA1     1 US_Florida_Broward Confirmed cc1=  .996052 cc2=  .888841 lx=  8.93156 if=  45 il= 131 6/1/2020   n=  86 now=    8035 end=       7567      7196      7569 U=    16.87 T=   80.6 p1=  -5.8 p2=   106.2 ed=   120 5/21/2020   x1=  45. x2= 131. y1=  2.11 y2= -2.99 BEST
AAA2     1 US_Florida_Broward Confirmed cc1=  .996054 cc2=  .888841 lx=  8.93056 if=  45 il= 131 6/1/2020   n=  86 now=    8035 end=       7567      7196      7569 U=    16.87 T=   80.6 p1=  -5.8 p2=   106.2 ed=   120 5/21/2020   x1=  45. x2= 131. y1=  2.11 y2= -2.99 BEST
GP: Confirmed US_Florida_Broward 6/1/2020        131    8035     7567    7196     7569    12   120 5/21/2020 
AAA1     1 US_Florida_Broward Confirmed cc1=  .995922 cc2=  .888089 lx=  8.93156 if=  46 il= 131 6/1/2020   n=  85 now=    8035 end=       7567      7196      7569 U=    16.67 T=   81.2 p1=  -5.8 p2=   106.2 ed=   120 5/21/2020   x1=  46. x2= 131. y1=  2.11 y2= -2.99 BEST
AAA2     1 US_Florida_Broward Confirmed cc1=  .995923 cc2=  .888089 lx=  8.93056 if=  46 il= 131 6/1/2020   n=  85 now=    8035 end=       7567      7196      7569 U=    16.67 T=   81.2 p1=  -5.8 p2=   106.2 ed=   120 5/21/2020   x1=  46. x2= 131. y1=  2.11 y2= -2.99 BEST
GP: Confirmed US_Florida_Broward 6/1/2020        131    8035     7567    7196     7569    12   120 5/21/2020 
AAA1     1 US_Florida_Broward Confirmed cc1=  .995818 cc2=  .887353 lx=  8.93156 if=  47 il= 131 6/1/2020   n=  84 now=    8035 end=       7567      7196      7569 U=    16.64 T=   81.2 p1=  -5.8 p2=   106.2 ed=   120 5/21/2020   x1=  47. x2= 131. y1=  2.06 y2= -2.99 BEST
AAA2     1 US_Florida_Broward Confirmed cc1=  .995818 cc2=  .887353 lx=  8.93156 if=  47 il= 131 6/1/2020   n=  84 now=    8035 end=       7567      7196      7569 U=    16.64 T=   81.2 p1=  -5.8 p2=   106.2 ed=   120 5/21/2020   x1=  47. x2= 131. y1=  2.06 y2= -2.99 BEST
GP: Confirmed US_Florida_Broward 6/1/2020        131    8035     7567    7196     7569    12   120 5/21/2020 
AAA1     1 US_Florida_Broward Confirmed cc1=  .995718 cc2=  .886609 lx=  8.93156 if=  48 il= 131 6/1/2020   n=  83 now=    8035 end=       7567      7196      7569 U=    16.56 T=   81.5 p1=  -5.8 p2=   106.2 ed=   120 5/21/2020   x1=  48. x2= 131. y1=  2.02 y2= -2.99 BEST
AAA2     1 US_Florida_Broward Confirmed cc1=  .995718 cc2=  .886609 lx=  8.93256 if=  48 il= 131 6/1/2020   n=  83 now=    8035 end=       7567      7196      7569 U=    16.56 T=   81.5 p1=  -5.8 p2=   106.2 ed=   120 5/21/2020   x1=  48. x2= 131. y1=  2.02 y2= -2.99 BEST
GP: Confirmed US_Florida_Broward 6/1/2020        131    8035     7567    7196     7569    12   120 5/21/2020 
AAA1     1 US_Florida_Broward Confirmed cc1=  .995638 cc2=  .885873 lx=  8.93156 if=  49 il= 131 6/1/2020   n=  82 now=    8035 end=       7567      7196      7569 U=    16.36 T=   82.1 p1=  -5.8 p2=   106.2 ed=   120 5/21/2020   x1=  49. x2= 131. y1=  2.02 y2= -2.99 BEST
AAA2     1 US_Florida_Broward Confirmed cc1=  .995641 cc2=  .885873 lx=  8.93256 if=  49 il= 131 6/1/2020   n=  82 now=    8035 end=       7567      7196      7569 U=    16.36 T=   82.1 p1=  -5.8 p2=   106.2 ed=   120 5/21/2020   x1=  49. x2= 131. y1=  2.02 y2= -2.99 BEST
GP: Confirmed US_Florida_Broward 6/1/2020        131    8035     7567    7196     7569    12   120 5/21/2020 
AAA1     1 US_Florida_Broward Confirmed cc1=  .995640 cc2=  .885208 lx=  8.93156 if=  50 il= 131 6/1/2020   n=  81 now=    8035 end=       7567      7196      7569 U=    16.42 T=   81.9 p1=  -5.8 p2=   106.2 ed=   120 5/21/2020   x1=  50. x2= 131. y1=  1.94 y2= -2.99 BEST
AAA2     1 US_Florida_Broward Confirmed cc1=  .995653 cc2=  .885208 lx=  8.93456 if=  50 il= 131 6/1/2020   n=  81 now=    8035 end=       7567      7196      7569 U=    16.42 T=   81.9 p1=  -5.8 p2=   106.2 ed=   120 5/21/2020   x1=  50. x2= 131. y1=  1.94 y2= -2.99 BEST
GP: Confirmed US_Florida_Broward 6/1/2020        131    8035     7567    7196     7569    12   120 5/21/2020 
AAA1     1 US_Florida_Broward Confirmed cc1=  .995628 cc2=  .884517 lx=  8.93156 if=  51 il= 131 6/1/2020   n=  80 now=    8035 end=       7567      7196      7569 U=    16.44 T=   81.9 p1=  -5.8 p2=   106.2 ed=   120 5/21/2020   x1=  51. x2= 131. y1=  1.88 y2= -2.99 BEST
AAA2     1 US_Florida_Broward Confirmed cc1=  .995657 cc2=  .884517 lx=  8.93556 if=  51 il= 131 6/1/2020   n=  80 now=    8035 end=       7567      7196      7569 U=    16.44 T=   81.9 p1=  -5.8 p2=   106.2 ed=   120 5/21/2020   x1=  51. x2= 131. y1=  1.88 y2= -2.99 BEST
GP: Confirmed US_Florida_Broward 6/1/2020        131    8035     7567    7196     7569    12   120 5/21/2020 
AAA1     1 US_Florida_Broward Confirmed cc1=  .995640 cc2=  .883836 lx=  8.94156 if=  52 il= 131 6/1/2020   n=  79 now=    8035 end=       7643      7196      7569 U=    17.21 T=   82.7 p1=  -4.9 p2=   105.1 ed=   123 5/24/2020   x1=  52. x2= 131. y1=  1.78 y2= -2.81 BEST
AAA2     1 US_Florida_Broward Confirmed cc1=  .995670 cc2=  .883836 lx=  8.93756 if=  52 il= 131 6/1/2020   n=  79 now=    8035 end=       7643      7196      7569 U=    17.21 T=   82.7 p1=  -4.9 p2=   105.1 ed=   123 5/24/2020   x1=  52. x2= 131. y1=  1.78 y2= -2.81 BEST
GP: Confirmed US_Florida_Broward 6/1/2020        131    8035     7643    7196     7569    12   123 5/24/2020 
AAA1     1 US_Florida_Broward Confirmed cc1=  .995626 cc2=  .883117 lx=  8.94156 if=  53 il= 131 6/1/2020   n=  78 now=    8035 end=       7643      7196      7569 U=    17.38 T=   82.2 p1=  -4.9 p2=   105.1 ed=   123 5/24/2020   x1=  53. x2= 131. y1=  1.68 y2= -2.81 BEST
AAA2     1 US_Florida_Broward Confirmed cc1=  .995642 cc2=  .883117 lx=  8.93856 if=  53 il= 131 6/1/2020   n=  78 now=    8035 end=       7643      7196      7569 U=    17.38 T=   82.2 p1=  -4.9 p2=   105.1 ed=   123 5/24/2020   x1=  53. x2= 131. y1=  1.68 y2= -2.81 BEST
GP: Confirmed US_Florida_Broward 6/1/2020        131    8035     7643    7196     7569    12   123 5/24/2020 
AAA1     1 US_Florida_Broward Confirmed cc1=  .995551 cc2=  .882324 lx=  8.94156 if=  54 il= 131 6/1/2020   n=  77 now=    8035 end=       7643      7196      7569 U=    17.16 T=   82.8 p1=  -4.9 p2=   105.1 ed=   123 5/24/2020   x1=  54. x2= 131. y1=  1.68 y2= -2.81 BEST
AAA2     1 US_Florida_Broward Confirmed cc1=  .995559 cc2=  .882324 lx=  8.93956 if=  54 il= 131 6/1/2020   n=  77 now=    8035 end=       7643      7196      7569 U=    17.16 T=   82.8 p1=  -4.9 p2=   105.1 ed=   123 5/24/2020   x1=  54. x2= 131. y1=  1.68 y2= -2.81 BEST
GP: Confirmed US_Florida_Broward 6/1/2020        131    8035     7643    7196     7569    12   123 5/24/2020 
AAA1     1 US_Florida_Broward Confirmed cc1=  .995581 cc2=  .881620 lx=  8.94156 if=  55 il= 131 6/1/2020   n=  76 now=    8035 end=       7643      7196      7569 U=    17.15 T=   82.8 p1=  -4.9 p2=   105.1 ed=   123 5/24/2020   x1=  55. x2= 131. y1=  1.62 y2= -2.81 BEST
AAA2     1 US_Florida_Broward Confirmed cc1=  .995581 cc2=  .881620 lx=  8.94056 if=  55 il= 131 6/1/2020   n=  76 now=    8035 end=       7643      7196      7569 U=    17.15 T=   82.8 p1=  -4.9 p2=   105.1 ed=   123 5/24/2020   x1=  55. x2= 131. y1=  1.62 y2= -2.81 BEST
GP: Confirmed US_Florida_Broward 6/1/2020        131    8035     7643    7196     7569    12   123 5/24/2020 
AAA1     1 US_Florida_Broward Confirmed cc1=  .995637 cc2=  .880929 lx=  8.94156 if=  56 il= 131 6/1/2020   n=  75 now=    8035 end=       7643      7196      7569 U=    17.25 T=   82.6 p1=  -4.9 p2=   105.1 ed=   123 5/24/2020   x1=  56. x2= 131. y1=  1.54 y2= -2.81 BEST
AAA2     1 US_Florida_Broward Confirmed cc1=  .995640 cc2=  .880929 lx=  8.94256 if=  56 il= 131 6/1/2020   n=  75 now=    8035 end=       7643      7196      7569 U=    17.25 T=   82.6 p1=  -4.9 p2=   105.1 ed=   123 5/24/2020   x1=  56. x2= 131. y1=  1.54 y2= -2.81 BEST
GP: Confirmed US_Florida_Broward 6/1/2020        131    8035     7643    7196     7569    12   123 5/24/2020 
AAA2     1 US_Florida_Broward Confirmed cc1=  .995971 cc2=  .877293 lx=  8.95156 if=  61 il= 131 6/1/2020   n=  70 now=    8035 end=       7719      7196      7569 U=    18.07 T=   83.0 p1=  -3.9 p2=   104.1 ed=   125 5/26/2020   x1=  61. x2= 131. y1=  1.22 y2= -2.66     
GP: Confirmed US_Florida_Broward 6/1/2020        131    8035     7719    7196     7569    12   125 5/26/2020 
AAA2     1 US_Florida_Broward Confirmed cc1=  .996092 cc2=  .876569 lx=  8.96156 if=  62 il= 131 6/1/2020   n=  69 now=    8035 end=       7797      7196      7569 U=    18.69 T=   83.9 p1=  -3.0 p2=   103.1 ed=   127 5/28/2020   x1=  62. x2= 131. y1=  1.17 y2= -2.52     
GP: Confirmed US_Florida_Broward 6/1/2020        131    8035     7797    7196     7569    12   127 5/28/2020 
AAA2     1 US_Florida_Broward Confirmed cc1=  .996333 cc2=  .875947 lx=  8.96156 if=  63 il= 131 6/1/2020   n=  68 now=    8035 end=       7797      7196      7569 U=    18.63 T=   84.0 p1=  -3.0 p2=   103.1 ed=   127 5/28/2020   x1=  63. x2= 131. y1=  1.13 y2= -2.52     
GP: Confirmed US_Florida_Broward 6/1/2020        131    8035     7797    7196     7569    12   127 5/28/2020 
AAA2     1 US_Florida_Broward Confirmed cc1=  .996689 cc2=  .875421 lx=  8.96156 if=  64 il= 131 6/1/2020   n=  67 now=    8035 end=       7797      7196      7569 U=    18.98 T=   83.1 p1=  -3.0 p2=   103.1 ed=   127 5/28/2020   x1=  64. x2= 131. y1=  1.01 y2= -2.52     
GP: Confirmed US_Florida_Broward 6/1/2020        131    8035     7797    7196     7569    12   127 5/28/2020 
AAA2     1 US_Florida_Broward Confirmed cc1=  .996901 cc2=  .874732 lx=  8.97156 if=  65 il= 131 6/1/2020   n=  66 now=    8035 end=       7875      7196      7569 U=    19.75 T=   83.5 p1=  -2.0 p2=   102.0 ed=   130 5/31/2020   x1=  65. x2= 131. y1=   .94 y2= -2.40     
GP: Confirmed US_Florida_Broward 6/1/2020        131    8035     7875    7196     7569    12   130 5/31/2020 
AAA2     1 US_Florida_Broward Confirmed cc1=  .997104 cc2=  .874013 lx=  8.97156 if=  66 il= 131 6/1/2020   n=  65 now=    8035 end=       7875      7196      7569 U=    20.16 T=   82.5 p1=  -2.0 p2=   102.0 ed=   130 5/31/2020   x1=  66. x2= 131. y1=   .82 y2= -2.40     
GP: Confirmed US_Florida_Broward 6/1/2020        131    8035     7875    7196     7569    12   130 5/31/2020 
AAA2     1 US_Florida_Broward Confirmed cc1=  .997129 cc2=  .873094 lx=  8.97156 if=  67 il= 131 6/1/2020   n=  64 now=    8035 end=       7875      7196      7569 U=    19.93 T=   83.1 p1=  -2.0 p2=   102.0 ed=   130 5/31/2020   x1=  67. x2= 131. y1=   .81 y2= -2.40     
GP: Confirmed US_Florida_Broward 6/1/2020        131    8035     7875    7196     7569    12   130 5/31/2020 
AAA2     1 US_Florida_Broward Confirmed cc1=  .997357 cc2=  .872357 lx=  8.98156 if=  68 il= 131 6/1/2020   n=  63 now=    8035 end=       7955      7196      7569 U=    21.29 T=   82.0 p1=  -1.0 p2=   101.0 ed=   132 6/2/2020    x1=  68. x2= 131. y1=   .66 y2= -2.30     
GP: Confirmed US_Florida_Broward 6/1/2020        131    8035     7955    7196     7569    12   132 6/2/2020  
AAA2     1 US_Florida_Broward Confirmed cc1=  .997301 cc2=  .871313 lx=  8.98156 if=  69 il= 131 6/1/2020   n=  62 now=    8035 end=       7955      7196      7569 U=    21.17 T=   82.3 p1=  -1.0 p2=   101.0 ed=   132 6/2/2020    x1=  69. x2= 131. y1=   .63 y2= -2.30     
GP: Confirmed US_Florida_Broward 6/1/2020        131    8035     7955    7196     7569    12   132 6/2/2020  
AAA2     1 US_Florida_Broward Confirmed cc1=  .997289 cc2=  .870289 lx=  8.98156 if=  70 il= 131 6/1/2020   n=  61 now=    8035 end=       7955      7196      7569 U=    20.87 T=   83.0 p1=  -1.0 p2=   101.0 ed=   132 6/2/2020    x1=  70. x2= 131. y1=   .62 y2= -2.30     
GP: Confirmed US_Florida_Broward 6/1/2020        131    8035     7955    7196     7569    12   132 6/2/2020  
AAA2     1 US_Florida_Broward Confirmed cc1=  .997480 cc2=  .869443 lx=  8.99156 if=  71 il= 131 6/1/2020   n=  60 now=    8035 end=       8034      7196      7569 U=    21.98 T=   82.5 p1=    .0 p2=   100.0 ed=   134 6/4/2020    x1=  71. x2= 131. y1=   .53 y2= -2.20     
GP: Confirmed US_Florida_Broward 6/1/2020        131    8035     8034    7196     7569    12   134 6/4/2020  
AAA2     1 US_Florida_Broward Confirmed cc1=  .997506 cc2=  .868406 lx=  8.99156 if=  72 il= 131 6/1/2020   n=  59 now=    8035 end=       8034      7196      7569 U=    21.98 T=   82.5 p1=    .0 p2=   100.0 ed=   134 6/4/2020    x1=  72. x2= 131. y1=   .48 y2= -2.20     
GP: Confirmed US_Florida_Broward 6/1/2020        131    8035     8034    7196     7569    12   134 6/4/2020  
AAA2     1 US_Florida_Broward Confirmed cc1=  .997562 cc2=  .867373 lx=  9.00156 if=  73 il= 131 6/1/2020   n=  58 now=    8035 end=       8115      7196      7569 U=    22.83 T=   82.6 p1=   1.0 p2=    99.0 ed=   136 6/6/2020    x1=  73. x2= 131. y1=   .42 y2= -2.12     
GP: Confirmed US_Florida_Broward 6/1/2020        131    8035     8115    7196     7569    12   136 6/6/2020  
AAA2     1 US_Florida_Broward Confirmed cc1=  .997604 cc2=  .866298 lx=  9.00156 if=  74 il= 131 6/1/2020   n=  57 now=    8035 end=       8115      7196      7569 U=    22.84 T=   82.6 p1=   1.0 p2=    99.0 ed=   136 6/6/2020    x1=  74. x2= 131. y1=   .38 y2= -2.12     
GP: Confirmed US_Florida_Broward 6/1/2020        131    8035     8115    7196     7569    12   136 6/6/2020  
AAA2     1 US_Florida_Broward Confirmed cc1=  .997713 cc2=  .864083 lx=  9.01156 if=  76 il= 131 6/1/2020   n=  55 now=    8035 end=       8197      7196      7569 U=    23.89 T=   82.3 p1=   2.0 p2=    98.0 ed=   138 6/8/2020    x1=  76. x2= 131. y1=   .26 y2= -2.04     
GP: Confirmed US_Florida_Broward 6/1/2020        131    8035     8197    7196     7569    12   138 6/8/2020  
AAA2     1 US_Florida_Broward Confirmed cc1=  .997723 cc2=  .862883 lx=  9.01156 if=  77 il= 131 6/1/2020   n=  54 now=    8035 end=       8197      7196      7569 U=    23.92 T=   82.3 p1=   2.0 p2=    98.0 ed=   138 6/8/2020    x1=  77. x2= 131. y1=   .22 y2= -2.04     
GP: Confirmed US_Florida_Broward 6/1/2020        131    8035     8197    7196     7569    12   138 6/8/2020  
AAA2     1 US_Florida_Broward Confirmed cc1=  .997771 cc2=  .861688 lx=  9.02156 if=  78 il= 131 6/1/2020   n=  53 now=    8035 end=       8279      7196      7569 U=    24.54 T=   82.8 p1=   3.0 p2=    97.1 ed=   140 6/10/2020   x1=  78. x2= 131. y1=   .20 y2= -1.96     
GP: Confirmed US_Florida_Broward 6/1/2020        131    8035     8279    7196     7569    12   140 6/10/2020 
AAA2     1 US_Florida_Broward Confirmed cc1=  .997911 cc2=  .860551 lx=  9.03156 if=  79 il= 131 6/1/2020   n=  52 now=    8035 end=       8362      7196      7569 U=    25.54 T=   82.6 p1=   4.1 p2=    96.1 ed=   142 6/12/2020   x1=  79. x2= 131. y1=   .14 y2= -1.90     
GP: Confirmed US_Florida_Broward 6/1/2020        131    8035     8362    7196     7569    12   142 6/12/2020 
AAA2     1 US_Florida_Broward Confirmed cc1=  .998005 cc2=  .859330 lx=  9.03156 if=  80 il= 131 6/1/2020   n=  51 now=    8035 end=       8362      7196      7569 U=    25.71 T=   82.3 p1=   4.1 p2=    96.1 ed=   142 6/12/2020   x1=  80. x2= 131. y1=   .09 y2= -1.90     
GP: Confirmed US_Florida_Broward 6/1/2020        131    8035     8362    7196     7569    12   142 6/12/2020 
AAA2     1 US_Florida_Broward Confirmed cc1=  .998088 cc2=  .858060 lx=  9.04156 if=  81 il= 131 6/1/2020   n=  50 now=    8035 end=       8446      7196      7569 U=    26.55 T=   82.4 p1=   5.1 p2=    95.1 ed=   145 6/15/2020   x1=  81. x2= 131. y1=   .05 y2= -1.83     
