TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       14374.00000        9.57318
TAB:  US_Arizona_Maricopa Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .995320 cc2=  .846247 lx=  8.38018 if=  53 il=  97 4/28/2020  n=  44 now=   14374 end=       4372      3578      4513 U=    12.39 T=   77.1 p1= -69.6 p2=   328.8 ed=   106 5/7/2020    x1=  53. x2=  97. y1=  1.95 y2= -1.61 BEST
GP: Confirmed US_Arizona_Maricopa 4/28/2020        97   14374     4372    3578     4513    17   106 5/7/2020  
AAA1     1 US_Arizona_Maricopa Confirmed cc1=  .995064 cc2=  .844309 lx=  8.38318 if=  54 il=  97 4/28/2020  n=  43 now=   14374 end=       4372      3578      4513 U=    12.47 T=   77.0 p1= -69.6 p2=   328.8 ed=   106 5/7/2020    x1=  54. x2=  97. y1=  1.84 y2= -1.61 BEST
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .995065 cc2=  .844309 lx=  8.38418 if=  54 il=  97 4/28/2020  n=  43 now=   14374 end=       4372      3578      4513 U=    12.47 T=   77.0 p1= -69.6 p2=   328.8 ed=   106 5/7/2020    x1=  54. x2=  97. y1=  1.84 y2= -1.61 BEST
GP: Confirmed US_Arizona_Maricopa 4/28/2020        97   14374     4372    3578     4513    17   106 5/7/2020  
AAA1     1 US_Arizona_Maricopa Confirmed cc1=  .994749 cc2=  .842251 lx=  8.38318 if=  55 il=  97 4/28/2020  n=  42 now=   14374 end=       4372      3578      4513 U=    12.25 T=   77.3 p1= -69.6 p2=   328.8 ed=   106 5/7/2020    x1=  55. x2=  97. y1=  1.82 y2= -1.61 BEST
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .994751 cc2=  .842251 lx=  8.38618 if=  55 il=  97 4/28/2020  n=  42 now=   14374 end=       4372      3578      4513 U=    12.25 T=   77.3 p1= -69.6 p2=   328.8 ed=   106 5/7/2020    x1=  55. x2=  97. y1=  1.82 y2= -1.61 BEST
GP: Confirmed US_Arizona_Maricopa 4/28/2020        97   14374     4372    3578     4513    17   106 5/7/2020  
AAA1     1 US_Arizona_Maricopa Confirmed cc1=  .994587 cc2=  .840284 lx=  8.39318 if=  56 il=  97 4/28/2020  n=  41 now=   14374 end=       4416      3578      4513 U=    12.24 T=   77.9 p1= -69.3 p2=   325.5 ed=   106 5/7/2020    x1=  56. x2=  97. y1=  1.79 y2= -1.56 BEST
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .994588 cc2=  .840284 lx=  8.39418 if=  56 il=  97 4/28/2020  n=  41 now=   14374 end=       4416      3578      4513 U=    12.24 T=   77.9 p1= -69.3 p2=   325.5 ed=   106 5/7/2020    x1=  56. x2=  97. y1=  1.79 y2= -1.56 BEST
GP: Confirmed US_Arizona_Maricopa 4/28/2020        97   14374     4416    3578     4513    17   106 5/7/2020  
AAA1     1 US_Arizona_Maricopa Confirmed cc1=  .994745 cc2=  .838571 lx=  8.41318 if=  57 il=  97 4/28/2020  n=  40 now=   14374 end=       4506      3578      4513 U=    12.74 T=   78.3 p1= -68.7 p2=   319.0 ed=   108 5/9/2020    x1=  57. x2=  97. y1=  1.67 y2= -1.47 BEST
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .994749 cc2=  .838571 lx=  8.40818 if=  57 il=  97 4/28/2020  n=  40 now=   14374 end=       4506      3578      4513 U=    12.74 T=   78.3 p1= -68.7 p2=   319.0 ed=   108 5/9/2020    x1=  57. x2=  97. y1=  1.67 y2= -1.47 BEST
GP: Confirmed US_Arizona_Maricopa 4/28/2020        97   14374     4506    3578     4513    17   108 5/9/2020  
AAA1     1 US_Arizona_Maricopa Confirmed cc1=  .994825 cc2=  .836711 lx=  8.42318 if=  58 il=  97 4/28/2020  n=  39 now=   14374 end=       4551      3578      4513 U=    12.94 T=   78.6 p1= -68.3 p2=   315.8 ed=   109 5/10/2020   x1=  58. x2=  97. y1=  1.59 y2= -1.42 BEST
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .994825 cc2=  .836711 lx=  8.42218 if=  58 il=  97 4/28/2020  n=  39 now=   14374 end=       4551      3578      4513 U=    12.94 T=   78.6 p1= -68.3 p2=   315.8 ed=   109 5/10/2020   x1=  58. x2=  97. y1=  1.59 y2= -1.42 BEST
GP: Confirmed US_Arizona_Maricopa 4/28/2020        97   14374     4551    3578     4513    17   109 5/10/2020 
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .996176 cc2=  .829509 lx=  8.51318 if=  62 il=  97 4/28/2020  n=  35 now=   14374 end=       4979      3578      4513 U=    15.38 T=   80.0 p1= -65.4 p2=   288.7 ed=   116 5/17/2020   x1=  62. x2=  97. y1=  1.17 y2= -1.11     
GP: Confirmed US_Arizona_Maricopa 4/28/2020        97   14374     4979    3578     4513    17   116 5/17/2020 
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .996171 cc2=  .827140 lx=  8.54318 if=  63 il=  97 4/28/2020  n=  34 now=   14374 end=       5131      3578      4513 U=    16.00 T=   80.7 p1= -64.3 p2=   280.1 ed=   118 5/19/2020   x1=  63. x2=  97. y1=  1.10 y2= -1.02     
GP: Confirmed US_Arizona_Maricopa 4/28/2020        97   14374     5131    3578     4513    17   118 5/19/2020 
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .996219 cc2=  .824721 lx=  8.56318 if=  64 il=  97 4/28/2020  n=  33 now=   14374 end=       5235      3578      4513 U=    16.35 T=   81.2 p1= -63.6 p2=   274.6 ed=   119 5/20/2020   x1=  64. x2=  97. y1=  1.05 y2=  -.97     
GP: Confirmed US_Arizona_Maricopa 4/28/2020        97   14374     5235    3578     4513    17   119 5/20/2020 
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .996520 cc2=  .822442 lx=  8.60318 if=  65 il=  97 4/28/2020  n=  32 now=   14374 end=       5448      3578      4513 U=    17.52 T=   81.8 p1= -62.1 p2=   263.8 ed=   123 5/24/2020   x1=  65. x2=  97. y1=   .96 y2=  -.87     
GP: Confirmed US_Arizona_Maricopa 4/28/2020        97   14374     5448    3578     4513    17   123 5/24/2020 
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .996568 cc2=  .819791 lx=  8.63318 if=  66 il=  97 4/28/2020  n=  31 now=   14374 end=       5614      3578      4513 U=    18.03 T=   82.6 p1= -60.9 p2=   256.0 ed=   125 5/26/2020   x1=  66. x2=  97. y1=   .92 y2=  -.80     
GP: Confirmed US_Arizona_Maricopa 4/28/2020        97   14374     5614    3578     4513    17   125 5/26/2020 
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .996965 cc2=  .817359 lx=  8.69318 if=  67 il=  97 4/28/2020  n=  30 now=   14374 end=       5962      3578      4513 U=    19.42 T=   83.9 p1= -58.5 p2=   241.1 ed=   129 5/30/2020   x1=  67. x2=  97. y1=   .87 y2=  -.67     
GP: Confirmed US_Arizona_Maricopa 4/28/2020        97   14374     5962    3578     4513    17   129 5/30/2020 
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .997491 cc2=  .814917 lx=  8.77318 if=  68 il=  97 4/28/2020  n=  29 now=   14374 end=       6458      3578      4513 U=    21.78 T=   85.5 p1= -55.1 p2=   222.6 ed=   136 6/6/2020    x1=  68. x2=  97. y1=   .80 y2=  -.53     
GP: Confirmed US_Arizona_Maricopa 4/28/2020        97   14374     6458    3578     4513    17   136 6/6/2020  
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .997530 cc2=  .811835 lx=  8.82318 if=  69 il=  97 4/28/2020  n=  28 now=   14374 end=       6789      3578      4513 U=    23.09 T=   86.7 p1= -52.8 p2=   211.7 ed=   141 6/11/2020   x1=  69. x2=  97. y1=   .77 y2=  -.45     
GP: Confirmed US_Arizona_Maricopa 4/28/2020        97   14374     6789    3578     4513    17   141 6/11/2020 
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .997513 cc2=  .808531 lx=  8.87318 if=  70 il=  97 4/28/2020  n=  27 now=   14374 end=       7137      3578      4513 U=    24.24 T=   88.0 p1= -50.3 p2=   201.4 ed=   145 6/15/2020   x1=  70. x2=  97. y1=   .74 y2=  -.37     
GP: Confirmed US_Arizona_Maricopa 4/28/2020        97   14374     7137    3578     4513    17   145 6/15/2020 
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .997593 cc2=  .805143 lx=  8.95318 if=  71 il=  97 4/28/2020  n=  26 now=   14374 end=       7732      3578      4513 U=    26.12 T=   90.2 p1= -46.2 p2=   185.9 ed=   151 6/21/2020   x1=  71. x2=  97. y1=   .73 y2=  -.26     
GP: Confirmed US_Arizona_Maricopa 4/28/2020        97   14374     7732    3578     4513    17   151 6/21/2020 
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .998935 cc2=  .794811 lx=  9.77318 if=  74 il=  97 4/28/2020  n=  23 now=   14374 end=      17556      3578      4513 U=    47.43 T=  119.0 p1=  22.1 p2=    81.9 ed=   230 9/8/2020    x1=  74. x2=  97. y1=   .95 y2=   .46     
GP: Confirmed US_Arizona_Maricopa 4/28/2020        97   14374    17556    3578     4513    17   230 9/8/2020  
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .998908 cc2=  .790394 lx= 10.00318 if=  75 il=  97 4/28/2020  n=  22 now=   14374 end=      22096      3578      4513 U=    54.03 T=  129.4 p1=  53.7 p2=    65.1 ed=   256 10/4/2020   x1=  75. x2=  97. y1=  1.01 y2=   .60     
GP: Confirmed US_Arizona_Maricopa 4/28/2020        97   14374    22096    3578     4513    17   256 10/4/2020 
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .998757 cc2=  .785556 lx= 10.06318 if=  76 il=  97 4/28/2020  n=  21 now=   14374 end=      23462      3578      4513 U=    55.09 T=  131.8 p1=  63.2 p2=    61.3 ed=   261 10/9/2020   x1=  76. x2=  97. y1=  1.01 y2=   .63     
GP: Confirmed US_Arizona_Maricopa 4/28/2020        97   14374    23462    3578     4513    17   261 10/9/2020 
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .998635 cc2=  .780417 lx= 10.31318 if=  77 il=  97 4/28/2020  n=  20 now=   14374 end=      30126      3578      4513 U=    60.75 T=  142.9 p1= 109.6 p2=    47.7 ed=   286 11/3/2020   x1=  77. x2=  97. y1=  1.09 y2=   .76     
GP: Confirmed US_Arizona_Maricopa 4/28/2020        97   14374    30126    3578     4513    17   286 11/3/2020 
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .998756 cc2=  .775149 lx= 11.47318 if=  78 il=  97 4/28/2020  n=  19 now=   14374 end=      96103      3578      4513 U=    92.46 T=  207.1 p1= 568.6 p2=    15.0 ed=   425 3/22/2021   x1=  78. x2=  97. y1=  1.40 y2=  1.19     
GP: Confirmed US_Arizona_Maricopa 4/28/2020        97   14374    -        3578     4513    17   425 3/22/2021 
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .998529 cc2=  .755993 lx= 11.57318 if=  81 il=  97 4/28/2020  n=  16 now=   14374 end=     106210      3578      4513 U=    97.92 T=  216.6 p1= 638.9 p2=    13.5 ed=   447 4/13/2021   x1=  81. x2=  97. y1=  1.38 y2=  1.22     
GP: Confirmed US_Arizona_Maricopa 4/28/2020        97   14374    -        3578     4513    17   447 4/13/2021 
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .998583 cc2=  .748583 lx= 10.70318 if=  82 il=  97 4/28/2020  n=  15 now=   14374 end=      44496      3578      4513 U=    73.38 T=  164.8 p1= 209.6 p2=    32.3 ed=   338 12/25/2020  x1=  82. x2=  97. y1=  1.13 y2=   .92     
GP: Confirmed US_Arizona_Maricopa 4/28/2020        97   14374    -        3578     4513    17   338 12/25/2020
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .998515 cc2=  .740316 lx= 10.00318 if=  83 il=  97 4/28/2020  n=  14 now=   14374 end=      22096      3578      4513 U=    52.70 T=  128.6 p1=  53.7 p2=    65.1 ed=   252 9/30/2020   x1=  83. x2=  97. y1=   .86 y2=   .60     
GP: Confirmed US_Arizona_Maricopa 4/28/2020        97   14374    22096    3578     4513    17   252 9/30/2020 
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .998266 cc2=  .731005 lx= 10.55318 if=  84 il=  97 4/28/2020  n=  13 now=   14374 end=      38298      3578      4513 U=    66.57 T=  154.5 p1= 166.4 p2=    37.5 ed=   311 11/28/2020  x1=  84. x2=  97. y1=  1.06 y2=   .86     
GP: Confirmed US_Arizona_Maricopa 4/28/2020        97   14374    38298    3578     4513    17   311 11/28/2020
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .998250 cc2=  .720900 lx= 11.57318 if=  85 il=  97 4/28/2020  n=  12 now=   14374 end=     106210      3578      4513 U=    94.77 T=  212.7 p1= 638.9 p2=    13.5 ed=   436 4/2/2021    x1=  85. x2=  97. y1=  1.35 y2=  1.22     
GP: Confirmed US_Arizona_Maricopa 4/28/2020        97   14374    -        3578     4513    17   436 4/2/2021  
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .997894 cc2=  .709219 lx= 11.57318 if=  86 il=  97 4/28/2020  n=  11 now=   14374 end=     106210      3578      4513 U=    99.19 T=  218.1 p1= 638.9 p2=    13.5 ed=   452 4/18/2021   x1=  86. x2=  97. y1=  1.33 y2=  1.22     
GP: Confirmed US_Arizona_Maricopa 4/28/2020        97   14374    -        3578     4513    17   452 4/18/2021 
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .997801 cc2=  .696290 lx= 11.57318 if=  87 il=  97 4/28/2020  n=  10 now=   14374 end=     106210      3578      4513 U=    98.55 T=  217.3 p1= 638.9 p2=    13.5 ed=   449 4/15/2021   x1=  87. x2=  97. y1=  1.32 y2=  1.22     
GP: Confirmed US_Arizona_Maricopa 4/28/2020        97   14374    -        3578     4513    17   449 4/15/2021 
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .997835 cc2=  .681607 lx= 11.57318 if=  88 il=  97 4/28/2020  n=   9 now=   14374 end=     106210      3578      4513 U=    98.75 T=  217.6 p1= 638.9 p2=    13.5 ed=   450 4/16/2021   x1=  88. x2=  97. y1=  1.31 y2=  1.22     
GP: Confirmed US_Arizona_Maricopa 4/28/2020        97   14374    -        3578     4513    17   450 4/16/2021 
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .999321 cc2=  .665987 lx=  8.96318 if=  89 il=  97 4/28/2020  n=   8 now=   14374 end=       7810      3578      4513 U=    24.22 T=   91.0 p1= -45.7 p2=   184.0 ed=   148 6/18/2020   x1=  89. x2=  97. y1=   .08 y2=  -.25     
GP: Confirmed US_Arizona_Maricopa 4/28/2020        97   14374     7810    3578     4513    17   148 6/18/2020 
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .999500 cc2=  .645947 lx=  8.67318 if=  90 il=  97 4/28/2020  n=   7 now=   14374 end=       5844      3578      4513 U=    16.08 T=   85.5 p1= -59.3 p2=   246.0 ed=   123 5/24/2020   x1=  90. x2=  97. y1=  -.28 y2=  -.71     
GP: Confirmed US_Arizona_Maricopa 4/28/2020        97   14374     5844    3578     4513    17   123 5/24/2020 
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .999661 cc2=  .621697 lx=  8.53318 if=  91 il=  97 4/28/2020  n=   6 now=   14374 end=       5080      3578      4513 U=    11.94 T=   84.5 p1= -64.7 p2=   283.0 ed=   112 5/13/2020   x1=  91. x2=  97. y1=  -.55 y2= -1.05     
GP: Confirmed US_Arizona_Maricopa 4/28/2020        97   14374     5080    3578     4513    17   112 5/13/2020 
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .999505 cc2=  .591257 lx=  8.49318 if=  92 il=  97 4/28/2020  n=   5 now=   14374 end=       4881      3578      4513 U=    10.64 T=   84.6 p1= -66.0 p2=   294.5 ed=   109 5/10/2020   x1=  92. x2=  97. y1=  -.70 y2= -1.17     
GP: Confirmed US_Arizona_Maricopa 4/28/2020        97   14374     4881    3578     4513    17   109 5/10/2020 
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .925513 cc2=  .822915 lx= 11.57318 if=   4 il=  98 4/29/2020  n=  94 now=   14374 end=     106210      3723      4513 U=    75.84 T=  189.7 p1= 638.9 p2=    13.5 ed=   368 1/24/2021   x1=   4. x2=  98. y1=  2.45 y2=  1.21     
GP: Confirmed US_Arizona_Maricopa 4/29/2020        98   14374    -        3723     4513    14   368 1/24/2021 
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .927747 cc2=  .824605 lx= 11.57318 if=   5 il=  98 4/29/2020  n=  93 now=   14374 end=     106210      3723      4513 U=    75.03 T=  188.7 p1= 638.9 p2=    13.5 ed=   365 1/21/2021   x1=   5. x2=  98. y1=  2.45 y2=  1.21     
GP: Confirmed US_Arizona_Maricopa 4/29/2020        98   14374    -        3723     4513    14   365 1/21/2021 
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .929968 cc2=  .826273 lx= 11.57318 if=   6 il=  98 4/29/2020  n=  92 now=   14374 end=     106210      3723      4513 U=    74.23 T=  187.8 p1= 638.9 p2=    13.5 ed=   362 1/18/2021   x1=   6. x2=  98. y1=  2.45 y2=  1.21     
GP: Confirmed US_Arizona_Maricopa 4/29/2020        98   14374    -        3723     4513    14   362 1/18/2021 
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .932173 cc2=  .827915 lx= 11.57318 if=   7 il=  98 4/29/2020  n=  91 now=   14374 end=     106210      3723      4513 U=    73.42 T=  186.8 p1= 638.9 p2=    13.5 ed=   360 1/16/2021   x1=   7. x2=  98. y1=  2.45 y2=  1.21     
GP: Confirmed US_Arizona_Maricopa 4/29/2020        98   14374    -        3723     4513    14   360 1/16/2021 
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .934360 cc2=  .829531 lx= 11.57318 if=   8 il=  98 4/29/2020  n=  90 now=   14374 end=     106210      3723      4513 U=    72.61 T=  185.8 p1= 638.9 p2=    13.5 ed=   357 1/13/2021   x1=   8. x2=  98. y1=  2.45 y2=  1.21     
GP: Confirmed US_Arizona_Maricopa 4/29/2020        98   14374    -        3723     4513    14   357 1/13/2021 
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .936527 cc2=  .831118 lx= 11.57318 if=   9 il=  98 4/29/2020  n=  89 now=   14374 end=     106210      3723      4513 U=    71.81 T=  184.8 p1= 638.9 p2=    13.5 ed=   354 1/10/2021   x1=   9. x2=  98. y1=  2.45 y2=  1.21     
GP: Confirmed US_Arizona_Maricopa 4/29/2020        98   14374    -        3723     4513    14   354 1/10/2021 
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .938672 cc2=  .832672 lx= 11.57318 if=  10 il=  98 4/29/2020  n=  88 now=   14374 end=     106210      3723      4513 U=    71.00 T=  183.9 p1= 638.9 p2=    13.5 ed=   351 1/7/2021    x1=  10. x2=  98. y1=  2.45 y2=  1.21     
GP: Confirmed US_Arizona_Maricopa 4/29/2020        98   14374    -        3723     4513    14   351 1/7/2021  
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .940792 cc2=  .834192 lx= 11.57318 if=  11 il=  98 4/29/2020  n=  87 now=   14374 end=     106210      3723      4513 U=    70.19 T=  182.9 p1= 638.9 p2=    13.5 ed=   348 1/4/2021    x1=  11. x2=  98. y1=  2.45 y2=  1.21     
GP: Confirmed US_Arizona_Maricopa 4/29/2020        98   14374    -        3723     4513    14   348 1/4/2021  
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .942884 cc2=  .835673 lx= 11.57318 if=  12 il=  98 4/29/2020  n=  86 now=   14374 end=     106210      3723      4513 U=    69.38 T=  181.9 p1= 638.9 p2=    13.5 ed=   345 1/1/2021    x1=  12. x2=  98. y1=  2.45 y2=  1.21     
GP: Confirmed US_Arizona_Maricopa 4/29/2020        98   14374    -        3723     4513    14   345 1/1/2021  
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .944946 cc2=  .837113 lx= 11.57318 if=  13 il=  98 4/29/2020  n=  85 now=   14374 end=     106210      3723      4513 U=    68.58 T=  180.9 p1= 638.9 p2=    13.5 ed=   342 12/29/2020  x1=  13. x2=  98. y1=  2.45 y2=  1.21     
GP: Confirmed US_Arizona_Maricopa 4/29/2020        98   14374    -        3723     4513    14   342 12/29/2020
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .946974 cc2=  .838509 lx= 11.57318 if=  14 il=  98 4/29/2020  n=  84 now=   14374 end=     106210      3723      4513 U=    67.77 T=  180.0 p1= 638.9 p2=    13.5 ed=   339 12/26/2020  x1=  14. x2=  98. y1=  2.45 y2=  1.21     
GP: Confirmed US_Arizona_Maricopa 4/29/2020        98   14374    -        3723     4513    14   339 12/26/2020
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .948966 cc2=  .839857 lx= 11.57318 if=  15 il=  98 4/29/2020  n=  83 now=   14374 end=     106210      3723      4513 U=    66.96 T=  179.0 p1= 638.9 p2=    13.5 ed=   337 12/24/2020  x1=  15. x2=  98. y1=  2.45 y2=  1.21     
GP: Confirmed US_Arizona_Maricopa 4/29/2020        98   14374    -        3723     4513    14   337 12/24/2020
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .950916 cc2=  .841152 lx= 11.57318 if=  16 il=  98 4/29/2020  n=  82 now=   14374 end=     106210      3723      4513 U=    66.16 T=  178.0 p1= 638.9 p2=    13.5 ed=   334 12/21/2020  x1=  16. x2=  98. y1=  2.45 y2=  1.21     
GP: Confirmed US_Arizona_Maricopa 4/29/2020        98   14374    -        3723     4513    14   334 12/21/2020
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .952824 cc2=  .842393 lx= 11.39318 if=  17 il=  98 4/29/2020  n=  81 now=   14374 end=      88714      3723      4513 U=    63.33 T=  171.1 p1= 517.2 p2=    16.2 ed=   320 12/7/2020   x1=  17. x2=  98. y1=  2.43 y2=  1.15     
GP: Confirmed US_Arizona_Maricopa 4/29/2020        98   14374    -        3723     4513    14   320 12/7/2020 
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .954743 cc2=  .843631 lx= 10.74318 if=  18 il=  98 4/29/2020  n=  80 now=   14374 end=      46312      3723      4513 U=    55.19 T=  149.0 p1= 222.2 p2=    31.0 ed=   279 10/27/2020  x1=  18. x2=  98. y1=  2.37 y2=   .92     
GP: Confirmed US_Arizona_Maricopa 4/29/2020        98   14374    -        3723     4513    14   279 10/27/2020
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .956688 cc2=  .844884 lx= 10.30318 if=  19 il=  98 4/29/2020  n=  79 now=   14374 end=      29827      3723      4513 U=    49.39 T=  134.2 p1= 107.5 p2=    48.2 ed=   250 9/28/2020   x1=  19. x2=  98. y1=  2.33 y2=   .73     
GP: Confirmed US_Arizona_Maricopa 4/29/2020        98   14374    29827    3723     4513    14   250 9/28/2020 
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .958649 cc2=  .846141 lx=  9.99318 if=  20 il=  98 4/29/2020  n=  78 now=   14374 end=      21876      3723      4513 U=    45.08 T=  123.8 p1=  52.2 p2=    65.7 ed=   230 9/8/2020    x1=  20. x2=  98. y1=  2.30 y2=   .57     
GP: Confirmed US_Arizona_Maricopa 4/29/2020        98   14374    21876    3723     4513    14   230 9/8/2020  
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .960620 cc2=  .847393 lx=  9.75318 if=  21 il=  98 4/29/2020  n=  77 now=   14374 end=      17208      3723      4513 U=    41.58 T=  115.7 p1=  19.7 p2=    83.5 ed=   213 8/22/2020   x1=  21. x2=  98. y1=  2.28 y2=   .43     
GP: Confirmed US_Arizona_Maricopa 4/29/2020        98   14374    17208    3723     4513    14   213 8/22/2020 
