TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020      203736.00000       12.22458
TAB:  Peru Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Peru Confirmed cc1=  .999266 cc2=  .813571 lx= 12.63458 if=  88 il= 116 5/17/2020  n=  28 now=  203736 end=     306992     92273    267211 U=    30.87 T=  121.7 p1=  50.7 p2=    66.4 ed=   194 8/3/2020    x1=  88. x2= 116. y1=  1.09 y2=   .18     
GP: Confirmed Peru 5/17/2020       116  203736   306992   92273   267211     7   194 8/3/2020  
AAA2     1 Peru Confirmed cc1=  .999361 cc2=  .810378 lx= 12.54458 if=  89 il= 116 5/17/2020  n=  27 now=  203736 end=     280570     92273    267211 U=    28.75 T=  119.1 p1=  37.7 p2=    72.6 ed=   186 7/26/2020   x1=  89. x2= 116. y1=  1.05 y2=   .11     
GP: Confirmed Peru 5/17/2020       116  203736   280570   92273   267211     7   186 7/26/2020 
AAA1     1 Peru Confirmed cc1=  .999332 cc2=  .806882 lx= 12.49458 if=  90 il= 116 5/17/2020  n=  26 now=  203736 end=     266886     92273    267211 U=    27.81 T=  117.7 p1=  31.0 p2=    76.3 ed=   183 7/23/2020   x1=  90. x2= 116. y1=  1.00 y2=   .06 BEST
AAA2     1 Peru Confirmed cc1=  .999332 cc2=  .806882 lx= 12.49758 if=  90 il= 116 5/17/2020  n=  26 now=  203736 end=     266886     92273    267211 U=    27.81 T=  117.7 p1=  31.0 p2=    76.3 ed=   183 7/23/2020   x1=  90. x2= 116. y1=  1.00 y2=   .06 BEST
GP: Confirmed Peru 5/17/2020       116  203736   266886   92273   267211     7   183 7/23/2020 
AAA2     1 Peru Confirmed cc1=  .999301 cc2=  .803185 lx= 12.45458 if=  91 il= 116 5/17/2020  n=  25 now=  203736 end=     256422     92273    267211 U=    26.89 T=  116.6 p1=  25.9 p2=    79.5 ed=   180 7/20/2020   x1=  91. x2= 116. y1=   .95 y2=   .02     
GP: Confirmed Peru 5/17/2020       116  203736   256422   92273   267211     7   180 7/20/2020 
AAA2     1 Peru Confirmed cc1=  .999238 cc2=  .799238 lx= 12.42458 if=  92 il= 116 5/17/2020  n=  24 now=  203736 end=     248843     92273    267211 U=    26.24 T=  115.8 p1=  22.1 p2=    81.9 ed=   177 7/17/2020   x1=  92. x2= 116. y1=   .91 y2=  -.01     
GP: Confirmed Peru 5/17/2020       116  203736   248843   92273   267211     7   177 7/17/2020 
AAA1     1 Peru Confirmed cc1=  .999166 cc2=  .790652 lx= 12.48458 if=  94 il= 116 5/17/2020  n=  22 now=  203736 end=     264231     92273    267211 U=    27.45 T=  117.4 p1=  29.7 p2=    77.1 ed=   182 7/22/2020   x1=  94. x2= 116. y1=   .85 y2=   .05 BEST
AAA2     1 Peru Confirmed cc1=  .999166 cc2=  .790652 lx= 12.48958 if=  94 il= 116 5/17/2020  n=  22 now=  203736 end=     264231     92273    267211 U=    27.45 T=  117.4 p1=  29.7 p2=    77.1 ed=   182 7/22/2020   x1=  94. x2= 116. y1=   .85 y2=   .05 BEST
GP: Confirmed Peru 5/17/2020       116  203736   264231   92273   267211     7   182 7/22/2020 
AAA2     1 Peru Confirmed cc1=  .999069 cc2=  .785868 lx= 12.45458 if=  95 il= 116 5/17/2020  n=  21 now=  203736 end=     256422     92273    267211 U=    26.89 T=  116.6 p1=  25.9 p2=    79.5 ed=   180 7/20/2020   x1=  95. x2= 116. y1=   .80 y2=   .02     
GP: Confirmed Peru 5/17/2020       116  203736   256422   92273   267211     7   180 7/20/2020 
AAA2     1 Peru Confirmed cc1=  .998971 cc2=  .780753 lx= 12.41458 if=  96 il= 116 5/17/2020  n=  20 now=  203736 end=     246367     92273    267211 U=    25.53 T=  115.5 p1=  20.9 p2=    82.7 ed=   175 7/15/2020   x1=  96. x2= 116. y1=   .77 y2=  -.02     
GP: Confirmed Peru 5/17/2020       116  203736   246367   92273   267211     7   175 7/15/2020 
AAA2     1 Peru Confirmed cc1=  .998852 cc2=  .775245 lx= 12.46458 if=  97 il= 116 5/17/2020  n=  19 now=  203736 end=     258999     92273    267211 U=    26.45 T=  116.8 p1=  27.1 p2=    78.7 ed=   179 7/19/2020   x1=  97. x2= 116. y1=   .75 y2=   .03     
GP: Confirmed Peru 5/17/2020       116  203736   258999   92273   267211     7   179 7/19/2020 
AAA2     1 Peru Confirmed cc1=  .998745 cc2=  .769330 lx= 12.55458 if=  98 il= 116 5/17/2020  n=  18 now=  203736 end=     283390     92273    267211 U=    28.24 T=  119.3 p1=  39.1 p2=    71.9 ed=   185 7/25/2020   x1=  98. x2= 116. y1=   .75 y2=   .12     
GP: Confirmed Peru 5/17/2020       116  203736   283390   92273   267211     7   185 7/25/2020 
AAA2     1 Peru Confirmed cc1=  .998636 cc2=  .762934 lx= 12.69458 if=  99 il= 116 5/17/2020  n=  17 now=  203736 end=     325976     92273    267211 U=    31.19 T=  123.3 p1=  60.0 p2=    62.5 ed=   196 8/5/2020    x1=  99. x2= 116. y1=   .78 y2=   .23     
GP: Confirmed Peru 5/17/2020       116  203736   325976   92273   267211     7   196 8/5/2020  
AAA2     1 Peru Confirmed cc1=  .998451 cc2=  .755916 lx= 12.83458 if= 100 il= 116 5/17/2020  n=  16 now=  203736 end=     374962     92273    267211 U=    34.59 T=  127.7 p1=  84.0 p2=    54.3 ed=   209 8/18/2020   x1= 100. x2= 116. y1=   .80 y2=   .34     
GP: Confirmed Peru 5/17/2020       116  203736   374962   92273   267211     7   209 8/18/2020 
AAA2     1 Peru Confirmed cc1=  .998152 cc2=  .748152 lx= 12.77458 if= 101 il= 116 5/17/2020  n=  15 now=  203736 end=     353126     92273    267211 U=    32.93 T=  125.7 p1=  73.3 p2=    57.7 ed=   203 8/12/2020   x1= 101. x2= 116. y1=   .75 y2=   .29     
GP: Confirmed Peru 5/17/2020       116  203736   353126   92273   267211     7   203 8/12/2020 
AAA2     1 Peru Confirmed cc1=  .997793 cc2=  .739594 lx= 12.89458 if= 102 il= 116 5/17/2020  n=  14 now=  203736 end=     398148     92273    267211 U=    35.88 T=  129.6 p1=  95.4 p2=    51.2 ed=   214 8/23/2020   x1= 102. x2= 116. y1=   .77 y2=   .38     
GP: Confirmed Peru 5/17/2020       116  203736   398148   92273   267211     7   214 8/23/2020 
AAA2     1 Peru Confirmed cc1=  .997301 cc2=  .730039 lx= 12.81458 if= 103 il= 116 5/17/2020  n=  13 now=  203736 end=     367537     92273    267211 U=    33.02 T=  126.7 p1=  80.4 p2=    55.4 ed=   204 8/13/2020   x1= 103. x2= 116. y1=   .72 y2=   .32     
GP: Confirmed Peru 5/17/2020       116  203736   367537   92273   267211     7   204 8/13/2020 
AAA2     1 Peru Confirmed cc1=  .997412 cc2=  .720062 lx= 14.05458 if= 104 il= 116 5/17/2020  n=  12 now=  203736 end=    1270066     92273    267211 U=    59.20 T=  173.1 p1= 523.4 p2=    16.0 ed=   312 11/29/2020  x1= 104. x2= 116. y1=  1.17 y2=   .96     
GP: Confirmed Peru 5/17/2020       116  203736    -       92273   267211     7   312 11/29/2020
AAA2     1 Peru Confirmed cc1=  .997274 cc2=  .708599 lx= 14.22458 if= 105 il= 116 5/17/2020  n=  11 now=  203736 end=    1505416     92273    267211 U=    64.32 T=  182.0 p1= 638.9 p2=    13.5 ed=   333 12/20/2020  x1= 105. x2= 116. y1=  1.20 y2=  1.03     
GP: Confirmed Peru 5/17/2020       116  203736    -       92273   267211     7   333 12/20/2020
AAA2     1 Peru Confirmed cc1=  .995114 cc2=  .661781 lx= 14.22458 if= 108 il= 116 5/17/2020  n=   8 now=  203736 end=    1505416     92273    267211 U=    67.72 T=  185.5 p1= 638.9 p2=    13.5 ed=   345 1/1/2021    x1= 108. x2= 116. y1=  1.14 y2=  1.03     
GP: Confirmed Peru 5/17/2020       116  203736    -       92273   267211     7   345 1/1/2021  
AAA2     1 Peru Confirmed cc1=  .996910 cc2=  .643357 lx= 14.22458 if= 109 il= 116 5/17/2020  n=   7 now=  203736 end=    1505416     92273    267211 U=    65.39 T=  183.1 p1= 638.9 p2=    13.5 ed=   337 12/24/2020  x1= 109. x2= 116. y1=  1.13 y2=  1.03     
GP: Confirmed Peru 5/17/2020       116  203736    -       92273   267211     7   337 12/24/2020
AAA2     1 Peru Confirmed cc1=  .999610 cc2=  .621646 lx= 12.33458 if= 110 il= 116 5/17/2020  n=   6 now=  203736 end=     227426     92273    267211 U=    21.32 T=  113.8 p1=  11.6 p2=    89.6 ed=   164 7/4/2020    x1= 110. x2= 116. y1=   .18 y2=  -.10     
GP: Confirmed Peru 5/17/2020       116  203736   227426   92273   267211     7   164 7/4/2020  
AAA2     1 Peru Confirmed cc1=  .999971 cc2=  .591722 lx= 11.92458 if= 111 il= 116 5/17/2020  n=   5 now=  203736 end=     150931     92273    267211 U=    12.28 T=  107.3 p1= -25.9 p2=   135.0 ed=   136 6/6/2020    x1= 111. x2= 116. y1=  -.30 y2=  -.71     
GP: Confirmed Peru 5/17/2020       116  203736   150931   92273   267211     7   136 6/6/2020  
AAA2     1 Peru Confirmed cc1=  .998546 cc2=  .882298 lx= 12.75458 if=  44 il= 117 5/18/2020  n=  73 now=  203736 end=     346133     94933    267211 U=    31.90 T=  125.2 p1=  69.9 p2=    58.9 ed=   200 8/9/2020    x1=  44. x2= 117. y1=  2.55 y2=   .26     
GP: Confirmed Peru 5/18/2020       117  203736   346133   94933   267211     6   200 8/9/2020  
AAA2     1 Peru Confirmed cc1=  .998587 cc2=  .881546 lx= 12.79458 if=  45 il= 117 5/18/2020  n=  72 now=  203736 end=     360259     94933    267211 U=    31.84 T=  126.2 p1=  76.8 p2=    56.6 ed=   201 8/10/2020   x1=  45. x2= 117. y1=  2.55 y2=   .29     
GP: Confirmed Peru 5/18/2020       117  203736   360259   94933   267211     6   201 8/10/2020 
AAA2     1 Peru Confirmed cc1=  .998785 cc2=  .880934 lx= 12.87458 if=  46 il= 117 5/18/2020  n=  71 now=  203736 end=     390264     94933    267211 U=    34.48 T=  128.9 p1=  91.6 p2=    52.2 ed=   210 8/19/2020   x1=  46. x2= 117. y1=  2.41 y2=   .35     
GP: Confirmed Peru 5/18/2020       117  203736   390264   94933   267211     6   210 8/19/2020 
AAA2     1 Peru Confirmed cc1=  .998734 cc2=  .880055 lx= 12.88458 if=  47 il= 117 5/18/2020  n=  70 now=  203736 end=     394186     94933    267211 U=    34.33 T=  129.1 p1=  93.5 p2=    51.7 ed=   210 8/19/2020   x1=  47. x2= 117. y1=  2.39 y2=   .35     
GP: Confirmed Peru 5/18/2020       117  203736   394186   94933   267211     6   210 8/19/2020 
AAA2     1 Peru Confirmed cc1=  .998687 cc2=  .879165 lx= 12.89458 if=  48 il= 117 5/18/2020  n=  69 now=  203736 end=     398148     94933    267211 U=    34.66 T=  129.5 p1=  95.4 p2=    51.2 ed=   211 8/20/2020   x1=  48. x2= 117. y1=  2.35 y2=   .36     
GP: Confirmed Peru 5/18/2020       117  203736   398148   94933   267211     6   211 8/20/2020 
AAA2     1 Peru Confirmed cc1=  .998631 cc2=  .878245 lx= 12.90458 if=  49 il= 117 5/18/2020  n=  68 now=  203736 end=     402149     94933    267211 U=    34.26 T=  129.6 p1=  97.4 p2=    50.7 ed=   210 8/19/2020   x1=  49. x2= 117. y1=  2.35 y2=   .37     
GP: Confirmed Peru 5/18/2020       117  203736   402149   94933   267211     6   210 8/19/2020 
AAA2     1 Peru Confirmed cc1=  .998608 cc2=  .877340 lx= 12.93458 if=  50 il= 117 5/18/2020  n=  67 now=  203736 end=     414397     94933    267211 U=    34.59 T=  130.4 p1= 103.4 p2=    49.2 ed=   212 8/21/2020   x1=  50. x2= 117. y1=  2.32 y2=   .39     
GP: Confirmed Peru 5/18/2020       117  203736   414397   94933   267211     6   212 8/21/2020 
AAA2     1 Peru Confirmed cc1=  .998594 cc2=  .876424 lx= 12.97458 if=  51 il= 117 5/18/2020  n=  66 now=  203736 end=     431309     94933    267211 U=    35.64 T=  131.8 p1= 111.7 p2=    47.2 ed=   215 8/24/2020   x1=  51. x2= 117. y1=  2.27 y2=   .41     
GP: Confirmed Peru 5/18/2020       117  203736   431309   94933   267211     6   215 8/24/2020 
AAA2     1 Peru Confirmed cc1=  .998533 cc2=  .875442 lx= 12.98458 if=  52 il= 117 5/18/2020  n=  65 now=  203736 end=     435643     94933    267211 U=    35.83 T=  132.1 p1= 113.8 p2=    46.8 ed=   216 8/25/2020   x1=  52. x2= 117. y1=  2.24 y2=   .42     
GP: Confirmed Peru 5/18/2020       117  203736   435643   94933   267211     6   216 8/25/2020 
AAA2     1 Peru Confirmed cc1=  .998468 cc2=  .874433 lx= 12.99458 if=  53 il= 117 5/18/2020  n=  64 now=  203736 end=     440022     94933    267211 U=    35.65 T=  132.2 p1= 116.0 p2=    46.3 ed=   216 8/25/2020   x1=  53. x2= 117. y1=  2.22 y2=   .43     
GP: Confirmed Peru 5/18/2020       117  203736   440022   94933   267211     6   216 8/25/2020 
AAA2     1 Peru Confirmed cc1=  .998417 cc2=  .873417 lx= 13.02458 if=  54 il= 117 5/18/2020  n=  63 now=  203736 end=     453422     94933    267211 U=    37.03 T=  133.6 p1= 122.6 p2=    44.9 ed=   220 8/29/2020   x1=  54. x2= 117. y1=  2.15 y2=   .45     
GP: Confirmed Peru 5/18/2020       117  203736   453422   94933   267211     6   220 8/29/2020 
AAA2     1 Peru Confirmed cc1=  .998356 cc2=  .872368 lx= 12.99458 if=  55 il= 117 5/18/2020  n=  62 now=  203736 end=     440022     94933    267211 U=    36.90 T=  132.8 p1= 116.0 p2=    46.3 ed=   219 8/28/2020   x1=  55. x2= 117. y1=  2.11 y2=   .43     
GP: Confirmed Peru 5/18/2020       117  203736   440022   94933   267211     6   219 8/28/2020 
AAA2     1 Peru Confirmed cc1=  .998313 cc2=  .871313 lx= 12.96458 if=  56 il= 117 5/18/2020  n=  61 now=  203736 end=     427017     94933    267211 U=    36.53 T=  131.9 p1= 109.6 p2=    47.7 ed=   218 8/27/2020   x1=  56. x2= 117. y1=  2.08 y2=   .41     
GP: Confirmed Peru 5/18/2020       117  203736   427017   94933   267211     6   218 8/27/2020 
AAA2     1 Peru Confirmed cc1=  .998274 cc2=  .870237 lx= 12.93458 if=  57 il= 117 5/18/2020  n=  60 now=  203736 end=     414397     94933    267211 U=    36.94 T=  131.3 p1= 103.4 p2=    49.2 ed=   218 8/27/2020   x1=  57. x2= 117. y1=  2.01 y2=   .39     
GP: Confirmed Peru 5/18/2020       117  203736   414397   94933   267211     6   218 8/27/2020 
AAA2     1 Peru Confirmed cc1=  .998388 cc2=  .869289 lx= 12.87458 if=  58 il= 117 5/18/2020  n=  59 now=  203736 end=     390264     94933    267211 U=    36.08 T=  129.5 p1=  91.6 p2=    52.2 ed=   214 8/23/2020   x1=  58. x2= 117. y1=  1.98 y2=   .35     
GP: Confirmed Peru 5/18/2020       117  203736   390264   94933   267211     6   214 8/23/2020 
AAA2     1 Peru Confirmed cc1=  .998522 cc2=  .868334 lx= 12.81458 if=  59 il= 117 5/18/2020  n=  58 now=  203736 end=     367537     94933    267211 U=    35.14 T=  127.6 p1=  80.4 p2=    55.4 ed=   210 8/19/2020   x1=  59. x2= 117. y1=  1.95 y2=   .30     
GP: Confirmed Peru 5/18/2020       117  203736   367537   94933   267211     6   210 8/19/2020 
AAA2     1 Peru Confirmed cc1=  .998662 cc2=  .867356 lx= 12.76458 if=  60 il= 117 5/18/2020  n=  57 now=  203736 end=     349612     94933    267211 U=    34.30 T=  126.1 p1=  71.6 p2=    58.3 ed=   207 8/16/2020   x1=  60. x2= 117. y1=  1.93 y2=   .27     
GP: Confirmed Peru 5/18/2020       117  203736   349612   94933   267211     6   207 8/16/2020 
AAA2     1 Peru Confirmed cc1=  .998800 cc2=  .866347 lx= 12.71458 if=  61 il= 117 5/18/2020  n=  56 now=  203736 end=     332561     94933    267211 U=    33.31 T=  124.5 p1=  63.2 p2=    61.3 ed=   203 8/12/2020   x1=  61. x2= 117. y1=  1.91 y2=   .23     
GP: Confirmed Peru 5/18/2020       117  203736   332561   94933   267211     6   203 8/12/2020 
AAA2     1 Peru Confirmed cc1=  .998897 cc2=  .865267 lx= 12.66458 if=  62 il= 117 5/18/2020  n=  55 now=  203736 end=     316342     94933    267211 U=    32.22 T=  123.0 p1=  55.3 p2=    64.4 ed=   199 8/8/2020    x1=  62. x2= 117. y1=  1.89 y2=   .19     
GP: Confirmed Peru 5/18/2020       117  203736   316342   94933   267211     6   199 8/8/2020  
AAA2     1 Peru Confirmed cc1=  .998932 cc2=  .864092 lx= 12.63458 if=  63 il= 117 5/18/2020  n=  54 now=  203736 end=     306992     94933    267211 U=    31.66 T=  122.1 p1=  50.7 p2=    66.4 ed=   196 8/5/2020    x1=  63. x2= 117. y1=  1.87 y2=   .16     
GP: Confirmed Peru 5/18/2020       117  203736   306992   94933   267211     6   196 8/5/2020  
AAA2     1 Peru Confirmed cc1=  .998955 cc2=  .862872 lx= 12.60458 if=  64 il= 117 5/18/2020  n=  53 now=  203736 end=     297919     94933    267211 U=    31.23 T=  121.2 p1=  46.2 p2=    68.4 ed=   194 8/3/2020    x1=  64. x2= 117. y1=  1.83 y2=   .13     
GP: Confirmed Peru 5/18/2020       117  203736   297919   94933   267211     6   194 8/3/2020  
AAA2     1 Peru Confirmed cc1=  .998993 cc2=  .861633 lx= 12.57458 if=  65 il= 117 5/18/2020  n=  52 now=  203736 end=     289115     94933    267211 U=    30.52 T=  120.3 p1=  41.9 p2=    70.5 ed=   192 8/1/2020    x1=  65. x2= 117. y1=  1.81 y2=   .11     
GP: Confirmed Peru 5/18/2020       117  203736   289115   94933   267211     6   192 8/1/2020  
AAA2     1 Peru Confirmed cc1=  .998992 cc2=  .860317 lx= 12.54458 if=  66 il= 117 5/18/2020  n=  51 now=  203736 end=     280570     94933    267211 U=    29.70 T=  119.4 p1=  37.7 p2=    72.6 ed=   189 7/29/2020   x1=  66. x2= 117. y1=  1.80 y2=   .08     
GP: Confirmed Peru 5/18/2020       117  203736   280570   94933   267211     6   189 7/29/2020 
AAA2     1 Peru Confirmed cc1=  .998945 cc2=  .858917 lx= 12.53458 if=  67 il= 117 5/18/2020  n=  50 now=  203736 end=     277778     94933    267211 U=    29.68 T=  119.1 p1=  36.3 p2=    73.3 ed=   189 7/29/2020   x1=  67. x2= 117. y1=  1.76 y2=   .07     
GP: Confirmed Peru 5/18/2020       117  203736   277778   94933   267211     6   189 7/29/2020 
AAA2     1 Peru Confirmed cc1=  .998912 cc2=  .857490 lx= 12.51458 if=  68 il= 117 5/18/2020  n=  49 now=  203736 end=     272278     94933    267211 U=    29.15 T=  118.5 p1=  33.6 p2=    74.8 ed=   187 7/27/2020   x1=  68. x2= 117. y1=  1.73 y2=   .05     
GP: Confirmed Peru 5/18/2020       117  203736   272278   94933   267211     6   187 7/27/2020 
AAA1     1 Peru Confirmed cc1=  .998854 cc2=  .855997 lx= 12.50458 if=  69 il= 117 5/18/2020  n=  48 now=  203736 end=     269569     94933    267211 U=    28.77 T=  118.2 p1=  32.3 p2=    75.6 ed=   186 7/26/2020   x1=  69. x2= 117. y1=  1.71 y2=   .04 BEST
AAA2     1 Peru Confirmed cc1=  .998854 cc2=  .855997 lx= 12.50458 if=  69 il= 117 5/18/2020  n=  48 now=  203736 end=     269569     94933    267211 U=    28.77 T=  118.2 p1=  32.3 p2=    75.6 ed=   186 7/26/2020   x1=  69. x2= 117. y1=  1.71 y2=   .04 BEST
GP: Confirmed Peru 5/18/2020       117  203736   269569   94933   267211     6   186 7/26/2020 
AAA1     1 Peru Confirmed cc1=  .998781 cc2=  .854444 lx= 12.50458 if=  70 il= 117 5/18/2020  n=  47 now=  203736 end=     269569     94933    267211 U=    28.87 T=  118.2 p1=  32.3 p2=    75.6 ed=   186 7/26/2020   x1=  70. x2= 117. y1=  1.67 y2=   .04 BEST
AAA2     1 Peru Confirmed cc1=  .998781 cc2=  .854444 lx= 12.50258 if=  70 il= 117 5/18/2020  n=  47 now=  203736 end=     269569     94933    267211 U=    28.87 T=  118.2 p1=  32.3 p2=    75.6 ed=   186 7/26/2020   x1=  70. x2= 117. y1=  1.67 y2=   .04 BEST
GP: Confirmed Peru 5/18/2020       117  203736   269569   94933   267211     6   186 7/26/2020 
AAA1     1 Peru Confirmed cc1=  .998706 cc2=  .852841 lx= 12.49458 if=  71 il= 117 5/18/2020  n=  46 now=  203736 end=     266886     94933    267211 U=    28.34 T=  117.9 p1=  31.0 p2=    76.3 ed=   184 7/24/2020   x1=  71. x2= 117. y1=  1.66 y2=   .03 BEST
AAA2     1 Peru Confirmed cc1=  .998706 cc2=  .852841 lx= 12.49558 if=  71 il= 117 5/18/2020  n=  46 now=  203736 end=     266886     94933    267211 U=    28.34 T=  117.9 p1=  31.0 p2=    76.3 ed=   184 7/24/2020   x1=  71. x2= 117. y1=  1.66 y2=   .03 BEST
GP: Confirmed Peru 5/18/2020       117  203736   266886   94933   267211     6   184 7/24/2020 
AAA1     1 Peru Confirmed cc1=  .998629 cc2=  .851187 lx= 12.50458 if=  72 il= 117 5/18/2020  n=  45 now=  203736 end=     269569     94933    267211 U=    28.26 T=  118.2 p1=  32.3 p2=    75.6 ed=   184 7/24/2020   x1=  72. x2= 117. y1=  1.64 y2=   .04 BEST
AAA2     1 Peru Confirmed cc1=  .998629 cc2=  .851187 lx= 12.50758 if=  72 il= 117 5/18/2020  n=  45 now=  203736 end=     269569     94933    267211 U=    28.26 T=  118.2 p1=  32.3 p2=    75.6 ed=   184 7/24/2020   x1=  72. x2= 117. y1=  1.64 y2=   .04 BEST
GP: Confirmed Peru 5/18/2020       117  203736   269569   94933   267211     6   184 7/24/2020 
AAA2     1 Peru Confirmed cc1=  .998580 cc2=  .849509 lx= 12.53458 if=  73 il= 117 5/18/2020  n=  44 now=  203736 end=     277778     94933    267211 U=    28.35 T=  119.0 p1=  36.3 p2=    73.3 ed=   185 7/25/2020   x1=  73. x2= 117. y1=  1.62 y2=   .07     
GP: Confirmed Peru 5/18/2020       117  203736   277778   94933   267211     6   185 7/25/2020 
AAA2     1 Peru Confirmed cc1=  .998646 cc2=  .847890 lx= 12.59458 if=  74 il= 117 5/18/2020  n=  43 now=  203736 end=     294955     94933    267211 U=    29.53 T=  120.7 p1=  44.8 p2=    69.1 ed=   190 7/30/2020   x1=  74. x2= 117. y1=  1.58 y2=   .13     
GP: Confirmed Peru 5/18/2020       117  203736   294955   94933   267211     6   190 7/30/2020 
AAA2     1 Peru Confirmed cc1=  .998654 cc2=  .846156 lx= 12.64458 if=  75 il= 117 5/18/2020  n=  42 now=  203736 end=     310078     94933    267211 U=    30.02 T=  122.1 p1=  52.2 p2=    65.7 ed=   192 8/1/2020    x1=  75. x2= 117. y1=  1.57 y2=   .17     
GP: Confirmed Peru 5/18/2020       117  203736   310078   94933   267211     6   192 8/1/2020  
AAA2     1 Peru Confirmed cc1=  .999177 cc2=  .843003 lx= 12.93458 if=  77 il= 117 5/18/2020  n=  40 now=  203736 end=     414397     94933    267211 U=    35.42 T=  130.7 p1= 103.4 p2=    49.2 ed=   214 8/23/2020   x1=  77. x2= 117. y1=  1.52 y2=   .39     
