TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4679.00000        8.45084
TAB:  US_New_Jersey_Somerset Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed US_New_Jersey_Somerset 5/13/2020       112    4679     4773    4127     4735    20   118 5/19/2020 
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .999528 cc2=  .858106 lx=  8.47084 if=  63 il= 112 5/13/2020  n=  49 now=    4679 end=       4773      4127      4735 U=    15.13 T=   82.8 p1=   2.0 p2=    98.0 ed=   118 5/19/2020   x1=  63. x2= 112. y1=  1.31 y2= -1.93     
GP: Confirmed US_New_Jersey_Somerset 5/13/2020       112    4679     4773    4127     4735    20   118 5/19/2020 
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .999509 cc2=  .856652 lx=  8.47084 if=  64 il= 112 5/13/2020  n=  48 now=    4679 end=       4773      4127      4735 U=    15.40 T=   82.3 p1=   2.0 p2=    98.0 ed=   118 5/19/2020   x1=  64. x2= 112. y1=  1.19 y2= -1.93     
GP: Confirmed US_New_Jersey_Somerset 5/13/2020       112    4679     4773    4127     4735    20   118 5/19/2020 
AAA1     1 US_New_Jersey_Somerset Confirmed cc1=  .999485 cc2=  .855147 lx=  8.46084 if=  65 il= 112 5/13/2020  n=  47 now=    4679 end=       4726      4127      4735 U=    15.08 T=   81.9 p1=   1.0 p2=    99.0 ed=   117 5/18/2020   x1=  65. x2= 112. y1=  1.12 y2= -2.00 BEST
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .999492 cc2=  .855147 lx=  8.46584 if=  65 il= 112 5/13/2020  n=  47 now=    4679 end=       4726      4127      4735 U=    15.08 T=   81.9 p1=   1.0 p2=    99.0 ed=   117 5/18/2020   x1=  65. x2= 112. y1=  1.12 y2= -2.00 BEST
GP: Confirmed US_New_Jersey_Somerset 5/13/2020       112    4679     4726    4127     4735    20   117 5/18/2020 
AAA1     1 US_New_Jersey_Somerset Confirmed cc1=  .999470 cc2=  .853605 lx=  8.46084 if=  66 il= 112 5/13/2020  n=  46 now=    4679 end=       4726      4127      4735 U=    15.00 T=   82.0 p1=   1.0 p2=    99.0 ed=   117 5/18/2020   x1=  66. x2= 112. y1=  1.07 y2= -2.00 BEST
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .999473 cc2=  .853605 lx=  8.46384 if=  66 il= 112 5/13/2020  n=  46 now=    4679 end=       4726      4127      4735 U=    15.00 T=   82.0 p1=   1.0 p2=    99.0 ed=   117 5/18/2020   x1=  66. x2= 112. y1=  1.07 y2= -2.00 BEST
GP: Confirmed US_New_Jersey_Somerset 5/13/2020       112    4679     4726    4127     4735    20   117 5/18/2020 
AAA1     1 US_New_Jersey_Somerset Confirmed cc1=  .999441 cc2=  .851999 lx=  8.46084 if=  67 il= 112 5/13/2020  n=  45 now=    4679 end=       4726      4127      4735 U=    14.91 T=   82.2 p1=   1.0 p2=    99.0 ed=   117 5/18/2020   x1=  67. x2= 112. y1=  1.02 y2= -2.00 BEST
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .999443 cc2=  .851999 lx=  8.46284 if=  67 il= 112 5/13/2020  n=  45 now=    4679 end=       4726      4127      4735 U=    14.91 T=   82.2 p1=   1.0 p2=    99.0 ed=   117 5/18/2020   x1=  67. x2= 112. y1=  1.02 y2= -2.00 BEST
GP: Confirmed US_New_Jersey_Somerset 5/13/2020       112    4679     4726    4127     4735    20   117 5/18/2020 
AAA1     1 US_New_Jersey_Somerset Confirmed cc1=  .999403 cc2=  .850332 lx=  8.46084 if=  68 il= 112 5/13/2020  n=  44 now=    4679 end=       4726      4127      4735 U=    14.88 T=   82.3 p1=   1.0 p2=    99.0 ed=   117 5/18/2020   x1=  68. x2= 112. y1=   .96 y2= -2.00 BEST
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .999405 cc2=  .850332 lx=  8.46284 if=  68 il= 112 5/13/2020  n=  44 now=    4679 end=       4726      4127      4735 U=    14.88 T=   82.3 p1=   1.0 p2=    99.0 ed=   117 5/18/2020   x1=  68. x2= 112. y1=   .96 y2= -2.00 BEST
GP: Confirmed US_New_Jersey_Somerset 5/13/2020       112    4679     4726    4127     4735    20   117 5/18/2020 
AAA1     1 US_New_Jersey_Somerset Confirmed cc1=  .999362 cc2=  .848606 lx=  8.46084 if=  69 il= 112 5/13/2020  n=  43 now=    4679 end=       4726      4127      4735 U=    14.88 T=   82.3 p1=   1.0 p2=    99.0 ed=   117 5/18/2020   x1=  69. x2= 112. y1=   .89 y2= -2.00 BEST
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .999364 cc2=  .848606 lx=  8.46384 if=  69 il= 112 5/13/2020  n=  43 now=    4679 end=       4726      4127      4735 U=    14.88 T=   82.3 p1=   1.0 p2=    99.0 ed=   117 5/18/2020   x1=  69. x2= 112. y1=   .89 y2= -2.00 BEST
GP: Confirmed US_New_Jersey_Somerset 5/13/2020       112    4679     4726    4127     4735    20   117 5/18/2020 
AAA1     1 US_New_Jersey_Somerset Confirmed cc1=  .999317 cc2=  .846818 lx=  8.46084 if=  70 il= 112 5/13/2020  n=  42 now=    4679 end=       4726      4127      4735 U=    14.82 T=   82.4 p1=   1.0 p2=    99.0 ed=   117 5/18/2020   x1=  70. x2= 112. y1=   .83 y2= -2.00 BEST
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .999320 cc2=  .846818 lx=  8.46384 if=  70 il= 112 5/13/2020  n=  42 now=    4679 end=       4726      4127      4735 U=    14.82 T=   82.4 p1=   1.0 p2=    99.0 ed=   117 5/18/2020   x1=  70. x2= 112. y1=   .83 y2= -2.00 BEST
GP: Confirmed US_New_Jersey_Somerset 5/13/2020       112    4679     4726    4127     4735    20   117 5/18/2020 
AAA1     1 US_New_Jersey_Somerset Confirmed cc1=  .999272 cc2=  .844969 lx=  8.46084 if=  71 il= 112 5/13/2020  n=  41 now=    4679 end=       4726      4127      4735 U=    14.83 T=   82.4 p1=   1.0 p2=    99.0 ed=   117 5/18/2020   x1=  71. x2= 112. y1=   .77 y2= -2.00 BEST
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .999280 cc2=  .844969 lx=  8.46584 if=  71 il= 112 5/13/2020  n=  41 now=    4679 end=       4726      4127      4735 U=    14.83 T=   82.4 p1=   1.0 p2=    99.0 ed=   117 5/18/2020   x1=  71. x2= 112. y1=   .77 y2= -2.00 BEST
GP: Confirmed US_New_Jersey_Somerset 5/13/2020       112    4679     4726    4127     4735    20   117 5/18/2020 
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .999237 cc2=  .843063 lx=  8.47084 if=  72 il= 112 5/13/2020  n=  40 now=    4679 end=       4773      4127      4735 U=    15.24 T=   82.6 p1=   2.0 p2=    98.0 ed=   118 5/19/2020   x1=  72. x2= 112. y1=   .70 y2= -1.93     
GP: Confirmed US_New_Jersey_Somerset 5/13/2020       112    4679     4773    4127     4735    20   118 5/19/2020 
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .999194 cc2=  .841080 lx=  8.47084 if=  73 il= 112 5/13/2020  n=  39 now=    4679 end=       4773      4127      4735 U=    15.40 T=   82.3 p1=   2.0 p2=    98.0 ed=   118 5/19/2020   x1=  73. x2= 112. y1=   .60 y2= -1.93     
GP: Confirmed US_New_Jersey_Somerset 5/13/2020       112    4679     4773    4127     4735    20   118 5/19/2020 
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .999130 cc2=  .839002 lx=  8.47084 if=  74 il= 112 5/13/2020  n=  38 now=    4679 end=       4773      4127      4735 U=    15.29 T=   82.5 p1=   2.0 p2=    98.0 ed=   118 5/19/2020   x1=  74. x2= 112. y1=   .56 y2= -1.93     
GP: Confirmed US_New_Jersey_Somerset 5/13/2020       112    4679     4773    4127     4735    20   118 5/19/2020 
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .999074 cc2=  .836852 lx=  8.47084 if=  75 il= 112 5/13/2020  n=  37 now=    4679 end=       4773      4127      4735 U=    15.18 T=   82.7 p1=   2.0 p2=    98.0 ed=   118 5/19/2020   x1=  75. x2= 112. y1=   .51 y2= -1.93     
GP: Confirmed US_New_Jersey_Somerset 5/13/2020       112    4679     4773    4127     4735    20   118 5/19/2020 
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .999064 cc2=  .834665 lx=  8.48084 if=  76 il= 112 5/13/2020  n=  36 now=    4679 end=       4821      4127      4735 U=    15.70 T=   82.8 p1=   3.0 p2=    97.1 ed=   119 5/20/2020   x1=  76. x2= 112. y1=   .43 y2= -1.86     
GP: Confirmed US_New_Jersey_Somerset 5/13/2020       112    4679     4821    4127     4735    20   119 5/20/2020 
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .999039 cc2=  .832372 lx=  8.48084 if=  77 il= 112 5/13/2020  n=  35 now=    4679 end=       4821      4127      4735 U=    15.80 T=   82.6 p1=   3.0 p2=    97.1 ed=   119 5/20/2020   x1=  77. x2= 112. y1=   .35 y2= -1.86     
GP: Confirmed US_New_Jersey_Somerset 5/13/2020       112    4679     4821    4127     4735    20   119 5/20/2020 
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .998998 cc2=  .829967 lx=  8.49084 if=  78 il= 112 5/13/2020  n=  34 now=    4679 end=       4869      4127      4735 U=    16.53 T=   82.3 p1=   4.1 p2=    96.1 ed=   121 5/22/2020   x1=  78. x2= 112. y1=   .26 y2= -1.80     
GP: Confirmed US_New_Jersey_Somerset 5/13/2020       112    4679     4869    4127     4735    20   121 5/22/2020 
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .998908 cc2=  .827409 lx=  8.49084 if=  79 il= 112 5/13/2020  n=  33 now=    4679 end=       4869      4127      4735 U=    16.93 T=   81.5 p1=   4.1 p2=    96.1 ed=   121 5/22/2020   x1=  79. x2= 112. y1=   .15 y2= -1.80     
GP: Confirmed US_New_Jersey_Somerset 5/13/2020       112    4679     4869    4127     4735    20   121 5/22/2020 
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .998906 cc2=  .824828 lx=  8.48084 if=  80 il= 112 5/13/2020  n=  32 now=    4679 end=       4821      4127      4735 U=    16.54 T=   81.2 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1=  80. x2= 112. y1=   .07 y2= -1.86     
GP: Confirmed US_New_Jersey_Somerset 5/13/2020       112    4679     4821    4127     4735    20   120 5/21/2020 
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .998982 cc2=  .822205 lx=  8.47084 if=  81 il= 112 5/13/2020  n=  31 now=    4679 end=       4773      4127      4735 U=    15.97 T=   81.2 p1=   2.0 p2=    98.0 ed=   118 5/19/2020   x1=  81. x2= 112. y1=   .01 y2= -1.93     
GP: Confirmed US_New_Jersey_Somerset 5/13/2020       112    4679     4773    4127     4735    20   118 5/19/2020 
AAA1     1 US_New_Jersey_Somerset Confirmed cc1=  .999070 cc2=  .819465 lx=  8.46084 if=  82 il= 112 5/13/2020  n=  30 now=    4679 end=       4726      4127      4735 U=    15.32 T=   81.4 p1=   1.0 p2=    99.0 ed=   117 5/18/2020   x1=  82. x2= 112. y1=  -.04 y2= -2.00 BEST
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .999072 cc2=  .819465 lx=  8.46384 if=  82 il= 112 5/13/2020  n=  30 now=    4679 end=       4726      4127      4735 U=    15.32 T=   81.4 p1=   1.0 p2=    99.0 ed=   117 5/18/2020   x1=  82. x2= 112. y1=  -.04 y2= -2.00 BEST
GP: Confirmed US_New_Jersey_Somerset 5/13/2020       112    4679     4726    4127     4735    20   117 5/18/2020 
AAA1     1 US_New_Jersey_Somerset Confirmed cc1=  .999117 cc2=  .816543 lx=  8.46084 if=  83 il= 112 5/13/2020  n=  29 now=    4679 end=       4726      4127      4735 U=    15.27 T=   81.5 p1=   1.0 p2=    99.0 ed=   117 5/18/2020   x1=  83. x2= 112. y1=  -.10 y2= -2.00 BEST
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .999123 cc2=  .816543 lx=  8.45584 if=  83 il= 112 5/13/2020  n=  29 now=    4679 end=       4726      4127      4735 U=    15.27 T=   81.5 p1=   1.0 p2=    99.0 ed=   117 5/18/2020   x1=  83. x2= 112. y1=  -.10 y2= -2.00 BEST
GP: Confirmed US_New_Jersey_Somerset 5/13/2020       112    4679     4726    4127     4735    20   117 5/18/2020 
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .999201 cc2=  .813506 lx=  8.45084 if=  84 il= 112 5/13/2020  n=  28 now=    4679 end=       4678      4127      4735 U=    14.64 T=   81.6 p1=    .0 p2=   100.0 ed=   116 5/17/2020   x1=  84. x2= 112. y1=  -.16 y2= -2.08     
GP: Confirmed US_New_Jersey_Somerset 5/13/2020       112    4679     4678    4127     4735    20   116 5/17/2020 
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .999267 cc2=  .810285 lx=  8.44084 if=  85 il= 112 5/13/2020  n=  27 now=    4679 end=       4632      4127      4735 U=    14.05 T=   81.7 p1=  -1.0 p2=   101.0 ed=   114 5/15/2020   x1=  85. x2= 112. y1=  -.24 y2= -2.16     
GP: Confirmed US_New_Jersey_Somerset 5/13/2020       112    4679     4632    4127     4735    20   114 5/15/2020 
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .999342 cc2=  .806891 lx=  8.44084 if=  86 il= 112 5/13/2020  n=  26 now=    4679 end=       4632      4127      4735 U=    13.93 T=   81.9 p1=  -1.0 p2=   101.0 ed=   114 5/15/2020   x1=  86. x2= 112. y1=  -.29 y2= -2.16     
GP: Confirmed US_New_Jersey_Somerset 5/13/2020       112    4679     4632    4127     4735    20   114 5/15/2020 
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .999415 cc2=  .803299 lx=  8.43084 if=  87 il= 112 5/13/2020  n=  25 now=    4679 end=       4586      4127      4735 U=    13.24 T=   82.2 p1=  -2.0 p2=   102.0 ed=   113 5/14/2020   x1=  87. x2= 112. y1=  -.36 y2= -2.25     
GP: Confirmed US_New_Jersey_Somerset 5/13/2020       112    4679     4586    4127     4735    20   113 5/14/2020 
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .999418 cc2=  .799418 lx=  8.42084 if=  88 il= 112 5/13/2020  n=  24 now=    4679 end=       4540      4127      4735 U=    12.57 T=   82.5 p1=  -3.0 p2=   103.1 ed=   112 5/13/2020   x1=  88. x2= 112. y1=  -.44 y2= -2.35     
GP: Confirmed US_New_Jersey_Somerset 5/13/2020       112    4679     4540    4127     4735    20   112 5/13/2020 
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .999427 cc2=  .795303 lx=  8.42084 if=  89 il= 112 5/13/2020  n=  23 now=    4679 end=       4540      4127      4735 U=    12.50 T=   82.6 p1=  -3.0 p2=   103.1 ed=   112 5/13/2020   x1=  89. x2= 112. y1=  -.51 y2= -2.35     
GP: Confirmed US_New_Jersey_Somerset 5/13/2020       112    4679     4540    4127     4735    20   112 5/13/2020 
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .999401 cc2=  .790886 lx=  8.42084 if=  90 il= 112 5/13/2020  n=  22 now=    4679 end=       4540      4127      4735 U=    12.41 T=   82.9 p1=  -3.0 p2=   103.1 ed=   112 5/13/2020   x1=  90. x2= 112. y1=  -.58 y2= -2.35     
GP: Confirmed US_New_Jersey_Somerset 5/13/2020       112    4679     4540    4127     4735    20   112 5/13/2020 
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .999333 cc2=  .786132 lx=  8.42084 if=  91 il= 112 5/13/2020  n=  21 now=    4679 end=       4540      4127      4735 U=    12.33 T=   83.0 p1=  -3.0 p2=   103.1 ed=   112 5/13/2020   x1=  91. x2= 112. y1=  -.65 y2= -2.35     
GP: Confirmed US_New_Jersey_Somerset 5/13/2020       112    4679     4540    4127     4735    20   112 5/13/2020 
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .999249 cc2=  .781031 lx=  8.41084 if=  92 il= 112 5/13/2020  n=  20 now=    4679 end=       4495      4127      4735 U=    11.68 T=   83.3 p1=  -3.9 p2=   104.1 ed=   110 5/11/2020   x1=  92. x2= 112. y1=  -.75 y2= -2.46     
GP: Confirmed US_New_Jersey_Somerset 5/13/2020       112    4679     4495    4127     4735    20   110 5/11/2020 
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .999139 cc2=  .775532 lx=  8.41084 if=  93 il= 112 5/13/2020  n=  19 now=    4679 end=       4495      4127      4735 U=    11.75 T=   83.1 p1=  -3.9 p2=   104.1 ed=   110 5/11/2020   x1=  93. x2= 112. y1=  -.84 y2= -2.46     
GP: Confirmed US_New_Jersey_Somerset 5/13/2020       112    4679     4495    4127     4735    20   110 5/11/2020 
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .999035 cc2=  .769619 lx=  8.41084 if=  94 il= 112 5/13/2020  n=  18 now=    4679 end=       4495      4127      4735 U=    11.77 T=   83.0 p1=  -3.9 p2=   104.1 ed=   110 5/11/2020   x1=  94. x2= 112. y1=  -.93 y2= -2.46     
GP: Confirmed US_New_Jersey_Somerset 5/13/2020       112    4679     4495    4127     4735    20   110 5/11/2020 
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .998932 cc2=  .763230 lx=  8.41084 if=  95 il= 112 5/13/2020  n=  17 now=    4679 end=       4495      4127      4735 U=    11.88 T=   82.8 p1=  -3.9 p2=   104.1 ed=   110 5/11/2020   x1=  95. x2= 112. y1= -1.03 y2= -2.46     
GP: Confirmed US_New_Jersey_Somerset 5/13/2020       112    4679     4495    4127     4735    20   110 5/11/2020 
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .999081 cc2=  .756545 lx=  8.40084 if=  96 il= 112 5/13/2020  n=  16 now=    4679 end=       4450      4127      4735 U=    10.88 T=   83.9 p1=  -4.9 p2=   105.1 ed=   109 5/10/2020   x1=  96. x2= 112. y1= -1.11 y2= -2.58     
GP: Confirmed US_New_Jersey_Somerset 5/13/2020       112    4679     4450    4127     4735    20   109 5/10/2020 
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .998992 cc2=  .748992 lx=  8.39084 if=  97 il= 112 5/13/2020  n=  15 now=    4679 end=       4406      4127      4735 U=     9.95 T=   84.9 p1=  -5.8 p2=   106.2 ed=   108 5/9/2020    x1=  97. x2= 112. y1= -1.22 y2= -2.73     
GP: Confirmed US_New_Jersey_Somerset 5/13/2020       112    4679     4406    4127     4735    20   108 5/9/2020  
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .998791 cc2=  .740592 lx=  8.39084 if=  98 il= 112 5/13/2020  n=  14 now=    4679 end=       4406      4127      4735 U=     9.95 T=   84.9 p1=  -5.8 p2=   106.2 ed=   108 5/9/2020    x1=  98. x2= 112. y1= -1.32 y2= -2.73     
GP: Confirmed US_New_Jersey_Somerset 5/13/2020       112    4679     4406    4127     4735    20   108 5/9/2020  
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .998525 cc2=  .731264 lx=  8.39084 if=  99 il= 112 5/13/2020  n=  13 now=    4679 end=       4406      4127      4735 U=     9.99 T=   84.8 p1=  -5.8 p2=   106.2 ed=   108 5/9/2020    x1=  99. x2= 112. y1= -1.42 y2= -2.73     
GP: Confirmed US_New_Jersey_Somerset 5/13/2020       112    4679     4406    4127     4735    20   108 5/9/2020  
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .998195 cc2=  .720845 lx=  8.39084 if= 100 il= 112 5/13/2020  n=  12 now=    4679 end=       4406      4127      4735 U=     9.92 T=   85.0 p1=  -5.8 p2=   106.2 ed=   108 5/9/2020    x1= 100. x2= 112. y1= -1.52 y2= -2.73     
GP: Confirmed US_New_Jersey_Somerset 5/13/2020       112    4679     4406    4127     4735    20   108 5/9/2020  
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .997702 cc2=  .709027 lx=  8.39084 if= 101 il= 112 5/13/2020  n=  11 now=    4679 end=       4406      4127      4735 U=     9.83 T=   85.2 p1=  -5.8 p2=   106.2 ed=   108 5/9/2020    x1= 101. x2= 112. y1= -1.61 y2= -2.73     
GP: Confirmed US_New_Jersey_Somerset 5/13/2020       112    4679     4406    4127     4735    20   108 5/9/2020  
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .997130 cc2=  .695619 lx=  8.39084 if= 102 il= 112 5/13/2020  n=  10 now=    4679 end=       4406      4127      4735 U=    10.24 T=   84.1 p1=  -5.8 p2=   106.2 ed=   108 5/9/2020    x1= 102. x2= 112. y1= -1.75 y2= -2.73     
GP: Confirmed US_New_Jersey_Somerset 5/13/2020       112    4679     4406    4127     4735    20   108 5/9/2020  
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .996533 cc2=  .680306 lx=  8.38084 if= 103 il= 112 5/13/2020  n=   9 now=    4679 end=       4362      4127      4735 U=     9.03 T=   85.9 p1=  -6.8 p2=   107.3 ed=   107 5/8/2020    x1= 103. x2= 112. y1= -1.89 y2= -2.89     
GP: Confirmed US_New_Jersey_Somerset 5/13/2020       112    4679     4362    4127     4735    20   107 5/8/2020  
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .995385 cc2=  .662051 lx=  8.37084 if= 104 il= 112 5/13/2020  n=   8 now=    4679 end=       4319      4127      4735 U=     8.06 T=   87.1 p1=  -7.7 p2=   108.3 ed=   106 5/7/2020    x1= 104. x2= 112. y1= -2.10 y2= -3.09     
GP: Confirmed US_New_Jersey_Somerset 5/13/2020       112    4679     4319    4127     4735    20   106 5/7/2020  
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .995061 cc2=  .641508 lx=  8.35084 if= 105 il= 112 5/13/2020  n=   7 now=    4679 end=       4233      4127      4735 U=     5.44 T=   92.0 p1=  -9.5 p2=   110.5 ed=   104 5/5/2020    x1= 105. x2= 112. y1= -2.38 y2= -3.67     
GP: Confirmed US_New_Jersey_Somerset 5/13/2020       112    4679     4233    4127     4735    20   104 5/5/2020  
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .993930 cc2=  .615966 lx=  8.34084 if= 106 il= 112 5/13/2020  n=   6 now=    4679 end=       4191      4127      4735 U=     4.04 T=   95.2 p1= -10.4 p2=   111.6 ed=   104 5/5/2020    x1= 106. x2= 112. y1= -2.68 y2= -4.16     
GP: Confirmed US_New_Jersey_Somerset 5/13/2020       112    4679     4191    4127     4735    20   104 5/5/2020  
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .993117 cc2=  .584869 lx=  8.33084 if= 107 il= 112 5/13/2020  n=   5 now=    4679 end=       4149      4127      4735 U=     2.39 T=   99.6 p1= -11.3 p2=   112.8 ed=   105 5/6/2020    x1= 107. x2= 112. y1= -3.11 y2= -5.20     
GP: Confirmed US_New_Jersey_Somerset 5/13/2020       112    4679     4149    4127     4735    20   105 5/6/2020  
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .999574 cc2=  .874574 lx=  8.45084 if=  50 il= 113 5/14/2020  n=  63 now=    4679 end=       4678      4159      4737 U=    14.74 T=   81.5 p1=    .0 p2=   100.0 ed=   116 5/17/2020   x1=  50. x2= 113. y1=  2.13 y2= -2.14     
GP: Confirmed US_New_Jersey_Somerset 5/14/2020       113    4679     4678    4159     4737    23   116 5/17/2020 
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .999582 cc2=  .873594 lx=  8.45084 if=  51 il= 113 5/14/2020  n=  62 now=    4679 end=       4678      4159      4737 U=    14.51 T=   82.0 p1=    .0 p2=   100.0 ed=   116 5/17/2020   x1=  51. x2= 113. y1=  2.13 y2= -2.14     
