TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       20415.00000        9.92403
TAB:  Dominican_Republic Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed Dominican_Republic 4/29/2020        98   20415     8813    6652     9429     4   111 5/12/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .999105 cc2=  .749105 lx=  9.05403 if=  83 il=  98 4/29/2020  n=  15 now=   20415 end=       8552      6652      9429 U=    11.22 T=   82.5 p1= -58.1 p2=   238.7 ed=   108 5/9/2020    x1=  83. x2=  98. y1=  -.04 y2= -1.38     
GP: Confirmed Dominican_Republic 4/29/2020        98   20415     8552    6652     9429     4   108 5/9/2020  
AAA2     1 Dominican_Republic Confirmed cc1=  .998914 cc2=  .740715 lx=  9.05403 if=  84 il=  98 4/29/2020  n=  14 now=   20415 end=       8552      6652      9429 U=    11.37 T=   82.3 p1= -58.1 p2=   238.7 ed=   109 5/10/2020   x1=  84. x2=  98. y1=  -.15 y2= -1.38     
GP: Confirmed Dominican_Republic 4/29/2020        98   20415     8552    6652     9429     4   109 5/10/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .998748 cc2=  .731487 lx=  9.04403 if=  85 il=  98 4/29/2020  n=  13 now=   20415 end=       8467      6652      9429 U=    10.70 T=   82.8 p1= -58.5 p2=   241.1 ed=   108 5/9/2020    x1=  85. x2=  98. y1=  -.21 y2= -1.42     
GP: Confirmed Dominican_Republic 4/29/2020        98   20415     8467    6652     9429     4   108 5/9/2020  
AAA2     1 Dominican_Republic Confirmed cc1=  .998745 cc2=  .721395 lx=  9.08403 if=  86 il=  98 4/29/2020  n=  12 now=   20415 end=       8813      6652      9429 U=    12.09 T=   82.7 p1= -56.8 p2=   231.6 ed=   111 5/12/2020   x1=  86. x2=  98. y1=  -.28 y2= -1.27     
GP: Confirmed Dominican_Republic 4/29/2020        98   20415     8813    6652     9429     4   111 5/12/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .998408 cc2=  .709733 lx=  9.08403 if=  87 il=  98 4/29/2020  n=  11 now=   20415 end=       8813      6652      9429 U=    11.89 T=   82.9 p1= -56.8 p2=   231.6 ed=   110 5/11/2020   x1=  87. x2=  98. y1=  -.34 y2= -1.27     
GP: Confirmed Dominican_Republic 4/29/2020        98   20415     8813    6652     9429     4   110 5/11/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .998450 cc2=  .696939 lx=  9.17403 if=  88 il=  98 4/29/2020  n=  10 now=   20415 end=       9643      6652      9429 U=    15.01 T=   83.1 p1= -52.8 p2=   211.7 ed=   118 5/19/2020   x1=  88. x2=  98. y1=  -.32 y2=  -.99     
GP: Confirmed Dominican_Republic 4/29/2020        98   20415     9643    6652     9429     4   118 5/19/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .997935 cc2=  .681707 lx=  9.17403 if=  89 il=  98 4/29/2020  n=   9 now=   20415 end=       9643      6652      9429 U=    15.48 T=   82.7 p1= -52.8 p2=   211.7 ed=   119 5/20/2020   x1=  89. x2=  98. y1=  -.41 y2=  -.99     
GP: Confirmed Dominican_Republic 4/29/2020        98   20415     9643    6652     9429     4   119 5/20/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .998626 cc2=  .665293 lx=  9.06403 if=  90 il=  98 4/29/2020  n=   8 now=   20415 end=       8638      6652      9429 U=    11.08 T=   83.1 p1= -57.7 p2=   236.3 ed=   109 5/10/2020   x1=  90. x2=  98. y1=  -.62 y2= -1.34     
GP: Confirmed Dominican_Republic 4/29/2020        98   20415     8638    6652     9429     4   109 5/10/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .998344 cc2=  .644790 lx=  9.13403 if=  91 il=  98 4/29/2020  n=   7 now=   20415 end=       9265      6652      9429 U=    13.41 T=   83.2 p1= -54.6 p2=   220.3 ed=   114 5/15/2020   x1=  91. x2=  98. y1=  -.58 y2= -1.10     
GP: Confirmed Dominican_Republic 4/29/2020        98   20415     9265    6652     9429     4   114 5/15/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .998035 cc2=  .620071 lx=  9.32403 if=  92 il=  98 4/29/2020  n=   6 now=   20415 end=      11203      6652      9429 U=    20.00 T=   85.0 p1= -45.1 p2=   182.2 ed=   132 6/2/2020    x1=  92. x2=  98. y1=  -.35 y2=  -.65     
GP: Confirmed Dominican_Republic 4/29/2020        98   20415    11203    6652     9429     4   132 6/2/2020  
AAA2     1 Dominican_Republic Confirmed cc1=  .997145 cc2=  .588896 lx=  9.75403 if=  93 il=  98 4/29/2020  n=   5 now=   20415 end=      17223      6652      9429 U=    35.05 T=   96.3 p1= -15.6 p2=   118.5 ed=   178 7/18/2020   x1=  93. x2=  98. y1=   .09 y2=  -.05     
GP: Confirmed Dominican_Republic 4/29/2020        98   20415    17223    6652     9429     4   178 7/18/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .995064 cc2=  .867027 lx=  9.37403 if=  39 il=  99 4/30/2020  n=  60 now=   20415 end=      11778      6972     10182 U=    20.81 T=   85.6 p1= -42.3 p2=   173.3 ed=   134 6/4/2020    x1=  39. x2=  99. y1=  2.24 y2=  -.65     
GP: Confirmed Dominican_Republic 4/30/2020        99   20415    11778    6972    10182    13   134 6/4/2020  
AAA2     1 Dominican_Republic Confirmed cc1=  .995639 cc2=  .866540 lx=  9.34403 if=  40 il=  99 4/30/2020  n=  59 now=   20415 end=      11430      6972     10182 U=    20.07 T=   84.9 p1= -44.0 p2=   178.6 ed=   132 6/2/2020    x1=  40. x2=  99. y1=  2.23 y2=  -.70     
GP: Confirmed Dominican_Republic 4/30/2020        99   20415    11430    6972    10182    13   132 6/2/2020  
AAA2     1 Dominican_Republic Confirmed cc1=  .996090 cc2=  .865901 lx=  9.31403 if=  41 il=  99 4/30/2020  n=  58 now=   20415 end=      11092      6972     10182 U=    19.34 T=   84.2 p1= -45.7 p2=   184.1 ed=   129 5/30/2020   x1=  41. x2=  99. y1=  2.23 y2=  -.77     
GP: Confirmed Dominican_Republic 4/30/2020        99   20415    11092    6972    10182    13   129 5/30/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .996412 cc2=  .865106 lx=  9.29403 if=  42 il=  99 4/30/2020  n=  57 now=   20415 end=      10872      6972     10182 U=    18.75 T=   83.8 p1= -46.7 p2=   187.8 ed=   128 5/29/2020   x1=  42. x2=  99. y1=  2.23 y2=  -.81     
GP: Confirmed Dominican_Republic 4/30/2020        99   20415    10872    6972    10182    13   128 5/29/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .996604 cc2=  .864151 lx=  9.27403 if=  43 il=  99 4/30/2020  n=  56 now=   20415 end=      10657      6972     10182 U=    18.16 T=   83.4 p1= -47.8 p2=   191.6 ed=   126 5/27/2020   x1=  43. x2=  99. y1=  2.23 y2=  -.86     
GP: Confirmed Dominican_Republic 4/30/2020        99   20415    10657    6972    10182    13   126 5/27/2020 
AAA1     1 Dominican_Republic Confirmed cc1=  .996670 cc2=  .863040 lx=  9.26403 if=  44 il=  99 4/30/2020  n=  55 now=   20415 end=      10551      6972     10182 U=    18.16 T=   83.0 p1= -48.3 p2=   193.5 ed=   125 5/26/2020   x1=  44. x2=  99. y1=  2.15 y2=  -.88 BEST
AAA2     1 Dominican_Republic Confirmed cc1=  .996670 cc2=  .863040 lx=  9.26303 if=  44 il=  99 4/30/2020  n=  55 now=   20415 end=      10551      6972     10182 U=    18.16 T=   83.0 p1= -48.3 p2=   193.5 ed=   125 5/26/2020   x1=  44. x2=  99. y1=  2.15 y2=  -.88 BEST
GP: Confirmed Dominican_Republic 4/30/2020        99   20415    10551    6972    10182    13   125 5/26/2020 
AAA1     1 Dominican_Republic Confirmed cc1=  .996883 cc2=  .862043 lx=  9.24403 if=  45 il=  99 4/30/2020  n=  54 now=   20415 end=      10342      6972     10182 U=    17.55 T=   82.7 p1= -49.3 p2=   197.4 ed=   124 5/25/2020   x1=  45. x2=  99. y1=  2.15 y2=  -.93 BEST
AAA2     1 Dominican_Republic Confirmed cc1=  .996883 cc2=  .862043 lx=  9.24603 if=  45 il=  99 4/30/2020  n=  54 now=   20415 end=      10342      6972     10182 U=    17.55 T=   82.7 p1= -49.3 p2=   197.4 ed=   124 5/25/2020   x1=  45. x2=  99. y1=  2.15 y2=  -.93 BEST
GP: Confirmed Dominican_Republic 4/30/2020        99   20415    10342    6972    10182    13   124 5/25/2020 
AAA1     1 Dominican_Republic Confirmed cc1=  .996960 cc2=  .860878 lx=  9.23403 if=  46 il=  99 4/30/2020  n=  53 now=   20415 end=      10239      6972     10182 U=    17.74 T=   82.0 p1= -49.8 p2=   199.4 ed=   123 5/24/2020   x1=  46. x2=  99. y1=  2.03 y2=  -.96 BEST
AAA2     1 Dominican_Republic Confirmed cc1=  .996961 cc2=  .860878 lx=  9.23303 if=  46 il=  99 4/30/2020  n=  53 now=   20415 end=      10239      6972     10182 U=    17.74 T=   82.0 p1= -49.8 p2=   199.4 ed=   123 5/24/2020   x1=  46. x2=  99. y1=  2.03 y2=  -.96 BEST
GP: Confirmed Dominican_Republic 4/30/2020        99   20415    10239    6972    10182    13   123 5/24/2020 
AAA1     1 Dominican_Republic Confirmed cc1=  .997356 cc2=  .859996 lx=  9.21403 if=  47 il=  99 4/30/2020  n=  52 now=   20415 end=      10036      6972     10182 U=    17.11 T=   81.7 p1= -50.8 p2=   203.4 ed=   122 5/23/2020   x1=  47. x2=  99. y1=  2.03 y2= -1.01 BEST
AAA2     1 Dominican_Republic Confirmed cc1=  .997357 cc2=  .859996 lx=  9.21603 if=  47 il=  99 4/30/2020  n=  52 now=   20415 end=      10036      6972     10182 U=    17.11 T=   81.7 p1= -50.8 p2=   203.4 ed=   122 5/23/2020   x1=  47. x2=  99. y1=  2.03 y2= -1.01 BEST
GP: Confirmed Dominican_Republic 4/30/2020        99   20415    10036    6972    10182    13   122 5/23/2020 
AAA1     1 Dominican_Republic Confirmed cc1=  .997598 cc2=  .858923 lx=  9.20403 if=  48 il=  99 4/30/2020  n=  51 now=   20415 end=       9937      6972     10182 U=    16.64 T=   81.7 p1= -51.3 p2=   205.4 ed=   121 5/22/2020   x1=  48. x2=  99. y1=  2.03 y2= -1.04 BEST
AAA2     1 Dominican_Republic Confirmed cc1=  .997598 cc2=  .858923 lx=  9.20203 if=  48 il=  99 4/30/2020  n=  51 now=   20415 end=       9937      6972     10182 U=    16.64 T=   81.7 p1= -51.3 p2=   205.4 ed=   121 5/22/2020   x1=  48. x2=  99. y1=  2.03 y2= -1.04 BEST
GP: Confirmed Dominican_Republic 4/30/2020        99   20415     9937    6972    10182    13   121 5/22/2020 
AAA1     1 Dominican_Republic Confirmed cc1=  .997691 cc2=  .857663 lx=  9.19403 if=  49 il=  99 4/30/2020  n=  50 now=   20415 end=       9838      6972     10182 U=    16.17 T=   81.8 p1= -51.8 p2=   207.5 ed=   119 5/20/2020   x1=  49. x2=  99. y1=  2.03 y2= -1.07 BEST
AAA2     1 Dominican_Republic Confirmed cc1=  .997692 cc2=  .857663 lx=  9.19003 if=  49 il=  99 4/30/2020  n=  50 now=   20415 end=       9838      6972     10182 U=    16.17 T=   81.8 p1= -51.8 p2=   207.5 ed=   119 5/20/2020   x1=  49. x2=  99. y1=  2.03 y2= -1.07 BEST
GP: Confirmed Dominican_Republic 4/30/2020        99   20415     9838    6972    10182    13   119 5/20/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .997655 cc2=  .856234 lx=  9.18403 if=  50 il=  99 4/30/2020  n=  49 now=   20415 end=       9740      6972     10182 U=    15.70 T=   81.8 p1= -52.3 p2=   209.6 ed=   118 5/19/2020   x1=  50. x2=  99. y1=  2.02 y2= -1.10     
GP: Confirmed Dominican_Republic 4/30/2020        99   20415     9740    6972    10182    13   118 5/19/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .997525 cc2=  .854668 lx=  9.18403 if=  51 il=  99 4/30/2020  n=  48 now=   20415 end=       9740      6972     10182 U=    15.38 T=   82.1 p1= -52.3 p2=   209.6 ed=   118 5/19/2020   x1=  51. x2=  99. y1=  2.02 y2= -1.10     
GP: Confirmed Dominican_Republic 4/30/2020        99   20415     9740    6972    10182    13   118 5/19/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .997377 cc2=  .853039 lx=  9.18403 if=  52 il=  99 4/30/2020  n=  47 now=   20415 end=       9740      6972     10182 U=    15.61 T=   81.9 p1= -52.3 p2=   209.6 ed=   118 5/19/2020   x1=  52. x2=  99. y1=  1.91 y2= -1.10     
GP: Confirmed Dominican_Republic 4/30/2020        99   20415     9740    6972    10182    13   118 5/19/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .997212 cc2=  .851347 lx=  9.18403 if=  53 il=  99 4/30/2020  n=  46 now=   20415 end=       9740      6972     10182 U=    15.28 T=   82.3 p1= -52.3 p2=   209.6 ed=   118 5/19/2020   x1=  53. x2=  99. y1=  1.91 y2= -1.10     
GP: Confirmed Dominican_Republic 4/30/2020        99   20415     9740    6972    10182    13   118 5/19/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .997055 cc2=  .849613 lx=  9.18403 if=  54 il=  99 4/30/2020  n=  45 now=   20415 end=       9740      6972     10182 U=    14.95 T=   82.6 p1= -52.3 p2=   209.6 ed=   117 5/18/2020   x1=  54. x2=  99. y1=  1.91 y2= -1.10     
GP: Confirmed Dominican_Republic 4/30/2020        99   20415     9740    6972    10182    13   117 5/18/2020 
AAA1     1 Dominican_Republic Confirmed cc1=  .997087 cc2=  .848016 lx=  9.20403 if=  55 il=  99 4/30/2020  n=  44 now=   20415 end=       9937      6972     10182 U=    15.41 T=   83.0 p1= -51.3 p2=   205.4 ed=   119 5/20/2020   x1=  55. x2=  99. y1=  1.82 y2= -1.04 BEST
AAA2     1 Dominican_Republic Confirmed cc1=  .997088 cc2=  .848016 lx=  9.20103 if=  55 il=  99 4/30/2020  n=  44 now=   20415 end=       9937      6972     10182 U=    15.41 T=   83.0 p1= -51.3 p2=   205.4 ed=   119 5/20/2020   x1=  55. x2=  99. y1=  1.82 y2= -1.04 BEST
GP: Confirmed Dominican_Republic 4/30/2020        99   20415     9937    6972    10182    13   119 5/20/2020 
AAA1     1 Dominican_Republic Confirmed cc1=  .997052 cc2=  .846297 lx=  9.21403 if=  56 il=  99 4/30/2020  n=  43 now=   20415 end=      10036      6972     10182 U=    15.20 T=   83.7 p1= -50.8 p2=   203.4 ed=   119 5/20/2020   x1=  56. x2=  99. y1=  1.82 y2= -1.01 BEST
AAA2     1 Dominican_Republic Confirmed cc1=  .997052 cc2=  .846297 lx=  9.21603 if=  56 il=  99 4/30/2020  n=  43 now=   20415 end=      10036      6972     10182 U=    15.20 T=   83.7 p1= -50.8 p2=   203.4 ed=   119 5/20/2020   x1=  56. x2=  99. y1=  1.82 y2= -1.01 BEST
GP: Confirmed Dominican_Republic 4/30/2020        99   20415    10036    6972    10182    13   119 5/20/2020 
AAA1     1 Dominican_Republic Confirmed cc1=  .997511 cc2=  .845012 lx=  9.25403 if=  57 il=  99 4/30/2020  n=  42 now=   20415 end=      10446      6972     10182 U=    15.84 T=   84.7 p1= -48.8 p2=   195.4 ed=   122 5/23/2020   x1=  57. x2=  99. y1=  1.75 y2=  -.91 BEST
AAA2     1 Dominican_Republic Confirmed cc1=  .997511 cc2=  .845012 lx=  9.25303 if=  57 il=  99 4/30/2020  n=  42 now=   20415 end=      10446      6972     10182 U=    15.84 T=   84.7 p1= -48.8 p2=   195.4 ed=   122 5/23/2020   x1=  57. x2=  99. y1=  1.75 y2=  -.91 BEST
GP: Confirmed Dominican_Republic 4/30/2020        99   20415    10446    6972    10182    13   122 5/23/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .998194 cc2=  .843890 lx=  9.30403 if=  58 il=  99 4/30/2020  n=  41 now=   20415 end=      10982      6972     10182 U=    17.06 T=   85.5 p1= -46.2 p2=   185.9 ed=   125 5/26/2020   x1=  58. x2=  99. y1=  1.61 y2=  -.79     
GP: Confirmed Dominican_Republic 4/30/2020        99   20415    10982    6972    10182    13   125 5/26/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .998557 cc2=  .842383 lx=  9.35403 if=  59 il=  99 4/30/2020  n=  40 now=   20415 end=      11545      6972     10182 U=    18.03 T=   86.7 p1= -43.4 p2=   176.8 ed=   129 5/30/2020   x1=  59. x2=  99. y1=  1.53 y2=  -.68     
GP: Confirmed Dominican_Republic 4/30/2020        99   20415    11545    6972    10182    13   129 5/30/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .998896 cc2=  .840782 lx=  9.40403 if=  60 il=  99 4/30/2020  n=  39 now=   20415 end=      12137      6972     10182 U=    19.50 T=   87.5 p1= -40.5 p2=   168.2 ed=   133 6/3/2020    x1=  60. x2=  99. y1=  1.41 y2=  -.59     
GP: Confirmed Dominican_Republic 4/30/2020        99   20415    12137    6972    10182    13   133 6/3/2020  
AAA2     1 Dominican_Republic Confirmed cc1=  .998884 cc2=  .838756 lx=  9.42403 if=  61 il=  99 4/30/2020  n=  38 now=   20415 end=      12382      6972     10182 U=    19.78 T=   88.0 p1= -39.3 p2=   164.9 ed=   134 6/4/2020    x1=  61. x2=  99. y1=  1.37 y2=  -.55     
GP: Confirmed Dominican_Republic 4/30/2020        99   20415    12382    6972    10182    13   134 6/4/2020  
AAA2     1 Dominican_Republic Confirmed cc1=  .998926 cc2=  .836705 lx=  9.45403 if=  62 il=  99 4/30/2020  n=  37 now=   20415 end=      12759      6972     10182 U=    20.39 T=   88.7 p1= -37.5 p2=   160.0 ed=   136 6/6/2020    x1=  62. x2=  99. y1=  1.31 y2=  -.50     
GP: Confirmed Dominican_Republic 4/30/2020        99   20415    12759    6972    10182    13   136 6/6/2020  
AAA2     1 Dominican_Republic Confirmed cc1=  .998963 cc2=  .834564 lx=  9.48403 if=  63 il=  99 4/30/2020  n=  36 now=   20415 end=      13148      6972     10182 U=    21.03 T=   89.4 p1= -35.6 p2=   155.3 ed=   139 6/9/2020    x1=  63. x2=  99. y1=  1.26 y2=  -.46     
GP: Confirmed Dominican_Republic 4/30/2020        99   20415    13148    6972    10182    13   139 6/9/2020  
AAA2     1 Dominican_Republic Confirmed cc1=  .998981 cc2=  .832314 lx=  9.51403 if=  64 il=  99 4/30/2020  n=  35 now=   20415 end=      13548      6972     10182 U=    21.74 T=   90.1 p1= -33.6 p2=   150.7 ed=   141 6/11/2020   x1=  64. x2=  99. y1=  1.20 y2=  -.41     
GP: Confirmed Dominican_Republic 4/30/2020        99   20415    13548    6972    10182    13   141 6/11/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .998961 cc2=  .829930 lx=  9.55403 if=  65 il=  99 4/30/2020  n=  34 now=   20415 end=      14101      6972     10182 U=    22.51 T=   91.1 p1= -30.9 p2=   144.8 ed=   144 6/14/2020   x1=  65. x2=  99. y1=  1.16 y2=  -.35     
GP: Confirmed Dominican_Republic 4/30/2020        99   20415    14101    6972    10182    13   144 6/14/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .998936 cc2=  .827437 lx=  9.58403 if=  66 il=  99 4/30/2020  n=  33 now=   20415 end=      14530      6972     10182 U=    23.41 T=   91.8 p1= -28.8 p2=   140.5 ed=   147 6/17/2020   x1=  66. x2=  99. y1=  1.10 y2=  -.31     
GP: Confirmed Dominican_Republic 4/30/2020        99   20415    14530    6972    10182    13   147 6/17/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .998843 cc2=  .824765 lx=  9.59403 if=  67 il=  99 4/30/2020  n=  32 now=   20415 end=      14676      6972     10182 U=    23.91 T=   91.9 p1= -28.1 p2=   139.1 ed=   148 6/18/2020   x1=  67. x2=  99. y1=  1.04 y2=  -.30     
GP: Confirmed Dominican_Republic 4/30/2020        99   20415    14676    6972    10182    13   148 6/18/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .998741 cc2=  .821965 lx=  9.58403 if=  68 il=  99 4/30/2020  n=  31 now=   20415 end=      14530      6972     10182 U=    23.28 T=   91.8 p1= -28.8 p2=   140.5 ed=   146 6/16/2020   x1=  68. x2=  99. y1=  1.02 y2=  -.31     
GP: Confirmed Dominican_Republic 4/30/2020        99   20415    14530    6972    10182    13   146 6/16/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .998644 cc2=  .819039 lx=  9.60403 if=  69 il=  99 4/30/2020  n=  30 now=   20415 end=      14824      6972     10182 U=    24.30 T=   92.2 p1= -27.4 p2=   137.7 ed=   149 6/19/2020   x1=  69. x2=  99. y1=   .95 y2=  -.28     
GP: Confirmed Dominican_Republic 4/30/2020        99   20415    14824    6972    10182    13   149 6/19/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .998550 cc2=  .815976 lx=  9.57403 if=  70 il=  99 4/30/2020  n=  29 now=   20415 end=      14386      6972     10182 U=    24.07 T=   91.2 p1= -29.5 p2=   141.9 ed=   148 6/18/2020   x1=  70. x2=  99. y1=   .88 y2=  -.32     
GP: Confirmed Dominican_Republic 4/30/2020        99   20415    14386    6972    10182    13   148 6/18/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .998642 cc2=  .812947 lx=  9.51403 if=  71 il=  99 4/30/2020  n=  28 now=   20415 end=      13548      6972     10182 U=    22.67 T=   89.7 p1= -33.6 p2=   150.7 ed=   143 6/13/2020   x1=  71. x2=  99. y1=   .83 y2=  -.41     
GP: Confirmed Dominican_Republic 4/30/2020        99   20415    13548    6972    10182    13   143 6/13/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .998722 cc2=  .809740 lx=  9.45403 if=  72 il=  99 4/30/2020  n=  27 now=   20415 end=      12759      6972     10182 U=    21.28 T=   88.3 p1= -37.5 p2=   160.0 ed=   138 6/8/2020    x1=  72. x2=  99. y1=   .76 y2=  -.50     
GP: Confirmed Dominican_Republic 4/30/2020        99   20415    12759    6972    10182    13   138 6/8/2020  
