TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       21459.00000        9.97390
TAB:  Afghanistan Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Afghanistan Confirmed cc1=  .994923 cc2=  .860083 lx=  9.54390 if=  36 il=  90 4/21/2020  n=  54 now=   21459 end=      13959      1092      2915 U=    40.89 T=  128.2 p1= -35.0 p2=   153.7 ed=   224 9/2/2020    x1=  36. x2=  90. y1=  2.26 y2=   .94     
GP: Confirmed Afghanistan 4/21/2020        90   21459    13959    1092     2915     5   224 9/2/2020  
AAA2     1 Afghanistan Confirmed cc1=  .995706 cc2=  .859624 lx=  9.32390 if=  37 il=  90 4/21/2020  n=  53 now=   21459 end=      11202      1092      2915 U=    38.20 T=  122.3 p1= -47.8 p2=   191.6 ed=   212 8/21/2020   x1=  37. x2=  90. y1=  2.23 y2=   .85     
GP: Confirmed Afghanistan 4/21/2020        90   21459    11202    1092     2915     5   212 8/21/2020 
AAA2     1 Afghanistan Confirmed cc1=  .996358 cc2=  .858997 lx=  9.14390 if=  38 il=  90 4/21/2020  n=  52 now=   21459 end=       9357      1092      2915 U=    35.90 T=  117.4 p1= -56.4 p2=   229.3 ed=   202 8/11/2020   x1=  38. x2=  90. y1=  2.21 y2=   .76     
GP: Confirmed Afghanistan 4/21/2020        90   21459     9357    1092     2915     5   202 8/11/2020 
AAA2     1 Afghanistan Confirmed cc1=  .996869 cc2=  .858194 lx=  8.98390 if=  39 il=  90 4/21/2020  n=  51 now=   21459 end=       7973      1092      2915 U=    33.81 T=  113.2 p1= -62.8 p2=   269.1 ed=   193 8/2/2020    x1=  39. x2=  90. y1=  2.20 y2=   .69     
GP: Confirmed Afghanistan 4/21/2020        90   21459     7973    1092     2915     5   193 8/2/2020  
AAA2     1 Afghanistan Confirmed cc1=  .997233 cc2=  .857205 lx=  8.85390 if=  40 il=  90 4/21/2020  n=  50 now=   21459 end=       7001      1092      2915 U=    32.02 T=  109.8 p1= -67.4 p2=   306.5 ed=   185 7/25/2020   x1=  40. x2=  90. y1=  2.18 y2=   .62     
GP: Confirmed Afghanistan 4/21/2020        90   21459     7001    1092     2915     5   185 7/25/2020 
AAA2     1 Afghanistan Confirmed cc1=  .997449 cc2=  .856028 lx=  8.74390 if=  41 il=  90 4/21/2020  n=  49 now=   21459 end=       6272      1092      2915 U=    30.44 T=  107.0 p1= -70.8 p2=   342.1 ed=   178 7/18/2020   x1=  41. x2=  90. y1=  2.17 y2=   .56     
GP: Confirmed Afghanistan 4/21/2020        90   21459     6272    1092     2915     5   178 7/18/2020 
AAA2     1 Afghanistan Confirmed cc1=  .997519 cc2=  .854662 lx=  8.65390 if=  42 il=  90 4/21/2020  n=  48 now=   21459 end=       5732      1092      2915 U=    29.05 T=  104.7 p1= -73.3 p2=   374.4 ed=   173 7/13/2020   x1=  42. x2=  90. y1=  2.16 y2=   .51     
GP: Confirmed Afghanistan 4/21/2020        90   21459     5732    1092     2915     5   173 7/13/2020 
AAA2     1 Afghanistan Confirmed cc1=  .997459 cc2=  .853122 lx=  8.59390 if=  43 il=  90 4/21/2020  n=  47 now=   21459 end=       5398      1092      2915 U=    27.94 T=  103.1 p1= -74.8 p2=   397.5 ed=   169 7/9/2020    x1=  43. x2=  90. y1=  2.15 y2=   .47     
GP: Confirmed Afghanistan 4/21/2020        90   21459     5398    1092     2915     5   169 7/9/2020  
AAA2     1 Afghanistan Confirmed cc1=  .997307 cc2=  .851442 lx=  8.57390 if=  44 il=  90 4/21/2020  n=  46 now=   21459 end=       5291      1092      2915 U=    27.18 T=  102.4 p1= -75.3 p2=   405.6 ed=   166 7/6/2020    x1=  44. x2=  90. y1=  2.15 y2=   .46     
GP: Confirmed Afghanistan 4/21/2020        90   21459     5291    1092     2915     5   166 7/6/2020  
AAA2     1 Afghanistan Confirmed cc1=  .997144 cc2=  .849702 lx=  8.60390 if=  45 il=  90 4/21/2020  n=  45 now=   21459 end=       5452      1092      2915 U=    26.83 T=  102.7 p1= -74.6 p2=   393.6 ed=   166 7/6/2020    x1=  45. x2=  90. y1=  2.15 y2=   .48     
GP: Confirmed Afghanistan 4/21/2020        90   21459     5452    1092     2915     5   166 7/6/2020  
AAA2     1 Afghanistan Confirmed cc1=  .997160 cc2=  .848089 lx=  8.74390 if=  46 il=  90 4/21/2020  n=  44 now=   21459 end=       6272      1092      2915 U=    30.62 T=  107.1 p1= -70.8 p2=   342.1 ed=   179 7/19/2020   x1=  46. x2=  90. y1=  2.00 y2=   .56     
GP: Confirmed Afghanistan 4/21/2020        90   21459     6272    1092     2915     5   179 7/19/2020 
AAA2     1 Afghanistan Confirmed cc1=  .997267 cc2=  .846512 lx=  8.63390 if=  47 il=  90 4/21/2020  n=  43 now=   21459 end=       5618      1092      2915 U=    28.92 T=  104.3 p1= -73.8 p2=   382.0 ed=   172 7/12/2020   x1=  47. x2=  90. y1=  1.98 y2=   .49     
GP: Confirmed Afghanistan 4/21/2020        90   21459     5618    1092     2915     5   172 7/12/2020 
AAA2     1 Afghanistan Confirmed cc1=  .997207 cc2=  .844708 lx=  8.55390 if=  48 il=  90 4/21/2020  n=  42 now=   21459 end=       5186      1092      2915 U=    28.10 T=  102.5 p1= -75.8 p2=   413.8 ed=   168 7/8/2020    x1=  48. x2=  90. y1=  1.94 y2=   .44     
GP: Confirmed Afghanistan 4/21/2020        90   21459     5186    1092     2915     5   168 7/8/2020  
AAA2     1 Afghanistan Confirmed cc1=  .997162 cc2=  .842858 lx=  8.47390 if=  49 il=  90 4/21/2020  n=  41 now=   21459 end=       4788      1092      2915 U=    27.60 T=  100.8 p1= -77.7 p2=   448.2 ed=   165 7/5/2020    x1=  49. x2=  90. y1=  1.88 y2=   .39     
GP: Confirmed Afghanistan 4/21/2020        90   21459     4788    1092     2915     5   165 7/5/2020  
AAA2     1 Afghanistan Confirmed cc1=  .997286 cc2=  .841112 lx=  8.37390 if=  50 il=  90 4/21/2020  n=  40 now=   21459 end=       4332      1092      2915 U=    25.98 T=   98.3 p1= -79.8 p2=   495.4 ed=   159 6/29/2020   x1=  50. x2=  90. y1=  1.86 y2=   .32     
GP: Confirmed Afghanistan 4/21/2020        90   21459     4332    1092     2915     5   159 6/29/2020 
AAA2     1 Afghanistan Confirmed cc1=  .997214 cc2=  .839100 lx=  8.31390 if=  51 il=  90 4/21/2020  n=  39 now=   21459 end=       4080      1092      2915 U=    24.76 T=   96.8 p1= -81.0 p2=   526.0 ed=   155 6/25/2020   x1=  51. x2=  90. y1=  1.85 y2=   .28     
GP: Confirmed Afghanistan 4/21/2020        90   21459     4080    1092     2915     5   155 6/25/2020 
AAA2     1 Afghanistan Confirmed cc1=  .997006 cc2=  .836878 lx=  8.29390 if=  52 il=  90 4/21/2020  n=  38 now=   21459 end=       3999      1092      2915 U=    25.11 T=   96.6 p1= -81.4 p2=   536.6 ed=   155 6/25/2020   x1=  52. x2=  90. y1=  1.77 y2=   .26     
GP: Confirmed Afghanistan 4/21/2020        90   21459     3999    1092     2915     5   155 6/25/2020 
AAA2     1 Afghanistan Confirmed cc1=  .996939 cc2=  .834717 lx=  8.22390 if=  53 il=  90 4/21/2020  n=  37 now=   21459 end=       3729      1092      2915 U=    24.83 T=   95.1 p1= -82.6 p2=   575.5 ed=   153 6/23/2020   x1=  53. x2=  90. y1=  1.70 y2=   .21     
GP: Confirmed Afghanistan 4/21/2020        90   21459     3729    1092     2915     5   153 6/23/2020 
AAA2     1 Afghanistan Confirmed cc1=  .997199 cc2=  .832800 lx=  8.13390 if=  54 il=  90 4/21/2020  n=  36 now=   21459 end=       3408      1092      2915 U=    24.04 T=   93.1 p1= -84.1 p2=   629.7 ed=   149 6/19/2020   x1=  54. x2=  90. y1=  1.63 y2=   .13     
GP: Confirmed Afghanistan 4/21/2020        90   21459     3408    1092     2915     5   149 6/19/2020 
AAA2     1 Afghanistan Confirmed cc1=  .997811 cc2=  .831144 lx=  8.04390 if=  55 il=  90 4/21/2020  n=  35 now=   21459 end=       3114      1092      2915 U=    22.54 T=   91.1 p1= -85.5 p2=   689.1 ed=   144 6/14/2020   x1=  55. x2=  90. y1=  1.60 y2=   .05     
GP: Confirmed Afghanistan 4/21/2020        90   21459     3114    1092     2915     5   144 6/14/2020 
AAA1     1 Afghanistan Confirmed cc1=  .998230 cc2=  .829199 lx=  7.97390 if=  56 il=  90 4/21/2020  n=  34 now=   21459 end=       2904      1092      2915 U=    21.15 T=   89.5 p1= -86.5 p2=   738.9 ed=   139 6/9/2020    x1=  56. x2=  90. y1=  1.59 y2=  -.02 BEST
AAA2     1 Afghanistan Confirmed cc1=  .998230 cc2=  .829199 lx=  7.97090 if=  56 il=  90 4/21/2020  n=  34 now=   21459 end=       2904      1092      2915 U=    21.15 T=   89.5 p1= -86.5 p2=   738.9 ed=   139 6/9/2020    x1=  56. x2=  90. y1=  1.59 y2=  -.02 BEST
GP: Confirmed Afghanistan 4/21/2020        90   21459     2904    1092     2915     5   139 6/9/2020  
AAA2     1 Afghanistan Confirmed cc1=  .998349 cc2=  .826850 lx=  7.92390 if=  57 il=  90 4/21/2020  n=  33 now=   21459 end=       2762      1092      2915 U=    20.00 T=   88.5 p1= -87.1 p2=   776.9 ed=   135 6/5/2020    x1=  57. x2=  90. y1=  1.58 y2=  -.07     
GP: Confirmed Afghanistan 4/21/2020        90   21459     2762    1092     2915     5   135 6/5/2020  
AAA2     1 Afghanistan Confirmed cc1=  .998239 cc2=  .824161 lx=  7.89390 if=  58 il=  90 4/21/2020  n=  32 now=   21459 end=       2680      1092      2915 U=    19.30 T=   87.9 p1= -87.5 p2=   800.7 ed=   133 6/3/2020    x1=  58. x2=  90. y1=  1.55 y2=  -.11     
GP: Confirmed Afghanistan 4/21/2020        90   21459     2680    1092     2915     5   133 6/3/2020  
AAA2     1 Afghanistan Confirmed cc1=  .998070 cc2=  .821293 lx=  7.90390 if=  59 il=  90 4/21/2020  n=  31 now=   21459 end=       2707      1092      2915 U=    18.79 T=   88.2 p1= -87.4 p2=   792.7 ed=   132 6/2/2020    x1=  59. x2=  90. y1=  1.55 y2=  -.10     
GP: Confirmed Afghanistan 4/21/2020        90   21459     2707    1092     2915     5   132 6/2/2020  
AAA1     1 Afghanistan Confirmed cc1=  .998200 cc2=  .818595 lx=  7.98390 if=  60 il=  90 4/21/2020  n=  30 now=   21459 end=       2933      1092      2915 U=    20.42 T=   89.8 p1= -86.3 p2=   731.6 ed=   137 6/7/2020    x1=  60. x2=  90. y1=  1.46 y2=  -.01 BEST
AAA2     1 Afghanistan Confirmed cc1=  .998200 cc2=  .818595 lx=  7.98890 if=  60 il=  90 4/21/2020  n=  30 now=   21459 end=       2933      1092      2915 U=    20.42 T=   89.8 p1= -86.3 p2=   731.6 ed=   137 6/7/2020    x1=  60. x2=  90. y1=  1.46 y2=  -.01 BEST
GP: Confirmed Afghanistan 4/21/2020        90   21459     2933    1092     2915     5   137 6/7/2020  
AAA1     1 Afghanistan Confirmed cc1=  .998021 cc2=  .815447 lx=  8.00390 if=  61 il=  90 4/21/2020  n=  29 now=   21459 end=       2992      1092      2915 U=    19.94 T=   90.2 p1= -86.1 p2=   717.2 ed=   137 6/7/2020    x1=  61. x2=  90. y1=  1.46 y2=   .01 BEST
AAA2     1 Afghanistan Confirmed cc1=  .998021 cc2=  .815447 lx=  8.00090 if=  61 il=  90 4/21/2020  n=  29 now=   21459 end=       2992      1092      2915 U=    19.94 T=   90.2 p1= -86.1 p2=   717.2 ed=   137 6/7/2020    x1=  61. x2=  90. y1=  1.46 y2=   .01 BEST
GP: Confirmed Afghanistan 4/21/2020        90   21459     2992    1092     2915     5   137 6/7/2020  
AAA2     1 Afghanistan Confirmed cc1=  .998314 cc2=  .812619 lx=  8.15390 if=  62 il=  90 4/21/2020  n=  28 now=   21459 end=       3476      1092      2915 U=    23.31 T=   93.4 p1= -83.8 p2=   617.3 ed=   148 6/18/2020   x1=  62. x2=  90. y1=  1.35 y2=   .15     
GP: Confirmed Afghanistan 4/21/2020        90   21459     3476    1092     2915     5   148 6/18/2020 
AAA2     1 Afghanistan Confirmed cc1=  .998273 cc2=  .809291 lx=  8.09390 if=  63 il=  90 4/21/2020  n=  27 now=   21459 end=       3274      1092      2915 U=    22.41 T=   92.1 p1= -84.7 p2=   655.4 ed=   144 6/14/2020   x1=  63. x2=  90. y1=  1.30 y2=   .09     
GP: Confirmed Afghanistan 4/21/2020        90   21459     3274    1092     2915     5   144 6/14/2020 
AAA2     1 Afghanistan Confirmed cc1=  .998197 cc2=  .805747 lx=  8.03390 if=  64 il=  90 4/21/2020  n=  26 now=   21459 end=       3083      1092      2915 U=    21.44 T=   90.8 p1= -85.6 p2=   696.0 ed=   141 6/11/2020   x1=  64. x2=  90. y1=  1.25 y2=   .04     
GP: Confirmed Afghanistan 4/21/2020        90   21459     3083    1092     2915     5   141 6/11/2020 
AAA1     1 Afghanistan Confirmed cc1=  .998047 cc2=  .801931 lx=  7.99390 if=  65 il=  90 4/21/2020  n=  25 now=   21459 end=       2962      1092      2915 U=    20.94 T=   90.0 p1= -86.2 p2=   724.5 ed=   139 6/9/2020    x1=  65. x2=  90. y1=  1.19 y2=   .00 BEST
AAA2     1 Afghanistan Confirmed cc1=  .998047 cc2=  .801931 lx=  7.99490 if=  65 il=  90 4/21/2020  n=  25 now=   21459 end=       2962      1092      2915 U=    20.94 T=   90.0 p1= -86.2 p2=   724.5 ed=   139 6/9/2020    x1=  65. x2=  90. y1=  1.19 y2=   .00 BEST
GP: Confirmed Afghanistan 4/21/2020        90   21459     2962    1092     2915     5   139 6/9/2020  
AAA2     1 Afghanistan Confirmed cc1=  .997909 cc2=  .797909 lx=  7.94390 if=  66 il=  90 4/21/2020  n=  24 now=   21459 end=       2818      1092      2915 U=    19.51 T=   89.0 p1= -86.9 p2=   761.5 ed=   135 6/5/2020    x1=  66. x2=  90. y1=  1.18 y2=  -.05     
GP: Confirmed Afghanistan 4/21/2020        90   21459     2818    1092     2915     5   135 6/5/2020  
AAA1     1 Afghanistan Confirmed cc1=  .997736 cc2=  .793612 lx=  8.00390 if=  67 il=  90 4/21/2020  n=  23 now=   21459 end=       2992      1092      2915 U=    19.82 T=   90.2 p1= -86.1 p2=   717.2 ed=   136 6/6/2020    x1=  67. x2=  90. y1=  1.17 y2=   .01 BEST
AAA2     1 Afghanistan Confirmed cc1=  .997736 cc2=  .793612 lx=  8.00690 if=  67 il=  90 4/21/2020  n=  23 now=   21459 end=       2992      1092      2915 U=    19.82 T=   90.2 p1= -86.1 p2=   717.2 ed=   136 6/6/2020    x1=  67. x2=  90. y1=  1.17 y2=   .01 BEST
GP: Confirmed Afghanistan 4/21/2020        90   21459     2992    1092     2915     5   136 6/6/2020  
AAA2     1 Afghanistan Confirmed cc1=  .998249 cc2=  .789734 lx=  8.28390 if=  68 il=  90 4/21/2020  n=  22 now=   21459 end=       3959      1092      2915 U=    24.62 T=   96.2 p1= -81.6 p2=   542.0 ed=   154 6/24/2020   x1=  68. x2=  90. y1=  1.15 y2=   .25     
GP: Confirmed Afghanistan 4/21/2020        90   21459     3959    1092     2915     5   154 6/24/2020 
AAA2     1 Afghanistan Confirmed cc1=  .998002 cc2=  .784802 lx=  8.30390 if=  69 il=  90 4/21/2020  n=  21 now=   21459 end=       4039      1092      2915 U=    23.94 T=   96.4 p1= -81.2 p2=   531.3 ed=   152 6/22/2020   x1=  69. x2=  90. y1=  1.15 y2=   .27     
GP: Confirmed Afghanistan 4/21/2020        90   21459     4039    1092     2915     5   152 6/22/2020 
AAA2     1 Afghanistan Confirmed cc1=  .998701 cc2=  .780484 lx=  8.96390 if=  70 il=  90 4/21/2020  n=  20 now=   21459 end=       7815      1092      2915 U=    34.81 T=  113.6 p1= -63.6 p2=   274.6 ed=   195 8/4/2020    x1=  70. x2=  90. y1=  1.25 y2=   .68     
GP: Confirmed Afghanistan 4/21/2020        90   21459     7815    1092     2915     5   195 8/4/2020  
AAA2     1 Afghanistan Confirmed cc1=  .998530 cc2=  .774924 lx=  8.83390 if=  71 il=  90 4/21/2020  n=  19 now=   21459 end=       6862      1092      2915 U=    33.81 T=  110.6 p1= -68.0 p2=   312.7 ed=   190 7/30/2020   x1=  71. x2=  90. y1=  1.17 y2=   .61     
GP: Confirmed Afghanistan 4/21/2020        90   21459     6862    1092     2915     5   190 7/30/2020 
AAA2     1 Afghanistan Confirmed cc1=  .998798 cc2=  .769382 lx=  8.47390 if=  72 il=  90 4/21/2020  n=  18 now=   21459 end=       4788      1092      2915 U=    27.63 T=  100.8 p1= -77.7 p2=   448.2 ed=   166 7/6/2020    x1=  72. x2=  90. y1=  1.04 y2=   .39     
GP: Confirmed Afghanistan 4/21/2020        90   21459     4788    1092     2915     5   166 7/6/2020  
AAA2     1 Afghanistan Confirmed cc1=  .998639 cc2=  .762937 lx=  8.35390 if=  73 il=  90 4/21/2020  n=  17 now=   21459 end=       4246      1092      2915 U=    25.38 T=   97.8 p1= -80.2 p2=   505.4 ed=   157 6/27/2020   x1=  73. x2=  90. y1=   .98 y2=   .31     
GP: Confirmed Afghanistan 4/21/2020        90   21459     4246    1092     2915     5   157 6/27/2020 
AAA2     1 Afghanistan Confirmed cc1=  .998421 cc2=  .755885 lx=  8.47390 if=  74 il=  90 4/21/2020  n=  16 now=   21459 end=       4788      1092      2915 U=    27.97 T=  100.9 p1= -77.7 p2=   448.2 ed=   166 7/6/2020    x1=  74. x2=  90. y1=   .96 y2=   .39     
GP: Confirmed Afghanistan 4/21/2020        90   21459     4788    1092     2915     5   166 7/6/2020  
AAA2     1 Afghanistan Confirmed cc1=  .998344 cc2=  .748344 lx=  8.21390 if=  75 il=  90 4/21/2020  n=  15 now=   21459 end=       3691      1092      2915 U=    23.46 T=   94.6 p1= -82.8 p2=   581.4 ed=   150 6/20/2020   x1=  75. x2=  90. y1=   .84 y2=   .20     
GP: Confirmed Afghanistan 4/21/2020        90   21459     3691    1092     2915     5   150 6/20/2020 
AAA2     1 Afghanistan Confirmed cc1=  .997989 cc2=  .739791 lx=  8.20390 if=  76 il=  90 4/21/2020  n=  14 now=   21459 end=       3655      1092      2915 U=    24.16 T=   94.6 p1= -83.0 p2=   587.1 ed=   151 6/21/2020   x1=  76. x2=  90. y1=   .77 y2=   .19     
GP: Confirmed Afghanistan 4/21/2020        90   21459     3655    1092     2915     5   151 6/21/2020 
AAA2     1 Afghanistan Confirmed cc1=  .998391 cc2=  .731130 lx=  7.85390 if=  77 il=  90 4/21/2020  n=  13 now=   21459 end=       2575      1092      2915 U=    18.13 T=   87.2 p1= -88.0 p2=   833.4 ed=   130 5/31/2020   x1=  77. x2=  90. y1=   .56 y2=  -.15     
GP: Confirmed Afghanistan 4/21/2020        90   21459     2575    1092     2915     5   130 5/31/2020 
AAA2     1 Afghanistan Confirmed cc1=  .998363 cc2=  .721013 lx=  7.68390 if=  78 il=  90 4/21/2020  n=  12 now=   21459 end=       2173      1092      2915 U=    15.38 T=   84.3 p1= -89.9 p2=   987.5 ed=   120 5/21/2020   x1=  78. x2=  90. y1=   .41 y2=  -.37     
GP: Confirmed Afghanistan 4/21/2020        90   21459     2173    1092     2915     5   120 5/21/2020 
AAA2     1 Afghanistan Confirmed cc1=  .998562 cc2=  .709886 lx=  7.53390 if=  79 il=  90 4/21/2020  n=  11 now=   21459 end=       1870      1092      2915 U=    12.72 T=   82.1 p1= -91.3 p2=  1147.5 ed=   112 5/13/2020   x1=  79. x2=  90. y1=   .25 y2=  -.62     
GP: Confirmed Afghanistan 4/21/2020        90   21459     1870    1092     2915     5   112 5/13/2020 
AAA2     1 Afghanistan Confirmed cc1=  .998706 cc2=  .697194 lx=  7.43390 if=  80 il=  90 4/21/2020  n=  10 now=   21459 end=       1692      1092      2915 U=    10.71 T=   81.2 p1= -92.1 p2=  1268.3 ed=   106 5/7/2020    x1=  80. x2=  90. y1=   .11 y2=  -.83     
GP: Confirmed Afghanistan 4/21/2020        90   21459     1692    1092     2915     5   106 5/7/2020  
AAA2     1 Afghanistan Confirmed cc1=  .998332 cc2=  .682104 lx=  7.40390 if=  81 il=  90 4/21/2020  n=   9 now=   21459 end=       1642      1092      2915 U=    10.10 T=   81.0 p1= -92.3 p2=  1306.9 ed=   104 5/5/2020    x1=  81. x2=  90. y1=   .00 y2=  -.90     
GP: Confirmed Afghanistan 4/21/2020        90   21459     1642    1092     2915     5   104 5/5/2020  
AAA2     1 Afghanistan Confirmed cc1=  .997715 cc2=  .664381 lx=  7.39390 if=  82 il=  90 4/21/2020  n=   8 now=   21459 end=       1626      1092      2915 U=     9.89 T=   80.9 p1= -92.4 p2=  1319.7 ed=   104 5/5/2020    x1=  82. x2=  90. y1=  -.11 y2=  -.92     
GP: Confirmed Afghanistan 4/21/2020        90   21459     1626    1092     2915     5   104 5/5/2020  
AAA2     1 Afghanistan Confirmed cc1=  .996749 cc2=  .643195 lx=  7.37390 if=  83 il=  90 4/21/2020  n=   7 now=   21459 end=       1593      1092      2915 U=     9.29 T=   81.0 p1= -92.6 p2=  1347.1 ed=   102 5/3/2020    x1=  83. x2=  90. y1=  -.22 y2=  -.97     
GP: Confirmed Afghanistan 4/21/2020        90   21459     1593    1092     2915     5   102 5/3/2020  
AAA2     1 Afghanistan Confirmed cc1=  .995994 cc2=  .618029 lx=  7.58390 if=  84 il=  90 4/21/2020  n=   6 now=   21459 end=       1966      1092      2915 U=    13.43 T=   82.9 p1= -90.8 p2=  1091.5 ed=   114 5/15/2020   x1=  84. x2=  90. y1=  -.08 y2=  -.53     
GP: Confirmed Afghanistan 4/21/2020        90   21459     1966    1092     2915     5   114 5/15/2020 
AAA2     1 Afghanistan Confirmed cc1=  .994140 cc2=  .585892 lx=  8.03390 if=  85 il=  90 4/21/2020  n=   5 now=   21459 end=       3083      1092      2915 U=    22.19 T=   90.8 p1= -85.6 p2=   696.0 ed=   143 6/13/2020   x1=  85. x2=  90. y1=   .26 y2=   .04     
GP: Confirmed Afghanistan 4/21/2020        90   21459     3083    1092     2915     5   143 6/13/2020 
AAA2     1 Afghanistan Confirmed cc1=  .992177 cc2=  .861988 lx= 10.20390 if=  33 il=  91 4/22/2020  n=  58 now=   21459 end=      27008      1176      2774 U=    49.13 T=  147.1 p1=  25.9 p2=    79.5 ed=   263 10/11/2020  x1=  33. x2=  91. y1=  2.32 y2=  1.14     
GP: Confirmed Afghanistan 4/22/2020        91   21459    27008    1176     2774    11   263 10/11/2020
AAA2     1 Afghanistan Confirmed cc1=  .993268 cc2=  .861962 lx=  9.91390 if=  34 il=  91 4/22/2020  n=  57 now=   21459 end=      20209      1176      2774 U=    45.65 T=  138.7 p1=  -5.8 p2=   106.2 ed=   246 9/24/2020   x1=  34. x2=  91. y1=  2.29 y2=  1.05     
