TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        6849.00000        8.83186
TAB:  US_New_Jersey_Camden Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed US_New_Jersey_Camden 5/11/2020       110    6849     7057    4959     7080     6   134 6/4/2020  
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999422 cc2=  .862061 lx=  8.85186 if=  58 il= 110 5/11/2020  n=  52 now=    6849 end=       6987      4959      7080 U=    17.72 T=   91.0 p1=   2.0 p2=    98.0 ed=   132 6/2/2020    x1=  58. x2= 110. y1=  1.86 y2= -1.07     
GP: Confirmed US_New_Jersey_Camden 5/11/2020       110    6849     6987    4959     7080     6   132 6/2/2020  
AAA1     1 US_New_Jersey_Camden Confirmed cc1=  .999415 cc2=  .860740 lx=  8.86186 if=  59 il= 110 5/11/2020  n=  51 now=    6849 end=       7057      4959      7080 U=    17.84 T=   91.4 p1=   3.0 p2=    97.1 ed=   133 6/3/2020    x1=  59. x2= 110. y1=  1.82 y2= -1.04 BEST
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999415 cc2=  .860740 lx=  8.86186 if=  59 il= 110 5/11/2020  n=  51 now=    6849 end=       7057      4959      7080 U=    17.84 T=   91.4 p1=   3.0 p2=    97.1 ed=   133 6/3/2020    x1=  59. x2= 110. y1=  1.82 y2= -1.04 BEST
GP: Confirmed US_New_Jersey_Camden 5/11/2020       110    6849     7057    4959     7080     6   133 6/3/2020  
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999424 cc2=  .859396 lx=  8.87186 if=  60 il= 110 5/11/2020  n=  50 now=    6849 end=       7128      4959      7080 U=    18.06 T=   91.7 p1=   4.1 p2=    96.1 ed=   134 6/4/2020    x1=  60. x2= 110. y1=  1.75 y2= -1.01     
GP: Confirmed US_New_Jersey_Camden 5/11/2020       110    6849     7128    4959     7080     6   134 6/4/2020  
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999431 cc2=  .858009 lx=  8.87186 if=  61 il= 110 5/11/2020  n=  49 now=    6849 end=       7128      4959      7080 U=    18.18 T=   91.6 p1=   4.1 p2=    96.1 ed=   134 6/4/2020    x1=  61. x2= 110. y1=  1.68 y2= -1.01     
GP: Confirmed US_New_Jersey_Camden 5/11/2020       110    6849     7128    4959     7080     6   134 6/4/2020  
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999420 cc2=  .856563 lx=  8.88186 if=  62 il= 110 5/11/2020  n=  48 now=    6849 end=       7200      4959      7080 U=    18.56 T=   91.7 p1=   5.1 p2=    95.1 ed=   135 6/5/2020    x1=  62. x2= 110. y1=  1.60 y2=  -.99     
GP: Confirmed US_New_Jersey_Camden 5/11/2020       110    6849     7200    4959     7080     6   135 6/5/2020  
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999384 cc2=  .855047 lx=  8.88186 if=  63 il= 110 5/11/2020  n=  47 now=    6849 end=       7200      4959      7080 U=    18.44 T=   91.8 p1=   5.1 p2=    95.1 ed=   135 6/5/2020    x1=  63. x2= 110. y1=  1.56 y2=  -.99     
GP: Confirmed US_New_Jersey_Camden 5/11/2020       110    6849     7200    4959     7080     6   135 6/5/2020  
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999359 cc2=  .853494 lx=  8.88186 if=  64 il= 110 5/11/2020  n=  46 now=    6849 end=       7200      4959      7080 U=    18.32 T=   91.9 p1=   5.1 p2=    95.1 ed=   135 6/5/2020    x1=  64. x2= 110. y1=  1.52 y2=  -.99     
GP: Confirmed US_New_Jersey_Camden 5/11/2020       110    6849     7200    4959     7080     6   135 6/5/2020  
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999366 cc2=  .851924 lx=  8.89186 if=  65 il= 110 5/11/2020  n=  45 now=    6849 end=       7272      4959      7080 U=    18.54 T=   92.2 p1=   6.2 p2=    94.2 ed=   135 6/5/2020    x1=  65. x2= 110. y1=  1.47 y2=  -.96     
GP: Confirmed US_New_Jersey_Camden 5/11/2020       110    6849     7272    4959     7080     6   135 6/5/2020  
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999387 cc2=  .848631 lx=  8.91186 if=  67 il= 110 5/11/2020  n=  43 now=    6849 end=       7419      4959      7080 U=    19.12 T=   92.6 p1=   8.3 p2=    92.3 ed=   137 6/7/2020    x1=  67. x2= 110. y1=  1.34 y2=  -.91     
GP: Confirmed US_New_Jersey_Camden 5/11/2020       110    6849     7419    4959     7080     6   137 6/7/2020  
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999370 cc2=  .846872 lx=  8.92186 if=  68 il= 110 5/11/2020  n=  42 now=    6849 end=       7493      4959      7080 U=    19.34 T=   92.9 p1=   9.4 p2=    91.4 ed=   138 6/8/2020    x1=  68. x2= 110. y1=  1.29 y2=  -.88     
GP: Confirmed US_New_Jersey_Camden 5/11/2020       110    6849     7493    4959     7080     6   138 6/8/2020  
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999355 cc2=  .845051 lx=  8.92186 if=  69 il= 110 5/11/2020  n=  41 now=    6849 end=       7493      4959      7080 U=    19.20 T=   93.0 p1=   9.4 p2=    91.4 ed=   138 6/8/2020    x1=  69. x2= 110. y1=  1.25 y2=  -.88     
GP: Confirmed US_New_Jersey_Camden 5/11/2020       110    6849     7493    4959     7080     6   138 6/8/2020  
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999401 cc2=  .843227 lx=  8.94186 if=  70 il= 110 5/11/2020  n=  40 now=    6849 end=       7645      4959      7080 U=    19.77 T=   93.5 p1=  11.6 p2=    89.6 ed=   140 6/10/2020   x1=  70. x2= 110. y1=  1.19 y2=  -.84     
GP: Confirmed US_New_Jersey_Camden 5/11/2020       110    6849     7645    4959     7080     6   140 6/10/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999414 cc2=  .841300 lx=  8.95186 if=  71 il= 110 5/11/2020  n=  39 now=    6849 end=       7722      4959      7080 U=    20.00 T=   93.7 p1=  12.7 p2=    88.7 ed=   140 6/10/2020   x1=  71. x2= 110. y1=  1.14 y2=  -.81     
GP: Confirmed US_New_Jersey_Camden 5/11/2020       110    6849     7722    4959     7080     6   140 6/10/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999441 cc2=  .839313 lx=  8.97186 if=  72 il= 110 5/11/2020  n=  38 now=    6849 end=       7878      4959      7080 U=    20.46 T=   94.2 p1=  15.0 p2=    86.9 ed=   142 6/12/2020   x1=  72. x2= 110. y1=  1.09 y2=  -.77     
GP: Confirmed US_New_Jersey_Camden 5/11/2020       110    6849     7878    4959     7080     6   142 6/12/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999480 cc2=  .837259 lx=  8.98186 if=  73 il= 110 5/11/2020  n=  37 now=    6849 end=       7957      4959      7080 U=    20.78 T=   94.4 p1=  16.2 p2=    86.1 ed=   143 6/13/2020   x1=  73. x2= 110. y1=  1.03 y2=  -.75     
GP: Confirmed US_New_Jersey_Camden 5/11/2020       110    6849     7957    4959     7080     6   143 6/13/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999513 cc2=  .835114 lx=  9.00186 if=  74 il= 110 5/11/2020  n=  36 now=    6849 end=       8118      4959      7080 U=    21.26 T=   95.0 p1=  18.5 p2=    84.4 ed=   145 6/15/2020   x1=  74. x2= 110. y1=   .99 y2=  -.71     
GP: Confirmed US_New_Jersey_Camden 5/11/2020       110    6849     8118    4959     7080     6   145 6/15/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999562 cc2=  .832895 lx=  9.02186 if=  75 il= 110 5/11/2020  n=  35 now=    6849 end=       8282      4959      7080 U=    21.81 T=   95.4 p1=  20.9 p2=    82.7 ed=   146 6/16/2020   x1=  75. x2= 110. y1=   .94 y2=  -.67     
GP: Confirmed US_New_Jersey_Camden 5/11/2020       110    6849     8282    4959     7080     6   146 6/16/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999605 cc2=  .830574 lx=  9.04186 if=  76 il= 110 5/11/2020  n=  34 now=    6849 end=       8449      4959      7080 U=    22.34 T=   95.9 p1=  23.4 p2=    81.1 ed=   148 6/18/2020   x1=  76. x2= 110. y1=   .89 y2=  -.63     
GP: Confirmed US_New_Jersey_Camden 5/11/2020       110    6849     8449    4959     7080     6   148 6/18/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999654 cc2=  .828156 lx=  9.06186 if=  77 il= 110 5/11/2020  n=  33 now=    6849 end=       8620      4959      7080 U=    22.94 T=   96.4 p1=  25.9 p2=    79.5 ed=   150 6/20/2020   x1=  77. x2= 110. y1=   .85 y2=  -.59     
GP: Confirmed US_New_Jersey_Camden 5/11/2020       110    6849     8620    4959     7080     6   150 6/20/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999695 cc2=  .825617 lx=  9.09186 if=  78 il= 110 5/11/2020  n=  32 now=    6849 end=       8882      4959      7080 U=    24.14 T=   97.0 p1=  29.7 p2=    77.1 ed=   153 6/23/2020   x1=  78. x2= 110. y1=   .79 y2=  -.54     
GP: Confirmed US_New_Jersey_Camden 5/11/2020       110    6849     8882    4959     7080     6   153 6/23/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999666 cc2=  .822889 lx=  9.09186 if=  79 il= 110 5/11/2020  n=  31 now=    6849 end=       8882      4959      7080 U=    24.06 T=   97.0 p1=  29.7 p2=    77.1 ed=   153 6/23/2020   x1=  79. x2= 110. y1=   .75 y2=  -.54     
GP: Confirmed US_New_Jersey_Camden 5/11/2020       110    6849     8882    4959     7080     6   153 6/23/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999634 cc2=  .820029 lx=  9.09186 if=  80 il= 110 5/11/2020  n=  30 now=    6849 end=       8882      4959      7080 U=    24.15 T=   97.0 p1=  29.7 p2=    77.1 ed=   153 6/23/2020   x1=  80. x2= 110. y1=   .70 y2=  -.54     
GP: Confirmed US_New_Jersey_Camden 5/11/2020       110    6849     8882    4959     7080     6   153 6/23/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999597 cc2=  .817022 lx=  9.09186 if=  81 il= 110 5/11/2020  n=  29 now=    6849 end=       8882      4959      7080 U=    24.07 T=   97.0 p1=  29.7 p2=    77.1 ed=   153 6/23/2020   x1=  81. x2= 110. y1=   .67 y2=  -.54     
GP: Confirmed US_New_Jersey_Camden 5/11/2020       110    6849     8882    4959     7080     6   153 6/23/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999558 cc2=  .813863 lx=  9.10186 if=  82 il= 110 5/11/2020  n=  28 now=    6849 end=       8971      4959      7080 U=    24.53 T=   97.2 p1=  31.0 p2=    76.3 ed=   155 6/25/2020   x1=  82. x2= 110. y1=   .62 y2=  -.52     
GP: Confirmed US_New_Jersey_Camden 5/11/2020       110    6849     8971    4959     7080     6   155 6/25/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999512 cc2=  .810530 lx=  9.09186 if=  83 il= 110 5/11/2020  n=  27 now=    6849 end=       8882      4959      7080 U=    24.02 T=   97.0 p1=  29.7 p2=    77.1 ed=   153 6/23/2020   x1=  83. x2= 110. y1=   .58 y2=  -.54     
GP: Confirmed US_New_Jersey_Camden 5/11/2020       110    6849     8882    4959     7080     6   153 6/23/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999467 cc2=  .807017 lx=  9.11186 if=  84 il= 110 5/11/2020  n=  26 now=    6849 end=       9062      4959      7080 U=    24.50 T=   97.6 p1=  32.3 p2=    75.6 ed=   155 6/25/2020   x1=  84. x2= 110. y1=   .56 y2=  -.51     
GP: Confirmed US_New_Jersey_Camden 5/11/2020       110    6849     9062    4959     7080     6   155 6/25/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999429 cc2=  .803312 lx=  9.13186 if=  85 il= 110 5/11/2020  n=  25 now=    6849 end=       9245      4959      7080 U=    25.29 T=   98.0 p1=  35.0 p2=    74.1 ed=   157 6/27/2020   x1=  85. x2= 110. y1=   .52 y2=  -.47     
GP: Confirmed US_New_Jersey_Camden 5/11/2020       110    6849     9245    4959     7080     6   157 6/27/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999358 cc2=  .799358 lx=  9.13186 if=  86 il= 110 5/11/2020  n=  24 now=    6849 end=       9245      4959      7080 U=    24.91 T=   98.2 p1=  35.0 p2=    74.1 ed=   156 6/26/2020   x1=  86. x2= 110. y1=   .49 y2=  -.47     
GP: Confirmed US_New_Jersey_Camden 5/11/2020       110    6849     9245    4959     7080     6   156 6/26/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999377 cc2=  .795253 lx=  9.18186 if=  87 il= 110 5/11/2020  n=  23 now=    6849 end=       9719      4959      7080 U=    26.13 T=   99.6 p1=  41.9 p2=    70.5 ed=   161 7/1/2020    x1=  87. x2= 110. y1=   .48 y2=  -.40     
GP: Confirmed US_New_Jersey_Camden 5/11/2020       110    6849     9719    4959     7080     6   161 7/1/2020  
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999593 cc2=  .791079 lx=  9.29186 if=  88 il= 110 5/11/2020  n=  22 now=    6849 end=      10849      4959      7080 U=    30.06 T=  102.6 p1=  58.4 p2=    63.1 ed=   173 7/13/2020   x1=  88. x2= 110. y1=   .49 y2=  -.24     
GP: Confirmed US_New_Jersey_Camden 5/11/2020       110    6849    10849    4959     7080     6   173 7/13/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999545 cc2=  .786344 lx=  9.32186 if=  89 il= 110 5/11/2020  n=  21 now=    6849 end=      11179      4959      7080 U=    30.98 T=  103.6 p1=  63.2 p2=    61.3 ed=   176 7/16/2020   x1=  89. x2= 110. y1=   .47 y2=  -.21     
GP: Confirmed US_New_Jersey_Camden 5/11/2020       110    6849    11179    4959     7080     6   176 7/16/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999485 cc2=  .781267 lx=  9.34186 if=  90 il= 110 5/11/2020  n=  20 now=    6849 end=      11405      4959      7080 U=    31.63 T=  104.2 p1=  66.5 p2=    60.1 ed=   178 7/18/2020   x1=  90. x2= 110. y1=   .45 y2=  -.18     
GP: Confirmed US_New_Jersey_Camden 5/11/2020       110    6849    11405    4959     7080     6   178 7/18/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999414 cc2=  .775807 lx=  9.37186 if=  91 il= 110 5/11/2020  n=  19 now=    6849 end=      11752      4959      7080 U=    32.92 T=  105.1 p1=  71.6 p2=    58.3 ed=   182 7/22/2020   x1=  91. x2= 110. y1=   .43 y2=  -.15     
GP: Confirmed US_New_Jersey_Camden 5/11/2020       110    6849    11752    4959     7080     6   182 7/22/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999330 cc2=  .769915 lx=  9.34186 if=  92 il= 110 5/11/2020  n=  18 now=    6849 end=      11405      4959      7080 U=    32.58 T=  104.0 p1=  66.5 p2=    60.1 ed=   180 7/20/2020   x1=  92. x2= 110. y1=   .37 y2=  -.18     
GP: Confirmed US_New_Jersey_Camden 5/11/2020       110    6849    11405    4959     7080     6   180 7/20/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999477 cc2=  .763775 lx=  9.21186 if=  93 il= 110 5/11/2020  n=  17 now=    6849 end=      10015      4959      7080 U=    27.91 T=  100.2 p1=  46.2 p2=    68.4 ed=   166 7/6/2020    x1=  93. x2= 110. y1=   .26 y2=  -.35     
GP: Confirmed US_New_Jersey_Camden 5/11/2020       110    6849    10015    4959     7080     6   166 7/6/2020  
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999412 cc2=  .756876 lx=  9.16186 if=  94 il= 110 5/11/2020  n=  16 now=    6849 end=       9526      4959      7080 U=    26.30 T=   98.8 p1=  39.1 p2=    71.9 ed=   160 6/30/2020   x1=  94. x2= 110. y1=   .18 y2=  -.43     
GP: Confirmed US_New_Jersey_Camden 5/11/2020       110    6849     9526    4959     7080     6   160 6/30/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999323 cc2=  .749323 lx=  9.12186 if=  95 il= 110 5/11/2020  n=  15 now=    6849 end=       9153      4959      7080 U=    24.84 T=   97.8 p1=  33.6 p2=    74.8 ed=   156 6/26/2020   x1=  95. x2= 110. y1=   .11 y2=  -.49     
GP: Confirmed US_New_Jersey_Camden 5/11/2020       110    6849     9153    4959     7080     6   156 6/26/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999179 cc2=  .740980 lx=  9.12186 if=  96 il= 110 5/11/2020  n=  14 now=    6849 end=       9153      4959      7080 U=    24.92 T=   97.8 p1=  33.6 p2=    74.8 ed=   156 6/26/2020   x1=  96. x2= 110. y1=   .07 y2=  -.49     
GP: Confirmed US_New_Jersey_Camden 5/11/2020       110    6849     9153    4959     7080     6   156 6/26/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .998997 cc2=  .731736 lx=  9.10186 if=  97 il= 110 5/11/2020  n=  13 now=    6849 end=       8971      4959      7080 U=    24.65 T=   97.1 p1=  31.0 p2=    76.3 ed=   155 6/25/2020   x1=  97. x2= 110. y1=   .00 y2=  -.52     
GP: Confirmed US_New_Jersey_Camden 5/11/2020       110    6849     8971    4959     7080     6   155 6/25/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999022 cc2=  .721672 lx=  8.99186 if=  98 il= 110 5/11/2020  n=  12 now=    6849 end=       8037      4959      7080 U=    20.60 T=   95.0 p1=  17.3 p2=    85.2 ed=   143 6/13/2020   x1=  98. x2= 110. y1=  -.15 y2=  -.73     
GP: Confirmed US_New_Jersey_Camden 5/11/2020       110    6849     8037    4959     7080     6   143 6/13/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .998826 cc2=  .710151 lx=  8.94186 if=  99 il= 110 5/11/2020  n=  11 now=    6849 end=       7645      4959      7080 U=    18.85 T=   94.2 p1=  11.6 p2=    89.6 ed=   138 6/8/2020    x1=  99. x2= 110. y1=  -.25 y2=  -.84     
GP: Confirmed US_New_Jersey_Camden 5/11/2020       110    6849     7645    4959     7080     6   138 6/8/2020  
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .998556 cc2=  .697044 lx=  8.89186 if= 100 il= 110 5/11/2020  n=  10 now=    6849 end=       7272      4959      7080 U=    16.96 T=   93.7 p1=   6.2 p2=    94.2 ed=   133 6/3/2020    x1= 100. x2= 110. y1=  -.37 y2=  -.96     
GP: Confirmed US_New_Jersey_Camden 5/11/2020       110    6849     7272    4959     7080     6   133 6/3/2020  
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .998082 cc2=  .681855 lx=  8.87186 if= 101 il= 110 5/11/2020  n=   9 now=    6849 end=       7128      4959      7080 U=    16.03 T=   93.8 p1=   4.1 p2=    96.1 ed=   131 6/1/2020    x1= 101. x2= 110. y1=  -.45 y2= -1.01     
GP: Confirmed US_New_Jersey_Camden 5/11/2020       110    6849     7128    4959     7080     6   131 6/1/2020  
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .997639 cc2=  .664306 lx=  9.05186 if= 102 il= 110 5/11/2020  n=   8 now=    6849 end=       8534      4959      7080 U=    23.36 T=   95.7 p1=  24.6 p2=    80.3 ed=   150 6/20/2020   x1= 102. x2= 110. y1=  -.27 y2=  -.61     
GP: Confirmed US_New_Jersey_Camden 5/11/2020       110    6849     8534    4959     7080     6   150 6/20/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .997241 cc2=  .643688 lx=  8.82186 if= 103 il= 110 5/11/2020  n=   7 now=    6849 end=       6780      4959      7080 U=    14.34 T=   93.3 p1=  -1.0 p2=   101.0 ed=   127 5/28/2020   x1= 103. x2= 110. y1=  -.67 y2= -1.16     
GP: Confirmed US_New_Jersey_Camden 5/11/2020       110    6849     6780    4959     7080     6   127 5/28/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .995935 cc2=  .617971 lx=  8.76186 if= 104 il= 110 5/11/2020  n=   6 now=    6849 end=       6385      4959      7080 U=    12.61 T=   92.7 p1=  -6.8 p2=   107.3 ed=   122 5/23/2020   x1= 104. x2= 110. y1=  -.90 y2= -1.37     
GP: Confirmed US_New_Jersey_Camden 5/11/2020       110    6849     6385    4959     7080     6   122 5/23/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999840 cc2=  .591591 lx=  8.61186 if= 105 il= 110 5/11/2020  n=   5 now=    6849 end=       5496      4959      7080 U=     5.79 T=   96.8 p1= -19.8 p2=   124.6 ed=   110 5/11/2020   x1= 105. x2= 110. y1= -1.41 y2= -2.27     
GP: Confirmed US_New_Jersey_Camden 5/11/2020       110    6849     5496    4959     7080     6   110 5/11/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999256 cc2=  .874256 lx=  8.89186 if=  48 il= 111 5/12/2020  n=  63 now=    6849 end=       7272      5043      7043 U=    19.75 T=   91.2 p1=   6.2 p2=    94.2 ed=   137 6/7/2020    x1=  48. x2= 111. y1=  2.19 y2= -1.00     
GP: Confirmed US_New_Jersey_Camden 5/12/2020       111    6849     7272    5043     7043     7   137 6/7/2020  
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999428 cc2=  .873439 lx=  8.88186 if=  49 il= 111 5/12/2020  n=  62 now=    6849 end=       7200      5043      7043 U=    19.28 T=   91.1 p1=   5.1 p2=    95.1 ed=   136 6/6/2020    x1=  49. x2= 111. y1=  2.18 y2= -1.03     
GP: Confirmed US_New_Jersey_Camden 5/12/2020       111    6849     7200    5043     7043     7   136 6/6/2020  
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999515 cc2=  .872515 lx=  8.87186 if=  50 il= 111 5/12/2020  n=  61 now=    6849 end=       7128      5043      7043 U=    18.80 T=   91.0 p1=   4.1 p2=    96.1 ed=   135 6/5/2020    x1=  50. x2= 111. y1=  2.18 y2= -1.06     
GP: Confirmed US_New_Jersey_Camden 5/12/2020       111    6849     7128    5043     7043     7   135 6/5/2020  
AAA1     1 US_New_Jersey_Camden Confirmed cc1=  .999534 cc2=  .871497 lx=  8.86186 if=  51 il= 111 5/12/2020  n=  60 now=    6849 end=       7057      5043      7043 U=    18.34 T=   91.0 p1=   3.0 p2=    97.1 ed=   134 6/4/2020    x1=  51. x2= 111. y1=  2.18 y2= -1.09 BEST
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999535 cc2=  .871497 lx=  8.86586 if=  51 il= 111 5/12/2020  n=  60 now=    6849 end=       7057      5043      7043 U=    18.34 T=   91.0 p1=   3.0 p2=    97.1 ed=   134 6/4/2020    x1=  51. x2= 111. y1=  2.18 y2= -1.09 BEST
GP: Confirmed US_New_Jersey_Camden 5/12/2020       111    6849     7057    5043     7043     7   134 6/4/2020  
AAA1     1 US_New_Jersey_Camden Confirmed cc1=  .999515 cc2=  .870416 lx=  8.86186 if=  52 il= 111 5/12/2020  n=  59 now=    6849 end=       7057      5043      7043 U=    18.49 T=   90.8 p1=   3.0 p2=    97.1 ed=   134 6/4/2020    x1=  52. x2= 111. y1=  2.10 y2= -1.09 BEST
