TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        3626.00000        8.19589
TAB:  US_Minnesota_Ramsey Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed US_Minnesota_Ramsey 4/7/2020         76    3626     1374     101      334     8   190 7/30/2020 
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .993254 cc2=  .677026 lx=  6.60589 if=  67 il=  76 4/7/2020   n=   9 now=    3626 end=        739       101       334 U=    27.03 T=   94.6 p1= -79.6 p2=   490.7 ed=   158 6/28/2020   x1=  67. x2=  76. y1=  1.02 y2=   .69     
GP: Confirmed US_Minnesota_Ramsey 4/7/2020         76    3626      739     101      334     8   158 6/28/2020 
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .990808 cc2=  .657475 lx=  6.22589 if=  68 il=  76 4/7/2020   n=   8 now=    3626 end=        505       101       334 U=    22.09 T=   86.5 p1= -86.1 p2=   718.0 ed=   138 6/8/2020    x1=  68. x2=  76. y1=   .84 y2=   .48     
GP: Confirmed US_Minnesota_Ramsey 4/7/2020         76    3626      505     101      334     8   138 6/8/2020  
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .987044 cc2=  .633490 lx=  7.30589 if=  69 il=  76 4/7/2020   n=   7 now=    3626 end=       1489       101       334 U=    35.32 T=  111.0 p1= -58.9 p2=   243.5 ed=   194 8/3/2020    x1=  69. x2=  76. y1=  1.19 y2=   .99     
GP: Confirmed US_Minnesota_Ramsey 4/7/2020         76    3626     1489     101      334     8   194 8/3/2020  
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .980984 cc2=  .603020 lx= 10.19589 if=  70 il=  76 4/7/2020   n=   6 now=    3626 end=      26792       101       334 U=    81.66 T=  216.4 p1= 638.9 p2=    13.5 ed=   409 3/6/2021    x1=  70. x2=  76. y1=  1.79 y2=  1.72     
GP: Confirmed US_Minnesota_Ramsey 4/7/2020         76    3626    -         101      334     8   409 3/6/2021  
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .990117 cc2=  .581869 lx=  4.91589 if=  71 il=  76 4/7/2020   n=   5 now=    3626 end=        136       101       334 U=     5.81 T=   69.0 p1= -96.2 p2=  2666.2 ed=    82 4/13/2020   x1=  71. x2=  76. y1=  -.34 y2= -1.20     
GP: Confirmed US_Minnesota_Ramsey 4/7/2020         76    3626      136     101      334     8    82 4/13/2020 
AAA1     1 US_Minnesota_Ramsey Confirmed cc1=  .996595 cc2=  .825096 lx=  6.02589 if=  44 il=  77 4/8/2020   n=  33 now=    3626 end=        414       112       468 U=    21.60 T=   82.8 p1= -88.6 p2=   875.8 ed=   133 6/3/2020    x1=  44. x2=  77. y1=  1.80 y2=   .27 BEST
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .996595 cc2=  .825096 lx=  6.02089 if=  44 il=  77 4/8/2020   n=  33 now=    3626 end=        414       112       468 U=    21.60 T=   82.8 p1= -88.6 p2=   875.8 ed=   133 6/3/2020    x1=  44. x2=  77. y1=  1.80 y2=   .27 BEST
GP: Confirmed US_Minnesota_Ramsey 4/8/2020         77    3626      414     112      468     7   133 6/3/2020  
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .996998 cc2=  .822920 lx=  5.92589 if=  45 il=  77 4/8/2020   n=  32 now=    3626 end=        374       112       468 U=    20.11 T=   80.8 p1= -89.7 p2=   969.5 ed=   128 5/29/2020   x1=  45. x2=  77. y1=  1.78 y2=   .19     
GP: Confirmed US_Minnesota_Ramsey 4/8/2020         77    3626      374     112      468     7   128 5/29/2020 
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .997036 cc2=  .820260 lx=  5.86589 if=  46 il=  77 4/8/2020   n=  31 now=    3626 end=        352       112       468 U=    19.00 T=   79.6 p1= -90.3 p2=  1030.1 ed=   124 5/25/2020   x1=  46. x2=  77. y1=  1.77 y2=   .14     
GP: Confirmed US_Minnesota_Ramsey 4/8/2020         77    3626      352     112      468     7   124 5/25/2020 
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .996790 cc2=  .817185 lx=  5.83589 if=  47 il=  77 4/8/2020   n=  30 now=    3626 end=        342       112       468 U=    18.15 T=   79.0 p1= -90.6 p2=  1060.2 ed=   121 5/22/2020   x1=  47. x2=  77. y1=  1.76 y2=   .11     
GP: Confirmed US_Minnesota_Ramsey 4/8/2020         77    3626      342     112      468     7   121 5/22/2020 
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .996515 cc2=  .813940 lx=  5.86589 if=  48 il=  77 4/8/2020   n=  29 now=    3626 end=        352       112       468 U=    17.77 T=   79.4 p1= -90.3 p2=  1030.1 ed=   121 5/22/2020   x1=  48. x2=  77. y1=  1.77 y2=   .14     
GP: Confirmed US_Minnesota_Ramsey 4/8/2020         77    3626      352     112      468     7   121 5/22/2020 
AAA1     1 US_Minnesota_Ramsey Confirmed cc1=  .996997 cc2=  .811302 lx=  6.06589 if=  49 il=  77 4/8/2020   n=  28 now=    3626 end=        430       112       468 U=    20.24 T=   83.0 p1= -88.1 p2=   843.3 ed=   130 5/31/2020   x1=  49. x2=  77. y1=  1.68 y2=   .30 BEST
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .996997 cc2=  .811302 lx=  6.06989 if=  49 il=  77 4/8/2020   n=  28 now=    3626 end=        430       112       468 U=    20.24 T=   83.0 p1= -88.1 p2=   843.3 ed=   130 5/31/2020   x1=  49. x2=  77. y1=  1.68 y2=   .30 BEST
GP: Confirmed US_Minnesota_Ramsey 4/8/2020         77    3626      430     112      468     7   130 5/31/2020 
AAA1     1 US_Minnesota_Ramsey Confirmed cc1=  .996823 cc2=  .807841 lx=  6.16589 if=  50 il=  77 4/8/2020   n=  27 now=    3626 end=        476       112       468 U=    21.55 T=   85.0 p1= -86.9 p2=   761.8 ed=   135 6/5/2020    x1=  50. x2=  77. y1=  1.62 y2=   .37 BEST
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .996823 cc2=  .807841 lx=  6.16089 if=  50 il=  77 4/8/2020   n=  27 now=    3626 end=        476       112       468 U=    21.55 T=   85.0 p1= -86.9 p2=   761.8 ed=   135 6/5/2020    x1=  50. x2=  77. y1=  1.62 y2=   .37 BEST
GP: Confirmed US_Minnesota_Ramsey 4/8/2020         77    3626      476     112      468     7   135 6/5/2020  
AAA1     1 US_Minnesota_Ramsey Confirmed cc1=  .996471 cc2=  .804021 lx=  6.18589 if=  51 il=  77 4/8/2020   n=  26 now=    3626 end=        485       112       468 U=    20.91 T=   85.0 p1= -86.6 p2=   747.6 ed=   134 6/4/2020    x1=  51. x2=  77. y1=  1.63 y2=   .38 BEST
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .996471 cc2=  .804021 lx=  6.18889 if=  51 il=  77 4/8/2020   n=  26 now=    3626 end=        485       112       468 U=    20.91 T=   85.0 p1= -86.6 p2=   747.6 ed=   134 6/4/2020    x1=  51. x2=  77. y1=  1.63 y2=   .38 BEST
GP: Confirmed US_Minnesota_Ramsey 4/8/2020         77    3626      485     112      468     7   134 6/4/2020  
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .996855 cc2=  .800739 lx=  6.51589 if=  52 il=  77 4/8/2020   n=  25 now=    3626 end=        675       112       468 U=    24.90 T=   91.6 p1= -81.4 p2=   537.2 ed=   150 6/20/2020   x1=  52. x2=  77. y1=  1.59 y2=   .59     
GP: Confirmed US_Minnesota_Ramsey 4/8/2020         77    3626      675     112      468     7   150 6/20/2020 
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .996533 cc2=  .796533 lx=  6.62589 if=  53 il=  77 4/8/2020   n=  24 now=    3626 end=        754       112       468 U=    24.82 T=   93.0 p1= -79.2 p2=   480.9 ed=   151 6/21/2020   x1=  53. x2=  77. y1=  1.61 y2=   .65     
GP: Confirmed US_Minnesota_Ramsey 4/8/2020         77    3626      754     112      468     7   151 6/21/2020 
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .997866 cc2=  .793742 lx=  8.00589 if=  54 il=  77 4/8/2020   n=  23 now=    3626 end=       2998       112       468 U=    41.75 T=  126.7 p1= -17.3 p2=   120.9 ed=   225 9/3/2020    x1=  54. x2=  77. y1=  1.74 y2=  1.19     
GP: Confirmed US_Minnesota_Ramsey 4/8/2020         77    3626     2998     112      468     7   225 9/3/2020  
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .997999 cc2=  .789485 lx=  7.44589 if=  55 il=  77 4/8/2020   n=  22 now=    3626 end=       1712       112       468 U=    35.73 T=  112.9 p1= -52.8 p2=   211.8 ed=   197 8/6/2020    x1=  55. x2=  77. y1=  1.62 y2=  1.00     
GP: Confirmed US_Minnesota_Ramsey 4/8/2020         77    3626     1712     112      468     7   197 8/6/2020  
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .998100 cc2=  .784900 lx=  7.03589 if=  56 il=  77 4/8/2020   n=  21 now=    3626 end=       1136       112       468 U=    31.12 T=  103.2 p1= -68.7 p2=   319.2 ed=   176 7/16/2020   x1=  56. x2=  77. y1=  1.52 y2=   .84     
GP: Confirmed US_Minnesota_Ramsey 4/8/2020         77    3626     1136     112      468     7   176 7/16/2020 
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .998072 cc2=  .779854 lx=  6.76589 if=  57 il=  77 4/8/2020   n=  20 now=    3626 end=        867       112       468 U=    27.11 T=   96.4 p1= -76.1 p2=   418.2 ed=   160 6/30/2020   x1=  57. x2=  77. y1=  1.45 y2=   .72     
GP: Confirmed US_Minnesota_Ramsey 4/8/2020         77    3626      867     112      468     7   160 6/30/2020 
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .997851 cc2=  .774244 lx=  6.97589 if=  58 il=  77 4/8/2020   n=  19 now=    3626 end=       1070       112       468 U=    30.56 T=  101.9 p1= -70.5 p2=   338.9 ed=   174 7/14/2020   x1=  58. x2=  77. y1=  1.44 y2=   .81     
GP: Confirmed US_Minnesota_Ramsey 4/8/2020         77    3626     1070     112      468     7   174 7/14/2020 
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .997860 cc2=  .768444 lx=  6.63589 if=  59 il=  77 4/8/2020   n=  18 now=    3626 end=        761       112       468 U=    26.29 T=   94.1 p1= -79.0 p2=   476.5 ed=   156 6/26/2020   x1=  59. x2=  77. y1=  1.34 y2=   .65     
GP: Confirmed US_Minnesota_Ramsey 4/8/2020         77    3626      761     112      468     7   156 6/26/2020 
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .997533 cc2=  .761831 lx=  6.51589 if=  60 il=  77 4/8/2020   n=  17 now=    3626 end=        675       112       468 U=    24.23 T=   91.2 p1= -81.4 p2=   537.2 ed=   148 6/18/2020   x1=  60. x2=  77. y1=  1.29 y2=   .59     
GP: Confirmed US_Minnesota_Ramsey 4/8/2020         77    3626      675     112      468     7   148 6/18/2020 
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .997320 cc2=  .754785 lx=  6.92589 if=  61 il=  77 4/8/2020   n=  16 now=    3626 end=       1018       112       468 U=    30.22 T=  100.9 p1= -71.9 p2=   356.2 ed=   172 7/12/2020   x1=  61. x2=  77. y1=  1.32 y2=   .79     
GP: Confirmed US_Minnesota_Ramsey 4/8/2020         77    3626     1018     112      468     7   172 7/12/2020 
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .997449 cc2=  .747449 lx=  6.44589 if=  62 il=  77 4/8/2020   n=  15 now=    3626 end=        630       112       468 U=    24.48 T=   90.4 p1= -82.6 p2=   575.6 ed=   148 6/18/2020   x1=  62. x2=  77. y1=  1.16 y2=   .55     
GP: Confirmed US_Minnesota_Ramsey 4/8/2020         77    3626      630     112      468     7   148 6/18/2020 
AAA1     1 US_Minnesota_Ramsey Confirmed cc1=  .997357 cc2=  .739158 lx=  6.15589 if=  63 il=  77 4/8/2020   n=  14 now=    3626 end=        471       112       468 U=    20.35 T=   84.4 p1= -87.0 p2=   769.9 ed=   132 6/2/2020    x1=  63. x2=  77. y1=  1.05 y2=   .36 BEST
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .997357 cc2=  .739158 lx=  6.15389 if=  63 il=  77 4/8/2020   n=  14 now=    3626 end=        471       112       468 U=    20.35 T=   84.4 p1= -87.0 p2=   769.9 ed=   132 6/2/2020    x1=  63. x2=  77. y1=  1.05 y2=   .36 BEST
GP: Confirmed US_Minnesota_Ramsey 4/8/2020         77    3626      471     112      468     7   132 6/2/2020  
AAA1     1 US_Minnesota_Ramsey Confirmed cc1=  .996792 cc2=  .729531 lx=  6.26589 if=  64 il=  77 4/8/2020   n=  13 now=    3626 end=        526       112       468 U=    21.92 T=   86.6 p1= -85.5 p2=   689.4 ed=   138 6/8/2020    x1=  64. x2=  77. y1=  1.03 y2=   .44 BEST
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .996792 cc2=  .729531 lx=  6.26689 if=  64 il=  77 4/8/2020   n=  13 now=    3626 end=        526       112       468 U=    21.92 T=   86.6 p1= -85.5 p2=   689.4 ed=   138 6/8/2020    x1=  64. x2=  77. y1=  1.03 y2=   .44 BEST
GP: Confirmed US_Minnesota_Ramsey 4/8/2020         77    3626      526     112      468     7   138 6/8/2020  
AAA1     1 US_Minnesota_Ramsey Confirmed cc1=  .996036 cc2=  .718686 lx=  6.15589 if=  65 il=  77 4/8/2020   n=  12 now=    3626 end=        471       112       468 U=    19.87 T=   84.2 p1= -87.0 p2=   769.9 ed=   131 6/1/2020    x1=  65. x2=  77. y1=   .97 y2=   .36 BEST
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .996036 cc2=  .718686 lx=  6.15789 if=  65 il=  77 4/8/2020   n=  12 now=    3626 end=        471       112       468 U=    19.87 T=   84.2 p1= -87.0 p2=   769.9 ed=   131 6/1/2020    x1=  65. x2=  77. y1=   .97 y2=   .36 BEST
GP: Confirmed US_Minnesota_Ramsey 4/8/2020         77    3626      471     112      468     7   131 6/1/2020  
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .996021 cc2=  .707346 lx=  7.47589 if=  66 il=  77 4/8/2020   n=  11 now=    3626 end=       1764       112       468 U=    36.15 T=  113.7 p1= -51.4 p2=   205.6 ed=   198 8/7/2020    x1=  66. x2=  77. y1=  1.32 y2=  1.01     
GP: Confirmed US_Minnesota_Ramsey 4/8/2020         77    3626     1764     112      468     7   198 8/7/2020  
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .994906 cc2=  .693395 lx=  6.99589 if=  67 il=  77 4/8/2020   n=  10 now=    3626 end=       1092       112       468 U=    30.32 T=  102.0 p1= -69.9 p2=   332.1 ed=   173 7/13/2020   x1=  67. x2=  77. y1=  1.15 y2=   .82     
GP: Confirmed US_Minnesota_Ramsey 4/8/2020         77    3626     1092     112      468     7   173 7/13/2020 
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .993235 cc2=  .677007 lx=  6.73589 if=  68 il=  77 4/8/2020   n=   9 now=    3626 end=        842       112       468 U=    26.76 T=   95.8 p1= -76.8 p2=   430.6 ed=   158 6/28/2020   x1=  68. x2=  77. y1=  1.04 y2=   .70     
GP: Confirmed US_Minnesota_Ramsey 4/8/2020         77    3626      842     112      468     7   158 6/28/2020 
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .990926 cc2=  .657593 lx=  8.15589 if=  69 il=  77 4/8/2020   n=   8 now=    3626 end=       3483       112       468 U=    43.55 T=  130.8 p1=  -3.9 p2=   104.1 ed=   233 9/11/2020   x1=  69. x2=  77. y1=  1.42 y2=  1.23     
GP: Confirmed US_Minnesota_Ramsey 4/8/2020         77    3626     3483     112      468     7   233 9/11/2020 
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .987346 cc2=  .633792 lx= 10.19589 if=  70 il=  77 4/8/2020   n=   7 now=    3626 end=      26792       112       468 U=    75.95 T=  206.2 p1= 638.9 p2=    13.5 ed=   385 2/10/2021   x1=  70. x2=  77. y1=  1.79 y2=  1.70     
GP: Confirmed US_Minnesota_Ramsey 4/8/2020         77    3626    -         112      468     7   385 2/10/2021 
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .992848 cc2=  .614884 lx=  5.73589 if=  71 il=  77 4/8/2020   n=   6 now=    3626 end=        309       112       468 U=    14.68 T=   77.3 p1= -91.5 p2=  1173.5 ed=   111 5/12/2020   x1=  71. x2=  77. y1=   .43 y2=   .02     
GP: Confirmed US_Minnesota_Ramsey 4/8/2020         77    3626      309     112      468     7   111 5/12/2020 
AAA1     1 US_Minnesota_Ramsey Confirmed cc1=  .996818 cc2=  .827787 lx=  6.08589 if=  44 il=  78 4/9/2020   n=  34 now=    3626 end=        439       121       468 U=    21.92 T=   83.6 p1= -87.9 p2=   826.0 ed=   135 6/5/2020    x1=  44. x2=  78. y1=  1.81 y2=   .25 BEST
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .996818 cc2=  .827787 lx=  6.08689 if=  44 il=  78 4/9/2020   n=  34 now=    3626 end=        439       121       468 U=    21.92 T=   83.6 p1= -87.9 p2=   826.0 ed=   135 6/5/2020    x1=  44. x2=  78. y1=  1.81 y2=   .25 BEST
GP: Confirmed US_Minnesota_Ramsey 4/9/2020         78    3626      439     121      468     5   135 6/5/2020  
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .997166 cc2=  .825668 lx=  5.99589 if=  45 il=  78 4/9/2020   n=  33 now=    3626 end=        401       121       468 U=    20.51 T=   81.7 p1= -88.9 p2=   904.2 ed=   130 5/31/2020   x1=  45. x2=  78. y1=  1.79 y2=   .18     
GP: Confirmed US_Minnesota_Ramsey 4/9/2020         78    3626      401     121      468     5   130 5/31/2020 
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .997180 cc2=  .823103 lx=  5.94589 if=  46 il=  78 4/9/2020   n=  32 now=    3626 end=        382       121       468 U=    19.48 T=   80.7 p1= -89.5 p2=   949.2 ed=   126 5/27/2020   x1=  46. x2=  78. y1=  1.78 y2=   .14     
GP: Confirmed US_Minnesota_Ramsey 4/9/2020         78    3626      382     121      468     5   126 5/27/2020 
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .996943 cc2=  .820167 lx=  5.91589 if=  47 il=  78 4/9/2020   n=  31 now=    3626 end=        370       121       468 U=    18.63 T=   80.1 p1= -89.8 p2=   980.0 ed=   124 5/25/2020   x1=  47. x2=  78. y1=  1.78 y2=   .11     
GP: Confirmed US_Minnesota_Ramsey 4/9/2020         78    3626      370     121      468     5   124 5/25/2020 
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .996704 cc2=  .817099 lx=  5.95589 if=  48 il=  78 4/9/2020   n=  30 now=    3626 end=        386       121       468 U=    18.34 T=   80.7 p1= -89.4 p2=   939.4 ed=   124 5/25/2020   x1=  48. x2=  78. y1=  1.78 y2=   .15     
GP: Confirmed US_Minnesota_Ramsey 4/9/2020         78    3626      386     121      468     5   124 5/25/2020 
AAA1     1 US_Minnesota_Ramsey Confirmed cc1=  .997208 cc2=  .814633 lx=  6.15589 if=  49 il=  78 4/9/2020   n=  29 now=    3626 end=        471       121       468 U=    20.86 T=   84.4 p1= -87.0 p2=   769.9 ed=   133 6/3/2020    x1=  49. x2=  78. y1=  1.70 y2=   .31 BEST
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .997208 cc2=  .814633 lx=  6.15089 if=  49 il=  78 4/9/2020   n=  29 now=    3626 end=        471       121       468 U=    20.86 T=   84.4 p1= -87.0 p2=   769.9 ed=   133 6/3/2020    x1=  49. x2=  78. y1=  1.70 y2=   .31 BEST
GP: Confirmed US_Minnesota_Ramsey 4/9/2020         78    3626      471     121      468     5   133 6/3/2020  
AAA1     1 US_Minnesota_Ramsey Confirmed cc1=  .997075 cc2=  .811379 lx=  6.24589 if=  50 il=  78 4/9/2020   n=  28 now=    3626 end=        515       121       468 U=    22.10 T=   86.2 p1= -85.8 p2=   704.1 ed=   138 6/8/2020    x1=  50. x2=  78. y1=  1.64 y2=   .37 BEST
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .997075 cc2=  .811379 lx=  6.24289 if=  50 il=  78 4/9/2020   n=  28 now=    3626 end=        515       121       468 U=    22.10 T=   86.2 p1= -85.8 p2=   704.1 ed=   138 6/8/2020    x1=  50. x2=  78. y1=  1.64 y2=   .37 BEST
GP: Confirmed US_Minnesota_Ramsey 4/9/2020         78    3626      515     121      468     5   138 6/8/2020  
AAA1     1 US_Minnesota_Ramsey Confirmed cc1=  .996769 cc2=  .807787 lx=  6.27589 if=  51 il=  78 4/9/2020   n=  27 now=    3626 end=        531       121       468 U=    21.56 T=   86.5 p1= -85.4 p2=   682.9 ed=   137 6/7/2020    x1=  51. x2=  78. y1=  1.64 y2=   .39 BEST
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .996769 cc2=  .807787 lx=  6.27589 if=  51 il=  78 4/9/2020   n=  27 now=    3626 end=        531       121       468 U=    21.56 T=   86.5 p1= -85.4 p2=   682.9 ed=   137 6/7/2020    x1=  51. x2=  78. y1=  1.64 y2=   .39 BEST
GP: Confirmed US_Minnesota_Ramsey 4/9/2020         78    3626      531     121      468     5   137 6/7/2020  
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .997168 cc2=  .804718 lx=  6.58589 if=  52 il=  78 4/9/2020   n=  26 now=    3626 end=        724       121       468 U=    25.43 T=   92.8 p1= -80.0 p2=   500.8 ed=   152 6/22/2020   x1=  52. x2=  78. y1=  1.60 y2=   .58     
GP: Confirmed US_Minnesota_Ramsey 4/9/2020         78    3626      724     121      468     5   152 6/22/2020 
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .996900 cc2=  .800784 lx=  6.69589 if=  53 il=  78 4/9/2020   n=  25 now=    3626 end=        809       121       468 U=    25.39 T=   94.3 p1= -77.7 p2=   448.2 ed=   154 6/24/2020   x1=  53. x2=  78. y1=  1.63 y2=   .64     
GP: Confirmed US_Minnesota_Ramsey 4/9/2020         78    3626      809     121      468     5   154 6/24/2020 
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .998101 cc2=  .798101 lx=  7.85589 if=  54 il=  78 4/9/2020   n=  24 now=    3626 end=       2580       121       468 U=    40.27 T=  123.0 p1= -28.8 p2=   140.5 ed=   218 8/27/2020   x1=  54. x2=  78. y1=  1.71 y2=  1.12     
GP: Confirmed US_Minnesota_Ramsey 4/9/2020         78    3626     2580     121      468     5   218 8/27/2020 
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .998237 cc2=  .794113 lx=  7.39589 if=  55 il=  78 4/9/2020   n=  23 now=    3626 end=       1629       121       468 U=    35.20 T=  111.6 p1= -55.1 p2=   222.6 ed=   194 8/3/2020    x1=  55. x2=  78. y1=  1.61 y2=   .96     
GP: Confirmed US_Minnesota_Ramsey 4/9/2020         78    3626     1629     121      468     5   194 8/3/2020  
