TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4439.00000        8.39818
TAB:  Italy_P.A._Trento_P_A_Trento Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .998944 cc2=  .620979 lx= 10.39818 if=  46 il=  52 3/14/2020  n=   6 now=    4439 end=      32800       206      4838 U=    16.70 T=   79.1 p1= 638.9 p2=    13.5 ed=   118 5/19/2020   x1=  46. x2=  52. y1=  1.98 y2=  1.62     
GP: Confirmed Italy_P.A._Trento_P_A_Trento 3/14/2020        52    4439    -         206     4838     1   118 5/19/2020 
AAA1     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .998816 cc2=  .590568 lx=  8.46818 if=  47 il=  52 3/14/2020  n=   5 now=    4439 end=       4760       206      4838 U=    10.88 T=   64.5 p1=   7.2 p2=    93.3 ed=    90 4/21/2020   x1=  47. x2=  52. y1=  1.60 y2=  1.14 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .998816 cc2=  .590568 lx=  8.46718 if=  47 il=  52 3/14/2020  n=   5 now=    4439 end=       4760       206      4838 U=    10.88 T=   64.5 p1=   7.2 p2=    93.3 ed=    90 4/21/2020   x1=  47. x2=  52. y1=  1.60 y2=  1.14 BEST
GP: Confirmed Italy_P.A._Trento_P_A_Trento 3/14/2020        52    4439     4760     206     4838     1    90 4/21/2020 
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .991926 cc2=  .714576 lx= 10.39818 if=  41 il=  53 3/15/2020  n=  12 now=    4439 end=      32800       378         0 U=    17.08 T=   78.5 p1= 638.9 p2=    13.5 ed=   118 5/19/2020   x1=  41. x2=  53. y1=  2.20 y2=  1.50     
GP: Confirmed Italy_P.A._Trento_P_A_Trento 3/15/2020        53    4439    -         378        0     0   118 5/19/2020 
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .994019 cc2=  .705344 lx= 10.39818 if=  42 il=  53 3/15/2020  n=  11 now=    4439 end=      32800       378         0 U=    16.23 T=   77.3 p1= 638.9 p2=    13.5 ed=   115 5/16/2020   x1=  42. x2=  53. y1=  2.17 y2=  1.50     
GP: Confirmed Italy_P.A._Trento_P_A_Trento 3/15/2020        53    4439    -         378        0     0   115 5/16/2020 
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .994894 cc2=  .693382 lx= 10.39818 if=  43 il=  53 3/15/2020  n=  10 now=    4439 end=      32800       378         0 U=    15.66 T=   76.4 p1= 638.9 p2=    13.5 ed=   113 5/14/2020   x1=  43. x2=  53. y1=  2.13 y2=  1.50     
GP: Confirmed Italy_P.A._Trento_P_A_Trento 3/15/2020        53    4439    -         378        0     0   113 5/14/2020 
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .995347 cc2=  .679119 lx= 10.39818 if=  44 il=  53 3/15/2020  n=   9 now=    4439 end=      32800       378         0 U=    15.12 T=   75.6 p1= 638.9 p2=    13.5 ed=   111 5/12/2020   x1=  44. x2=  53. y1=  2.09 y2=  1.50     
GP: Confirmed Italy_P.A._Trento_P_A_Trento 3/15/2020        53    4439    -         378        0     0   111 5/12/2020 
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .995248 cc2=  .661914 lx= 10.39818 if=  45 il=  53 3/15/2020  n=   8 now=    4439 end=      32800       378         0 U=    14.47 T=   74.6 p1= 638.9 p2=    13.5 ed=   108 5/9/2020    x1=  45. x2=  53. y1=  2.05 y2=  1.50     
GP: Confirmed Italy_P.A._Trento_P_A_Trento 3/15/2020        53    4439    -         378        0     0   108 5/9/2020  
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .993776 cc2=  .640222 lx= 10.39818 if=  46 il=  53 3/15/2020  n=   7 now=    4439 end=      32800       378         0 U=    14.38 T=   74.5 p1= 638.9 p2=    13.5 ed=   108 5/9/2020    x1=  46. x2=  53. y1=  1.98 y2=  1.50     
GP: Confirmed Italy_P.A._Trento_P_A_Trento 3/15/2020        53    4439    -         378        0     0   108 5/9/2020  
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .992513 cc2=  .614549 lx= 10.39818 if=  47 il=  53 3/15/2020  n=   6 now=    4439 end=      32800       378         0 U=    13.77 T=   73.6 p1= 638.9 p2=    13.5 ed=   106 5/7/2020    x1=  47. x2=  53. y1=  1.93 y2=  1.50     
GP: Confirmed Italy_P.A._Trento_P_A_Trento 3/15/2020        53    4439    -         378        0     0   106 5/7/2020  
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .993546 cc2=  .726285 lx= 10.39818 if=  41 il=  54 3/16/2020  n=  13 now=    4439 end=      32800       381         0 U=    18.45 T=   81.6 p1= 638.9 p2=    13.5 ed=   125 5/26/2020   x1=  41. x2=  54. y1=  2.20 y2=  1.49     
GP: Confirmed Italy_P.A._Trento_P_A_Trento 3/16/2020        54    4439    -         381        0     0   125 5/26/2020 
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .995264 cc2=  .717914 lx= 10.39818 if=  42 il=  54 3/16/2020  n=  12 now=    4439 end=      32800       381         0 U=    17.66 T=   80.4 p1= 638.9 p2=    13.5 ed=   122 5/23/2020   x1=  42. x2=  54. y1=  2.17 y2=  1.49     
GP: Confirmed Italy_P.A._Trento_P_A_Trento 3/16/2020        54    4439    -         381        0     0   122 5/23/2020 
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .995905 cc2=  .707230 lx= 10.39818 if=  43 il=  54 3/16/2020  n=  11 now=    4439 end=      32800       381         0 U=    17.18 T=   79.7 p1= 638.9 p2=    13.5 ed=   120 5/21/2020   x1=  43. x2=  54. y1=  2.13 y2=  1.49     
GP: Confirmed Italy_P.A._Trento_P_A_Trento 3/16/2020        54    4439    -         381        0     0   120 5/21/2020 
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .996094 cc2=  .694582 lx= 10.39818 if=  44 il=  54 3/16/2020  n=  10 now=    4439 end=      32800       381         0 U=    16.74 T=   79.0 p1= 638.9 p2=    13.5 ed=   118 5/19/2020   x1=  44. x2=  54. y1=  2.09 y2=  1.49     
GP: Confirmed Italy_P.A._Trento_P_A_Trento 3/16/2020        54    4439    -         381        0     0   118 5/19/2020 
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .995715 cc2=  .679487 lx= 10.39818 if=  45 il=  54 3/16/2020  n=   9 now=    4439 end=      32800       381         0 U=    16.22 T=   78.2 p1= 638.9 p2=    13.5 ed=   116 5/17/2020   x1=  45. x2=  54. y1=  2.05 y2=  1.49     
GP: Confirmed Italy_P.A._Trento_P_A_Trento 3/16/2020        54    4439    -         381        0     0   116 5/17/2020 
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .994283 cc2=  .660950 lx= 10.39818 if=  46 il=  54 3/16/2020  n=   8 now=    4439 end=      32800       381         0 U=    16.37 T=   78.5 p1= 638.9 p2=    13.5 ed=   117 5/18/2020   x1=  46. x2=  54. y1=  1.98 y2=  1.49     
GP: Confirmed Italy_P.A._Trento_P_A_Trento 3/16/2020        54    4439    -         381        0     0   117 5/18/2020 
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .992507 cc2=  .638954 lx= 10.39818 if=  47 il=  54 3/16/2020  n=   7 now=    4439 end=      32800       381         0 U=    15.99 T=   77.9 p1= 638.9 p2=    13.5 ed=   115 5/16/2020   x1=  47. x2=  54. y1=  1.93 y2=  1.49     
GP: Confirmed Italy_P.A._Trento_P_A_Trento 3/16/2020        54    4439    -         381        0     0   115 5/16/2020 
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .993466 cc2=  .735268 lx= 10.39818 if=  41 il=  55 3/17/2020  n=  14 now=    4439 end=      32800       385       410 U=    19.81 T=   84.5 p1= 638.9 p2=    13.5 ed=   131 6/1/2020    x1=  41. x2=  55. y1=  2.20 y2=  1.49     
GP: Confirmed Italy_P.A._Trento_P_A_Trento 3/17/2020        55    4439    -         385      410     1   131 6/1/2020  
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .994249 cc2=  .726988 lx= 10.39818 if=  42 il=  55 3/17/2020  n=  13 now=    4439 end=      32800       385       410 U=    19.07 T=   83.4 p1= 638.9 p2=    13.5 ed=   128 5/29/2020   x1=  42. x2=  55. y1=  2.17 y2=  1.49     
GP: Confirmed Italy_P.A._Trento_P_A_Trento 3/17/2020        55    4439    -         385      410     1   128 5/29/2020 
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .993954 cc2=  .716604 lx= 10.39818 if=  43 il=  55 3/17/2020  n=  12 now=    4439 end=      32800       385       410 U=    18.67 T=   82.9 p1= 638.9 p2=    13.5 ed=   126 5/27/2020   x1=  43. x2=  55. y1=  2.13 y2=  1.49     
GP: Confirmed Italy_P.A._Trento_P_A_Trento 3/17/2020        55    4439    -         385      410     1   126 5/27/2020 
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .992995 cc2=  .704320 lx= 10.39818 if=  44 il=  55 3/17/2020  n=  11 now=    4439 end=      32800       385       410 U=    18.35 T=   82.4 p1= 638.9 p2=    13.5 ed=   125 5/26/2020   x1=  44. x2=  55. y1=  2.09 y2=  1.49     
GP: Confirmed Italy_P.A._Trento_P_A_Trento 3/17/2020        55    4439    -         385      410     1   125 5/26/2020 
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .991201 cc2=  .689690 lx= 10.24818 if=  45 il=  55 3/17/2020  n=  10 now=    4439 end=      28231       385       410 U=    17.49 T=   80.5 p1= 536.0 p2=    15.7 ed=   121 5/22/2020   x1=  45. x2=  55. y1=  2.03 y2=  1.46     
GP: Confirmed Italy_P.A._Trento_P_A_Trento 3/17/2020        55    4439    -         385      410     1   121 5/22/2020 
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .988251 cc2=  .672024 lx= 10.17818 if=  46 il=  55 3/17/2020  n=   9 now=    4439 end=      26322       385       410 U=    17.61 T=   80.4 p1= 493.0 p2=    16.9 ed=   121 5/22/2020   x1=  46. x2=  55. y1=  1.95 y2=  1.44     
GP: Confirmed Italy_P.A._Trento_P_A_Trento 3/17/2020        55    4439    -         385      410     1   121 5/22/2020 
AAA1     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .954866 cc2=  .546618 lx=  5.95818 if=  50 il=  55 3/17/2020  n=   5 now=    4439 end=        386       385       410 U=      .90 T=   50.2 p1= -91.3 p2=  1150.0 ed=    52 3/14/2020   x1=  50. x2=  55. y1=   .25 y2= -5.31 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .998631 cc2=  .546618 lx=  5.85818 if=  50 il=  55 3/17/2020  n=   5 now=    4439 end=        386       385       410 U=      .90 T=   50.2 p1= -91.3 p2=  1150.0 ed=    52 3/14/2020   x1=  50. x2=  55. y1=   .25 y2= -5.31 BEST
GP: Confirmed Italy_P.A._Trento_P_A_Trento 3/17/2020        55    4439      386     385      410     1    52 3/14/2020 
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .993213 cc2=  .743213 lx= 10.39818 if=  41 il=  56 3/18/2020  n=  15 now=    4439 end=      32800       455       574 U=    20.13 T=   85.3 p1= 638.9 p2=    13.5 ed=   132 6/2/2020    x1=  41. x2=  56. y1=  2.20 y2=  1.45     
GP: Confirmed Italy_P.A._Trento_P_A_Trento 3/18/2020        56    4439    -         455      574     1   132 6/2/2020  
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .993313 cc2=  .735114 lx= 10.39818 if=  42 il=  56 3/18/2020  n=  14 now=    4439 end=      32800       455       574 U=    19.44 T=   84.3 p1= 638.9 p2=    13.5 ed=   130 5/31/2020   x1=  42. x2=  56. y1=  2.17 y2=  1.45     
GP: Confirmed Italy_P.A._Trento_P_A_Trento 3/18/2020        56    4439    -         455      574     1   130 5/31/2020 
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .992467 cc2=  .725206 lx=  9.69818 if=  43 il=  56 3/18/2020  n=  13 now=    4439 end=      16288       455       574 U=    16.81 T=   77.4 p1= 266.9 p2=    27.3 ed=   117 5/18/2020   x1=  43. x2=  56. y1=  2.05 y2=  1.27     
GP: Confirmed Italy_P.A._Trento_P_A_Trento 3/18/2020        56    4439    -         455      574     1   117 5/18/2020 
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .991217 cc2=  .713867 lx=  8.81818 if=  44 il=  56 3/18/2020  n=  12 now=    4439 end=       6755       455       574 U=    13.61 T=   69.5 p1=  52.2 p2=    65.7 ed=   101 5/2/2020    x1=  44. x2=  56. y1=  1.87 y2=   .99     
GP: Confirmed Italy_P.A._Trento_P_A_Trento 3/18/2020        56    4439     6755     455      574     1   101 5/2/2020  
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .989402 cc2=  .700727 lx=  8.16818 if=  45 il=  56 3/18/2020  n=  11 now=    4439 end=       3526       455       574 U=    11.08 T=   63.9 p1= -20.6 p2=   125.9 ed=    90 4/21/2020   x1=  45. x2=  56. y1=  1.71 y2=   .72     
GP: Confirmed Italy_P.A._Trento_P_A_Trento 3/18/2020        56    4439     3526     455      574     1    90 4/21/2020 
AAA1     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .962723 cc2=  .584759 lx=  6.26818 if=  50 il=  56 3/18/2020  n=   6 now=    4439 end=        527       455       574 U=     2.52 T=   51.2 p1= -88.1 p2=   842.3 ed=    57 3/19/2020   x1=  50. x2=  56. y1=   .47 y2= -1.91 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .962724 cc2=  .584759 lx=  6.26918 if=  50 il=  56 3/18/2020  n=   6 now=    4439 end=        527       455       574 U=     2.52 T=   51.2 p1= -88.1 p2=   842.3 ed=    57 3/19/2020   x1=  50. x2=  56. y1=   .47 y2= -1.91 BEST
GP: Confirmed Italy_P.A._Trento_P_A_Trento 3/18/2020        56    4439      527     455      574     1    57 3/19/2020 
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .992674 cc2=  .750139 lx= 10.23818 if=  41 il=  57 3/19/2020  n=  16 now=    4439 end=      27950       523       628 U=    20.01 T=   84.6 p1= 529.6 p2=    15.9 ed=   131 6/1/2020    x1=  41. x2=  57. y1=  2.18 y2=  1.38     
GP: Confirmed Italy_P.A._Trento_P_A_Trento 3/19/2020        57    4439    -         523      628     3   131 6/1/2020  
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .992562 cc2=  .742562 lx=  9.00818 if=  42 il=  57 3/19/2020  n=  15 now=    4439 end=       8169       523       628 U=    15.15 T=   72.3 p1=  84.0 p2=    54.3 ed=   108 5/9/2020    x1=  42. x2=  57. y1=  2.00 y2=  1.01     
GP: Confirmed Italy_P.A._Trento_P_A_Trento 3/19/2020        57    4439     8169     523      628     3   108 5/9/2020  
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .991982 cc2=  .733783 lx=  8.25818 if=  43 il=  57 3/19/2020  n=  14 now=    4439 end=       3859       523       628 U=    12.17 T=   65.4 p1= -13.1 p2=   115.0 ed=    94 4/25/2020   x1=  43. x2=  57. y1=  1.84 y2=   .69     
GP: Confirmed Italy_P.A._Trento_P_A_Trento 3/19/2020        57    4439     3859     523      628     3    94 4/25/2020 
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .991191 cc2=  .723929 lx=  7.70818 if=  44 il=  57 3/19/2020  n=  13 now=    4439 end=       2226       523       628 U=     9.87 T=   60.7 p1= -49.9 p2=   199.4 ed=    83 4/14/2020   x1=  44. x2=  57. y1=  1.69 y2=   .37     
GP: Confirmed Italy_P.A._Trento_P_A_Trento 3/19/2020        57    4439     2226     523      628     3    83 4/14/2020 
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .990102 cc2=  .712752 lx=  7.29818 if=  45 il=  57 3/19/2020  n=  12 now=    4439 end=       1477       523       628 U=     7.99 T=   57.3 p1= -66.7 p2=   300.5 ed=    76 4/7/2020    x1=  45. x2=  57. y1=  1.54 y2=   .04     
GP: Confirmed Italy_P.A._Trento_P_A_Trento 3/19/2020        57    4439     1477     523      628     3    76 4/7/2020  
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .988291 cc2=  .699616 lx=  7.01818 if=  46 il=  57 3/19/2020  n=  11 now=    4439 end=       1116       523       628 U=     6.74 T=   55.1 p1= -74.9 p2=   397.8 ed=    71 4/2/2020    x1=  46. x2=  57. y1=  1.36 y2=  -.28     
GP: Confirmed Italy_P.A._Trento_P_A_Trento 3/19/2020        57    4439     1116     523      628     3    71 4/2/2020  
AAA1     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .972400 cc2=  .618846 lx=  6.48818 if=  50 il=  57 3/19/2020  n=   7 now=    4439 end=        657       523       628 U=     3.38 T=   52.0 p1= -85.2 p2=   675.6 ed=    59 3/21/2020   x1=  50. x2=  57. y1=   .60 y2= -1.48 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .972402 cc2=  .618846 lx=  6.49218 if=  50 il=  57 3/19/2020  n=   7 now=    4439 end=        657       523       628 U=     3.38 T=   52.0 p1= -85.2 p2=   675.6 ed=    59 3/21/2020   x1=  50. x2=  57. y1=   .60 y2= -1.48 BEST
GP: Confirmed Italy_P.A._Trento_P_A_Trento 3/19/2020        57    4439      657     523      628     3    59 3/21/2020 
AAA1     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .958888 cc2=  .580924 lx=  6.46818 if=  51 il=  57 3/19/2020  n=   6 now=    4439 end=        644       523       628 U=     3.18 T=   52.0 p1= -85.5 p2=   689.3 ed=    59 3/21/2020   x1=  51. x2=  57. y1=   .32 y2= -1.57 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .958889 cc2=  .580924 lx=  6.46618 if=  51 il=  57 3/19/2020  n=   6 now=    4439 end=        644       523       628 U=     3.18 T=   52.0 p1= -85.5 p2=   689.3 ed=    59 3/21/2020   x1=  51. x2=  57. y1=   .32 y2= -1.57 BEST
GP: Confirmed Italy_P.A._Trento_P_A_Trento 3/19/2020        57    4439      644     523      628     3    59 3/21/2020 
AAA1     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .934332 cc2=  .526083 lx=  6.43818 if=  52 il=  57 3/19/2020  n=   5 now=    4439 end=        625       523       628 U=     2.74 T=   52.3 p1= -85.9 p2=   710.2 ed=    58 3/20/2020   x1=  52. x2=  57. y1=   .10 y2= -1.72 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .934332 cc2=  .526083 lx=  6.43918 if=  52 il=  57 3/19/2020  n=   5 now=    4439 end=        625       523       628 U=     2.74 T=   52.3 p1= -85.9 p2=   710.2 ed=    58 3/20/2020   x1=  52. x2=  57. y1=   .10 y2= -1.72 BEST
