TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        7851.00000        8.96840
TAB:  Italy_Lazio Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA1     1 Italy_Lazio Confirmed cc1=  .999672 cc2=  .871635 lx=  8.99840 if=  65 il= 125 5/26/2020  n=  60 now=    7851 end=       8090      7661      8109 U=    19.10 T=   69.4 p1=   3.0 p2=    97.0 ed=   114 5/15/2020   x1=  65. x2= 125. y1=   .23 y2= -2.91 BEST
AAA2     1 Italy_Lazio Confirmed cc1=  .999704 cc2=  .871635 lx=  8.99440 if=  65 il= 125 5/26/2020  n=  60 now=    7851 end=       8090      7661      8109 U=    19.10 T=   69.4 p1=   3.0 p2=    97.0 ed=   114 5/15/2020   x1=  65. x2= 125. y1=   .23 y2= -2.91 BEST
GP: Confirmed Italy_Lazio 5/26/2020       125    7851     8090    7661     8109    31   114 5/15/2020 
AAA1     1 Italy_Lazio Confirmed cc1=  .999709 cc2=  .870609 lx=  8.99840 if=  66 il= 125 5/26/2020  n=  59 now=    7851 end=       8090      7661      8109 U=    19.23 T=   69.1 p1=   3.0 p2=    97.0 ed=   114 5/15/2020   x1=  66. x2= 125. y1=   .16 y2= -2.91 BEST
AAA2     1 Italy_Lazio Confirmed cc1=  .999727 cc2=  .870609 lx=  8.99540 if=  66 il= 125 5/26/2020  n=  59 now=    7851 end=       8090      7661      8109 U=    19.23 T=   69.1 p1=   3.0 p2=    97.0 ed=   114 5/15/2020   x1=  66. x2= 125. y1=   .16 y2= -2.91 BEST
GP: Confirmed Italy_Lazio 5/26/2020       125    7851     8090    7661     8109    31   114 5/15/2020 
AAA1     1 Italy_Lazio Confirmed cc1=  .999727 cc2=  .869539 lx=  8.99840 if=  67 il= 125 5/26/2020  n=  58 now=    7851 end=       8090      7661      8109 U=    19.33 T=   68.8 p1=   3.0 p2=    97.0 ed=   114 5/15/2020   x1=  67. x2= 125. y1=   .09 y2= -2.91 BEST
AAA2     1 Italy_Lazio Confirmed cc1=  .999738 cc2=  .869539 lx=  8.99640 if=  67 il= 125 5/26/2020  n=  58 now=    7851 end=       8090      7661      8109 U=    19.33 T=   68.8 p1=   3.0 p2=    97.0 ed=   114 5/15/2020   x1=  67. x2= 125. y1=   .09 y2= -2.91 BEST
GP: Confirmed Italy_Lazio 5/26/2020       125    7851     8090    7661     8109    31   114 5/15/2020 
AAA1     1 Italy_Lazio Confirmed cc1=  .999734 cc2=  .868427 lx=  8.99840 if=  68 il= 125 5/26/2020  n=  57 now=    7851 end=       8090      7661      8109 U=    19.45 T=   68.4 p1=   3.0 p2=    97.0 ed=   114 5/15/2020   x1=  68. x2= 125. y1=   .02 y2= -2.91 BEST
AAA2     1 Italy_Lazio Confirmed cc1=  .999739 cc2=  .868427 lx=  8.99640 if=  68 il= 125 5/26/2020  n=  57 now=    7851 end=       8090      7661      8109 U=    19.45 T=   68.4 p1=   3.0 p2=    97.0 ed=   114 5/15/2020   x1=  68. x2= 125. y1=   .02 y2= -2.91 BEST
GP: Confirmed Italy_Lazio 5/26/2020       125    7851     8090    7661     8109    31   114 5/15/2020 
AAA1     1 Italy_Lazio Confirmed cc1=  .999728 cc2=  .867275 lx=  8.99840 if=  69 il= 125 5/26/2020  n=  56 now=    7851 end=       8090      7661      8109 U=    19.51 T=   68.2 p1=   3.0 p2=    97.0 ed=   114 5/15/2020   x1=  69. x2= 125. y1=  -.04 y2= -2.91 BEST
AAA2     1 Italy_Lazio Confirmed cc1=  .999731 cc2=  .867275 lx=  8.99740 if=  69 il= 125 5/26/2020  n=  56 now=    7851 end=       8090      7661      8109 U=    19.51 T=   68.2 p1=   3.0 p2=    97.0 ed=   114 5/15/2020   x1=  69. x2= 125. y1=  -.04 y2= -2.91 BEST
GP: Confirmed Italy_Lazio 5/26/2020       125    7851     8090    7661     8109    31   114 5/15/2020 
AAA1     1 Italy_Lazio Confirmed cc1=  .999718 cc2=  .866087 lx=  8.99840 if=  70 il= 125 5/26/2020  n=  55 now=    7851 end=       8090      7661      8109 U=    19.55 T=   68.1 p1=   3.0 p2=    97.0 ed=   114 5/15/2020   x1=  70. x2= 125. y1=  -.10 y2= -2.91 BEST
AAA2     1 Italy_Lazio Confirmed cc1=  .999720 cc2=  .866087 lx=  8.99740 if=  70 il= 125 5/26/2020  n=  55 now=    7851 end=       8090      7661      8109 U=    19.55 T=   68.1 p1=   3.0 p2=    97.0 ed=   114 5/15/2020   x1=  70. x2= 125. y1=  -.10 y2= -2.91 BEST
GP: Confirmed Italy_Lazio 5/26/2020       125    7851     8090    7661     8109    31   114 5/15/2020 
AAA1     1 Italy_Lazio Confirmed cc1=  .999704 cc2=  .864865 lx=  8.99840 if=  71 il= 125 5/26/2020  n=  54 now=    7851 end=       8090      7661      8109 U=    19.60 T=   68.0 p1=   3.0 p2=    97.0 ed=   114 5/15/2020   x1=  71. x2= 125. y1=  -.15 y2= -2.91 BEST
AAA2     1 Italy_Lazio Confirmed cc1=  .999706 cc2=  .864865 lx=  8.99740 if=  71 il= 125 5/26/2020  n=  54 now=    7851 end=       8090      7661      8109 U=    19.60 T=   68.0 p1=   3.0 p2=    97.0 ed=   114 5/15/2020   x1=  71. x2= 125. y1=  -.15 y2= -2.91 BEST
GP: Confirmed Italy_Lazio 5/26/2020       125    7851     8090    7661     8109    31   114 5/15/2020 
AAA1     1 Italy_Lazio Confirmed cc1=  .999689 cc2=  .863606 lx=  8.99840 if=  72 il= 125 5/26/2020  n=  53 now=    7851 end=       8090      7661      8109 U=    19.64 T=   67.9 p1=   3.0 p2=    97.0 ed=   114 5/15/2020   x1=  72. x2= 125. y1=  -.21 y2= -2.91 BEST
AAA2     1 Italy_Lazio Confirmed cc1=  .999690 cc2=  .863606 lx=  8.99740 if=  72 il= 125 5/26/2020  n=  53 now=    7851 end=       8090      7661      8109 U=    19.64 T=   67.9 p1=   3.0 p2=    97.0 ed=   114 5/15/2020   x1=  72. x2= 125. y1=  -.21 y2= -2.91 BEST
GP: Confirmed Italy_Lazio 5/26/2020       125    7851     8090    7661     8109    31   114 5/15/2020 
AAA1     1 Italy_Lazio Confirmed cc1=  .999671 cc2=  .862311 lx=  8.99840 if=  73 il= 125 5/26/2020  n=  52 now=    7851 end=       8090      7661      8109 U=    19.66 T=   67.8 p1=   3.0 p2=    97.0 ed=   114 5/15/2020   x1=  73. x2= 125. y1=  -.27 y2= -2.91 BEST
AAA2     1 Italy_Lazio Confirmed cc1=  .999672 cc2=  .862311 lx=  8.99740 if=  73 il= 125 5/26/2020  n=  52 now=    7851 end=       8090      7661      8109 U=    19.66 T=   67.8 p1=   3.0 p2=    97.0 ed=   114 5/15/2020   x1=  73. x2= 125. y1=  -.27 y2= -2.91 BEST
GP: Confirmed Italy_Lazio 5/26/2020       125    7851     8090    7661     8109    31   114 5/15/2020 
AAA1     1 Italy_Lazio Confirmed cc1=  .999652 cc2=  .860977 lx=  8.99840 if=  74 il= 125 5/26/2020  n=  51 now=    7851 end=       8090      7661      8109 U=    19.60 T=   68.0 p1=   3.0 p2=    97.0 ed=   114 5/15/2020   x1=  74. x2= 125. y1=  -.31 y2= -2.91 BEST
AAA2     1 Italy_Lazio Confirmed cc1=  .999652 cc2=  .860977 lx=  8.99740 if=  74 il= 125 5/26/2020  n=  51 now=    7851 end=       8090      7661      8109 U=    19.60 T=   68.0 p1=   3.0 p2=    97.0 ed=   114 5/15/2020   x1=  74. x2= 125. y1=  -.31 y2= -2.91 BEST
GP: Confirmed Italy_Lazio 5/26/2020       125    7851     8090    7661     8109    31   114 5/15/2020 
AAA1     1 Italy_Lazio Confirmed cc1=  .999632 cc2=  .859604 lx=  8.99840 if=  75 il= 125 5/26/2020  n=  50 now=    7851 end=       8090      7661      8109 U=    19.62 T=   67.9 p1=   3.0 p2=    97.0 ed=   114 5/15/2020   x1=  75. x2= 125. y1=  -.36 y2= -2.91 BEST
AAA2     1 Italy_Lazio Confirmed cc1=  .999632 cc2=  .859604 lx=  8.99840 if=  75 il= 125 5/26/2020  n=  50 now=    7851 end=       8090      7661      8109 U=    19.62 T=   67.9 p1=   3.0 p2=    97.0 ed=   114 5/15/2020   x1=  75. x2= 125. y1=  -.36 y2= -2.91 BEST
GP: Confirmed Italy_Lazio 5/26/2020       125    7851     8090    7661     8109    31   114 5/15/2020 
AAA1     1 Italy_Lazio Confirmed cc1=  .999611 cc2=  .858190 lx=  8.99840 if=  76 il= 125 5/26/2020  n=  49 now=    7851 end=       8090      7661      8109 U=    19.55 T=   68.1 p1=   3.0 p2=    97.0 ed=   114 5/15/2020   x1=  76. x2= 125. y1=  -.40 y2= -2.91 BEST
AAA2     1 Italy_Lazio Confirmed cc1=  .999611 cc2=  .858190 lx=  8.99840 if=  76 il= 125 5/26/2020  n=  49 now=    7851 end=       8090      7661      8109 U=    19.55 T=   68.1 p1=   3.0 p2=    97.0 ed=   114 5/15/2020   x1=  76. x2= 125. y1=  -.40 y2= -2.91 BEST
GP: Confirmed Italy_Lazio 5/26/2020       125    7851     8090    7661     8109    31   114 5/15/2020 
AAA1     1 Italy_Lazio Confirmed cc1=  .999593 cc2=  .856736 lx=  8.99840 if=  77 il= 125 5/26/2020  n=  48 now=    7851 end=       8090      7661      8109 U=    19.49 T=   68.3 p1=   3.0 p2=    97.0 ed=   114 5/15/2020   x1=  77. x2= 125. y1=  -.45 y2= -2.91 BEST
AAA2     1 Italy_Lazio Confirmed cc1=  .999593 cc2=  .856736 lx=  8.99840 if=  77 il= 125 5/26/2020  n=  48 now=    7851 end=       8090      7661      8109 U=    19.49 T=   68.3 p1=   3.0 p2=    97.0 ed=   114 5/15/2020   x1=  77. x2= 125. y1=  -.45 y2= -2.91 BEST
GP: Confirmed Italy_Lazio 5/26/2020       125    7851     8090    7661     8109    31   114 5/15/2020 
AAA1     1 Italy_Lazio Confirmed cc1=  .999584 cc2=  .855247 lx=  8.99840 if=  78 il= 125 5/26/2020  n=  47 now=    7851 end=       8090      7661      8109 U=    19.56 T=   68.1 p1=   3.0 p2=    97.0 ed=   114 5/15/2020   x1=  78. x2= 125. y1=  -.51 y2= -2.91 BEST
AAA2     1 Italy_Lazio Confirmed cc1=  .999586 cc2=  .855247 lx=  8.99940 if=  78 il= 125 5/26/2020  n=  47 now=    7851 end=       8090      7661      8109 U=    19.56 T=   68.1 p1=   3.0 p2=    97.0 ed=   114 5/15/2020   x1=  78. x2= 125. y1=  -.51 y2= -2.91 BEST
GP: Confirmed Italy_Lazio 5/26/2020       125    7851     8090    7661     8109    31   114 5/15/2020 
AAA1     1 Italy_Lazio Confirmed cc1=  .999568 cc2=  .853703 lx=  8.99840 if=  79 il= 125 5/26/2020  n=  46 now=    7851 end=       8090      7661      8109 U=    19.62 T=   67.9 p1=   3.0 p2=    97.0 ed=   114 5/15/2020   x1=  79. x2= 125. y1=  -.57 y2= -2.91 BEST
AAA2     1 Italy_Lazio Confirmed cc1=  .999572 cc2=  .853703 lx=  9.00040 if=  79 il= 125 5/26/2020  n=  46 now=    7851 end=       8090      7661      8109 U=    19.62 T=   67.9 p1=   3.0 p2=    97.0 ed=   114 5/15/2020   x1=  79. x2= 125. y1=  -.57 y2= -2.91 BEST
GP: Confirmed Italy_Lazio 5/26/2020       125    7851     8090    7661     8109    31   114 5/15/2020 
AAA1     1 Italy_Lazio Confirmed cc1=  .999545 cc2=  .852103 lx=  8.99840 if=  80 il= 125 5/26/2020  n=  45 now=    7851 end=       8090      7661      8109 U=    19.65 T=   67.8 p1=   3.0 p2=    97.0 ed=   114 5/15/2020   x1=  80. x2= 125. y1=  -.62 y2= -2.91 BEST
AAA2     1 Italy_Lazio Confirmed cc1=  .999553 cc2=  .852103 lx=  9.00040 if=  80 il= 125 5/26/2020  n=  45 now=    7851 end=       8090      7661      8109 U=    19.65 T=   67.8 p1=   3.0 p2=    97.0 ed=   114 5/15/2020   x1=  80. x2= 125. y1=  -.62 y2= -2.91 BEST
GP: Confirmed Italy_Lazio 5/26/2020       125    7851     8090    7661     8109    31   114 5/15/2020 
AAA1     1 Italy_Lazio Confirmed cc1=  .999518 cc2=  .850447 lx=  8.99840 if=  81 il= 125 5/26/2020  n=  44 now=    7851 end=       8090      7661      8109 U=    19.63 T=   67.9 p1=   3.0 p2=    97.0 ed=   114 5/15/2020   x1=  81. x2= 125. y1=  -.67 y2= -2.91 BEST
AAA2     1 Italy_Lazio Confirmed cc1=  .999533 cc2=  .850447 lx=  9.00140 if=  81 il= 125 5/26/2020  n=  44 now=    7851 end=       8090      7661      8109 U=    19.63 T=   67.9 p1=   3.0 p2=    97.0 ed=   114 5/15/2020   x1=  81. x2= 125. y1=  -.67 y2= -2.91 BEST
GP: Confirmed Italy_Lazio 5/26/2020       125    7851     8090    7661     8109    31   114 5/15/2020 
AAA1     1 Italy_Lazio Confirmed cc1=  .999493 cc2=  .848737 lx=  8.99840 if=  82 il= 125 5/26/2020  n=  43 now=    7851 end=       8090      7661      8109 U=    19.62 T=   67.9 p1=   3.0 p2=    97.0 ed=   114 5/15/2020   x1=  82. x2= 125. y1=  -.72 y2= -2.91 BEST
AAA2     1 Italy_Lazio Confirmed cc1=  .999517 cc2=  .848737 lx=  9.00240 if=  82 il= 125 5/26/2020  n=  43 now=    7851 end=       8090      7661      8109 U=    19.62 T=   67.9 p1=   3.0 p2=    97.0 ed=   114 5/15/2020   x1=  82. x2= 125. y1=  -.72 y2= -2.91 BEST
GP: Confirmed Italy_Lazio 5/26/2020       125    7851     8090    7661     8109    31   114 5/15/2020 
AAA1     1 Italy_Lazio Confirmed cc1=  .999469 cc2=  .846970 lx=  8.99840 if=  83 il= 125 5/26/2020  n=  42 now=    7851 end=       8090      7661      8109 U=    19.71 T=   67.7 p1=   3.0 p2=    97.0 ed=   114 5/15/2020   x1=  83. x2= 125. y1=  -.78 y2= -2.91 BEST
AAA2     1 Italy_Lazio Confirmed cc1=  .999509 cc2=  .846970 lx=  9.00340 if=  83 il= 125 5/26/2020  n=  42 now=    7851 end=       8090      7661      8109 U=    19.71 T=   67.7 p1=   3.0 p2=    97.0 ed=   114 5/15/2020   x1=  83. x2= 125. y1=  -.78 y2= -2.91 BEST
GP: Confirmed Italy_Lazio 5/26/2020       125    7851     8090    7661     8109    31   114 5/15/2020 
AAA2     1 Italy_Lazio Confirmed cc1=  .999464 cc2=  .845161 lx=  9.00840 if=  84 il= 125 5/26/2020  n=  41 now=    7851 end=       8171      7661      8109 U=    21.21 T=   66.9 p1=   4.1 p2=    96.1 ed=   116 5/17/2020   x1=  84. x2= 125. y1=  -.81 y2= -2.74     
GP: Confirmed Italy_Lazio 5/26/2020       125    7851     8171    7661     8109    31   116 5/17/2020 
AAA2     1 Italy_Lazio Confirmed cc1=  .999463 cc2=  .843289 lx=  9.00840 if=  85 il= 125 5/26/2020  n=  40 now=    7851 end=       8171      7661      8109 U=    21.40 T=   66.3 p1=   4.1 p2=    96.1 ed=   116 5/17/2020   x1=  85. x2= 125. y1=  -.87 y2= -2.74     
GP: Confirmed Italy_Lazio 5/26/2020       125    7851     8171    7661     8109    31   116 5/17/2020 
AAA2     1 Italy_Lazio Confirmed cc1=  .999433 cc2=  .841319 lx=  9.00840 if=  86 il= 125 5/26/2020  n=  39 now=    7851 end=       8171      7661      8109 U=    21.63 T=   65.7 p1=   4.1 p2=    96.1 ed=   116 5/17/2020   x1=  86. x2= 125. y1=  -.94 y2= -2.74     
GP: Confirmed Italy_Lazio 5/26/2020       125    7851     8171    7661     8109    31   116 5/17/2020 
AAA2     1 Italy_Lazio Confirmed cc1=  .999388 cc2=  .839260 lx=  9.00840 if=  87 il= 125 5/26/2020  n=  38 now=    7851 end=       8171      7661      8109 U=    21.90 T=   65.0 p1=   4.1 p2=    96.1 ed=   116 5/17/2020   x1=  87. x2= 125. y1= -1.01 y2= -2.74     
GP: Confirmed Italy_Lazio 5/26/2020       125    7851     8171    7661     8109    31   116 5/17/2020 
AAA2     1 Italy_Lazio Confirmed cc1=  .999364 cc2=  .837143 lx=  9.00840 if=  88 il= 125 5/26/2020  n=  37 now=    7851 end=       8171      7661      8109 U=    21.86 T=   65.1 p1=   4.1 p2=    96.1 ed=   116 5/17/2020   x1=  88. x2= 125. y1= -1.05 y2= -2.74     
GP: Confirmed Italy_Lazio 5/26/2020       125    7851     8171    7661     8109    31   116 5/17/2020 
AAA1     1 Italy_Lazio Confirmed cc1=  .999348 cc2=  .834949 lx=  8.99840 if=  89 il= 125 5/26/2020  n=  36 now=    7851 end=       8090      7661      8109 U=    19.98 T=   66.9 p1=   3.0 p2=    97.0 ed=   114 5/15/2020   x1=  89. x2= 125. y1= -1.11 y2= -2.91 BEST
AAA2     1 Italy_Lazio Confirmed cc1=  .999379 cc2=  .834949 lx=  9.00240 if=  89 il= 125 5/26/2020  n=  36 now=    7851 end=       8090      7661      8109 U=    19.98 T=   66.9 p1=   3.0 p2=    97.0 ed=   114 5/15/2020   x1=  89. x2= 125. y1= -1.11 y2= -2.91 BEST
GP: Confirmed Italy_Lazio 5/26/2020       125    7851     8090    7661     8109    31   114 5/15/2020 
AAA1     1 Italy_Lazio Confirmed cc1=  .999315 cc2=  .832649 lx=  8.99840 if=  90 il= 125 5/26/2020  n=  35 now=    7851 end=       8090      7661      8109 U=    19.89 T=   67.1 p1=   3.0 p2=    97.0 ed=   114 5/15/2020   x1=  90. x2= 125. y1= -1.15 y2= -2.91 BEST
AAA2     1 Italy_Lazio Confirmed cc1=  .999336 cc2=  .832649 lx=  9.00240 if=  90 il= 125 5/26/2020  n=  35 now=    7851 end=       8090      7661      8109 U=    19.89 T=   67.1 p1=   3.0 p2=    97.0 ed=   114 5/15/2020   x1=  90. x2= 125. y1= -1.15 y2= -2.91 BEST
GP: Confirmed Italy_Lazio 5/26/2020       125    7851     8090    7661     8109    31   114 5/15/2020 
AAA1     1 Italy_Lazio Confirmed cc1=  .999267 cc2=  .830236 lx=  8.99840 if=  91 il= 125 5/26/2020  n=  34 now=    7851 end=       8090      7661      8109 U=    19.82 T=   67.3 p1=   3.0 p2=    97.0 ed=   114 5/15/2020   x1=  91. x2= 125. y1= -1.19 y2= -2.91 BEST
AAA2     1 Italy_Lazio Confirmed cc1=  .999282 cc2=  .830236 lx=  9.00140 if=  91 il= 125 5/26/2020  n=  34 now=    7851 end=       8090      7661      8109 U=    19.82 T=   67.3 p1=   3.0 p2=    97.0 ed=   114 5/15/2020   x1=  91. x2= 125. y1= -1.19 y2= -2.91 BEST
GP: Confirmed Italy_Lazio 5/26/2020       125    7851     8090    7661     8109    31   114 5/15/2020 
AAA1     1 Italy_Lazio Confirmed cc1=  .999204 cc2=  .827705 lx=  8.99840 if=  92 il= 125 5/26/2020  n=  33 now=    7851 end=       8090      7661      8109 U=    19.74 T=   67.6 p1=   3.0 p2=    97.0 ed=   114 5/15/2020   x1=  92. x2= 125. y1= -1.24 y2= -2.91 BEST
AAA2     1 Italy_Lazio Confirmed cc1=  .999217 cc2=  .827705 lx=  9.00140 if=  92 il= 125 5/26/2020  n=  33 now=    7851 end=       8090      7661      8109 U=    19.74 T=   67.6 p1=   3.0 p2=    97.0 ed=   114 5/15/2020   x1=  92. x2= 125. y1= -1.24 y2= -2.91 BEST
GP: Confirmed Italy_Lazio 5/26/2020       125    7851     8090    7661     8109    31   114 5/15/2020 
AAA1     1 Italy_Lazio Confirmed cc1=  .999129 cc2=  .825052 lx=  8.99840 if=  93 il= 125 5/26/2020  n=  32 now=    7851 end=       8090      7661      8109 U=    19.68 T=   67.7 p1=   3.0 p2=    97.0 ed=   114 5/15/2020   x1=  93. x2= 125. y1= -1.28 y2= -2.91 BEST
AAA2     1 Italy_Lazio Confirmed cc1=  .999145 cc2=  .825052 lx=  9.00140 if=  93 il= 125 5/26/2020  n=  32 now=    7851 end=       8090      7661      8109 U=    19.68 T=   67.7 p1=   3.0 p2=    97.0 ed=   114 5/15/2020   x1=  93. x2= 125. y1= -1.28 y2= -2.91 BEST
GP: Confirmed Italy_Lazio 5/26/2020       125    7851     8090    7661     8109    31   114 5/15/2020 
AAA1     1 Italy_Lazio Confirmed cc1=  .999047 cc2=  .822270 lx=  8.99840 if=  94 il= 125 5/26/2020  n=  31 now=    7851 end=       8090      7661      8109 U=    19.73 T=   67.6 p1=   3.0 p2=    97.0 ed=   114 5/15/2020   x1=  94. x2= 125. y1= -1.34 y2= -2.91 BEST
AAA2     1 Italy_Lazio Confirmed cc1=  .999070 cc2=  .822270 lx=  9.00240 if=  94 il= 125 5/26/2020  n=  31 now=    7851 end=       8090      7661      8109 U=    19.73 T=   67.6 p1=   3.0 p2=    97.0 ed=   114 5/15/2020   x1=  94. x2= 125. y1= -1.34 y2= -2.91 BEST
GP: Confirmed Italy_Lazio 5/26/2020       125    7851     8090    7661     8109    31   114 5/15/2020 
AAA1     1 Italy_Lazio Confirmed cc1=  .998951 cc2=  .819346 lx=  8.99840 if=  95 il= 125 5/26/2020  n=  30 now=    7851 end=       8090      7661      8109 U=    19.76 T=   67.5 p1=   3.0 p2=    97.0 ed=   114 5/15/2020   x1=  95. x2= 125. y1= -1.39 y2= -2.91 BEST
AAA2     1 Italy_Lazio Confirmed cc1=  .998981 cc2=  .819346 lx=  9.00240 if=  95 il= 125 5/26/2020  n=  30 now=    7851 end=       8090      7661      8109 U=    19.76 T=   67.5 p1=   3.0 p2=    97.0 ed=   114 5/15/2020   x1=  95. x2= 125. y1= -1.39 y2= -2.91 BEST
GP: Confirmed Italy_Lazio 5/26/2020       125    7851     8090    7661     8109    31   114 5/15/2020 
AAA2     1 Italy_Lazio Confirmed cc1=  .998852 cc2=  .816278 lx=  9.00840 if=  96 il= 125 5/26/2020  n=  29 now=    7851 end=       8171      7661      8109 U=    21.69 T=   65.5 p1=   4.1 p2=    96.1 ed=   116 5/17/2020   x1=  96. x2= 125. y1= -1.40 y2= -2.74     
GP: Confirmed Italy_Lazio 5/26/2020       125    7851     8171    7661     8109    31   116 5/17/2020 
AAA2     1 Italy_Lazio Confirmed cc1=  .998740 cc2=  .813044 lx=  9.00840 if=  97 il= 125 5/26/2020  n=  28 now=    7851 end=       8171      7661      8109 U=    21.73 T=   65.4 p1=   4.1 p2=    96.1 ed=   116 5/17/2020   x1=  97. x2= 125. y1= -1.45 y2= -2.74     
GP: Confirmed Italy_Lazio 5/26/2020       125    7851     8171    7661     8109    31   116 5/17/2020 
AAA2     1 Italy_Lazio Confirmed cc1=  .998610 cc2=  .809628 lx=  9.00840 if=  98 il= 125 5/26/2020  n=  27 now=    7851 end=       8171      7661      8109 U=    21.85 T=   65.1 p1=   4.1 p2=    96.1 ed=   116 5/17/2020   x1=  98. x2= 125. y1= -1.51 y2= -2.74     
GP: Confirmed Italy_Lazio 5/26/2020       125    7851     8171    7661     8109    31   116 5/17/2020 
AAA2     1 Italy_Lazio Confirmed cc1=  .998453 cc2=  .806003 lx=  9.00840 if=  99 il= 125 5/26/2020  n=  26 now=    7851 end=       8171      7661      8109 U=    21.92 T=   64.9 p1=   4.1 p2=    96.1 ed=   116 5/17/2020   x1=  99. x2= 125. y1= -1.56 y2= -2.74     
GP: Confirmed Italy_Lazio 5/26/2020       125    7851     8171    7661     8109    31   116 5/17/2020 
AAA2     1 Italy_Lazio Confirmed cc1=  .998065 cc2=  .798065 lx=  9.00840 if= 101 il= 125 5/26/2020  n=  24 now=    7851 end=       8171      7661      8109 U=    22.19 T=   64.2 p1=   4.1 p2=    96.1 ed=   116 5/17/2020   x1= 101. x2= 125. y1= -1.66 y2= -2.74     
GP: Confirmed Italy_Lazio 5/26/2020       125    7851     8171    7661     8109    31   116 5/17/2020 
AAA1     1 Italy_Lazio Confirmed cc1=  .997831 cc2=  .793707 lx=  8.99840 if= 102 il= 125 5/26/2020  n=  23 now=    7851 end=       8090      7661      8109 U=    19.97 T=   66.9 p1=   3.0 p2=    97.0 ed=   114 5/15/2020   x1= 102. x2= 125. y1= -1.76 y2= -2.91 BEST
AAA2     1 Italy_Lazio Confirmed cc1=  .997851 cc2=  .793707 lx=  9.00240 if= 102 il= 125 5/26/2020  n=  23 now=    7851 end=       8090      7661      8109 U=    19.97 T=   66.9 p1=   3.0 p2=    97.0 ed=   114 5/15/2020   x1= 102. x2= 125. y1= -1.76 y2= -2.91 BEST
GP: Confirmed Italy_Lazio 5/26/2020       125    7851     8090    7661     8109    31   114 5/15/2020 
