TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020         712.00000        6.56808
TAB:  Diamond_Princess Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA1     1 Diamond_Princess Confirmed cc1=  .669932 cc2=  .551254 lx=  8.51808 if=  43 il= 113 5/14/2020  n=  70 now=     712 end=       5004       712      5011 U= 16164.63 T= ****** p1= 602.8 p2=    14.2 ed=   999 undefine    x1=  43. x2= 113. y1=   .67 y2=   .67 BEST
AAA2     1 Diamond_Princess Confirmed cc1=  .669932 cc2=  .551254 lx=  8.61208 if=  43 il= 113 5/14/2020  n=  70 now=     712 end=       5004       712      5011 U= 16164.63 T= ****** p1= 602.8 p2=    14.2 ed=   999 undefine    x1=  43. x2= 113. y1=   .67 y2=   .67 BEST
GP: Confirmed Diamond_Princess 5/14/2020       113     712    -         712    -         5   999 undefine  
AAA1     1 Diamond_Princess Confirmed cc1=  .652847 cc2=  .533324 lx=  8.51808 if=  44 il= 113 5/14/2020  n=  69 now=     712 end=       5004       712      5011 U= 15933.70 T= ****** p1= 602.8 p2=    14.2 ed=   999 undefine    x1=  44. x2= 113. y1=   .67 y2=   .67 BEST
AAA2     1 Diamond_Princess Confirmed cc1=  .652847 cc2=  .533324 lx=  8.61208 if=  44 il= 113 5/14/2020  n=  69 now=     712 end=       5004       712      5011 U= 15933.70 T= ****** p1= 602.8 p2=    14.2 ed=   999 undefine    x1=  44. x2= 113. y1=   .67 y2=   .67 BEST
GP: Confirmed Diamond_Princess 5/14/2020       113     712    -         712    -         5   999 undefine  
AAA1     1 Diamond_Princess Confirmed cc1=  .634114 cc2=  .513728 lx=  8.51808 if=  45 il= 113 5/14/2020  n=  68 now=     712 end=       5004       712      5011 U= 15702.78 T= ****** p1= 602.8 p2=    14.2 ed=   999 undefine    x1=  45. x2= 113. y1=   .67 y2=   .67 BEST
AAA2     1 Diamond_Princess Confirmed cc1=  .634114 cc2=  .513728 lx=  8.61208 if=  45 il= 113 5/14/2020  n=  68 now=     712 end=       5004       712      5011 U= 15702.78 T= ****** p1= 602.8 p2=    14.2 ed=   999 undefine    x1=  45. x2= 113. y1=   .67 y2=   .67 BEST
GP: Confirmed Diamond_Princess 5/14/2020       113     712    -         712    -         5   999 undefine  
AAA2     1 Diamond_Princess Confirmed cc1=  .765303 cc2=  .655538 lx=  6.57808 if=  32 il= 114 5/15/2020  n=  82 now=     712 end=        719       712      5011 U=    59.22 T= -158.7 p1=   1.0 p2=    99.0 ed=   999 undefine    x1=  32. x2= 114. y1= -3.22 y2= -4.61     
GP: Confirmed Diamond_Princess 5/15/2020       114     712      719     712    -         5   999 undefine  
AAA2     1 Diamond_Princess Confirmed cc1=  .761511 cc2=  .651079 lx=  6.57808 if=  33 il= 114 5/15/2020  n=  81 now=     712 end=        719       712      5011 U=    58.49 T= -155.4 p1=   1.0 p2=    99.0 ed=   999 undefine    x1=  33. x2= 114. y1= -3.22 y2= -4.61     
GP: Confirmed Diamond_Princess 5/15/2020       114     712      719     712    -         5   999 undefine  
AAA2     1 Diamond_Princess Confirmed cc1=  .761102 cc2=  .649990 lx=  6.57808 if=  34 il= 114 5/15/2020  n=  80 now=     712 end=        719       712      5011 U=    57.77 T= -152.1 p1=   1.0 p2=    99.0 ed=   999 undefine    x1=  34. x2= 114. y1= -3.22 y2= -4.61     
GP: Confirmed Diamond_Princess 5/15/2020       114     712      719     712    -         5   999 undefine  
AAA2     1 Diamond_Princess Confirmed cc1=  .758431 cc2=  .645922 lx=  8.56808 if=  36 il= 114 5/15/2020  n=  78 now=     712 end=       5261       712      5011 U= 15828.27 T= ****** p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  36. x2= 114. y1=   .70 y2=   .69     
GP: Confirmed Diamond_Princess 5/15/2020       114     712    -         712    -         5   999 undefine  
AAA2     1 Diamond_Princess Confirmed cc1=  .747826 cc2=  .634599 lx=  8.56808 if=  37 il= 114 5/15/2020  n=  77 now=     712 end=       5261       712      5011 U= 15625.34 T= ****** p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  37. x2= 114. y1=   .70 y2=   .69     
GP: Confirmed Diamond_Princess 5/15/2020       114     712    -         712    -         5   999 undefine  
AAA2     1 Diamond_Princess Confirmed cc1=  .736398 cc2=  .622437 lx=  8.56808 if=  38 il= 114 5/15/2020  n=  76 now=     712 end=       5261       712      5011 U= 15422.41 T= ****** p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  38. x2= 114. y1=   .70 y2=   .69     
GP: Confirmed Diamond_Princess 5/15/2020       114     712    -         712    -         5   999 undefine  
AAA2     1 Diamond_Princess Confirmed cc1=  .724069 cc2=  .609362 lx=  8.56808 if=  39 il= 114 5/15/2020  n=  75 now=     712 end=       5261       712      5011 U= 15219.49 T= ****** p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  39. x2= 114. y1=   .70 y2=   .69     
GP: Confirmed Diamond_Princess 5/15/2020       114     712    -         712    -         5   999 undefine  
AAA2     1 Diamond_Princess Confirmed cc1=  .710758 cc2=  .595288 lx=  8.56808 if=  40 il= 114 5/15/2020  n=  74 now=     712 end=       5261       712      5011 U= 15016.56 T= ****** p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  40. x2= 114. y1=   .70 y2=   .69     
GP: Confirmed Diamond_Princess 5/15/2020       114     712    -         712    -         5   999 undefine  
AAA1     1 Diamond_Princess Confirmed cc1=  .696370 cc2=  .580123 lx=  8.51808 if=  41 il= 114 5/15/2020  n=  73 now=     712 end=       5004       712      5011 U= 16857.40 T= ****** p1= 602.8 p2=    14.2 ed=   999 undefine    x1=  41. x2= 114. y1=   .67 y2=   .67 BEST
AAA2     1 Diamond_Princess Confirmed cc1=  .696370 cc2=  .580123 lx=  8.61208 if=  41 il= 114 5/15/2020  n=  73 now=     712 end=       5004       712      5011 U= 16857.40 T= ****** p1= 602.8 p2=    14.2 ed=   999 undefine    x1=  41. x2= 114. y1=   .67 y2=   .67 BEST
GP: Confirmed Diamond_Princess 5/15/2020       114     712    -         712    -         5   999 undefine  
AAA1     1 Diamond_Princess Confirmed cc1=  .681975 cc2=  .564934 lx=  8.51808 if=  42 il= 114 5/15/2020  n=  72 now=     712 end=       5004       712      5011 U= 16626.47 T= ****** p1= 602.8 p2=    14.2 ed=   999 undefine    x1=  42. x2= 114. y1=   .67 y2=   .67 BEST
AAA2     1 Diamond_Princess Confirmed cc1=  .681975 cc2=  .564934 lx=  8.61208 if=  42 il= 114 5/15/2020  n=  72 now=     712 end=       5004       712      5011 U= 16626.47 T= ****** p1= 602.8 p2=    14.2 ed=   999 undefine    x1=  42. x2= 114. y1=   .67 y2=   .67 BEST
GP: Confirmed Diamond_Princess 5/15/2020       114     712    -         712    -         5   999 undefine  
AAA1     1 Diamond_Princess Confirmed cc1=  .666297 cc2=  .548446 lx=  8.51808 if=  43 il= 114 5/15/2020  n=  71 now=     712 end=       5004       712      5011 U= 16395.55 T= ****** p1= 602.8 p2=    14.2 ed=   999 undefine    x1=  43. x2= 114. y1=   .67 y2=   .67 BEST
AAA2     1 Diamond_Princess Confirmed cc1=  .666297 cc2=  .548446 lx=  8.61208 if=  43 il= 114 5/15/2020  n=  71 now=     712 end=       5004       712      5011 U= 16395.55 T= ****** p1= 602.8 p2=    14.2 ed=   999 undefine    x1=  43. x2= 114. y1=   .67 y2=   .67 BEST
GP: Confirmed Diamond_Princess 5/15/2020       114     712    -         712    -         5   999 undefine  
AAA1     1 Diamond_Princess Confirmed cc1=  .649175 cc2=  .530497 lx=  8.51808 if=  44 il= 114 5/15/2020  n=  70 now=     712 end=       5004       712      5011 U= 16164.63 T= ****** p1= 602.8 p2=    14.2 ed=   999 undefine    x1=  44. x2= 114. y1=   .67 y2=   .67 BEST
AAA2     1 Diamond_Princess Confirmed cc1=  .649175 cc2=  .530497 lx=  8.61208 if=  44 il= 114 5/15/2020  n=  70 now=     712 end=       5004       712      5011 U= 16164.63 T= ****** p1= 602.8 p2=    14.2 ed=   999 undefine    x1=  44. x2= 114. y1=   .67 y2=   .67 BEST
GP: Confirmed Diamond_Princess 5/15/2020       114     712    -         712    -         5   999 undefine  
AAA1     1 Diamond_Princess Confirmed cc1=  .630419 cc2=  .510896 lx=  8.51808 if=  45 il= 114 5/15/2020  n=  69 now=     712 end=       5004       712      5011 U= 15933.70 T= ****** p1= 602.8 p2=    14.2 ed=   999 undefine    x1=  45. x2= 114. y1=   .67 y2=   .67 BEST
AAA2     1 Diamond_Princess Confirmed cc1=  .630419 cc2=  .510896 lx=  8.61208 if=  45 il= 114 5/15/2020  n=  69 now=     712 end=       5004       712      5011 U= 15933.70 T= ****** p1= 602.8 p2=    14.2 ed=   999 undefine    x1=  45. x2= 114. y1=   .67 y2=   .67 BEST
GP: Confirmed Diamond_Princess 5/15/2020       114     712    -         712    -         5   999 undefine  
AAA2     1 Diamond_Princess Confirmed cc1=  .762202 cc2=  .653093 lx=  6.57808 if=  32 il= 115 5/16/2020  n=  83 now=     712 end=        719       712      5011 U=    59.94 T= -161.0 p1=   1.0 p2=    99.0 ed=   999 undefine    x1=  32. x2= 115. y1= -3.22 y2= -4.61     
GP: Confirmed Diamond_Princess 5/16/2020       115     712      719     712    -         5   999 undefine  
AAA2     1 Diamond_Princess Confirmed cc1=  .758399 cc2=  .648634 lx=  6.57808 if=  33 il= 115 5/16/2020  n=  82 now=     712 end=        719       712      5011 U=    59.22 T= -157.7 p1=   1.0 p2=    99.0 ed=   999 undefine    x1=  33. x2= 115. y1= -3.22 y2= -4.61     
GP: Confirmed Diamond_Princess 5/16/2020       115     712      719     712    -         5   999 undefine  
AAA2     1 Diamond_Princess Confirmed cc1=  .757969 cc2=  .647538 lx=  6.57808 if=  34 il= 115 5/16/2020  n=  81 now=     712 end=        719       712      5011 U=    58.49 T= -154.4 p1=   1.0 p2=    99.0 ed=   999 undefine    x1=  34. x2= 115. y1= -3.22 y2= -4.61     
GP: Confirmed Diamond_Princess 5/16/2020       115     712      719     712    -         5   999 undefine  
AAA2     1 Diamond_Princess Confirmed cc1=  .755153 cc2=  .643350 lx=  8.56808 if=  36 il= 115 5/16/2020  n=  79 now=     712 end=       5261       712      5011 U= 16031.19 T= ****** p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  36. x2= 115. y1=   .70 y2=   .69     
GP: Confirmed Diamond_Princess 5/16/2020       115     712    -         712    -         5   999 undefine  
AAA2     1 Diamond_Princess Confirmed cc1=  .744492 cc2=  .631983 lx=  8.56808 if=  37 il= 115 5/16/2020  n=  78 now=     712 end=       5261       712      5011 U= 15828.27 T= ****** p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  37. x2= 115. y1=   .70 y2=   .69     
GP: Confirmed Diamond_Princess 5/16/2020       115     712    -         712    -         5   999 undefine  
AAA2     1 Diamond_Princess Confirmed cc1=  .733013 cc2=  .619785 lx=  8.56808 if=  38 il= 115 5/16/2020  n=  77 now=     712 end=       5261       712      5011 U= 15625.34 T= ****** p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  38. x2= 115. y1=   .70 y2=   .69     
GP: Confirmed Diamond_Princess 5/16/2020       115     712    -         712    -         5   999 undefine  
AAA2     1 Diamond_Princess Confirmed cc1=  .720642 cc2=  .606681 lx=  8.56808 if=  39 il= 115 5/16/2020  n=  76 now=     712 end=       5261       712      5011 U= 15422.41 T= ****** p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  39. x2= 115. y1=   .70 y2=   .69     
GP: Confirmed Diamond_Princess 5/16/2020       115     712    -         712    -         5   999 undefine  
AAA2     1 Diamond_Princess Confirmed cc1=  .707295 cc2=  .592587 lx=  8.56808 if=  40 il= 115 5/16/2020  n=  75 now=     712 end=       5261       712      5011 U= 15219.49 T= ****** p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  40. x2= 115. y1=   .70 y2=   .69     
GP: Confirmed Diamond_Princess 5/16/2020       115     712    -         712    -         5   999 undefine  
AAA1     1 Diamond_Princess Confirmed cc1=  .692882 cc2=  .577412 lx=  8.51808 if=  41 il= 115 5/16/2020  n=  74 now=     712 end=       5004       712      5011 U= 17088.32 T= ****** p1= 602.8 p2=    14.2 ed=   999 undefine    x1=  41. x2= 115. y1=   .67 y2=   .67 BEST
AAA2     1 Diamond_Princess Confirmed cc1=  .692882 cc2=  .577412 lx=  8.61208 if=  41 il= 115 5/16/2020  n=  74 now=     712 end=       5004       712      5011 U= 17088.32 T= ****** p1= 602.8 p2=    14.2 ed=   999 undefine    x1=  41. x2= 115. y1=   .67 y2=   .67 BEST
GP: Confirmed Diamond_Princess 5/16/2020       115     712    -         712    -         5   999 undefine  
AAA1     1 Diamond_Princess Confirmed cc1=  .678435 cc2=  .562187 lx=  8.51808 if=  42 il= 115 5/16/2020  n=  73 now=     712 end=       5004       712      5011 U= 16857.40 T= ****** p1= 602.8 p2=    14.2 ed=   999 undefine    x1=  42. x2= 115. y1=   .67 y2=   .67 BEST
AAA2     1 Diamond_Princess Confirmed cc1=  .678435 cc2=  .562187 lx=  8.61208 if=  42 il= 115 5/16/2020  n=  73 now=     712 end=       5004       712      5011 U= 16857.40 T= ****** p1= 602.8 p2=    14.2 ed=   999 undefine    x1=  42. x2= 115. y1=   .67 y2=   .67 BEST
GP: Confirmed Diamond_Princess 5/16/2020       115     712    -         712    -         5   999 undefine  
AAA1     1 Diamond_Princess Confirmed cc1=  .662714 cc2=  .545672 lx=  8.51808 if=  43 il= 115 5/16/2020  n=  72 now=     712 end=       5004       712      5011 U= 16626.47 T= ****** p1= 602.8 p2=    14.2 ed=   999 undefine    x1=  43. x2= 115. y1=   .67 y2=   .67 BEST
AAA2     1 Diamond_Princess Confirmed cc1=  .662714 cc2=  .545672 lx=  8.61208 if=  43 il= 115 5/16/2020  n=  72 now=     712 end=       5004       712      5011 U= 16626.47 T= ****** p1= 602.8 p2=    14.2 ed=   999 undefine    x1=  43. x2= 115. y1=   .67 y2=   .67 BEST
GP: Confirmed Diamond_Princess 5/16/2020       115     712    -         712    -         5   999 undefine  
AAA1     1 Diamond_Princess Confirmed cc1=  .645559 cc2=  .527708 lx=  8.51808 if=  44 il= 115 5/16/2020  n=  71 now=     712 end=       5004       712      5011 U= 16395.55 T= ****** p1= 602.8 p2=    14.2 ed=   999 undefine    x1=  44. x2= 115. y1=   .67 y2=   .67 BEST
AAA2     1 Diamond_Princess Confirmed cc1=  .645559 cc2=  .527708 lx=  8.61208 if=  44 il= 115 5/16/2020  n=  71 now=     712 end=       5004       712      5011 U= 16395.55 T= ****** p1= 602.8 p2=    14.2 ed=   999 undefine    x1=  44. x2= 115. y1=   .67 y2=   .67 BEST
GP: Confirmed Diamond_Princess 5/16/2020       115     712    -         712    -         5   999 undefine  
AAA1     1 Diamond_Princess Confirmed cc1=  .626783 cc2=  .508105 lx=  8.51808 if=  45 il= 115 5/16/2020  n=  70 now=     712 end=       5004       712      5011 U= 16164.63 T= ****** p1= 602.8 p2=    14.2 ed=   999 undefine    x1=  45. x2= 115. y1=   .67 y2=   .67 BEST
AAA2     1 Diamond_Princess Confirmed cc1=  .626783 cc2=  .508105 lx=  8.61208 if=  45 il= 115 5/16/2020  n=  70 now=     712 end=       5004       712      5011 U= 16164.63 T= ****** p1= 602.8 p2=    14.2 ed=   999 undefine    x1=  45. x2= 115. y1=   .67 y2=   .67 BEST
GP: Confirmed Diamond_Princess 5/16/2020       115     712    -         712    -         5   999 undefine  
AAA2     1 Diamond_Princess Confirmed cc1=  .759127 cc2=  .650662 lx=  6.57808 if=  32 il= 116 5/17/2020  n=  84 now=     712 end=        719       712      5011 U=    60.66 T= -163.4 p1=   1.0 p2=    99.0 ed=   999 undefine    x1=  32. x2= 116. y1= -3.22 y2= -4.61     
GP: Confirmed Diamond_Princess 5/17/2020       116     712      719     712    -         5   999 undefine  
AAA2     1 Diamond_Princess Confirmed cc1=  .755313 cc2=  .646204 lx=  6.57808 if=  33 il= 116 5/17/2020  n=  83 now=     712 end=        719       712      5011 U=    59.94 T= -160.0 p1=   1.0 p2=    99.0 ed=   999 undefine    x1=  33. x2= 116. y1= -3.22 y2= -4.61     
GP: Confirmed Diamond_Princess 5/17/2020       116     712      719     712    -         5   999 undefine  
AAA2     1 Diamond_Princess Confirmed cc1=  .754864 cc2=  .645100 lx=  6.57808 if=  34 il= 116 5/17/2020  n=  82 now=     712 end=        719       712      5011 U=    59.22 T= -156.7 p1=   1.0 p2=    99.0 ed=   999 undefine    x1=  34. x2= 116. y1= -3.22 y2= -4.61     
GP: Confirmed Diamond_Princess 5/17/2020       116     712      719     712    -         5   999 undefine  
AAA2     1 Diamond_Princess Confirmed cc1=  .751906 cc2=  .640795 lx=  8.56808 if=  36 il= 116 5/17/2020  n=  80 now=     712 end=       5261       712      5011 U= 16234.12 T= ****** p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  36. x2= 116. y1=   .70 y2=   .69     
GP: Confirmed Diamond_Princess 5/17/2020       116     712    -         712    -         5   999 undefine  
AAA2     1 Diamond_Princess Confirmed cc1=  .741192 cc2=  .629388 lx=  8.56808 if=  37 il= 116 5/17/2020  n=  79 now=     712 end=       5261       712      5011 U= 16031.19 T= ****** p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  37. x2= 116. y1=   .70 y2=   .69     
GP: Confirmed Diamond_Princess 5/17/2020       116     712    -         712    -         5   999 undefine  
AAA2     1 Diamond_Princess Confirmed cc1=  .729665 cc2=  .617156 lx=  8.56808 if=  38 il= 116 5/17/2020  n=  78 now=     712 end=       5261       712      5011 U= 15828.27 T= ****** p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  38. x2= 116. y1=   .70 y2=   .69     
GP: Confirmed Diamond_Princess 5/17/2020       116     712    -         712    -         5   999 undefine  
AAA2     1 Diamond_Princess Confirmed cc1=  .717253 cc2=  .604025 lx=  8.56808 if=  39 il= 116 5/17/2020  n=  77 now=     712 end=       5261       712      5011 U= 15625.34 T= ****** p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  39. x2= 116. y1=   .70 y2=   .69     
GP: Confirmed Diamond_Princess 5/17/2020       116     712    -         712    -         5   999 undefine  
AAA2     1 Diamond_Princess Confirmed cc1=  .703874 cc2=  .589914 lx=  8.56808 if=  40 il= 116 5/17/2020  n=  76 now=     712 end=       5261       712      5011 U= 15422.41 T= ****** p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  40. x2= 116. y1=   .70 y2=   .69     
GP: Confirmed Diamond_Princess 5/17/2020       116     712    -         712    -         5   999 undefine  
AAA1     1 Diamond_Princess Confirmed cc1=  .689438 cc2=  .574730 lx=  8.51808 if=  41 il= 116 5/17/2020  n=  75 now=     712 end=       5004       712      5011 U= 17319.24 T= ****** p1= 602.8 p2=    14.2 ed=   999 undefine    x1=  41. x2= 116. y1=   .67 y2=   .67 BEST
AAA2     1 Diamond_Princess Confirmed cc1=  .689438 cc2=  .574730 lx=  8.61208 if=  41 il= 116 5/17/2020  n=  75 now=     712 end=       5004       712      5011 U= 17319.24 T= ****** p1= 602.8 p2=    14.2 ed=   999 undefine    x1=  41. x2= 116. y1=   .67 y2=   .67 BEST
GP: Confirmed Diamond_Princess 5/17/2020       116     712    -         712    -         5   999 undefine  
AAA1     1 Diamond_Princess Confirmed cc1=  .674943 cc2=  .559473 lx=  8.51808 if=  42 il= 116 5/17/2020  n=  74 now=     712 end=       5004       712      5011 U= 17088.32 T= ****** p1= 602.8 p2=    14.2 ed=   999 undefine    x1=  42. x2= 116. y1=   .67 y2=   .67 BEST
AAA2     1 Diamond_Princess Confirmed cc1=  .674943 cc2=  .559473 lx=  8.61208 if=  42 il= 116 5/17/2020  n=  74 now=     712 end=       5004       712      5011 U= 17088.32 T= ****** p1= 602.8 p2=    14.2 ed=   999 undefine    x1=  42. x2= 116. y1=   .67 y2=   .67 BEST
GP: Confirmed Diamond_Princess 5/17/2020       116     712    -         712    -         5   999 undefine  
