TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        8191.00000        9.01079
TAB:  Azerbaijan Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Azerbaijan Confirmed cc1=  .888662 cc2=  .510698 lx= 11.01079 if=  45 il=  51 3/13/2020  n=   6 now=    8191 end=      60523        15       151 U=   100.49 T=  263.7 p1= 638.9 p2=    13.5 ed=   500 6/5/2021    x1=  45. x2=  51. y1=  2.18 y2=  2.12     
GP: Confirmed Azerbaijan 3/13/2020        51    8191    -          15      151     6   500 6/5/2021  
AAA1     1 Azerbaijan Confirmed cc1=  .965877 cc2=  .698615 lx=  5.01079 if=  39 il=  52 3/14/2020  n=  13 now=    8191 end=        150        15       151 U=    24.53 T=   72.5 p1= -98.2 p2=  5460.7 ed=   130 5/31/2020   x1=  39. x2=  52. y1=  1.36 y2=   .83 BEST
AAA2     1 Azerbaijan Confirmed cc1=  .966165 cc2=  .698615 lx=  4.91079 if=  39 il=  52 3/14/2020  n=  13 now=    8191 end=        150        15       151 U=    24.53 T=   72.5 p1= -98.2 p2=  5460.7 ed=   130 5/31/2020   x1=  39. x2=  52. y1=  1.36 y2=   .83 BEST
GP: Confirmed Azerbaijan 3/14/2020        52    8191      150      15      151     6   130 5/31/2020 
AAA1     1 Azerbaijan Confirmed cc1=  .961804 cc2=  .684454 lx=  5.01079 if=  40 il=  52 3/14/2020  n=  12 now=    8191 end=        150        15       151 U=    22.64 T=   70.9 p1= -98.2 p2=  5460.7 ed=   124 5/25/2020   x1=  40. x2=  52. y1=  1.36 y2=   .83 BEST
AAA2     1 Azerbaijan Confirmed cc1=  .962209 cc2=  .684454 lx=  4.91079 if=  40 il=  52 3/14/2020  n=  12 now=    8191 end=        150        15       151 U=    22.64 T=   70.9 p1= -98.2 p2=  5460.7 ed=   124 5/25/2020   x1=  40. x2=  52. y1=  1.36 y2=   .83 BEST
GP: Confirmed Azerbaijan 3/14/2020        52    8191      150      15      151     6   124 5/25/2020 
AAA1     1 Azerbaijan Confirmed cc1=  .952043 cc2=  .663368 lx=  5.01079 if=  41 il=  52 3/14/2020  n=  11 now=    8191 end=        150        15       151 U=    20.75 T=   69.3 p1= -98.2 p2=  5460.7 ed=   118 5/19/2020   x1=  41. x2=  52. y1=  1.36 y2=   .83 BEST
AAA2     1 Azerbaijan Confirmed cc1=  .952592 cc2=  .663368 lx=  4.91079 if=  41 il=  52 3/14/2020  n=  11 now=    8191 end=        150        15       151 U=    20.75 T=   69.3 p1= -98.2 p2=  5460.7 ed=   118 5/19/2020   x1=  41. x2=  52. y1=  1.36 y2=   .83 BEST
GP: Confirmed Azerbaijan 3/14/2020        52    8191      150      15      151     6   118 5/19/2020 
AAA1     1 Azerbaijan Confirmed cc1=  .938481 cc2=  .636970 lx=  5.01079 if=  42 il=  52 3/14/2020  n=  10 now=    8191 end=        150        15       151 U=    18.87 T=   67.7 p1= -98.2 p2=  5460.7 ed=   112 5/13/2020   x1=  42. x2=  52. y1=  1.36 y2=   .83 BEST
AAA2     1 Azerbaijan Confirmed cc1=  .939151 cc2=  .636970 lx=  4.91079 if=  42 il=  52 3/14/2020  n=  10 now=    8191 end=        150        15       151 U=    18.87 T=   67.7 p1= -98.2 p2=  5460.7 ed=   112 5/13/2020   x1=  42. x2=  52. y1=  1.36 y2=   .83 BEST
GP: Confirmed Azerbaijan 3/14/2020        52    8191      150      15      151     6   112 5/13/2020 
AAA1     1 Azerbaijan Confirmed cc1=  .955684 cc2=  .639456 lx=  5.01079 if=  43 il=  52 3/14/2020  n=   9 now=    8191 end=        150        15       151 U=    26.87 T=   74.4 p1= -98.2 p2=  5460.7 ed=   137 6/7/2020    x1=  43. x2=  52. y1=  1.17 y2=   .83 BEST
AAA2     1 Azerbaijan Confirmed cc1=  .955720 cc2=  .639456 lx=  4.91079 if=  43 il=  52 3/14/2020  n=   9 now=    8191 end=        150        15       151 U=    26.87 T=   74.4 p1= -98.2 p2=  5460.7 ed=   137 6/7/2020    x1=  43. x2=  52. y1=  1.17 y2=   .83 BEST
GP: Confirmed Azerbaijan 3/14/2020        52    8191      150      15      151     6   137 6/7/2020  
AAA1     1 Azerbaijan Confirmed cc1=  .939360 cc2=  .606026 lx=  5.01079 if=  44 il=  52 3/14/2020  n=   8 now=    8191 end=        150        15       151 U=    23.88 T=   71.9 p1= -98.2 p2=  5460.7 ed=   128 5/29/2020   x1=  44. x2=  52. y1=  1.17 y2=   .83 BEST
AAA2     1 Azerbaijan Confirmed cc1=  .939460 cc2=  .606026 lx=  4.91079 if=  44 il=  52 3/14/2020  n=   8 now=    8191 end=        150        15       151 U=    23.88 T=   71.9 p1= -98.2 p2=  5460.7 ed=   128 5/29/2020   x1=  44. x2=  52. y1=  1.17 y2=   .83 BEST
GP: Confirmed Azerbaijan 3/14/2020        52    8191      150      15      151     6   128 5/29/2020 
AAA2     1 Azerbaijan Confirmed cc1=  .926511 cc2=  .572958 lx= 11.01079 if=  45 il=  52 3/14/2020  n=   7 now=    8191 end=      60523        15       151 U=   117.24 T=  300.1 p1= 638.9 p2=    13.5 ed=   576 8/20/2021   x1=  45. x2=  52. y1=  2.18 y2=  2.12     
GP: Confirmed Azerbaijan 3/14/2020        52    8191    -          15      151     6   576 8/20/2021 
AAA2     1 Azerbaijan Confirmed cc1=  .934513 cc2=  .556548 lx= 11.01079 if=  46 il=  52 3/14/2020  n=   6 now=    8191 end=      60523        15       151 U=   100.49 T=  264.7 p1= 638.9 p2=    13.5 ed=   501 6/6/2021    x1=  46. x2=  52. y1=  2.18 y2=  2.12     
GP: Confirmed Azerbaijan 3/14/2020        52    8191    -          15      151     6   501 6/6/2021  
AAA2     1 Azerbaijan Confirmed cc1=  .923073 cc2=  .514825 lx= 11.01079 if=  47 il=  52 3/14/2020  n=   5 now=    8191 end=      60523        15       151 U=    83.74 T=  229.2 p1= 638.9 p2=    13.5 ed=   426 3/23/2021   x1=  47. x2=  52. y1=  2.18 y2=  2.12     
GP: Confirmed Azerbaijan 3/14/2020        52    8191    -          15      151     6   426 3/23/2021 
AAA2     1 Azerbaijan Confirmed cc1=  .967048 cc2=  .708849 lx=  6.33079 if=  39 il=  53 3/15/2020  n=  14 now=    8191 end=        561        23       151 U=    28.39 T=   86.0 p1= -93.2 p2=  1460.1 ed=   152 6/22/2020   x1=  39. x2=  53. y1=  1.65 y2=  1.16     
GP: Confirmed Azerbaijan 3/15/2020        53    8191      561      23      151     3   152 6/22/2020 
AAA1     1 Azerbaijan Confirmed cc1=  .963967 cc2=  .696705 lx=  5.62079 if=  40 il=  53 3/15/2020  n=  13 now=    8191 end=        276        23       151 U=    21.72 T=   72.8 p1= -96.6 p2=  2967.8 ed=   124 5/25/2020   x1=  40. x2=  53. y1=  1.51 y2=   .91 BEST
AAA2     1 Azerbaijan Confirmed cc1=  .963967 cc2=  .696705 lx=  5.62279 if=  40 il=  53 3/15/2020  n=  13 now=    8191 end=        276        23       151 U=    21.72 T=   72.8 p1= -96.6 p2=  2967.8 ed=   124 5/25/2020   x1=  40. x2=  53. y1=  1.51 y2=   .91 BEST
GP: Confirmed Azerbaijan 3/15/2020        53    8191      276      23      151     3   124 5/25/2020 
AAA1     1 Azerbaijan Confirmed cc1=  .956326 cc2=  .678976 lx=  5.26079 if=  41 il=  53 3/15/2020  n=  12 now=    8191 end=        192        23       151 U=    17.85 T=   66.5 p1= -97.7 p2=  4266.1 ed=   108 5/9/2020    x1=  41. x2=  53. y1=  1.43 y2=   .75 BEST
AAA2     1 Azerbaijan Confirmed cc1=  .956326 cc2=  .678976 lx=  5.26279 if=  41 il=  53 3/15/2020  n=  12 now=    8191 end=        192        23       151 U=    17.85 T=   66.5 p1= -97.7 p2=  4266.1 ed=   108 5/9/2020    x1=  41. x2=  53. y1=  1.43 y2=   .75 BEST
GP: Confirmed Azerbaijan 3/15/2020        53    8191      192      23      151     3   108 5/9/2020  
AAA1     1 Azerbaijan Confirmed cc1=  .944157 cc2=  .655482 lx=  5.37079 if=  42 il=  53 3/15/2020  n=  11 now=    8191 end=        215        23       151 U=    16.98 T=   66.7 p1= -97.4 p2=  3809.8 ed=   106 5/7/2020    x1=  42. x2=  53. y1=  1.45 y2=   .80 BEST
AAA2     1 Azerbaijan Confirmed cc1=  .944157 cc2=  .655482 lx=  5.37079 if=  42 il=  53 3/15/2020  n=  11 now=    8191 end=        215        23       151 U=    16.98 T=   66.7 p1= -97.4 p2=  3809.8 ed=   106 5/7/2020    x1=  42. x2=  53. y1=  1.45 y2=   .80 BEST
GP: Confirmed Azerbaijan 3/15/2020        53    8191      215      23      151     3   106 5/7/2020  
AAA2     1 Azerbaijan Confirmed cc1=  .948423 cc2=  .646912 lx= 11.01079 if=  43 il=  53 3/15/2020  n=  10 now=    8191 end=      60523        23       151 U=    63.48 T=  184.0 p1= 638.9 p2=    13.5 ed=   333 12/20/2020  x1=  43. x2=  53. y1=  2.22 y2=  2.06     
GP: Confirmed Azerbaijan 3/15/2020        53    8191    -          23      151     3   333 12/20/2020
AAA2     1 Azerbaijan Confirmed cc1=  .934255 cc2=  .618028 lx= 11.01079 if=  44 il=  53 3/15/2020  n=   9 now=    8191 end=      60523        23       151 U=    57.13 T=  170.9 p1= 638.9 p2=    13.5 ed=   305 11/22/2020  x1=  44. x2=  53. y1=  2.22 y2=  2.06     
GP: Confirmed Azerbaijan 3/15/2020        53    8191    -          23      151     3   305 11/22/2020
AAA2     1 Azerbaijan Confirmed cc1=  .908571 cc2=  .575238 lx= 11.01079 if=  45 il=  53 3/15/2020  n=   8 now=    8191 end=      60523        23       151 U=    71.07 T=  199.7 p1= 638.9 p2=    13.5 ed=   367 1/23/2021   x1=  45. x2=  53. y1=  2.18 y2=  2.06     
GP: Confirmed Azerbaijan 3/15/2020        53    8191    -          23      151     3   367 1/23/2021 
AAA2     1 Azerbaijan Confirmed cc1=  .920315 cc2=  .566761 lx= 11.01079 if=  46 il=  53 3/15/2020  n=   7 now=    8191 end=      60523        23       151 U=    62.19 T=  181.3 p1= 638.9 p2=    13.5 ed=   328 12/15/2020  x1=  46. x2=  53. y1=  2.18 y2=  2.06     
GP: Confirmed Azerbaijan 3/15/2020        53    8191    -          23      151     3   328 12/15/2020
AAA2     1 Azerbaijan Confirmed cc1=  .920849 cc2=  .542885 lx= 11.01079 if=  47 il=  53 3/15/2020  n=   6 now=    8191 end=      60523        23       151 U=    53.30 T=  163.0 p1= 638.9 p2=    13.5 ed=   288 11/5/2020   x1=  47. x2=  53. y1=  2.18 y2=  2.06     
GP: Confirmed Azerbaijan 3/15/2020        53    8191    -          23      151     3   288 11/5/2020 
AAA2     1 Azerbaijan Confirmed cc1=  .970807 cc2=  .720807 lx= 11.00079 if=  39 il=  54 3/16/2020  n=  15 now=    8191 end=      59921        28      1664 U=    58.68 T=  173.5 p1= 631.5 p2=    13.7 ed=   312 11/29/2020  x1=  39. x2=  54. y1=  2.29 y2=  2.04     
GP: Confirmed Azerbaijan 3/16/2020        54    8191    -          28     1664     1   312 11/29/2020
AAA2     1 Azerbaijan Confirmed cc1=  .968098 cc2=  .709899 lx=  8.52079 if=  40 il=  54 3/16/2020  n=  14 now=    8191 end=       5018        28      1664 U=    39.10 T=  118.4 p1= -38.7 p2=   163.2 ed=   210 8/19/2020   x1=  40. x2=  54. y1=  2.00 y2=  1.65     
GP: Confirmed Azerbaijan 3/16/2020        54    8191     5018      28     1664     1   210 8/19/2020 
AAA1     1 Azerbaijan Confirmed cc1=  .961738 cc2=  .694477 lx=  7.50079 if=  41 il=  54 3/16/2020  n=  13 now=    8191 end=       1809        28      1664 U=    30.30 T=   97.3 p1= -77.9 p2=   452.8 ed=   168 7/8/2020    x1=  41. x2=  54. y1=  1.86 y2=  1.43 BEST
AAA2     1 Azerbaijan Confirmed cc1=  .961738 cc2=  .694477 lx=  7.50279 if=  41 il=  54 3/16/2020  n=  13 now=    8191 end=       1809        28      1664 U=    30.30 T=   97.3 p1= -77.9 p2=   452.8 ed=   168 7/8/2020    x1=  41. x2=  54. y1=  1.86 y2=  1.43 BEST
GP: Confirmed Azerbaijan 3/16/2020        54    8191     1809      28     1664     1   168 7/8/2020  
AAA2     1 Azerbaijan Confirmed cc1=  .952054 cc2=  .674704 lx=  7.91079 if=  42 il=  54 3/16/2020  n=  12 now=    8191 end=       2726        28      1664 U=    30.20 T=   99.9 p1= -66.7 p2=   300.5 ed=   171 7/11/2020   x1=  42. x2=  54. y1=  1.92 y2=  1.52     
GP: Confirmed Azerbaijan 3/16/2020        54    8191     2726      28     1664     1   171 7/11/2020 
AAA2     1 Azerbaijan Confirmed cc1=  .951600 cc2=  .662925 lx= 11.01079 if=  43 il=  54 3/16/2020  n=  11 now=    8191 end=      60523        28      1664 U=    60.16 T=  176.6 p1= 638.9 p2=    13.5 ed=   318 12/5/2020   x1=  43. x2=  54. y1=  2.22 y2=  2.04     
GP: Confirmed Azerbaijan 3/16/2020        54    8191    -          28     1664     1   318 12/5/2020 
AAA2     1 Azerbaijan Confirmed cc1=  .942352 cc2=  .640841 lx= 11.01079 if=  44 il=  54 3/16/2020  n=  10 now=    8191 end=      60523        28      1664 U=    54.69 T=  165.5 p1= 638.9 p2=    13.5 ed=   294 11/11/2020  x1=  44. x2=  54. y1=  2.22 y2=  2.04     
GP: Confirmed Azerbaijan 3/16/2020        54    8191    -          28     1664     1   294 11/11/2020
AAA2     1 Azerbaijan Confirmed cc1=  .922961 cc2=  .606734 lx= 11.01079 if=  45 il=  54 3/16/2020  n=   9 now=    8191 end=      60523        28      1664 U=    65.29 T=  187.1 p1= 638.9 p2=    13.5 ed=   341 12/28/2020  x1=  45. x2=  54. y1=  2.18 y2=  2.04     
GP: Confirmed Azerbaijan 3/16/2020        54    8191    -          28     1664     1   341 12/28/2020
AAA2     1 Azerbaijan Confirmed cc1=  .936037 cc2=  .602704 lx= 11.01079 if=  46 il=  54 3/16/2020  n=   8 now=    8191 end=      60523        28      1664 U=    58.03 T=  172.3 p1= 638.9 p2=    13.5 ed=   309 11/26/2020  x1=  46. x2=  54. y1=  2.18 y2=  2.04     
GP: Confirmed Azerbaijan 3/16/2020        54    8191    -          28     1664     1   309 11/26/2020
AAA2     1 Azerbaijan Confirmed cc1=  .941916 cc2=  .588363 lx= 11.01079 if=  47 il=  54 3/16/2020  n=   7 now=    8191 end=      60523        28      1664 U=    50.78 T=  157.5 p1= 638.9 p2=    13.5 ed=   277 10/25/2020  x1=  47. x2=  54. y1=  2.18 y2=  2.04     
GP: Confirmed Azerbaijan 3/16/2020        54    8191    -          28     1664     1   277 10/25/2020
AAA2     1 Azerbaijan Confirmed cc1=  .933095 cc2=  .555130 lx= 11.01079 if=  48 il=  54 3/16/2020  n=   6 now=    8191 end=      60523        28      1664 U=    52.25 T=  160.5 p1= 638.9 p2=    13.5 ed=   283 10/31/2020  x1=  48. x2=  54. y1=  2.15 y2=  2.04     
GP: Confirmed Azerbaijan 3/16/2020        54    8191    -          28     1664     1   283 10/31/2020
AAA2     1 Azerbaijan Confirmed cc1=  .958744 cc2=  .550496 lx= 11.01079 if=  49 il=  54 3/16/2020  n=   5 now=    8191 end=      60523        28      1664 U=    43.54 T=  142.8 p1= 638.9 p2=    13.5 ed=   245 9/23/2020   x1=  49. x2=  54. y1=  2.15 y2=  2.04     
GP: Confirmed Azerbaijan 3/16/2020        54    8191    -          28     1664     1   245 9/23/2020 
AAA2     1 Azerbaijan Confirmed cc1=  .975696 cc2=  .733160 lx= 10.30079 if=  39 il=  55 3/17/2020  n=  16 now=    8191 end=      29756        28       151 U=    57.55 T=  166.7 p1= 263.3 p2=    27.5 ed=   302 11/19/2020  x1=  39. x2=  55. y1=  2.22 y2=  1.94     
GP: Confirmed Azerbaijan 3/17/2020        55    8191    -          28      151     1   302 11/19/2020
AAA2     1 Azerbaijan Confirmed cc1=  .973762 cc2=  .723762 lx=  8.17079 if=  40 il=  55 3/17/2020  n=  15 now=    8191 end=       3536        28       151 U=    39.52 T=  117.3 p1= -56.8 p2=   231.6 ed=   210 8/19/2020   x1=  40. x2=  55. y1=  1.96 y2=  1.58     
GP: Confirmed Azerbaijan 3/17/2020        55    8191     3536      28      151     1   210 8/19/2020 
AAA2     1 Azerbaijan Confirmed cc1=  .968980 cc2=  .710781 lx=  7.26079 if=  41 il=  55 3/17/2020  n=  14 now=    8191 end=       1423        28       151 U=    31.10 T=   97.6 p1= -82.6 p2=   575.6 ed=   170 7/10/2020   x1=  41. x2=  55. y1=  1.82 y2=  1.37     
GP: Confirmed Azerbaijan 3/17/2020        55    8191     1423      28      151     1   170 7/10/2020 
AAA2     1 Azerbaijan Confirmed cc1=  .961774 cc2=  .694513 lx=  7.62079 if=  42 il=  55 3/17/2020  n=  13 now=    8191 end=       2040        28       151 U=    31.01 T=  100.1 p1= -75.1 p2=   401.5 ed=   173 7/13/2020   x1=  42. x2=  55. y1=  1.88 y2=  1.46     
GP: Confirmed Azerbaijan 3/17/2020        55    8191     2040      28      151     1   173 7/13/2020 
AAA2     1 Azerbaijan Confirmed cc1=  .962108 cc2=  .684758 lx= 11.01079 if=  43 il=  55 3/17/2020  n=  12 now=    8191 end=      60523        28       151 U=    65.63 T=  188.8 p1= 638.9 p2=    13.5 ed=   343 12/30/2020  x1=  43. x2=  55. y1=  2.22 y2=  2.04     
GP: Confirmed Azerbaijan 3/17/2020        55    8191    -          28      151     1   343 12/30/2020
AAA2     1 Azerbaijan Confirmed cc1=  .955964 cc2=  .667289 lx= 11.01079 if=  44 il=  55 3/17/2020  n=  11 now=    8191 end=      60523        28       151 U=    60.16 T=  177.6 p1= 638.9 p2=    13.5 ed=   319 12/6/2020   x1=  44. x2=  55. y1=  2.22 y2=  2.04     
GP: Confirmed Azerbaijan 3/17/2020        55    8191    -          28      151     1   319 12/6/2020 
AAA2     1 Azerbaijan Confirmed cc1=  .942791 cc2=  .641279 lx= 11.01079 if=  45 il=  55 3/17/2020  n=  10 now=    8191 end=      60523        28       151 U=    72.54 T=  202.9 p1= 638.9 p2=    13.5 ed=   374 1/30/2021   x1=  45. x2=  55. y1=  2.18 y2=  2.04     
GP: Confirmed Azerbaijan 3/17/2020        55    8191    -          28      151     1   374 1/30/2021 
AAA2     1 Azerbaijan Confirmed cc1=  .953501 cc2=  .637273 lx= 11.01079 if=  46 il=  55 3/17/2020  n=   9 now=    8191 end=      60523        28       151 U=    65.29 T=  188.1 p1= 638.9 p2=    13.5 ed=   342 12/29/2020  x1=  46. x2=  55. y1=  2.18 y2=  2.04     
GP: Confirmed Azerbaijan 3/17/2020        55    8191    -          28      151     1   342 12/29/2020
AAA2     1 Azerbaijan Confirmed cc1=  .958111 cc2=  .624778 lx= 11.01079 if=  47 il=  55 3/17/2020  n=   8 now=    8191 end=      60523        28       151 U=    58.03 T=  173.3 p1= 638.9 p2=    13.5 ed=   310 11/27/2020  x1=  47. x2=  55. y1=  2.18 y2=  2.04     
GP: Confirmed Azerbaijan 3/17/2020        55    8191    -          28      151     1   310 11/27/2020
AAA2     1 Azerbaijan Confirmed cc1=  .951717 cc2=  .598163 lx= 11.01079 if=  48 il=  55 3/17/2020  n=   7 now=    8191 end=      60523        28       151 U=    60.96 T=  179.3 p1= 638.9 p2=    13.5 ed=   323 12/10/2020  x1=  48. x2=  55. y1=  2.15 y2=  2.04     
GP: Confirmed Azerbaijan 3/17/2020        55    8191    -          28      151     1   323 12/10/2020
AAA2     1 Azerbaijan Confirmed cc1=  .965397 cc2=  .587433 lx= 11.01079 if=  49 il=  55 3/17/2020  n=   6 now=    8191 end=      60523        28       151 U=    52.25 T=  161.5 p1= 638.9 p2=    13.5 ed=   284 11/1/2020   x1=  49. x2=  55. y1=  2.15 y2=  2.04     
