TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4692.00000        8.45361
TAB:  US_Georgia_Gwinnett Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .997302 cc2=  .823224 lx=  7.84361 if=  50 il=  82 4/13/2020  n=  32 now=    4692 end=       2549       739       913 U=    18.25 T=   85.9 p1= -45.7 p2=   184.1 ed=   128 5/29/2020   x1=  50. x2=  82. y1=  1.97 y2=   .21     
GP: Confirmed US_Georgia_Gwinnett 4/13/2020        82    4692     2549     739      913     1   128 5/29/2020 
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .997734 cc2=  .820957 lx=  7.72361 if=  51 il=  82 4/13/2020  n=  31 now=    4692 end=       2261       739       913 U=    16.86 T=   83.9 p1= -51.8 p2=   207.5 ed=   123 5/24/2020   x1=  51. x2=  82. y1=  1.95 y2=   .11     
GP: Confirmed US_Georgia_Gwinnett 4/13/2020        82    4692     2261     739      913     1   123 5/24/2020 
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .997821 cc2=  .818216 lx=  7.63361 if=  52 il=  82 4/13/2020  n=  30 now=    4692 end=       2066       739       913 U=    15.71 T=   82.4 p1= -56.0 p2=   227.1 ed=   119 5/20/2020   x1=  52. x2=  82. y1=  1.94 y2=   .03     
GP: Confirmed US_Georgia_Gwinnett 4/13/2020        82    4692     2066     739      913     1   119 5/20/2020 
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .997637 cc2=  .815063 lx=  7.60361 if=  53 il=  82 4/13/2020  n=  29 now=    4692 end=       2005       739       913 U=    15.86 T=   82.0 p1= -57.3 p2=   234.0 ed=   119 5/20/2020   x1=  53. x2=  82. y1=  1.83 y2=   .00     
GP: Confirmed US_Georgia_Gwinnett 4/13/2020        82    4692     2005     739      913     1   119 5/20/2020 
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .997729 cc2=  .812034 lx=  7.52361 if=  54 il=  82 4/13/2020  n=  28 now=    4692 end=       1851       739       913 U=    15.03 T=   80.7 p1= -60.5 p2=   253.5 ed=   116 5/17/2020   x1=  54. x2=  82. y1=  1.78 y2=  -.09     
GP: Confirmed US_Georgia_Gwinnett 4/13/2020        82    4692     1851     739      913     1   116 5/17/2020 
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .997724 cc2=  .808742 lx=  7.45361 if=  55 il=  82 4/13/2020  n=  27 now=    4692 end=       1726       739       913 U=    14.43 T=   79.6 p1= -63.2 p2=   271.8 ed=   113 5/14/2020   x1=  55. x2=  82. y1=  1.71 y2=  -.16     
GP: Confirmed US_Georgia_Gwinnett 4/13/2020        82    4692     1726     739      913     1   113 5/14/2020 
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .997761 cc2=  .805311 lx=  7.39361 if=  56 il=  82 4/13/2020  n=  26 now=    4692 end=       1625       739       913 U=    13.45 T=   78.8 p1= -65.4 p2=   288.7 ed=   110 5/11/2020   x1=  56. x2=  82. y1=  1.70 y2=  -.24     
GP: Confirmed US_Georgia_Gwinnett 4/13/2020        82    4692     1625     739      913     1   110 5/11/2020 
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .997498 cc2=  .801382 lx=  7.37361 if=  57 il=  82 4/13/2020  n=  25 now=    4692 end=       1593       739       913 U=    13.51 T=   78.4 p1= -66.0 p2=   294.5 ed=   110 5/11/2020   x1=  57. x2=  82. y1=  1.59 y2=  -.26     
GP: Confirmed US_Georgia_Gwinnett 4/13/2020        82    4692     1593     739      913     1   110 5/11/2020 
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .997318 cc2=  .797318 lx=  7.33361 if=  58 il=  82 4/13/2020  n=  24 now=    4692 end=       1530       739       913 U=    13.70 T=   77.7 p1= -67.4 p2=   306.7 ed=   109 5/10/2020   x1=  58. x2=  82. y1=  1.43 y2=  -.32     
GP: Confirmed US_Georgia_Gwinnett 4/13/2020        82    4692     1530     739      913     1   109 5/10/2020 
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .998160 cc2=  .794036 lx=  7.23361 if=  59 il=  82 4/13/2020  n=  23 now=    4692 end=       1385       739       913 U=    12.27 T=   76.3 p1= -70.5 p2=   338.8 ed=   105 5/6/2020    x1=  59. x2=  82. y1=  1.41 y2=  -.46     
GP: Confirmed US_Georgia_Gwinnett 4/13/2020        82    4692     1385     739      913     1   105 5/6/2020  
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .998363 cc2=  .789849 lx=  7.18361 if=  60 il=  82 4/13/2020  n=  22 now=    4692 end=       1317       739       913 U=    11.55 T=   75.7 p1= -71.9 p2=   356.3 ed=   102 5/3/2020    x1=  60. x2=  82. y1=  1.36 y2=  -.55     
GP: Confirmed US_Georgia_Gwinnett 4/13/2020        82    4692     1317     739      913     1   102 5/3/2020  
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .998350 cc2=  .785149 lx=  7.14361 if=  61 il=  82 4/13/2020  n=  21 now=    4692 end=       1265       739       913 U=    11.02 T=   75.2 p1= -73.0 p2=   370.9 ed=   101 5/2/2020    x1=  61. x2=  82. y1=  1.29 y2=  -.62     
GP: Confirmed US_Georgia_Gwinnett 4/13/2020        82    4692     1265     739      913     1   101 5/2/2020  
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .998233 cc2=  .780015 lx=  7.11361 if=  62 il=  82 4/13/2020  n=  20 now=    4692 end=       1228       739       913 U=    10.68 T=   74.8 p1= -73.8 p2=   382.1 ed=    99 4/30/2020   x1=  62. x2=  82. y1=  1.20 y2=  -.68     
GP: Confirmed US_Georgia_Gwinnett 4/13/2020        82    4692     1228     739      913     1    99 4/30/2020 
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .997534 cc2=  .761832 lx=  7.10361 if=  65 il=  82 4/13/2020  n=  17 now=    4692 end=       1216       739       913 U=    10.60 T=   74.6 p1= -74.1 p2=   385.9 ed=    99 4/30/2020   x1=  65. x2=  82. y1=   .91 y2=  -.70     
GP: Confirmed US_Georgia_Gwinnett 4/13/2020        82    4692     1216     739      913     1    99 4/30/2020 
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .997278 cc2=  .754742 lx=  7.06361 if=  66 il=  82 4/13/2020  n=  16 now=    4692 end=       1168       739       913 U=    10.19 T=   74.1 p1= -75.1 p2=   401.7 ed=    98 4/29/2020   x1=  66. x2=  82. y1=   .79 y2=  -.78     
GP: Confirmed US_Georgia_Gwinnett 4/13/2020        82    4692     1168     739      913     1    98 4/29/2020 
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .997267 cc2=  .747267 lx=  7.00361 if=  67 il=  82 4/13/2020  n=  15 now=    4692 end=       1100       739       913 U=     9.18 T=   73.5 p1= -76.6 p2=   426.5 ed=    95 4/26/2020   x1=  67. x2=  82. y1=   .71 y2=  -.92     
GP: Confirmed US_Georgia_Gwinnett 4/13/2020        82    4692     1100     739      913     1    95 4/26/2020 
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .996771 cc2=  .738572 lx=  6.97361 if=  68 il=  82 4/13/2020  n=  14 now=    4692 end=       1068       739       913 U=     8.50 T=   73.5 p1= -77.2 p2=   439.3 ed=    93 4/24/2020   x1=  68. x2=  82. y1=   .65 y2= -1.00     
GP: Confirmed US_Georgia_Gwinnett 4/13/2020        82    4692     1068     739      913     1    93 4/24/2020 
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .996360 cc2=  .729099 lx=  7.05361 if=  69 il=  82 4/13/2020  n=  13 now=    4692 end=       1157       739       913 U=    10.31 T=   73.7 p1= -75.3 p2=   405.5 ed=    98 4/29/2020   x1=  69. x2=  82. y1=   .46 y2=  -.80     
GP: Confirmed US_Georgia_Gwinnett 4/13/2020        82    4692     1157     739      913     1    98 4/29/2020 
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .997332 cc2=  .719982 lx=  6.94361 if=  70 il=  82 4/13/2020  n=  12 now=    4692 end=       1036       739       913 U=     8.36 T=   72.9 p1= -77.9 p2=   452.9 ed=    92 4/23/2020   x1=  70. x2=  82. y1=   .35 y2= -1.08     
GP: Confirmed US_Georgia_Gwinnett 4/13/2020        82    4692     1036     739      913     1    92 4/23/2020 
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .997141 cc2=  .708466 lx=  6.89361 if=  71 il=  82 4/13/2020  n=  11 now=    4692 end=        985       739       913 U=     7.49 T=   72.7 p1= -79.0 p2=   476.3 ed=    90 4/21/2020   x1=  71. x2=  82. y1=   .22 y2= -1.24     
GP: Confirmed US_Georgia_Gwinnett 4/13/2020        82    4692      985     739      913     1    90 4/21/2020 
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .996587 cc2=  .695076 lx=  6.85361 if=  72 il=  82 4/13/2020  n=  10 now=    4692 end=        947       739       913 U=     6.90 T=   72.4 p1= -79.8 p2=   495.5 ed=    88 4/19/2020   x1=  72. x2=  82. y1=   .06 y2= -1.39     
GP: Confirmed US_Georgia_Gwinnett 4/13/2020        82    4692      947     739      913     1    88 4/19/2020 
AAA1     1 US_Georgia_Gwinnett Confirmed cc1=  .996277 cc2=  .680049 lx=  6.81361 if=  73 il=  82 4/13/2020  n=   9 now=    4692 end=        910       739       913 U=     6.08 T=   72.5 p1= -80.6 p2=   515.6 ed=    86 4/17/2020   x1=  73. x2=  82. y1=  -.09 y2= -1.57 BEST
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .996279 cc2=  .680049 lx=  6.81761 if=  73 il=  82 4/13/2020  n=   9 now=    4692 end=        910       739       913 U=     6.08 T=   72.5 p1= -80.6 p2=   515.6 ed=    86 4/17/2020   x1=  73. x2=  82. y1=  -.09 y2= -1.57 BEST
GP: Confirmed US_Georgia_Gwinnett 4/13/2020        82    4692      910     739      913     1    86 4/17/2020 
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .995648 cc2=  .828981 lx=  8.07361 if=  48 il=  83 4/14/2020  n=  35 now=    4692 end=       3208       815      1339 U=    20.79 T=   89.6 p1= -31.6 p2=   146.3 ed=   138 6/8/2020    x1=  48. x2=  83. y1=  2.00 y2=   .32     
GP: Confirmed US_Georgia_Gwinnett 4/14/2020        83    4692     3208     815     1339     3   138 6/8/2020  
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .996715 cc2=  .827685 lx=  7.90361 if=  49 il=  83 4/14/2020  n=  34 now=    4692 end=       2707       815      1339 U=    18.96 T=   86.5 p1= -42.3 p2=   173.3 ed=   131 6/1/2020    x1=  49. x2=  83. y1=  1.98 y2=   .18     
GP: Confirmed US_Georgia_Gwinnett 4/14/2020        83    4692     2707     815     1339     3   131 6/1/2020  
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .997473 cc2=  .825974 lx=  7.77361 if=  50 il=  83 4/14/2020  n=  33 now=    4692 end=       2377       815      1339 U=    17.47 T=   84.2 p1= -49.3 p2=   197.4 ed=   125 5/26/2020   x1=  50. x2=  83. y1=  1.96 y2=   .07     
GP: Confirmed US_Georgia_Gwinnett 4/14/2020        83    4692     2377     815     1339     3   125 5/26/2020 
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .997899 cc2=  .823822 lx=  7.67361 if=  51 il=  83 4/14/2020  n=  32 now=    4692 end=       2150       815      1339 U=    16.22 T=   82.5 p1= -54.2 p2=   218.2 ed=   120 5/21/2020   x1=  51. x2=  83. y1=  1.94 y2=  -.03     
GP: Confirmed US_Georgia_Gwinnett 4/14/2020        83    4692     2150     815     1339     3   120 5/21/2020 
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .998000 cc2=  .821223 lx=  7.60361 if=  52 il=  83 4/14/2020  n=  31 now=    4692 end=       2005       815      1339 U=    15.21 T=   81.4 p1= -57.3 p2=   234.0 ed=   117 5/18/2020   x1=  52. x2=  83. y1=  1.93 y2=  -.10     
GP: Confirmed US_Georgia_Gwinnett 4/14/2020        83    4692     2005     815     1339     3   117 5/18/2020 
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .997845 cc2=  .818240 lx=  7.57361 if=  53 il=  83 4/14/2020  n=  30 now=    4692 end=       1946       815      1339 U=    15.30 T=   80.9 p1= -58.5 p2=   241.1 ed=   116 5/17/2020   x1=  53. x2=  83. y1=  1.82 y2=  -.14     
GP: Confirmed US_Georgia_Gwinnett 4/14/2020        83    4692     1946     815     1339     3   116 5/17/2020 
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .997945 cc2=  .815371 lx=  7.50361 if=  54 il=  83 4/14/2020  n=  29 now=    4692 end=       1814       815      1339 U=    14.52 T=   79.8 p1= -61.3 p2=   258.7 ed=   114 5/15/2020   x1=  54. x2=  83. y1=  1.77 y2=  -.22     
GP: Confirmed US_Georgia_Gwinnett 4/14/2020        83    4692     1814     815     1339     3   114 5/15/2020 
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .997952 cc2=  .812257 lx=  7.45361 if=  55 il=  83 4/14/2020  n=  28 now=    4692 end=       1726       815      1339 U=    14.05 T=   79.0 p1= -63.2 p2=   271.8 ed=   112 5/13/2020   x1=  55. x2=  83. y1=  1.71 y2=  -.29     
GP: Confirmed US_Georgia_Gwinnett 4/14/2020        83    4692     1726     815     1339     3   112 5/13/2020 
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .997989 cc2=  .809007 lx=  7.40361 if=  56 il=  83 4/14/2020  n=  27 now=    4692 end=       1641       815      1339 U=    13.15 T=   78.3 p1= -65.0 p2=   285.9 ed=   109 5/10/2020   x1=  56. x2=  83. y1=  1.70 y2=  -.36     
GP: Confirmed US_Georgia_Gwinnett 4/14/2020        83    4692     1641     815     1339     3   109 5/10/2020 
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .997761 cc2=  .805311 lx=  7.39361 if=  57 il=  83 4/14/2020  n=  26 now=    4692 end=       1625       815      1339 U=    13.26 T=   78.1 p1= -65.4 p2=   288.7 ed=   109 5/10/2020   x1=  57. x2=  83. y1=  1.59 y2=  -.37     
GP: Confirmed US_Georgia_Gwinnett 4/14/2020        83    4692     1625     815     1339     3   109 5/10/2020 
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .997599 cc2=  .801483 lx=  7.36361 if=  58 il=  83 4/14/2020  n=  25 now=    4692 end=       1577       815      1339 U=    13.47 T=   77.4 p1= -66.4 p2=   297.5 ed=   109 5/10/2020   x1=  58. x2=  83. y1=  1.44 y2=  -.41     
GP: Confirmed US_Georgia_Gwinnett 4/14/2020        83    4692     1577     815     1339     3   109 5/10/2020 
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .998309 cc2=  .798309 lx=  7.28361 if=  59 il=  83 4/14/2020  n=  24 now=    4692 end=       1456       815      1339 U=    12.20 T=   76.4 p1= -69.0 p2=   322.3 ed=   105 5/6/2020    x1=  59. x2=  83. y1=  1.42 y2=  -.54     
GP: Confirmed US_Georgia_Gwinnett 4/14/2020        83    4692     1456     815     1339     3   105 5/6/2020  
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .998434 cc2=  .794309 lx=  7.24361 if=  60 il=  83 4/14/2020  n=  23 now=    4692 end=       1399       815      1339 U=    11.57 T=   75.9 p1= -70.2 p2=   335.4 ed=   103 5/4/2020    x1=  60. x2=  83. y1=  1.37 y2=  -.62     
GP: Confirmed US_Georgia_Gwinnett 4/14/2020        83    4692     1399     815     1339     3   103 5/4/2020  
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .998360 cc2=  .789846 lx=  7.21361 if=  61 il=  83 4/14/2020  n=  22 now=    4692 end=       1357       815      1339 U=    11.13 T=   75.5 p1= -71.1 p2=   345.8 ed=   101 5/2/2020    x1=  61. x2=  83. y1=  1.30 y2=  -.67     
GP: Confirmed US_Georgia_Gwinnett 4/14/2020        83    4692     1357     815     1339     3   101 5/2/2020  
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .998189 cc2=  .784988 lx=  7.19361 if=  62 il=  83 4/14/2020  n=  21 now=    4692 end=       1330       815      1339 U=    10.87 T=   75.3 p1= -71.7 p2=   352.8 ed=   100 5/1/2020    x1=  62. x2=  83. y1=  1.22 y2=  -.71     
GP: Confirmed US_Georgia_Gwinnett 4/14/2020        83    4692     1330     815     1339     3   100 5/1/2020  
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .997521 cc2=  .768105 lx=  7.22361 if=  65 il=  83 4/14/2020  n=  18 now=    4692 end=       1371       815      1339 U=    11.19 T=   75.7 p1= -70.8 p2=   342.2 ed=   102 5/3/2020    x1=  65. x2=  83. y1=   .95 y2=  -.65     
GP: Confirmed US_Georgia_Gwinnett 4/14/2020        83    4692     1371     815     1339     3   102 5/3/2020  
AAA1     1 US_Georgia_Gwinnett Confirmed cc1=  .997147 cc2=  .761445 lx=  7.20361 if=  66 il=  83 4/14/2020  n=  17 now=    4692 end=       1344       815      1339 U=    11.01 T=   75.4 p1= -71.4 p2=   349.1 ed=   101 5/2/2020    x1=  66. x2=  83. y1=   .85 y2=  -.69 BEST
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .997147 cc2=  .761445 lx=  7.20461 if=  66 il=  83 4/14/2020  n=  17 now=    4692 end=       1344       815      1339 U=    11.01 T=   75.4 p1= -71.4 p2=   349.1 ed=   101 5/2/2020    x1=  66. x2=  83. y1=   .85 y2=  -.69 BEST
GP: Confirmed US_Georgia_Gwinnett 4/14/2020        83    4692     1344     815     1339     3   101 5/2/2020  
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .996836 cc2=  .754301 lx=  7.17361 if=  67 il=  83 4/14/2020  n=  16 now=    4692 end=       1304       815      1339 U=    10.34 T=   75.2 p1= -72.2 p2=   359.8 ed=    99 4/30/2020   x1=  67. x2=  83. y1=   .79 y2=  -.75     
GP: Confirmed US_Georgia_Gwinnett 4/14/2020        83    4692     1304     815     1339     3    99 4/30/2020 
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .996203 cc2=  .746203 lx=  7.17361 if=  68 il=  83 4/14/2020  n=  15 now=    4692 end=       1304       815      1339 U=     9.99 T=   75.5 p1= -72.2 p2=   359.8 ed=    99 4/30/2020   x1=  68. x2=  83. y1=   .75 y2=  -.75     
GP: Confirmed US_Georgia_Gwinnett 4/14/2020        83    4692     1304     815     1339     3    99 4/30/2020 
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .996275 cc2=  .738076 lx=  7.29361 if=  69 il=  83 4/14/2020  n=  14 now=    4692 end=       1470       815      1339 U=    12.43 T=   76.5 p1= -68.7 p2=   319.2 ed=   105 5/6/2020    x1=  69. x2=  83. y1=   .60 y2=  -.53     
GP: Confirmed US_Georgia_Gwinnett 4/14/2020        83    4692     1470     815     1339     3   105 5/6/2020  
AAA1     1 US_Georgia_Gwinnett Confirmed cc1=  .996302 cc2=  .729041 lx=  7.20361 if=  70 il=  83 4/14/2020  n=  13 now=    4692 end=       1344       815      1339 U=    10.72 T=   75.6 p1= -71.4 p2=   349.1 ed=   100 5/1/2020    x1=  70. x2=  83. y1=   .52 y2=  -.69 BEST
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .996302 cc2=  .729041 lx=  7.20661 if=  70 il=  83 4/14/2020  n=  13 now=    4692 end=       1344       815      1339 U=    10.72 T=   75.6 p1= -71.4 p2=   349.1 ed=   100 5/1/2020    x1=  70. x2=  83. y1=   .52 y2=  -.69 BEST
GP: Confirmed US_Georgia_Gwinnett 4/14/2020        83    4692     1344     815     1339     3   100 5/1/2020  
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .995410 cc2=  .718060 lx=  7.18361 if=  71 il=  83 4/14/2020  n=  12 now=    4692 end=       1317       815      1339 U=    10.29 T=   75.5 p1= -71.9 p2=   356.3 ed=    99 4/30/2020   x1=  71. x2=  83. y1=   .43 y2=  -.73     
GP: Confirmed US_Georgia_Gwinnett 4/14/2020        83    4692     1317     815     1339     3    99 4/30/2020 
AAA1     1 US_Georgia_Gwinnett Confirmed cc1=  .994168 cc2=  .705493 lx=  7.20361 if=  72 il=  83 4/14/2020  n=  11 now=    4692 end=       1344       815      1339 U=    10.64 T=   75.6 p1= -71.4 p2=   349.1 ed=   100 5/1/2020    x1=  72. x2=  83. y1=   .34 y2=  -.69 BEST
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .994169 cc2=  .705493 lx=  7.20061 if=  72 il=  83 4/14/2020  n=  11 now=    4692 end=       1344       815      1339 U=    10.64 T=   75.6 p1= -71.4 p2=   349.1 ed=   100 5/1/2020    x1=  72. x2=  83. y1=   .34 y2=  -.69 BEST
GP: Confirmed US_Georgia_Gwinnett 4/14/2020        83    4692     1344     815     1339     3   100 5/1/2020  
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .995848 cc2=  .831449 lx=  7.96361 if=  48 il=  84 4/15/2020  n=  36 now=    4692 end=       2874       852      1473 U=    20.13 T=   87.9 p1= -38.7 p2=   163.3 ed=   135 6/5/2020    x1=  48. x2=  84. y1=  1.98 y2=   .20     
GP: Confirmed US_Georgia_Gwinnett 4/15/2020        84    4692     2874     852     1473     9   135 6/5/2020  
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .996879 cc2=  .830212 lx=  7.82361 if=  49 il=  84 4/15/2020  n=  35 now=    4692 end=       2498       852      1473 U=    18.51 T=   85.4 p1= -46.8 p2=   187.8 ed=   129 5/30/2020   x1=  49. x2=  84. y1=  1.96 y2=   .07     
GP: Confirmed US_Georgia_Gwinnett 4/15/2020        84    4692     2498     852     1473     9   129 5/30/2020 
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .997613 cc2=  .828582 lx=  7.71361 if=  50 il=  84 4/15/2020  n=  34 now=    4692 end=       2238       852      1473 U=    17.14 T=   83.4 p1= -52.3 p2=   209.7 ed=   123 5/24/2020   x1=  50. x2=  84. y1=  1.95 y2=  -.03     
GP: Confirmed US_Georgia_Gwinnett 4/15/2020        84    4692     2238     852     1473     9   123 5/24/2020 
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .998034 cc2=  .826535 lx=  7.62361 if=  51 il=  84 4/15/2020  n=  33 now=    4692 end=       2045       852      1473 U=    15.96 T=   81.9 p1= -56.4 p2=   229.4 ed=   119 5/20/2020   x1=  51. x2=  84. y1=  1.94 y2=  -.13     
GP: Confirmed US_Georgia_Gwinnett 4/15/2020        84    4692     2045     852     1473     9   119 5/20/2020 
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .998146 cc2=  .824069 lx=  7.56361 if=  52 il=  84 4/15/2020  n=  32 now=    4692 end=       1926       852      1473 U=    15.02 T=   80.9 p1= -59.0 p2=   243.6 ed=   116 5/17/2020   x1=  52. x2=  84. y1=  1.93 y2=  -.20     
GP: Confirmed US_Georgia_Gwinnett 4/15/2020        84    4692     1926     852     1473     9   116 5/17/2020 
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .998016 cc2=  .821239 lx=  7.54361 if=  53 il=  84 4/15/2020  n=  31 now=    4692 end=       1888       852      1473 U=    15.15 T=   80.5 p1= -59.8 p2=   248.5 ed=   116 5/17/2020   x1=  53. x2=  84. y1=  1.82 y2=  -.23     
