TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       18198.00000        9.80907
TAB:  Oman Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Oman Confirmed cc1=  .998803 cc2=  .785603 lx=  8.31907 if=  77 il=  98 4/29/2020  n=  21 now=   18198 end=       4101      2274      3697 U=    15.52 T=   89.8 p1= -77.5 p2=   443.7 ed=   126 5/27/2020   x1=  77. x2=  98. y1=   .82 y2=  -.53     
GP: Confirmed Oman 4/29/2020        98   18198     4101    2274     3697    11   126 5/27/2020 
AAA1     1 Oman Confirmed cc1=  .999134 cc2=  .780916 lx=  8.25907 if=  78 il=  98 4/29/2020  n=  20 now=   18198 end=       3862      2274      3697 U=    14.35 T=   88.9 p1= -78.8 p2=   471.2 ed=   122 5/23/2020   x1=  78. x2=  98. y1=   .76 y2=  -.64 BEST
AAA2     1 Oman Confirmed cc1=  .999134 cc2=  .780916 lx=  8.25907 if=  78 il=  98 4/29/2020  n=  20 now=   18198 end=       3862      2274      3697 U=    14.35 T=   88.9 p1= -78.8 p2=   471.2 ed=   122 5/23/2020   x1=  78. x2=  98. y1=   .76 y2=  -.64 BEST
GP: Confirmed Oman 4/29/2020        98   18198     3862    2274     3697    11   122 5/23/2020 
AAA1     1 Oman Confirmed cc1=  .999344 cc2=  .775737 lx=  8.20907 if=  79 il=  98 4/29/2020  n=  19 now=   18198 end=       3674      2274      3697 U=    13.19 T=   88.3 p1= -79.8 p2=   495.3 ed=   119 5/20/2020   x1=  79. x2=  98. y1=   .71 y2=  -.73 BEST
AAA2     1 Oman Confirmed cc1=  .999344 cc2=  .775737 lx=  8.21107 if=  79 il=  98 4/29/2020  n=  19 now=   18198 end=       3674      2274      3697 U=    13.19 T=   88.3 p1= -79.8 p2=   495.3 ed=   119 5/20/2020   x1=  79. x2=  98. y1=   .71 y2=  -.73 BEST
GP: Confirmed Oman 4/29/2020        98   18198     3674    2274     3697    11   119 5/20/2020 
AAA1     1 Oman Confirmed cc1=  .999267 cc2=  .769851 lx=  8.19907 if=  80 il=  98 4/29/2020  n=  18 now=   18198 end=       3637      2274      3697 U=    12.90 T=   88.3 p1= -80.0 p2=   500.4 ed=   118 5/19/2020   x1=  80. x2=  98. y1=   .64 y2=  -.76 BEST
AAA2     1 Oman Confirmed cc1=  .999267 cc2=  .769851 lx=  8.19607 if=  80 il=  98 4/29/2020  n=  18 now=   18198 end=       3637      2274      3697 U=    12.90 T=   88.3 p1= -80.0 p2=   500.4 ed=   118 5/19/2020   x1=  80. x2=  98. y1=   .64 y2=  -.76 BEST
GP: Confirmed Oman 4/29/2020        98   18198     3637    2274     3697    11   118 5/19/2020 
AAA1     1 Oman Confirmed cc1=  .999140 cc2=  .763437 lx=  8.18907 if=  81 il=  98 4/29/2020  n=  17 now=   18198 end=       3601      2274      3697 U=    12.49 T=   88.3 p1= -80.2 p2=   505.4 ed=   117 5/18/2020   x1=  81. x2=  98. y1=   .58 y2=  -.78 BEST
AAA2     1 Oman Confirmed cc1=  .999140 cc2=  .763437 lx=  8.19207 if=  81 il=  98 4/29/2020  n=  17 now=   18198 end=       3601      2274      3697 U=    12.49 T=   88.3 p1= -80.2 p2=   505.4 ed=   117 5/18/2020   x1=  81. x2=  98. y1=   .58 y2=  -.78 BEST
GP: Confirmed Oman 4/29/2020        98   18198     3601    2274     3697    11   117 5/18/2020 
AAA1     1 Oman Confirmed cc1=  .999151 cc2=  .756616 lx=  8.23907 if=  82 il=  98 4/29/2020  n=  16 now=   18198 end=       3786      2274      3697 U=    13.62 T=   88.8 p1= -79.2 p2=   480.7 ed=   120 5/21/2020   x1=  82. x2=  98. y1=   .50 y2=  -.67 BEST
AAA2     1 Oman Confirmed cc1=  .999151 cc2=  .756616 lx=  8.24007 if=  82 il=  98 4/29/2020  n=  16 now=   18198 end=       3786      2274      3697 U=    13.62 T=   88.8 p1= -79.2 p2=   480.7 ed=   120 5/21/2020   x1=  82. x2=  98. y1=   .50 y2=  -.67 BEST
GP: Confirmed Oman 4/29/2020        98   18198     3786    2274     3697    11   120 5/21/2020 
AAA1     1 Oman Confirmed cc1=  .998987 cc2=  .748987 lx=  8.22907 if=  83 il=  98 4/29/2020  n=  15 now=   18198 end=       3748      2274      3697 U=    13.42 T=   88.7 p1= -79.4 p2=   485.5 ed=   120 5/21/2020   x1=  83. x2=  98. y1=   .42 y2=  -.69 BEST
AAA2     1 Oman Confirmed cc1=  .998987 cc2=  .748987 lx=  8.23107 if=  83 il=  98 4/29/2020  n=  15 now=   18198 end=       3748      2274      3697 U=    13.42 T=   88.7 p1= -79.4 p2=   485.5 ed=   120 5/21/2020   x1=  83. x2=  98. y1=   .42 y2=  -.69 BEST
GP: Confirmed Oman 4/29/2020        98   18198     3748    2274     3697    11   120 5/21/2020 
AAA1     1 Oman Confirmed cc1=  .998773 cc2=  .740574 lx=  8.21907 if=  84 il=  98 4/29/2020  n=  14 now=   18198 end=       3711      2274      3697 U=    13.28 T=   88.5 p1= -79.6 p2=   490.4 ed=   119 5/20/2020   x1=  84. x2=  98. y1=   .34 y2=  -.71 BEST
AAA2     1 Oman Confirmed cc1=  .998774 cc2=  .740574 lx=  8.22307 if=  84 il=  98 4/29/2020  n=  14 now=   18198 end=       3711      2274      3697 U=    13.28 T=   88.5 p1= -79.6 p2=   490.4 ed=   119 5/20/2020   x1=  84. x2=  98. y1=   .34 y2=  -.71 BEST
GP: Confirmed Oman 4/29/2020        98   18198     3711    2274     3697    11   119 5/20/2020 
AAA1     1 Oman Confirmed cc1=  .998529 cc2=  .731268 lx=  8.19907 if=  85 il=  98 4/29/2020  n=  13 now=   18198 end=       3637      2274      3697 U=    13.05 T=   88.1 p1= -80.0 p2=   500.4 ed=   118 5/19/2020   x1=  85. x2=  98. y1=   .24 y2=  -.76 BEST
AAA2     1 Oman Confirmed cc1=  .998529 cc2=  .731268 lx=  8.20007 if=  85 il=  98 4/29/2020  n=  13 now=   18198 end=       3637      2274      3697 U=    13.05 T=   88.1 p1= -80.0 p2=   500.4 ed=   118 5/19/2020   x1=  85. x2=  98. y1=   .24 y2=  -.76 BEST
GP: Confirmed Oman 4/29/2020        98   18198     3637    2274     3697    11   118 5/19/2020 
AAA1     1 Oman Confirmed cc1=  .998518 cc2=  .721168 lx=  8.14907 if=  86 il=  98 4/29/2020  n=  12 now=   18198 end=       3460      2274      3697 U=    11.66 T=   87.9 p1= -81.0 p2=   526.0 ed=   115 5/16/2020   x1=  86. x2=  98. y1=   .16 y2=  -.87 BEST
AAA2     1 Oman Confirmed cc1=  .998518 cc2=  .721168 lx=  8.14607 if=  86 il=  98 4/29/2020  n=  12 now=   18198 end=       3460      2274      3697 U=    11.66 T=   87.9 p1= -81.0 p2=   526.0 ed=   115 5/16/2020   x1=  86. x2=  98. y1=   .16 y2=  -.87 BEST
GP: Confirmed Oman 4/29/2020        98   18198     3460    2274     3697    11   115 5/16/2020 
AAA1     1 Oman Confirmed cc1=  .998140 cc2=  .709465 lx=  8.15907 if=  87 il=  98 4/29/2020  n=  11 now=   18198 end=       3494      2274      3697 U=    11.87 T=   88.0 p1= -80.8 p2=   520.8 ed=   115 5/16/2020   x1=  87. x2=  98. y1=   .08 y2=  -.84 BEST
AAA2     1 Oman Confirmed cc1=  .998141 cc2=  .709465 lx=  8.16307 if=  87 il=  98 4/29/2020  n=  11 now=   18198 end=       3494      2274      3697 U=    11.87 T=   88.0 p1= -80.8 p2=   520.8 ed=   115 5/16/2020   x1=  87. x2=  98. y1=   .08 y2=  -.84 BEST
GP: Confirmed Oman 4/29/2020        98   18198     3494    2274     3697    11   115 5/16/2020 
AAA1     1 Oman Confirmed cc1=  .997602 cc2=  .696091 lx=  8.17907 if=  88 il=  98 4/29/2020  n=  10 now=   18198 end=       3565      2274      3697 U=    11.99 T=   88.4 p1= -80.4 p2=   510.5 ed=   116 5/17/2020   x1=  88. x2=  98. y1=   .03 y2=  -.80 BEST
AAA2     1 Oman Confirmed cc1=  .997602 cc2=  .696091 lx=  8.17907 if=  88 il=  98 4/29/2020  n=  10 now=   18198 end=       3565      2274      3697 U=    11.99 T=   88.4 p1= -80.4 p2=   510.5 ed=   116 5/17/2020   x1=  88. x2=  98. y1=   .03 y2=  -.80 BEST
GP: Confirmed Oman 4/29/2020        98   18198     3565    2274     3697    11   116 5/17/2020 
AAA2     1 Oman Confirmed cc1=  .997766 cc2=  .681538 lx=  8.37907 if=  89 il=  98 4/29/2020  n=   9 now=   18198 end=       4354      2274      3697 U=    16.32 T=   91.0 p1= -76.1 p2=   418.0 ed=   129 5/30/2020   x1=  89. x2=  98. y1=   .12 y2=  -.43     
GP: Confirmed Oman 4/29/2020        98   18198     4354    2274     3697    11   129 5/30/2020 
AAA2     1 Oman Confirmed cc1=  .997066 cc2=  .663733 lx=  8.49907 if=  90 il=  98 4/29/2020  n=   8 now=   18198 end=       4910      2274      3697 U=    18.71 T=   93.1 p1= -73.0 p2=   370.6 ed=   137 6/7/2020    x1=  90. x2=  98. y1=   .17 y2=  -.26     
GP: Confirmed Oman 4/29/2020        98   18198     4910    2274     3697    11   137 6/7/2020  
AAA2     1 Oman Confirmed cc1=  .996289 cc2=  .642736 lx=  8.98907 if=  91 il=  98 4/29/2020  n=   7 now=   18198 end=       8014      2274      3697 U=    29.08 T=  104.7 p1= -56.0 p2=   227.1 ed=   173 7/13/2020   x1=  91. x2=  98. y1=   .47 y2=   .23     
GP: Confirmed Oman 4/29/2020        98   18198     8014    2274     3697    11   173 7/13/2020 
AAA2     1 Oman Confirmed cc1=  .994895 cc2=  .616930 lx= 11.29907 if=  92 il=  98 4/29/2020  n=   6 now=   18198 end=      80746      2274      3697 U=    79.04 T=  198.6 p1= 343.7 p2=    22.5 ed=   385 2/10/2021   x1=  92. x2=  98. y1=  1.35 y2=  1.27     
GP: Confirmed Oman 4/29/2020        98   18198    -        2274     3697    11   385 2/10/2021 
AAA2     1 Oman Confirmed cc1=  .994326 cc2=  .872156 lx= 11.80907 if=  33 il=  99 4/30/2020  n=  66 now=   18198 end=     134466      2348      3697 U=    65.33 T=  190.3 p1= 638.9 p2=    13.5 ed=   344 12/31/2020  x1=  33. x2=  99. y1=  2.41 y2=  1.40     
GP: Confirmed Oman 4/30/2020        99   18198    -        2348     3697    11   344 12/31/2020
AAA2     1 Oman Confirmed cc1=  .994104 cc2=  .871012 lx= 11.80907 if=  34 il=  99 4/30/2020  n=  65 now=   18198 end=     134466      2348      3697 U=    64.34 T=  189.0 p1= 638.9 p2=    13.5 ed=   340 12/27/2020  x1=  34. x2=  99. y1=  2.41 y2=  1.40     
GP: Confirmed Oman 4/30/2020        99   18198    -        2348     3697    11   340 12/27/2020
AAA2     1 Oman Confirmed cc1=  .993831 cc2=  .869796 lx= 11.80907 if=  35 il=  99 4/30/2020  n=  64 now=   18198 end=     134466      2348      3697 U=    67.67 T=  193.6 p1= 638.9 p2=    13.5 ed=   353 1/9/2021    x1=  35. x2=  99. y1=  2.34 y2=  1.40     
GP: Confirmed Oman 4/30/2020        99   18198    -        2348     3697    11   353 1/9/2021  
AAA2     1 Oman Confirmed cc1=  .993840 cc2=  .868840 lx= 11.80907 if=  36 il=  99 4/30/2020  n=  63 now=   18198 end=     134466      2348      3697 U=    66.61 T=  192.1 p1= 638.9 p2=    13.5 ed=   349 1/5/2021    x1=  36. x2=  99. y1=  2.34 y2=  1.40     
GP: Confirmed Oman 4/30/2020        99   18198    -        2348     3697    11   349 1/5/2021  
AAA2     1 Oman Confirmed cc1=  .993731 cc2=  .867742 lx= 11.80907 if=  37 il=  99 4/30/2020  n=  62 now=   18198 end=     134466      2348      3697 U=    65.55 T=  190.7 p1= 638.9 p2=    13.5 ed=   345 1/1/2021    x1=  37. x2=  99. y1=  2.34 y2=  1.40     
GP: Confirmed Oman 4/30/2020        99   18198    -        2348     3697    11   345 1/1/2021  
AAA2     1 Oman Confirmed cc1=  .993517 cc2=  .866516 lx= 11.80907 if=  38 il=  99 4/30/2020  n=  61 now=   18198 end=     134466      2348      3697 U=    67.32 T=  193.1 p1= 638.9 p2=    13.5 ed=   351 1/7/2021    x1=  38. x2=  99. y1=  2.30 y2=  1.40     
GP: Confirmed Oman 4/30/2020        99   18198    -        2348     3697    11   351 1/7/2021  
AAA2     1 Oman Confirmed cc1=  .993532 cc2=  .865495 lx= 11.80907 if=  39 il=  99 4/30/2020  n=  60 now=   18198 end=     134466      2348      3697 U=    66.21 T=  191.6 p1= 638.9 p2=    13.5 ed=   347 1/3/2021    x1=  39. x2=  99. y1=  2.30 y2=  1.40     
GP: Confirmed Oman 4/30/2020        99   18198    -        2348     3697    11   347 1/3/2021  
AAA2     1 Oman Confirmed cc1=  .993415 cc2=  .864315 lx= 11.80907 if=  40 il=  99 4/30/2020  n=  59 now=   18198 end=     134466      2348      3697 U=    65.11 T=  190.0 p1= 638.9 p2=    13.5 ed=   343 12/30/2020  x1=  40. x2=  99. y1=  2.30 y2=  1.40     
GP: Confirmed Oman 4/30/2020        99   18198    -        2348     3697    11   343 12/30/2020
AAA2     1 Oman Confirmed cc1=  .993179 cc2=  .862990 lx= 11.80907 if=  41 il=  99 4/30/2020  n=  58 now=   18198 end=     134466      2348      3697 U=    69.51 T=  196.2 p1= 638.9 p2=    13.5 ed=   360 1/16/2021   x1=  41. x2=  99. y1=  2.23 y2=  1.40     
GP: Confirmed Oman 4/30/2020        99   18198    -        2348     3697    11   360 1/16/2021 
AAA2     1 Oman Confirmed cc1=  .993766 cc2=  .862460 lx= 11.80907 if=  42 il=  99 4/30/2020  n=  57 now=   18198 end=     134466      2348      3697 U=    70.35 T=  197.4 p1= 638.9 p2=    13.5 ed=   363 1/19/2021   x1=  42. x2=  99. y1=  2.21 y2=  1.40     
GP: Confirmed Oman 4/30/2020        99   18198    -        2348     3697    11   363 1/19/2021 
AAA2     1 Oman Confirmed cc1=  .994732 cc2=  .862278 lx= 11.80907 if=  43 il=  99 4/30/2020  n=  56 now=   18198 end=     134466      2348      3697 U=    69.73 T=  196.5 p1= 638.9 p2=    13.5 ed=   361 1/17/2021   x1=  43. x2=  99. y1=  2.20 y2=  1.40     
GP: Confirmed Oman 4/30/2020        99   18198    -        2348     3697    11   361 1/17/2021 
AAA2     1 Oman Confirmed cc1=  .995704 cc2=  .862074 lx= 11.80907 if=  44 il=  99 4/30/2020  n=  55 now=   18198 end=     134466      2348      3697 U=    68.48 T=  194.8 p1= 638.9 p2=    13.5 ed=   356 1/12/2021   x1=  44. x2=  99. y1=  2.20 y2=  1.40     
GP: Confirmed Oman 4/30/2020        99   18198    -        2348     3697    11   356 1/12/2021 
AAA2     1 Oman Confirmed cc1=  .996504 cc2=  .861664 lx= 11.80907 if=  45 il=  99 4/30/2020  n=  54 now=   18198 end=     134466      2348      3697 U=    67.24 T=  193.0 p1= 638.9 p2=    13.5 ed=   351 1/7/2021    x1=  45. x2=  99. y1=  2.20 y2=  1.40     
GP: Confirmed Oman 4/30/2020        99   18198    -        2348     3697    11   351 1/7/2021  
AAA2     1 Oman Confirmed cc1=  .997126 cc2=  .861043 lx= 11.80907 if=  46 il=  99 4/30/2020  n=  53 now=   18198 end=     134466      2348      3697 U=    65.99 T=  191.3 p1= 638.9 p2=    13.5 ed=   347 1/3/2021    x1=  46. x2=  99. y1=  2.20 y2=  1.40     
GP: Confirmed Oman 4/30/2020        99   18198    -        2348     3697    11   347 1/3/2021  
AAA2     1 Oman Confirmed cc1=  .997568 cc2=  .860208 lx= 11.80907 if=  47 il=  99 4/30/2020  n=  52 now=   18198 end=     134466      2348      3697 U=    64.75 T=  189.5 p1= 638.9 p2=    13.5 ed=   342 12/29/2020  x1=  47. x2=  99. y1=  2.20 y2=  1.40     
GP: Confirmed Oman 4/30/2020        99   18198    -        2348     3697    11   342 12/29/2020
AAA2     1 Oman Confirmed cc1=  .997834 cc2=  .859159 lx= 11.80907 if=  48 il=  99 4/30/2020  n=  51 now=   18198 end=     134466      2348      3697 U=    64.56 T=  189.3 p1= 638.9 p2=    13.5 ed=   341 12/28/2020  x1=  48. x2=  99. y1=  2.19 y2=  1.40     
GP: Confirmed Oman 4/30/2020        99   18198    -        2348     3697    11   341 12/28/2020
AAA2     1 Oman Confirmed cc1=  .998138 cc2=  .858110 lx= 11.56907 if=  49 il=  99 4/30/2020  n=  50 now=   18198 end=     105774      2348      3697 U=    60.69 T=  180.1 p1= 481.2 p2=    17.2 ed=   323 12/10/2020  x1=  49. x2=  99. y1=  2.16 y2=  1.34     
GP: Confirmed Oman 4/30/2020        99   18198    -        2348     3697    11   323 12/10/2020
AAA2     1 Oman Confirmed cc1=  .998302 cc2=  .856880 lx= 11.29907 if=  50 il=  99 4/30/2020  n=  49 now=   18198 end=      80746      2348      3697 U=    56.60 T=  170.5 p1= 343.7 p2=    22.5 ed=   304 11/21/2020  x1=  50. x2=  99. y1=  2.13 y2=  1.26     
GP: Confirmed Oman 4/30/2020        99   18198    -        2348     3697    11   304 11/21/2020
AAA2     1 Oman Confirmed cc1=  .998337 cc2=  .855480 lx= 11.10907 if=  51 il=  99 4/30/2020  n=  48 now=   18198 end=      66773      2348      3697 U=    53.84 T=  164.1 p1= 266.9 p2=    27.3 ed=   291 11/8/2020   x1=  51. x2=  99. y1=  2.10 y2=  1.21     
GP: Confirmed Oman 4/30/2020        99   18198    -        2348     3697    11   291 11/8/2020 
AAA2     1 Oman Confirmed cc1=  .998310 cc2=  .853973 lx= 10.96907 if=  52 il=  99 4/30/2020  n=  47 now=   18198 end=      58050      2348      3697 U=    51.26 T=  158.7 p1= 219.0 p2=    31.3 ed=   279 10/27/2020  x1=  52. x2=  99. y1=  2.08 y2=  1.17     
GP: Confirmed Oman 4/30/2020        99   18198    -        2348     3697    11   279 10/27/2020
AAA2     1 Oman Confirmed cc1=  .998206 cc2=  .852341 lx= 10.92907 if=  53 il=  99 4/30/2020  n=  46 now=   18198 end=      55774      2348      3697 U=    50.77 T=  157.5 p1= 206.5 p2=    32.6 ed=   277 10/25/2020  x1=  53. x2=  99. y1=  2.06 y2=  1.15     
GP: Confirmed Oman 4/30/2020        99   18198    -        2348     3697    11   277 10/25/2020
AAA2     1 Oman Confirmed cc1=  .998092 cc2=  .850650 lx= 10.88907 if=  54 il=  99 4/30/2020  n=  45 now=   18198 end=      53587      2348      3697 U=    49.26 T=  155.2 p1= 194.5 p2=    34.0 ed=   271 10/19/2020  x1=  54. x2=  99. y1=  2.05 y2=  1.14     
GP: Confirmed Oman 4/30/2020        99   18198    53587    2348     3697    11   271 10/19/2020
AAA2     1 Oman Confirmed cc1=  .998000 cc2=  .848929 lx= 11.01907 if=  55 il=  99 4/30/2020  n=  44 now=   18198 end=      61026      2348      3697 U=    50.09 T=  158.2 p1= 235.3 p2=    29.8 ed=   276 10/24/2020  x1=  55. x2=  99. y1=  2.06 y2=  1.18     
GP: Confirmed Oman 4/30/2020        99   18198    -        2348     3697    11   276 10/24/2020
AAA2     1 Oman Confirmed cc1=  .998017 cc2=  .847262 lx= 11.36907 if=  56 il=  99 4/30/2020  n=  43 now=   18198 end=      86601      2348      3697 U=    56.66 T=  171.7 p1= 375.9 p2=    21.0 ed=   305 11/22/2020  x1=  56. x2=  99. y1=  2.04 y2=  1.28     
GP: Confirmed Oman 4/30/2020        99   18198    -        2348     3697    11   305 11/22/2020
AAA2     1 Oman Confirmed cc1=  .997906 cc2=  .845408 lx= 11.23907 if=  57 il=  99 4/30/2020  n=  42 now=   18198 end=      76043      2348      3697 U=    55.94 T=  168.7 p1= 317.9 p2=    23.9 ed=   300 11/17/2020  x1=  57. x2=  99. y1=  2.00 y2=  1.25     
GP: Confirmed Oman 4/30/2020        99   18198    -        2348     3697    11   300 11/17/2020
AAA2     1 Oman Confirmed cc1=  .997882 cc2=  .843578 lx= 10.99907 if=  58 il=  99 4/30/2020  n=  41 now=   18198 end=      59818      2348      3697 U=    51.96 T=  160.0 p1= 228.7 p2=    30.4 ed=   282 10/30/2020  x1=  58. x2=  99. y1=  1.96 y2=  1.17     
GP: Confirmed Oman 4/30/2020        99   18198    -        2348     3697    11   282 10/30/2020
AAA2     1 Oman Confirmed cc1=  .997738 cc2=  .841564 lx= 10.90907 if=  59 il=  99 4/30/2020  n=  40 now=   18198 end=      54669      2348      3697 U=    50.43 T=  156.8 p1= 200.4 p2=    33.3 ed=   275 10/23/2020  x1=  59. x2=  99. y1=  1.94 y2=  1.15     
GP: Confirmed Oman 4/30/2020        99   18198    -        2348     3697    11   275 10/23/2020
AAA2     1 Oman Confirmed cc1=  .997563 cc2=  .839450 lx= 10.90907 if=  60 il=  99 4/30/2020  n=  39 now=   18198 end=      54669      2348      3697 U=    49.68 T=  156.0 p1= 200.4 p2=    33.3 ed=   273 10/21/2020  x1=  60. x2=  99. y1=  1.93 y2=  1.15     
GP: Confirmed Oman 4/30/2020        99   18198    -        2348     3697    11   273 10/21/2020
AAA2     1 Oman Confirmed cc1=  .997418 cc2=  .837289 lx= 11.11907 if=  61 il=  99 4/30/2020  n=  38 now=   18198 end=      67444      2348      3697 U=    52.45 T=  162.5 p1= 270.6 p2=    27.0 ed=   286 11/3/2020   x1=  61. x2=  99. y1=  1.94 y2=  1.21     
GP: Confirmed Oman 4/30/2020        99   18198    -        2348     3697    11   286 11/3/2020 
AAA2     1 Oman Confirmed cc1=  .997240 cc2=  .835018 lx= 11.32907 if=  62 il=  99 4/30/2020  n=  37 now=   18198 end=      83205      2348      3697 U=    56.12 T=  170.4 p1= 357.2 p2=    21.9 ed=   302 11/19/2020  x1=  62. x2=  99. y1=  1.93 y2=  1.27     
GP: Confirmed Oman 4/30/2020        99   18198    -        2348     3697    11   302 11/19/2020
AAA2     1 Oman Confirmed cc1=  .997016 cc2=  .832617 lx= 11.22907 if=  63 il=  99 4/30/2020  n=  36 now=   18198 end=      75287      2348      3697 U=    55.50 T=  168.0 p1= 313.7 p2=    24.2 ed=   298 11/15/2020  x1=  63. x2=  99. y1=  1.89 y2=  1.24     
GP: Confirmed Oman 4/30/2020        99   18198    -        2348     3697    11   298 11/15/2020
AAA2     1 Oman Confirmed cc1=  .996810 cc2=  .830143 lx= 10.97907 if=  64 il=  99 4/30/2020  n=  35 now=   18198 end=      58633      2348      3697 U=    52.25 T=  160.1 p1= 222.2 p2=    31.0 ed=   283 10/31/2020  x1=  64. x2=  99. y1=  1.84 y2=  1.17     
GP: Confirmed Oman 4/30/2020        99   18198    -        2348     3697    11   283 10/31/2020
AAA2     1 Oman Confirmed cc1=  .996567 cc2=  .827536 lx= 10.75907 if=  65 il=  99 4/30/2020  n=  34 now=   18198 end=      47054      2348      3697 U=    50.42 T=  154.4 p1= 158.6 p2=    38.7 ed=   273 10/21/2020  x1=  65. x2=  99. y1=  1.77 y2=  1.10     
GP: Confirmed Oman 4/30/2020        99   18198    47054    2348     3697    11   273 10/21/2020
AAA2     1 Oman Confirmed cc1=  .996471 cc2=  .824972 lx= 10.34907 if=  66 il=  99 4/30/2020  n=  33 now=   18198 end=      31227      2348      3697 U=    45.73 T=  142.5 p1=  71.6 p2=    58.3 ed=   250 9/28/2020   x1=  66. x2=  99. y1=  1.67 y2=   .95     
GP: Confirmed Oman 4/30/2020        99   18198    31227    2348     3697    11   250 9/28/2020 
AAA2     1 Oman Confirmed cc1=  .996611 cc2=  .822533 lx=  9.91907 if=  67 il=  99 4/30/2020  n=  32 now=   18198 end=      20314      2348      3697 U=    40.01 T=  129.8 p1=  11.6 p2=    89.6 ed=   224 9/2/2020    x1=  67. x2=  99. y1=  1.57 y2=   .77     
