TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        8215.00000        9.01372
TAB:  US_Illinois_DuPage Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .997218 cc2=  .739019 lx= 11.01372 if=  87 il= 101 5/2/2020   n=  14 now=    8215 end=      60701      3432      7739 U=    61.29 T=  165.7 p1= 638.9 p2=    13.5 ed=   310 11/27/2020  x1=  87. x2= 101. y1=  1.28 y2=  1.06     
GP: Confirmed US_Illinois_DuPage 5/2/2020        101    8215    -        3432     7739     6   310 11/27/2020
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .998313 cc2=  .731052 lx= 11.01372 if=  88 il= 101 5/2/2020   n=  13 now=    8215 end=      60701      3432      7739 U=    59.20 T=  163.5 p1= 638.9 p2=    13.5 ed=   303 11/20/2020  x1=  88. x2= 101. y1=  1.27 y2=  1.06     
GP: Confirmed US_Illinois_DuPage 5/2/2020        101    8215    -        3432     7739     6   303 11/20/2020
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .998817 cc2=  .721467 lx= 11.01372 if=  89 il= 101 5/2/2020   n=  12 now=    8215 end=      60701      3432      7739 U=    57.46 T=  161.6 p1= 638.9 p2=    13.5 ed=   297 11/14/2020  x1=  89. x2= 101. y1=  1.26 y2=  1.06     
GP: Confirmed US_Illinois_DuPage 5/2/2020        101    8215    -        3432     7739     6   297 11/14/2020
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .998846 cc2=  .710171 lx= 11.01372 if=  90 il= 101 5/2/2020   n=  11 now=    8215 end=      60701      3432      7739 U=    57.09 T=  161.2 p1= 638.9 p2=    13.5 ed=   295 11/12/2020  x1=  90. x2= 101. y1=  1.25 y2=  1.06     
GP: Confirmed US_Illinois_DuPage 5/2/2020        101    8215    -        3432     7739     6   295 11/12/2020
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .998991 cc2=  .697480 lx= 11.01372 if=  91 il= 101 5/2/2020   n=  10 now=    8215 end=      60701      3432      7739 U=    55.53 T=  159.6 p1= 638.9 p2=    13.5 ed=   290 11/7/2020   x1=  91. x2= 101. y1=  1.24 y2=  1.06     
GP: Confirmed US_Illinois_DuPage 5/2/2020        101    8215    -        3432     7739     6   290 11/7/2020 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .998718 cc2=  .682491 lx= 11.01372 if=  92 il= 101 5/2/2020   n=   9 now=    8215 end=      60701      3432      7739 U=    54.41 T=  158.4 p1= 638.9 p2=    13.5 ed=   286 11/3/2020   x1=  92. x2= 101. y1=  1.22 y2=  1.06     
GP: Confirmed US_Illinois_DuPage 5/2/2020        101    8215    -        3432     7739     6   286 11/3/2020 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .998294 cc2=  .664961 lx= 11.01372 if=  93 il= 101 5/2/2020   n=   8 now=    8215 end=      60701      3432      7739 U=    56.61 T=  160.7 p1= 638.9 p2=    13.5 ed=   294 11/11/2020  x1=  93. x2= 101. y1=  1.20 y2=  1.06     
GP: Confirmed US_Illinois_DuPage 5/2/2020        101    8215    -        3432     7739     6   294 11/11/2020
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .998584 cc2=  .645030 lx= 11.01372 if=  94 il= 101 5/2/2020   n=   7 now=    8215 end=      60701      3432      7739 U=    54.28 T=  158.3 p1= 638.9 p2=    13.5 ed=   286 11/3/2020   x1=  94. x2= 101. y1=  1.18 y2=  1.06     
GP: Confirmed US_Illinois_DuPage 5/2/2020        101    8215    -        3432     7739     6   286 11/3/2020 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .997908 cc2=  .619944 lx= 11.01372 if=  95 il= 101 5/2/2020   n=   6 now=    8215 end=      60701      3432      7739 U=    53.65 T=  157.6 p1= 638.9 p2=    13.5 ed=   284 11/1/2020   x1=  95. x2= 101. y1=  1.17 y2=  1.06     
GP: Confirmed US_Illinois_DuPage 5/2/2020        101    8215    -        3432     7739     6   284 11/1/2020 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .996667 cc2=  .588419 lx= 11.01372 if=  96 il= 101 5/2/2020   n=   5 now=    8215 end=      60701      3432      7739 U=    56.28 T=  160.4 p1= 638.9 p2=    13.5 ed=   293 11/10/2020  x1=  96. x2= 101. y1=  1.14 y2=  1.06     
GP: Confirmed US_Illinois_DuPage 5/2/2020        101    8215    -        3432     7739     6   293 11/10/2020
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .991365 cc2=  .851337 lx=  8.65372 if=  52 il= 102 5/3/2020   n=  50 now=    8215 end=       5731      3611      8346 U=    17.06 T=   88.8 p1= -30.2 p2=   143.3 ed=   129 5/30/2020   x1=  52. x2= 102. y1=  2.16 y2=  -.77     
GP: Confirmed US_Illinois_DuPage 5/3/2020        102    8215     5731    3611     8346     6   129 5/30/2020 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .991784 cc2=  .850362 lx=  8.69372 if=  53 il= 102 5/3/2020   n=  49 now=    8215 end=       5965      3611      8346 U=    17.18 T=   90.2 p1= -27.4 p2=   137.7 ed=   130 5/31/2020   x1=  53. x2= 102. y1=  2.16 y2=  -.69     
GP: Confirmed US_Illinois_DuPage 5/3/2020        102    8215     5965    3611     8346     6   130 5/31/2020 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .993420 cc2=  .850563 lx=  8.77372 if=  54 il= 102 5/3/2020   n=  48 now=    8215 end=       6462      3611      8346 U=    17.69 T=   92.4 p1= -21.3 p2=   127.1 ed=   134 6/4/2020    x1=  54. x2= 102. y1=  2.17 y2=  -.54     
GP: Confirmed US_Illinois_DuPage 5/3/2020        102    8215     6462    3611     8346     6   134 6/4/2020  
AAA1     1 US_Illinois_DuPage Confirmed cc1=  .998036 cc2=  .853698 lx=  9.02372 if=  55 il= 102 5/3/2020   n=  47 now=    8215 end=       8297      3611      8346 U=    24.28 T=   97.5 p1=   1.0 p2=    99.0 ed=   154 6/24/2020   x1=  55. x2= 102. y1=  1.75 y2=  -.18 BEST
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .998036 cc2=  .853698 lx=  9.02072 if=  55 il= 102 5/3/2020   n=  47 now=    8215 end=       8297      3611      8346 U=    24.28 T=   97.5 p1=   1.0 p2=    99.0 ed=   154 6/24/2020   x1=  55. x2= 102. y1=  1.75 y2=  -.18 BEST
GP: Confirmed US_Illinois_DuPage 5/3/2020        102    8215     8297    3611     8346     6   154 6/24/2020 
AAA1     1 US_Illinois_DuPage Confirmed cc1=  .997966 cc2=  .852101 lx=  9.04372 if=  56 il= 102 5/3/2020   n=  46 now=    8215 end=       8465      3611      8346 U=    25.33 T=   97.9 p1=   3.0 p2=    97.0 ed=   157 6/27/2020   x1=  56. x2= 102. y1=  1.66 y2=  -.16 BEST
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .997966 cc2=  .852101 lx=  9.04072 if=  56 il= 102 5/3/2020   n=  46 now=    8215 end=       8465      3611      8346 U=    25.33 T=   97.9 p1=   3.0 p2=    97.0 ed=   157 6/27/2020   x1=  56. x2= 102. y1=  1.66 y2=  -.16 BEST
GP: Confirmed US_Illinois_DuPage 5/3/2020        102    8215     8465    3611     8346     6   157 6/27/2020 
AAA1     1 US_Illinois_DuPage Confirmed cc1=  .997848 cc2=  .850406 lx=  9.03372 if=  57 il= 102 5/3/2020   n=  45 now=    8215 end=       8380      3611      8346 U=    25.13 T=   97.7 p1=   2.0 p2=    98.0 ed=   156 6/26/2020   x1=  57. x2= 102. y1=  1.62 y2=  -.17 BEST
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .997848 cc2=  .850406 lx=  9.03072 if=  57 il= 102 5/3/2020   n=  45 now=    8215 end=       8380      3611      8346 U=    25.13 T=   97.7 p1=   2.0 p2=    98.0 ed=   156 6/26/2020   x1=  57. x2= 102. y1=  1.62 y2=  -.17 BEST
GP: Confirmed US_Illinois_DuPage 5/3/2020        102    8215     8380    3611     8346     6   156 6/26/2020 
AAA1     1 US_Illinois_DuPage Confirmed cc1=  .997719 cc2=  .848648 lx=  9.02372 if=  58 il= 102 5/3/2020   n=  44 now=    8215 end=       8297      3611      8346 U=    24.44 T=   97.5 p1=   1.0 p2=    99.0 ed=   155 6/25/2020   x1=  58. x2= 102. y1=  1.62 y2=  -.18 BEST
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .997720 cc2=  .848648 lx=  9.02172 if=  58 il= 102 5/3/2020   n=  44 now=    8215 end=       8297      3611      8346 U=    24.44 T=   97.5 p1=   1.0 p2=    99.0 ed=   155 6/25/2020   x1=  58. x2= 102. y1=  1.62 y2=  -.18 BEST
GP: Confirmed US_Illinois_DuPage 5/3/2020        102    8215     8297    3611     8346     6   155 6/25/2020 
AAA1     1 US_Illinois_DuPage Confirmed cc1=  .997576 cc2=  .846820 lx=  9.03372 if=  59 il= 102 5/3/2020   n=  43 now=    8215 end=       8380      3611      8346 U=    24.53 T=   97.8 p1=   2.0 p2=    98.0 ed=   155 6/25/2020   x1=  59. x2= 102. y1=  1.58 y2=  -.17 BEST
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .997576 cc2=  .846820 lx=  9.03072 if=  59 il= 102 5/3/2020   n=  43 now=    8215 end=       8380      3611      8346 U=    24.53 T=   97.8 p1=   2.0 p2=    98.0 ed=   155 6/25/2020   x1=  59. x2= 102. y1=  1.58 y2=  -.17 BEST
GP: Confirmed US_Illinois_DuPage 5/3/2020        102    8215     8380    3611     8346     6   155 6/25/2020 
AAA1     1 US_Illinois_DuPage Confirmed cc1=  .997429 cc2=  .844930 lx=  9.04372 if=  60 il= 102 5/3/2020   n=  42 now=    8215 end=       8465      3611      8346 U=    24.67 T=   98.0 p1=   3.0 p2=    97.0 ed=   156 6/26/2020   x1=  60. x2= 102. y1=  1.54 y2=  -.16 BEST
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .997429 cc2=  .844930 lx=  9.04472 if=  60 il= 102 5/3/2020   n=  42 now=    8215 end=       8465      3611      8346 U=    24.67 T=   98.0 p1=   3.0 p2=    97.0 ed=   156 6/26/2020   x1=  60. x2= 102. y1=  1.54 y2=  -.16 BEST
GP: Confirmed US_Illinois_DuPage 5/3/2020        102    8215     8465    3611     8346     6   156 6/26/2020 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .997272 cc2=  .842968 lx=  9.06372 if=  61 il= 102 5/3/2020   n=  41 now=    8215 end=       8636      3611      8346 U=    24.95 T=   98.6 p1=   5.1 p2=    95.1 ed=   157 6/27/2020   x1=  61. x2= 102. y1=  1.51 y2=  -.14     
GP: Confirmed US_Illinois_DuPage 5/3/2020        102    8215     8636    3611     8346     6   157 6/27/2020 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .997107 cc2=  .840933 lx=  9.07372 if=  62 il= 102 5/3/2020   n=  40 now=    8215 end=       8722      3611      8346 U=    24.75 T=   98.9 p1=   6.2 p2=    94.2 ed=   157 6/27/2020   x1=  62. x2= 102. y1=  1.49 y2=  -.13     
GP: Confirmed US_Illinois_DuPage 5/3/2020        102    8215     8722    3611     8346     6   157 6/27/2020 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .997063 cc2=  .838950 lx=  9.12372 if=  63 il= 102 5/3/2020   n=  39 now=    8215 end=       9170      3611      8346 U=    25.71 T=  100.2 p1=  11.6 p2=    89.6 ed=   160 6/30/2020   x1=  63. x2= 102. y1=  1.45 y2=  -.07     
GP: Confirmed US_Illinois_DuPage 5/3/2020        102    8215     9170    3611     8346     6   160 6/30/2020 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .996958 cc2=  .836830 lx=  9.15372 if=  64 il= 102 5/3/2020   n=  38 now=    8215 end=       9449      3611      8346 U=    25.46 T=  101.0 p1=  15.0 p2=    86.9 ed=   161 7/1/2020    x1=  64. x2= 102. y1=  1.45 y2=  -.04     
GP: Confirmed US_Illinois_DuPage 5/3/2020        102    8215     9449    3611     8346     6   161 7/1/2020  
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .997410 cc2=  .835189 lx=  9.27372 if=  65 il= 102 5/3/2020   n=  37 now=    8215 end=      10654      3611      8346 U=    28.40 T=  104.2 p1=  29.7 p2=    77.1 ed=   171 7/11/2020   x1=  65. x2= 102. y1=  1.38 y2=   .08     
GP: Confirmed US_Illinois_DuPage 5/3/2020        102    8215    10654    3611     8346     6   171 7/11/2020 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .997694 cc2=  .831028 lx=  9.47372 if=  67 il= 102 5/3/2020   n=  35 now=    8215 end=      13013      3611      8346 U=    31.75 T=  109.9 p1=  58.4 p2=    63.1 ed=   184 7/24/2020   x1=  67. x2= 102. y1=  1.35 y2=   .25     
GP: Confirmed US_Illinois_DuPage 5/3/2020        102    8215    13013    3611     8346     6   184 7/24/2020 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .997653 cc2=  .828623 lx=  9.55372 if=  68 il= 102 5/3/2020   n=  34 now=    8215 end=      14096      3611      8346 U=    33.26 T=  112.3 p1=  71.6 p2=    58.3 ed=   190 7/30/2020   x1=  68. x2= 102. y1=  1.33 y2=   .31     
GP: Confirmed US_Illinois_DuPage 5/3/2020        102    8215    14096    3611     8346     6   190 7/30/2020 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .997564 cc2=  .826065 lx=  9.62372 if=  69 il= 102 5/3/2020   n=  33 now=    8215 end=      15119      3611      8346 U=    34.29 T=  114.3 p1=  84.0 p2=    54.3 ed=   195 8/4/2020    x1=  69. x2= 102. y1=  1.32 y2=   .36     
GP: Confirmed US_Illinois_DuPage 5/3/2020        102    8215    15119    3611     8346     6   195 8/4/2020  
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .997547 cc2=  .823469 lx=  9.74372 if=  70 il= 102 5/3/2020   n=  32 now=    8215 end=      17046      3611      8346 U=    36.03 T=  117.8 p1= 107.5 p2=    48.2 ed=   202 8/11/2020   x1=  70. x2= 102. y1=  1.33 y2=   .44     
GP: Confirmed US_Illinois_DuPage 5/3/2020        102    8215    17046    3611     8346     6   202 8/11/2020 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .997726 cc2=  .820949 lx=  9.95372 if=  71 il= 102 5/3/2020   n=  31 now=    8215 end=      21030      3611      8346 U=    39.67 T=  124.5 p1= 156.0 p2=    39.1 ed=   218 8/27/2020   x1=  71. x2= 102. y1=  1.35 y2=   .57     
GP: Confirmed US_Illinois_DuPage 5/3/2020        102    8215    21030    3611     8346     6   218 8/27/2020 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .997956 cc2=  .818350 lx= 10.25372 if=  72 il= 102 5/3/2020   n=  30 now=    8215 end=      28387      3611      8346 U=    44.62 T=  134.3 p1= 245.6 p2=    28.9 ed=   239 9/17/2020   x1=  72. x2= 102. y1=  1.40 y2=   .72     
GP: Confirmed US_Illinois_DuPage 5/3/2020        102    8215    -        3611     8346     6   239 9/17/2020 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .998424 cc2=  .815850 lx= 10.81372 if=  73 il= 102 5/3/2020   n=  29 now=    8215 end=      49697      3611      8346 U=    55.21 T=  155.2 p1= 505.0 p2=    16.5 ed=   285 11/2/2020   x1=  73. x2= 102. y1=  1.49 y2=   .96     
GP: Confirmed US_Illinois_DuPage 5/3/2020        102    8215    -        3611     8346     6   285 11/2/2020 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .998548 cc2=  .812853 lx= 11.01372 if=  74 il= 102 5/3/2020   n=  28 now=    8215 end=      60701      3611      8346 U=    59.23 T=  163.4 p1= 638.9 p2=    13.5 ed=   303 11/20/2020  x1=  74. x2= 102. y1=  1.51 y2=  1.04     
GP: Confirmed US_Illinois_DuPage 5/3/2020        102    8215    -        3611     8346     6   303 11/20/2020
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .998572 cc2=  .809590 lx= 11.01372 if=  75 il= 102 5/3/2020   n=  27 now=    8215 end=      60701      3611      8346 U=    59.53 T=  163.8 p1= 638.9 p2=    13.5 ed=   304 11/21/2020  x1=  75. x2= 102. y1=  1.49 y2=  1.04     
GP: Confirmed US_Illinois_DuPage 5/3/2020        102    8215    -        3611     8346     6   304 11/21/2020
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .998245 cc2=  .798245 lx= 11.01372 if=  78 il= 102 5/3/2020   n=  24 now=    8215 end=      60701      3611      8346 U=    61.67 T=  166.0 p1= 638.9 p2=    13.5 ed=   311 11/28/2020  x1=  78. x2= 102. y1=  1.43 y2=  1.04     
GP: Confirmed US_Illinois_DuPage 5/3/2020        102    8215    -        3611     8346     6   311 11/28/2020
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .998038 cc2=  .793914 lx= 11.01372 if=  79 il= 102 5/3/2020   n=  23 now=    8215 end=      60701      3611      8346 U=    61.65 T=  166.0 p1= 638.9 p2=    13.5 ed=   311 11/28/2020  x1=  79. x2= 102. y1=  1.41 y2=  1.04     
GP: Confirmed US_Illinois_DuPage 5/3/2020        102    8215    -        3611     8346     6   311 11/28/2020
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .997810 cc2=  .789296 lx= 11.01372 if=  80 il= 102 5/3/2020   n=  22 now=    8215 end=      60701      3611      8346 U=    60.52 T=  164.8 p1= 638.9 p2=    13.5 ed=   307 11/24/2020  x1=  80. x2= 102. y1=  1.40 y2=  1.04     
GP: Confirmed US_Illinois_DuPage 5/3/2020        102    8215    -        3611     8346     6   307 11/24/2020
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .997503 cc2=  .784302 lx= 11.01372 if=  81 il= 102 5/3/2020   n=  21 now=    8215 end=      60701      3611      8346 U=    62.18 T=  166.5 p1= 638.9 p2=    13.5 ed=   313 11/30/2020  x1=  81. x2= 102. y1=  1.38 y2=  1.04     
GP: Confirmed US_Illinois_DuPage 5/3/2020        102    8215    -        3611     8346     6   313 11/30/2020
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .997324 cc2=  .779106 lx= 11.01372 if=  82 il= 102 5/3/2020   n=  20 now=    8215 end=      60701      3611      8346 U=    61.59 T=  165.9 p1= 638.9 p2=    13.5 ed=   311 11/28/2020  x1=  82. x2= 102. y1=  1.36 y2=  1.04     
GP: Confirmed US_Illinois_DuPage 5/3/2020        102    8215    -        3611     8346     6   311 11/28/2020
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .997052 cc2=  .773445 lx= 11.01372 if=  83 il= 102 5/3/2020   n=  19 now=    8215 end=      60701      3611      8346 U=    61.97 T=  166.3 p1= 638.9 p2=    13.5 ed=   312 11/29/2020  x1=  83. x2= 102. y1=  1.34 y2=  1.04     
GP: Confirmed US_Illinois_DuPage 5/3/2020        102    8215    -        3611     8346     6   312 11/29/2020
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .996961 cc2=  .767545 lx= 11.01372 if=  84 il= 102 5/3/2020   n=  18 now=    8215 end=      60701      3611      8346 U=    61.61 T=  165.9 p1= 638.9 p2=    13.5 ed=   311 11/28/2020  x1=  84. x2= 102. y1=  1.33 y2=  1.04     
GP: Confirmed US_Illinois_DuPage 5/3/2020        102    8215    -        3611     8346     6   311 11/28/2020
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .996913 cc2=  .761211 lx= 11.01372 if=  85 il= 102 5/3/2020   n=  17 now=    8215 end=      60701      3611      8346 U=    61.20 T=  165.5 p1= 638.9 p2=    13.5 ed=   309 11/26/2020  x1=  85. x2= 102. y1=  1.32 y2=  1.04     
GP: Confirmed US_Illinois_DuPage 5/3/2020        102    8215    -        3611     8346     6   309 11/26/2020
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .996935 cc2=  .754399 lx= 11.01372 if=  86 il= 102 5/3/2020   n=  16 now=    8215 end=      60701      3611      8346 U=    61.45 T=  165.8 p1= 638.9 p2=    13.5 ed=   310 11/27/2020  x1=  86. x2= 102. y1=  1.30 y2=  1.04     
GP: Confirmed US_Illinois_DuPage 5/3/2020        102    8215    -        3611     8346     6   310 11/27/2020
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .997523 cc2=  .747523 lx= 11.01372 if=  87 il= 102 5/3/2020   n=  15 now=    8215 end=      60701      3611      8346 U=    60.91 T=  165.2 p1= 638.9 p2=    13.5 ed=   308 11/25/2020  x1=  87. x2= 102. y1=  1.28 y2=  1.04     
GP: Confirmed US_Illinois_DuPage 5/3/2020        102    8215    -        3611     8346     6   308 11/25/2020
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .998519 cc2=  .740320 lx= 11.01372 if=  88 il= 102 5/3/2020   n=  14 now=    8215 end=      60701      3611      8346 U=    58.96 T=  163.2 p1= 638.9 p2=    13.5 ed=   302 11/19/2020  x1=  88. x2= 102. y1=  1.27 y2=  1.04     
GP: Confirmed US_Illinois_DuPage 5/3/2020        102    8215    -        3611     8346     6   302 11/19/2020
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .998990 cc2=  .731729 lx= 11.01372 if=  89 il= 102 5/3/2020   n=  13 now=    8215 end=      60701      3611      8346 U=    57.34 T=  161.5 p1= 638.9 p2=    13.5 ed=   296 11/13/2020  x1=  89. x2= 102. y1=  1.26 y2=  1.04     
GP: Confirmed US_Illinois_DuPage 5/3/2020        102    8215    -        3611     8346     6   296 11/13/2020
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .999053 cc2=  .721702 lx= 11.01372 if=  90 il= 102 5/3/2020   n=  12 now=    8215 end=      60701      3611      8346 U=    57.00 T=  161.1 p1= 638.9 p2=    13.5 ed=   295 11/12/2020  x1=  90. x2= 102. y1=  1.25 y2=  1.04     
GP: Confirmed US_Illinois_DuPage 5/3/2020        102    8215    -        3611     8346     6   295 11/12/2020
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .999207 cc2=  .710532 lx= 11.01372 if=  91 il= 102 5/3/2020   n=  11 now=    8215 end=      60701      3611      8346 U=    55.57 T=  159.7 p1= 638.9 p2=    13.5 ed=   290 11/7/2020   x1=  91. x2= 102. y1=  1.24 y2=  1.04     
GP: Confirmed US_Illinois_DuPage 5/3/2020        102    8215    -        3611     8346     6   290 11/7/2020 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .999028 cc2=  .697517 lx= 11.01372 if=  92 il= 102 5/3/2020   n=  10 now=    8215 end=      60701      3611      8346 U=    54.56 T=  158.6 p1= 638.9 p2=    13.5 ed=   287 11/4/2020   x1=  92. x2= 102. y1=  1.22 y2=  1.04     
GP: Confirmed US_Illinois_DuPage 5/3/2020        102    8215    -        3611     8346     6   287 11/4/2020 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .998733 cc2=  .682506 lx= 11.01372 if=  93 il= 102 5/3/2020   n=   9 now=    8215 end=      60701      3611      8346 U=    56.54 T=  160.7 p1= 638.9 p2=    13.5 ed=   294 11/11/2020  x1=  93. x2= 102. y1=  1.20 y2=  1.04     
GP: Confirmed US_Illinois_DuPage 5/3/2020        102    8215    -        3611     8346     6   294 11/11/2020
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .999009 cc2=  .665675 lx= 11.01372 if=  94 il= 102 5/3/2020   n=   8 now=    8215 end=      60701      3611      8346 U=    54.49 T=  158.5 p1= 638.9 p2=    13.5 ed=   287 11/4/2020   x1=  94. x2= 102. y1=  1.18 y2=  1.04     
