TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020      739503.00000       13.51373
TAB:  Brazil Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Brazil Confirmed cc1=  .992048 cc2=  .756346 lx= 15.51373 if=  43 il=  60 3/22/2020  n=  17 now=  739503 end=    5464228      1546   1407038 U=    31.04 T=  125.2 p1= 638.9 p2=    13.5 ed=   198 8/7/2020    x1=  43. x2=  60. y1=  2.65 y2=  2.10     
GP: Confirmed Brazil 3/22/2020        60  739503    -        1546  1407038     1   198 8/7/2020  
AAA2     1 Brazil Confirmed cc1=  .991003 cc2=  .748467 lx= 15.51373 if=  44 il=  60 3/22/2020  n=  16 now=  739503 end=    5464228      1546   1407038 U=    34.75 T=  133.0 p1= 638.9 p2=    13.5 ed=   214 8/23/2020   x1=  44. x2=  60. y1=  2.56 y2=  2.10     
GP: Confirmed Brazil 3/22/2020        60  739503    -        1546  1407038     1   214 8/23/2020 
AAA2     1 Brazil Confirmed cc1=  .991941 cc2=  .741941 lx= 15.51373 if=  45 il=  60 3/22/2020  n=  15 now=  739503 end=    5464228      1546   1407038 U=    32.57 T=  128.4 p1= 638.9 p2=    13.5 ed=   205 8/14/2020   x1=  45. x2=  60. y1=  2.56 y2=  2.10     
GP: Confirmed Brazil 3/22/2020        60  739503    -        1546  1407038     1   205 8/14/2020 
AAA2     1 Brazil Confirmed cc1=  .990766 cc2=  .732567 lx= 15.51373 if=  46 il=  60 3/22/2020  n=  14 now=  739503 end=    5464228      1546   1407038 U=    32.81 T=  128.9 p1= 638.9 p2=    13.5 ed=   206 8/15/2020   x1=  46. x2=  60. y1=  2.53 y2=  2.10     
GP: Confirmed Brazil 3/22/2020        60  739503    -        1546  1407038     1   206 8/15/2020 
AAA2     1 Brazil Confirmed cc1=  .990080 cc2=  .722819 lx= 15.51373 if=  47 il=  60 3/22/2020  n=  13 now=  739503 end=    5464228      1546   1407038 U=    31.81 T=  126.8 p1= 638.9 p2=    13.5 ed=   201 8/10/2020   x1=  47. x2=  60. y1=  2.51 y2=  2.10     
GP: Confirmed Brazil 3/22/2020        60  739503    -        1546  1407038     1   201 8/10/2020 
AAA2     1 Brazil Confirmed cc1=  .988422 cc2=  .711072 lx= 15.38373 if=  48 il=  60 3/22/2020  n=  12 now=  739503 end=    4798114      1546   1407038 U=    30.28 T=  123.1 p1= 548.8 p2=    15.4 ed=   194 8/3/2020    x1=  48. x2=  60. y1=  2.48 y2=  2.08     
GP: Confirmed Brazil 3/22/2020        60  739503    -        1546  1407038     1   194 8/3/2020  
AAA1     1 Brazil Confirmed cc1=  .985438 cc2=  .696763 lx= 14.16373 if=  49 il=  60 3/22/2020  n=  11 now=  739503 end=    1416548      1546   1407038 U=    25.35 T=  108.7 p1=  91.6 p2=    52.2 ed=   168 7/8/2020    x1=  49. x2=  60. y1=  2.35 y2=  1.92 BEST
AAA2     1 Brazil Confirmed cc1=  .985438 cc2=  .696763 lx= 14.16273 if=  49 il=  60 3/22/2020  n=  11 now=  739503 end=    1416548      1546   1407038 U=    25.35 T=  108.7 p1=  91.6 p2=    52.2 ed=   168 7/8/2020    x1=  49. x2=  60. y1=  2.35 y2=  1.92 BEST
GP: Confirmed Brazil 3/22/2020        60  739503  1416548    1546  1407038     1   168 7/8/2020  
AAA2     1 Brazil Confirmed cc1=  .981343 cc2=  .679832 lx= 15.51373 if=  50 il=  60 3/22/2020  n=  10 now=  739503 end=    5464228      1546   1407038 U=    28.80 T=  120.5 p1= 638.9 p2=    13.5 ed=   188 7/28/2020   x1=  50. x2=  60. y1=  2.45 y2=  2.10     
GP: Confirmed Brazil 3/22/2020        60  739503    -        1546  1407038     1   188 7/28/2020 
AAA2     1 Brazil Confirmed cc1=  .977633 cc2=  .661405 lx= 15.51373 if=  51 il=  60 3/22/2020  n=   9 now=  739503 end=    5464228      1546   1407038 U=    35.92 T=  135.5 p1= 638.9 p2=    13.5 ed=   220 8/29/2020   x1=  51. x2=  60. y1=  2.35 y2=  2.10     
GP: Confirmed Brazil 3/22/2020        60  739503    -        1546  1407038     1   220 8/29/2020 
AAA2     1 Brazil Confirmed cc1=  .988798 cc2=  .655465 lx= 15.51373 if=  52 il=  60 3/22/2020  n=   8 now=  739503 end=    5464228      1546   1407038 U=    32.33 T=  127.9 p1= 638.9 p2=    13.5 ed=   204 8/13/2020   x1=  52. x2=  60. y1=  2.35 y2=  2.10     
GP: Confirmed Brazil 3/22/2020        60  739503    -        1546  1407038     1   204 8/13/2020 
AAA2     1 Brazil Confirmed cc1=  .995348 cc2=  .641794 lx= 15.51373 if=  53 il=  60 3/22/2020  n=   7 now=  739503 end=    5464228      1546   1407038 U=    28.71 T=  120.3 p1= 638.9 p2=    13.5 ed=   188 7/28/2020   x1=  53. x2=  60. y1=  2.34 y2=  2.10     
GP: Confirmed Brazil 3/22/2020        60  739503    -        1546  1407038     1   188 7/28/2020 
AAA2     1 Brazil Confirmed cc1=  .994850 cc2=  .616885 lx= 15.51373 if=  54 il=  60 3/22/2020  n=   6 now=  739503 end=    5464228      1546   1407038 U=    26.86 T=  116.4 p1= 638.9 p2=    13.5 ed=   179 7/19/2020   x1=  54. x2=  60. y1=  2.32 y2=  2.10     
GP: Confirmed Brazil 3/22/2020        60  739503    -        1546  1407038     1   179 7/19/2020 
AAA2     1 Brazil Confirmed cc1=  .991801 cc2=  .583553 lx= 15.51373 if=  55 il=  60 3/22/2020  n=   5 now=  739503 end=    5464228      1546   1407038 U=    28.41 T=  119.7 p1= 638.9 p2=    13.5 ed=   186 7/26/2020   x1=  55. x2=  60. y1=  2.28 y2=  2.10     
GP: Confirmed Brazil 3/22/2020        60  739503    -        1546  1407038     1   186 7/26/2020 
AAA2     1 Brazil Confirmed cc1=  .989764 cc2=  .797314 lx= 15.51373 if=  35 il=  61 3/23/2020  n=  26 now=  739503 end=    5464228      1924     40981 U=    38.90 T=  141.7 p1= 638.9 p2=    13.5 ed=   233 9/11/2020   x1=  35. x2=  61. y1=  2.74 y2=  2.07     
GP: Confirmed Brazil 3/23/2020        61  739503    -        1924    40981     1   233 9/11/2020 
AAA2     1 Brazil Confirmed cc1=  .991603 cc2=  .795487 lx= 15.51373 if=  36 il=  61 3/23/2020  n=  25 now=  739503 end=    5464228      1924     40981 U=    37.41 T=  138.6 p1= 638.9 p2=    13.5 ed=   226 9/4/2020    x1=  36. x2=  61. y1=  2.74 y2=  2.07     
GP: Confirmed Brazil 3/23/2020        61  739503    -        1924    40981     1   226 9/4/2020  
AAA2     1 Brazil Confirmed cc1=  .992565 cc2=  .792565 lx= 15.51373 if=  37 il=  61 3/23/2020  n=  24 now=  739503 end=    5464228      1924     40981 U=    35.91 T=  135.5 p1= 638.9 p2=    13.5 ed=   220 8/29/2020   x1=  37. x2=  61. y1=  2.74 y2=  2.07     
GP: Confirmed Brazil 3/23/2020        61  739503    -        1924    40981     1   220 8/29/2020 
AAA2     1 Brazil Confirmed cc1=  .992606 cc2=  .788482 lx= 15.51373 if=  38 il=  61 3/23/2020  n=  23 now=  739503 end=    5464228      1924     40981 U=    36.94 T=  137.6 p1= 638.9 p2=    13.5 ed=   224 9/2/2020    x1=  38. x2=  61. y1=  2.70 y2=  2.07     
GP: Confirmed Brazil 3/23/2020        61  739503    -        1924    40981     1   224 9/2/2020  
AAA2     1 Brazil Confirmed cc1=  .994352 cc2=  .785838 lx= 15.51373 if=  39 il=  61 3/23/2020  n=  22 now=  739503 end=    5464228      1924     40981 U=    35.33 T=  134.3 p1= 638.9 p2=    13.5 ed=   217 8/26/2020   x1=  39. x2=  61. y1=  2.70 y2=  2.07     
GP: Confirmed Brazil 3/23/2020        61  739503    -        1924    40981     1   217 8/26/2020 
AAA2     1 Brazil Confirmed cc1=  .995031 cc2=  .781831 lx= 15.51373 if=  40 il=  61 3/23/2020  n=  21 now=  739503 end=    5464228      1924     40981 U=    33.73 T=  130.9 p1= 638.9 p2=    13.5 ed=   210 8/19/2020   x1=  40. x2=  61. y1=  2.70 y2=  2.07     
GP: Confirmed Brazil 3/23/2020        61  739503    -        1924    40981     1   210 8/19/2020 
AAA2     1 Brazil Confirmed cc1=  .994706 cc2=  .776488 lx= 15.51373 if=  41 il=  61 3/23/2020  n=  20 now=  739503 end=    5464228      1924     40981 U=    32.12 T=  127.6 p1= 638.9 p2=    13.5 ed=   203 8/12/2020   x1=  41. x2=  61. y1=  2.70 y2=  2.07     
GP: Confirmed Brazil 3/23/2020        61  739503    -        1924    40981     1   203 8/12/2020 
AAA2     1 Brazil Confirmed cc1=  .993882 cc2=  .770275 lx= 15.51373 if=  42 il=  61 3/23/2020  n=  19 now=  739503 end=    5464228      1924     40981 U=    33.06 T=  129.5 p1= 638.9 p2=    13.5 ed=   207 8/16/2020   x1=  42. x2=  61. y1=  2.65 y2=  2.07     
GP: Confirmed Brazil 3/23/2020        61  739503    -        1924    40981     1   207 8/16/2020 
AAA2     1 Brazil Confirmed cc1=  .993058 cc2=  .763642 lx= 15.51373 if=  43 il=  61 3/23/2020  n=  18 now=  739503 end=    5464228      1924     40981 U=    31.32 T=  125.9 p1= 638.9 p2=    13.5 ed=   199 8/8/2020    x1=  43. x2=  61. y1=  2.65 y2=  2.07     
GP: Confirmed Brazil 3/23/2020        61  739503    -        1924    40981     1   199 8/8/2020  
AAA2     1 Brazil Confirmed cc1=  .992129 cc2=  .756426 lx= 15.51373 if=  44 il=  61 3/23/2020  n=  17 now=  739503 end=    5464228      1924     40981 U=    34.86 T=  133.3 p1= 638.9 p2=    13.5 ed=   215 8/24/2020   x1=  44. x2=  61. y1=  2.56 y2=  2.07     
GP: Confirmed Brazil 3/23/2020        61  739503    -        1924    40981     1   215 8/24/2020 
AAA2     1 Brazil Confirmed cc1=  .993092 cc2=  .750556 lx= 15.51373 if=  45 il=  61 3/23/2020  n=  16 now=  739503 end=    5464228      1924     40981 U=    32.81 T=  129.0 p1= 638.9 p2=    13.5 ed=   206 8/15/2020   x1=  45. x2=  61. y1=  2.56 y2=  2.07     
GP: Confirmed Brazil 3/23/2020        61  739503    -        1924    40981     1   206 8/15/2020 
AAA2     1 Brazil Confirmed cc1=  .992242 cc2=  .742242 lx= 15.51373 if=  46 il=  61 3/23/2020  n=  15 now=  739503 end=    5464228      1924     40981 U=    33.05 T=  129.5 p1= 638.9 p2=    13.5 ed=   207 8/16/2020   x1=  46. x2=  61. y1=  2.53 y2=  2.07     
GP: Confirmed Brazil 3/23/2020        61  739503    -        1924    40981     1   207 8/16/2020 
AAA2     1 Brazil Confirmed cc1=  .991854 cc2=  .733656 lx= 15.51373 if=  47 il=  61 3/23/2020  n=  14 now=  739503 end=    5464228      1924     40981 U=    32.12 T=  127.6 p1= 638.9 p2=    13.5 ed=   203 8/12/2020   x1=  47. x2=  61. y1=  2.51 y2=  2.07     
GP: Confirmed Brazil 3/23/2020        61  739503    -        1924    40981     1   203 8/12/2020 
AAA2     1 Brazil Confirmed cc1=  .990697 cc2=  .723436 lx= 15.51373 if=  48 il=  61 3/23/2020  n=  13 now=  739503 end=    5464228      1924     40981 U=    31.09 T=  125.5 p1= 638.9 p2=    13.5 ed=   198 8/7/2020    x1=  48. x2=  61. y1=  2.49 y2=  2.07     
GP: Confirmed Brazil 3/23/2020        61  739503    -        1924    40981     1   198 8/7/2020  
AAA2     1 Brazil Confirmed cc1=  .988504 cc2=  .711154 lx= 15.13373 if=  49 il=  61 3/23/2020  n=  12 now=  739503 end=    3736774      1924     40981 U=    28.73 T=  119.2 p1= 405.3 p2=    19.8 ed=   186 7/26/2020   x1=  49. x2=  61. y1=  2.44 y2=  2.02     
GP: Confirmed Brazil 3/23/2020        61  739503    -        1924    40981     1   186 7/26/2020 
AAA2     1 Brazil Confirmed cc1=  .985577 cc2=  .696902 lx= 15.51373 if=  50 il=  61 3/23/2020  n=  11 now=  739503 end=    5464228      1924     40981 U=    29.38 T=  121.9 p1= 638.9 p2=    13.5 ed=   191 7/31/2020   x1=  50. x2=  61. y1=  2.45 y2=  2.07     
GP: Confirmed Brazil 3/23/2020        61  739503    -        1924    40981     1   191 7/31/2020 
AAA2     1 Brazil Confirmed cc1=  .982804 cc2=  .681292 lx= 15.51373 if=  51 il=  61 3/23/2020  n=  10 now=  739503 end=    5464228      1924     40981 U=    36.01 T=  135.7 p1= 638.9 p2=    13.5 ed=   220 8/29/2020   x1=  51. x2=  61. y1=  2.35 y2=  2.07     
GP: Confirmed Brazil 3/23/2020        61  739503    -        1924    40981     1   220 8/29/2020 
AAA2     1 Brazil Confirmed cc1=  .991767 cc2=  .675539 lx= 15.51373 if=  52 il=  61 3/23/2020  n=   9 now=  739503 end=    5464228      1924     40981 U=    32.78 T=  129.0 p1= 638.9 p2=    13.5 ed=   206 8/15/2020   x1=  52. x2=  61. y1=  2.35 y2=  2.07     
GP: Confirmed Brazil 3/23/2020        61  739503    -        1924    40981     1   206 8/15/2020 
AAA2     1 Brazil Confirmed cc1=  .996739 cc2=  .663406 lx= 15.51373 if=  53 il=  61 3/23/2020  n=   8 now=  739503 end=    5464228      1924     40981 U=    29.53 T=  122.2 p1= 638.9 p2=    13.5 ed=   191 7/31/2020   x1=  53. x2=  61. y1=  2.34 y2=  2.07     
GP: Confirmed Brazil 3/23/2020        61  739503    -        1924    40981     1   191 7/31/2020 
AAA2     1 Brazil Confirmed cc1=  .996466 cc2=  .642912 lx= 14.69373 if=  54 il=  61 3/23/2020  n=   7 now=  739503 end=    2406619      1924     40981 U=    25.39 T=  110.9 p1= 225.4 p2=    30.7 ed=   170 7/10/2020   x1=  54. x2=  61. y1=  2.24 y2=  1.96     
GP: Confirmed Brazil 3/23/2020        61  739503    -        1924    40981     1   170 7/10/2020 
AAA2     1 Brazil Confirmed cc1=  .994770 cc2=  .616805 lx= 15.51373 if=  55 il=  61 3/23/2020  n=   6 now=  739503 end=    5464228      1924     40981 U=    29.54 T=  122.2 p1= 638.9 p2=    13.5 ed=   191 7/31/2020   x1=  55. x2=  61. y1=  2.28 y2=  2.07     
GP: Confirmed Brazil 3/23/2020        61  739503    -        1924    40981     1   191 7/31/2020 
AAA1     1 Brazil Confirmed cc1=  .995246 cc2=  .586998 lx= 10.53373 if=  56 il=  61 3/23/2020  n=   5 now=  739503 end=      37561      1924     40981 U=    11.36 T=   73.4 p1= -94.9 p2=  1968.8 ed=   100 5/1/2020    x1=  56. x2=  61. y1=  1.53 y2=  1.09 BEST
AAA2     1 Brazil Confirmed cc1=  .995246 cc2=  .586998 lx= 10.53273 if=  56 il=  61 3/23/2020  n=   5 now=  739503 end=      37561      1924     40981 U=    11.36 T=   73.4 p1= -94.9 p2=  1968.8 ed=   100 5/1/2020    x1=  56. x2=  61. y1=  1.53 y2=  1.09 BEST
GP: Confirmed Brazil 3/23/2020        61  739503    37561    1924    40981     1   100 5/1/2020  
AAA2     1 Brazil Confirmed cc1=  .990634 cc2=  .801652 lx= 15.51373 if=  35 il=  62 3/24/2020  n=  27 now=  739503 end=    5464228      2247     13660 U=    39.24 T=  142.6 p1= 638.9 p2=    13.5 ed=   235 9/13/2020   x1=  35. x2=  62. y1=  2.74 y2=  2.05     
GP: Confirmed Brazil 3/24/2020        62  739503    -        2247    13660     2   235 9/13/2020 
AAA2     1 Brazil Confirmed cc1=  .992368 cc2=  .799918 lx= 15.51373 if=  36 il=  62 3/24/2020  n=  26 now=  739503 end=    5464228      2247     13660 U=    37.79 T=  139.6 p1= 638.9 p2=    13.5 ed=   228 9/6/2020    x1=  36. x2=  62. y1=  2.74 y2=  2.05     
GP: Confirmed Brazil 3/24/2020        62  739503    -        2247    13660     2   228 9/6/2020  
AAA2     1 Brazil Confirmed cc1=  .993299 cc2=  .797183 lx= 15.51373 if=  37 il=  62 3/24/2020  n=  25 now=  739503 end=    5464228      2247     13660 U=    36.33 T=  136.6 p1= 638.9 p2=    13.5 ed=   222 8/31/2020   x1=  37. x2=  62. y1=  2.74 y2=  2.05     
GP: Confirmed Brazil 3/24/2020        62  739503    -        2247    13660     2   222 8/31/2020 
AAA2     1 Brazil Confirmed cc1=  .993395 cc2=  .793395 lx= 15.51373 if=  38 il=  62 3/24/2020  n=  24 now=  739503 end=    5464228      2247     13660 U=    37.36 T=  138.7 p1= 638.9 p2=    13.5 ed=   226 9/4/2020    x1=  38. x2=  62. y1=  2.70 y2=  2.05     
GP: Confirmed Brazil 3/24/2020        62  739503    -        2247    13660     2   226 9/4/2020  
AAA2     1 Brazil Confirmed cc1=  .995000 cc2=  .790876 lx= 15.51373 if=  39 il=  62 3/24/2020  n=  23 now=  739503 end=    5464228      2247     13660 U=    35.81 T=  135.5 p1= 638.9 p2=    13.5 ed=   220 8/29/2020   x1=  39. x2=  62. y1=  2.70 y2=  2.05     
GP: Confirmed Brazil 3/24/2020        62  739503    -        2247    13660     2   220 8/29/2020 
AAA2     1 Brazil Confirmed cc1=  .995643 cc2=  .787128 lx= 15.51373 if=  40 il=  62 3/24/2020  n=  22 now=  739503 end=    5464228      2247     13660 U=    34.25 T=  132.3 p1= 638.9 p2=    13.5 ed=   213 8/22/2020   x1=  40. x2=  62. y1=  2.70 y2=  2.05     
GP: Confirmed Brazil 3/24/2020        62  739503    -        2247    13660     2   213 8/22/2020 
AAA2     1 Brazil Confirmed cc1=  .995394 cc2=  .782193 lx= 15.51373 if=  41 il=  62 3/24/2020  n=  21 now=  739503 end=    5464228      2247     13660 U=    32.69 T=  129.1 p1= 638.9 p2=    13.5 ed=   206 8/15/2020   x1=  41. x2=  62. y1=  2.70 y2=  2.05     
GP: Confirmed Brazil 3/24/2020        62  739503    -        2247    13660     2   206 8/15/2020 
AAA2     1 Brazil Confirmed cc1=  .994712 cc2=  .776494 lx= 15.51373 if=  42 il=  62 3/24/2020  n=  20 now=  739503 end=    5464228      2247     13660 U=    33.64 T=  131.1 p1= 638.9 p2=    13.5 ed=   210 8/19/2020   x1=  42. x2=  62. y1=  2.65 y2=  2.05     
GP: Confirmed Brazil 3/24/2020        62  739503    -        2247    13660     2   210 8/19/2020 
AAA2     1 Brazil Confirmed cc1=  .994051 cc2=  .770444 lx= 15.51373 if=  43 il=  62 3/24/2020  n=  19 now=  739503 end=    5464228      2247     13660 U=    31.96 T=  127.6 p1= 638.9 p2=    13.5 ed=   203 8/12/2020   x1=  43. x2=  62. y1=  2.65 y2=  2.05     
GP: Confirmed Brazil 3/24/2020        62  739503    -        2247    13660     2   203 8/12/2020 
AAA2     1 Brazil Confirmed cc1=  .993302 cc2=  .763886 lx= 15.51373 if=  44 il=  62 3/24/2020  n=  18 now=  739503 end=    5464228      2247     13660 U=    35.48 T=  134.9 p1= 638.9 p2=    13.5 ed=   218 8/27/2020   x1=  44. x2=  62. y1=  2.56 y2=  2.05     
GP: Confirmed Brazil 3/24/2020        62  739503    -        2247    13660     2   218 8/27/2020 
AAA2     1 Brazil Confirmed cc1=  .994186 cc2=  .758484 lx= 15.51373 if=  45 il=  62 3/24/2020  n=  17 now=  739503 end=    5464228      2247     13660 U=    33.51 T=  130.8 p1= 638.9 p2=    13.5 ed=   209 8/18/2020   x1=  45. x2=  62. y1=  2.56 y2=  2.05     
GP: Confirmed Brazil 3/24/2020        62  739503    -        2247    13660     2   209 8/18/2020 
AAA2     1 Brazil Confirmed cc1=  .993533 cc2=  .750997 lx= 15.51373 if=  46 il=  62 3/24/2020  n=  16 now=  739503 end=    5464228      2247     13660 U=    33.79 T=  131.4 p1= 638.9 p2=    13.5 ed=   211 8/20/2020   x1=  46. x2=  62. y1=  2.53 y2=  2.05     
GP: Confirmed Brazil 3/24/2020        62  739503    -        2247    13660     2   211 8/20/2020 
AAA2     1 Brazil Confirmed cc1=  .993258 cc2=  .743258 lx= 15.51373 if=  47 il=  62 3/24/2020  n=  15 now=  739503 end=    5464228      2247     13660 U=    32.93 T=  129.6 p1= 638.9 p2=    13.5 ed=   207 8/16/2020   x1=  47. x2=  62. y1=  2.51 y2=  2.05     
GP: Confirmed Brazil 3/24/2020        62  739503    -        2247    13660     2   207 8/16/2020 
AAA2     1 Brazil Confirmed cc1=  .992358 cc2=  .734159 lx= 15.13373 if=  48 il=  62 3/24/2020  n=  14 now=  739503 end=    3736774      2247     13660 U=    30.71 T=  123.5 p1= 405.3 p2=    19.8 ed=   196 8/5/2020    x1=  48. x2=  62. y1=  2.46 y2=  2.00     
GP: Confirmed Brazil 3/24/2020        62  739503    -        2247    13660     2   196 8/5/2020  
AAA2     1 Brazil Confirmed cc1=  .990716 cc2=  .723455 lx= 14.20373 if=  49 il=  62 3/24/2020  n=  13 now=  739503 end=    1474358      2247     13660 U=    26.64 T=  111.8 p1=  99.4 p2=    50.2 ed=   174 7/14/2020   x1=  49. x2=  62. y1=  2.36 y2=  1.87     
GP: Confirmed Brazil 3/24/2020        62  739503  1474358    2247    13660     2   174 7/14/2020 
AAA2     1 Brazil Confirmed cc1=  .988561 cc2=  .711211 lx= 15.51373 if=  50 il=  62 3/24/2020  n=  12 now=  739503 end=    5464228      2247     13660 U=    30.45 T=  124.5 p1= 638.9 p2=    13.5 ed=   196 8/5/2020    x1=  50. x2=  62. y1=  2.45 y2=  2.05     
GP: Confirmed Brazil 3/24/2020        62  739503    -        2247    13660     2   196 8/5/2020  
AAA2     1 Brazil Confirmed cc1=  .986767 cc2=  .698092 lx= 15.51373 if=  51 il=  62 3/24/2020  n=  11 now=  739503 end=    5464228      2247     13660 U=    36.99 T=  138.0 p1= 638.9 p2=    13.5 ed=   225 9/3/2020    x1=  51. x2=  62. y1=  2.35 y2=  2.05     
GP: Confirmed Brazil 3/24/2020        62  739503    -        2247    13660     2   225 9/3/2020  
AAA2     1 Brazil Confirmed cc1=  .993534 cc2=  .692023 lx= 15.51373 if=  52 il=  62 3/24/2020  n=  10 now=  739503 end=    5464228      2247     13660 U=    33.98 T=  131.8 p1= 638.9 p2=    13.5 ed=   211 8/20/2020   x1=  52. x2=  62. y1=  2.35 y2=  2.05     
GP: Confirmed Brazil 3/24/2020        62  739503    -        2247    13660     2   211 8/20/2020 
AAA2     1 Brazil Confirmed cc1=  .996796 cc2=  .680569 lx= 13.71373 if=  53 il=  62 3/24/2020  n=   9 now=  739503 end=     903230      2247     13660 U=    24.75 T=  106.3 p1=  22.1 p2=    81.9 ed=   164 7/4/2020    x1=  53. x2=  62. y1=  2.15 y2=  1.79     
GP: Confirmed Brazil 3/24/2020        62  739503   903230    2247    13660     2   164 7/4/2020  
AAA2     1 Brazil Confirmed cc1=  .996603 cc2=  .663270 lx= 11.15373 if=  54 il=  62 3/24/2020  n=   8 now=  739503 end=      69824      2247     13660 U=    15.01 T=   80.5 p1= -90.6 p2=  1059.1 ed=   115 5/16/2020   x1=  54. x2=  62. y1=  1.77 y2=  1.23     
GP: Confirmed Brazil 3/24/2020        62  739503    69824    2247    13660     2   115 5/16/2020 
AAA2     1 Brazil Confirmed cc1=  .995166 cc2=  .641612 lx= 10.83373 if=  55 il=  62 3/24/2020  n=   7 now=  739503 end=      50702      2247     13660 U=    14.43 T=   78.4 p1= -93.1 p2=  1458.5 ed=   112 5/13/2020   x1=  55. x2=  62. y1=  1.62 y2=  1.14     
