TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       16251.00000        9.69591
TAB:  US_New_Jersey_Middlesex Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .998835 cc2=  .763133 lx= 10.07591 if=  60 il=  77 4/8/2020   n=  17 now=   16251 end=      23763      4156     24916 U=    15.88 T=   85.8 p1=  46.2 p2=    68.4 ed=   123 5/24/2020   x1=  60. x2=  77. y1=  1.63 y2=   .56     
GP: Confirmed US_New_Jersey_Middlesex 4/8/2020         77   16251    23763    4156    24916     3   123 5/24/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .998642 cc2=  .756107 lx= 10.14591 if=  61 il=  77 4/8/2020   n=  16 now=   16251 end=      25486      4156     24916 U=    16.44 T=   86.8 p1=  56.8 p2=    63.8 ed=   125 5/26/2020   x1=  61. x2=  77. y1=  1.57 y2=   .60     
GP: Confirmed US_New_Jersey_Middlesex 4/8/2020         77   16251    25486    4156    24916     3   125 5/26/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .998371 cc2=  .748371 lx= 10.14591 if=  62 il=  77 4/8/2020   n=  15 now=   16251 end=      25486      4156     24916 U=    16.42 T=   86.8 p1=  56.8 p2=    63.8 ed=   125 5/26/2020   x1=  62. x2=  77. y1=  1.51 y2=   .60     
GP: Confirmed US_New_Jersey_Middlesex 4/8/2020         77   16251    25486    4156    24916     3   125 5/26/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .998023 cc2=  .739824 lx= 10.16591 if=  63 il=  77 4/8/2020   n=  14 now=   16251 end=      26001      4156     24916 U=    15.95 T=   86.7 p1=  60.0 p2=    62.5 ed=   124 5/25/2020   x1=  63. x2=  77. y1=  1.48 y2=   .61     
GP: Confirmed US_New_Jersey_Middlesex 4/8/2020         77   16251    26001    4156    24916     3   124 5/25/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .999092 cc2=  .731831 lx= 11.55591 if=  64 il=  77 4/8/2020   n=  13 now=   16251 end=     104392      4156     24916 U=    25.84 T=  107.2 p1= 542.4 p2=    15.6 ed=   168 7/8/2020    x1=  64. x2=  77. y1=  1.67 y2=  1.17     
GP: Confirmed US_New_Jersey_Middlesex 4/8/2020         77   16251    -        4156    24916     3   168 7/8/2020  
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .998930 cc2=  .721579 lx= 11.69591 if=  65 il=  77 4/8/2020   n=  12 now=   16251 end=     120079      4156     24916 U=    27.13 T=  109.9 p1= 638.9 p2=    13.5 ed=   173 7/13/2020   x1=  65. x2=  77. y1=  1.66 y2=  1.21     
GP: Confirmed US_New_Jersey_Middlesex 4/8/2020         77   16251    -        4156    24916     3   173 7/13/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .998637 cc2=  .709962 lx= 11.69591 if=  66 il=  77 4/8/2020   n=  11 now=   16251 end=     120079      4156     24916 U=    27.73 T=  110.6 p1= 638.9 p2=    13.5 ed=   176 7/16/2020   x1=  66. x2=  77. y1=  1.61 y2=  1.21     
GP: Confirmed US_New_Jersey_Middlesex 4/8/2020         77   16251    -        4156    24916     3   176 7/16/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .998577 cc2=  .697066 lx= 11.13591 if=  67 il=  77 4/8/2020   n=  10 now=   16251 end=      68590      4156     24916 U=    23.48 T=  101.2 p1= 322.1 p2=    23.7 ed=   156 6/26/2020   x1=  67. x2=  77. y1=  1.46 y2=  1.03     
GP: Confirmed US_New_Jersey_Middlesex 4/8/2020         77   16251    -        4156    24916     3   156 6/26/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .998436 cc2=  .682208 lx= 10.30591 if=  68 il=  77 4/8/2020   n=   9 now=   16251 end=      29908      4156     24916 U=    17.69 T=   89.0 p1=  84.0 p2=    54.3 ed=   130 5/31/2020   x1=  68. x2=  77. y1=  1.19 y2=   .68     
GP: Confirmed US_New_Jersey_Middlesex 4/8/2020         77   16251    29908    4156    24916     3   130 5/31/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .999032 cc2=  .665699 lx=  9.56591 if=  69 il=  77 4/8/2020   n=   8 now=   16251 end=      14269      4156     24916 U=    11.92 T=   79.5 p1= -12.2 p2=   113.9 ed=   107 5/8/2020    x1=  69. x2=  77. y1=   .88 y2=   .21     
GP: Confirmed US_New_Jersey_Middlesex 4/8/2020         77   16251    14269    4156    24916     3   107 5/8/2020  
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .999216 cc2=  .645663 lx=  9.26591 if=  70 il=  77 4/8/2020   n=   7 now=   16251 end=      10571      4156     24916 U=     9.46 T=   76.4 p1= -35.0 p2=   153.7 ed=    98 4/29/2020   x1=  70. x2=  77. y1=   .67 y2=  -.07     
GP: Confirmed US_New_Jersey_Middlesex 4/8/2020         77   16251    10571    4156    24916     3    98 4/29/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .999008 cc2=  .621043 lx=  9.12591 if=  71 il=  77 4/8/2020   n=   6 now=   16251 end=       9190      4156     24916 U=     8.20 T=   75.1 p1= -43.4 p2=   176.8 ed=    94 4/25/2020   x1=  71. x2=  77. y1=   .50 y2=  -.23     
GP: Confirmed US_New_Jersey_Middlesex 4/8/2020         77   16251     9190    4156    24916     3    94 4/25/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .998494 cc2=  .590245 lx=  9.23591 if=  72 il=  77 4/8/2020   n=   5 now=   16251 end=      10258      4156     24916 U=     9.01 T=   76.1 p1= -36.9 p2=   158.4 ed=    97 4/28/2020   x1=  72. x2=  77. y1=   .45 y2=  -.10     
GP: Confirmed US_New_Jersey_Middlesex 4/8/2020         77   16251    10258    4156    24916     3    97 4/28/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .999324 cc2=  .816750 lx= 10.31591 if=  49 il=  78 4/9/2020   n=  29 now=   16251 end=      30209      4628     25516 U=    17.74 T=   89.2 p1=  85.9 p2=    53.8 ed=   131 6/1/2020    x1=  49. x2=  78. y1=  2.26 y2=   .63     
GP: Confirmed US_New_Jersey_Middlesex 4/9/2020         78   16251    30209    4628    25516     4   131 6/1/2020  
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .999317 cc2=  .813621 lx= 10.24591 if=  50 il=  78 4/9/2020   n=  28 now=   16251 end=      28167      4628     25516 U=    16.81 T=   87.9 p1=  73.3 p2=    57.7 ed=   127 5/28/2020   x1=  50. x2=  78. y1=  2.26 y2=   .59     
GP: Confirmed US_New_Jersey_Middlesex 4/9/2020         78   16251    28167    4628    25516     4   127 5/28/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .999308 cc2=  .810325 lx= 10.33591 if=  51 il=  78 4/9/2020   n=  27 now=   16251 end=      30819      4628     25516 U=    17.93 T=   89.5 p1=  89.6 p2=    52.7 ed=   131 6/1/2020    x1=  51. x2=  78. y1=  2.15 y2=   .64     
GP: Confirmed US_New_Jersey_Middlesex 4/9/2020         78   16251    30819    4628    25516     4   131 6/1/2020  
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .999342 cc2=  .806892 lx= 10.24591 if=  52 il=  78 4/9/2020   n=  26 now=   16251 end=      28167      4628     25516 U=    17.55 T=   88.4 p1=  73.3 p2=    57.7 ed=   129 5/30/2020   x1=  52. x2=  78. y1=  2.07 y2=   .59     
GP: Confirmed US_New_Jersey_Middlesex 4/9/2020         78   16251    28167    4628    25516     4   129 5/30/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .999508 cc2=  .803392 lx= 10.12591 if=  53 il=  78 4/9/2020   n=  25 now=   16251 end=      24981      4628     25516 U=    16.29 T=   86.5 p1=  53.7 p2=    65.1 ed=   124 5/25/2020   x1=  53. x2=  78. y1=  2.06 y2=   .52     
GP: Confirmed US_New_Jersey_Middlesex 4/9/2020         78   16251    24981    4628    25516     4   124 5/25/2020 
AAA1     1 US_New_Jersey_Middlesex Confirmed cc1=  .999448 cc2=  .799448 lx= 10.13591 if=  54 il=  78 4/9/2020   n=  24 now=   16251 end=      25233      4628     25516 U=    16.44 T=   86.7 p1=  55.3 p2=    64.4 ed=   125 5/26/2020   x1=  54. x2=  78. y1=  1.99 y2=   .53 BEST
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .999448 cc2=  .799448 lx= 10.13691 if=  54 il=  78 4/9/2020   n=  24 now=   16251 end=      25233      4628     25516 U=    16.44 T=   86.7 p1=  55.3 p2=    64.4 ed=   125 5/26/2020   x1=  54. x2=  78. y1=  1.99 y2=   .53 BEST
GP: Confirmed US_New_Jersey_Middlesex 4/9/2020         78   16251    25233    4628    25516     4   125 5/26/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .999380 cc2=  .795256 lx= 10.11591 if=  55 il=  78 4/9/2020   n=  23 now=   16251 end=      24733      4628     25516 U=    16.05 T=   86.3 p1=  52.2 p2=    65.7 ed=   124 5/25/2020   x1=  55. x2=  78. y1=  1.95 y2=   .52     
GP: Confirmed US_New_Jersey_Middlesex 4/9/2020         78   16251    24733    4628    25516     4   124 5/25/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .999359 cc2=  .790845 lx= 10.20591 if=  56 il=  78 4/9/2020   n=  22 now=   16251 end=      27062      4628     25516 U=    16.85 T=   87.6 p1=  66.5 p2=    60.1 ed=   127 5/28/2020   x1=  56. x2=  78. y1=  1.87 y2=   .57     
GP: Confirmed US_New_Jersey_Middlesex 4/9/2020         78   16251    27062    4628    25516     4   127 5/28/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .999269 cc2=  .786068 lx= 10.18591 if=  57 il=  78 4/9/2020   n=  21 now=   16251 end=      26526      4628     25516 U=    16.95 T=   87.4 p1=  63.2 p2=    61.3 ed=   127 5/28/2020   x1=  57. x2=  78. y1=  1.80 y2=   .56     
GP: Confirmed US_New_Jersey_Middlesex 4/9/2020         78   16251    26526    4628    25516     4   127 5/28/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .999248 cc2=  .781030 lx= 10.10591 if=  58 il=  78 4/9/2020   n=  20 now=   16251 end=      24487      4628     25516 U=    16.09 T=   86.2 p1=  50.7 p2=    66.4 ed=   124 5/25/2020   x1=  58. x2=  78. y1=  1.75 y2=   .51     
GP: Confirmed US_New_Jersey_Middlesex 4/9/2020         78   16251    24487    4628    25516     4   124 5/25/2020 
AAA1     1 US_New_Jersey_Middlesex Confirmed cc1=  .999139 cc2=  .775532 lx= 10.13591 if=  59 il=  78 4/9/2020   n=  19 now=   16251 end=      25233      4628     25516 U=    16.45 T=   86.7 p1=  55.3 p2=    64.4 ed=   125 5/26/2020   x1=  59. x2=  78. y1=  1.68 y2=   .53 BEST
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .999139 cc2=  .775532 lx= 10.13491 if=  59 il=  78 4/9/2020   n=  19 now=   16251 end=      25233      4628     25516 U=    16.45 T=   86.7 p1=  55.3 p2=    64.4 ed=   125 5/26/2020   x1=  59. x2=  78. y1=  1.68 y2=   .53 BEST
GP: Confirmed US_New_Jersey_Middlesex 4/9/2020         78   16251    25233    4628    25516     4   125 5/26/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .999009 cc2=  .769593 lx= 10.09591 if=  60 il=  78 4/9/2020   n=  18 now=   16251 end=      24243      4628     25516 U=    15.99 T=   86.1 p1=  49.2 p2=    67.0 ed=   123 5/24/2020   x1=  60. x2=  78. y1=  1.63 y2=   .50     
GP: Confirmed US_New_Jersey_Middlesex 4/9/2020         78   16251    24243    4628    25516     4   123 5/24/2020 
AAA1     1 US_New_Jersey_Middlesex Confirmed cc1=  .998856 cc2=  .763154 lx= 10.15591 if=  61 il=  78 4/9/2020   n=  17 now=   16251 end=      25742      4628     25516 U=    16.50 T=   86.9 p1=  58.4 p2=    63.1 ed=   125 5/26/2020   x1=  61. x2=  78. y1=  1.57 y2=   .54 BEST
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .998856 cc2=  .763154 lx= 10.15391 if=  61 il=  78 4/9/2020   n=  17 now=   16251 end=      25742      4628     25516 U=    16.50 T=   86.9 p1=  58.4 p2=    63.1 ed=   125 5/26/2020   x1=  61. x2=  78. y1=  1.57 y2=   .54 BEST
GP: Confirmed US_New_Jersey_Middlesex 4/9/2020         78   16251    25742    4628    25516     4   125 5/26/2020 
AAA1     1 US_New_Jersey_Middlesex Confirmed cc1=  .998642 cc2=  .756106 lx= 10.15591 if=  62 il=  78 4/9/2020   n=  16 now=   16251 end=      25742      4628     25516 U=    16.48 T=   86.9 p1=  58.4 p2=    63.1 ed=   125 5/26/2020   x1=  62. x2=  78. y1=  1.51 y2=   .54 BEST
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .998642 cc2=  .756106 lx= 10.15591 if=  62 il=  78 4/9/2020   n=  16 now=   16251 end=      25742      4628     25516 U=    16.48 T=   86.9 p1=  58.4 p2=    63.1 ed=   125 5/26/2020   x1=  62. x2=  78. y1=  1.51 y2=   .54 BEST
GP: Confirmed US_New_Jersey_Middlesex 4/9/2020         78   16251    25742    4628    25516     4   125 5/26/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .998372 cc2=  .748372 lx= 10.17591 if=  63 il=  78 4/9/2020   n=  15 now=   16251 end=      26262      4628     25516 U=    16.05 T=   86.9 p1=  61.6 p2=    61.9 ed=   124 5/25/2020   x1=  63. x2=  78. y1=  1.49 y2=   .55     
GP: Confirmed US_New_Jersey_Middlesex 4/9/2020         78   16251    26262    4628    25516     4   124 5/25/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .999191 cc2=  .740992 lx= 11.15591 if=  64 il=  78 4/9/2020   n=  14 now=   16251 end=      69976      4628     25516 U=    23.47 T=  101.5 p1= 330.6 p2=    23.2 ed=   156 6/26/2020   x1=  64. x2=  78. y1=  1.60 y2=  1.00     
GP: Confirmed US_New_Jersey_Middlesex 4/9/2020         78   16251    -        4628    25516     4   156 6/26/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .999033 cc2=  .731772 lx= 11.38591 if=  65 il=  78 4/9/2020   n=  13 now=   16251 end=      88071      4628     25516 U=    25.30 T=  105.3 p1= 441.9 p2=    18.5 ed=   165 7/5/2020    x1=  65. x2=  78. y1=  1.59 y2=  1.08     
GP: Confirmed US_New_Jersey_Middlesex 4/9/2020         78   16251    -        4628    25516     4   165 7/5/2020  
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .998792 cc2=  .721442 lx= 11.34591 if=  66 il=  78 4/9/2020   n=  12 now=   16251 end=      84618      4628     25516 U=    25.51 T=  105.2 p1= 420.7 p2=    19.2 ed=   165 7/5/2020    x1=  66. x2=  78. y1=  1.54 y2=  1.07     
GP: Confirmed US_New_Jersey_Middlesex 4/9/2020         78   16251    -        4628    25516     4   165 7/5/2020  
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .998817 cc2=  .710142 lx= 10.59591 if=  67 il=  78 4/9/2020   n=  11 now=   16251 end=      39971      4628     25516 U=    19.85 T=   93.3 p1= 146.0 p2=    40.7 ed=   140 6/10/2020   x1=  67. x2=  78. y1=  1.32 y2=   .77     
GP: Confirmed US_New_Jersey_Middlesex 4/9/2020         78   16251    39971    4628    25516     4   140 6/10/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .998800 cc2=  .697288 lx= 10.09591 if=  68 il=  78 4/9/2020   n=  10 now=   16251 end=      24243      4628     25516 U=    16.18 T=   86.2 p1=  49.2 p2=    67.0 ed=   124 5/25/2020   x1=  68. x2=  78. y1=  1.12 y2=   .50     
GP: Confirmed US_New_Jersey_Middlesex 4/9/2020         78   16251    24243    4628    25516     4   124 5/25/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .999290 cc2=  .683062 lx=  9.62591 if=  69 il=  78 4/9/2020   n=   9 now=   16251 end=      15152      4628     25516 U=    12.24 T=   80.1 p1=  -6.8 p2=   107.3 ed=   108 5/9/2020    x1=  69. x2=  78. y1=   .91 y2=   .17     
GP: Confirmed US_New_Jersey_Middlesex 4/9/2020         78   16251    15152    4628    25516     4   108 5/9/2020  
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .999369 cc2=  .666035 lx=  9.41591 if=  70 il=  78 4/9/2020   n=   8 now=   16251 end=      12282      4628     25516 U=    10.39 T=   77.7 p1= -24.4 p2=   132.3 ed=   102 5/3/2020    x1=  70. x2=  78. y1=   .75 y2=  -.02     
GP: Confirmed US_New_Jersey_Middlesex 4/9/2020         78   16251    12282    4628    25516     4   102 5/3/2020  
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .999146 cc2=  .645592 lx=  9.34591 if=  71 il=  78 4/9/2020   n=   7 now=   16251 end=      11451      4628     25516 U=     9.66 T=   77.0 p1= -29.5 p2=   141.9 ed=    99 4/30/2020   x1=  71. x2=  78. y1=   .63 y2=  -.10     
GP: Confirmed US_New_Jersey_Middlesex 4/9/2020         78   16251    11451    4628    25516     4    99 4/30/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .998891 cc2=  .620926 lx=  9.52591 if=  72 il=  78 4/9/2020   n=   6 now=   16251 end=      13710      4628     25516 U=    11.10 T=   78.9 p1= -15.6 p2=   118.5 ed=   105 5/6/2020    x1=  72. x2=  78. y1=   .62 y2=   .08     
GP: Confirmed US_New_Jersey_Middlesex 4/9/2020         78   16251    13710    4628    25516     4   105 5/6/2020  
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .999587 cc2=  .591338 lx= 11.69591 if=  73 il=  78 4/9/2020   n=   5 now=   16251 end=     120079      4628     25516 U=    30.26 T=  113.7 p1= 638.9 p2=    13.5 ed=   185 7/25/2020   x1=  73. x2=  78. y1=  1.35 y2=  1.18     
GP: Confirmed US_New_Jersey_Middlesex 4/9/2020         78   16251    -        4628    25516     4   185 7/25/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .999381 cc2=  .819776 lx= 10.28591 if=  49 il=  79 4/10/2020  n=  30 now=   16251 end=      29316      5060     24763 U=    17.67 T=   89.0 p1=  80.4 p2=    55.4 ed=   130 5/31/2020   x1=  49. x2=  79. y1=  2.26 y2=   .56     
GP: Confirmed US_New_Jersey_Middlesex 4/10/2020        79   16251    29316    5060    24763     4   130 5/31/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .999378 cc2=  .816804 lx= 10.22591 if=  50 il=  79 4/10/2020  n=  29 now=   16251 end=      27609      5060     24763 U=    16.80 T=   87.9 p1=  69.9 p2=    58.9 ed=   127 5/28/2020   x1=  50. x2=  79. y1=  2.25 y2=   .53     
GP: Confirmed US_New_Jersey_Middlesex 4/10/2020        79   16251    27609    5060    24763     4   127 5/28/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .999367 cc2=  .813672 lx= 10.29591 if=  51 il=  79 4/10/2020  n=  28 now=   16251 end=      29611      5060     24763 U=    17.82 T=   89.1 p1=  82.2 p2=    54.9 ed=   131 6/1/2020    x1=  51. x2=  79. y1=  2.14 y2=   .57     
GP: Confirmed US_New_Jersey_Middlesex 4/10/2020        79   16251    29611    5060    24763     4   131 6/1/2020  
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .999405 cc2=  .810423 lx= 10.21591 if=  52 il=  79 4/10/2020  n=  27 now=   16251 end=      27334      5060     24763 U=    17.47 T=   88.1 p1=  68.2 p2=    59.5 ed=   129 5/30/2020   x1=  52. x2=  79. y1=  2.07 y2=   .52     
GP: Confirmed US_New_Jersey_Middlesex 4/10/2020        79   16251    27334    5060    24763     4   129 5/30/2020 
AAA1     1 US_New_Jersey_Middlesex Confirmed cc1=  .999559 cc2=  .807109 lx= 10.11591 if=  53 il=  79 4/10/2020  n=  26 now=   16251 end=      24733      5060     24763 U=    16.31 T=   86.5 p1=  52.2 p2=    65.7 ed=   125 5/26/2020   x1=  53. x2=  79. y1=  2.06 y2=   .46 BEST
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .999559 cc2=  .807109 lx= 10.11291 if=  53 il=  79 4/10/2020  n=  26 now=   16251 end=      24733      5060     24763 U=    16.31 T=   86.5 p1=  52.2 p2=    65.7 ed=   125 5/26/2020   x1=  53. x2=  79. y1=  2.06 y2=   .46 BEST
GP: Confirmed US_New_Jersey_Middlesex 4/10/2020        79   16251    24733    5060    24763     4   125 5/26/2020 
AAA1     1 US_New_Jersey_Middlesex Confirmed cc1=  .999507 cc2=  .803391 lx= 10.11591 if=  54 il=  79 4/10/2020  n=  25 now=   16251 end=      24733      5060     24763 U=    16.41 T=   86.6 p1=  52.2 p2=    65.7 ed=   125 5/26/2020   x1=  54. x2=  79. y1=  1.99 y2=   .46 BEST
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .999507 cc2=  .803391 lx= 10.12091 if=  54 il=  79 4/10/2020  n=  25 now=   16251 end=      24733      5060     24763 U=    16.41 T=   86.6 p1=  52.2 p2=    65.7 ed=   125 5/26/2020   x1=  54. x2=  79. y1=  1.99 y2=   .46 BEST
GP: Confirmed US_New_Jersey_Middlesex 4/10/2020        79   16251    24733    5060    24763     4   125 5/26/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .999450 cc2=  .799450 lx= 10.10591 if=  55 il=  79 4/10/2020  n=  24 now=   16251 end=      24487      5060     24763 U=    16.08 T=   86.3 p1=  50.7 p2=    66.4 ed=   124 5/25/2020   x1=  55. x2=  79. y1=  1.95 y2=   .46     
GP: Confirmed US_New_Jersey_Middlesex 4/10/2020        79   16251    24487    5060    24763     4   124 5/25/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .999431 cc2=  .795307 lx= 10.17591 if=  56 il=  79 4/10/2020  n=  23 now=   16251 end=      26262      5060     24763 U=    16.78 T=   87.4 p1=  61.6 p2=    61.9 ed=   126 5/27/2020   x1=  56. x2=  79. y1=  1.87 y2=   .50     
GP: Confirmed US_New_Jersey_Middlesex 4/10/2020        79   16251    26262    5060    24763     4   126 5/27/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .999355 cc2=  .790841 lx= 10.15591 if=  57 il=  79 4/10/2020  n=  22 now=   16251 end=      25742      5060     24763 U=    16.86 T=   87.2 p1=  58.4 p2=    63.1 ed=   127 5/28/2020   x1=  57. x2=  79. y1=  1.79 y2=   .49     
GP: Confirmed US_New_Jersey_Middlesex 4/10/2020        79   16251    25742    5060    24763     4   127 5/28/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .999344 cc2=  .786143 lx= 10.08591 if=  58 il=  79 4/10/2020  n=  21 now=   16251 end=      24002      5060     24763 U=    16.06 T=   86.1 p1=  47.7 p2=    67.7 ed=   124 5/25/2020   x1=  58. x2=  79. y1=  1.75 y2=   .44     
GP: Confirmed US_New_Jersey_Middlesex 4/10/2020        79   16251    24002    5060    24763     4   124 5/25/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .999253 cc2=  .781035 lx= 10.10591 if=  59 il=  79 4/10/2020  n=  20 now=   16251 end=      24487      5060     24763 U=    16.36 T=   86.5 p1=  50.7 p2=    66.4 ed=   125 5/26/2020   x1=  59. x2=  79. y1=  1.68 y2=   .46     
GP: Confirmed US_New_Jersey_Middlesex 4/10/2020        79   16251    24487    5060    24763     4   125 5/26/2020 
