TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        3064.00000        8.02748
TAB:  US_Washington_Snohomish Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .998300 cc2=  .833881 lx=  7.82248 if=  58 il=  94 4/25/2020  n=  36 now=    3064 end=       2508      2297      2503 U=    11.78 T=   65.4 p1= -18.1 p2=   122.2 ed=    93 4/24/2020   x1=  58. x2=  94. y1=   .63 y2= -2.43 BEST
GP: Confirmed US_Washington_Snohomish 4/25/2020        94    3064     2508    2297     2503    10    93 4/24/2020 
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .998149 cc2=  .831482 lx=  7.81748 if=  59 il=  94 4/25/2020  n=  35 now=    3064 end=       2483      2297      2503 U=    11.33 T=   65.1 p1= -19.0 p2=   123.4 ed=    91 4/22/2020   x1=  59. x2=  94. y1=   .54 y2= -2.55     
GP: Confirmed US_Washington_Snohomish 4/25/2020        94    3064     2483    2297     2503    10    91 4/22/2020 
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .998009 cc2=  .828978 lx=  7.81748 if=  60 il=  94 4/25/2020  n=  34 now=    3064 end=       2483      2297      2503 U=    11.16 T=   65.5 p1= -19.0 p2=   123.4 ed=    91 4/22/2020   x1=  60. x2=  94. y1=   .50 y2= -2.55     
GP: Confirmed US_Washington_Snohomish 4/25/2020        94    3064     2483    2297     2503    10    91 4/22/2020 
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .997829 cc2=  .826330 lx=  7.81748 if=  61 il=  94 4/25/2020  n=  33 now=    3064 end=       2483      2297      2503 U=    11.01 T=   65.9 p1= -19.0 p2=   123.4 ed=    91 4/22/2020   x1=  61. x2=  94. y1=   .45 y2= -2.55     
GP: Confirmed US_Washington_Snohomish 4/25/2020        94    3064     2483    2297     2503    10    91 4/22/2020 
AAA1     1 US_Washington_Snohomish Confirmed cc1=  .997695 cc2=  .823617 lx=  7.82748 if=  62 il=  94 4/25/2020  n=  32 now=    3064 end=       2508      2297      2503 U=    11.55 T=   65.9 p1= -18.1 p2=   122.2 ed=    93 4/24/2020   x1=  62. x2=  94. y1=   .34 y2= -2.43 BEST
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .997709 cc2=  .823617 lx=  7.82348 if=  62 il=  94 4/25/2020  n=  32 now=    3064 end=       2508      2297      2503 U=    11.55 T=   65.9 p1= -18.1 p2=   122.2 ed=    93 4/24/2020   x1=  62. x2=  94. y1=   .34 y2= -2.43 BEST
GP: Confirmed US_Washington_Snohomish 4/25/2020        94    3064     2508    2297     2503    10    93 4/24/2020 
AAA1     1 US_Washington_Snohomish Confirmed cc1=  .997509 cc2=  .820733 lx=  7.82748 if=  63 il=  94 4/25/2020  n=  31 now=    3064 end=       2508      2297      2503 U=    11.28 T=   66.6 p1= -18.1 p2=   122.2 ed=    93 4/24/2020   x1=  63. x2=  94. y1=   .32 y2= -2.43 BEST
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .997515 cc2=  .820733 lx=  7.82448 if=  63 il=  94 4/25/2020  n=  31 now=    3064 end=       2508      2297      2503 U=    11.28 T=   66.6 p1= -18.1 p2=   122.2 ed=    93 4/24/2020   x1=  63. x2=  94. y1=   .32 y2= -2.43 BEST
GP: Confirmed US_Washington_Snohomish 4/25/2020        94    3064     2508    2297     2503    10    93 4/24/2020 
AAA1     1 US_Washington_Snohomish Confirmed cc1=  .997597 cc2=  .817991 lx=  7.82748 if=  64 il=  94 4/25/2020  n=  30 now=    3064 end=       2508      2297      2503 U=    11.60 T=   65.8 p1= -18.1 p2=   122.2 ed=    93 4/24/2020   x1=  64. x2=  94. y1=   .16 y2= -2.43 BEST
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .997607 cc2=  .817991 lx=  7.83148 if=  64 il=  94 4/25/2020  n=  30 now=    3064 end=       2508      2297      2503 U=    11.60 T=   65.8 p1= -18.1 p2=   122.2 ed=    93 4/24/2020   x1=  64. x2=  94. y1=   .16 y2= -2.43 BEST
GP: Confirmed US_Washington_Snohomish 4/25/2020        94    3064     2508    2297     2503    10    93 4/24/2020 
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .997409 cc2=  .814835 lx=  7.83748 if=  65 il=  94 4/25/2020  n=  29 now=    3064 end=       2533      2297      2503 U=    12.38 T=   65.3 p1= -17.3 p2=   121.0 ed=    94 4/25/2020   x1=  65. x2=  94. y1=   .02 y2= -2.32     
GP: Confirmed US_Washington_Snohomish 4/25/2020        94    3064     2533    2297     2503    10    94 4/25/2020 
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .997142 cc2=  .811447 lx=  7.83748 if=  66 il=  94 4/25/2020  n=  28 now=    3064 end=       2533      2297      2503 U=    11.95 T=   66.2 p1= -17.3 p2=   121.0 ed=    94 4/25/2020   x1=  66. x2=  94. y1=   .02 y2= -2.32     
GP: Confirmed US_Washington_Snohomish 4/25/2020        94    3064     2533    2297     2503    10    94 4/25/2020 
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .997011 cc2=  .808028 lx=  7.83748 if=  67 il=  94 4/25/2020  n=  27 now=    3064 end=       2533      2297      2503 U=    11.52 T=   67.2 p1= -17.3 p2=   121.0 ed=    94 4/25/2020   x1=  67. x2=  94. y1=   .02 y2= -2.32     
GP: Confirmed US_Washington_Snohomish 4/25/2020        94    3064     2533    2297     2503    10    94 4/25/2020 
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .998245 cc2=  .805795 lx=  7.85748 if=  68 il=  94 4/25/2020  n=  26 now=    3064 end=       2584      2297      2503 U=    12.92 T=   66.4 p1= -15.7 p2=   118.6 ed=    96 4/27/2020   x1=  68. x2=  94. y1=  -.12 y2= -2.14     
GP: Confirmed US_Washington_Snohomish 4/25/2020        94    3064     2584    2297     2503    10    96 4/27/2020 
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .999036 cc2=  .802919 lx=  7.88748 if=  69 il=  94 4/25/2020  n=  25 now=    3064 end=       2663      2297      2503 U=    15.12 T=   65.1 p1= -13.1 p2=   115.1 ed=   100 5/1/2020    x1=  69. x2=  94. y1=  -.26 y2= -1.91     
GP: Confirmed US_Washington_Snohomish 4/25/2020        94    3064     2663    2297     2503    10   100 5/1/2020  
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .999030 cc2=  .799030 lx=  7.88748 if=  70 il=  94 4/25/2020  n=  24 now=    3064 end=       2663      2297      2503 U=    15.25 T=   64.9 p1= -13.1 p2=   115.1 ed=   100 5/1/2020    x1=  70. x2=  94. y1=  -.34 y2= -1.91     
GP: Confirmed US_Washington_Snohomish 4/25/2020        94    3064     2663    2297     2503    10   100 5/1/2020  
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .998989 cc2=  .794865 lx=  7.89748 if=  71 il=  94 4/25/2020  n=  23 now=    3064 end=       2690      2297      2503 U=    15.92 T=   64.6 p1= -12.2 p2=   113.9 ed=   102 5/3/2020    x1=  71. x2=  94. y1=  -.40 y2= -1.84     
GP: Confirmed US_Washington_Snohomish 4/25/2020        94    3064     2690    2297     2503    10   102 5/3/2020  
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .998891 cc2=  .790376 lx=  7.90748 if=  72 il=  94 4/25/2020  n=  22 now=    3064 end=       2717      2297      2503 U=    16.54 T=   64.5 p1= -11.3 p2=   112.8 ed=   103 5/4/2020    x1=  72. x2=  94. y1=  -.45 y2= -1.78     
GP: Confirmed US_Washington_Snohomish 4/25/2020        94    3064     2717    2297     2503    10   103 5/4/2020  
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .998756 cc2=  .785555 lx=  7.90748 if=  73 il=  94 4/25/2020  n=  21 now=    3064 end=       2717      2297      2503 U=    16.68 T=   64.3 p1= -11.3 p2=   112.8 ed=   103 5/4/2020    x1=  73. x2=  94. y1=  -.52 y2= -1.78     
GP: Confirmed US_Washington_Snohomish 4/25/2020        94    3064     2717    2297     2503    10   103 5/4/2020  
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .998569 cc2=  .780351 lx=  7.91748 if=  74 il=  94 4/25/2020  n=  20 now=    3064 end=       2744      2297      2503 U=    17.31 T=   64.1 p1= -10.4 p2=   111.7 ed=   104 5/5/2020    x1=  74. x2=  94. y1=  -.57 y2= -1.73     
GP: Confirmed US_Washington_Snohomish 4/25/2020        94    3064     2744    2297     2503    10   104 5/5/2020  
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .998349 cc2=  .774742 lx=  7.90748 if=  75 il=  94 4/25/2020  n=  19 now=    3064 end=       2717      2297      2503 U=    16.61 T=   64.4 p1= -11.3 p2=   112.8 ed=   103 5/4/2020    x1=  75. x2=  94. y1=  -.64 y2= -1.78     
GP: Confirmed US_Washington_Snohomish 4/25/2020        94    3064     2717    2297     2503    10   103 5/4/2020  
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .998074 cc2=  .768658 lx=  7.90748 if=  76 il=  94 4/25/2020  n=  18 now=    3064 end=       2717      2297      2503 U=    16.72 T=   64.2 p1= -11.3 p2=   112.8 ed=   103 5/4/2020    x1=  76. x2=  94. y1=  -.71 y2= -1.78     
GP: Confirmed US_Washington_Snohomish 4/25/2020        94    3064     2717    2297     2503    10   103 5/4/2020  
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .997753 cc2=  .762050 lx=  7.90748 if=  77 il=  94 4/25/2020  n=  17 now=    3064 end=       2717      2297      2503 U=    16.47 T=   64.6 p1= -11.3 p2=   112.8 ed=   103 5/4/2020    x1=  77. x2=  94. y1=  -.75 y2= -1.78     
GP: Confirmed US_Washington_Snohomish 4/25/2020        94    3064     2717    2297     2503    10   103 5/4/2020  
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .997344 cc2=  .754808 lx=  7.91748 if=  78 il=  94 4/25/2020  n=  16 now=    3064 end=       2744      2297      2503 U=    17.14 T=   64.4 p1= -10.4 p2=   111.7 ed=   104 5/5/2020    x1=  78. x2=  94. y1=  -.79 y2= -1.73     
GP: Confirmed US_Washington_Snohomish 4/25/2020        94    3064     2744    2297     2503    10   104 5/5/2020  
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .996820 cc2=  .746820 lx=  7.91748 if=  79 il=  94 4/25/2020  n=  15 now=    3064 end=       2744      2297      2503 U=    17.45 T=   63.9 p1= -10.4 p2=   111.7 ed=   105 5/6/2020    x1=  79. x2=  94. y1=  -.87 y2= -1.73     
GP: Confirmed US_Washington_Snohomish 4/25/2020        94    3064     2744    2297     2503    10   105 5/6/2020  
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .996282 cc2=  .738083 lx=  7.89748 if=  80 il=  94 4/25/2020  n=  14 now=    3064 end=       2690      2297      2503 U=    15.84 T=   64.8 p1= -12.2 p2=   113.9 ed=   102 5/3/2020    x1=  80. x2=  94. y1=  -.96 y2= -1.84     
GP: Confirmed US_Washington_Snohomish 4/25/2020        94    3064     2690    2297     2503    10   102 5/3/2020  
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .995468 cc2=  .728207 lx=  7.89748 if=  81 il=  94 4/25/2020  n=  13 now=    3064 end=       2690      2297      2503 U=    15.52 T=   65.4 p1= -12.2 p2=   113.9 ed=   102 5/3/2020    x1=  81. x2=  94. y1= -1.01 y2= -1.84     
GP: Confirmed US_Washington_Snohomish 4/25/2020        94    3064     2690    2297     2503    10   102 5/3/2020  
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .994357 cc2=  .717007 lx=  7.89748 if=  82 il=  94 4/25/2020  n=  12 now=    3064 end=       2690      2297      2503 U=    15.43 T=   65.5 p1= -12.2 p2=   113.9 ed=   101 5/2/2020    x1=  82. x2=  94. y1= -1.07 y2= -1.84     
GP: Confirmed US_Washington_Snohomish 4/25/2020        94    3064     2690    2297     2503    10   101 5/2/2020  
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .992941 cc2=  .704266 lx=  7.91748 if=  83 il=  94 4/25/2020  n=  11 now=    3064 end=       2744      2297      2503 U=    16.87 T=   64.9 p1= -10.4 p2=   111.7 ed=   104 5/5/2020    x1=  83. x2=  94. y1= -1.07 y2= -1.73     
GP: Confirmed US_Washington_Snohomish 4/25/2020        94    3064     2744    2297     2503    10   104 5/5/2020  
AAA1     1 US_Washington_Snohomish Confirmed cc1=  .999000 cc2=  .867694 lx=  7.85748 if=  38 il=  95 4/26/2020  n=  57 now=    3064 end=       2584      2311      2547 U=    13.41 T=   65.6 p1= -15.7 p2=   118.6 ed=    97 4/28/2020   x1=  38. x2=  95. y1=  2.06 y2= -2.19 BEST
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .999000 cc2=  .867694 lx=  7.85748 if=  38 il=  95 4/26/2020  n=  57 now=    3064 end=       2584      2311      2547 U=    13.41 T=   65.6 p1= -15.7 p2=   118.6 ed=    97 4/28/2020   x1=  38. x2=  95. y1=  2.06 y2= -2.19 BEST
GP: Confirmed US_Washington_Snohomish 4/26/2020        95    3064     2584    2311     2547    30    97 4/28/2020 
AAA1     1 US_Washington_Snohomish Confirmed cc1=  .998951 cc2=  .866497 lx=  7.85748 if=  39 il=  95 4/26/2020  n=  56 now=    3064 end=       2584      2311      2547 U=    13.47 T=   65.5 p1= -15.7 p2=   118.6 ed=    97 4/28/2020   x1=  39. x2=  95. y1=  1.97 y2= -2.19 BEST
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .998951 cc2=  .866497 lx=  7.85648 if=  39 il=  95 4/26/2020  n=  56 now=    3064 end=       2584      2311      2547 U=    13.47 T=   65.5 p1= -15.7 p2=   118.6 ed=    97 4/28/2020   x1=  39. x2=  95. y1=  1.97 y2= -2.19 BEST
GP: Confirmed US_Washington_Snohomish 4/26/2020        95    3064     2584    2311     2547    30    97 4/28/2020 
AAA1     1 US_Washington_Snohomish Confirmed cc1=  .998906 cc2=  .865276 lx=  7.85748 if=  40 il=  95 4/26/2020  n=  55 now=    3064 end=       2584      2311      2547 U=    13.56 T=   65.3 p1= -15.7 p2=   118.6 ed=    97 4/28/2020   x1=  40. x2=  95. y1=  1.87 y2= -2.19 BEST
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .998908 cc2=  .865276 lx=  7.85548 if=  40 il=  95 4/26/2020  n=  55 now=    3064 end=       2584      2311      2547 U=    13.56 T=   65.3 p1= -15.7 p2=   118.6 ed=    97 4/28/2020   x1=  40. x2=  95. y1=  1.87 y2= -2.19 BEST
GP: Confirmed US_Washington_Snohomish 4/26/2020        95    3064     2584    2311     2547    30    97 4/28/2020 
AAA1     1 US_Washington_Snohomish Confirmed cc1=  .998885 cc2=  .864045 lx=  7.85748 if=  41 il=  95 4/26/2020  n=  54 now=    3064 end=       2584      2311      2547 U=    13.53 T=   65.4 p1= -15.7 p2=   118.6 ed=    97 4/28/2020   x1=  41. x2=  95. y1=  1.80 y2= -2.19 BEST
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .998892 cc2=  .864045 lx=  7.85348 if=  41 il=  95 4/26/2020  n=  54 now=    3064 end=       2584      2311      2547 U=    13.53 T=   65.4 p1= -15.7 p2=   118.6 ed=    97 4/28/2020   x1=  41. x2=  95. y1=  1.80 y2= -2.19 BEST
GP: Confirmed US_Washington_Snohomish 4/26/2020        95    3064     2584    2311     2547    30    97 4/28/2020 
AAA1     1 US_Washington_Snohomish Confirmed cc1=  .998867 cc2=  .862784 lx=  7.84748 if=  42 il=  95 4/26/2020  n=  53 now=    3064 end=       2559      2311      2547 U=    13.14 T=   65.0 p1= -16.5 p2=   119.7 ed=    96 4/27/2020   x1=  42. x2=  95. y1=  1.75 y2= -2.28 BEST
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .998873 cc2=  .862784 lx=  7.85148 if=  42 il=  95 4/26/2020  n=  53 now=    3064 end=       2559      2311      2547 U=    13.14 T=   65.0 p1= -16.5 p2=   119.7 ed=    96 4/27/2020   x1=  42. x2=  95. y1=  1.75 y2= -2.28 BEST
GP: Confirmed US_Washington_Snohomish 4/26/2020        95    3064     2559    2311     2547    30    96 4/27/2020 
AAA1     1 US_Washington_Snohomish Confirmed cc1=  .998832 cc2=  .861472 lx=  7.84748 if=  43 il=  95 4/26/2020  n=  52 now=    3064 end=       2559      2311      2547 U=    13.39 T=   64.4 p1= -16.5 p2=   119.7 ed=    96 4/27/2020   x1=  43. x2=  95. y1=  1.60 y2= -2.28 BEST
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .998834 cc2=  .861472 lx=  7.84948 if=  43 il=  95 4/26/2020  n=  52 now=    3064 end=       2559      2311      2547 U=    13.39 T=   64.4 p1= -16.5 p2=   119.7 ed=    96 4/27/2020   x1=  43. x2=  95. y1=  1.60 y2= -2.28 BEST
GP: Confirmed US_Washington_Snohomish 4/26/2020        95    3064     2559    2311     2547    30    96 4/27/2020 
AAA1     1 US_Washington_Snohomish Confirmed cc1=  .998925 cc2=  .860250 lx=  7.84748 if=  44 il=  95 4/26/2020  n=  51 now=    3064 end=       2559      2311      2547 U=    13.17 T=   64.9 p1= -16.5 p2=   119.7 ed=    96 4/27/2020   x1=  44. x2=  95. y1=  1.59 y2= -2.28 BEST
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .998925 cc2=  .860250 lx=  7.84648 if=  44 il=  95 4/26/2020  n=  51 now=    3064 end=       2559      2311      2547 U=    13.17 T=   64.9 p1= -16.5 p2=   119.7 ed=    96 4/27/2020   x1=  44. x2=  95. y1=  1.59 y2= -2.28 BEST
GP: Confirmed US_Washington_Snohomish 4/26/2020        95    3064     2559    2311     2547    30    96 4/27/2020 
AAA1     1 US_Washington_Snohomish Confirmed cc1=  .998925 cc2=  .858897 lx=  7.84748 if=  45 il=  95 4/26/2020  n=  50 now=    3064 end=       2559      2311      2547 U=    13.17 T=   65.0 p1= -16.5 p2=   119.7 ed=    96 4/27/2020   x1=  45. x2=  95. y1=  1.52 y2= -2.28 BEST
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .998930 cc2=  .858897 lx=  7.84448 if=  45 il=  95 4/26/2020  n=  50 now=    3064 end=       2559      2311      2547 U=    13.17 T=   65.0 p1= -16.5 p2=   119.7 ed=    96 4/27/2020   x1=  45. x2=  95. y1=  1.52 y2= -2.28 BEST
GP: Confirmed US_Washington_Snohomish 4/26/2020        95    3064     2559    2311     2547    30    96 4/27/2020 
AAA1     1 US_Washington_Snohomish Confirmed cc1=  .998940 cc2=  .857519 lx=  7.83748 if=  46 il=  95 4/26/2020  n=  49 now=    3064 end=       2533      2311      2547 U=    12.67 T=   64.8 p1= -17.3 p2=   121.0 ed=    94 4/25/2020   x1=  46. x2=  95. y1=  1.48 y2= -2.39 BEST
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .998950 cc2=  .857519 lx=  7.84148 if=  46 il=  95 4/26/2020  n=  49 now=    3064 end=       2533      2311      2547 U=    12.67 T=   64.8 p1= -17.3 p2=   121.0 ed=    94 4/25/2020   x1=  46. x2=  95. y1=  1.48 y2= -2.39 BEST
GP: Confirmed US_Washington_Snohomish 4/26/2020        95    3064     2533    2311     2547    30    94 4/25/2020 
AAA1     1 US_Washington_Snohomish Confirmed cc1=  .998917 cc2=  .856060 lx=  7.83748 if=  47 il=  95 4/26/2020  n=  48 now=    3064 end=       2533      2311      2547 U=    12.41 T=   65.4 p1= -17.3 p2=   121.0 ed=    94 4/25/2020   x1=  47. x2=  95. y1=  1.48 y2= -2.39 BEST
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .998922 cc2=  .856060 lx=  7.84048 if=  47 il=  95 4/26/2020  n=  48 now=    3064 end=       2533      2311      2547 U=    12.41 T=   65.4 p1= -17.3 p2=   121.0 ed=    94 4/25/2020   x1=  47. x2=  95. y1=  1.48 y2= -2.39 BEST
GP: Confirmed US_Washington_Snohomish 4/26/2020        95    3064     2533    2311     2547    30    94 4/25/2020 
AAA1     1 US_Washington_Snohomish Confirmed cc1=  .998848 cc2=  .854511 lx=  7.83748 if=  48 il=  95 4/26/2020  n=  47 now=    3064 end=       2533      2311      2547 U=    12.28 T=   65.7 p1= -17.3 p2=   121.0 ed=    94 4/25/2020   x1=  48. x2=  95. y1=  1.44 y2= -2.39 BEST
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .998853 cc2=  .854511 lx=  7.84048 if=  48 il=  95 4/26/2020  n=  47 now=    3064 end=       2533      2311      2547 U=    12.28 T=   65.7 p1= -17.3 p2=   121.0 ed=    94 4/25/2020   x1=  48. x2=  95. y1=  1.44 y2= -2.39 BEST
GP: Confirmed US_Washington_Snohomish 4/26/2020        95    3064     2533    2311     2547    30    94 4/25/2020 
AAA1     1 US_Washington_Snohomish Confirmed cc1=  .998791 cc2=  .852926 lx=  7.83748 if=  49 il=  95 4/26/2020  n=  46 now=    3064 end=       2533      2311      2547 U=    12.53 T=   65.1 p1= -17.3 p2=   121.0 ed=    94 4/25/2020   x1=  49. x2=  95. y1=  1.29 y2= -2.39 BEST
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .998802 cc2=  .852926 lx=  7.84148 if=  49 il=  95 4/26/2020  n=  46 now=    3064 end=       2533      2311      2547 U=    12.53 T=   65.1 p1= -17.3 p2=   121.0 ed=    94 4/25/2020   x1=  49. x2=  95. y1=  1.29 y2= -2.39 BEST
GP: Confirmed US_Washington_Snohomish 4/26/2020        95    3064     2533    2311     2547    30    94 4/25/2020 
AAA1     1 US_Washington_Snohomish Confirmed cc1=  .998720 cc2=  .851278 lx=  7.83748 if=  50 il=  95 4/26/2020  n=  45 now=    3064 end=       2533      2311      2547 U=    12.73 T=   64.6 p1= -17.3 p2=   121.0 ed=    94 4/25/2020   x1=  50. x2=  95. y1=  1.15 y2= -2.39 BEST
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .998728 cc2=  .851278 lx=  7.84148 if=  50 il=  95 4/26/2020  n=  45 now=    3064 end=       2533      2311      2547 U=    12.73 T=   64.6 p1= -17.3 p2=   121.0 ed=    94 4/25/2020   x1=  50. x2=  95. y1=  1.15 y2= -2.39 BEST
GP: Confirmed US_Washington_Snohomish 4/26/2020        95    3064     2533    2311     2547    30    94 4/25/2020 
AAA1     1 US_Washington_Snohomish Confirmed cc1=  .998728 cc2=  .849657 lx=  7.83748 if=  51 il=  95 4/26/2020  n=  44 now=    3064 end=       2533      2311      2547 U=    12.69 T=   64.7 p1= -17.3 p2=   121.0 ed=    94 4/25/2020   x1=  51. x2=  95. y1=  1.08 y2= -2.39 BEST
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .998730 cc2=  .849657 lx=  7.83848 if=  51 il=  95 4/26/2020  n=  44 now=    3064 end=       2533      2311      2547 U=    12.69 T=   64.7 p1= -17.3 p2=   121.0 ed=    94 4/25/2020   x1=  51. x2=  95. y1=  1.08 y2= -2.39 BEST
GP: Confirmed US_Washington_Snohomish 4/26/2020        95    3064     2533    2311     2547    30    94 4/25/2020 
