TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        3243.00000        8.08425
TAB:  US_New_York_Monroe Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_New_York_Monroe Confirmed cc1=  .997294 cc2=  .788780 lx=  7.09325 if=  62 il=  84 4/15/2020  n=  22 now=    3243 end=       1205       884      1258 U=    10.68 T=   71.5 p1= -62.8 p2=   269.1 ed=    96 4/27/2020   x1=  62. x2=  84. y1=   .89 y2= -1.17 BEST
GP: Confirmed US_New_York_Monroe 4/15/2020        84    3243     1205     884     1258    10    96 4/27/2020 
AAA2     1 US_New_York_Monroe Confirmed cc1=  .997460 cc2=  .784259 lx=  7.06425 if=  63 il=  84 4/15/2020  n=  21 now=    3243 end=       1169       884      1258 U=     9.98 T=   71.3 p1= -64.0 p2=   277.4 ed=    94 4/25/2020   x1=  63. x2=  84. y1=   .83 y2= -1.27     
GP: Confirmed US_New_York_Monroe 4/15/2020        84    3243     1169     884     1258    10    94 4/25/2020 
AAA2     1 US_New_York_Monroe Confirmed cc1=  .997361 cc2=  .779143 lx=  7.04425 if=  64 il=  84 4/15/2020  n=  20 now=    3243 end=       1146       884      1258 U=     9.69 T=   70.9 p1= -64.7 p2=   283.0 ed=    93 4/24/2020   x1=  64. x2=  84. y1=   .72 y2= -1.35     
GP: Confirmed US_New_York_Monroe 4/15/2020        84    3243     1146     884     1258    10    93 4/24/2020 
AAA2     1 US_New_York_Monroe Confirmed cc1=  .997493 cc2=  .773886 lx=  7.02425 if=  65 il=  84 4/15/2020  n=  19 now=    3243 end=       1123       884      1258 U=     9.15 T=   70.9 p1= -65.4 p2=   288.8 ed=    92 4/23/2020   x1=  65. x2=  84. y1=   .65 y2= -1.43     
GP: Confirmed US_New_York_Monroe 4/15/2020        84    3243     1123     884     1258    10    92 4/23/2020 
AAA2     1 US_New_York_Monroe Confirmed cc1=  .997380 cc2=  .767964 lx=  7.00425 if=  66 il=  84 4/15/2020  n=  18 now=    3243 end=       1101       884      1258 U=     8.81 T=   70.7 p1= -66.0 p2=   294.6 ed=    91 4/22/2020   x1=  66. x2=  84. y1=   .53 y2= -1.52     
GP: Confirmed US_New_York_Monroe 4/15/2020        84    3243     1101     884     1258    10    91 4/22/2020 
AAA2     1 US_New_York_Monroe Confirmed cc1=  .997463 cc2=  .761761 lx=  6.98425 if=  67 il=  84 4/15/2020  n=  17 now=    3243 end=       1079       884      1258 U=     8.18 T=   70.8 p1= -66.7 p2=   300.6 ed=    90 4/21/2020   x1=  67. x2=  84. y1=   .47 y2= -1.61     
GP: Confirmed US_New_York_Monroe 4/15/2020        84    3243     1079     884     1258    10    90 4/21/2020 
AAA2     1 US_New_York_Monroe Confirmed cc1=  .997094 cc2=  .754559 lx=  6.97425 if=  68 il=  84 4/15/2020  n=  16 now=    3243 end=       1068       884      1258 U=     7.82 T=   71.0 p1= -67.1 p2=   303.7 ed=    89 4/20/2020   x1=  68. x2=  84. y1=   .38 y2= -1.66     
GP: Confirmed US_New_York_Monroe 4/15/2020        84    3243     1068     884     1258    10    89 4/20/2020 
AAA2     1 US_New_York_Monroe Confirmed cc1=  .997318 cc2=  .695806 lx=  7.05425 if=  74 il=  84 4/15/2020  n=  10 now=    3243 end=       1157       884      1258 U=     9.81 T=   71.2 p1= -64.3 p2=   280.3 ed=    94 4/25/2020   x1=  74. x2=  84. y1=  -.29 y2= -1.31     
GP: Confirmed US_New_York_Monroe 4/15/2020        84    3243     1157     884     1258    10    94 4/25/2020 
AAA2     1 US_New_York_Monroe Confirmed cc1=  .997870 cc2=  .681643 lx=  6.99425 if=  75 il=  84 4/15/2020  n=   9 now=    3243 end=       1090       884      1258 U=     8.05 T=   71.4 p1= -66.4 p2=   297.5 ed=    90 4/21/2020   x1=  75. x2=  84. y1=  -.44 y2= -1.56     
GP: Confirmed US_New_York_Monroe 4/15/2020        84    3243     1090     884     1258    10    90 4/21/2020 
AAA2     1 US_New_York_Monroe Confirmed cc1=  .997676 cc2=  .664343 lx=  6.96425 if=  76 il=  84 4/15/2020  n=   8 now=    3243 end=       1058       884      1258 U=     6.89 T=   72.2 p1= -67.4 p2=   306.5 ed=    88 4/19/2020   x1=  76. x2=  84. y1=  -.56 y2= -1.72     
GP: Confirmed US_New_York_Monroe 4/15/2020        84    3243     1058     884     1258    10    88 4/19/2020 
AAA2     1 US_New_York_Monroe Confirmed cc1=  .997674 cc2=  .644121 lx=  7.02425 if=  77 il=  84 4/15/2020  n=   7 now=    3243 end=       1123       884      1258 U=     8.51 T=   71.8 p1= -65.4 p2=   288.8 ed=    91 4/22/2020   x1=  77. x2=  84. y1=  -.61 y2= -1.43     
GP: Confirmed US_New_York_Monroe 4/15/2020        84    3243     1123     884     1258    10    91 4/22/2020 
AAA1     1 US_New_York_Monroe Confirmed cc1=  .997931 cc2=  .619967 lx=  7.17425 if=  78 il=  84 4/15/2020  n=   6 now=    3243 end=       1305       884      1258 U=    12.66 T=   72.1 p1= -59.8 p2=   248.5 ed=   101 5/2/2020    x1=  78. x2=  84. y1=  -.47 y2=  -.94 BEST
AAA2     1 US_New_York_Monroe Confirmed cc1=  .997932 cc2=  .619967 lx=  7.17825 if=  78 il=  84 4/15/2020  n=   6 now=    3243 end=       1305       884      1258 U=    12.66 T=   72.1 p1= -59.8 p2=   248.5 ed=   101 5/2/2020    x1=  78. x2=  84. y1=  -.47 y2=  -.94 BEST
GP: Confirmed US_New_York_Monroe 4/15/2020        84    3243     1305     884     1258    10   101 5/2/2020  
AAA2     1 US_New_York_Monroe Confirmed cc1=  .999365 cc2=  .591116 lx= 10.08425 if=  79 il=  84 4/15/2020  n=   5 now=    3243 end=      23962       884      1258 U=    96.70 T=  199.4 p1= 638.9 p2=    13.5 ed=   427 3/24/2021   x1=  79. x2=  84. y1=  1.25 y2=  1.19     
GP: Confirmed US_New_York_Monroe 4/15/2020        84    3243    -         884     1258    10   427 3/24/2021 
AAA2     1 US_New_York_Monroe Confirmed cc1=  .998176 cc2=  .831509 lx=  7.18425 if=  50 il=  85 4/16/2020  n=  35 now=    3243 end=       1318       932      1258 U=    11.95 T=   72.3 p1= -59.4 p2=   246.1 ed=   100 5/1/2020    x1=  50. x2=  85. y1=  1.87 y2= -1.06     
GP: Confirmed US_New_York_Monroe 4/16/2020        85    3243     1318     932     1258     9   100 5/1/2020  
AAA1     1 US_New_York_Monroe Confirmed cc1=  .998346 cc2=  .829315 lx=  7.16425 if=  51 il=  85 4/16/2020  n=  34 now=    3243 end=       1292       932      1258 U=    11.01 T=   72.7 p1= -60.2 p2=   251.0 ed=    98 4/29/2020   x1=  51. x2=  85. y1=  1.97 y2= -1.12 BEST
AAA2     1 US_New_York_Monroe Confirmed cc1=  .998346 cc2=  .829315 lx=  7.16425 if=  51 il=  85 4/16/2020  n=  34 now=    3243 end=       1292       932      1258 U=    11.01 T=   72.7 p1= -60.2 p2=   251.0 ed=    98 4/29/2020   x1=  51. x2=  85. y1=  1.97 y2= -1.12 BEST
GP: Confirmed US_New_York_Monroe 4/16/2020        85    3243     1292     932     1258     9    98 4/29/2020 
AAA1     1 US_New_York_Monroe Confirmed cc1=  .998242 cc2=  .826743 lx=  7.17425 if=  52 il=  85 4/16/2020  n=  33 now=    3243 end=       1305       932      1258 U=    11.16 T=   72.9 p1= -59.8 p2=   248.5 ed=    99 4/30/2020   x1=  52. x2=  85. y1=  1.87 y2= -1.09 BEST
AAA2     1 US_New_York_Monroe Confirmed cc1=  .998242 cc2=  .826743 lx=  7.17425 if=  52 il=  85 4/16/2020  n=  33 now=    3243 end=       1305       932      1258 U=    11.16 T=   72.9 p1= -59.8 p2=   248.5 ed=    99 4/30/2020   x1=  52. x2=  85. y1=  1.87 y2= -1.09 BEST
GP: Confirmed US_New_York_Monroe 4/16/2020        85    3243     1305     932     1258     9    99 4/30/2020 
AAA2     1 US_New_York_Monroe Confirmed cc1=  .998120 cc2=  .824042 lx=  7.18425 if=  53 il=  85 4/16/2020  n=  32 now=    3243 end=       1318       932      1258 U=    10.92 T=   73.4 p1= -59.4 p2=   246.1 ed=    99 4/30/2020   x1=  53. x2=  85. y1=  1.87 y2= -1.06     
GP: Confirmed US_New_York_Monroe 4/16/2020        85    3243     1318     932     1258     9    99 4/30/2020 
AAA2     1 US_New_York_Monroe Confirmed cc1=  .998548 cc2=  .821771 lx=  7.23425 if=  54 il=  85 4/16/2020  n=  31 now=    3243 end=       1386       932      1258 U=    12.40 T=   73.5 p1= -57.3 p2=   234.0 ed=   102 5/3/2020    x1=  54. x2=  85. y1=  1.58 y2=  -.92     
GP: Confirmed US_New_York_Monroe 4/16/2020        85    3243     1386     932     1258     9   102 5/3/2020  
AAA2     1 US_New_York_Monroe Confirmed cc1=  .998477 cc2=  .818872 lx=  7.21425 if=  55 il=  85 4/16/2020  n=  30 now=    3243 end=       1358       932      1258 U=    12.02 T=   73.3 p1= -58.1 p2=   238.8 ed=   101 5/2/2020    x1=  55. x2=  85. y1=  1.52 y2=  -.98     
GP: Confirmed US_New_York_Monroe 4/16/2020        85    3243     1358     932     1258     9   101 5/2/2020  
AAA2     1 US_New_York_Monroe Confirmed cc1=  .998344 cc2=  .815770 lx=  7.21425 if=  56 il=  85 4/16/2020  n=  29 now=    3243 end=       1358       932      1258 U=    11.95 T=   73.3 p1= -58.1 p2=   238.8 ed=   101 5/2/2020    x1=  56. x2=  85. y1=  1.45 y2=  -.98     
GP: Confirmed US_New_York_Monroe 4/16/2020        85    3243     1358     932     1258     9   101 5/2/2020  
AAA2     1 US_New_York_Monroe Confirmed cc1=  .998179 cc2=  .812484 lx=  7.20425 if=  57 il=  85 4/16/2020  n=  28 now=    3243 end=       1345       932      1258 U=    11.97 T=   73.0 p1= -58.5 p2=   241.1 ed=   101 5/2/2020    x1=  57. x2=  85. y1=  1.34 y2= -1.00     
GP: Confirmed US_New_York_Monroe 4/16/2020        85    3243     1345     932     1258     9   101 5/2/2020  
AAA2     1 US_New_York_Monroe Confirmed cc1=  .998094 cc2=  .809112 lx=  7.18425 if=  58 il=  85 4/16/2020  n=  27 now=    3243 end=       1318       932      1258 U=    11.54 T=   72.8 p1= -59.4 p2=   246.1 ed=   100 5/1/2020    x1=  58. x2=  85. y1=  1.28 y2= -1.06     
GP: Confirmed US_New_York_Monroe 4/16/2020        85    3243     1318     932     1258     9   100 5/1/2020  
AAA1     1 US_New_York_Monroe Confirmed cc1=  .997911 cc2=  .805461 lx=  7.17425 if=  59 il=  85 4/16/2020  n=  26 now=    3243 end=       1305       932      1258 U=    11.33 T=   72.7 p1= -59.8 p2=   248.5 ed=    99 4/30/2020   x1=  59. x2=  85. y1=  1.21 y2= -1.09 BEST
AAA2     1 US_New_York_Monroe Confirmed cc1=  .997912 cc2=  .805461 lx=  7.17725 if=  59 il=  85 4/16/2020  n=  26 now=    3243 end=       1305       932      1258 U=    11.33 T=   72.7 p1= -59.8 p2=   248.5 ed=    99 4/30/2020   x1=  59. x2=  85. y1=  1.21 y2= -1.09 BEST
GP: Confirmed US_New_York_Monroe 4/16/2020        85    3243     1305     932     1258     9    99 4/30/2020 
AAA1     1 US_New_York_Monroe Confirmed cc1=  .997679 cc2=  .801562 lx=  7.17425 if=  60 il=  85 4/16/2020  n=  25 now=    3243 end=       1305       932      1258 U=    11.51 T=   72.5 p1= -59.8 p2=   248.5 ed=    99 4/30/2020   x1=  60. x2=  85. y1=  1.08 y2= -1.09 BEST
AAA2     1 US_New_York_Monroe Confirmed cc1=  .997679 cc2=  .801562 lx=  7.17125 if=  60 il=  85 4/16/2020  n=  25 now=    3243 end=       1305       932      1258 U=    11.51 T=   72.5 p1= -59.8 p2=   248.5 ed=    99 4/30/2020   x1=  60. x2=  85. y1=  1.08 y2= -1.09 BEST
GP: Confirmed US_New_York_Monroe 4/16/2020        85    3243     1305     932     1258     9    99 4/30/2020 
AAA1     1 US_New_York_Monroe Confirmed cc1=  .997608 cc2=  .797608 lx=  7.15425 if=  61 il=  85 4/16/2020  n=  24 now=    3243 end=       1279       932      1258 U=    11.09 T=   72.3 p1= -60.6 p2=   253.6 ed=    98 4/29/2020   x1=  61. x2=  85. y1=  1.02 y2= -1.15 BEST
AAA2     1 US_New_York_Monroe Confirmed cc1=  .997609 cc2=  .797608 lx=  7.15025 if=  61 il=  85 4/16/2020  n=  24 now=    3243 end=       1279       932      1258 U=    11.09 T=   72.3 p1= -60.6 p2=   253.6 ed=    98 4/29/2020   x1=  61. x2=  85. y1=  1.02 y2= -1.15 BEST
GP: Confirmed US_New_York_Monroe 4/16/2020        85    3243     1279     932     1258     9    98 4/29/2020 
AAA1     1 US_New_York_Monroe Confirmed cc1=  .997454 cc2=  .793330 lx=  7.13425 if=  62 il=  85 4/16/2020  n=  23 now=    3243 end=       1254       932      1258 U=    10.86 T=   71.8 p1= -61.3 p2=   258.6 ed=    97 4/28/2020   x1=  62. x2=  85. y1=   .90 y2= -1.21 BEST
AAA2     1 US_New_York_Monroe Confirmed cc1=  .997454 cc2=  .793330 lx=  7.13325 if=  62 il=  85 4/16/2020  n=  23 now=    3243 end=       1254       932      1258 U=    10.86 T=   71.8 p1= -61.3 p2=   258.6 ed=    97 4/28/2020   x1=  62. x2=  85. y1=   .90 y2= -1.21 BEST
GP: Confirmed US_New_York_Monroe 4/16/2020        85    3243     1254     932     1258     9    97 4/28/2020 
AAA1     1 US_New_York_Monroe Confirmed cc1=  .997499 cc2=  .788984 lx=  7.11425 if=  63 il=  85 4/16/2020  n=  22 now=    3243 end=       1229       932      1258 U=    10.30 T=   71.8 p1= -62.1 p2=   263.9 ed=    96 4/27/2020   x1=  63. x2=  85. y1=   .85 y2= -1.28 BEST
AAA2     1 US_New_York_Monroe Confirmed cc1=  .997499 cc2=  .788984 lx=  7.11125 if=  63 il=  85 4/16/2020  n=  22 now=    3243 end=       1229       932      1258 U=    10.30 T=   71.8 p1= -62.1 p2=   263.9 ed=    96 4/27/2020   x1=  63. x2=  85. y1=   .85 y2= -1.28 BEST
GP: Confirmed US_New_York_Monroe 4/16/2020        85    3243     1229     932     1258     9    96 4/27/2020 
AAA1     1 US_New_York_Monroe Confirmed cc1=  .997302 cc2=  .784101 lx=  7.09425 if=  64 il=  85 4/16/2020  n=  21 now=    3243 end=       1205       932      1258 U=    10.00 T=   71.4 p1= -62.8 p2=   269.1 ed=    95 4/26/2020   x1=  64. x2=  85. y1=   .74 y2= -1.36 BEST
AAA2     1 US_New_York_Monroe Confirmed cc1=  .997303 cc2=  .784101 lx=  7.09725 if=  64 il=  85 4/16/2020  n=  21 now=    3243 end=       1205       932      1258 U=    10.00 T=   71.4 p1= -62.8 p2=   269.1 ed=    95 4/26/2020   x1=  64. x2=  85. y1=   .74 y2= -1.36 BEST
GP: Confirmed US_New_York_Monroe 4/16/2020        85    3243     1205     932     1258     9    95 4/26/2020 
AAA2     1 US_New_York_Monroe Confirmed cc1=  .997240 cc2=  .779022 lx=  7.08425 if=  65 il=  85 4/16/2020  n=  20 now=    3243 end=       1193       932      1258 U=     9.63 T=   71.5 p1= -63.2 p2=   271.8 ed=    94 4/25/2020   x1=  65. x2=  85. y1=   .68 y2= -1.40     
GP: Confirmed US_New_York_Monroe 4/16/2020        85    3243     1193     932     1258     9    94 4/25/2020 
AAA2     1 US_New_York_Monroe Confirmed cc1=  .996944 cc2=  .773338 lx=  7.07425 if=  66 il=  85 4/16/2020  n=  19 now=    3243 end=       1181       932      1258 U=     9.46 T=   71.4 p1= -63.6 p2=   274.6 ed=    93 4/24/2020   x1=  66. x2=  85. y1=   .57 y2= -1.44     
GP: Confirmed US_New_York_Monroe 4/16/2020        85    3243     1181     932     1258     9    93 4/24/2020 
AAA2     1 US_New_York_Monroe Confirmed cc1=  .996730 cc2=  .767314 lx=  7.05425 if=  67 il=  85 4/16/2020  n=  18 now=    3243 end=       1157       932      1258 U=     8.83 T=   71.5 p1= -64.3 p2=   280.3 ed=    92 4/23/2020   x1=  67. x2=  85. y1=   .51 y2= -1.53     
GP: Confirmed US_New_York_Monroe 4/16/2020        85    3243     1157     932     1258     9    92 4/23/2020 
AAA2     1 US_New_York_Monroe Confirmed cc1=  .996665 cc2=  .707989 lx=  7.25425 if=  74 il=  85 4/16/2020  n=  11 now=    3243 end=       1414       932      1258 U=    13.39 T=   73.3 p1= -56.4 p2=   229.3 ed=   104 5/5/2020    x1=  74. x2=  85. y1=  -.05 y2=  -.87     
GP: Confirmed US_New_York_Monroe 4/16/2020        85    3243     1414     932     1258     9   104 5/5/2020  
AAA2     1 US_New_York_Monroe Confirmed cc1=  .996167 cc2=  .694656 lx=  7.19425 if=  75 il=  85 4/16/2020  n=  10 now=    3243 end=       1331       932      1258 U=    11.66 T=   73.0 p1= -59.0 p2=   243.7 ed=   100 5/1/2020    x1=  75. x2=  85. y1=  -.17 y2= -1.03     
GP: Confirmed US_New_York_Monroe 4/16/2020        85    3243     1331     932     1258     9   100 5/1/2020  
AAA1     1 US_New_York_Monroe Confirmed cc1=  .994948 cc2=  .678720 lx=  7.17425 if=  76 il=  85 4/16/2020  n=   9 now=    3243 end=       1305       932      1258 U=    10.66 T=   73.4 p1= -59.8 p2=   248.5 ed=    98 4/29/2020   x1=  76. x2=  85. y1=  -.24 y2= -1.09 BEST
AAA2     1 US_New_York_Monroe Confirmed cc1=  .994948 cc2=  .678720 lx=  7.17625 if=  76 il=  85 4/16/2020  n=   9 now=    3243 end=       1305       932      1258 U=    10.66 T=   73.4 p1= -59.8 p2=   248.5 ed=    98 4/29/2020   x1=  76. x2=  85. y1=  -.24 y2= -1.09 BEST
GP: Confirmed US_New_York_Monroe 4/16/2020        85    3243     1305     932     1258     9    98 4/29/2020 
AAA2     1 US_New_York_Monroe Confirmed cc1=  .995371 cc2=  .662038 lx=  7.42425 if=  77 il=  85 4/16/2020  n=   8 now=    3243 end=       1676       932      1258 U=    16.77 T=   76.1 p1= -48.3 p2=   193.5 ed=   115 5/16/2020   x1=  77. x2=  85. y1=  -.06 y2=  -.53     
GP: Confirmed US_New_York_Monroe 4/16/2020        85    3243     1676     932     1258     9   115 5/16/2020 
AAA2     1 US_New_York_Monroe Confirmed cc1=  .996264 cc2=  .642711 lx=  9.69425 if=  78 il=  85 4/16/2020  n=   7 now=    3243 end=      16224       932      1258 U=    72.62 T=  161.2 p1= 400.3 p2=    20.0 ed=   332 12/19/2020  x1=  78. x2=  85. y1=  1.15 y2=  1.05     
GP: Confirmed US_New_York_Monroe 4/16/2020        85    3243    -         932     1258     9   332 12/19/2020
AAA2     1 US_New_York_Monroe Confirmed cc1=  .996230 cc2=  .618266 lx= 10.08425 if=  79 il=  85 4/16/2020  n=   6 now=    3243 end=      23962       932      1258 U=    88.42 T=  189.1 p1= 638.9 p2=    13.5 ed=   397 2/22/2021   x1=  79. x2=  85. y1=  1.25 y2=  1.18     
GP: Confirmed US_New_York_Monroe 4/16/2020        85    3243    -         932     1258     9   397 2/22/2021 
AAA2     1 US_New_York_Monroe Confirmed cc1=  .995032 cc2=  .586784 lx= 10.08425 if=  80 il=  85 4/16/2020  n=   5 now=    3243 end=      23962       932      1258 U=    85.80 T=  186.0 p1= 638.9 p2=    13.5 ed=   388 2/13/2021   x1=  80. x2=  85. y1=  1.24 y2=  1.18     
GP: Confirmed US_New_York_Monroe 4/16/2020        85    3243    -         932     1258     9   388 2/13/2021 
AAA1     1 US_New_York_Monroe Confirmed cc1=  .998260 cc2=  .833861 lx=  7.20425 if=  50 il=  86 4/17/2020  n=  36 now=    3243 end=       1345       975      1377 U=    11.97 T=   72.4 p1= -58.5 p2=   241.1 ed=   100 5/1/2020    x1=  50. x2=  86. y1=  1.87 y2= -1.13 BEST
AAA2     1 US_New_York_Monroe Confirmed cc1=  .998260 cc2=  .833861 lx=  7.20425 if=  50 il=  86 4/17/2020  n=  36 now=    3243 end=       1345       975      1377 U=    11.97 T=   72.4 p1= -58.5 p2=   241.1 ed=   100 5/1/2020    x1=  50. x2=  86. y1=  1.87 y2= -1.13 BEST
GP: Confirmed US_New_York_Monroe 4/17/2020        86    3243     1345     975     1377    13   100 5/1/2020  
AAA1     1 US_New_York_Monroe Confirmed cc1=  .998391 cc2=  .831724 lx=  7.18425 if=  51 il=  86 4/17/2020  n=  35 now=    3243 end=       1318       975      1377 U=    11.04 T=   72.8 p1= -59.4 p2=   246.1 ed=    98 4/29/2020   x1=  51. x2=  86. y1=  1.97 y2= -1.20 BEST
AAA2     1 US_New_York_Monroe Confirmed cc1=  .998392 cc2=  .831724 lx=  7.18825 if=  51 il=  86 4/17/2020  n=  35 now=    3243 end=       1318       975      1377 U=    11.04 T=   72.8 p1= -59.4 p2=   246.1 ed=    98 4/29/2020   x1=  51. x2=  86. y1=  1.97 y2= -1.20 BEST
GP: Confirmed US_New_York_Monroe 4/17/2020        86    3243     1318     975     1377    13    98 4/29/2020 
AAA1     1 US_New_York_Monroe Confirmed cc1=  .998307 cc2=  .829276 lx=  7.19425 if=  52 il=  86 4/17/2020  n=  34 now=    3243 end=       1331       975      1377 U=    11.19 T=   73.0 p1= -59.0 p2=   243.7 ed=    99 4/30/2020   x1=  52. x2=  86. y1=  1.87 y2= -1.17 BEST
AAA2     1 US_New_York_Monroe Confirmed cc1=  .998307 cc2=  .829276 lx=  7.19725 if=  52 il=  86 4/17/2020  n=  34 now=    3243 end=       1331       975      1377 U=    11.19 T=   73.0 p1= -59.0 p2=   243.7 ed=    99 4/30/2020   x1=  52. x2=  86. y1=  1.87 y2= -1.17 BEST
GP: Confirmed US_New_York_Monroe 4/17/2020        86    3243     1331     975     1377    13    99 4/30/2020 
AAA1     1 US_New_York_Monroe Confirmed cc1=  .998207 cc2=  .826708 lx=  7.20425 if=  53 il=  86 4/17/2020  n=  33 now=    3243 end=       1345       975      1377 U=    10.97 T=   73.6 p1= -58.5 p2=   241.1 ed=    99 4/30/2020   x1=  53. x2=  86. y1=  1.87 y2= -1.13 BEST
AAA2     1 US_New_York_Monroe Confirmed cc1=  .998207 cc2=  .826708 lx=  7.20725 if=  53 il=  86 4/17/2020  n=  33 now=    3243 end=       1345       975      1377 U=    10.97 T=   73.6 p1= -58.5 p2=   241.1 ed=    99 4/30/2020   x1=  53. x2=  86. y1=  1.87 y2= -1.13 BEST
GP: Confirmed US_New_York_Monroe 4/17/2020        86    3243     1345     975     1377    13    99 4/30/2020 
AAA1     1 US_New_York_Monroe Confirmed cc1=  .998648 cc2=  .824570 lx=  7.25425 if=  54 il=  86 4/17/2020  n=  32 now=    3243 end=       1414       975      1377 U=    12.45 T=   73.7 p1= -56.4 p2=   229.3 ed=   103 5/4/2020    x1=  54. x2=  86. y1=  1.58 y2=  -.99 BEST
AAA2     1 US_New_York_Monroe Confirmed cc1=  .998649 cc2=  .824570 lx=  7.25025 if=  54 il=  86 4/17/2020  n=  32 now=    3243 end=       1414       975      1377 U=    12.45 T=   73.7 p1= -56.4 p2=   229.3 ed=   103 5/4/2020    x1=  54. x2=  86. y1=  1.58 y2=  -.99 BEST
