TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       12645.00000        9.44502
TAB:  US_Texas_Dallas Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Texas_Dallas Confirmed cc1=  .996863 cc2=  .849420 lx=  8.60302 if=  56 il= 101 5/2/2020   n=  45 now=   12645 end=       5458      3899      5372 U=    16.75 T=   82.8 p1= -56.8 p2=   231.7 ed=   122 5/23/2020   x1=  56. x2= 101. y1=  1.60 y2= -1.09 BEST
GP: Confirmed US_Texas_Dallas 5/2/2020        101   12645     5458    3899     5372    10   122 5/23/2020 
AAA1     1 US_Texas_Dallas Confirmed cc1=  .996838 cc2=  .847767 lx=  8.61502 if=  57 il= 101 5/2/2020   n=  44 now=   12645 end=       5513      3899      5372 U=    17.11 T=   82.9 p1= -56.4 p2=   229.4 ed=   123 5/24/2020   x1=  57. x2= 101. y1=  1.51 y2= -1.06 BEST
AAA2     1 US_Texas_Dallas Confirmed cc1=  .996838 cc2=  .847767 lx=  8.61602 if=  57 il= 101 5/2/2020   n=  44 now=   12645 end=       5513      3899      5372 U=    17.11 T=   82.9 p1= -56.4 p2=   229.4 ed=   123 5/24/2020   x1=  57. x2= 101. y1=  1.51 y2= -1.06 BEST
GP: Confirmed US_Texas_Dallas 5/2/2020        101   12645     5513    3899     5372    10   123 5/24/2020 
AAA1     1 US_Texas_Dallas Confirmed cc1=  .996734 cc2=  .845978 lx=  8.62502 if=  58 il= 101 5/2/2020   n=  43 now=   12645 end=       5569      3899      5372 U=    17.24 T=   83.2 p1= -56.0 p2=   227.1 ed=   123 5/24/2020   x1=  58. x2= 101. y1=  1.46 y2= -1.03 BEST
AAA2     1 US_Texas_Dallas Confirmed cc1=  .996734 cc2=  .845978 lx=  8.62602 if=  58 il= 101 5/2/2020   n=  43 now=   12645 end=       5569      3899      5372 U=    17.24 T=   83.2 p1= -56.0 p2=   227.1 ed=   123 5/24/2020   x1=  58. x2= 101. y1=  1.46 y2= -1.03 BEST
GP: Confirmed US_Texas_Dallas 5/2/2020        101   12645     5569    3899     5372    10   123 5/24/2020 
AAA2     1 US_Texas_Dallas Confirmed cc1=  .996678 cc2=  .844180 lx=  8.63502 if=  59 il= 101 5/2/2020   n=  42 now=   12645 end=       5625      3899      5372 U=    17.43 T=   83.5 p1= -55.5 p2=   224.8 ed=   124 5/25/2020   x1=  59. x2= 101. y1=  1.41 y2= -1.00     
GP: Confirmed US_Texas_Dallas 5/2/2020        101   12645     5625    3899     5372    10   124 5/25/2020 
AAA2     1 US_Texas_Dallas Confirmed cc1=  .996660 cc2=  .842356 lx=  8.65502 if=  60 il= 101 5/2/2020   n=  41 now=   12645 end=       5738      3899      5372 U=    17.98 T=   83.9 p1= -54.6 p2=   220.4 ed=   126 5/27/2020   x1=  60. x2= 101. y1=  1.33 y2=  -.95     
GP: Confirmed US_Texas_Dallas 5/2/2020        101   12645     5738    3899     5372    10   126 5/27/2020 
AAA2     1 US_Texas_Dallas Confirmed cc1=  .996556 cc2=  .840382 lx=  8.67502 if=  61 il= 101 5/2/2020   n=  40 now=   12645 end=       5854      3899      5372 U=    18.27 T=   84.6 p1= -53.7 p2=   216.0 ed=   127 5/28/2020   x1=  61. x2= 101. y1=  1.29 y2=  -.90     
GP: Confirmed US_Texas_Dallas 5/2/2020        101   12645     5854    3899     5372    10   127 5/28/2020 
AAA2     1 US_Texas_Dallas Confirmed cc1=  .996548 cc2=  .838434 lx=  8.69502 if=  62 il= 101 5/2/2020   n=  39 now=   12645 end=       5973      3899      5372 U=    18.37 T=   85.3 p1= -52.8 p2=   211.7 ed=   128 5/29/2020   x1=  62. x2= 101. y1=  1.27 y2=  -.85     
GP: Confirmed US_Texas_Dallas 5/2/2020        101   12645     5973    3899     5372    10   128 5/29/2020 
AAA2     1 US_Texas_Dallas Confirmed cc1=  .996954 cc2=  .836826 lx=  8.73502 if=  63 il= 101 5/2/2020   n=  38 now=   12645 end=       6216      3899      5372 U=    19.65 T=   86.0 p1= -50.8 p2=   203.4 ed=   132 6/2/2020    x1=  63. x2= 101. y1=  1.17 y2=  -.76     
GP: Confirmed US_Texas_Dallas 5/2/2020        101   12645     6216    3899     5372    10   132 6/2/2020  
AAA2     1 US_Texas_Dallas Confirmed cc1=  .997002 cc2=  .834780 lx=  8.76502 if=  64 il= 101 5/2/2020   n=  37 now=   12645 end=       6406      3899      5372 U=    20.38 T=   86.7 p1= -49.3 p2=   197.4 ed=   134 6/4/2020    x1=  64. x2= 101. y1=  1.12 y2=  -.70     
GP: Confirmed US_Texas_Dallas 5/2/2020        101   12645     6406    3899     5372    10   134 6/4/2020  
AAA2     1 US_Texas_Dallas Confirmed cc1=  .997027 cc2=  .832628 lx=  8.79502 if=  65 il= 101 5/2/2020   n=  36 now=   12645 end=       6601      3899      5372 U=    21.14 T=   87.4 p1= -47.8 p2=   191.6 ed=   137 6/7/2020    x1=  65. x2= 101. y1=  1.06 y2=  -.64     
GP: Confirmed US_Texas_Dallas 5/2/2020        101   12645     6601    3899     5372    10   137 6/7/2020  
AAA2     1 US_Texas_Dallas Confirmed cc1=  .997007 cc2=  .830340 lx=  8.82502 if=  66 il= 101 5/2/2020   n=  35 now=   12645 end=       6802      3899      5372 U=    21.96 T=   88.1 p1= -46.2 p2=   185.9 ed=   139 6/9/2020    x1=  66. x2= 101. y1=  1.01 y2=  -.59     
GP: Confirmed US_Texas_Dallas 5/2/2020        101   12645     6802    3899     5372    10   139 6/9/2020  
AAA2     1 US_Texas_Dallas Confirmed cc1=  .996915 cc2=  .827884 lx=  8.84502 if=  67 il= 101 5/2/2020   n=  34 now=   12645 end=       6939      3899      5372 U=    22.27 T=   88.7 p1= -45.1 p2=   182.2 ed=   141 6/11/2020   x1=  67. x2= 101. y1=   .98 y2=  -.55     
GP: Confirmed US_Texas_Dallas 5/2/2020        101   12645     6939    3899     5372    10   141 6/11/2020 
AAA2     1 US_Texas_Dallas Confirmed cc1=  .996951 cc2=  .825452 lx=  8.89502 if=  68 il= 101 5/2/2020   n=  33 now=   12645 end=       7295      3899      5372 U=    23.27 T=   90.1 p1= -42.3 p2=   173.3 ed=   145 6/15/2020   x1=  68. x2= 101. y1=   .95 y2=  -.47     
GP: Confirmed US_Texas_Dallas 5/2/2020        101   12645     7295    3899     5372    10   145 6/15/2020 
AAA2     1 US_Texas_Dallas Confirmed cc1=  .997142 cc2=  .823064 lx=  8.95502 if=  69 il= 101 5/2/2020   n=  32 now=   12645 end=       7746      3899      5372 U=    24.70 T=   91.7 p1= -38.7 p2=   163.2 ed=   150 6/20/2020   x1=  69. x2= 101. y1=   .92 y2=  -.38     
GP: Confirmed US_Texas_Dallas 5/2/2020        101   12645     7746    3899     5372    10   150 6/20/2020 
AAA2     1 US_Texas_Dallas Confirmed cc1=  .997380 cc2=  .820604 lx=  9.04502 if=  70 il= 101 5/2/2020   n=  31 now=   12645 end=       8476      3899      5372 U=    26.97 T=   94.2 p1= -33.0 p2=   149.2 ed=   157 6/27/2020   x1=  70. x2= 101. y1=   .90 y2=  -.25     
GP: Confirmed US_Texas_Dallas 5/2/2020        101   12645     8476    3899     5372    10   157 6/27/2020 
AAA2     1 US_Texas_Dallas Confirmed cc1=  .997516 cc2=  .817910 lx=  9.13502 if=  71 il= 101 5/2/2020   n=  30 now=   12645 end=       9274      3899      5372 U=    29.30 T=   96.8 p1= -26.7 p2=   136.3 ed=   165 7/5/2020    x1=  71. x2= 101. y1=   .88 y2=  -.14     
GP: Confirmed US_Texas_Dallas 5/2/2020        101   12645     9274    3899     5372    10   165 7/5/2020  
AAA2     1 US_Texas_Dallas Confirmed cc1=  .997546 cc2=  .814972 lx=  9.23502 if=  72 il= 101 5/2/2020   n=  29 now=   12645 end=      10249      3899      5372 U=    31.75 T=   99.9 p1= -18.9 p2=   123.4 ed=   174 7/14/2020   x1=  72. x2= 101. y1=   .88 y2=  -.03     
GP: Confirmed US_Texas_Dallas 5/2/2020        101   12645    10249    3899     5372    10   174 7/14/2020 
AAA2     1 US_Texas_Dallas Confirmed cc1=  .997547 cc2=  .811852 lx=  9.34502 if=  73 il= 101 5/2/2020   n=  28 now=   12645 end=      11441      3899      5372 U=    36.12 T=  103.7 p1=  -9.5 p2=   110.5 ed=   188 7/28/2020   x1=  73. x2= 101. y1=   .85 y2=   .07     
GP: Confirmed US_Texas_Dallas 5/2/2020        101   12645    11441    3899     5372    10   188 7/28/2020 
AAA2     1 US_Texas_Dallas Confirmed cc1=  .997382 cc2=  .808400 lx=  9.28502 if=  74 il= 101 5/2/2020   n=  27 now=   12645 end=      10775      3899      5372 U=    33.59 T=  101.6 p1= -14.8 p2=   117.4 ed=   180 7/20/2020   x1=  74. x2= 101. y1=   .82 y2=   .02     
GP: Confirmed US_Texas_Dallas 5/2/2020        101   12645    10775    3899     5372    10   180 7/20/2020 
AAA2     1 US_Texas_Dallas Confirmed cc1=  .997096 cc2=  .804646 lx=  9.31502 if=  75 il= 101 5/2/2020   n=  26 now=   12645 end=      11103      3899      5372 U=    33.71 T=  102.5 p1= -12.2 p2=   113.9 ed=   182 7/22/2020   x1=  75. x2= 101. y1=   .82 y2=   .05     
GP: Confirmed US_Texas_Dallas 5/2/2020        101   12645    11103    3899     5372    10   182 7/22/2020 
AAA2     1 US_Texas_Dallas Confirmed cc1=  .996954 cc2=  .800838 lx=  9.42502 if=  76 il= 101 5/2/2020   n=  25 now=   12645 end=      12394      3899      5372 U=    36.71 T=  106.3 p1=  -2.0 p2=   102.0 ed=   192 8/1/2020    x1=  76. x2= 101. y1=   .83 y2=   .15     
GP: Confirmed US_Texas_Dallas 5/2/2020        101   12645    12394    3899     5372    10   192 8/1/2020  
AAA2     1 US_Texas_Dallas Confirmed cc1=  .996674 cc2=  .796674 lx=  9.51502 if=  77 il= 101 5/2/2020   n=  24 now=   12645 end=      13561      3899      5372 U=    38.46 T=  109.5 p1=   7.2 p2=    93.2 ed=   200 8/9/2020    x1=  77. x2= 101. y1=   .84 y2=   .22     
GP: Confirmed US_Texas_Dallas 5/2/2020        101   12645    13561    3899     5372    10   200 8/9/2020  
AAA2     1 US_Texas_Dallas Confirmed cc1=  .996586 cc2=  .792462 lx=  9.74502 if=  78 il= 101 5/2/2020   n=  23 now=   12645 end=      17068      3899      5372 U=    44.42 T=  118.3 p1=  35.0 p2=    74.1 ed=   223 9/1/2020    x1=  78. x2= 101. y1=   .91 y2=   .39     
GP: Confirmed US_Texas_Dallas 5/2/2020        101   12645    17068    3899     5372    10   223 9/1/2020  
AAA2     1 US_Texas_Dallas Confirmed cc1=  .996003 cc2=  .782802 lx= 10.28502 if=  80 il= 101 5/2/2020   n=  21 now=   12645 end=      29290      3899      5372 U=    58.91 T=  142.3 p1= 131.6 p2=    43.2 ed=   281 10/29/2020  x1=  80. x2= 101. y1=  1.06 y2=   .70     
GP: Confirmed US_Texas_Dallas 5/2/2020        101   12645    29290    3899     5372    10   281 10/29/2020
AAA2     1 US_Texas_Dallas Confirmed cc1=  .995437 cc2=  .777219 lx= 10.43502 if=  81 il= 101 5/2/2020   n=  20 now=   12645 end=      34030      3899      5372 U=    62.53 T=  149.3 p1= 169.1 p2=    37.2 ed=   296 11/13/2020  x1=  81. x2= 101. y1=  1.09 y2=   .77     
GP: Confirmed US_Texas_Dallas 5/2/2020        101   12645    34030    3899     5372    10   296 11/13/2020
AAA2     1 US_Texas_Dallas Confirmed cc1=  .994780 cc2=  .771174 lx= 10.69502 if=  82 il= 101 5/2/2020   n=  19 now=   12645 end=      44135      3899      5372 U=    68.20 T=  161.5 p1= 249.0 p2=    28.7 ed=   322 12/9/2020   x1=  82. x2= 101. y1=  1.17 y2=   .89     
GP: Confirmed US_Texas_Dallas 5/2/2020        101   12645    -        3899     5372    10   322 12/9/2020 
AAA2     1 US_Texas_Dallas Confirmed cc1=  .994270 cc2=  .764855 lx= 11.44502 if=  83 il= 101 5/2/2020   n=  18 now=   12645 end=      93434      3899      5372 U=    86.90 T=  201.4 p1= 638.9 p2=    13.5 ed=   406 3/3/2021    x1=  83. x2= 101. y1=  1.36 y2=  1.16     
GP: Confirmed US_Texas_Dallas 5/2/2020        101   12645    -        3899     5372    10   406 3/3/2021  
AAA2     1 US_Texas_Dallas Confirmed cc1=  .993749 cc2=  .758046 lx= 11.44502 if=  84 il= 101 5/2/2020   n=  17 now=   12645 end=      93434      3899      5372 U=    88.28 T=  203.0 p1= 638.9 p2=    13.5 ed=   411 3/8/2021    x1=  84. x2= 101. y1=  1.35 y2=  1.16     
GP: Confirmed US_Texas_Dallas 5/2/2020        101   12645    -        3899     5372    10   411 3/8/2021  
AAA2     1 US_Texas_Dallas Confirmed cc1=  .992818 cc2=  .750282 lx= 11.44502 if=  85 il= 101 5/2/2020   n=  16 now=   12645 end=      93434      3899      5372 U=    87.78 T=  202.5 p1= 638.9 p2=    13.5 ed=   409 3/6/2021    x1=  85. x2= 101. y1=  1.34 y2=  1.16     
GP: Confirmed US_Texas_Dallas 5/2/2020        101   12645    -        3899     5372    10   409 3/6/2021  
AAA2     1 US_Texas_Dallas Confirmed cc1=  .991893 cc2=  .741893 lx= 11.44502 if=  86 il= 101 5/2/2020   n=  15 now=   12645 end=      93434      3899      5372 U=    89.90 T=  204.9 p1= 638.9 p2=    13.5 ed=   417 3/14/2021   x1=  86. x2= 101. y1=  1.32 y2=  1.16     
GP: Confirmed US_Texas_Dallas 5/2/2020        101   12645    -        3899     5372    10   417 3/14/2021 
AAA2     1 US_Texas_Dallas Confirmed cc1=  .990220 cc2=  .732021 lx= 11.44502 if=  87 il= 101 5/2/2020   n=  14 now=   12645 end=      93434      3899      5372 U=    92.77 T=  208.2 p1= 638.9 p2=    13.5 ed=   427 3/24/2021   x1=  87. x2= 101. y1=  1.31 y2=  1.16     
GP: Confirmed US_Texas_Dallas 5/2/2020        101   12645    -        3899     5372    10   427 3/24/2021 
AAA2     1 US_Texas_Dallas Confirmed cc1=  .988264 cc2=  .721003 lx= 11.44502 if=  88 il= 101 5/2/2020   n=  13 now=   12645 end=      93434      3899      5372 U=    93.53 T=  209.1 p1= 638.9 p2=    13.5 ed=   429 3/26/2021   x1=  88. x2= 101. y1=  1.29 y2=  1.16     
GP: Confirmed US_Texas_Dallas 5/2/2020        101   12645    -        3899     5372    10   429 3/26/2021 
AAA2     1 US_Texas_Dallas Confirmed cc1=  .986538 cc2=  .709188 lx= 11.44502 if=  89 il= 101 5/2/2020   n=  12 now=   12645 end=      93434      3899      5372 U=    92.57 T=  208.0 p1= 638.9 p2=    13.5 ed=   426 3/23/2021   x1=  89. x2= 101. y1=  1.29 y2=  1.16     
GP: Confirmed US_Texas_Dallas 5/2/2020        101   12645    -        3899     5372    10   426 3/23/2021 
AAA2     1 US_Texas_Dallas Confirmed cc1=  .982326 cc2=  .666098 lx= 11.44502 if=  92 il= 101 5/2/2020   n=   9 now=   12645 end=      93434      3899      5372 U=    87.43 T=  202.1 p1= 638.9 p2=    13.5 ed=   408 3/5/2021    x1=  92. x2= 101. y1=  1.26 y2=  1.16     
GP: Confirmed US_Texas_Dallas 5/2/2020        101   12645    -        3899     5372    10   408 3/5/2021  
AAA2     1 US_Texas_Dallas Confirmed cc1=  .981970 cc2=  .648636 lx= 11.44502 if=  93 il= 101 5/2/2020   n=   8 now=   12645 end=      93434      3899      5372 U=    83.59 T=  197.6 p1= 638.9 p2=    13.5 ed=   394 2/19/2021   x1=  93. x2= 101. y1=  1.25 y2=  1.16     
GP: Confirmed US_Texas_Dallas 5/2/2020        101   12645    -        3899     5372    10   394 2/19/2021 
AAA2     1 US_Texas_Dallas Confirmed cc1=  .980666 cc2=  .627112 lx= 11.44502 if=  94 il= 101 5/2/2020   n=   7 now=   12645 end=      93434      3899      5372 U=    79.36 T=  192.7 p1= 638.9 p2=    13.5 ed=   380 2/5/2021    x1=  94. x2= 101. y1=  1.24 y2=  1.16     
GP: Confirmed US_Texas_Dallas 5/2/2020        101   12645    -        3899     5372    10   380 2/5/2021  
AAA2     1 US_Texas_Dallas Confirmed cc1=  .976922 cc2=  .598958 lx= 11.44502 if=  95 il= 101 5/2/2020   n=   6 now=   12645 end=      93434      3899      5372 U=    76.99 T=  190.0 p1= 638.9 p2=    13.5 ed=   371 1/27/2021   x1=  95. x2= 101. y1=  1.23 y2=  1.16     
GP: Confirmed US_Texas_Dallas 5/2/2020        101   12645    -        3899     5372    10   371 1/27/2021 
AAA2     1 US_Texas_Dallas Confirmed cc1=  .973323 cc2=  .565075 lx= 11.44502 if=  96 il= 101 5/2/2020   n=   5 now=   12645 end=      93434      3899      5372 U=    74.45 T=  187.1 p1= 638.9 p2=    13.5 ed=   362 1/18/2021   x1=  96. x2= 101. y1=  1.22 y2=  1.16     
GP: Confirmed US_Texas_Dallas 5/2/2020        101   12645    -        3899     5372    10   362 1/18/2021 
AAA2     1 US_Texas_Dallas Confirmed cc1=  .996322 cc2=  .860239 lx=  8.61502 if=  49 il= 102 5/3/2020   n=  53 now=   12645 end=       5513      4133      5839 U=    16.00 T=   82.1 p1= -56.4 p2=   229.4 ed=   119 5/20/2020   x1=  49. x2= 102. y1=  2.07 y2= -1.24     
GP: Confirmed US_Texas_Dallas 5/3/2020        102   12645     5513    4133     5839     7   119 5/20/2020 
AAA2     1 US_Texas_Dallas Confirmed cc1=  .996256 cc2=  .858895 lx=  8.61502 if=  50 il= 102 5/3/2020   n=  52 now=   12645 end=       5513      4133      5839 U=    15.95 T=   82.2 p1= -56.4 p2=   229.4 ed=   119 5/20/2020   x1=  50. x2= 102. y1=  2.02 y2= -1.24     
GP: Confirmed US_Texas_Dallas 5/3/2020        102   12645     5513    4133     5839     7   119 5/20/2020 
AAA1     1 US_Texas_Dallas Confirmed cc1=  .996248 cc2=  .857573 lx=  8.63502 if=  51 il= 102 5/3/2020   n=  51 now=   12645 end=       5625      4133      5839 U=    16.68 T=   82.4 p1= -55.5 p2=   224.8 ed=   121 5/22/2020   x1=  51. x2= 102. y1=  1.88 y2= -1.18 BEST
AAA2     1 US_Texas_Dallas Confirmed cc1=  .996249 cc2=  .857573 lx=  8.63002 if=  51 il= 102 5/3/2020   n=  51 now=   12645 end=       5625      4133      5839 U=    16.68 T=   82.4 p1= -55.5 p2=   224.8 ed=   121 5/22/2020   x1=  51. x2= 102. y1=  1.88 y2= -1.18 BEST
GP: Confirmed US_Texas_Dallas 5/3/2020        102   12645     5625    4133     5839     7   121 5/22/2020 
AAA1     1 US_Texas_Dallas Confirmed cc1=  .996060 cc2=  .856032 lx=  8.63502 if=  52 il= 102 5/3/2020   n=  50 now=   12645 end=       5625      4133      5839 U=    16.45 T=   82.6 p1= -55.5 p2=   224.8 ed=   121 5/22/2020   x1=  52. x2= 102. y1=  1.86 y2= -1.18 BEST
AAA2     1 US_Texas_Dallas Confirmed cc1=  .996060 cc2=  .856032 lx=  8.63402 if=  52 il= 102 5/3/2020   n=  50 now=   12645 end=       5625      4133      5839 U=    16.45 T=   82.6 p1= -55.5 p2=   224.8 ed=   121 5/22/2020   x1=  52. x2= 102. y1=  1.86 y2= -1.18 BEST
GP: Confirmed US_Texas_Dallas 5/3/2020        102   12645     5625    4133     5839     7   121 5/22/2020 
AAA1     1 US_Texas_Dallas Confirmed cc1=  .995960 cc2=  .854539 lx=  8.64502 if=  53 il= 102 5/3/2020   n=  49 now=   12645 end=       5681      4133      5839 U=    16.46 T=   83.2 p1= -55.1 p2=   222.6 ed=   122 5/23/2020   x1=  53. x2= 102. y1=  1.83 y2= -1.14 BEST
AAA2     1 US_Texas_Dallas Confirmed cc1=  .995960 cc2=  .854539 lx=  8.64302 if=  53 il= 102 5/3/2020   n=  49 now=   12645 end=       5681      4133      5839 U=    16.46 T=   83.2 p1= -55.1 p2=   222.6 ed=   122 5/23/2020   x1=  53. x2= 102. y1=  1.83 y2= -1.14 BEST
GP: Confirmed US_Texas_Dallas 5/3/2020        102   12645     5681    4133     5839     7   122 5/23/2020 
AAA1     1 US_Texas_Dallas Confirmed cc1=  .996006 cc2=  .853149 lx=  8.65502 if=  54 il= 102 5/3/2020   n=  48 now=   12645 end=       5738      4133      5839 U=    16.81 T=   83.3 p1= -54.6 p2=   220.4 ed=   122 5/23/2020   x1=  54. x2= 102. y1=  1.74 y2= -1.11 BEST
AAA2     1 US_Texas_Dallas Confirmed cc1=  .996006 cc2=  .853149 lx=  8.65802 if=  54 il= 102 5/3/2020   n=  48 now=   12645 end=       5738      4133      5839 U=    16.81 T=   83.3 p1= -54.6 p2=   220.4 ed=   122 5/23/2020   x1=  54. x2= 102. y1=  1.74 y2= -1.11 BEST
GP: Confirmed US_Texas_Dallas 5/3/2020        102   12645     5738    4133     5839     7   122 5/23/2020 
AAA1     1 US_Texas_Dallas Confirmed cc1=  .995971 cc2=  .851633 lx=  8.67502 if=  55 il= 102 5/3/2020   n=  47 now=   12645 end=       5854      4133      5839 U=    17.21 T=   83.8 p1= -53.7 p2=   216.0 ed=   124 5/25/2020   x1=  55. x2= 102. y1=  1.68 y2= -1.05 BEST
AAA2     1 US_Texas_Dallas Confirmed cc1=  .995972 cc2=  .851633 lx=  8.67102 if=  55 il= 102 5/3/2020   n=  47 now=   12645 end=       5854      4133      5839 U=    17.21 T=   83.8 p1= -53.7 p2=   216.0 ed=   124 5/25/2020   x1=  55. x2= 102. y1=  1.68 y2= -1.05 BEST
GP: Confirmed US_Texas_Dallas 5/3/2020        102   12645     5854    4133     5839     7   124 5/25/2020 
AAA1     1 US_Texas_Dallas Confirmed cc1=  .995931 cc2=  .850066 lx=  8.68502 if=  56 il= 102 5/3/2020   n=  46 now=   12645 end=       5913      4133      5839 U=    17.42 T=   84.1 p1= -53.2 p2=   213.9 ed=   125 5/26/2020   x1=  56. x2= 102. y1=  1.61 y2= -1.03 BEST
AAA2     1 US_Texas_Dallas Confirmed cc1=  .995931 cc2=  .850066 lx=  8.68402 if=  56 il= 102 5/3/2020   n=  46 now=   12645 end=       5913      4133      5839 U=    17.42 T=   84.1 p1= -53.2 p2=   213.9 ed=   125 5/26/2020   x1=  56. x2= 102. y1=  1.61 y2= -1.03 BEST
GP: Confirmed US_Texas_Dallas 5/3/2020        102   12645     5913    4133     5839     7   125 5/26/2020 
AAA1     1 US_Texas_Dallas Confirmed cc1=  .995909 cc2=  .848467 lx=  8.69502 if=  57 il= 102 5/3/2020   n=  45 now=   12645 end=       5973      4133      5839 U=    17.79 T=   84.2 p1= -52.8 p2=   211.7 ed=   126 5/27/2020   x1=  57. x2= 102. y1=  1.53 y2= -1.00 BEST
AAA2     1 US_Texas_Dallas Confirmed cc1=  .995911 cc2=  .848467 lx=  8.70002 if=  57 il= 102 5/3/2020   n=  45 now=   12645 end=       5973      4133      5839 U=    17.79 T=   84.2 p1= -52.8 p2=   211.7 ed=   126 5/27/2020   x1=  57. x2= 102. y1=  1.53 y2= -1.00 BEST
GP: Confirmed US_Texas_Dallas 5/3/2020        102   12645     5973    4133     5839     7   126 5/27/2020 
AAA2     1 US_Texas_Dallas Confirmed cc1=  .995798 cc2=  .846726 lx=  8.71502 if=  58 il= 102 5/3/2020   n=  44 now=   12645 end=       6093      4133      5839 U=    18.11 T=   84.9 p1= -51.8 p2=   207.5 ed=   127 5/28/2020   x1=  58. x2= 102. y1=  1.48 y2=  -.95     
GP: Confirmed US_Texas_Dallas 5/3/2020        102   12645     6093    4133     5839     7   127 5/28/2020 
AAA2     1 US_Texas_Dallas Confirmed cc1=  .995745 cc2=  .844989 lx=  8.72502 if=  59 il= 102 5/3/2020   n=  43 now=   12645 end=       6154      4133      5839 U=    18.31 T=   85.1 p1= -51.3 p2=   205.5 ed=   128 5/29/2020   x1=  59. x2= 102. y1=  1.43 y2=  -.92     
GP: Confirmed US_Texas_Dallas 5/3/2020        102   12645     6154    4133     5839     7   128 5/29/2020 
AAA2     1 US_Texas_Dallas Confirmed cc1=  .995733 cc2=  .843235 lx=  8.74502 if=  60 il= 102 5/3/2020   n=  42 now=   12645 end=       6279      4133      5839 U=    18.88 T=   85.5 p1= -50.3 p2=   201.4 ed=   130 5/31/2020   x1=  60. x2= 102. y1=  1.35 y2=  -.87     
