TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4808.00000        8.47804
TAB:  US_New_Jersey_Burlington Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .993794 cc2=  .585545 lx= 10.47804 if=  90 il=  95 4/26/2020  n=   5 now=    4808 end=      35526      2333      3641 U=    51.26 T=  146.4 p1= 638.9 p2=    13.5 ed=   267 10/15/2020  x1=  90. x2=  95. y1=  1.10 y2=  1.00     
GP: Confirmed US_New_Jersey_Burlington 4/26/2020        95    4808    -        2333     3641     8   267 10/15/2020
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .996740 cc2=  .853883 lx=  8.46804 if=  48 il=  96 4/27/2020  n=  48 now=    4808 end=       4760      2407      3819 U=    19.72 T=   88.4 p1=  -1.0 p2=   101.0 ed=   134 6/4/2020    x1=  48. x2=  96. y1=  2.05 y2=  -.38     
GP: Confirmed US_New_Jersey_Burlington 4/27/2020        96    4808     4760    2407     3819     8   134 6/4/2020  
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .997247 cc2=  .852910 lx=  8.42804 if=  49 il=  96 4/27/2020  n=  47 now=    4808 end=       4573      2407      3819 U=    18.88 T=   87.6 p1=  -4.9 p2=   105.1 ed=   132 6/2/2020    x1=  49. x2=  96. y1=  2.05 y2=  -.44     
GP: Confirmed US_New_Jersey_Burlington 4/27/2020        96    4808     4573    2407     3819     8   132 6/2/2020  
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .997574 cc2=  .851709 lx=  8.38804 if=  50 il=  96 4/27/2020  n=  46 now=    4808 end=       4394      2407      3819 U=    18.05 T=   86.8 p1=  -8.6 p2=   109.4 ed=   129 5/30/2020   x1=  50. x2=  96. y1=  2.04 y2=  -.51     
GP: Confirmed US_New_Jersey_Burlington 4/27/2020        96    4808     4394    2407     3819     8   129 5/30/2020 
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .997721 cc2=  .850279 lx=  8.35804 if=  51 il=  96 4/27/2020  n=  45 now=    4808 end=       4264      2407      3819 U=    17.71 T=   86.1 p1= -11.3 p2=   112.8 ed=   127 5/28/2020   x1=  51. x2=  96. y1=  1.98 y2=  -.56     
GP: Confirmed US_New_Jersey_Burlington 4/27/2020        96    4808     4264    2407     3819     8   127 5/28/2020 
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .997955 cc2=  .848884 lx=  8.33804 if=  52 il=  96 4/27/2020  n=  44 now=    4808 end=       4179      2407      3819 U=    17.09 T=   85.8 p1= -13.1 p2=   115.1 ed=   126 5/27/2020   x1=  52. x2=  96. y1=  1.98 y2=  -.59     
GP: Confirmed US_New_Jersey_Burlington 4/27/2020        96    4808     4179    2407     3819     8   126 5/27/2020 
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .998009 cc2=  .847253 lx=  8.31804 if=  53 il=  96 4/27/2020  n=  43 now=    4808 end=       4097      2407      3819 U=    16.49 T=   85.6 p1= -14.8 p2=   117.4 ed=   124 5/25/2020   x1=  53. x2=  96. y1=  1.98 y2=  -.63     
GP: Confirmed US_New_Jersey_Burlington 4/27/2020        96    4808     4097    2407     3819     8   124 5/25/2020 
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .997919 cc2=  .845420 lx=  8.29804 if=  54 il=  96 4/27/2020  n=  42 now=    4808 end=       4015      2407      3819 U=    16.34 T=   85.1 p1= -16.5 p2=   119.8 ed=   123 5/24/2020   x1=  54. x2=  96. y1=  1.90 y2=  -.67     
GP: Confirmed US_New_Jersey_Burlington 4/27/2020        96    4808     4015    2407     3819     8   123 5/24/2020 
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .997877 cc2=  .843573 lx=  8.28804 if=  55 il=  96 4/27/2020  n=  41 now=    4808 end=       3976      2407      3819 U=    15.84 T=   85.1 p1= -17.3 p2=   120.9 ed=   122 5/23/2020   x1=  55. x2=  96. y1=  1.90 y2=  -.69     
GP: Confirmed US_New_Jersey_Burlington 4/27/2020        96    4808     3976    2407     3819     8   122 5/23/2020 
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .997723 cc2=  .841549 lx=  8.28804 if=  56 il=  96 4/27/2020  n=  40 now=    4808 end=       3976      2407      3819 U=    16.14 T=   84.9 p1= -17.3 p2=   120.9 ed=   122 5/23/2020   x1=  56. x2=  96. y1=  1.79 y2=  -.69     
GP: Confirmed US_New_Jersey_Burlington 4/27/2020        96    4808     3976    2407     3819     8   122 5/23/2020 
AAA1     1 US_New_Jersey_Burlington Confirmed cc1=  .997667 cc2=  .839553 lx=  8.26804 if=  57 il=  96 4/27/2020  n=  39 now=    4808 end=       3897      2407      3819 U=    15.87 T=   84.4 p1= -18.9 p2=   123.4 ed=   121 5/22/2020   x1=  57. x2=  96. y1=  1.73 y2=  -.73 BEST
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .997667 cc2=  .839553 lx=  8.26904 if=  57 il=  96 4/27/2020  n=  39 now=    4808 end=       3897      2407      3819 U=    15.87 T=   84.4 p1= -18.9 p2=   123.4 ed=   121 5/22/2020   x1=  57. x2=  96. y1=  1.73 y2=  -.73 BEST
GP: Confirmed US_New_Jersey_Burlington 4/27/2020        96    4808     3897    2407     3819     8   121 5/22/2020 
AAA1     1 US_New_Jersey_Burlington Confirmed cc1=  .997629 cc2=  .837501 lx=  8.25804 if=  58 il=  96 4/27/2020  n=  38 now=    4808 end=       3858      2407      3819 U=    15.56 T=   84.3 p1= -19.8 p2=   124.6 ed=   121 5/22/2020   x1=  58. x2=  96. y1=  1.69 y2=  -.75 BEST
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .997629 cc2=  .837501 lx=  8.25404 if=  58 il=  96 4/27/2020  n=  38 now=    4808 end=       3858      2407      3819 U=    15.56 T=   84.3 p1= -19.8 p2=   124.6 ed=   121 5/22/2020   x1=  58. x2=  96. y1=  1.69 y2=  -.75 BEST
GP: Confirmed US_New_Jersey_Burlington 4/27/2020        96    4808     3858    2407     3819     8   121 5/22/2020 
AAA1     1 US_New_Jersey_Burlington Confirmed cc1=  .997526 cc2=  .835304 lx=  8.23804 if=  59 il=  96 4/27/2020  n=  37 now=    4808 end=       3782      2407      3819 U=    15.15 T=   84.0 p1= -21.3 p2=   127.1 ed=   119 5/20/2020   x1=  59. x2=  96. y1=  1.65 y2=  -.79 BEST
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .997526 cc2=  .835304 lx=  8.24204 if=  59 il=  96 4/27/2020  n=  37 now=    4808 end=       3782      2407      3819 U=    15.15 T=   84.0 p1= -21.3 p2=   127.1 ed=   119 5/20/2020   x1=  59. x2=  96. y1=  1.65 y2=  -.79 BEST
GP: Confirmed US_New_Jersey_Burlington 4/27/2020        96    4808     3782    2407     3819     8   119 5/20/2020 
AAA1     1 US_New_Jersey_Burlington Confirmed cc1=  .997367 cc2=  .832968 lx=  8.23804 if=  60 il=  96 4/27/2020  n=  36 now=    4808 end=       3782      2407      3819 U=    15.00 T=   84.1 p1= -21.3 p2=   127.1 ed=   119 5/20/2020   x1=  60. x2=  96. y1=  1.61 y2=  -.79 BEST
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .997367 cc2=  .832968 lx=  8.23404 if=  60 il=  96 4/27/2020  n=  36 now=    4808 end=       3782      2407      3819 U=    15.00 T=   84.1 p1= -21.3 p2=   127.1 ed=   119 5/20/2020   x1=  60. x2=  96. y1=  1.61 y2=  -.79 BEST
GP: Confirmed US_New_Jersey_Burlington 4/27/2020        96    4808     3782    2407     3819     8   119 5/20/2020 
AAA1     1 US_New_Jersey_Burlington Confirmed cc1=  .997158 cc2=  .830491 lx=  8.22804 if=  61 il=  96 4/27/2020  n=  35 now=    4808 end=       3744      2407      3819 U=    14.88 T=   83.8 p1= -22.1 p2=   128.4 ed=   118 5/19/2020   x1=  61. x2=  96. y1=  1.54 y2=  -.82 BEST
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .997158 cc2=  .830491 lx=  8.22904 if=  61 il=  96 4/27/2020  n=  35 now=    4808 end=       3744      2407      3819 U=    14.88 T=   83.8 p1= -22.1 p2=   128.4 ed=   118 5/19/2020   x1=  61. x2=  96. y1=  1.54 y2=  -.82 BEST
GP: Confirmed US_New_Jersey_Burlington 4/27/2020        96    4808     3744    2407     3819     8   118 5/19/2020 
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .996934 cc2=  .827903 lx=  8.21804 if=  62 il=  96 4/27/2020  n=  34 now=    4808 end=       3707      2407      3819 U=    14.53 T=   83.8 p1= -22.9 p2=   129.7 ed=   118 5/19/2020   x1=  62. x2=  96. y1=  1.50 y2=  -.84     
GP: Confirmed US_New_Jersey_Burlington 4/27/2020        96    4808     3707    2407     3819     8   118 5/19/2020 
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .996655 cc2=  .825156 lx=  8.21804 if=  63 il=  96 4/27/2020  n=  33 now=    4808 end=       3707      2407      3819 U=    14.29 T=   84.0 p1= -22.9 p2=   129.7 ed=   117 5/18/2020   x1=  63. x2=  96. y1=  1.47 y2=  -.84     
GP: Confirmed US_New_Jersey_Burlington 4/27/2020        96    4808     3707    2407     3819     8   117 5/18/2020 
AAA1     1 US_New_Jersey_Burlington Confirmed cc1=  .996402 cc2=  .822324 lx=  8.23804 if=  64 il=  96 4/27/2020  n=  32 now=    4808 end=       3782      2407      3819 U=    14.54 T=   84.4 p1= -21.3 p2=   127.1 ed=   118 5/19/2020   x1=  64. x2=  96. y1=  1.41 y2=  -.79 BEST
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .996402 cc2=  .822324 lx=  8.23304 if=  64 il=  96 4/27/2020  n=  32 now=    4808 end=       3782      2407      3819 U=    14.54 T=   84.4 p1= -21.3 p2=   127.1 ed=   118 5/19/2020   x1=  64. x2=  96. y1=  1.41 y2=  -.79 BEST
GP: Confirmed US_New_Jersey_Burlington 4/27/2020        96    4808     3782    2407     3819     8   118 5/19/2020 
AAA1     1 US_New_Jersey_Burlington Confirmed cc1=  .996141 cc2=  .819365 lx=  8.24804 if=  65 il=  96 4/27/2020  n=  31 now=    4808 end=       3820      2407      3819 U=    14.76 T=   84.6 p1= -20.5 p2=   125.9 ed=   119 5/20/2020   x1=  65. x2=  96. y1=  1.33 y2=  -.77 BEST
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .996141 cc2=  .819365 lx=  8.24704 if=  65 il=  96 4/27/2020  n=  31 now=    4808 end=       3820      2407      3819 U=    14.76 T=   84.6 p1= -20.5 p2=   125.9 ed=   119 5/20/2020   x1=  65. x2=  96. y1=  1.33 y2=  -.77 BEST
GP: Confirmed US_New_Jersey_Burlington 4/27/2020        96    4808     3820    2407     3819     8   119 5/20/2020 
AAA1     1 US_New_Jersey_Burlington Confirmed cc1=  .995449 cc2=  .812875 lx=  8.26804 if=  67 il=  96 4/27/2020  n=  29 now=    4808 end=       3897      2407      3819 U=    15.04 T=   85.0 p1= -18.9 p2=   123.4 ed=   120 5/21/2020   x1=  67. x2=  96. y1=  1.20 y2=  -.73 BEST
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .995450 cc2=  .812875 lx=  8.27104 if=  67 il=  96 4/27/2020  n=  29 now=    4808 end=       3897      2407      3819 U=    15.04 T=   85.0 p1= -18.9 p2=   123.4 ed=   120 5/21/2020   x1=  67. x2=  96. y1=  1.20 y2=  -.73 BEST
GP: Confirmed US_New_Jersey_Burlington 4/27/2020        96    4808     3897    2407     3819     8   120 5/21/2020 
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .995078 cc2=  .809382 lx=  8.28804 if=  68 il=  96 4/27/2020  n=  28 now=    4808 end=       3976      2407      3819 U=    15.36 T=   85.4 p1= -17.3 p2=   120.9 ed=   121 5/22/2020   x1=  68. x2=  96. y1=  1.13 y2=  -.69     
GP: Confirmed US_New_Jersey_Burlington 4/27/2020        96    4808     3976    2407     3819     8   121 5/22/2020 
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .994670 cc2=  .805688 lx=  8.30804 if=  69 il=  96 4/27/2020  n=  27 now=    4808 end=       4056      2407      3819 U=    15.44 T=   86.0 p1= -15.6 p2=   118.5 ed=   122 5/23/2020   x1=  69. x2=  96. y1=  1.10 y2=  -.65     
GP: Confirmed US_New_Jersey_Burlington 4/27/2020        96    4808     4056    2407     3819     8   122 5/23/2020 
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .994570 cc2=  .802120 lx=  8.35804 if=  70 il=  96 4/27/2020  n=  26 now=    4808 end=       4264      2407      3819 U=    16.31 T=   86.9 p1= -11.3 p2=   112.8 ed=   125 5/26/2020   x1=  70. x2=  96. y1=  1.04 y2=  -.56     
GP: Confirmed US_New_Jersey_Burlington 4/27/2020        96    4808     4264    2407     3819     8   125 5/26/2020 
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .994492 cc2=  .798376 lx=  8.41804 if=  71 il=  96 4/27/2020  n=  25 now=    4808 end=       4528      2407      3819 U=    17.07 T=   88.2 p1=  -5.8 p2=   106.2 ed=   128 5/29/2020   x1=  71. x2=  96. y1=  1.01 y2=  -.46     
GP: Confirmed US_New_Jersey_Burlington 4/27/2020        96    4808     4528    2407     3819     8   128 5/29/2020 
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .995186 cc2=  .795186 lx=  8.55804 if=  72 il=  96 4/27/2020  n=  24 now=    4808 end=       5208      2407      3819 U=    19.44 T=   91.0 p1=   8.3 p2=    92.3 ed=   136 6/6/2020    x1=  72. x2=  96. y1=   .98 y2=  -.26     
GP: Confirmed US_New_Jersey_Burlington 4/27/2020        96    4808     5208    2407     3819     8   136 6/6/2020  
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .996260 cc2=  .792136 lx=  8.78804 if=  73 il=  96 4/27/2020  n=  23 now=    4808 end=       6555      2407      3819 U=    23.76 T=   96.0 p1=  36.3 p2=    73.3 ed=   152 6/22/2020   x1=  73. x2=  96. y1=   .97 y2=   .00     
GP: Confirmed US_New_Jersey_Burlington 4/27/2020        96    4808     6555    2407     3819     8   152 6/22/2020 
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .996849 cc2=  .788335 lx=  9.07804 if=  74 il=  96 4/27/2020  n=  22 now=    4808 end=       8760      2407      3819 U=    28.79 T=  103.4 p1=  82.2 p2=    54.9 ed=   171 7/11/2020   x1=  74. x2=  96. y1=  1.02 y2=   .26     
GP: Confirmed US_New_Jersey_Burlington 4/27/2020        96    4808     8760    2407     3819     8   171 7/11/2020 
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .997727 cc2=  .784526 lx=  9.66804 if=  75 il=  96 4/27/2020  n=  21 now=    4808 end=      15804      2407      3819 U=    39.62 T=  121.1 p1= 228.7 p2=    30.4 ed=   214 8/23/2020   x1=  75. x2=  96. y1=  1.16 y2=   .63     
GP: Confirmed US_New_Jersey_Burlington 4/27/2020        96    4808    -        2407     3819     8   214 8/23/2020 
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .998192 cc2=  .779974 lx= 10.47804 if=  76 il=  96 4/27/2020  n=  20 now=    4808 end=      35526      2407      3819 U=    54.67 T=  150.1 p1= 638.9 p2=    13.5 ed=   279 10/27/2020  x1=  76. x2=  96. y1=  1.36 y2=   .99     
GP: Confirmed US_New_Jersey_Burlington 4/27/2020        96    4808    -        2407     3819     8   279 10/27/2020
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .998232 cc2=  .774625 lx= 10.47804 if=  77 il=  96 4/27/2020  n=  19 now=    4808 end=      35526      2407      3819 U=    55.44 T=  150.9 p1= 638.9 p2=    13.5 ed=   281 10/29/2020  x1=  77. x2=  96. y1=  1.33 y2=   .99     
GP: Confirmed US_New_Jersey_Burlington 4/27/2020        96    4808    -        2407     3819     8   281 10/29/2020
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .998123 cc2=  .768707 lx= 10.47804 if=  78 il=  96 4/27/2020  n=  18 now=    4808 end=      35526      2407      3819 U=    56.84 T=  152.3 p1= 638.9 p2=    13.5 ed=   286 11/3/2020   x1=  78. x2=  96. y1=  1.31 y2=   .99     
GP: Confirmed US_New_Jersey_Burlington 4/27/2020        96    4808    -        2407     3819     8   286 11/3/2020 
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .997792 cc2=  .762089 lx= 10.47804 if=  79 il=  96 4/27/2020  n=  17 now=    4808 end=      35526      2407      3819 U=    57.53 T=  153.0 p1= 638.9 p2=    13.5 ed=   288 11/5/2020   x1=  79. x2=  96. y1=  1.29 y2=   .99     
GP: Confirmed US_New_Jersey_Burlington 4/27/2020        96    4808    -        2407     3819     8   288 11/5/2020 
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .997438 cc2=  .754902 lx= 10.47804 if=  80 il=  96 4/27/2020  n=  16 now=    4808 end=      35526      2407      3819 U=    58.43 T=  153.9 p1= 638.9 p2=    13.5 ed=   291 11/8/2020   x1=  80. x2=  96. y1=  1.26 y2=   .99     
GP: Confirmed US_New_Jersey_Burlington 4/27/2020        96    4808    -        2407     3819     8   291 11/8/2020 
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .997370 cc2=  .747370 lx= 10.47804 if=  81 il=  96 4/27/2020  n=  15 now=    4808 end=      35526      2407      3819 U=    58.45 T=  153.9 p1= 638.9 p2=    13.5 ed=   291 11/8/2020   x1=  81. x2=  96. y1=  1.25 y2=   .99     
GP: Confirmed US_New_Jersey_Burlington 4/27/2020        96    4808    -        2407     3819     8   291 11/8/2020 
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .997579 cc2=  .739380 lx= 10.47804 if=  82 il=  96 4/27/2020  n=  14 now=    4808 end=      35526      2407      3819 U=    58.04 T=  153.5 p1= 638.9 p2=    13.5 ed=   290 11/7/2020   x1=  82. x2=  96. y1=  1.23 y2=   .99     
GP: Confirmed US_New_Jersey_Burlington 4/27/2020        96    4808    -        2407     3819     8   290 11/7/2020 
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .998025 cc2=  .730764 lx= 10.47804 if=  83 il=  96 4/27/2020  n=  13 now=    4808 end=      35526      2407      3819 U=    56.95 T=  152.4 p1= 638.9 p2=    13.5 ed=   286 11/3/2020   x1=  83. x2=  96. y1=  1.22 y2=   .99     
GP: Confirmed US_New_Jersey_Burlington 4/27/2020        96    4808    -        2407     3819     8   286 11/3/2020 
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .998328 cc2=  .720977 lx= 10.47804 if=  84 il=  96 4/27/2020  n=  12 now=    4808 end=      35526      2407      3819 U=    55.75 T=  151.2 p1= 638.9 p2=    13.5 ed=   282 10/30/2020  x1=  84. x2=  96. y1=  1.21 y2=   .99     
GP: Confirmed US_New_Jersey_Burlington 4/27/2020        96    4808    -        2407     3819     8   282 10/30/2020
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .998362 cc2=  .709687 lx=  9.93804 if=  85 il=  96 4/27/2020  n=  11 now=    4808 end=      20703      2407      3819 U=    44.98 T=  130.5 p1= 330.6 p2=    23.2 ed=   236 9/14/2020   x1=  85. x2=  96. y1=  1.01 y2=   .77     
GP: Confirmed US_New_Jersey_Burlington 4/27/2020        96    4808    -        2407     3819     8   236 9/14/2020 
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .998440 cc2=  .696928 lx=  9.18804 if=  86 il=  96 4/27/2020  n=  10 now=    4808 end=       9779      2407      3819 U=    29.46 T=  106.0 p1= 103.4 p2=    49.2 ed=   175 7/15/2020   x1=  86. x2=  96. y1=   .68 y2=   .34     
GP: Confirmed US_New_Jersey_Burlington 4/27/2020        96    4808     9779    2407     3819     8   175 7/15/2020 
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .998022 cc2=  .681794 lx=  9.54804 if=  87 il=  96 4/27/2020  n=   9 now=    4808 end=      14017      2407      3819 U=    35.86 T=  116.3 p1= 191.5 p2=    34.3 ed=   200 8/9/2020    x1=  87. x2=  96. y1=   .82 y2=   .57     
GP: Confirmed US_New_Jersey_Burlington 4/27/2020        96    4808    14017    2407     3819     8   200 8/9/2020  
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .997994 cc2=  .664661 lx= 10.47804 if=  88 il=  96 4/27/2020  n=   8 now=    4808 end=      35526      2407      3819 U=    55.60 T=  151.1 p1= 638.9 p2=    13.5 ed=   282 10/30/2020  x1=  88. x2=  96. y1=  1.13 y2=   .99     
GP: Confirmed US_New_Jersey_Burlington 4/27/2020        96    4808    -        2407     3819     8   282 10/30/2020
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .997309 cc2=  .643755 lx= 10.47804 if=  89 il=  96 4/27/2020  n=   7 now=    4808 end=      35526      2407      3819 U=    54.39 T=  149.9 p1= 638.9 p2=    13.5 ed=   278 10/26/2020  x1=  89. x2=  96. y1=  1.12 y2=   .99     
GP: Confirmed US_New_Jersey_Burlington 4/27/2020        96    4808    -        2407     3819     8   278 10/26/2020
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .995985 cc2=  .618021 lx= 10.47804 if=  90 il=  96 4/27/2020  n=   6 now=    4808 end=      35526      2407      3819 U=    55.01 T=  150.5 p1= 638.9 p2=    13.5 ed=   280 10/28/2020  x1=  90. x2=  96. y1=  1.10 y2=   .99     
GP: Confirmed US_New_Jersey_Burlington 4/27/2020        96    4808    -        2407     3819     8   280 10/28/2020
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .993583 cc2=  .585335 lx= 10.47804 if=  91 il=  96 4/27/2020  n=   5 now=    4808 end=      35526      2407      3819 U=    56.70 T=  152.1 p1= 638.9 p2=    13.5 ed=   285 11/2/2020   x1=  91. x2=  96. y1=  1.08 y2=   .99     
GP: Confirmed US_New_Jersey_Burlington 4/27/2020        96    4808    -        2407     3819     8   285 11/2/2020 
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .996911 cc2=  .855490 lx=  8.49804 if=  48 il=  97 4/28/2020  n=  49 now=    4808 end=       4905      2543      3996 U=    19.80 T=   88.7 p1=   2.0 p2=    98.0 ed=   135 6/5/2020    x1=  48. x2=  97. y1=  2.05 y2=  -.42     
GP: Confirmed US_New_Jersey_Burlington 4/28/2020        97    4808     4905    2543     3996     8   135 6/5/2020  
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .997375 cc2=  .854518 lx=  8.45804 if=  49 il=  97 4/28/2020  n=  48 now=    4808 end=       4712      2543      3996 U=    18.95 T=   87.8 p1=  -2.0 p2=   102.0 ed=   132 6/2/2020    x1=  49. x2=  97. y1=  2.05 y2=  -.48     
GP: Confirmed US_New_Jersey_Burlington 4/28/2020        97    4808     4712    2543     3996     8   132 6/2/2020  
