TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        6667.00000        8.80493
TAB:  US_Ohio_Franklin Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .996867 cc2=  .830200 lx=  7.95493 if=  60 il=  95 4/26/2020  n=  35 now=    6667 end=       2849      1942      2586 U=    14.31 T=   81.3 p1= -57.3 p2=   234.0 ed=   115 5/16/2020   x1=  60. x2=  95. y1=  1.49 y2=  -.96     
GP: Confirmed US_Ohio_Franklin 4/26/2020        95    6667     2849    1942     2586     5   115 5/16/2020 
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .996904 cc2=  .827874 lx=  7.98493 if=  61 il=  95 4/26/2020  n=  34 now=    6667 end=       2936      1942      2586 U=    14.66 T=   82.0 p1= -56.0 p2=   227.1 ed=   116 5/17/2020   x1=  61. x2=  95. y1=  1.44 y2=  -.88     
GP: Confirmed US_Ohio_Franklin 4/26/2020        95    6667     2936    1942     2586     5   116 5/17/2020 
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .997199 cc2=  .825701 lx=  8.02493 if=  62 il=  95 4/26/2020  n=  33 now=    6667 end=       3056      1942      2586 U=    15.71 T=   82.6 p1= -54.2 p2=   218.2 ed=   119 5/20/2020   x1=  62. x2=  95. y1=  1.31 y2=  -.79     
GP: Confirmed US_Ohio_Franklin 4/26/2020        95    6667     3056    1942     2586     5   119 5/20/2020 
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .997126 cc2=  .823048 lx=  8.04493 if=  63 il=  95 4/26/2020  n=  32 now=    6667 end=       3117      1942      2586 U=    15.84 T=   83.2 p1= -53.2 p2=   213.9 ed=   120 5/21/2020   x1=  63. x2=  95. y1=  1.27 y2=  -.75     
GP: Confirmed US_Ohio_Franklin 4/26/2020        95    6667     3117    1942     2586     5   120 5/21/2020 
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .997342 cc2=  .820565 lx=  8.09493 if=  64 il=  95 4/26/2020  n=  31 now=    6667 end=       3277      1942      2586 U=    16.56 T=   84.3 p1= -50.8 p2=   203.4 ed=   123 5/24/2020   x1=  64. x2=  95. y1=  1.22 y2=  -.65     
GP: Confirmed US_Ohio_Franklin 4/26/2020        95    6667     3277    1942     2586     5   123 5/24/2020 
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .997943 cc2=  .818338 lx=  8.16493 if=  65 il=  95 4/26/2020  n=  30 now=    6667 end=       3515      1942      2586 U=    18.00 T=   85.6 p1= -47.3 p2=   189.7 ed=   128 5/29/2020   x1=  65. x2=  95. y1=  1.14 y2=  -.52     
GP: Confirmed US_Ohio_Franklin 4/26/2020        95    6667     3515    1942     2586     5   128 5/29/2020 
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .998387 cc2=  .815813 lx=  8.25493 if=  66 il=  95 4/26/2020  n=  29 now=    6667 end=       3846      1942      2586 U=    20.30 T=   87.3 p1= -42.3 p2=   173.3 ed=   135 6/5/2020    x1=  66. x2=  95. y1=  1.05 y2=  -.38     
GP: Confirmed US_Ohio_Franklin 4/26/2020        95    6667     3846    1942     2586     5   135 6/5/2020  
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .998263 cc2=  .812567 lx=  8.27493 if=  67 il=  95 4/26/2020  n=  28 now=    6667 end=       3924      1942      2586 U=    20.45 T=   87.8 p1= -41.1 p2=   169.9 ed=   136 6/6/2020    x1=  67. x2=  95. y1=  1.02 y2=  -.35     
GP: Confirmed US_Ohio_Franklin 4/26/2020        95    6667     3924    1942     2586     5   136 6/6/2020  
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .998249 cc2=  .809267 lx=  8.33493 if=  68 il=  95 4/26/2020  n=  27 now=    6667 end=       4166      1942      2586 U=    21.40 T=   89.2 p1= -37.5 p2=   160.0 ed=   139 6/9/2020    x1=  68. x2=  95. y1=   .99 y2=  -.27     
GP: Confirmed US_Ohio_Franklin 4/26/2020        95    6667     4166    1942     2586     5   139 6/9/2020  
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .998388 cc2=  .805938 lx=  8.42493 if=  69 il=  95 4/26/2020  n=  26 now=    6667 end=       4559      1942      2586 U=    23.02 T=   91.4 p1= -31.6 p2=   146.2 ed=   145 6/15/2020   x1=  69. x2=  95. y1=   .97 y2=  -.16     
GP: Confirmed US_Ohio_Franklin 4/26/2020        95    6667     4559    1942     2586     5   145 6/15/2020 
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .998652 cc2=  .802536 lx=  8.57493 if=  70 il=  95 4/26/2020  n=  25 now=    6667 end=       5297      1942      2586 U=    26.19 T=   95.1 p1= -20.5 p2=   125.9 ed=   156 6/26/2020   x1=  70. x2=  95. y1=   .96 y2=   .00     
GP: Confirmed US_Ohio_Franklin 4/26/2020        95    6667     5297    1942     2586     5   156 6/26/2020 
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .998654 cc2=  .798654 lx=  8.68493 if=  71 il=  95 4/26/2020  n=  24 now=    6667 end=       5913      1942      2586 U=    28.35 T=   98.0 p1= -11.3 p2=   112.8 ed=   164 7/4/2020    x1=  71. x2=  95. y1=   .95 y2=   .11     
GP: Confirmed US_Ohio_Franklin 4/26/2020        95    6667     5913    1942     2586     5   164 7/4/2020  
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .998629 cc2=  .794505 lx=  8.82493 if=  72 il=  95 4/26/2020  n=  23 now=    6667 end=       6801      1942      2586 U=    31.45 T=  102.1 p1=   2.0 p2=    98.0 ed=   176 7/16/2020   x1=  72. x2=  95. y1=   .96 y2=   .23     
GP: Confirmed US_Ohio_Franklin 4/26/2020        95    6667     6801    1942     2586     5   176 7/16/2020 
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .998459 cc2=  .789945 lx=  8.87493 if=  73 il=  95 4/26/2020  n=  22 now=    6667 end=       7150      1942      2586 U=    32.74 T=  103.7 p1=   7.2 p2=    93.2 ed=   180 7/20/2020   x1=  73. x2=  95. y1=   .94 y2=   .27     
GP: Confirmed US_Ohio_Franklin 4/26/2020        95    6667     7150    1942     2586     5   180 7/20/2020 
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .998242 cc2=  .785041 lx=  8.85493 if=  74 il=  95 4/26/2020  n=  21 now=    6667 end=       7008      1942      2586 U=    32.22 T=  103.0 p1=   5.1 p2=    95.1 ed=   179 7/19/2020   x1=  74. x2=  95. y1=   .90 y2=   .25     
GP: Confirmed US_Ohio_Franklin 4/26/2020        95    6667     7008    1942     2586     5   179 7/19/2020 
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .997978 cc2=  .779760 lx=  8.85493 if=  75 il=  95 4/26/2020  n=  20 now=    6667 end=       7008      1942      2586 U=    32.23 T=  103.0 p1=   5.1 p2=    95.1 ed=   179 7/19/2020   x1=  75. x2=  95. y1=   .87 y2=   .25     
GP: Confirmed US_Ohio_Franklin 4/26/2020        95    6667     7008    1942     2586     5   179 7/19/2020 
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .997659 cc2=  .774052 lx=  8.85493 if=  76 il=  95 4/26/2020  n=  19 now=    6667 end=       7008      1942      2586 U=    32.58 T=  103.1 p1=   5.1 p2=    95.1 ed=   180 7/20/2020   x1=  76. x2=  95. y1=   .83 y2=   .25     
GP: Confirmed US_Ohio_Franklin 4/26/2020        95    6667     7008    1942     2586     5   180 7/20/2020 
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .997332 cc2=  .767917 lx=  8.73493 if=  77 il=  95 4/26/2020  n=  18 now=    6667 end=       6216      1942      2586 U=    30.47 T=   99.6 p1=  -6.8 p2=   107.3 ed=   171 7/11/2020   x1=  77. x2=  95. y1=   .74 y2=   .15     
GP: Confirmed US_Ohio_Franklin 4/26/2020        95    6667     6216    1942     2586     5   171 7/11/2020 
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .997168 cc2=  .761466 lx=  8.54493 if=  78 il=  95 4/26/2020  n=  17 now=    6667 end=       5140      1942      2586 U=    26.30 T=   94.3 p1= -22.9 p2=   129.7 ed=   156 6/26/2020   x1=  78. x2=  95. y1=   .62 y2=  -.03     
GP: Confirmed US_Ohio_Franklin 4/26/2020        95    6667     5140    1942     2586     5   156 6/26/2020 
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .996915 cc2=  .754380 lx=  8.40493 if=  79 il=  95 4/26/2020  n=  16 now=    6667 end=       4469      1942      2586 U=    23.23 T=   90.8 p1= -33.0 p2=   149.2 ed=   145 6/15/2020   x1=  79. x2=  95. y1=   .51 y2=  -.18     
GP: Confirmed US_Ohio_Franklin 4/26/2020        95    6667     4469    1942     2586     5   145 6/15/2020 
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .996615 cc2=  .746615 lx=  8.29493 if=  80 il=  95 4/26/2020  n=  15 now=    6667 end=       4003      1942      2586 U=    20.59 T=   88.3 p1= -40.0 p2=   166.6 ed=   136 6/6/2020    x1=  80. x2=  95. y1=   .40 y2=  -.32     
GP: Confirmed US_Ohio_Franklin 4/26/2020        95    6667     4003    1942     2586     5   136 6/6/2020  
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .995208 cc2=  .727947 lx=  8.18493 if=  82 il=  95 4/26/2020  n=  13 now=    6667 end=       3586      1942      2586 U=    17.96 T=   86.2 p1= -46.2 p2=   185.9 ed=   128 5/29/2020   x1=  82. x2=  95. y1=   .24 y2=  -.49     
GP: Confirmed US_Ohio_Franklin 4/26/2020        95    6667     3586    1942     2586     5   128 5/29/2020 
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .994166 cc2=  .716815 lx=  8.13493 if=  83 il=  95 4/26/2020  n=  12 now=    6667 end=       3411      1942      2586 U=    16.32 T=   85.6 p1= -48.8 p2=   195.5 ed=   124 5/25/2020   x1=  83. x2=  95. y1=   .16 y2=  -.57     
GP: Confirmed US_Ohio_Franklin 4/26/2020        95    6667     3411    1942     2586     5   124 5/25/2020 
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .995167 cc2=  .678940 lx= 10.80493 if=  86 il=  95 4/26/2020  n=   9 now=    6667 end=      49262      1942      2586 U=    79.79 T=  188.6 p1= 638.9 p2=    13.5 ed=   376 2/1/2021    x1=  86. x2=  95. y1=  1.29 y2=  1.17     
GP: Confirmed US_Ohio_Franklin 4/26/2020        95    6667    -        1942     2586     5   376 2/1/2021  
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .993396 cc2=  .660063 lx= 10.80493 if=  87 il=  95 4/26/2020  n=   8 now=    6667 end=      49262      1942      2586 U=    83.50 T=  193.0 p1= 638.9 p2=    13.5 ed=   390 2/15/2021   x1=  87. x2=  95. y1=  1.27 y2=  1.17     
GP: Confirmed US_Ohio_Franklin 4/26/2020        95    6667    -        1942     2586     5   390 2/15/2021 
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .992698 cc2=  .614733 lx= 10.80493 if=  89 il=  95 4/26/2020  n=   6 now=    6667 end=      49262      1942      2586 U=    80.07 T=  189.0 p1= 638.9 p2=    13.5 ed=   377 2/2/2021    x1=  89. x2=  95. y1=  1.25 y2=  1.17     
GP: Confirmed US_Ohio_Franklin 4/26/2020        95    6667    -        1942     2586     5   377 2/2/2021  
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .995288 cc2=  .587039 lx= 10.80493 if=  90 il=  95 4/26/2020  n=   5 now=    6667 end=      49262      1942      2586 U=    75.64 T=  183.8 p1= 638.9 p2=    13.5 ed=   362 1/18/2021   x1=  90. x2=  95. y1=  1.24 y2=  1.17     
GP: Confirmed US_Ohio_Franklin 4/26/2020        95    6667    -        1942     2586     5   362 1/18/2021 
AAA1     1 US_Ohio_Franklin Confirmed cc1=  .997442 cc2=  .848370 lx=  7.91493 if=  52 il=  96 4/27/2020  n=  44 now=    6667 end=       2737      2005      2832 U=    13.60 T=   80.1 p1= -58.9 p2=   243.6 ed=   112 5/13/2020   x1=  52. x2=  96. y1=  2.07 y2= -1.17 BEST
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .997443 cc2=  .848370 lx=  7.91093 if=  52 il=  96 4/27/2020  n=  44 now=    6667 end=       2737      2005      2832 U=    13.60 T=   80.1 p1= -58.9 p2=   243.6 ed=   112 5/13/2020   x1=  52. x2=  96. y1=  2.07 y2= -1.17 BEST
GP: Confirmed US_Ohio_Franklin 4/27/2020        96    6667     2737    2005     2832     8   112 5/13/2020 
AAA1     1 US_Ohio_Franklin Confirmed cc1=  .997305 cc2=  .846549 lx=  7.91493 if=  53 il=  96 4/27/2020  n=  43 now=    6667 end=       2737      2005      2832 U=    13.94 T=   79.7 p1= -58.9 p2=   243.6 ed=   112 5/13/2020   x1=  53. x2=  96. y1=  1.92 y2= -1.17 BEST
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .997305 cc2=  .846549 lx=  7.91593 if=  53 il=  96 4/27/2020  n=  43 now=    6667 end=       2737      2005      2832 U=    13.94 T=   79.7 p1= -58.9 p2=   243.6 ed=   112 5/13/2020   x1=  53. x2=  96. y1=  1.92 y2= -1.17 BEST
GP: Confirmed US_Ohio_Franklin 4/27/2020        96    6667     2737    2005     2832     8   112 5/13/2020 
AAA1     1 US_Ohio_Franklin Confirmed cc1=  .997122 cc2=  .844623 lx=  7.91493 if=  54 il=  96 4/27/2020  n=  42 now=    6667 end=       2737      2005      2832 U=    13.61 T=   80.1 p1= -58.9 p2=   243.6 ed=   112 5/13/2020   x1=  54. x2=  96. y1=  1.92 y2= -1.17 BEST
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .997122 cc2=  .844623 lx=  7.91393 if=  54 il=  96 4/27/2020  n=  42 now=    6667 end=       2737      2005      2832 U=    13.61 T=   80.1 p1= -58.9 p2=   243.6 ed=   112 5/13/2020   x1=  54. x2=  96. y1=  1.92 y2= -1.17 BEST
GP: Confirmed US_Ohio_Franklin 4/27/2020        96    6667     2737    2005     2832     8   112 5/13/2020 
AAA1     1 US_Ohio_Franklin Confirmed cc1=  .996946 cc2=  .842643 lx=  7.91493 if=  55 il=  96 4/27/2020  n=  41 now=    6667 end=       2737      2005      2832 U=    13.48 T=   80.3 p1= -58.9 p2=   243.6 ed=   112 5/13/2020   x1=  55. x2=  96. y1=  1.88 y2= -1.17 BEST
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .996947 cc2=  .842643 lx=  7.91893 if=  55 il=  96 4/27/2020  n=  41 now=    6667 end=       2737      2005      2832 U=    13.48 T=   80.3 p1= -58.9 p2=   243.6 ed=   112 5/13/2020   x1=  55. x2=  96. y1=  1.88 y2= -1.17 BEST
GP: Confirmed US_Ohio_Franklin 4/27/2020        96    6667     2737    2005     2832     8   112 5/13/2020 
AAA1     1 US_Ohio_Franklin Confirmed cc1=  .996840 cc2=  .840667 lx=  7.92493 if=  56 il=  96 4/27/2020  n=  40 now=    6667 end=       2765      2005      2832 U=    13.68 T=   80.5 p1= -58.5 p2=   241.1 ed=   112 5/13/2020   x1=  56. x2=  96. y1=  1.79 y2= -1.13 BEST
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .996841 cc2=  .840667 lx=  7.92793 if=  56 il=  96 4/27/2020  n=  40 now=    6667 end=       2765      2005      2832 U=    13.68 T=   80.5 p1= -58.5 p2=   241.1 ed=   112 5/13/2020   x1=  56. x2=  96. y1=  1.79 y2= -1.13 BEST
GP: Confirmed US_Ohio_Franklin 4/27/2020        96    6667     2765    2005     2832     8   112 5/13/2020 
AAA1     1 US_Ohio_Franklin Confirmed cc1=  .996704 cc2=  .838590 lx=  7.93493 if=  57 il=  96 4/27/2020  n=  39 now=    6667 end=       2793      2005      2832 U=    13.77 T=   80.8 p1= -58.1 p2=   238.7 ed=   113 5/14/2020   x1=  57. x2=  96. y1=  1.73 y2= -1.10 BEST
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .996705 cc2=  .838590 lx=  7.93793 if=  57 il=  96 4/27/2020  n=  39 now=    6667 end=       2793      2005      2832 U=    13.77 T=   80.8 p1= -58.1 p2=   238.7 ed=   113 5/14/2020   x1=  57. x2=  96. y1=  1.73 y2= -1.10 BEST
GP: Confirmed US_Ohio_Franklin 4/27/2020        96    6667     2793    2005     2832     8   113 5/14/2020 
AAA1     1 US_Ohio_Franklin Confirmed cc1=  .996633 cc2=  .836505 lx=  7.95493 if=  58 il=  96 4/27/2020  n=  38 now=    6667 end=       2849      2005      2832 U=    13.99 T=   81.4 p1= -57.3 p2=   234.0 ed=   114 5/15/2020   x1=  58. x2=  96. y1=  1.67 y2= -1.05 BEST
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .996634 cc2=  .836505 lx=  7.95093 if=  58 il=  96 4/27/2020  n=  38 now=    6667 end=       2849      2005      2832 U=    13.99 T=   81.4 p1= -57.3 p2=   234.0 ed=   114 5/15/2020   x1=  58. x2=  96. y1=  1.67 y2= -1.05 BEST
GP: Confirmed US_Ohio_Franklin 4/27/2020        96    6667     2849    2005     2832     8   114 5/15/2020 
AAA1     1 US_Ohio_Franklin Confirmed cc1=  .996689 cc2=  .834467 lx=  7.97493 if=  59 il=  96 4/27/2020  n=  37 now=    6667 end=       2907      2005      2832 U=    14.31 T=   81.8 p1= -56.4 p2=   229.3 ed=   115 5/16/2020   x1=  59. x2=  96. y1=  1.60 y2=  -.99 BEST
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .996690 cc2=  .834467 lx=  7.97093 if=  59 il=  96 4/27/2020  n=  37 now=    6667 end=       2907      2005      2832 U=    14.31 T=   81.8 p1= -56.4 p2=   229.3 ed=   115 5/16/2020   x1=  59. x2=  96. y1=  1.60 y2=  -.99 BEST
GP: Confirmed US_Ohio_Franklin 4/27/2020        96    6667     2907    2005     2832     8   115 5/16/2020 
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .996830 cc2=  .832431 lx=  7.99493 if=  60 il=  96 4/27/2020  n=  36 now=    6667 end=       2965      2005      2832 U=    14.79 T=   82.1 p1= -55.5 p2=   224.9 ed=   117 5/18/2020   x1=  60. x2=  96. y1=  1.50 y2=  -.94     
GP: Confirmed US_Ohio_Franklin 4/27/2020        96    6667     2965    2005     2832     8   117 5/18/2020 
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .996893 cc2=  .830227 lx=  8.02493 if=  61 il=  96 4/27/2020  n=  35 now=    6667 end=       3056      2005      2832 U=    15.16 T=   82.9 p1= -54.2 p2=   218.2 ed=   118 5/19/2020   x1=  61. x2=  96. y1=  1.44 y2=  -.86     
GP: Confirmed US_Ohio_Franklin 4/27/2020        96    6667     3056    2005     2832     8   118 5/19/2020 
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .997213 cc2=  .828182 lx=  8.06493 if=  62 il=  96 4/27/2020  n=  34 now=    6667 end=       3180      2005      2832 U=    16.23 T=   83.4 p1= -52.3 p2=   209.7 ed=   121 5/22/2020   x1=  62. x2=  96. y1=  1.32 y2=  -.77     
GP: Confirmed US_Ohio_Franklin 4/27/2020        96    6667     3180    2005     2832     8   121 5/22/2020 
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .997165 cc2=  .825667 lx=  8.08493 if=  63 il=  96 4/27/2020  n=  33 now=    6667 end=       3245      2005      2832 U=    16.39 T=   84.0 p1= -51.3 p2=   205.5 ed=   122 5/23/2020   x1=  63. x2=  96. y1=  1.28 y2=  -.73     
GP: Confirmed US_Ohio_Franklin 4/27/2020        96    6667     3245    2005     2832     8   122 5/23/2020 
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .997407 cc2=  .823330 lx=  8.13493 if=  64 il=  96 4/27/2020  n=  32 now=    6667 end=       3411      2005      2832 U=    17.13 T=   85.2 p1= -48.8 p2=   195.5 ed=   125 5/26/2020   x1=  64. x2=  96. y1=  1.24 y2=  -.63     
GP: Confirmed US_Ohio_Franklin 4/27/2020        96    6667     3411    2005     2832     8   125 5/26/2020 
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .998018 cc2=  .821242 lx=  8.20493 if=  65 il=  96 4/27/2020  n=  31 now=    6667 end=       3658      2005      2832 U=    18.61 T=   86.5 p1= -45.1 p2=   182.3 ed=   130 5/31/2020   x1=  65. x2=  96. y1=  1.16 y2=  -.51     
GP: Confirmed US_Ohio_Franklin 4/27/2020        96    6667     3658    2005     2832     8   130 5/31/2020 
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .998469 cc2=  .818864 lx=  8.29493 if=  66 il=  96 4/27/2020  n=  30 now=    6667 end=       4003      2005      2832 U=    20.97 T=   88.3 p1= -40.0 p2=   166.6 ed=   137 6/7/2020    x1=  66. x2=  96. y1=  1.06 y2=  -.37     
GP: Confirmed US_Ohio_Franklin 4/27/2020        96    6667     4003    2005     2832     8   137 6/7/2020  
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .998366 cc2=  .815792 lx=  8.31493 if=  67 il=  96 4/27/2020  n=  29 now=    6667 end=       4084      2005      2832 U=    21.14 T=   88.8 p1= -38.7 p2=   163.2 ed=   138 6/8/2020    x1=  67. x2=  96. y1=  1.03 y2=  -.34     
GP: Confirmed US_Ohio_Franklin 4/27/2020        96    6667     4084    2005     2832     8   138 6/8/2020  
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .998374 cc2=  .812678 lx=  8.37493 if=  68 il=  96 4/27/2020  n=  28 now=    6667 end=       4336      2005      2832 U=    22.12 T=   90.3 p1= -35.0 p2=   153.8 ed=   142 6/12/2020   x1=  68. x2=  96. y1=  1.01 y2=  -.26     
GP: Confirmed US_Ohio_Franklin 4/27/2020        96    6667     4336    2005     2832     8   142 6/12/2020 
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .998526 cc2=  .809544 lx=  8.46493 if=  69 il=  96 4/27/2020  n=  27 now=    6667 end=       4745      2005      2832 U=    23.78 T=   92.5 p1= -28.8 p2=   140.5 ed=   148 6/18/2020   x1=  69. x2=  96. y1=   .99 y2=  -.15     
GP: Confirmed US_Ohio_Franklin 4/27/2020        96    6667     4745    2005     2832     8   148 6/18/2020 
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .998788 cc2=  .806338 lx=  8.59493 if=  70 il=  96 4/27/2020  n=  26 now=    6667 end=       5404      2005      2832 U=    26.69 T=   95.8 p1= -18.9 p2=   123.4 ed=   158 6/28/2020   x1=  70. x2=  96. y1=   .97 y2=  -.01     
GP: Confirmed US_Ohio_Franklin 4/27/2020        96    6667     5404    2005     2832     8   158 6/28/2020 
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .998802 cc2=  .802686 lx=  8.70493 if=  71 il=  96 4/27/2020  n=  25 now=    6667 end=       6032      2005      2832 U=    28.90 T=   98.8 p1=  -9.5 p2=   110.5 ed=   167 7/7/2020    x1=  71. x2=  96. y1=   .96 y2=   .10     
GP: Confirmed US_Ohio_Franklin 4/27/2020        96    6667     6032    2005     2832     8   167 7/7/2020  
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .998788 cc2=  .798788 lx=  8.82493 if=  72 il=  96 4/27/2020  n=  24 now=    6667 end=       6801      2005      2832 U=    31.70 T=  102.3 p1=   2.0 p2=    98.0 ed=   177 7/17/2020   x1=  72. x2=  96. y1=   .96 y2=   .20     
GP: Confirmed US_Ohio_Franklin 4/27/2020        96    6667     6801    2005     2832     8   177 7/17/2020 
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .998644 cc2=  .794519 lx=  8.86493 if=  73 il=  96 4/27/2020  n=  23 now=    6667 end=       7079      2005      2832 U=    32.82 T=  103.6 p1=   6.2 p2=    94.2 ed=   181 7/21/2020   x1=  73. x2=  96. y1=   .93 y2=   .23     
GP: Confirmed US_Ohio_Franklin 4/27/2020        96    6667     7079    2005     2832     8   181 7/21/2020 
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .998462 cc2=  .789947 lx=  8.84493 if=  74 il=  96 4/27/2020  n=  22 now=    6667 end=       6939      2005      2832 U=    32.31 T=  103.0 p1=   4.1 p2=    96.1 ed=   179 7/19/2020   x1=  74. x2=  96. y1=   .90 y2=   .22     
GP: Confirmed US_Ohio_Franklin 4/27/2020        96    6667     6939    2005     2832     8   179 7/19/2020 
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .998242 cc2=  .785041 lx=  8.84493 if=  75 il=  96 4/27/2020  n=  21 now=    6667 end=       6939      2005      2832 U=    32.33 T=  103.0 p1=   4.1 p2=    96.1 ed=   179 7/19/2020   x1=  75. x2=  96. y1=   .87 y2=   .22     
