TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        3662.00000        8.20576
TAB:  Haiti Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Haiti Confirmed cc1=  .991226 cc2=  .808652 lx=  4.24376 if=  59 il=  88 4/19/2020  n=  29 now=    3662 end=         69        47        67 U=    13.21 T=   75.7 p1= -98.1 p2=  5307.2 ed=   106 5/7/2020    x1=  59. x2=  88. y1=  1.27 y2=  -.93 BEST
GP: Confirmed Haiti 4/19/2020        88    3662       69      47       67    23   106 5/7/2020  
AAA1     1 Haiti Confirmed cc1=  .990802 cc2=  .805107 lx=  4.28576 if=  60 il=  88 4/19/2020  n=  28 now=    3662 end=         72        47        67 U=    13.27 T=   77.0 p1= -98.0 p2=  5086.1 ed=   108 5/9/2020    x1=  60. x2=  88. y1=  1.28 y2=  -.83 BEST
AAA2     1 Haiti Confirmed cc1=  .990802 cc2=  .805107 lx=  4.28776 if=  60 il=  88 4/19/2020  n=  28 now=    3662 end=         72        47        67 U=    13.27 T=   77.0 p1= -98.0 p2=  5086.1 ed=   108 5/9/2020    x1=  60. x2=  88. y1=  1.28 y2=  -.83 BEST
GP: Confirmed Haiti 4/19/2020        88    3662       72      47       67    23   108 5/9/2020  
AAA1     1 Haiti Confirmed cc1=  .993122 cc2=  .804140 lx=  4.53576 if=  61 il=  88 4/19/2020  n=  27 now=    3662 end=         93        47        67 U=    19.47 T=   80.7 p1= -97.5 p2=  3937.6 ed=   126 5/27/2020   x1=  61. x2=  88. y1=  1.01 y2=  -.38 BEST
AAA2     1 Haiti Confirmed cc1=  .993122 cc2=  .804140 lx=  4.53576 if=  61 il=  88 4/19/2020  n=  27 now=    3662 end=         93        47        67 U=    19.47 T=   80.7 p1= -97.5 p2=  3937.6 ed=   126 5/27/2020   x1=  61. x2=  88. y1=  1.01 y2=  -.38 BEST
GP: Confirmed Haiti 4/19/2020        88    3662       93      47       67    23   126 5/27/2020 
AAA1     1 Haiti Confirmed cc1=  .992531 cc2=  .800081 lx=  4.48576 if=  62 il=  88 4/19/2020  n=  26 now=    3662 end=         88        47        67 U=    18.77 T=   79.5 p1= -97.6 p2=  4161.4 ed=   123 5/24/2020   x1=  62. x2=  88. y1=   .93 y2=  -.45 BEST
AAA2     1 Haiti Confirmed cc1=  .992531 cc2=  .800081 lx=  4.48876 if=  62 il=  88 4/19/2020  n=  26 now=    3662 end=         88        47        67 U=    18.77 T=   79.5 p1= -97.6 p2=  4161.4 ed=   123 5/24/2020   x1=  62. x2=  88. y1=   .93 y2=  -.45 BEST
GP: Confirmed Haiti 4/19/2020        88    3662       88      47       67    23   123 5/24/2020 
AAA1     1 Haiti Confirmed cc1=  .992053 cc2=  .795937 lx=  4.43576 if=  63 il=  88 4/19/2020  n=  25 now=    3662 end=         84        47        67 U=    17.96 T=   78.4 p1= -97.7 p2=  4359.5 ed=   120 5/21/2020   x1=  63. x2=  88. y1=   .86 y2=  -.54 BEST
AAA2     1 Haiti Confirmed cc1=  .992054 cc2=  .795937 lx=  4.43276 if=  63 il=  88 4/19/2020  n=  25 now=    3662 end=         84        47        67 U=    17.96 T=   78.4 p1= -97.7 p2=  4359.5 ed=   120 5/21/2020   x1=  63. x2=  88. y1=   .86 y2=  -.54 BEST
GP: Confirmed Haiti 4/19/2020        88    3662       84      47       67    23   120 5/21/2020 
AAA1     1 Haiti Confirmed cc1=  .991736 cc2=  .791736 lx=  4.37576 if=  64 il=  88 4/19/2020  n=  24 now=    3662 end=         79        47        67 U=    16.28 T=   77.5 p1= -97.8 p2=  4635.4 ed=   115 5/16/2020   x1=  64. x2=  88. y1=   .83 y2=  -.64 BEST
AAA2     1 Haiti Confirmed cc1=  .991736 cc2=  .791736 lx=  4.37376 if=  64 il=  88 4/19/2020  n=  24 now=    3662 end=         79        47        67 U=    16.28 T=   77.5 p1= -97.8 p2=  4635.4 ed=   115 5/16/2020   x1=  64. x2=  88. y1=   .83 y2=  -.64 BEST
GP: Confirmed Haiti 4/19/2020        88    3662       79      47       67    23   115 5/16/2020 
AAA1     1 Haiti Confirmed cc1=  .990786 cc2=  .786662 lx=  4.34576 if=  65 il=  88 4/19/2020  n=  23 now=    3662 end=         77        47        67 U=    15.13 T=   77.4 p1= -97.9 p2=  4755.8 ed=   113 5/14/2020   x1=  65. x2=  88. y1=   .82 y2=  -.70 BEST
AAA2     1 Haiti Confirmed cc1=  .990786 cc2=  .786662 lx=  4.34476 if=  65 il=  88 4/19/2020  n=  23 now=    3662 end=         77        47        67 U=    15.13 T=   77.4 p1= -97.9 p2=  4755.8 ed=   113 5/14/2020   x1=  65. x2=  88. y1=   .82 y2=  -.70 BEST
GP: Confirmed Haiti 4/19/2020        88    3662       77      47       67    23   113 5/14/2020 
AAA1     1 Haiti Confirmed cc1=  .989622 cc2=  .781108 lx=  4.37576 if=  66 il=  88 4/19/2020  n=  22 now=    3662 end=         79        47        67 U=    14.92 T=   78.4 p1= -97.8 p2=  4635.4 ed=   113 5/14/2020   x1=  66. x2=  88. y1=   .83 y2=  -.64 BEST
AAA2     1 Haiti Confirmed cc1=  .989622 cc2=  .781108 lx=  4.37776 if=  66 il=  88 4/19/2020  n=  22 now=    3662 end=         79        47        67 U=    14.92 T=   78.4 p1= -97.8 p2=  4635.4 ed=   113 5/14/2020   x1=  66. x2=  88. y1=   .83 y2=  -.64 BEST
GP: Confirmed Haiti 4/19/2020        88    3662       79      47       67    23   113 5/14/2020 
AAA2     1 Haiti Confirmed cc1=  .991009 cc2=  .777808 lx=  4.95576 if=  67 il=  88 4/19/2020  n=  21 now=    3662 end=        141        47        67 U=    29.60 T=   91.0 p1= -96.1 p2=  2597.2 ed=   160 6/30/2020   x1=  67. x2=  88. y1=   .81 y2=   .10     
GP: Confirmed Haiti 4/19/2020        88    3662      141      47       67    23   160 6/30/2020 
AAA1     1 Haiti Confirmed cc1=  .992752 cc2=  .774534 lx=  4.63576 if=  68 il=  88 4/19/2020  n=  20 now=    3662 end=        103        47        67 U=    22.28 T=   82.6 p1= -97.2 p2=  3555.3 ed=   135 6/5/2020    x1=  68. x2=  88. y1=   .66 y2=  -.24 BEST
AAA2     1 Haiti Confirmed cc1=  .992752 cc2=  .774534 lx=  4.63376 if=  68 il=  88 4/19/2020  n=  20 now=    3662 end=        103        47        67 U=    22.28 T=   82.6 p1= -97.2 p2=  3555.3 ed=   135 6/5/2020    x1=  68. x2=  88. y1=   .66 y2=  -.24 BEST
GP: Confirmed Haiti 4/19/2020        88    3662      103      47       67    23   135 6/5/2020  
AAA1     1 Haiti Confirmed cc1=  .993580 cc2=  .769973 lx=  4.44576 if=  69 il=  88 4/19/2020  n=  19 now=    3662 end=         85        47        67 U=    17.74 T=   78.8 p1= -97.7 p2=  4308.2 ed=   120 5/21/2020   x1=  69. x2=  88. y1=   .55 y2=  -.52 BEST
AAA2     1 Haiti Confirmed cc1=  .993580 cc2=  .769973 lx=  4.44676 if=  69 il=  88 4/19/2020  n=  19 now=    3662 end=         85        47        67 U=    17.74 T=   78.8 p1= -97.7 p2=  4308.2 ed=   120 5/21/2020   x1=  69. x2=  88. y1=   .55 y2=  -.52 BEST
GP: Confirmed Haiti 4/19/2020        88    3662       85      47       67    23   120 5/21/2020 
AAA1     1 Haiti Confirmed cc1=  .993360 cc2=  .763944 lx=  4.34576 if=  70 il=  88 4/19/2020  n=  18 now=    3662 end=         77        47        67 U=    15.58 T=   77.1 p1= -97.9 p2=  4755.8 ed=   113 5/14/2020   x1=  70. x2=  88. y1=   .45 y2=  -.70 BEST
AAA2     1 Haiti Confirmed cc1=  .993360 cc2=  .763944 lx=  4.34176 if=  70 il=  88 4/19/2020  n=  18 now=    3662 end=         77        47        67 U=    15.58 T=   77.1 p1= -97.9 p2=  4755.8 ed=   113 5/14/2020   x1=  70. x2=  88. y1=   .45 y2=  -.70 BEST
GP: Confirmed Haiti 4/19/2020        88    3662       77      47       67    23   113 5/14/2020 
AAA1     1 Haiti Confirmed cc1=  .993008 cc2=  .757305 lx=  4.26576 if=  71 il=  88 4/19/2020  n=  17 now=    3662 end=         71        47        67 U=    13.29 T=   76.3 p1= -98.1 p2=  5157.7 ed=   107 5/8/2020    x1=  71. x2=  88. y1=   .40 y2=  -.88 BEST
AAA2     1 Haiti Confirmed cc1=  .993008 cc2=  .757305 lx=  4.26276 if=  71 il=  88 4/19/2020  n=  17 now=    3662 end=         71        47        67 U=    13.29 T=   76.3 p1= -98.1 p2=  5157.7 ed=   107 5/8/2020    x1=  71. x2=  88. y1=   .40 y2=  -.88 BEST
GP: Confirmed Haiti 4/19/2020        88    3662       71      47       67    23   107 5/8/2020  
AAA1     1 Haiti Confirmed cc1=  .991696 cc2=  .749161 lx=  4.25576 if=  72 il=  88 4/19/2020  n=  16 now=    3662 end=         70        47        67 U=    13.18 T=   76.1 p1= -98.1 p2=  5231.4 ed=   107 5/8/2020    x1=  72. x2=  88. y1=   .31 y2=  -.90 BEST
AAA2     1 Haiti Confirmed cc1=  .991696 cc2=  .749161 lx=  4.25576 if=  72 il=  88 4/19/2020  n=  16 now=    3662 end=         70        47        67 U=    13.18 T=   76.1 p1= -98.1 p2=  5231.4 ed=   107 5/8/2020    x1=  72. x2=  88. y1=   .31 y2=  -.90 BEST
GP: Confirmed Haiti 4/19/2020        88    3662       70      47       67    23   107 5/8/2020  
AAA1     1 Haiti Confirmed cc1=  .990095 cc2=  .740095 lx=  4.22576 if=  73 il=  88 4/19/2020  n=  15 now=    3662 end=         68        47        67 U=    12.65 T=   75.6 p1= -98.1 p2=  5385.3 ed=   105 5/6/2020    x1=  73. x2=  88. y1=   .21 y2=  -.98 BEST
AAA2     1 Haiti Confirmed cc1=  .990095 cc2=  .740095 lx=  4.22976 if=  73 il=  88 4/19/2020  n=  15 now=    3662 end=         68        47        67 U=    12.65 T=   75.6 p1= -98.1 p2=  5385.3 ed=   105 5/6/2020    x1=  73. x2=  88. y1=   .21 y2=  -.98 BEST
GP: Confirmed Haiti 4/19/2020        88    3662       68      47       67    23   105 5/6/2020  
AAA1     1 Haiti Confirmed cc1=  .988217 cc2=  .730018 lx=  4.20576 if=  74 il=  88 4/19/2020  n=  14 now=    3662 end=         67        47        67 U=    11.83 T=   75.8 p1= -98.2 p2=  5465.7 ed=   103 5/4/2020    x1=  74. x2=  88. y1=   .15 y2= -1.03 BEST
AAA2     1 Haiti Confirmed cc1=  .988228 cc2=  .730018 lx=  4.18676 if=  74 il=  88 4/19/2020  n=  14 now=    3662 end=         67        47        67 U=    11.83 T=   75.8 p1= -98.2 p2=  5465.7 ed=   103 5/4/2020    x1=  74. x2=  88. y1=   .15 y2= -1.03 BEST
GP: Confirmed Haiti 4/19/2020        88    3662       67      47       67    23   103 5/4/2020  
AAA1     1 Haiti Confirmed cc1=  .985490 cc2=  .718228 lx=  4.20576 if=  75 il=  88 4/19/2020  n=  13 now=    3662 end=         67        47        67 U=    12.25 T=   75.3 p1= -98.2 p2=  5465.7 ed=   104 5/5/2020    x1=  75. x2=  88. y1=   .03 y2= -1.03 BEST
AAA2     1 Haiti Confirmed cc1=  .985495 cc2=  .718228 lx=  4.19176 if=  75 il=  88 4/19/2020  n=  13 now=    3662 end=         67        47        67 U=    12.25 T=   75.3 p1= -98.2 p2=  5465.7 ed=   104 5/5/2020    x1=  75. x2=  88. y1=   .03 y2= -1.03 BEST
GP: Confirmed Haiti 4/19/2020        88    3662       67      47       67    23   104 5/5/2020  
AAA1     1 Haiti Confirmed cc1=  .982397 cc2=  .705047 lx=  4.20576 if=  76 il=  88 4/19/2020  n=  12 now=    3662 end=         67        47        67 U=    11.76 T=   75.8 p1= -98.2 p2=  5465.7 ed=   103 5/4/2020    x1=  76. x2=  88. y1=  -.01 y2= -1.03 BEST
AAA2     1 Haiti Confirmed cc1=  .982596 cc2=  .705047 lx=  4.13276 if=  76 il=  88 4/19/2020  n=  12 now=    3662 end=         67        47        67 U=    11.76 T=   75.8 p1= -98.2 p2=  5465.7 ed=   103 5/4/2020    x1=  76. x2=  88. y1=  -.01 y2= -1.03 BEST
GP: Confirmed Haiti 4/19/2020        88    3662       67      47       67    23   103 5/4/2020  
AAA1     1 Haiti Confirmed cc1=  .977541 cc2=  .688866 lx=  4.20576 if=  77 il=  88 4/19/2020  n=  11 now=    3662 end=         67        47        67 U=    11.71 T=   75.9 p1= -98.2 p2=  5465.7 ed=   103 5/4/2020    x1=  77. x2=  88. y1=  -.09 y2= -1.03 BEST
AAA2     1 Haiti Confirmed cc1=  .977875 cc2=  .688866 lx=  4.11476 if=  77 il=  88 4/19/2020  n=  11 now=    3662 end=         67        47        67 U=    11.71 T=   75.9 p1= -98.2 p2=  5465.7 ed=   103 5/4/2020    x1=  77. x2=  88. y1=  -.09 y2= -1.03 BEST
GP: Confirmed Haiti 4/19/2020        88    3662       67      47       67    23   103 5/4/2020  
AAA1     1 Haiti Confirmed cc1=  .970709 cc2=  .669198 lx=  4.20576 if=  78 il=  88 4/19/2020  n=  10 now=    3662 end=         67        47        67 U=    12.25 T=   75.3 p1= -98.2 p2=  5465.7 ed=   104 5/5/2020    x1=  78. x2=  88. y1=  -.22 y2= -1.03 BEST
AAA2     1 Haiti Confirmed cc1=  .971216 cc2=  .669198 lx=  4.10576 if=  78 il=  88 4/19/2020  n=  10 now=    3662 end=         67        47        67 U=    12.25 T=   75.3 p1= -98.2 p2=  5465.7 ed=   104 5/5/2020    x1=  78. x2=  88. y1=  -.22 y2= -1.03 BEST
GP: Confirmed Haiti 4/19/2020        88    3662       67      47       67    23   104 5/5/2020  
AAA1     1 Haiti Confirmed cc1=  .962339 cc2=  .646112 lx=  4.20576 if=  79 il=  88 4/19/2020  n=   9 now=    3662 end=         67        47        67 U=    11.62 T=   76.0 p1= -98.2 p2=  5465.7 ed=   103 5/4/2020    x1=  79. x2=  88. y1=  -.26 y2= -1.03 BEST
AAA2     1 Haiti Confirmed cc1=  .963760 cc2=  .646112 lx=  4.10576 if=  79 il=  88 4/19/2020  n=   9 now=    3662 end=         67        47        67 U=    11.62 T=   76.0 p1= -98.2 p2=  5465.7 ed=   103 5/4/2020    x1=  79. x2=  88. y1=  -.26 y2= -1.03 BEST
GP: Confirmed Haiti 4/19/2020        88    3662       67      47       67    23   103 5/4/2020  
AAA1     1 Haiti Confirmed cc1=  .947921 cc2=  .614588 lx=  4.20576 if=  80 il=  88 4/19/2020  n=   8 now=    3662 end=         67        47        67 U=    11.59 T=   76.0 p1= -98.2 p2=  5465.7 ed=   103 5/4/2020    x1=  80. x2=  88. y1=  -.34 y2= -1.03 BEST
AAA2     1 Haiti Confirmed cc1=  .950193 cc2=  .614588 lx=  4.10576 if=  80 il=  88 4/19/2020  n=   8 now=    3662 end=         67        47        67 U=    11.59 T=   76.0 p1= -98.2 p2=  5465.7 ed=   103 5/4/2020    x1=  80. x2=  88. y1=  -.34 y2= -1.03 BEST
GP: Confirmed Haiti 4/19/2020        88    3662       67      47       67    23   103 5/4/2020  
AAA1     1 Haiti Confirmed cc1=  .924921 cc2=  .571368 lx=  4.20576 if=  81 il=  88 4/19/2020  n=   7 now=    3662 end=         67        47        67 U=    10.14 T=   77.5 p1= -98.2 p2=  5465.7 ed=   101 5/2/2020    x1=  81. x2=  88. y1=  -.34 y2= -1.03 BEST
AAA2     1 Haiti Confirmed cc1=  .928590 cc2=  .571368 lx=  4.10576 if=  81 il=  88 4/19/2020  n=   7 now=    3662 end=         67        47        67 U=    10.14 T=   77.5 p1= -98.2 p2=  5465.7 ed=   101 5/2/2020    x1=  81. x2=  88. y1=  -.34 y2= -1.03 BEST
GP: Confirmed Haiti 4/19/2020        88    3662       67      47       67    23   101 5/2/2020  
AAA2     1 Haiti Confirmed cc1=  .938464 cc2=  .560500 lx= 10.20576 if=  82 il=  88 4/19/2020  n=   6 now=    3662 end=      27058        47        67 U=   239.45 T=  530.8 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  82. x2=  88. y1=  1.87 y2=  1.85     
GP: Confirmed Haiti 4/19/2020        88    3662    -          47       67    23   999 undefine  
AAA2     1 Haiti Confirmed cc1=  .956942 cc2=  .548694 lx= 10.20576 if=  83 il=  88 4/19/2020  n=   5 now=    3662 end=      27058        47        67 U=   199.54 T=  457.0 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  83. x2=  88. y1=  1.87 y2=  1.85     
GP: Confirmed Haiti 4/19/2020        88    3662    -          47       67    23   999 undefine  
AAA2     1 Haiti Confirmed cc1=  .988325 cc2=  .811548 lx=  4.55576 if=  58 il=  89 4/20/2020  n=  31 now=    3662 end=         95        57       202 U=    15.35 T=   78.7 p1= -97.4 p2=  3854.7 ed=   114 5/15/2020   x1=  58. x2=  89. y1=  1.35 y2=  -.67     
GP: Confirmed Haiti 4/20/2020        89    3662       95      57      202     6   114 5/15/2020 
AAA2     1 Haiti Confirmed cc1=  .987331 cc2=  .807725 lx=  4.57576 if=  59 il=  89 4/20/2020  n=  30 now=    3662 end=         97        57       202 U=    15.10 T=   79.5 p1= -97.4 p2=  3775.3 ed=   115 5/16/2020   x1=  59. x2=  89. y1=  1.36 y2=  -.63     
GP: Confirmed Haiti 4/20/2020        89    3662       97      57      202     6   115 5/16/2020 
AAA2     1 Haiti Confirmed cc1=  .987263 cc2=  .804689 lx=  4.65576 if=  60 il=  89 4/20/2020  n=  29 now=    3662 end=        105        57       202 U=    15.53 T=   81.4 p1= -97.1 p2=  3487.6 ed=   118 5/19/2020   x1=  60. x2=  89. y1=  1.38 y2=  -.49     
GP: Confirmed Haiti 4/20/2020        89    3662      105      57      202     6   118 5/19/2020 
AAA1     1 Haiti Confirmed cc1=  .991395 cc2=  .805700 lx=  5.05576 if=  61 il=  89 4/20/2020  n=  28 now=    3662 end=        156        57       202 U=    23.93 T=   89.3 p1= -95.7 p2=  2347.4 ed=   145 6/15/2020   x1=  61. x2=  89. y1=  1.18 y2=   .01 BEST
AAA2     1 Haiti Confirmed cc1=  .991395 cc2=  .805700 lx=  5.05276 if=  61 il=  89 4/20/2020  n=  28 now=    3662 end=        156        57       202 U=    23.93 T=   89.3 p1= -95.7 p2=  2347.4 ed=   145 6/15/2020   x1=  61. x2=  89. y1=  1.18 y2=   .01 BEST
GP: Confirmed Haiti 4/20/2020        89    3662      156      57      202     6   145 6/15/2020 
AAA1     1 Haiti Confirmed cc1=  .990458 cc2=  .801476 lx=  5.03576 if=  62 il=  89 4/20/2020  n=  27 now=    3662 end=        153        57       202 U=    23.78 T=   88.8 p1= -95.8 p2=  2393.5 ed=   144 6/14/2020   x1=  62. x2=  89. y1=  1.13 y2=  -.01 BEST
AAA2     1 Haiti Confirmed cc1=  .990459 cc2=  .801476 lx=  5.03076 if=  62 il=  89 4/20/2020  n=  27 now=    3662 end=        153        57       202 U=    23.78 T=   88.8 p1= -95.8 p2=  2393.5 ed=   144 6/14/2020   x1=  62. x2=  89. y1=  1.13 y2=  -.01 BEST
GP: Confirmed Haiti 4/20/2020        89    3662      153      57      202     6   144 6/14/2020 
AAA1     1 Haiti Confirmed cc1=  .989469 cc2=  .797018 lx=  4.98576 if=  63 il=  89 4/20/2020  n=  26 now=    3662 end=        146        57       202 U=    23.09 T=   87.6 p1= -96.0 p2=  2508.2 ed=   142 6/12/2020   x1=  63. x2=  89. y1=  1.07 y2=  -.06 BEST
AAA2     1 Haiti Confirmed cc1=  .989469 cc2=  .797018 lx=  4.99076 if=  63 il=  89 4/20/2020  n=  26 now=    3662 end=        146        57       202 U=    23.09 T=   87.6 p1= -96.0 p2=  2508.2 ed=   142 6/12/2020   x1=  63. x2=  89. y1=  1.07 y2=  -.06 BEST
GP: Confirmed Haiti 4/20/2020        89    3662      146      57      202     6   142 6/12/2020 
AAA1     1 Haiti Confirmed cc1=  .988455 cc2=  .792339 lx=  4.93576 if=  64 il=  89 4/20/2020  n=  25 now=    3662 end=        139        57       202 U=    21.50 T=   86.6 p1= -96.2 p2=  2634.5 ed=   137 6/7/2020    x1=  64. x2=  89. y1=  1.05 y2=  -.11 BEST
AAA2     1 Haiti Confirmed cc1=  .988455 cc2=  .792339 lx=  4.93976 if=  64 il=  89 4/20/2020  n=  25 now=    3662 end=        139        57       202 U=    21.50 T=   86.6 p1= -96.2 p2=  2634.5 ed=   137 6/7/2020    x1=  64. x2=  89. y1=  1.05 y2=  -.11 BEST
GP: Confirmed Haiti 4/20/2020        89    3662      139      57      202     6   137 6/7/2020  
AAA1     1 Haiti Confirmed cc1=  .987004 cc2=  .787004 lx=  4.94576 if=  65 il=  89 4/20/2020  n=  24 now=    3662 end=        140        57       202 U=    20.77 T=   86.9 p1= -96.2 p2=  2615.7 ed=   135 6/5/2020    x1=  65. x2=  89. y1=  1.05 y2=  -.10 BEST
AAA2     1 Haiti Confirmed cc1=  .987004 cc2=  .787004 lx=  4.94376 if=  65 il=  89 4/20/2020  n=  24 now=    3662 end=        140        57       202 U=    20.77 T=   86.9 p1= -96.2 p2=  2615.7 ed=   135 6/5/2020    x1=  65. x2=  89. y1=  1.05 y2=  -.10 BEST
GP: Confirmed Haiti 4/20/2020        89    3662      140      57      202     6   135 6/5/2020  
AAA1     1 Haiti Confirmed cc1=  .985993 cc2=  .781869 lx=  5.07576 if=  66 il=  89 4/20/2020  n=  23 now=    3662 end=        160        57       202 U=    21.59 T=   89.7 p1= -95.6 p2=  2288.8 ed=   140 6/10/2020   x1=  66. x2=  89. y1=  1.10 y2=   .03 BEST
AAA2     1 Haiti Confirmed cc1=  .985993 cc2=  .781869 lx=  5.07976 if=  66 il=  89 4/20/2020  n=  23 now=    3662 end=        160        57       202 U=    21.59 T=   89.7 p1= -95.6 p2=  2288.8 ed=   140 6/10/2020   x1=  66. x2=  89. y1=  1.10 y2=   .03 BEST
GP: Confirmed Haiti 4/20/2020        89    3662      160      57      202     6   140 6/10/2020 
AAA2     1 Haiti Confirmed cc1=  .990231 cc2=  .781717 lx=  7.35576 if=  67 il=  89 4/20/2020  n=  22 now=    3662 end=       1565        57       202 U=    64.97 T=  166.8 p1= -57.3 p2=   234.0 ed=   320 12/7/2020   x1=  67. x2=  89. y1=  1.54 y2=  1.20     
GP: Confirmed Haiti 4/20/2020        89    3662     1565      57      202     6   320 12/7/2020 
AAA2     1 Haiti Confirmed cc1=  .990806 cc2=  .777605 lx=  6.40576 if=  68 il=  89 4/20/2020  n=  21 now=    3662 end=        605        57       202 U=    46.89 T=  129.3 p1= -83.5 p2=   605.3 ed=   239 9/17/2020   x1=  68. x2=  89. y1=  1.31 y2=   .86     
GP: Confirmed Haiti 4/20/2020        89    3662      605      57      202     6   239 9/17/2020 
AAA2     1 Haiti Confirmed cc1=  .990346 cc2=  .772128 lx=  5.95576 if=  69 il=  89 4/20/2020  n=  20 now=    3662 end=        385        57       202 U=    37.78 T=  113.5 p1= -89.5 p2=   951.2 ed=   202 8/11/2020   x1=  69. x2=  89. y1=  1.18 y2=   .65     
GP: Confirmed Haiti 4/20/2020        89    3662      385      57      202     6   202 8/11/2020 
AAA2     1 Haiti Confirmed cc1=  .988931 cc2=  .765324 lx=  5.80576 if=  70 il=  89 4/20/2020  n=  19 now=    3662 end=        332        57       202 U=    35.01 T=  108.8 p1= -90.9 p2=  1103.0 ed=   191 7/31/2020   x1=  70. x2=  89. y1=  1.11 y2=   .57     
GP: Confirmed Haiti 4/20/2020        89    3662      332      57      202     6   191 7/31/2020 
AAA2     1 Haiti Confirmed cc1=  .987144 cc2=  .757728 lx=  5.70576 if=  71 il=  89 4/20/2020  n=  18 now=    3662 end=        300        57       202 U=    31.71 T=  105.1 p1= -91.8 p2=  1220.7 ed=   179 7/19/2020   x1=  71. x2=  89. y1=  1.08 y2=   .51     
