TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       36829.00000       10.51404
TAB:  Egypt Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed Egypt 4/19/2020        88   36829     7662    3144     7483     8   136 6/6/2020  
AAA1     1 Egypt Confirmed cc1=  .993876 cc2=  .852455 lx=  8.96404 if=  39 il=  88 4/19/2020  n=  49 now=   36829 end=       7816      3144      7483 U=    22.21 T=   85.9 p1= -78.8 p2=   471.2 ed=   138 6/8/2020    x1=  39. x2=  88. y1=  2.11 y2=  -.09 BEST
AAA2     1 Egypt Confirmed cc1=  .993876 cc2=  .852455 lx=  8.96304 if=  39 il=  88 4/19/2020  n=  49 now=   36829 end=       7816      3144      7483 U=    22.21 T=   85.9 p1= -78.8 p2=   471.2 ed=   138 6/8/2020    x1=  39. x2=  88. y1=  2.11 y2=  -.09 BEST
GP: Confirmed Egypt 4/19/2020        88   36829     7816    3144     7483     8   138 6/8/2020  
AAA1     1 Egypt Confirmed cc1=  .993513 cc2=  .850656 lx=  8.97404 if=  40 il=  88 4/19/2020  n=  48 now=   36829 end=       7895      3144      7483 U=    21.85 T=   86.2 p1= -78.6 p2=   466.5 ed=   137 6/7/2020    x1=  40. x2=  88. y1=  2.11 y2=  -.08 BEST
AAA2     1 Egypt Confirmed cc1=  .993513 cc2=  .850656 lx=  8.97304 if=  40 il=  88 4/19/2020  n=  48 now=   36829 end=       7895      3144      7483 U=    21.85 T=   86.2 p1= -78.6 p2=   466.5 ed=   137 6/7/2020    x1=  40. x2=  88. y1=  2.11 y2=  -.08 BEST
GP: Confirmed Egypt 4/19/2020        88   36829     7895    3144     7483     8   137 6/7/2020  
AAA1     1 Egypt Confirmed cc1=  .993277 cc2=  .848939 lx=  9.00404 if=  41 il=  88 4/19/2020  n=  47 now=   36829 end=       8135      3144      7483 U=    21.68 T=   86.9 p1= -77.9 p2=   452.7 ed=   138 6/8/2020    x1=  41. x2=  88. y1=  2.12 y2=  -.05 BEST
AAA2     1 Egypt Confirmed cc1=  .993277 cc2=  .848939 lx=  9.00804 if=  41 il=  88 4/19/2020  n=  47 now=   36829 end=       8135      3144      7483 U=    21.68 T=   86.9 p1= -77.9 p2=   452.7 ed=   138 6/8/2020    x1=  41. x2=  88. y1=  2.12 y2=  -.05 BEST
GP: Confirmed Egypt 4/19/2020        88   36829     8135    3144     7483     8   138 6/8/2020  
AAA2     1 Egypt Confirmed cc1=  .993453 cc2=  .847588 lx=  9.08404 if=  42 il=  88 4/19/2020  n=  46 now=   36829 end=       8813      3144      7483 U=    21.94 T=   88.7 p1= -76.1 p2=   417.9 ed=   140 6/10/2020   x1=  42. x2=  88. y1=  2.13 y2=   .03     
GP: Confirmed Egypt 4/19/2020        88   36829     8813    3144     7483     8   140 6/10/2020 
AAA2     1 Egypt Confirmed cc1=  .994680 cc2=  .847238 lx=  9.27404 if=  43 il=  88 4/19/2020  n=  45 now=   36829 end=      10657      3144      7483 U=    23.66 T=   92.7 p1= -71.1 p2=   345.6 ed=   148 6/18/2020   x1=  43. x2=  88. y1=  2.10 y2=   .20     
GP: Confirmed Egypt 4/19/2020        88   36829    10657    3144     7483     8   148 6/18/2020 
AAA2     1 Egypt Confirmed cc1=  .997132 cc2=  .848061 lx=  9.67404 if=  44 il=  88 4/19/2020  n=  44 now=   36829 end=      15899      3144      7483 U=    30.18 T=  102.6 p1= -56.8 p2=   231.6 ed=   173 7/13/2020   x1=  44. x2=  88. y1=  1.94 y2=   .48     
GP: Confirmed Egypt 4/19/2020        88   36829    15899    3144     7483     8   173 7/13/2020 
AAA2     1 Egypt Confirmed cc1=  .997316 cc2=  .846561 lx=  9.82404 if=  45 il=  88 4/19/2020  n=  43 now=   36829 end=      18472      3144      7483 U=    30.91 T=  105.7 p1= -49.8 p2=   199.4 ed=   178 7/18/2020   x1=  45. x2=  88. y1=  1.96 y2=   .57     
GP: Confirmed Egypt 4/19/2020        88   36829    18472    3144     7483     8   178 7/18/2020 
AAA2     1 Egypt Confirmed cc1=  .998456 cc2=  .845958 lx= 10.28404 if=  46 il=  88 4/19/2020  n=  42 now=   36829 end=      29261      3144      7483 U=    39.90 T=  120.0 p1= -20.5 p2=   125.9 ed=   214 8/23/2020   x1=  46. x2=  88. y1=  1.86 y2=   .80     
GP: Confirmed Egypt 4/19/2020        88   36829    29261    3144     7483     8   214 8/23/2020 
AAA2     1 Egypt Confirmed cc1=  .998393 cc2=  .844090 lx= 10.22404 if=  47 il=  88 4/19/2020  n=  41 now=   36829 end=      27557      3144      7483 U=    38.97 T=  118.2 p1= -25.2 p2=   133.6 ed=   210 8/19/2020   x1=  47. x2=  88. y1=  1.83 y2=   .78     
GP: Confirmed Egypt 4/19/2020        88   36829    27557    3144     7483     8   210 8/19/2020 
AAA2     1 Egypt Confirmed cc1=  .998304 cc2=  .842131 lx= 10.17404 if=  48 il=  88 4/19/2020  n=  40 now=   36829 end=      26213      3144      7483 U=    37.88 T=  116.5 p1= -28.8 p2=   140.5 ed=   205 8/14/2020   x1=  48. x2=  88. y1=  1.81 y2=   .75     
GP: Confirmed Egypt 4/19/2020        88   36829    26213    3144     7483     8   205 8/14/2020 
AAA2     1 Egypt Confirmed cc1=  .998175 cc2=  .840061 lx= 10.16404 if=  49 il=  88 4/19/2020  n=  39 now=   36829 end=      25952      3144      7483 U=    36.92 T=  115.6 p1= -29.5 p2=   141.9 ed=   202 8/11/2020   x1=  49. x2=  88. y1=  1.80 y2=   .75     
GP: Confirmed Egypt 4/19/2020        88   36829    25952    3144     7483     8   202 8/11/2020 
AAA2     1 Egypt Confirmed cc1=  .998109 cc2=  .837981 lx= 10.26404 if=  50 il=  88 4/19/2020  n=  38 now=   36829 end=      28682      3144      7483 U=    37.69 T=  117.9 p1= -22.1 p2=   128.4 ed=   206 8/15/2020   x1=  50. x2=  88. y1=  1.80 y2=   .79     
GP: Confirmed Egypt 4/19/2020        88   36829    28682    3144     7483     8   206 8/15/2020 
AAA2     1 Egypt Confirmed cc1=  .998190 cc2=  .835969 lx= 10.48404 if=  51 il=  88 4/19/2020  n=  37 now=   36829 end=      35740      3144      7483 U=    40.20 T=  123.7 p1=  -3.0 p2=   103.0 ed=   218 8/27/2020   x1=  51. x2=  88. y1=  1.81 y2=   .89     
GP: Confirmed Egypt 4/19/2020        88   36829    35740    3144     7483     8   218 8/27/2020 
AAA2     1 Egypt Confirmed cc1=  .998383 cc2=  .833984 lx= 10.83404 if=  52 il=  88 4/19/2020  n=  36 now=   36829 end=      50718      3144      7483 U=    45.42 T=  134.5 p1=  37.7 p2=    72.6 ed=   241 9/19/2020   x1=  52. x2=  88. y1=  1.82 y2=  1.02     
GP: Confirmed Egypt 4/19/2020        88   36829    50718    3144     7483     8   241 9/19/2020 
AAA2     1 Egypt Confirmed cc1=  .998330 cc2=  .831664 lx= 11.02404 if=  53 il=  88 4/19/2020  n=  35 now=   36829 end=      61331      3144      7483 U=    46.33 T=  138.4 p1=  66.5 p2=    60.0 ed=   247 9/25/2020   x1=  53. x2=  88. y1=  1.84 y2=  1.09     
GP: Confirmed Egypt 4/19/2020        88   36829    61331    3144     7483     8   247 9/25/2020 
AAA2     1 Egypt Confirmed cc1=  .998885 cc2=  .829854 lx= 12.03404 if=  54 il=  88 4/19/2020  n=  34 now=   36829 end=     168390      3144      7483 U=    59.88 T=  170.7 p1= 357.2 p2=    21.9 ed=   312 11/29/2020  x1=  54. x2=  88. y1=  1.95 y2=  1.38     
GP: Confirmed Egypt 4/19/2020        88   36829    -        3144     7483     8   312 11/29/2020
AAA2     1 Egypt Confirmed cc1=  .999030 cc2=  .827532 lx= 12.51404 if=  55 il=  88 4/19/2020  n=  33 now=   36829 end=     272131      3144      7483 U=    68.22 T=  190.0 p1= 638.9 p2=    13.5 ed=   351 1/7/2021    x1=  55. x2=  88. y1=  1.98 y2=  1.50     
GP: Confirmed Egypt 4/19/2020        88   36829    -        3144     7483     8   351 1/7/2021  
AAA2     1 Egypt Confirmed cc1=  .998939 cc2=  .824862 lx= 12.51404 if=  56 il=  88 4/19/2020  n=  32 now=   36829 end=     272131      3144      7483 U=    68.99 T=  191.2 p1= 638.9 p2=    13.5 ed=   353 1/9/2021    x1=  56. x2=  88. y1=  1.96 y2=  1.50     
GP: Confirmed Egypt 4/19/2020        88   36829    -        3144     7483     8   353 1/9/2021  
AAA2     1 Egypt Confirmed cc1=  .998861 cc2=  .822085 lx= 12.51404 if=  57 il=  88 4/19/2020  n=  31 now=   36829 end=     272131      3144      7483 U=    69.49 T=  191.9 p1= 638.9 p2=    13.5 ed=   355 1/11/2021   x1=  57. x2=  88. y1=  1.94 y2=  1.50     
GP: Confirmed Egypt 4/19/2020        88   36829    -        3144     7483     8   355 1/11/2021 
AAA2     1 Egypt Confirmed cc1=  .998822 cc2=  .819217 lx= 12.35404 if=  58 il=  88 4/19/2020  n=  30 now=   36829 end=     231895      3144      7483 U=    67.64 T=  186.7 p1= 529.7 p2=    15.9 ed=   346 1/2/2021    x1=  58. x2=  88. y1=  1.90 y2=  1.46     
GP: Confirmed Egypt 4/19/2020        88   36829    -        3144     7483     8   346 1/2/2021  
AAA2     1 Egypt Confirmed cc1=  .998842 cc2=  .816268 lx= 11.80404 if=  59 il=  88 4/19/2020  n=  29 now=   36829 end=     133791      3144      7483 U=    59.22 T=  166.3 p1= 263.3 p2=    27.5 ed=   306 11/23/2020  x1=  59. x2=  88. y1=  1.81 y2=  1.32     
GP: Confirmed Egypt 4/19/2020        88   36829    -        3144     7483     8   306 11/23/2020
AAA2     1 Egypt Confirmed cc1=  .998732 cc2=  .813036 lx= 11.63404 if=  60 il=  88 4/19/2020  n=  28 now=   36829 end=     112875      3144      7483 U=    57.16 T=  160.9 p1= 206.5 p2=    32.6 ed=   295 11/12/2020  x1=  60. x2=  88. y1=  1.77 y2=  1.28     
GP: Confirmed Egypt 4/19/2020        88   36829    -        3144     7483     8   295 11/12/2020
AAA2     1 Egypt Confirmed cc1=  .998619 cc2=  .809636 lx= 11.40404 if=  61 il=  88 4/19/2020  n=  27 now=   36829 end=      89683      3144      7483 U=    54.46 T=  153.8 p1= 143.5 p2=    41.1 ed=   282 10/30/2020  x1=  61. x2=  88. y1=  1.71 y2=  1.21     
GP: Confirmed Egypt 4/19/2020        88   36829    89683    3144     7483     8   282 10/30/2020
AAA2     1 Egypt Confirmed cc1=  .998539 cc2=  .806089 lx= 11.06404 if=  62 il=  88 4/19/2020  n=  26 now=   36829 end=      63833      3144      7483 U=    49.94 T=  143.0 p1=  73.3 p2=    57.7 ed=   260 10/8/2020   x1=  62. x2=  88. y1=  1.62 y2=  1.10     
GP: Confirmed Egypt 4/19/2020        88   36829    63833    3144     7483     8   260 10/8/2020 
AAA2     1 Egypt Confirmed cc1=  .998472 cc2=  .802356 lx= 10.71404 if=  63 il=  88 4/19/2020  n=  25 now=   36829 end=      44983      3144      7483 U=    45.82 T=  132.8 p1=  22.1 p2=    81.9 ed=   240 9/18/2020   x1=  63. x2=  88. y1=  1.52 y2=   .98     
GP: Confirmed Egypt 4/19/2020        88   36829    44983    3144     7483     8   240 9/18/2020 
AAA2     1 Egypt Confirmed cc1=  .998640 cc2=  .798640 lx= 10.27404 if=  64 il=  88 4/19/2020  n=  24 now=   36829 end=      28970      3144      7483 U=    39.63 T=  119.6 p1= -21.3 p2=   127.1 ed=   213 8/22/2020   x1=  64. x2=  88. y1=  1.40 y2=   .80     
GP: Confirmed Egypt 4/19/2020        88   36829    28970    3144     7483     8   213 8/22/2020 
AAA2     1 Egypt Confirmed cc1=  .998890 cc2=  .794766 lx=  9.91404 if=  65 il=  88 4/19/2020  n=  23 now=   36829 end=      20212      3144      7483 U=    34.42 T=  109.4 p1= -45.1 p2=   182.2 ed=   190 7/30/2020   x1=  65. x2=  88. y1=  1.29 y2=   .62     
GP: Confirmed Egypt 4/19/2020        88   36829    20212    3144     7483     8   190 7/30/2020 
AAA2     1 Egypt Confirmed cc1=  .999209 cc2=  .790695 lx=  9.63404 if=  66 il=  88 4/19/2020  n=  22 now=   36829 end=      15276      3144      7483 U=    30.17 T=  101.8 p1= -58.5 p2=   241.1 ed=   173 7/13/2020   x1=  66. x2=  88. y1=  1.19 y2=   .46     
GP: Confirmed Egypt 4/19/2020        88   36829    15276    3144     7483     8   173 7/13/2020 
AAA2     1 Egypt Confirmed cc1=  .999517 cc2=  .786316 lx=  9.42404 if=  67 il=  88 4/19/2020  n=  21 now=   36829 end=      12382      3144      7483 U=    26.67 T=   96.4 p1= -66.4 p2=   297.4 ed=   159 6/29/2020   x1=  67. x2=  88. y1=  1.10 y2=   .32     
GP: Confirmed Egypt 4/19/2020        88   36829    12382    3144     7483     8   159 6/29/2020 
AAA2     1 Egypt Confirmed cc1=  .999642 cc2=  .781424 lx=  9.29404 if=  68 il=  88 4/19/2020  n=  20 now=   36829 end=      10873      3144      7483 U=    24.49 T=   93.3 p1= -70.5 p2=   338.7 ed=   151 6/21/2020   x1=  68. x2=  88. y1=  1.03 y2=   .22     
GP: Confirmed Egypt 4/19/2020        88   36829    10873    3144     7483     8   151 6/21/2020 
AAA2     1 Egypt Confirmed cc1=  .999667 cc2=  .776060 lx=  9.22404 if=  69 il=  88 4/19/2020  n=  19 now=   36829 end=      10137      3144      7483 U=    23.17 T=   91.7 p1= -72.5 p2=   363.3 ed=   146 6/16/2020   x1=  69. x2=  88. y1=   .98 y2=   .16     
GP: Confirmed Egypt 4/19/2020        88   36829    10137    3144     7483     8   146 6/16/2020 
AAA2     1 Egypt Confirmed cc1=  .999617 cc2=  .770201 lx=  9.19404 if=  70 il=  88 4/19/2020  n=  18 now=   36829 end=       9838      3144      7483 U=    22.53 T=   91.0 p1= -73.3 p2=   374.4 ed=   144 6/14/2020   x1=  70. x2=  88. y1=   .93 y2=   .13     
GP: Confirmed Egypt 4/19/2020        88   36829     9838    3144     7483     8   144 6/14/2020 
AAA2     1 Egypt Confirmed cc1=  .999562 cc2=  .763860 lx=  9.23404 if=  71 il=  88 4/19/2020  n=  17 now=   36829 end=      10239      3144      7483 U=    23.02 T=   91.8 p1= -72.2 p2=   359.7 ed=   146 6/16/2020   x1=  71. x2=  88. y1=   .90 y2=   .17     
GP: Confirmed Egypt 4/19/2020        88   36829    10239    3144     7483     8   146 6/16/2020 
AAA2     1 Egypt Confirmed cc1=  .999544 cc2=  .757009 lx=  9.33404 if=  72 il=  88 4/19/2020  n=  16 now=   36829 end=      11316      3144      7483 U=    24.80 T=   94.1 p1= -69.3 p2=   325.5 ed=   152 6/22/2020   x1=  72. x2=  88. y1=   .89 y2=   .25     
GP: Confirmed Egypt 4/19/2020        88   36829    11316    3144     7483     8   152 6/22/2020 
AAA2     1 Egypt Confirmed cc1=  .999454 cc2=  .749454 lx=  9.34404 if=  73 il=  88 4/19/2020  n=  15 now=   36829 end=      11430      3144      7483 U=    24.71 T=   94.3 p1= -69.0 p2=   322.2 ed=   152 6/22/2020   x1=  73. x2=  88. y1=   .86 y2=   .26     
GP: Confirmed Egypt 4/19/2020        88   36829    11430    3144     7483     8   152 6/22/2020 
AAA2     1 Egypt Confirmed cc1=  .999428 cc2=  .741229 lx=  9.49404 if=  74 il=  88 4/19/2020  n=  14 now=   36829 end=      13280      3144      7483 U=    26.85 T=   97.8 p1= -63.9 p2=   277.3 ed=   161 7/1/2020    x1=  74. x2=  88. y1=   .89 y2=   .37     
GP: Confirmed Egypt 4/19/2020        88   36829    13280    3144     7483     8   161 7/1/2020  
AAA2     1 Egypt Confirmed cc1=  .999666 cc2=  .732405 lx= 10.06404 if=  75 il=  88 4/19/2020  n=  13 now=   36829 end=      23483      3144      7483 U=    36.29 T=  113.3 p1= -36.2 p2=   156.8 ed=   198 8/7/2020    x1=  75. x2=  88. y1=  1.06 y2=   .70     
GP: Confirmed Egypt 4/19/2020        88   36829    23483    3144     7483     8   198 8/7/2020  
AAA2     1 Egypt Confirmed cc1=  .999657 cc2=  .722306 lx= 10.50404 if=  76 il=  88 4/19/2020  n=  12 now=   36829 end=      36462      3144      7483 U=    43.73 T=  127.2 p1=  -1.0 p2=   101.0 ed=   230 9/8/2020    x1=  76. x2=  88. y1=  1.17 y2=   .90     
GP: Confirmed Egypt 4/19/2020        88   36829    36462    3144     7483     8   230 9/8/2020  
AAA2     1 Egypt Confirmed cc1=  .999565 cc2=  .710890 lx= 10.60404 if=  77 il=  88 4/19/2020  n=  11 now=   36829 end=      40297      3144      7483 U=    45.32 T=  130.4 p1=   9.4 p2=    91.4 ed=   237 9/15/2020   x1=  77. x2=  88. y1=  1.18 y2=   .94     
GP: Confirmed Egypt 4/19/2020        88   36829    40297    3144     7483     8   237 9/15/2020 
AAA2     1 Egypt Confirmed cc1=  .999455 cc2=  .697943 lx= 11.05404 if=  78 il=  88 4/19/2020  n=  10 now=   36829 end=      63198      3144      7483 U=    53.60 T=  146.9 p1=  71.6 p2=    58.3 ed=   273 10/21/2020  x1=  78. x2=  88. y1=  1.29 y2=  1.10     
GP: Confirmed Egypt 4/19/2020        88   36829    63198    3144     7483     8   273 10/21/2020
AAA2     1 Egypt Confirmed cc1=  .999433 cc2=  .683205 lx= 10.03404 if=  79 il=  88 4/19/2020  n=   9 now=   36829 end=      22789      3144      7483 U=    36.09 T=  112.7 p1= -38.1 p2=   161.6 ed=   197 8/6/2020    x1=  79. x2=  88. y1=   .93 y2=   .68     
GP: Confirmed Egypt 4/19/2020        88   36829    22789    3144     7483     8   197 8/6/2020  
AAA2     1 Egypt Confirmed cc1=  .999222 cc2=  .665889 lx= 10.14404 if=  80 il=  88 4/19/2020  n=   8 now=   36829 end=      25439      3144      7483 U=    38.47 T=  116.4 p1= -30.9 p2=   144.8 ed=   207 8/16/2020   x1=  80. x2=  88. y1=   .95 y2=   .74     
GP: Confirmed Egypt 4/19/2020        88   36829    25439    3144     7483     8   207 8/16/2020 
AAA2     1 Egypt Confirmed cc1=  .999106 cc2=  .645552 lx=  9.31404 if=  81 il=  88 4/19/2020  n=   7 now=   36829 end=      11092      3144      7483 U=    24.33 T=   93.6 p1= -69.9 p2=   332.0 ed=   151 6/21/2020   x1=  81. x2=  88. y1=   .52 y2=   .23     
GP: Confirmed Egypt 4/19/2020        88   36829    11092    3144     7483     8   151 6/21/2020 
AAA2     1 Egypt Confirmed cc1=  .999088 cc2=  .621124 lx=  8.78404 if=  82 il=  88 4/19/2020  n=   6 now=   36829 end=       6529      3144      7483 U=    14.93 T=   83.3 p1= -82.3 p2=   564.1 ed=   118 5/19/2020   x1=  82. x2=  88. y1=   .09 y2=  -.31     
GP: Confirmed Egypt 4/19/2020        88   36829     6529    3144     7483     8   118 5/19/2020 
AAA2     1 Egypt Confirmed cc1=  .998661 cc2=  .590412 lx=  8.60404 if=  83 il=  88 4/19/2020  n=   5 now=   36829 end=       5453      3144      7483 U=    11.78 T=   81.0 p1= -85.2 p2=   675.4 ed=   108 5/9/2020    x1=  83. x2=  88. y1=  -.17 y2=  -.60     
GP: Confirmed Egypt 4/19/2020        88   36829     5453    3144     7483     8   108 5/9/2020  
AAA2     1 Egypt Confirmed cc1=  .987353 cc2=  .865184 lx=  9.64404 if=  23 il=  89 4/20/2020  n=  66 now=   36829 end=      15429      3333      8412 U=    35.88 T=  104.3 p1= -58.1 p2=   238.7 ed=   188 7/28/2020   x1=  23. x2=  89. y1=  2.27 y2=   .43     
GP: Confirmed Egypt 4/20/2020        89   36829    15429    3333     8412    10   188 7/28/2020 
AAA2     1 Egypt Confirmed cc1=  .988615 cc2=  .865523 lx=  9.56404 if=  24 il=  89 4/20/2020  n=  65 now=   36829 end=      14243      3333      8412 U=    34.49 T=  101.9 p1= -61.3 p2=   258.6 ed=   183 7/23/2020   x1=  24. x2=  89. y1=  2.26 y2=   .37     
GP: Confirmed Egypt 4/20/2020        89   36829    14243    3333     8412    10   183 7/23/2020 
AAA2     1 Egypt Confirmed cc1=  .989787 cc2=  .865752 lx=  9.48404 if=  25 il=  89 4/20/2020  n=  64 now=   36829 end=      13148      3333      8412 U=    33.11 T=   99.5 p1= -64.3 p2=   280.1 ed=   177 7/17/2020   x1=  25. x2=  89. y1=  2.25 y2=   .32     
GP: Confirmed Egypt 4/20/2020        89   36829    13148    3333     8412    10   177 7/17/2020 
AAA2     1 Egypt Confirmed cc1=  .990863 cc2=  .865863 lx=  9.41404 if=  26 il=  89 4/20/2020  n=  63 now=   36829 end=      12259      3333      8412 U=    31.85 T=   97.4 p1= -66.7 p2=   300.4 ed=   172 7/12/2020   x1=  26. x2=  89. y1=  2.24 y2=   .26     
GP: Confirmed Egypt 4/20/2020        89   36829    12259    3333     8412    10   172 7/12/2020 
AAA2     1 Egypt Confirmed cc1=  .991836 cc2=  .865848 lx=  9.35404 if=  27 il=  89 4/20/2020  n=  62 now=   36829 end=      11545      3333      8412 U=    30.71 T=   95.7 p1= -68.7 p2=   319.0 ed=   168 7/8/2020    x1=  27. x2=  89. y1=  2.24 y2=   .22     
GP: Confirmed Egypt 4/20/2020        89   36829    11545    3333     8412    10   168 7/8/2020  
AAA2     1 Egypt Confirmed cc1=  .992698 cc2=  .865698 lx=  9.29404 if=  28 il=  89 4/20/2020  n=  61 now=   36829 end=      10873      3333      8412 U=    29.59 T=   94.0 p1= -70.5 p2=   338.7 ed=   163 7/3/2020    x1=  28. x2=  89. y1=  2.23 y2=   .17     
GP: Confirmed Egypt 4/20/2020        89   36829    10873    3333     8412    10   163 7/3/2020  
AAA2     1 Egypt Confirmed cc1=  .993442 cc2=  .865405 lx=  9.23404 if=  29 il=  89 4/20/2020  n=  60 now=   36829 end=      10239      3333      8412 U=    28.47 T=   92.3 p1= -72.2 p2=   359.7 ed=   159 6/29/2020   x1=  29. x2=  89. y1=  2.22 y2=   .12     
GP: Confirmed Egypt 4/20/2020        89   36829    10239    3333     8412    10   159 6/29/2020 
AAA2     1 Egypt Confirmed cc1=  .994061 cc2=  .864962 lx=  9.18404 if=  30 il=  89 4/20/2020  n=  59 now=   36829 end=       9740      3333      8412 U=    27.47 T=   90.9 p1= -73.6 p2=   378.1 ed=   155 6/25/2020   x1=  30. x2=  89. y1=  2.22 y2=   .07     
GP: Confirmed Egypt 4/20/2020        89   36829     9740    3333     8412    10   155 6/25/2020 
AAA2     1 Egypt Confirmed cc1=  .994548 cc2=  .864359 lx=  9.14404 if=  31 il=  89 4/20/2020  n=  58 now=   36829 end=       9358      3333      8412 U=    26.59 T=   89.8 p1= -74.6 p2=   393.6 ed=   152 6/22/2020   x1=  31. x2=  89. y1=  2.21 y2=   .03     
GP: Confirmed Egypt 4/20/2020        89   36829     9358    3333     8412    10   152 6/22/2020 
AAA1     1 Egypt Confirmed cc1=  .994898 cc2=  .863592 lx=  9.10404 if=  32 il=  89 4/20/2020  n=  57 now=   36829 end=       8991      3333      8412 U=    25.72 T=   88.8 p1= -75.6 p2=   409.6 ed=   149 6/19/2020   x1=  32. x2=  89. y1=  2.21 y2=  -.01 BEST
AAA2     1 Egypt Confirmed cc1=  .994898 cc2=  .863592 lx=  9.09904 if=  32 il=  89 4/20/2020  n=  57 now=   36829 end=       8991      3333      8412 U=    25.72 T=   88.8 p1= -75.6 p2=   409.6 ed=   149 6/19/2020   x1=  32. x2=  89. y1=  2.21 y2=  -.01 BEST
