TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        3333.00000        8.11163
TAB:  US_Texas_Bexar Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Texas_Bexar Confirmed cc1=  .984332 cc2=  .706982 lx=  4.87163 if=  51 il=  63 3/25/2020  n=  12 now=    3333 end=        130        69        87 U=     5.90 T=   60.3 p1= -96.1 p2=  2563.8 ed=    74 4/5/2020    x1=  51. x2=  63. y1=  1.58 y2=  -.45     
GP: Confirmed US_Texas_Bexar 3/25/2020        63    3333      130      69       87     1    74 4/5/2020  
AAA2     1 US_Texas_Bexar Confirmed cc1=  .985340 cc2=  .696665 lx=  4.69163 if=  52 il=  63 3/25/2020  n=  11 now=    3333 end=        109        69        87 U=     5.07 T=   59.0 p1= -96.7 p2=  3057.8 ed=    71 4/2/2020    x1=  52. x2=  63. y1=  1.39 y2=  -.78     
GP: Confirmed US_Texas_Bexar 3/25/2020        63    3333      109      69       87     1    71 4/2/2020  
AAA2     1 US_Texas_Bexar Confirmed cc1=  .989342 cc2=  .687830 lx=  4.58163 if=  53 il=  63 3/25/2020  n=  10 now=    3333 end=         97        69        87 U=     4.14 T=   58.6 p1= -97.1 p2=  3436.1 ed=    68 3/30/2020   x1=  53. x2=  63. y1=  1.36 y2= -1.06     
GP: Confirmed US_Texas_Bexar 3/25/2020        63    3333       97      69       87     1    68 3/30/2020 
AAA2     1 US_Texas_Bexar Confirmed cc1=  .989036 cc2=  .672808 lx=  4.51163 if=  54 il=  63 3/25/2020  n=   9 now=    3333 end=         91        69        87 U=     3.59 T=   58.4 p1= -97.3 p2=  3662.6 ed=    66 3/28/2020   x1=  54. x2=  63. y1=  1.23 y2= -1.28     
GP: Confirmed US_Texas_Bexar 3/25/2020        63    3333       91      69       87     1    66 3/28/2020 
AAA1     1 US_Texas_Bexar Confirmed cc1=  .986093 cc2=  .652760 lx=  4.48163 if=  55 il=  63 3/25/2020  n=   8 now=    3333 end=         88        69        87 U=     3.17 T=   58.6 p1= -97.4 p2=  3787.5 ed=    66 3/28/2020   x1=  55. x2=  63. y1=  1.13 y2= -1.40 BEST
AAA2     1 US_Texas_Bexar Confirmed cc1=  .986094 cc2=  .652760 lx=  4.47963 if=  55 il=  63 3/25/2020  n=   8 now=    3333 end=         88        69        87 U=     3.17 T=   58.6 p1= -97.4 p2=  3787.5 ed=    66 3/28/2020   x1=  55. x2=  63. y1=  1.13 y2= -1.40 BEST
GP: Confirmed US_Texas_Bexar 3/25/2020        63    3333       88      69       87     1    66 3/28/2020 
AAA2     1 US_Texas_Bexar Confirmed cc1=  .981838 cc2=  .628285 lx=  4.56163 if=  56 il=  63 3/25/2020  n=   7 now=    3333 end=         95        69        87 U=     3.71 T=   58.9 p1= -97.1 p2=  3508.4 ed=    67 3/29/2020   x1=  56. x2=  63. y1=   .77 y2= -1.12     
GP: Confirmed US_Texas_Bexar 3/25/2020        63    3333       95      69       87     1    67 3/29/2020 
AAA2     1 US_Texas_Bexar Confirmed cc1=  .981109 cc2=  .603145 lx=  5.79163 if=  57 il=  63 3/25/2020  n=   6 now=    3333 end=        327        69        87 U=    13.56 T=   69.0 p1= -90.2 p2=  1019.3 ed=   101 5/2/2020    x1=  57. x2=  63. y1=   .89 y2=   .44     
GP: Confirmed US_Texas_Bexar 3/25/2020        63    3333      327      69       87     1   101 5/2/2020  
AAA2     1 US_Texas_Bexar Confirmed cc1=  .984591 cc2=  .576342 lx=  4.78163 if=  58 il=  63 3/25/2020  n=   5 now=    3333 end=        119        69        87 U=     5.27 T=   59.8 p1= -96.4 p2=  2800.8 ed=    72 4/3/2020    x1=  58. x2=  63. y1=   .35 y2=  -.60     
GP: Confirmed US_Texas_Bexar 3/25/2020        63    3333      119      69       87     1    72 4/3/2020  
AAA2     1 US_Texas_Bexar Confirmed cc1=  .987439 cc2=  .720178 lx=  4.93163 if=  51 il=  64 3/26/2020  n=  13 now=    3333 end=        138        84       109 U=     5.68 T=   60.1 p1= -95.9 p2=  2415.2 ed=    73 4/4/2020    x1=  51. x2=  64. y1=  1.60 y2=  -.69     
GP: Confirmed US_Texas_Bexar 3/26/2020        64    3333      138      84      109     1    73 4/4/2020  
AAA2     1 US_Texas_Bexar Confirmed cc1=  .988053 cc2=  .710703 lx=  4.82163 if=  52 il=  64 3/26/2020  n=  12 now=    3333 end=        124        84       109 U=     5.09 T=   59.2 p1= -96.3 p2=  2687.9 ed=    71 4/2/2020    x1=  52. x2=  64. y1=  1.42 y2=  -.94     
GP: Confirmed US_Texas_Bexar 3/26/2020        64    3333      124      84      109     1    71 4/2/2020  
AAA2     1 US_Texas_Bexar Confirmed cc1=  .990552 cc2=  .701877 lx=  4.75163 if=  53 il=  64 3/26/2020  n=  11 now=    3333 end=        115        84       109 U=     4.33 T=   59.1 p1= -96.5 p2=  2898.3 ed=    69 3/31/2020   x1=  53. x2=  64. y1=  1.40 y2= -1.14     
GP: Confirmed US_Texas_Bexar 3/26/2020        64    3333      115      84      109     1    69 3/31/2020 
AAA2     1 US_Texas_Bexar Confirmed cc1=  .989313 cc2=  .687802 lx=  4.71163 if=  54 il=  64 3/26/2020  n=  10 now=    3333 end=        111        84       109 U=     3.91 T=   59.0 p1= -96.7 p2=  3002.7 ed=    68 3/30/2020   x1=  54. x2=  64. y1=  1.28 y2= -1.27     
GP: Confirmed US_Texas_Bexar 3/26/2020        64    3333      111      84      109     1    68 3/30/2020 
AAA1     1 US_Texas_Bexar Confirmed cc1=  .985949 cc2=  .669721 lx=  4.69163 if=  55 il=  64 3/26/2020  n=   9 now=    3333 end=        109        84       109 U=     3.54 T=   59.2 p1= -96.7 p2=  3057.8 ed=    67 3/29/2020   x1=  55. x2=  64. y1=  1.20 y2= -1.34 BEST
AAA2     1 US_Texas_Bexar Confirmed cc1=  .985950 cc2=  .669721 lx=  4.69463 if=  55 il=  64 3/26/2020  n=   9 now=    3333 end=        109        84       109 U=     3.54 T=   59.2 p1= -96.7 p2=  3057.8 ed=    67 3/29/2020   x1=  55. x2=  64. y1=  1.20 y2= -1.34 BEST
GP: Confirmed US_Texas_Bexar 3/26/2020        64    3333      109      84      109     1    67 3/29/2020 
AAA2     1 US_Texas_Bexar Confirmed cc1=  .984484 cc2=  .651150 lx=  4.80163 if=  56 il=  64 3/26/2020  n=   8 now=    3333 end=        121        84       109 U=     4.28 T=   59.8 p1= -96.4 p2=  2754.5 ed=    69 3/31/2020   x1=  56. x2=  64. y1=   .88 y2=  -.99     
GP: Confirmed US_Texas_Bexar 3/26/2020        64    3333      121      84      109     1    69 3/31/2020 
AAA2     1 US_Texas_Bexar Confirmed cc1=  .987445 cc2=  .633892 lx=  5.74163 if=  57 il=  64 3/26/2020  n=   7 now=    3333 end=        311        84       109 U=    11.78 T=   67.2 p1= -90.7 p2=  1071.7 ed=    94 4/25/2020   x1=  57. x2=  64. y1=   .86 y2=   .27     
GP: Confirmed US_Texas_Bexar 3/26/2020        64    3333      311      84      109     1    94 4/25/2020 
AAA2     1 US_Texas_Bexar Confirmed cc1=  .989839 cc2=  .611875 lx=  5.12163 if=  58 il=  64 3/26/2020  n=   6 now=    3333 end=        167        84       109 U=     6.44 T=   61.6 p1= -95.0 p2=  1995.8 ed=    76 4/7/2020    x1=  58. x2=  64. y1=   .56 y2=  -.37     
GP: Confirmed US_Texas_Bexar 3/26/2020        64    3333      167      84      109     1    76 4/7/2020  
AAA2     1 US_Texas_Bexar Confirmed cc1=  .984415 cc2=  .576166 lx=  5.44163 if=  59 il=  64 3/26/2020  n=   5 now=    3333 end=        230        84       109 U=     8.85 T=   64.1 p1= -93.1 p2=  1449.1 ed=    84 4/15/2020   x1=  59. x2=  64. y1=   .58 y2=   .01     
GP: Confirmed US_Texas_Bexar 3/26/2020        64    3333      230      84      109     1    84 4/15/2020 
AAA1     1 US_Texas_Bexar Confirmed cc1=  .987083 cc2=  .728884 lx=  5.47163 if=  51 il=  65 3/27/2020  n=  14 now=    3333 end=        237       113       184 U=     7.02 T=   62.9 p1= -92.9 p2=  1406.3 ed=    79 4/10/2020   x1=  51. x2=  65. y1=  1.70 y2=  -.30 BEST
AAA2     1 US_Texas_Bexar Confirmed cc1=  .987083 cc2=  .728884 lx=  5.47263 if=  51 il=  65 3/27/2020  n=  14 now=    3333 end=        237       113       184 U=     7.02 T=   62.9 p1= -92.9 p2=  1406.3 ed=    79 4/10/2020   x1=  51. x2=  65. y1=  1.70 y2=  -.30 BEST
GP: Confirmed US_Texas_Bexar 3/27/2020        65    3333      237     113      184     1    79 4/10/2020 
AAA2     1 US_Texas_Bexar Confirmed cc1=  .987452 cc2=  .654119 lx= 10.11163 if=  57 il=  65 3/27/2020  n=   8 now=    3333 end=      24627       113       184 U=    35.52 T=  124.8 p1= 638.9 p2=    13.5 ed=   208 8/17/2020   x1=  57. x2=  65. y1=  1.91 y2=  1.68     
GP: Confirmed US_Texas_Bexar 3/27/2020        65    3333    -         113      184     1   208 8/17/2020 
AAA2     1 US_Texas_Bexar Confirmed cc1=  .986786 cc2=  .633233 lx= 10.11163 if=  58 il=  65 3/27/2020  n=   7 now=    3333 end=      24627       113       184 U=    31.08 T=  117.3 p1= 638.9 p2=    13.5 ed=   190 7/30/2020   x1=  58. x2=  65. y1=  1.91 y2=  1.68     
GP: Confirmed US_Texas_Bexar 3/27/2020        65    3333    -         113      184     1   190 7/30/2020 
AAA2     1 US_Texas_Bexar Confirmed cc1=  .982080 cc2=  .604116 lx= 10.11163 if=  59 il=  65 3/27/2020  n=   6 now=    3333 end=      24627       113       184 U=    33.28 T=  121.0 p1= 638.9 p2=    13.5 ed=   199 8/8/2020    x1=  59. x2=  65. y1=  1.86 y2=  1.68     
GP: Confirmed US_Texas_Bexar 3/27/2020        65    3333    -         113      184     1   199 8/8/2020  
AAA2     1 US_Texas_Bexar Confirmed cc1=  .971892 cc2=  .563644 lx= 10.11163 if=  60 il=  65 3/27/2020  n=   5 now=    3333 end=      24627       113       184 U=    32.39 T=  119.5 p1= 638.9 p2=    13.5 ed=   195 8/4/2020    x1=  60. x2=  65. y1=  1.84 y2=  1.68     
GP: Confirmed US_Texas_Bexar 3/27/2020        65    3333    -         113      184     1   195 8/4/2020  
AAA2     1 US_Texas_Bexar Confirmed cc1=  .989188 cc2=  .739188 lx=  5.57163 if=  51 il=  66 3/28/2020  n=  15 now=    3333 end=        262       125       184 U=     7.45 T=   63.8 p1= -92.1 p2=  1272.1 ed=    81 4/12/2020   x1=  51. x2=  66. y1=  1.72 y2=  -.30     
GP: Confirmed US_Texas_Bexar 3/28/2020        66    3333      262     125      184     1    81 4/12/2020 
AAA1     1 US_Texas_Bexar Confirmed cc1=  .988144 cc2=  .729945 lx=  5.49163 if=  52 il=  66 3/28/2020  n=  14 now=    3333 end=        242       125       184 U=     7.07 T=   63.1 p1= -92.7 p2=  1377.3 ed=    79 4/10/2020   x1=  52. x2=  66. y1=  1.57 y2=  -.41 BEST
AAA2     1 US_Texas_Bexar Confirmed cc1=  .988144 cc2=  .729945 lx=  5.48763 if=  52 il=  66 3/28/2020  n=  14 now=    3333 end=        242       125       184 U=     7.07 T=   63.1 p1= -92.7 p2=  1377.3 ed=    79 4/10/2020   x1=  52. x2=  66. y1=  1.57 y2=  -.41 BEST
GP: Confirmed US_Texas_Bexar 3/28/2020        66    3333      242     125      184     1    79 4/10/2020 
AAA2     1 US_Texas_Bexar Confirmed cc1=  .990863 cc2=  .674635 lx= 10.11163 if=  57 il=  66 3/28/2020  n=   9 now=    3333 end=      24627       125       184 U=    36.86 T=  127.4 p1= 638.9 p2=    13.5 ed=   214 8/23/2020   x1=  57. x2=  66. y1=  1.91 y2=  1.66     
GP: Confirmed US_Texas_Bexar 3/28/2020        66    3333    -         125      184     1   214 8/23/2020 
AAA2     1 US_Texas_Bexar Confirmed cc1=  .990748 cc2=  .657415 lx= 10.11163 if=  58 il=  66 3/28/2020  n=   8 now=    3333 end=      24627       125       184 U=    32.77 T=  120.5 p1= 638.9 p2=    13.5 ed=   197 8/6/2020    x1=  58. x2=  66. y1=  1.91 y2=  1.66     
GP: Confirmed US_Texas_Bexar 3/28/2020        66    3333    -         125      184     1   197 8/6/2020  
AAA2     1 US_Texas_Bexar Confirmed cc1=  .988062 cc2=  .634508 lx= 10.11163 if=  59 il=  66 3/28/2020  n=   7 now=    3333 end=      24627       125       184 U=    35.14 T=  124.5 p1= 638.9 p2=    13.5 ed=   207 8/16/2020   x1=  59. x2=  66. y1=  1.86 y2=  1.66     
GP: Confirmed US_Texas_Bexar 3/28/2020        66    3333    -         125      184     1   207 8/16/2020 
AAA2     1 US_Texas_Bexar Confirmed cc1=  .982527 cc2=  .604562 lx= 10.11163 if=  60 il=  66 3/28/2020  n=   6 now=    3333 end=      24627       125       184 U=    34.62 T=  123.6 p1= 638.9 p2=    13.5 ed=   205 8/14/2020   x1=  60. x2=  66. y1=  1.84 y2=  1.66     
GP: Confirmed US_Texas_Bexar 3/28/2020        66    3333    -         125      184     1   205 8/14/2020 
AAA2     1 US_Texas_Bexar Confirmed cc1=  .972388 cc2=  .564140 lx= 10.11163 if=  61 il=  66 3/28/2020  n=   5 now=    3333 end=      24627       125       184 U=    36.08 T=  126.1 p1= 638.9 p2=    13.5 ed=   211 8/20/2020   x1=  61. x2=  66. y1=  1.80 y2=  1.66     
GP: Confirmed US_Texas_Bexar 3/28/2020        66    3333    -         125      184     1   211 8/20/2020 
AAA1     1 US_Texas_Bexar Confirmed cc1=  .990895 cc2=  .748360 lx=  5.64163 if=  51 il=  67 3/29/2020  n=  16 now=    3333 end=        281       140       307 U=     7.67 T=   64.3 p1= -91.6 p2=  1186.1 ed=    82 4/13/2020   x1=  51. x2=  67. y1=  1.73 y2=  -.36 BEST
AAA2     1 US_Texas_Bexar Confirmed cc1=  .990896 cc2=  .748360 lx=  5.63663 if=  51 il=  67 3/29/2020  n=  16 now=    3333 end=        281       140       307 U=     7.67 T=   64.3 p1= -91.6 p2=  1186.1 ed=    82 4/13/2020   x1=  51. x2=  67. y1=  1.73 y2=  -.36 BEST
GP: Confirmed US_Texas_Bexar 3/29/2020        67    3333      281     140      307     3    82 4/13/2020 
AAA1     1 US_Texas_Bexar Confirmed cc1=  .990040 cc2=  .740040 lx=  5.56163 if=  52 il=  67 3/29/2020  n=  15 now=    3333 end=        260       140       307 U=     7.28 T=   63.5 p1= -92.2 p2=  1281.9 ed=    80 4/11/2020   x1=  52. x2=  67. y1=  1.58 y2=  -.48 BEST
AAA2     1 US_Texas_Bexar Confirmed cc1=  .990040 cc2=  .740040 lx=  5.56563 if=  52 il=  67 3/29/2020  n=  15 now=    3333 end=        260       140       307 U=     7.28 T=   63.5 p1= -92.2 p2=  1281.9 ed=    80 4/11/2020   x1=  52. x2=  67. y1=  1.58 y2=  -.48 BEST
GP: Confirmed US_Texas_Bexar 3/29/2020        67    3333      260     140      307     3    80 4/11/2020 
AAA2     1 US_Texas_Bexar Confirmed cc1=  .986453 cc2=  .697777 lx=  5.92163 if=  56 il=  67 3/29/2020  n=  11 now=    3333 end=        373       140       307 U=     8.60 T=   66.8 p1= -88.8 p2=   893.6 ed=    87 4/18/2020   x1=  56. x2=  67. y1=  1.26 y2=  -.02     
GP: Confirmed US_Texas_Bexar 3/29/2020        67    3333      373     140      307     3    87 4/18/2020 
AAA2     1 US_Texas_Bexar Confirmed cc1=  .993042 cc2=  .691530 lx= 10.11163 if=  57 il=  67 3/29/2020  n=  10 now=    3333 end=      24627       140       307 U=    37.62 T=  128.8 p1= 638.9 p2=    13.5 ed=   217 8/26/2020   x1=  57. x2=  67. y1=  1.91 y2=  1.64     
GP: Confirmed US_Texas_Bexar 3/29/2020        67    3333    -         140      307     3   217 8/26/2020 
AAA2     1 US_Texas_Bexar Confirmed cc1=  .992998 cc2=  .676770 lx=  8.50163 if=  58 il=  67 3/29/2020  n=   9 now=    3333 end=       4922       140       307 U=    24.58 T=   98.2 p1=  47.7 p2=    67.7 ed=   156 6/26/2020   x1=  58. x2=  67. y1=  1.64 y2=  1.27     
GP: Confirmed US_Texas_Bexar 3/29/2020        67    3333     4922     140      307     3   156 6/26/2020 
AAA2     1 US_Texas_Bexar Confirmed cc1=  .991419 cc2=  .658086 lx= 10.11163 if=  59 il=  67 3/29/2020  n=   8 now=    3333 end=      24627       140       307 U=    36.21 T=  126.5 p1= 638.9 p2=    13.5 ed=   211 8/20/2020   x1=  59. x2=  67. y1=  1.86 y2=  1.64     
GP: Confirmed US_Texas_Bexar 3/29/2020        67    3333    -         140      307     3   211 8/20/2020 
AAA2     1 US_Texas_Bexar Confirmed cc1=  .987895 cc2=  .634342 lx= 10.11163 if=  60 il=  67 3/29/2020  n=   7 now=    3333 end=      24627       140       307 U=    35.90 T=  126.0 p1= 638.9 p2=    13.5 ed=   210 8/19/2020   x1=  60. x2=  67. y1=  1.84 y2=  1.64     
GP: Confirmed US_Texas_Bexar 3/29/2020        67    3333    -         140      307     3   210 8/19/2020 
AAA2     1 US_Texas_Bexar Confirmed cc1=  .981882 cc2=  .603918 lx= 10.11163 if=  61 il=  67 3/29/2020  n=   6 now=    3333 end=      24627       140       307 U=    37.44 T=  128.5 p1= 638.9 p2=    13.5 ed=   216 8/25/2020   x1=  61. x2=  67. y1=  1.80 y2=  1.64     
GP: Confirmed US_Texas_Bexar 3/29/2020        67    3333    -         140      307     3   216 8/25/2020 
AAA1     1 US_Texas_Bexar Confirmed cc1=  .976390 cc2=  .568141 lx=  5.70163 if=  62 il=  67 3/29/2020  n=   5 now=    3333 end=        299       140       307 U=     7.60 T=   64.9 p1= -91.0 p2=  1114.7 ed=    82 4/13/2020   x1=  62. x2=  67. y1=   .38 y2=  -.27 BEST
AAA2     1 US_Texas_Bexar Confirmed cc1=  .976390 cc2=  .568141 lx=  5.70463 if=  62 il=  67 3/29/2020  n=   5 now=    3333 end=        299       140       307 U=     7.60 T=   64.9 p1= -91.0 p2=  1114.7 ed=    82 4/13/2020   x1=  62. x2=  67. y1=   .38 y2=  -.27 BEST
GP: Confirmed US_Texas_Bexar 3/29/2020        67    3333      299     140      307     3    82 4/13/2020 
AAA1     1 US_Texas_Bexar Confirmed cc1=  .992201 cc2=  .756499 lx=  5.71163 if=  51 il=  68 3/30/2020  n=  17 now=    3333 end=        302       157       307 U=     7.85 T=   64.7 p1= -90.9 p2=  1103.6 ed=    83 4/14/2020   x1=  51. x2=  68. y1=  1.74 y2=  -.42 BEST
AAA2     1 US_Texas_Bexar Confirmed cc1=  .992201 cc2=  .756499 lx=  5.70663 if=  51 il=  68 3/30/2020  n=  17 now=    3333 end=        302       157       307 U=     7.85 T=   64.7 p1= -90.9 p2=  1103.6 ed=    83 4/14/2020   x1=  51. x2=  68. y1=  1.74 y2=  -.42 BEST
