TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4259.00000        8.35679
TAB:  Congo_Kinshasa Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed Congo_Kinshasa 4/21/2020        90    4259     9964     350      550    14   365 1/21/2021 
AAA2     1 Congo_Kinshasa Confirmed cc1=  .988051 cc2=  .720790 lx=  7.67679 if=  77 il=  90 4/21/2020  n=  13 now=    4259 end=       2157       350       550 U=    41.72 T=  115.0 p1= -49.4 p2=   197.5 ed=   213 8/22/2020   x1=  77. x2=  90. y1=   .91 y2=   .60     
GP: Confirmed Congo_Kinshasa 4/21/2020        90    4259     2157     350      550    14   213 8/22/2020 
AAA2     1 Congo_Kinshasa Confirmed cc1=  .985107 cc2=  .707756 lx=  7.46679 if=  78 il=  90 4/21/2020  n=  12 now=    4259 end=       1748       350       550 U=    34.69 T=  106.5 p1= -59.0 p2=   243.6 ed=   188 7/28/2020   x1=  78. x2=  90. y1=   .82 y2=   .48     
GP: Confirmed Congo_Kinshasa 4/21/2020        90    4259     1748     350      550    14   188 7/28/2020 
AAA2     1 Congo_Kinshasa Confirmed cc1=  .986677 cc2=  .698002 lx= 10.35679 if=  79 il=  90 4/21/2020  n=  11 now=    4259 end=      31469       350       550 U=   106.96 T=  250.9 p1= 638.9 p2=    13.5 ed=   503 6/8/2021    x1=  79. x2=  90. y1=  1.61 y2=  1.50     
GP: Confirmed Congo_Kinshasa 4/21/2020        90    4259    -         350      550    14   503 6/8/2021  
AAA2     1 Congo_Kinshasa Confirmed cc1=  .986834 cc2=  .685322 lx= 10.35679 if=  80 il=  90 4/21/2020  n=  10 now=    4259 end=      31469       350       550 U=   104.73 T=  247.5 p1= 638.9 p2=    13.5 ed=   494 5/30/2021   x1=  80. x2=  90. y1=  1.60 y2=  1.50     
GP: Confirmed Congo_Kinshasa 4/21/2020        90    4259    -         350      550    14   494 5/30/2021 
AAA2     1 Congo_Kinshasa Confirmed cc1=  .987719 cc2=  .671491 lx= 10.35679 if=  81 il=  90 4/21/2020  n=   9 now=    4259 end=      31469       350       550 U=   105.00 T=  247.9 p1= 638.9 p2=    13.5 ed=   495 5/31/2021   x1=  81. x2=  90. y1=  1.59 y2=  1.50     
GP: Confirmed Congo_Kinshasa 4/21/2020        90    4259    -         350      550    14   495 5/31/2021 
AAA2     1 Congo_Kinshasa Confirmed cc1=  .993926 cc2=  .660593 lx= 10.35679 if=  82 il=  90 4/21/2020  n=   8 now=    4259 end=      31469       350       550 U=    94.29 T=  231.8 p1= 638.9 p2=    13.5 ed=   454 4/20/2021   x1=  82. x2=  90. y1=  1.59 y2=  1.50     
GP: Confirmed Congo_Kinshasa 4/21/2020        90    4259    -         350      550    14   454 4/20/2021 
AAA1     1 Congo_Kinshasa Confirmed cc1=  .995357 cc2=  .641804 lx=  6.41679 if=  83 il=  90 4/21/2020  n=   7 now=    4259 end=        612       350       550 U=    13.69 T=   82.0 p1= -85.6 p2=   695.9 ed=   114 5/15/2020   x1=  83. x2=  90. y1=  -.07 y2=  -.58 BEST
AAA2     1 Congo_Kinshasa Confirmed cc1=  .995357 cc2=  .641804 lx=  6.41279 if=  83 il=  90 4/21/2020  n=   7 now=    4259 end=        612       350       550 U=    13.69 T=   82.0 p1= -85.6 p2=   695.9 ed=   114 5/15/2020   x1=  83. x2=  90. y1=  -.07 y2=  -.58 BEST
GP: Confirmed Congo_Kinshasa 4/21/2020        90    4259      612     350      550    14   114 5/15/2020 
AAA2     1 Congo_Kinshasa Confirmed cc1=  .994862 cc2=  .616898 lx=  6.14679 if=  84 il=  90 4/21/2020  n=   6 now=    4259 end=        467       350       550 U=     8.04 T=   80.0 p1= -89.0 p2=   912.0 ed=    98 4/29/2020   x1=  84. x2=  90. y1=  -.50 y2= -1.24     
GP: Confirmed Congo_Kinshasa 4/21/2020        90    4259      467     350      550    14    98 4/29/2020 
AAA2     1 Congo_Kinshasa Confirmed cc1=  .993656 cc2=  .585408 lx=  6.04679 if=  85 il=  90 4/21/2020  n=   5 now=    4259 end=        422       350       550 U=     5.62 T=   80.6 p1= -90.1 p2=  1009.2 ed=    93 4/24/2020   x1=  85. x2=  90. y1=  -.78 y2= -1.67     
GP: Confirmed Congo_Kinshasa 4/21/2020        90    4259      422     350      550    14    93 4/24/2020 
AAA1     1 Congo_Kinshasa Confirmed cc1=  .995530 cc2=  .843032 lx=  6.23679 if=  49 il=  91 4/22/2020  n=  42 now=    4259 end=        511       359       550 U=    14.63 T=   75.8 p1= -88.0 p2=   833.5 ed=   110 5/11/2020   x1=  49. x2=  91. y1=  1.83 y2= -1.04 BEST
AAA2     1 Congo_Kinshasa Confirmed cc1=  .995530 cc2=  .843032 lx=  6.23779 if=  49 il=  91 4/22/2020  n=  42 now=    4259 end=        511       359       550 U=    14.63 T=   75.8 p1= -88.0 p2=   833.5 ed=   110 5/11/2020   x1=  49. x2=  91. y1=  1.83 y2= -1.04 BEST
GP: Confirmed Congo_Kinshasa 4/22/2020        91    4259      511     359      550    10   110 5/11/2020 
AAA1     1 Congo_Kinshasa Confirmed cc1=  .995288 cc2=  .840985 lx=  6.22679 if=  50 il=  91 4/22/2020  n=  41 now=    4259 end=        506       359       550 U=    14.15 T=   75.9 p1= -88.1 p2=   841.7 ed=   109 5/10/2020   x1=  50. x2=  91. y1=  1.83 y2= -1.07 BEST
AAA2     1 Congo_Kinshasa Confirmed cc1=  .995289 cc2=  .840985 lx=  6.23079 if=  50 il=  91 4/22/2020  n=  41 now=    4259 end=        506       359       550 U=    14.15 T=   75.9 p1= -88.1 p2=   841.7 ed=   109 5/10/2020   x1=  50. x2=  91. y1=  1.83 y2= -1.07 BEST
GP: Confirmed Congo_Kinshasa 4/22/2020        91    4259      506     359      550    10   109 5/10/2020 
AAA1     1 Congo_Kinshasa Confirmed cc1=  .994935 cc2=  .838762 lx=  6.22679 if=  51 il=  91 4/22/2020  n=  40 now=    4259 end=        506       359       550 U=    14.39 T=   75.6 p1= -88.1 p2=   841.7 ed=   109 5/10/2020   x1=  51. x2=  91. y1=  1.71 y2= -1.07 BEST
AAA2     1 Congo_Kinshasa Confirmed cc1=  .994936 cc2=  .838762 lx=  6.22979 if=  51 il=  91 4/22/2020  n=  40 now=    4259 end=        506       359       550 U=    14.39 T=   75.6 p1= -88.1 p2=   841.7 ed=   109 5/10/2020   x1=  51. x2=  91. y1=  1.71 y2= -1.07 BEST
GP: Confirmed Congo_Kinshasa 4/22/2020        91    4259      506     359      550    10   109 5/10/2020 
AAA1     1 Congo_Kinshasa Confirmed cc1=  .994619 cc2=  .836505 lx=  6.22679 if=  52 il=  91 4/22/2020  n=  39 now=    4259 end=        506       359       550 U=    14.03 T=   76.0 p1= -88.1 p2=   841.7 ed=   109 5/10/2020   x1=  52. x2=  91. y1=  1.71 y2= -1.07 BEST
AAA2     1 Congo_Kinshasa Confirmed cc1=  .994620 cc2=  .836505 lx=  6.22279 if=  52 il=  91 4/22/2020  n=  39 now=    4259 end=        506       359       550 U=    14.03 T=   76.0 p1= -88.1 p2=   841.7 ed=   109 5/10/2020   x1=  52. x2=  91. y1=  1.71 y2= -1.07 BEST
GP: Confirmed Congo_Kinshasa 4/22/2020        91    4259      506     359      550    10   109 5/10/2020 
AAA1     1 Congo_Kinshasa Confirmed cc1=  .994193 cc2=  .834065 lx=  6.22679 if=  53 il=  91 4/22/2020  n=  38 now=    4259 end=        506       359       550 U=    13.67 T=   76.4 p1= -88.1 p2=   841.7 ed=   108 5/9/2020    x1=  53. x2=  91. y1=  1.71 y2= -1.07 BEST
AAA2     1 Congo_Kinshasa Confirmed cc1=  .994194 cc2=  .834065 lx=  6.22379 if=  53 il=  91 4/22/2020  n=  38 now=    4259 end=        506       359       550 U=    13.67 T=   76.4 p1= -88.1 p2=   841.7 ed=   108 5/9/2020    x1=  53. x2=  91. y1=  1.71 y2= -1.07 BEST
GP: Confirmed Congo_Kinshasa 4/22/2020        91    4259      506     359      550    10   108 5/9/2020  
AAA1     1 Congo_Kinshasa Confirmed cc1=  .993869 cc2=  .831648 lx=  6.23679 if=  54 il=  91 4/22/2020  n=  37 now=    4259 end=        511       359       550 U=    13.44 T=   77.0 p1= -88.0 p2=   833.5 ed=   108 5/9/2020    x1=  54. x2=  91. y1=  1.71 y2= -1.04 BEST
AAA2     1 Congo_Kinshasa Confirmed cc1=  .993869 cc2=  .831648 lx=  6.23479 if=  54 il=  91 4/22/2020  n=  37 now=    4259 end=        511       359       550 U=    13.44 T=   77.0 p1= -88.0 p2=   833.5 ed=   108 5/9/2020    x1=  54. x2=  91. y1=  1.71 y2= -1.04 BEST
GP: Confirmed Congo_Kinshasa 4/22/2020        91    4259      511     359      550    10   108 5/9/2020  
AAA1     1 Congo_Kinshasa Confirmed cc1=  .994119 cc2=  .829720 lx=  6.26679 if=  55 il=  91 4/22/2020  n=  36 now=    4259 end=        526       359       550 U=    13.84 T=   77.7 p1= -87.6 p2=   809.7 ed=   110 5/11/2020   x1=  55. x2=  91. y1=  1.64 y2=  -.96 BEST
AAA2     1 Congo_Kinshasa Confirmed cc1=  .994119 cc2=  .829720 lx=  6.26779 if=  55 il=  91 4/22/2020  n=  36 now=    4259 end=        526       359       550 U=    13.84 T=   77.7 p1= -87.6 p2=   809.7 ed=   110 5/11/2020   x1=  55. x2=  91. y1=  1.64 y2=  -.96 BEST
GP: Confirmed Congo_Kinshasa 4/22/2020        91    4259      526     359      550    10   110 5/11/2020 
AAA1     1 Congo_Kinshasa Confirmed cc1=  .994804 cc2=  .828137 lx=  6.31679 if=  56 il=  91 4/22/2020  n=  35 now=    4259 end=        553       359       550 U=    14.40 T=   79.0 p1= -87.0 p2=   770.2 ed=   112 5/13/2020   x1=  56. x2=  91. y1=  1.60 y2=  -.84 BEST
AAA2     1 Congo_Kinshasa Confirmed cc1=  .994804 cc2=  .828137 lx=  6.32079 if=  56 il=  91 4/22/2020  n=  35 now=    4259 end=        553       359       550 U=    14.40 T=   79.0 p1= -87.0 p2=   770.2 ed=   112 5/13/2020   x1=  56. x2=  91. y1=  1.60 y2=  -.84 BEST
GP: Confirmed Congo_Kinshasa 4/22/2020        91    4259      553     359      550    10   112 5/13/2020 
AAA1     1 Congo_Kinshasa Confirmed cc1=  .996772 cc2=  .827741 lx=  6.43679 if=  57 il=  91 4/22/2020  n=  34 now=    4259 end=        624       359       550 U=    17.65 T=   80.6 p1= -85.3 p2=   682.5 ed=   122 5/23/2020   x1=  57. x2=  91. y1=  1.33 y2=  -.59 BEST
AAA2     1 Congo_Kinshasa Confirmed cc1=  .996772 cc2=  .827741 lx=  6.43779 if=  57 il=  91 4/22/2020  n=  34 now=    4259 end=        624       359       550 U=    17.65 T=   80.6 p1= -85.3 p2=   682.5 ed=   122 5/23/2020   x1=  57. x2=  91. y1=  1.33 y2=  -.59 BEST
GP: Confirmed Congo_Kinshasa 4/22/2020        91    4259      624     359      550    10   122 5/23/2020 
AAA2     1 Congo_Kinshasa Confirmed cc1=  .996576 cc2=  .825077 lx=  6.45679 if=  58 il=  91 4/22/2020  n=  33 now=    4259 end=        637       359       550 U=    18.06 T=   81.0 p1= -85.0 p2=   668.6 ed=   123 5/24/2020   x1=  58. x2=  91. y1=  1.27 y2=  -.56     
GP: Confirmed Congo_Kinshasa 4/22/2020        91    4259      637     359      550    10   123 5/24/2020 
AAA2     1 Congo_Kinshasa Confirmed cc1=  .996336 cc2=  .822258 lx=  6.47679 if=  59 il=  91 4/22/2020  n=  32 now=    4259 end=        649       359       550 U=    18.52 T=   81.3 p1= -84.8 p2=   656.2 ed=   125 5/26/2020   x1=  59. x2=  91. y1=  1.21 y2=  -.52     
GP: Confirmed Congo_Kinshasa 4/22/2020        91    4259      649     359      550    10   125 5/26/2020 
AAA2     1 Congo_Kinshasa Confirmed cc1=  .996025 cc2=  .819248 lx=  6.49679 if=  60 il=  91 4/22/2020  n=  31 now=    4259 end=        663       359       550 U=    19.15 T=   81.6 p1= -84.4 p2=   642.4 ed=   126 5/27/2020   x1=  60. x2=  91. y1=  1.13 y2=  -.49     
GP: Confirmed Congo_Kinshasa 4/22/2020        91    4259      663     359      550    10   126 5/27/2020 
AAA2     1 Congo_Kinshasa Confirmed cc1=  .995627 cc2=  .816022 lx=  6.49679 if=  61 il=  91 4/22/2020  n=  30 now=    4259 end=        663       359       550 U=    19.26 T=   81.6 p1= -84.4 p2=   642.4 ed=   127 5/28/2020   x1=  61. x2=  91. y1=  1.07 y2=  -.49     
GP: Confirmed Congo_Kinshasa 4/22/2020        91    4259      663     359      550    10   127 5/28/2020 
AAA2     1 Congo_Kinshasa Confirmed cc1=  .995188 cc2=  .812614 lx=  6.48679 if=  62 il=  91 4/22/2020  n=  29 now=    4259 end=        656       359       550 U=    19.45 T=   81.2 p1= -84.6 p2=   649.2 ed=   127 5/28/2020   x1=  62. x2=  91. y1=   .99 y2=  -.51     
GP: Confirmed Congo_Kinshasa 4/22/2020        91    4259      656     359      550    10   127 5/28/2020 
AAA2     1 Congo_Kinshasa Confirmed cc1=  .994869 cc2=  .809174 lx=  6.45679 if=  63 il=  91 4/22/2020  n=  28 now=    4259 end=        637       359       550 U=    18.59 T=   80.7 p1= -85.0 p2=   668.6 ed=   124 5/25/2020   x1=  63. x2=  91. y1=   .95 y2=  -.56     
GP: Confirmed Congo_Kinshasa 4/22/2020        91    4259      637     359      550    10   124 5/25/2020 
AAA2     1 Congo_Kinshasa Confirmed cc1=  .994365 cc2=  .805383 lx=  6.44679 if=  64 il=  91 4/22/2020  n=  27 now=    4259 end=        630       359       550 U=    18.05 T=   80.6 p1= -85.2 p2=   676.0 ed=   123 5/24/2020   x1=  64. x2=  91. y1=   .92 y2=  -.57     
GP: Confirmed Congo_Kinshasa 4/22/2020        91    4259      630     359      550    10   123 5/24/2020 
AAA2     1 Congo_Kinshasa Confirmed cc1=  .993713 cc2=  .801263 lx=  6.44679 if=  65 il=  91 4/22/2020  n=  26 now=    4259 end=        630       359       550 U=    17.38 T=   81.0 p1= -85.2 p2=   676.0 ed=   122 5/23/2020   x1=  65. x2=  91. y1=   .92 y2=  -.57     
GP: Confirmed Congo_Kinshasa 4/22/2020        91    4259      630     359      550    10   122 5/23/2020 
AAA2     1 Congo_Kinshasa Confirmed cc1=  .993447 cc2=  .797331 lx=  6.50679 if=  66 il=  91 4/22/2020  n=  25 now=    4259 end=        669       359       550 U=    18.95 T=   82.0 p1= -84.3 p2=   636.6 ed=   126 5/27/2020   x1=  66. x2=  91. y1=   .85 y2=  -.47     
GP: Confirmed Congo_Kinshasa 4/22/2020        91    4259      669     359      550    10   126 5/27/2020 
AAA2     1 Congo_Kinshasa Confirmed cc1=  .993613 cc2=  .789489 lx=  6.74679 if=  68 il=  91 4/22/2020  n=  23 now=    4259 end=        851       359       550 U=    22.95 T=   87.6 p1= -80.0 p2=   500.5 ed=   141 6/11/2020   x1=  68. x2=  91. y1=   .86 y2=  -.15     
GP: Confirmed Congo_Kinshasa 4/22/2020        91    4259      851     359      550    10   141 6/11/2020 
AAA2     1 Congo_Kinshasa Confirmed cc1=  .994283 cc2=  .785769 lx=  7.07679 if=  69 il=  91 4/22/2020  n=  22 now=    4259 end=       1184       359       550 U=    29.89 T=   96.3 p1= -72.2 p2=   359.7 ed=   166 7/6/2020    x1=  69. x2=  91. y1=   .91 y2=   .18     
GP: Confirmed Congo_Kinshasa 4/22/2020        91    4259     1184     359      550    10   166 7/6/2020  
AAA2     1 Congo_Kinshasa Confirmed cc1=  .994319 cc2=  .781118 lx=  7.50679 if=  70 il=  91 4/22/2020  n=  21 now=    4259 end=       1820       359       550 U=    38.14 T=  109.5 p1= -57.3 p2=   234.0 ed=   199 8/8/2020    x1=  70. x2=  91. y1=  1.04 y2=   .48     
GP: Confirmed Congo_Kinshasa 4/22/2020        91    4259     1820     359      550    10   199 8/8/2020  
AAA2     1 Congo_Kinshasa Confirmed cc1=  .994889 cc2=  .776671 lx=  9.21679 if=  71 il=  91 4/22/2020  n=  20 now=    4259 end=      10064       359       550 U=    77.22 T=  184.0 p1= 136.3 p2=    42.3 ed=   366 1/22/2021   x1=  71. x2=  91. y1=  1.46 y2=  1.20     
GP: Confirmed Congo_Kinshasa 4/22/2020        91    4259    10064     359      550    10   366 1/22/2021 
AAA2     1 Congo_Kinshasa Confirmed cc1=  .994278 cc2=  .770671 lx=  8.53679 if=  72 il=  91 4/22/2020  n=  19 now=    4259 end=       5098       359       550 U=    60.16 T=  149.7 p1=  19.7 p2=    83.5 ed=   291 11/8/2020   x1=  72. x2=  91. y1=  1.29 y2=   .98     
GP: Confirmed Congo_Kinshasa 4/22/2020        91    4259     5098     359      550    10   291 11/8/2020 
AAA2     1 Congo_Kinshasa Confirmed cc1=  .993554 cc2=  .764138 lx=  9.79679 if=  73 il=  91 4/22/2020  n=  18 now=    4259 end=      17975       359       550 U=    91.94 T=  216.4 p1= 322.0 p2=    23.7 ed=   433 3/30/2021   x1=  73. x2=  91. y1=  1.56 y2=  1.36     
GP: Confirmed Congo_Kinshasa 4/22/2020        91    4259    -         359      550    10   433 3/30/2021 
AAA2     1 Congo_Kinshasa Confirmed cc1=  .993329 cc2=  .757627 lx=  8.26679 if=  74 il=  91 4/22/2020  n=  17 now=    4259 end=       3892       359       550 U=    55.94 T=  139.6 p1=  -8.6 p2=   109.4 ed=   271 10/19/2020  x1=  74. x2=  91. y1=  1.17 y2=   .87     
GP: Confirmed Congo_Kinshasa 4/22/2020        91    4259     3892     359      550    10   271 10/19/2020
AAA2     1 Congo_Kinshasa Confirmed cc1=  .992096 cc2=  .749560 lx=  8.07679 if=  75 il=  91 4/22/2020  n=  16 now=    4259 end=       3218       359       550 U=    51.35 T=  131.3 p1= -24.4 p2=   132.3 ed=   252 9/30/2020   x1=  75. x2=  91. y1=  1.10 y2=   .79     
GP: Confirmed Congo_Kinshasa 4/22/2020        91    4259     3218     359      550    10   252 9/30/2020 
AAA2     1 Congo_Kinshasa Confirmed cc1=  .990526 cc2=  .740526 lx=  8.28679 if=  76 il=  91 4/22/2020  n=  15 now=    4259 end=       3971       359       550 U=    59.41 T=  143.1 p1=  -6.8 p2=   107.3 ed=   283 10/31/2020  x1=  76. x2=  91. y1=  1.13 y2=   .88     
GP: Confirmed Congo_Kinshasa 4/22/2020        91    4259     3971     359      550    10   283 10/31/2020
AAA2     1 Congo_Kinshasa Confirmed cc1=  .990138 cc2=  .731939 lx=  7.34679 if=  77 il=  91 4/22/2020  n=  14 now=    4259 end=       1551       359       550 U=    36.23 T=  104.8 p1= -63.6 p2=   274.6 ed=   190 7/30/2020   x1=  77. x2=  91. y1=   .77 y2=   .38     
GP: Confirmed Congo_Kinshasa 4/22/2020        91    4259     1551     359      550    10   190 7/30/2020 
AAA2     1 Congo_Kinshasa Confirmed cc1=  .987922 cc2=  .720661 lx=  7.18679 if=  78 il=  91 4/22/2020  n=  13 now=    4259 end=       1321       359       550 U=    30.59 T=   99.1 p1= -69.0 p2=   322.4 ed=   171 7/11/2020   x1=  78. x2=  91. y1=   .69 y2=   .27     
GP: Confirmed Congo_Kinshasa 4/22/2020        91    4259     1321     359      550    10   171 7/11/2020 
AAA2     1 Congo_Kinshasa Confirmed cc1=  .989354 cc2=  .712004 lx= 10.35679 if=  79 il=  91 4/22/2020  n=  12 now=    4259 end=      31469       359       550 U=   110.60 T=  256.7 p1= 638.9 p2=    13.5 ed=   517 6/22/2021   x1=  79. x2=  91. y1=  1.61 y2=  1.50     
GP: Confirmed Congo_Kinshasa 4/22/2020        91    4259    -         359      550    10   517 6/22/2021 
AAA2     1 Congo_Kinshasa Confirmed cc1=  .989384 cc2=  .700709 lx= 10.35679 if=  80 il=  91 4/22/2020  n=  11 now=    4259 end=      31469       359       550 U=   108.75 T=  253.9 p1= 638.9 p2=    13.5 ed=   510 6/15/2021   x1=  80. x2=  91. y1=  1.60 y2=  1.50     
GP: Confirmed Congo_Kinshasa 4/22/2020        91    4259    -         359      550    10   510 6/15/2021 
AAA2     1 Congo_Kinshasa Confirmed cc1=  .989702 cc2=  .688190 lx= 10.35679 if=  81 il=  91 4/22/2020  n=  10 now=    4259 end=      31469       359       550 U=   109.44 T=  255.0 p1= 638.9 p2=    13.5 ed=   513 6/18/2021   x1=  81. x2=  91. y1=  1.59 y2=  1.50     
GP: Confirmed Congo_Kinshasa 4/22/2020        91    4259    -         359      550    10   513 6/18/2021 
AAA2     1 Congo_Kinshasa Confirmed cc1=  .994246 cc2=  .678018 lx=  6.55679 if=  82 il=  91 4/22/2020  n=   9 now=    4259 end=        704       359       550 U=    18.44 T=   83.7 p1= -83.5 p2=   605.0 ed=   127 5/28/2020   x1=  82. x2=  91. y1=   .09 y2=  -.40     
GP: Confirmed Congo_Kinshasa 4/22/2020        91    4259      704     359      550    10   127 5/28/2020 
AAA1     1 Congo_Kinshasa Confirmed cc1=  .996135 cc2=  .662801 lx=  6.18679 if=  83 il=  91 4/22/2020  n=   8 now=    4259 end=        486       359       550 U=     9.54 T=   79.6 p1= -88.6 p2=   876.3 ed=   102 5/3/2020    x1=  83. x2=  91. y1=  -.35 y2= -1.19 BEST
AAA2     1 Congo_Kinshasa Confirmed cc1=  .996135 cc2=  .662801 lx=  6.18379 if=  83 il=  91 4/22/2020  n=   8 now=    4259 end=        486       359       550 U=     9.54 T=   79.6 p1= -88.6 p2=   876.3 ed=   102 5/3/2020    x1=  83. x2=  91. y1=  -.35 y2= -1.19 BEST
GP: Confirmed Congo_Kinshasa 4/22/2020        91    4259      486     359      550    10   102 5/3/2020  
AAA2     1 Congo_Kinshasa Confirmed cc1=  .996322 cc2=  .642769 lx=  6.07679 if=  84 il=  91 4/22/2020  n=   7 now=    4259 end=        435       359       550 U=     6.83 T=   79.8 p1= -89.8 p2=   979.1 ed=    95 4/26/2020   x1=  84. x2=  91. y1=  -.62 y2= -1.64     
GP: Confirmed Congo_Kinshasa 4/22/2020        91    4259      435     359      550    10    95 4/26/2020 
AAA2     1 Congo_Kinshasa Confirmed cc1=  .995976 cc2=  .618011 lx=  6.02679 if=  85 il=  91 4/22/2020  n=   6 now=    4259 end=        414       359       550 U=     5.36 T=   80.6 p1= -90.3 p2=  1028.7 ed=    93 4/24/2020   x1=  85. x2=  91. y1=  -.82 y2= -1.94     
GP: Confirmed Congo_Kinshasa 4/22/2020        91    4259      414     359      550    10    93 4/24/2020 
AAA2     1 Congo_Kinshasa Confirmed cc1=  .993565 cc2=  .585317 lx=  6.01679 if=  86 il=  91 4/22/2020  n=   5 now=    4259 end=        410       359       550 U=     5.08 T=   80.8 p1= -90.4 p2=  1038.8 ed=    92 4/23/2020   x1=  86. x2=  91. y1= -1.03 y2= -2.01     
GP: Confirmed Congo_Kinshasa 4/22/2020        91    4259      410     359      550    10    92 4/23/2020 
AAA1     1 Congo_Kinshasa Confirmed cc1=  .995545 cc2=  .844789 lx=  6.27679 if=  49 il=  92 4/23/2020  n=  43 now=    4259 end=        532       377       550 U=    14.82 T=   76.2 p1= -87.5 p2=   800.6 ed=   111 5/12/2020   x1=  49. x2=  92. y1=  1.84 y2= -1.07 BEST
AAA2     1 Congo_Kinshasa Confirmed cc1=  .995545 cc2=  .844789 lx=  6.27379 if=  49 il=  92 4/23/2020  n=  43 now=    4259 end=        532       377       550 U=    14.82 T=   76.2 p1= -87.5 p2=   800.6 ed=   111 5/12/2020   x1=  49. x2=  92. y1=  1.84 y2= -1.07 BEST
