TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       13464.00000        9.50777
TAB:  Nigeria Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Nigeria Confirmed cc1=  .989211 cc2=  .856758 lx=  9.98777 if=  48 il= 104 5/5/2020   n=  56 now=   13464 end=      21758      2950      5223 U=    36.43 T=  129.2 p1=  61.6 p2=    61.9 ed=   215 8/24/2020   x1=  48. x2= 104. y1=  2.23 y2=   .69     
GP: Confirmed Nigeria 5/5/2020        104   13464    21758    2950     5223     2   215 8/24/2020 
AAA2     1 Nigeria Confirmed cc1=  .988721 cc2=  .855090 lx=  9.95777 if=  49 il= 104 5/5/2020   n=  55 now=   13464 end=      21115      2950      5223 U=    35.51 T=  128.0 p1=  56.8 p2=    63.8 ed=   211 8/20/2020   x1=  49. x2= 104. y1=  2.23 y2=   .68     
GP: Confirmed Nigeria 5/5/2020        104   13464    21115    2950     5223     2   211 8/20/2020 
AAA2     1 Nigeria Confirmed cc1=  .988116 cc2=  .853276 lx=  9.93777 if=  50 il= 104 5/5/2020   n=  54 now=   13464 end=      20697      2950      5223 U=    34.68 T=  127.1 p1=  53.7 p2=    65.1 ed=   208 8/17/2020   x1=  50. x2= 104. y1=  2.22 y2=   .67     
GP: Confirmed Nigeria 5/5/2020        104   13464    20697    2950     5223     2   208 8/17/2020 
AAA2     1 Nigeria Confirmed cc1=  .988573 cc2=  .845716 lx= 11.32777 if=  56 il= 104 5/5/2020   n=  48 now=   13464 end=      83097      2950      5223 U=    47.10 T=  160.8 p1= 517.2 p2=    16.2 ed=   271 10/19/2020  x1=  56. x2= 104. y1=  2.22 y2=  1.21     
GP: Confirmed Nigeria 5/5/2020        104   13464    -        2950     5223     2   271 10/19/2020
AAA2     1 Nigeria Confirmed cc1=  .988608 cc2=  .844270 lx= 11.50777 if=  57 il= 104 5/5/2020   n=  47 now=   13464 end=      99486      2950      5223 U=    47.68 T=  164.0 p1= 638.9 p2=    13.5 ed=   276 10/24/2020  x1=  57. x2= 104. y1=  2.24 y2=  1.26     
GP: Confirmed Nigeria 5/5/2020        104   13464    -        2950     5223     2   276 10/24/2020
AAA2     1 Nigeria Confirmed cc1=  .989494 cc2=  .843629 lx= 11.50777 if=  58 il= 104 5/5/2020   n=  46 now=   13464 end=      99486      2950      5223 U=    48.84 T=  165.4 p1= 638.9 p2=    13.5 ed=   280 10/28/2020  x1=  58. x2= 104. y1=  2.20 y2=  1.26     
GP: Confirmed Nigeria 5/5/2020        104   13464    -        2950     5223     2   280 10/28/2020
AAA2     1 Nigeria Confirmed cc1=  .990004 cc2=  .842562 lx= 11.50777 if=  59 il= 104 5/5/2020   n=  45 now=   13464 end=      99486      2950      5223 U=    51.59 T=  168.9 p1= 638.9 p2=    13.5 ed=   290 11/7/2020   x1=  59. x2= 104. y1=  2.13 y2=  1.26     
GP: Confirmed Nigeria 5/5/2020        104   13464    -        2950     5223     2   290 11/7/2020 
AAA2     1 Nigeria Confirmed cc1=  .989546 cc2=  .840475 lx= 11.50777 if=  60 il= 104 5/5/2020   n=  44 now=   13464 end=      99486      2950      5223 U=    52.71 T=  170.3 p1= 638.9 p2=    13.5 ed=   294 11/11/2020  x1=  60. x2= 104. y1=  2.09 y2=  1.26     
GP: Confirmed Nigeria 5/5/2020        104   13464    -        2950     5223     2   294 11/11/2020
AAA2     1 Nigeria Confirmed cc1=  .988865 cc2=  .838109 lx= 11.50777 if=  61 il= 104 5/5/2020   n=  43 now=   13464 end=      99486      2950      5223 U=    53.84 T=  171.7 p1= 638.9 p2=    13.5 ed=   298 11/15/2020  x1=  61. x2= 104. y1=  2.06 y2=  1.26     
GP: Confirmed Nigeria 5/5/2020        104   13464    -        2950     5223     2   298 11/15/2020
AAA2     1 Nigeria Confirmed cc1=  .982746 cc2=  .808669 lx= 11.50777 if=  72 il= 104 5/5/2020   n=  32 now=   13464 end=      99486      2950      5223 U=    57.12 T=  175.9 p1= 638.9 p2=    13.5 ed=   310 11/27/2020  x1=  72. x2= 104. y1=  1.82 y2=  1.26     
GP: Confirmed Nigeria 5/5/2020        104   13464    -        2950     5223     2   310 11/27/2020
AAA2     1 Nigeria Confirmed cc1=  .984385 cc2=  .807608 lx= 11.50777 if=  73 il= 104 5/5/2020   n=  31 now=   13464 end=      99486      2950      5223 U=    55.64 T=  174.0 p1= 638.9 p2=    13.5 ed=   305 11/22/2020  x1=  73. x2= 104. y1=  1.82 y2=  1.26     
GP: Confirmed Nigeria 5/5/2020        104   13464    -        2950     5223     2   305 11/22/2020
AAA2     1 Nigeria Confirmed cc1=  .985647 cc2=  .806042 lx= 11.50777 if=  74 il= 104 5/5/2020   n=  30 now=   13464 end=      99486      2950      5223 U=    55.15 T=  173.4 p1= 638.9 p2=    13.5 ed=   303 11/20/2020  x1=  74. x2= 104. y1=  1.80 y2=  1.26     
GP: Confirmed Nigeria 5/5/2020        104   13464    -        2950     5223     2   303 11/20/2020
AAA2     1 Nigeria Confirmed cc1=  .993440 cc2=  .797324 lx= 11.50777 if=  79 il= 104 5/5/2020   n=  25 now=   13464 end=      99486      2950      5223 U=    50.23 T=  167.2 p1= 638.9 p2=    13.5 ed=   285 11/2/2020   x1=  79. x2= 104. y1=  1.76 y2=  1.26     
GP: Confirmed Nigeria 5/5/2020        104   13464    -        2950     5223     2   285 11/2/2020 
AAA2     1 Nigeria Confirmed cc1=  .995064 cc2=  .795064 lx= 11.50777 if=  80 il= 104 5/5/2020   n=  24 now=   13464 end=      99486      2950      5223 U=    48.93 T=  165.6 p1= 638.9 p2=    13.5 ed=   281 10/29/2020  x1=  80. x2= 104. y1=  1.75 y2=  1.26     
GP: Confirmed Nigeria 5/5/2020        104   13464    -        2950     5223     2   281 10/29/2020
AAA2     1 Nigeria Confirmed cc1=  .996387 cc2=  .792263 lx= 11.50777 if=  81 il= 104 5/5/2020   n=  23 now=   13464 end=      99486      2950      5223 U=    47.15 T=  163.3 p1= 638.9 p2=    13.5 ed=   274 10/22/2020  x1=  81. x2= 104. y1=  1.75 y2=  1.26     
GP: Confirmed Nigeria 5/5/2020        104   13464    -        2950     5223     2   274 10/22/2020
AAA2     1 Nigeria Confirmed cc1=  .996982 cc2=  .788468 lx= 11.50777 if=  82 il= 104 5/5/2020   n=  22 now=   13464 end=      99486      2950      5223 U=    46.10 T=  162.0 p1= 638.9 p2=    13.5 ed=   270 10/18/2020  x1=  82. x2= 104. y1=  1.74 y2=  1.26     
GP: Confirmed Nigeria 5/5/2020        104   13464    -        2950     5223     2   270 10/18/2020
AAA2     1 Nigeria Confirmed cc1=  .997284 cc2=  .784083 lx= 11.50777 if=  83 il= 104 5/5/2020   n=  21 now=   13464 end=      99486      2950      5223 U=    45.42 T=  161.1 p1= 638.9 p2=    13.5 ed=   268 10/16/2020  x1=  83. x2= 104. y1=  1.72 y2=  1.26     
GP: Confirmed Nigeria 5/5/2020        104   13464    -        2950     5223     2   268 10/16/2020
AAA2     1 Nigeria Confirmed cc1=  .997464 cc2=  .779246 lx= 11.50777 if=  84 il= 104 5/5/2020   n=  20 now=   13464 end=      99486      2950      5223 U=    44.78 T=  160.3 p1= 638.9 p2=    13.5 ed=   266 10/14/2020  x1=  84. x2= 104. y1=  1.70 y2=  1.26     
GP: Confirmed Nigeria 5/5/2020        104   13464    -        2950     5223     2   266 10/14/2020
AAA2     1 Nigeria Confirmed cc1=  .997514 cc2=  .773907 lx= 11.50777 if=  85 il= 104 5/5/2020   n=  19 now=   13464 end=      99486      2950      5223 U=    44.03 T=  159.4 p1= 638.9 p2=    13.5 ed=   263 10/11/2020  x1=  85. x2= 104. y1=  1.69 y2=  1.26     
GP: Confirmed Nigeria 5/5/2020        104   13464    -        2950     5223     2   263 10/11/2020
AAA2     1 Nigeria Confirmed cc1=  .997352 cc2=  .767936 lx= 11.50777 if=  86 il= 104 5/5/2020   n=  18 now=   13464 end=      99486      2950      5223 U=    43.78 T=  159.1 p1= 638.9 p2=    13.5 ed=   262 10/10/2020  x1=  86. x2= 104. y1=  1.67 y2=  1.26     
GP: Confirmed Nigeria 5/5/2020        104   13464    -        2950     5223     2   262 10/10/2020
AAA2     1 Nigeria Confirmed cc1=  .997138 cc2=  .761436 lx= 11.50777 if=  87 il= 104 5/5/2020   n=  17 now=   13464 end=      99486      2950      5223 U=    43.25 T=  158.4 p1= 638.9 p2=    13.5 ed=   260 10/8/2020   x1=  87. x2= 104. y1=  1.65 y2=  1.26     
GP: Confirmed Nigeria 5/5/2020        104   13464    -        2950     5223     2   260 10/8/2020 
AAA2     1 Nigeria Confirmed cc1=  .996741 cc2=  .754205 lx= 11.50777 if=  88 il= 104 5/5/2020   n=  16 now=   13464 end=      99486      2950      5223 U=    43.86 T=  159.2 p1= 638.9 p2=    13.5 ed=   262 10/10/2020  x1=  88. x2= 104. y1=  1.62 y2=  1.26     
GP: Confirmed Nigeria 5/5/2020        104   13464    -        2950     5223     2   262 10/10/2020
AAA2     1 Nigeria Confirmed cc1=  .996700 cc2=  .746700 lx= 10.84777 if=  89 il= 104 5/5/2020   n=  15 now=   13464 end=      51419      2950      5223 U=    35.76 T=  141.6 p1= 281.9 p2=    26.2 ed=   225 9/3/2020    x1=  89. x2= 104. y1=  1.47 y2=  1.05     
GP: Confirmed Nigeria 5/5/2020        104   13464    -        2950     5223     2   225 9/3/2020  
AAA2     1 Nigeria Confirmed cc1=  .996743 cc2=  .695232 lx= 10.02777 if=  94 il= 104 5/5/2020   n=  10 now=   13464 end=      22646      2950      5223 U=    26.98 T=  123.2 p1=  68.2 p2=    59.5 ed=   186 7/26/2020   x1=  94. x2= 104. y1=  1.08 y2=   .71     
GP: Confirmed Nigeria 5/5/2020        104   13464    22646    2950     5223     2   186 7/26/2020 
AAA2     1 Nigeria Confirmed cc1=  .997976 cc2=  .681749 lx=  8.96777 if=  95 il= 104 5/5/2020   n=   9 now=   13464 end=       7846      2950      5223 U=    14.51 T=  103.7 p1= -41.7 p2=   171.6 ed=   137 6/7/2020    x1=  95. x2= 104. y1=   .60 y2=  -.02     
GP: Confirmed Nigeria 5/5/2020        104   13464     7846    2950     5223     2   137 6/7/2020  
AAA1     1 Nigeria Confirmed cc1=  .999535 cc2=  .666202 lx=  8.58777 if=  96 il= 104 5/5/2020   n=   8 now=   13464 end=       5365      2950      5223 U=     9.49 T=   99.1 p1= -60.2 p2=   251.0 ed=   121 5/22/2020   x1=  96. x2= 104. y1=   .33 y2=  -.51 BEST
AAA2     1 Nigeria Confirmed cc1=  .999535 cc2=  .666202 lx=  8.58877 if=  96 il= 104 5/5/2020   n=   8 now=   13464 end=       5365      2950      5223 U=     9.49 T=   99.1 p1= -60.2 p2=   251.0 ed=   121 5/22/2020   x1=  96. x2= 104. y1=   .33 y2=  -.51 BEST
GP: Confirmed Nigeria 5/5/2020        104   13464     5365    2950     5223     2   121 5/22/2020 
AAA1     1 Nigeria Confirmed cc1=  .999397 cc2=  .645844 lx=  8.53777 if=  97 il= 104 5/5/2020   n=   7 now=   13464 end=       5103      2950      5223 U=     8.90 T=   98.6 p1= -62.1 p2=   263.8 ed=   119 5/20/2020   x1=  97. x2= 104. y1=   .19 y2=  -.60 BEST
AAA2     1 Nigeria Confirmed cc1=  .999398 cc2=  .645844 lx=  8.53377 if=  97 il= 104 5/5/2020   n=   7 now=   13464 end=       5103      2950      5223 U=     8.90 T=   98.6 p1= -62.1 p2=   263.8 ed=   119 5/20/2020   x1=  97. x2= 104. y1=   .19 y2=  -.60 BEST
GP: Confirmed Nigeria 5/5/2020        104   13464     5103    2950     5223     2   119 5/20/2020 
AAA2     1 Nigeria Confirmed cc1=  .999234 cc2=  .621269 lx=  8.45777 if=  98 il= 104 5/5/2020   n=   6 now=   13464 end=       4711      2950      5223 U=     7.88 T=   98.0 p1= -65.0 p2=   285.8 ed=   116 5/17/2020   x1=  98. x2= 104. y1=   .00 y2=  -.76     
GP: Confirmed Nigeria 5/5/2020        104   13464     4711    2950     5223     2   116 5/17/2020 
AAA2     1 Nigeria Confirmed cc1=  .998859 cc2=  .590611 lx=  8.39777 if=  99 il= 104 5/5/2020   n=   5 now=   13464 end=       4437      2950      5223 U=     7.03 T=   97.7 p1= -67.0 p2=   303.4 ed=   114 5/15/2020   x1=  99. x2= 104. y1=  -.18 y2=  -.90     
GP: Confirmed Nigeria 5/5/2020        104   13464     4437    2950     5223     2   114 5/15/2020 
AAA2     1 Nigeria Confirmed cc1=  .989839 cc2=  .869453 lx= 10.94777 if=  37 il= 105 5/6/2020   n=  68 now=   13464 end=      56827      3145      5223 U=    51.11 T=  159.3 p1= 322.1 p2=    23.7 ed=   279 10/27/2020  x1=  37. x2= 105. y1=  2.39 y2=  1.06     
GP: Confirmed Nigeria 5/6/2020        105   13464    -        3145     5223     3   279 10/27/2020
AAA2     1 Nigeria Confirmed cc1=  .990366 cc2=  .869098 lx= 10.81777 if=  38 il= 105 5/6/2020   n=  67 now=   13464 end=      49899      3145      5223 U=    49.10 T=  154.9 p1= 270.6 p2=    27.0 ed=   270 10/18/2020  x1=  38. x2= 105. y1=  2.38 y2=  1.02     
GP: Confirmed Nigeria 5/6/2020        105   13464    -        3145     5223     3   270 10/18/2020
AAA2     1 Nigeria Confirmed cc1=  .990786 cc2=  .868616 lx= 10.68777 if=  39 il= 105 5/6/2020   n=  66 now=   13464 end=      43816      3145      5223 U=    47.13 T=  150.6 p1= 225.4 p2=    30.7 ed=   261 10/9/2020   x1=  39. x2= 105. y1=  2.37 y2=   .97     
GP: Confirmed Nigeria 5/6/2020        105   13464    -        3145     5223     3   261 10/9/2020 
AAA2     1 Nigeria Confirmed cc1=  .991092 cc2=  .868000 lx= 10.57777 if=  40 il= 105 5/6/2020   n=  65 now=   13464 end=      39252      3145      5223 U=    45.36 T=  147.0 p1= 191.5 p2=    34.3 ed=   254 10/2/2020   x1=  40. x2= 105. y1=  2.36 y2=   .93     
GP: Confirmed Nigeria 5/6/2020        105   13464    39252    3145     5223     3   254 10/2/2020 
AAA2     1 Nigeria Confirmed cc1=  .991280 cc2=  .867245 lx= 10.47777 if=  41 il= 105 5/6/2020   n=  64 now=   13464 end=      35517      3145      5223 U=    43.72 T=  143.7 p1= 163.8 p2=    37.9 ed=   246 9/24/2020   x1=  41. x2= 105. y1=  2.35 y2=   .89     
GP: Confirmed Nigeria 5/6/2020        105   13464    35517    3145     5223     3   246 9/24/2020 
AAA2     1 Nigeria Confirmed cc1=  .991347 cc2=  .866347 lx= 10.38777 if=  42 il= 105 5/6/2020   n=  63 now=   13464 end=      32460      3145      5223 U=    42.20 T=  140.8 p1= 141.1 p2=    41.5 ed=   240 9/18/2020   x1=  42. x2= 105. y1=  2.34 y2=   .85     
GP: Confirmed Nigeria 5/6/2020        105   13464    32460    3145     5223     3   240 9/18/2020 
AAA2     1 Nigeria Confirmed cc1=  .991290 cc2=  .865302 lx= 10.31777 if=  43 il= 105 5/6/2020   n=  62 now=   13464 end=      30265      3145      5223 U=    40.88 T=  138.4 p1= 124.8 p2=    44.5 ed=   234 9/12/2020   x1=  43. x2= 105. y1=  2.33 y2=   .82     
GP: Confirmed Nigeria 5/6/2020        105   13464    30265    3145     5223     3   234 9/12/2020 
AAA2     1 Nigeria Confirmed cc1=  .991110 cc2=  .864110 lx= 10.24777 if=  44 il= 105 5/6/2020   n=  61 now=   13464 end=      28219      3145      5223 U=    39.58 T=  136.1 p1= 109.6 p2=    47.7 ed=   229 9/7/2020    x1=  44. x2= 105. y1=  2.33 y2=   .79     
GP: Confirmed Nigeria 5/6/2020        105   13464    28219    3145     5223     3   229 9/7/2020  
AAA2     1 Nigeria Confirmed cc1=  .990812 cc2=  .862776 lx= 10.19777 if=  45 il= 105 5/6/2020   n=  60 now=   13464 end=      26843      3145      5223 U=    38.48 T=  134.3 p1=  99.4 p2=    50.2 ed=   225 9/3/2020    x1=  45. x2= 105. y1=  2.32 y2=   .76     
GP: Confirmed Nigeria 5/6/2020        105   13464    26843    3145     5223     3   225 9/3/2020  
AAA2     1 Nigeria Confirmed cc1=  .990409 cc2=  .861310 lx= 10.16777 if=  46 il= 105 5/6/2020   n=  59 now=   13464 end=      26050      3145      5223 U=    37.57 T=  133.1 p1=  93.5 p2=    51.7 ed=   221 8/30/2020   x1=  46. x2= 105. y1=  2.32 y2=   .75     
GP: Confirmed Nigeria 5/6/2020        105   13464    26050    3145     5223     3   221 8/30/2020 
AAA2     1 Nigeria Confirmed cc1=  .989922 cc2=  .859733 lx= 10.14777 if=  47 il= 105 5/6/2020   n=  58 now=   13464 end=      25534      3145      5223 U=    38.48 T=  133.4 p1=  89.6 p2=    52.7 ed=   224 9/2/2020    x1=  47. x2= 105. y1=  2.25 y2=   .74     
GP: Confirmed Nigeria 5/6/2020        105   13464    25534    3145     5223     3   224 9/2/2020  
AAA2     1 Nigeria Confirmed cc1=  .989581 cc2=  .858275 lx= 10.09777 if=  48 il= 105 5/6/2020   n=  57 now=   13464 end=      24288      3145      5223 U=    37.35 T=  131.7 p1=  80.4 p2=    55.4 ed=   219 8/28/2020   x1=  48. x2= 105. y1=  2.24 y2=   .72     
GP: Confirmed Nigeria 5/6/2020        105   13464    24288    3145     5223     3   219 8/28/2020 
AAA2     1 Nigeria Confirmed cc1=  .989111 cc2=  .856658 lx= 10.05777 if=  49 il= 105 5/6/2020   n=  56 now=   13464 end=      23336      3145      5223 U=    36.32 T=  130.3 p1=  73.3 p2=    57.7 ed=   215 8/24/2020   x1=  49. x2= 105. y1=  2.24 y2=   .70     
GP: Confirmed Nigeria 5/6/2020        105   13464    23336    3145     5223     3   215 8/24/2020 
AAA2     1 Nigeria Confirmed cc1=  .988535 cc2=  .854904 lx= 10.03777 if=  50 il= 105 5/6/2020   n=  55 now=   13464 end=      22874      3145      5223 U=    35.49 T=  129.3 p1=  69.9 p2=    58.9 ed=   213 8/22/2020   x1=  50. x2= 105. y1=  2.23 y2=   .69     
GP: Confirmed Nigeria 5/6/2020        105   13464    22874    3145     5223     3   213 8/22/2020 
AAA2     1 Nigeria Confirmed cc1=  .989130 cc2=  .847708 lx= 11.47777 if=  56 il= 105 5/6/2020   n=  49 now=   13464 end=      96545      3145      5223 U=    48.53 T=  164.7 p1= 617.1 p2=    13.9 ed=   279 10/27/2020  x1=  56. x2= 105. y1=  2.24 y2=  1.23     
GP: Confirmed Nigeria 5/6/2020        105   13464    -        3145     5223     3   279 10/27/2020
AAA2     1 Nigeria Confirmed cc1=  .989149 cc2=  .846292 lx= 11.50777 if=  57 il= 105 5/6/2020   n=  48 now=   13464 end=      99486      3145      5223 U=    47.80 T=  164.3 p1= 638.9 p2=    13.5 ed=   277 10/25/2020  x1=  57. x2= 105. y1=  2.24 y2=  1.24     
GP: Confirmed Nigeria 5/6/2020        105   13464    -        3145     5223     3   277 10/25/2020
AAA2     1 Nigeria Confirmed cc1=  .989919 cc2=  .845581 lx= 11.50777 if=  58 il= 105 5/6/2020   n=  47 now=   13464 end=      99486      3145      5223 U=    48.95 T=  165.7 p1= 638.9 p2=    13.5 ed=   281 10/29/2020  x1=  58. x2= 105. y1=  2.20 y2=  1.24     
GP: Confirmed Nigeria 5/6/2020        105   13464    -        3145     5223     3   281 10/29/2020
AAA2     1 Nigeria Confirmed cc1=  .990327 cc2=  .844462 lx= 11.50777 if=  59 il= 105 5/6/2020   n=  46 now=   13464 end=      99486      3145      5223 U=    51.65 T=  169.0 p1= 638.9 p2=    13.5 ed=   290 11/7/2020   x1=  59. x2= 105. y1=  2.13 y2=  1.24     
GP: Confirmed Nigeria 5/6/2020        105   13464    -        3145     5223     3   290 11/7/2020 
AAA2     1 Nigeria Confirmed cc1=  .989862 cc2=  .842420 lx= 11.50777 if=  60 il= 105 5/6/2020   n=  45 now=   13464 end=      99486      3145      5223 U=    52.75 T=  170.4 p1= 638.9 p2=    13.5 ed=   294 11/11/2020  x1=  60. x2= 105. y1=  2.09 y2=  1.24     
GP: Confirmed Nigeria 5/6/2020        105   13464    -        3145     5223     3   294 11/11/2020
AAA2     1 Nigeria Confirmed cc1=  .989202 cc2=  .840131 lx= 11.50777 if=  61 il= 105 5/6/2020   n=  44 now=   13464 end=      99486      3145      5223 U=    53.86 T=  171.8 p1= 638.9 p2=    13.5 ed=   298 11/15/2020  x1=  61. x2= 105. y1=  2.06 y2=  1.24     
GP: Confirmed Nigeria 5/6/2020        105   13464    -        3145     5223     3   298 11/15/2020
AAA2     1 Nigeria Confirmed cc1=  .988450 cc2=  .837694 lx= 11.50777 if=  62 il= 105 5/6/2020   n=  43 now=   13464 end=      99486      3145      5223 U=    53.44 T=  171.2 p1= 638.9 p2=    13.5 ed=   297 11/14/2020  x1=  62. x2= 105. y1=  2.04 y2=  1.24     
GP: Confirmed Nigeria 5/6/2020        105   13464    -        3145     5223     3   297 11/14/2020
AAA2     1 Nigeria Confirmed cc1=  .983908 cc2=  .812410 lx= 11.50777 if=  72 il= 105 5/6/2020   n=  33 now=   13464 end=      99486      3145      5223 U=    57.03 T=  175.7 p1= 638.9 p2=    13.5 ed=   310 11/27/2020  x1=  72. x2= 105. y1=  1.82 y2=  1.24     
GP: Confirmed Nigeria 5/6/2020        105   13464    -        3145     5223     3   310 11/27/2020
AAA2     1 Nigeria Confirmed cc1=  .985502 cc2=  .811424 lx= 11.50777 if=  73 il= 105 5/6/2020   n=  32 now=   13464 end=      99486      3145      5223 U=    55.60 T=  173.9 p1= 638.9 p2=    13.5 ed=   305 11/22/2020  x1=  73. x2= 105. y1=  1.82 y2=  1.24     
GP: Confirmed Nigeria 5/6/2020        105   13464    -        3145     5223     3   305 11/22/2020
AAA2     1 Nigeria Confirmed cc1=  .986743 cc2=  .809966 lx= 11.50777 if=  74 il= 105 5/6/2020   n=  31 now=   13464 end=      99486      3145      5223 U=    55.13 T=  173.3 p1= 638.9 p2=    13.5 ed=   303 11/20/2020  x1=  74. x2= 105. y1=  1.80 y2=  1.24     
GP: Confirmed Nigeria 5/6/2020        105   13464    -        3145     5223     3   303 11/20/2020
AAA2     1 Nigeria Confirmed cc1=  .994125 cc2=  .801675 lx= 11.50777 if=  79 il= 105 5/6/2020   n=  26 now=   13464 end=      99486      3145      5223 U=    50.38 T=  167.4 p1= 638.9 p2=    13.5 ed=   286 11/3/2020   x1=  79. x2= 105. y1=  1.76 y2=  1.24     
GP: Confirmed Nigeria 5/6/2020        105   13464    -        3145     5223     3   286 11/3/2020 
AAA2     1 Nigeria Confirmed cc1=  .995610 cc2=  .799493 lx= 11.50777 if=  80 il= 105 5/6/2020   n=  25 now=   13464 end=      99486      3145      5223 U=    49.13 T=  165.9 p1= 638.9 p2=    13.5 ed=   281 10/29/2020  x1=  80. x2= 105. y1=  1.75 y2=  1.24     
GP: Confirmed Nigeria 5/6/2020        105   13464    -        3145     5223     3   281 10/29/2020
