TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        6427.00000        8.76826
TAB:  Sudan Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Sudan Confirmed cc1=  .975250 cc2=  .819076 lx= 10.76826 if=  52 il=  92 4/23/2020  n=  40 now=    6427 end=      47489       174      1543 U=    61.33 T=  197.8 p1= 638.9 p2=    13.5 ed=   342 12/29/2020  x1=  52. x2=  92. y1=  2.38 y2=  1.72     
GP: Confirmed Sudan 4/23/2020        92    6427    -         174     1543     2   342 12/29/2020
AAA2     1 Sudan Confirmed cc1=  .974925 cc2=  .816812 lx= 10.76826 if=  53 il=  92 4/23/2020  n=  39 now=    6427 end=      47489       174      1543 U=    59.80 T=  195.1 p1= 638.9 p2=    13.5 ed=   336 12/23/2020  x1=  53. x2=  92. y1=  2.38 y2=  1.72     
GP: Confirmed Sudan 4/23/2020        92    6427    -         174     1543     2   336 12/23/2020
AAA2     1 Sudan Confirmed cc1=  .974099 cc2=  .813971 lx= 10.76826 if=  54 il=  92 4/23/2020  n=  38 now=    6427 end=      47489       174      1543 U=    58.26 T=  192.5 p1= 638.9 p2=    13.5 ed=   329 12/16/2020  x1=  54. x2=  92. y1=  2.38 y2=  1.72     
GP: Confirmed Sudan 4/23/2020        92    6427    -         174     1543     2   329 12/16/2020
AAA2     1 Sudan Confirmed cc1=  .972742 cc2=  .810520 lx= 10.76826 if=  55 il=  92 4/23/2020  n=  37 now=    6427 end=      47489       174      1543 U=    56.73 T=  189.8 p1= 638.9 p2=    13.5 ed=   323 12/10/2020  x1=  55. x2=  92. y1=  2.38 y2=  1.72     
GP: Confirmed Sudan 4/23/2020        92    6427    -         174     1543     2   323 12/10/2020
AAA2     1 Sudan Confirmed cc1=  .970841 cc2=  .806442 lx= 10.76826 if=  56 il=  92 4/23/2020  n=  36 now=    6427 end=      47489       174      1543 U=    61.47 T=  198.0 p1= 638.9 p2=    13.5 ed=   343 12/30/2020  x1=  56. x2=  92. y1=  2.31 y2=  1.72     
GP: Confirmed Sudan 4/23/2020        92    6427    -         174     1543     2   343 12/30/2020
AAA2     1 Sudan Confirmed cc1=  .971978 cc2=  .805311 lx= 10.76826 if=  57 il=  92 4/23/2020  n=  35 now=    6427 end=      47489       174      1543 U=    59.76 T=  195.1 p1= 638.9 p2=    13.5 ed=   336 12/23/2020  x1=  57. x2=  92. y1=  2.31 y2=  1.72     
GP: Confirmed Sudan 4/23/2020        92    6427    -         174     1543     2   336 12/23/2020
AAA2     1 Sudan Confirmed cc1=  .972560 cc2=  .803529 lx= 10.76826 if=  58 il=  92 4/23/2020  n=  34 now=    6427 end=      47489       174      1543 U=    58.05 T=  192.1 p1= 638.9 p2=    13.5 ed=   329 12/16/2020  x1=  58. x2=  92. y1=  2.31 y2=  1.72     
GP: Confirmed Sudan 4/23/2020        92    6427    -         174     1543     2   329 12/16/2020
AAA2     1 Sudan Confirmed cc1=  .972513 cc2=  .801015 lx= 10.76826 if=  59 il=  92 4/23/2020  n=  33 now=    6427 end=      47489       174      1543 U=    56.35 T=  189.2 p1= 638.9 p2=    13.5 ed=   322 12/9/2020   x1=  59. x2=  92. y1=  2.31 y2=  1.72     
GP: Confirmed Sudan 4/23/2020        92    6427    -         174     1543     2   322 12/9/2020 
AAA2     1 Sudan Confirmed cc1=  .971761 cc2=  .797683 lx= 10.76826 if=  60 il=  92 4/23/2020  n=  32 now=    6427 end=      47489       174      1543 U=    54.64 T=  186.2 p1= 638.9 p2=    13.5 ed=   315 12/2/2020   x1=  60. x2=  92. y1=  2.31 y2=  1.72     
GP: Confirmed Sudan 4/23/2020        92    6427    -         174     1543     2   315 12/2/2020 
AAA2     1 Sudan Confirmed cc1=  .970233 cc2=  .793457 lx= 10.76826 if=  61 il=  92 4/23/2020  n=  31 now=    6427 end=      47489       174      1543 U=    52.93 T=  183.3 p1= 638.9 p2=    13.5 ed=   308 11/25/2020  x1=  61. x2=  92. y1=  2.31 y2=  1.72     
GP: Confirmed Sudan 4/23/2020        92    6427    -         174     1543     2   308 11/25/2020
AAA2     1 Sudan Confirmed cc1=  .967881 cc2=  .788276 lx= 10.76826 if=  62 il=  92 4/23/2020  n=  30 now=    6427 end=      47489       174      1543 U=    55.09 T=  187.0 p1= 638.9 p2=    13.5 ed=   317 12/4/2020   x1=  62. x2=  92. y1=  2.27 y2=  1.72     
GP: Confirmed Sudan 4/23/2020        92    6427    -         174     1543     2   317 12/4/2020 
AAA2     1 Sudan Confirmed cc1=  .967184 cc2=  .784610 lx= 10.76826 if=  63 il=  92 4/23/2020  n=  29 now=    6427 end=      47489       174      1543 U=    53.25 T=  183.8 p1= 638.9 p2=    13.5 ed=   309 11/26/2020  x1=  63. x2=  92. y1=  2.27 y2=  1.72     
GP: Confirmed Sudan 4/23/2020        92    6427    -         174     1543     2   309 11/26/2020
AAA2     1 Sudan Confirmed cc1=  .965498 cc2=  .779802 lx= 10.76826 if=  64 il=  92 4/23/2020  n=  28 now=    6427 end=      47489       174      1543 U=    51.42 T=  180.7 p1= 638.9 p2=    13.5 ed=   302 11/19/2020  x1=  64. x2=  92. y1=  2.27 y2=  1.72     
GP: Confirmed Sudan 4/23/2020        92    6427    -         174     1543     2   302 11/19/2020
AAA2     1 Sudan Confirmed cc1=  .962712 cc2=  .773730 lx= 10.76826 if=  65 il=  92 4/23/2020  n=  27 now=    6427 end=      47489       174      1543 U=    49.58 T=  177.5 p1= 638.9 p2=    13.5 ed=   294 11/11/2020  x1=  65. x2=  92. y1=  2.27 y2=  1.72     
GP: Confirmed Sudan 4/23/2020        92    6427    -         174     1543     2   294 11/11/2020
AAA2     1 Sudan Confirmed cc1=  .958765 cc2=  .766315 lx= 10.76826 if=  66 il=  92 4/23/2020  n=  26 now=    6427 end=      47489       174      1543 U=    53.03 T=  183.4 p1= 638.9 p2=    13.5 ed=   308 11/25/2020  x1=  66. x2=  92. y1=  2.21 y2=  1.72     
GP: Confirmed Sudan 4/23/2020        92    6427    -         174     1543     2   308 11/25/2020
AAA2     1 Sudan Confirmed cc1=  .957782 cc2=  .761665 lx= 10.76826 if=  67 il=  92 4/23/2020  n=  25 now=    6427 end=      47489       174      1543 U=    53.17 T=  183.7 p1= 638.9 p2=    13.5 ed=   309 11/26/2020  x1=  67. x2=  92. y1=  2.19 y2=  1.72     
GP: Confirmed Sudan 4/23/2020        92    6427    -         174     1543     2   309 11/26/2020
AAA2     1 Sudan Confirmed cc1=  .958233 cc2=  .758233 lx= 10.76826 if=  68 il=  92 4/23/2020  n=  24 now=    6427 end=      47489       174      1543 U=    51.04 T=  180.0 p1= 638.9 p2=    13.5 ed=   300 11/17/2020  x1=  68. x2=  92. y1=  2.19 y2=  1.72     
GP: Confirmed Sudan 4/23/2020        92    6427    -         174     1543     2   300 11/17/2020
AAA2     1 Sudan Confirmed cc1=  .957288 cc2=  .753164 lx= 10.76826 if=  69 il=  92 4/23/2020  n=  23 now=    6427 end=      47489       174      1543 U=    50.79 T=  179.6 p1= 638.9 p2=    13.5 ed=   299 11/16/2020  x1=  69. x2=  92. y1=  2.18 y2=  1.72     
GP: Confirmed Sudan 4/23/2020        92    6427    -         174     1543     2   299 11/16/2020
AAA2     1 Sudan Confirmed cc1=  .957421 cc2=  .748907 lx= 10.76826 if=  70 il=  92 4/23/2020  n=  22 now=    6427 end=      47489       174      1543 U=    48.58 T=  175.8 p1= 638.9 p2=    13.5 ed=   290 11/7/2020   x1=  70. x2=  92. y1=  2.18 y2=  1.72     
GP: Confirmed Sudan 4/23/2020        92    6427    -         174     1543     2   290 11/7/2020 
AAA2     1 Sudan Confirmed cc1=  .955841 cc2=  .742641 lx= 10.76826 if=  71 il=  92 4/23/2020  n=  21 now=    6427 end=      47489       174      1543 U=    47.99 T=  174.7 p1= 638.9 p2=    13.5 ed=   287 11/4/2020   x1=  71. x2=  92. y1=  2.16 y2=  1.72     
GP: Confirmed Sudan 4/23/2020        92    6427    -         174     1543     2   287 11/4/2020 
AAA2     1 Sudan Confirmed cc1=  .954738 cc2=  .736520 lx= 10.76826 if=  72 il=  92 4/23/2020  n=  20 now=    6427 end=      47489       174      1543 U=    48.59 T=  175.8 p1= 638.9 p2=    13.5 ed=   290 11/7/2020   x1=  72. x2=  92. y1=  2.14 y2=  1.72     
GP: Confirmed Sudan 4/23/2020        92    6427    -         174     1543     2   290 11/7/2020 
AAA2     1 Sudan Confirmed cc1=  .956943 cc2=  .733337 lx= 10.76826 if=  73 il=  92 4/23/2020  n=  19 now=    6427 end=      47489       174      1543 U=    46.16 T=  171.6 p1= 638.9 p2=    13.5 ed=   280 10/28/2020  x1=  73. x2=  92. y1=  2.14 y2=  1.72     
GP: Confirmed Sudan 4/23/2020        92    6427    -         174     1543     2   280 10/28/2020
AAA2     1 Sudan Confirmed cc1=  .957199 cc2=  .727783 lx= 10.76826 if=  74 il=  92 4/23/2020  n=  18 now=    6427 end=      47489       174      1543 U=    46.17 T=  171.6 p1= 638.9 p2=    13.5 ed=   280 10/28/2020  x1=  74. x2=  92. y1=  2.11 y2=  1.72     
GP: Confirmed Sudan 4/23/2020        92    6427    -         174     1543     2   280 10/28/2020
AAA2     1 Sudan Confirmed cc1=  .960592 cc2=  .724890 lx= 10.76826 if=  75 il=  92 4/23/2020  n=  17 now=    6427 end=      47489       174      1543 U=    43.61 T=  167.2 p1= 638.9 p2=    13.5 ed=   270 10/18/2020  x1=  75. x2=  92. y1=  2.11 y2=  1.72     
GP: Confirmed Sudan 4/23/2020        92    6427    -         174     1543     2   270 10/18/2020
AAA2     1 Sudan Confirmed cc1=  .961764 cc2=  .719229 lx= 10.76826 if=  76 il=  92 4/23/2020  n=  16 now=    6427 end=      47489       174      1543 U=    43.12 T=  166.4 p1= 638.9 p2=    13.5 ed=   268 10/16/2020  x1=  76. x2=  92. y1=  2.10 y2=  1.72     
GP: Confirmed Sudan 4/23/2020        92    6427    -         174     1543     2   268 10/16/2020
AAA2     1 Sudan Confirmed cc1=  .965554 cc2=  .715554 lx= 10.76826 if=  77 il=  92 4/23/2020  n=  15 now=    6427 end=      47489       174      1543 U=    40.43 T=  161.7 p1= 638.9 p2=    13.5 ed=   257 10/5/2020   x1=  77. x2=  92. y1=  2.10 y2=  1.72     
GP: Confirmed Sudan 4/23/2020        92    6427    -         174     1543     2   257 10/5/2020 
AAA2     1 Sudan Confirmed cc1=  .966532 cc2=  .708333 lx= 10.76826 if=  78 il=  92 4/23/2020  n=  14 now=    6427 end=      47489       174      1543 U=    38.62 T=  158.6 p1= 638.9 p2=    13.5 ed=   249 9/27/2020   x1=  78. x2=  92. y1=  2.09 y2=  1.72     
GP: Confirmed Sudan 4/23/2020        92    6427    -         174     1543     2   249 9/27/2020 
AAA2     1 Sudan Confirmed cc1=  .966157 cc2=  .698895 lx= 10.76826 if=  79 il=  92 4/23/2020  n=  13 now=    6427 end=      47489       174      1543 U=    37.48 T=  156.6 p1= 638.9 p2=    13.5 ed=   245 9/23/2020   x1=  79. x2=  92. y1=  2.07 y2=  1.72     
GP: Confirmed Sudan 4/23/2020        92    6427    -         174     1543     2   245 9/23/2020 
AAA2     1 Sudan Confirmed cc1=  .965882 cc2=  .688532 lx= 10.76826 if=  80 il=  92 4/23/2020  n=  12 now=    6427 end=      47489       174      1543 U=    36.06 T=  154.2 p1= 638.9 p2=    13.5 ed=   239 9/17/2020   x1=  80. x2=  92. y1=  2.06 y2=  1.72     
GP: Confirmed Sudan 4/23/2020        92    6427    -         174     1543     2   239 9/17/2020 
AAA2     1 Sudan Confirmed cc1=  .964923 cc2=  .676248 lx= 10.76826 if=  81 il=  92 4/23/2020  n=  11 now=    6427 end=      47489       174      1543 U=    33.06 T=  149.0 p1= 638.9 p2=    13.5 ed=   227 9/5/2020    x1=  81. x2=  92. y1=  2.06 y2=  1.72     
GP: Confirmed Sudan 4/23/2020        92    6427    -         174     1543     2   227 9/5/2020  
AAA2     1 Sudan Confirmed cc1=  .957437 cc2=  .655926 lx= 10.76826 if=  82 il=  92 4/23/2020  n=  10 now=    6427 end=      47489       174      1543 U=    36.07 T=  154.2 p1= 638.9 p2=    13.5 ed=   239 9/17/2020   x1=  82. x2=  92. y1=  2.00 y2=  1.72     
GP: Confirmed Sudan 4/23/2020        92    6427    -         174     1543     2   239 9/17/2020 
AAA2     1 Sudan Confirmed cc1=  .964878 cc2=  .648650 lx= 10.76826 if=  83 il=  92 4/23/2020  n=   9 now=    6427 end=      47489       174      1543 U=    34.12 T=  150.8 p1= 638.9 p2=    13.5 ed=   231 9/9/2020    x1=  83. x2=  92. y1=  1.99 y2=  1.72     
GP: Confirmed Sudan 4/23/2020        92    6427    -         174     1543     2   231 9/9/2020  
AAA1     1 Sudan Confirmed cc1=  .976080 cc2=  .642747 lx=  7.35826 if=  84 il=  92 4/23/2020  n=   8 now=    6427 end=       1569       174      1543 U=    14.01 T=  103.0 p1= -75.6 p2=   409.6 ed=   136 6/6/2020    x1=  84. x2=  92. y1=  1.36 y2=   .79 BEST
AAA2     1 Sudan Confirmed cc1=  .976080 cc2=  .642747 lx=  7.35626 if=  84 il=  92 4/23/2020  n=   8 now=    6427 end=       1569       174      1543 U=    14.01 T=  103.0 p1= -75.6 p2=   409.6 ed=   136 6/6/2020    x1=  84. x2=  92. y1=  1.36 y2=   .79 BEST
GP: Confirmed Sudan 4/23/2020        92    6427     1569     174     1543     2   136 6/6/2020  
AAA2     1 Sudan Confirmed cc1=  .982183 cc2=  .628630 lx=  6.31826 if=  85 il=  92 4/23/2020  n=   7 now=    6427 end=        554       174      1543 U=     7.77 T=   93.1 p1= -91.4 p2=  1160.1 ed=   111 5/12/2020   x1=  85. x2=  92. y1=  1.05 y2=   .15     
GP: Confirmed Sudan 4/23/2020        92    6427      554     174     1543     2   111 5/12/2020 
AAA2     1 Sudan Confirmed cc1=  .979062 cc2=  .601098 lx=  5.92826 if=  86 il=  92 4/23/2020  n=   6 now=    6427 end=        375       174      1543 U=     5.21 T=   90.6 p1= -94.2 p2=  1713.9 ed=   102 5/3/2020    x1=  86. x2=  92. y1=   .89 y2=  -.26     
GP: Confirmed Sudan 4/23/2020        92    6427      375     174     1543     2   102 5/3/2020  
AAA1     1 Sudan Confirmed cc1=  .970270 cc2=  .562022 lx=  7.32826 if=  87 il=  92 4/23/2020  n=   5 now=    6427 end=       1522       174      1543 U=    13.53 T=  102.5 p1= -76.3 p2=   422.3 ed=   134 6/4/2020    x1=  87. x2=  92. y1=  1.14 y2=   .77 BEST
AAA2     1 Sudan Confirmed cc1=  .970270 cc2=  .562022 lx=  7.32726 if=  87 il=  92 4/23/2020  n=   5 now=    6427 end=       1522       174      1543 U=    13.53 T=  102.5 p1= -76.3 p2=   422.3 ed=   134 6/4/2020    x1=  87. x2=  92. y1=  1.14 y2=   .77 BEST
GP: Confirmed Sudan 4/23/2020        92    6427     1522     174     1543     2   134 6/4/2020  
AAA2     1 Sudan Confirmed cc1=  .974609 cc2=  .822111 lx= 10.76826 if=  51 il=  93 4/24/2020  n=  42 now=    6427 end=      47489       174       356 U=    64.40 T=  204.0 p1= 638.9 p2=    13.5 ed=   356 1/12/2021   x1=  51. x2=  93. y1=  2.38 y2=  1.72     
GP: Confirmed Sudan 4/24/2020        93    6427    -         174      356     4   356 1/12/2021 
AAA2     1 Sudan Confirmed cc1=  .974821 cc2=  .820518 lx= 10.76826 if=  52 il=  93 4/24/2020  n=  41 now=    6427 end=      47489       174       356 U=    62.86 T=  201.4 p1= 638.9 p2=    13.5 ed=   349 1/5/2021    x1=  52. x2=  93. y1=  2.38 y2=  1.72     
GP: Confirmed Sudan 4/24/2020        93    6427    -         174      356     4   349 1/5/2021  
AAA2     1 Sudan Confirmed cc1=  .974593 cc2=  .818419 lx= 10.76826 if=  53 il=  93 4/24/2020  n=  40 now=    6427 end=      47489       174       356 U=    61.33 T=  198.8 p1= 638.9 p2=    13.5 ed=   343 12/30/2020  x1=  53. x2=  93. y1=  2.38 y2=  1.72     
GP: Confirmed Sudan 4/24/2020        93    6427    -         174      356     4   343 12/30/2020
AAA2     1 Sudan Confirmed cc1=  .973887 cc2=  .815773 lx= 10.76826 if=  54 il=  93 4/24/2020  n=  39 now=    6427 end=      47489       174       356 U=    59.80 T=  196.1 p1= 638.9 p2=    13.5 ed=   337 12/24/2020  x1=  54. x2=  93. y1=  2.38 y2=  1.72     
GP: Confirmed Sudan 4/24/2020        93    6427    -         174      356     4   337 12/24/2020
AAA2     1 Sudan Confirmed cc1=  .972672 cc2=  .812544 lx= 10.76826 if=  55 il=  93 4/24/2020  n=  38 now=    6427 end=      47489       174       356 U=    58.26 T=  193.5 p1= 638.9 p2=    13.5 ed=   330 12/17/2020  x1=  55. x2=  93. y1=  2.38 y2=  1.72     
GP: Confirmed Sudan 4/24/2020        93    6427    -         174      356     4   330 12/17/2020
AAA2     1 Sudan Confirmed cc1=  .970928 cc2=  .808707 lx= 10.76826 if=  56 il=  93 4/24/2020  n=  37 now=    6427 end=      47489       174       356 U=    63.18 T=  201.9 p1= 638.9 p2=    13.5 ed=   351 1/7/2021    x1=  56. x2=  93. y1=  2.31 y2=  1.72     
GP: Confirmed Sudan 4/24/2020        93    6427    -         174      356     4   351 1/7/2021  
AAA2     1 Sudan Confirmed cc1=  .972122 cc2=  .807723 lx= 10.76826 if=  57 il=  93 4/24/2020  n=  36 now=    6427 end=      47489       174       356 U=    61.47 T=  199.0 p1= 638.9 p2=    13.5 ed=   344 12/31/2020  x1=  57. x2=  93. y1=  2.31 y2=  1.72     
GP: Confirmed Sudan 4/24/2020        93    6427    -         174      356     4   344 12/31/2020
AAA2     1 Sudan Confirmed cc1=  .972799 cc2=  .806132 lx= 10.76826 if=  58 il=  93 4/24/2020  n=  35 now=    6427 end=      47489       174       356 U=    59.76 T=  196.1 p1= 638.9 p2=    13.5 ed=   337 12/24/2020  x1=  58. x2=  93. y1=  2.31 y2=  1.72     
GP: Confirmed Sudan 4/24/2020        93    6427    -         174      356     4   337 12/24/2020
AAA2     1 Sudan Confirmed cc1=  .972890 cc2=  .803859 lx= 10.76826 if=  59 il=  93 4/24/2020  n=  34 now=    6427 end=      47489       174       356 U=    58.05 T=  193.1 p1= 638.9 p2=    13.5 ed=   330 12/17/2020  x1=  59. x2=  93. y1=  2.31 y2=  1.72     
GP: Confirmed Sudan 4/24/2020        93    6427    -         174      356     4   330 12/17/2020
AAA2     1 Sudan Confirmed cc1=  .972325 cc2=  .800827 lx= 10.76826 if=  60 il=  93 4/24/2020  n=  33 now=    6427 end=      47489       174       356 U=    56.35 T=  190.2 p1= 638.9 p2=    13.5 ed=   323 12/10/2020  x1=  60. x2=  93. y1=  2.31 y2=  1.72     
GP: Confirmed Sudan 4/24/2020        93    6427    -         174      356     4   323 12/10/2020
AAA2     1 Sudan Confirmed cc1=  .971037 cc2=  .796959 lx= 10.76826 if=  61 il=  93 4/24/2020  n=  32 now=    6427 end=      47489       174       356 U=    54.64 T=  187.2 p1= 638.9 p2=    13.5 ed=   316 12/3/2020   x1=  61. x2=  93. y1=  2.31 y2=  1.72     
GP: Confirmed Sudan 4/24/2020        93    6427    -         174      356     4   316 12/3/2020 
AAA2     1 Sudan Confirmed cc1=  .968975 cc2=  .792198 lx= 10.76826 if=  62 il=  93 4/24/2020  n=  31 now=    6427 end=      47489       174       356 U=    56.92 T=  191.2 p1= 638.9 p2=    13.5 ed=   325 12/12/2020  x1=  62. x2=  93. y1=  2.27 y2=  1.72     
GP: Confirmed Sudan 4/24/2020        93    6427    -         174      356     4   325 12/12/2020
AAA2     1 Sudan Confirmed cc1=  .968530 cc2=  .788925 lx= 10.76826 if=  63 il=  93 4/24/2020  n=  30 now=    6427 end=      47489       174       356 U=    55.09 T=  188.0 p1= 638.9 p2=    13.5 ed=   318 12/5/2020   x1=  63. x2=  93. y1=  2.27 y2=  1.72     
GP: Confirmed Sudan 4/24/2020        93    6427    -         174      356     4   318 12/5/2020 
AAA2     1 Sudan Confirmed cc1=  .967182 cc2=  .784608 lx= 10.76826 if=  64 il=  93 4/24/2020  n=  29 now=    6427 end=      47489       174       356 U=    53.25 T=  184.8 p1= 638.9 p2=    13.5 ed=   310 11/27/2020  x1=  64. x2=  93. y1=  2.27 y2=  1.72     
GP: Confirmed Sudan 4/24/2020        93    6427    -         174      356     4   310 11/27/2020
AAA2     1 Sudan Confirmed cc1=  .964829 cc2=  .779134 lx= 10.76826 if=  65 il=  93 4/24/2020  n=  28 now=    6427 end=      47489       174       356 U=    51.42 T=  181.7 p1= 638.9 p2=    13.5 ed=   303 11/20/2020  x1=  65. x2=  93. y1=  2.27 y2=  1.72     
GP: Confirmed Sudan 4/24/2020        93    6427    -         174      356     4   303 11/20/2020
AAA2     1 Sudan Confirmed cc1=  .961407 cc2=  .772425 lx= 10.76826 if=  66 il=  93 4/24/2020  n=  27 now=    6427 end=      47489       174       356 U=    55.07 T=  188.0 p1= 638.9 p2=    13.5 ed=   317 12/4/2020   x1=  66. x2=  93. y1=  2.21 y2=  1.72     
GP: Confirmed Sudan 4/24/2020        93    6427    -         174      356     4   317 12/4/2020 
AAA2     1 Sudan Confirmed cc1=  .960839 cc2=  .768389 lx= 10.76826 if=  67 il=  93 4/24/2020  n=  26 now=    6427 end=      47489       174       356 U=    55.30 T=  188.4 p1= 638.9 p2=    13.5 ed=   318 12/5/2020   x1=  67. x2=  93. y1=  2.19 y2=  1.72     
GP: Confirmed Sudan 4/24/2020        93    6427    -         174      356     4   318 12/5/2020 
AAA2     1 Sudan Confirmed cc1=  .961590 cc2=  .765474 lx= 10.76826 if=  68 il=  93 4/24/2020  n=  25 now=    6427 end=      47489       174       356 U=    53.17 T=  184.7 p1= 638.9 p2=    13.5 ed=   310 11/27/2020  x1=  68. x2=  93. y1=  2.19 y2=  1.72     
GP: Confirmed Sudan 4/24/2020        93    6427    -         174      356     4   310 11/27/2020
AAA2     1 Sudan Confirmed cc1=  .961109 cc2=  .761109 lx= 10.76826 if=  69 il=  93 4/24/2020  n=  24 now=    6427 end=      47489       174       356 U=    52.99 T=  184.4 p1= 638.9 p2=    13.5 ed=   309 11/26/2020  x1=  69. x2=  93. y1=  2.18 y2=  1.72     
