TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       53185.00000       10.88153
TAB:  Canada_Quebec Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Canada_Quebec Confirmed cc1=  .997737 cc2=  .845238 lx= 11.03153 if=  66 il= 108 5/9/2020   n=  42 now=   53185 end=      61792     36997     48140 U=    22.91 T=   92.7 p1=  16.2 p2=    86.1 ed=   146 6/16/2020   x1=  66. x2= 108. y1=  1.17 y2=  -.67     
GP: Confirmed Canada_Quebec 5/9/2020        108   53185    61792   36997    48140    20   146 6/16/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .997791 cc2=  .843488 lx= 11.06153 if=  67 il= 108 5/9/2020   n=  41 now=   53185 end=      63673     36997     48140 U=    23.49 T=   93.7 p1=  19.7 p2=    83.5 ed=   149 6/19/2020   x1=  67. x2= 108. y1=  1.13 y2=  -.61     
GP: Confirmed Canada_Quebec 5/9/2020        108   53185    63673   36997    48140    20   149 6/19/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .997980 cc2=  .841806 lx= 11.10153 if=  68 il= 108 5/9/2020   n=  40 now=   53185 end=      66272     36997     48140 U=    24.61 T=   94.7 p1=  24.6 p2=    80.3 ed=   152 6/22/2020   x1=  68. x2= 108. y1=  1.09 y2=  -.54     
GP: Confirmed Canada_Quebec 5/9/2020        108   53185    66272   36997    48140    20   152 6/22/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .998139 cc2=  .840025 lx= 11.14153 if=  69 il= 108 5/9/2020   n=  39 now=   53185 end=      68977     36997     48140 U=    25.90 T=   95.7 p1=  29.7 p2=    77.1 ed=   156 6/26/2020   x1=  69. x2= 108. y1=  1.03 y2=  -.47     
GP: Confirmed Canada_Quebec 5/9/2020        108   53185    68977   36997    48140    20   156 6/26/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .998187 cc2=  .838058 lx= 11.18153 if=  70 il= 108 5/9/2020   n=  38 now=   53185 end=      71792     36997     48140 U=    26.74 T=   97.0 p1=  35.0 p2=    74.1 ed=   160 6/30/2020   x1=  70. x2= 108. y1=  1.01 y2=  -.41     
GP: Confirmed Canada_Quebec 5/9/2020        108   53185    71792   36997    48140    20   160 6/30/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .998360 cc2=  .836139 lx= 11.23153 if=  71 il= 108 5/9/2020   n=  37 now=   53185 end=      75473     36997     48140 U=    28.46 T=   98.4 p1=  41.9 p2=    70.5 ed=   165 7/5/2020    x1=  71. x2= 108. y1=   .96 y2=  -.34     
GP: Confirmed Canada_Quebec 5/9/2020        108   53185    75473   36997    48140    20   165 7/5/2020  
AAA2     1 Canada_Quebec Confirmed cc1=  .998364 cc2=  .833965 lx= 11.27153 if=  72 il= 108 5/9/2020   n=  36 now=   53185 end=      78553     36997     48140 U=    29.46 T=   99.6 p1=  47.7 p2=    67.7 ed=   169 7/9/2020    x1=  72. x2= 108. y1=   .94 y2=  -.28     
GP: Confirmed Canada_Quebec 5/9/2020        108   53185    78553   36997    48140    20   169 7/9/2020  
AAA2     1 Canada_Quebec Confirmed cc1=  .998404 cc2=  .831737 lx= 11.32153 if=  73 il= 108 5/9/2020   n=  35 now=   53185 end=      82580     36997     48140 U=    29.74 T=  101.5 p1=  55.3 p2=    64.4 ed=   171 7/11/2020   x1=  73. x2= 108. y1=   .96 y2=  -.22     
GP: Confirmed Canada_Quebec 5/9/2020        108   53185    82580   36997    48140    20   171 7/11/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .999334 cc2=  .830303 lx= 11.53153 if=  74 il= 108 5/9/2020   n=  34 now=   53185 end=     101878     36997     48140 U=    36.81 T=  108.5 p1=  91.6 p2=    52.2 ed=   195 8/4/2020    x1=  74. x2= 108. y1=   .94 y2=   .01     
GP: Confirmed Canada_Quebec 5/9/2020        108   53185   101878   36997    48140    20   195 8/4/2020  
AAA2     1 Canada_Quebec Confirmed cc1=  .999349 cc2=  .827850 lx= 11.59153 if=  75 il= 108 5/9/2020   n=  33 now=   53185 end=     108177     36997     48140 U=    38.39 T=  110.7 p1= 103.4 p2=    49.2 ed=   201 8/10/2020   x1=  75. x2= 108. y1=   .93 y2=   .07     
GP: Confirmed Canada_Quebec 5/9/2020        108   53185   108177   36997    48140    20   201 8/10/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .999377 cc2=  .825300 lx= 11.66153 if=  76 il= 108 5/9/2020   n=  32 now=   53185 end=     116021     36997     48140 U=    40.48 T=  113.4 p1= 118.1 p2=    45.8 ed=   208 8/17/2020   x1=  76. x2= 108. y1=   .92 y2=   .13     
GP: Confirmed Canada_Quebec 5/9/2020        108   53185   116021   36997    48140    20   208 8/17/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .999375 cc2=  .822598 lx= 11.72153 if=  77 il= 108 5/9/2020   n=  31 now=   53185 end=     123195     36997     48140 U=    42.19 T=  115.8 p1= 131.6 p2=    43.2 ed=   215 8/24/2020   x1=  77. x2= 108. y1=   .92 y2=   .18     
GP: Confirmed Canada_Quebec 5/9/2020        108   53185   123195   36997    48140    20   215 8/24/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .999367 cc2=  .819762 lx= 11.80153 if=  78 il= 108 5/9/2020   n=  30 now=   53185 end=     133456     36997     48140 U=    44.86 T=  119.2 p1= 150.9 p2=    39.9 ed=   225 9/3/2020    x1=  78. x2= 108. y1=   .92 y2=   .25     
GP: Confirmed Canada_Quebec 5/9/2020        108   53185   133456   36997    48140    20   225 9/3/2020  
AAA2     1 Canada_Quebec Confirmed cc1=  .999307 cc2=  .816733 lx= 11.82153 if=  79 il= 108 5/9/2020   n=  29 now=   53185 end=     136152     36997     48140 U=    45.74 T=  120.1 p1= 156.0 p2=    39.1 ed=   228 9/6/2020    x1=  79. x2= 108. y1=   .90 y2=   .26     
GP: Confirmed Canada_Quebec 5/9/2020        108   53185   136152   36997    48140    20   228 9/6/2020  
AAA2     1 Canada_Quebec Confirmed cc1=  .999234 cc2=  .813538 lx= 11.81153 if=  80 il= 108 5/9/2020   n=  28 now=   53185 end=     134797     36997     48140 U=    45.43 T=  119.7 p1= 153.4 p2=    39.5 ed=   226 9/4/2020    x1=  80. x2= 108. y1=   .87 y2=   .26     
GP: Confirmed Canada_Quebec 5/9/2020        108   53185   134797   36997    48140    20   226 9/4/2020  
AAA2     1 Canada_Quebec Confirmed cc1=  .999149 cc2=  .810166 lx= 11.81153 if=  81 il= 108 5/9/2020   n=  27 now=   53185 end=     134797     36997     48140 U=    45.16 T=  119.6 p1= 153.4 p2=    39.5 ed=   226 9/4/2020    x1=  81. x2= 108. y1=   .85 y2=   .26     
GP: Confirmed Canada_Quebec 5/9/2020        108   53185   134797   36997    48140    20   226 9/4/2020  
AAA2     1 Canada_Quebec Confirmed cc1=  .999058 cc2=  .806608 lx= 11.84153 if=  82 il= 108 5/9/2020   n=  26 now=   53185 end=     138903     36997     48140 U=    46.04 T=  120.9 p1= 161.2 p2=    38.3 ed=   229 9/7/2020    x1=  82. x2= 108. y1=   .84 y2=   .28     
GP: Confirmed Canada_Quebec 5/9/2020        108   53185   138903   36997    48140    20   229 9/7/2020  
AAA2     1 Canada_Quebec Confirmed cc1=  .998955 cc2=  .802838 lx= 11.88153 if=  83 il= 108 5/9/2020   n=  25 now=   53185 end=     144571     36997     48140 U=    47.11 T=  122.6 p1= 171.8 p2=    36.8 ed=   233 9/11/2020   x1=  83. x2= 108. y1=   .84 y2=   .31     
GP: Confirmed Canada_Quebec 5/9/2020        108   53185   144571   36997    48140    20   233 9/11/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .998682 cc2=  .790168 lx= 12.33153 if=  86 il= 108 5/9/2020   n=  22 now=   53185 end=     226733     36997     48140 U=    60.85 T=  144.2 p1= 326.3 p2=    23.5 ed=   287 11/4/2020   x1=  86. x2= 108. y1=   .96 y2=   .59     
GP: Confirmed Canada_Quebec 5/9/2020        108   53185    -       36997    48140    20   287 11/4/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .998494 cc2=  .785293 lx= 12.34153 if=  87 il= 108 5/9/2020   n=  21 now=   53185 end=     229012     36997     48140 U=    61.12 T=  144.7 p1= 330.6 p2=    23.2 ed=   288 11/5/2020   x1=  87. x2= 108. y1=   .94 y2=   .60     
GP: Confirmed Canada_Quebec 5/9/2020        108   53185    -       36997    48140    20   288 11/5/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .998270 cc2=  .780052 lx= 12.39153 if=  88 il= 108 5/9/2020   n=  20 now=   53185 end=     240754     36997     48140 U=    61.25 T=  146.4 p1= 352.7 p2=    22.1 ed=   290 11/7/2020   x1=  88. x2= 108. y1=   .95 y2=   .63     
GP: Confirmed Canada_Quebec 5/9/2020        108   53185    -       36997    48140    20   290 11/7/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .998312 cc2=  .774705 lx= 12.88153 if=  89 il= 108 5/9/2020   n=  19 now=   53185 end=     392986     36997     48140 U=    78.21 T=  175.3 p1= 638.9 p2=    13.5 ed=   359 1/15/2021   x1=  89. x2= 108. y1=  1.10 y2=   .86     
GP: Confirmed Canada_Quebec 5/9/2020        108   53185    -       36997    48140    20   359 1/15/2021 
AAA2     1 Canada_Quebec Confirmed cc1=  .998035 cc2=  .768620 lx= 12.88153 if=  90 il= 108 5/9/2020   n=  18 now=   53185 end=     392986     36997     48140 U=    78.52 T=  175.5 p1= 638.9 p2=    13.5 ed=   360 1/16/2021   x1=  90. x2= 108. y1=  1.09 y2=   .86     
GP: Confirmed Canada_Quebec 5/9/2020        108   53185    -       36997    48140    20   360 1/16/2021 
AAA2     1 Canada_Quebec Confirmed cc1=  .997708 cc2=  .762006 lx= 12.88153 if=  91 il= 108 5/9/2020   n=  17 now=   53185 end=     392986     36997     48140 U=    78.92 T=  175.9 p1= 638.9 p2=    13.5 ed=   362 1/18/2021   x1=  91. x2= 108. y1=  1.08 y2=   .86     
GP: Confirmed Canada_Quebec 5/9/2020        108   53185    -       36997    48140    20   362 1/18/2021 
AAA2     1 Canada_Quebec Confirmed cc1=  .997341 cc2=  .754805 lx= 12.88153 if=  92 il= 108 5/9/2020   n=  16 now=   53185 end=     392986     36997     48140 U=    79.45 T=  176.3 p1= 638.9 p2=    13.5 ed=   363 1/19/2021   x1=  92. x2= 108. y1=  1.06 y2=   .86     
GP: Confirmed Canada_Quebec 5/9/2020        108   53185    -       36997    48140    20   363 1/19/2021 
AAA2     1 Canada_Quebec Confirmed cc1=  .997049 cc2=  .747049 lx= 11.99153 if=  93 il= 108 5/9/2020   n=  15 now=   53185 end=     161382     36997     48140 U=    52.03 T=  128.1 p1= 203.4 p2=    33.0 ed=   250 9/28/2020   x1=  93. x2= 108. y1=   .68 y2=   .39     
GP: Confirmed Canada_Quebec 5/9/2020        108   53185    -       36997    48140    20   250 9/28/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .996918 cc2=  .738719 lx= 11.41153 if=  94 il= 108 5/9/2020   n=  14 now=   53185 end=      90357     36997     48140 U=    33.47 T=  104.2 p1=  69.9 p2=    58.9 ed=   183 7/23/2020   x1=  94. x2= 108. y1=   .31 y2=  -.11     
GP: Confirmed Canada_Quebec 5/9/2020        108   53185    90357   36997    48140    20   183 7/23/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .996703 cc2=  .729442 lx= 11.11153 if=  95 il= 108 5/9/2020   n=  13 now=   53185 end=      66938     36997     48140 U=    23.91 T=   95.5 p1=  25.9 p2=    79.5 ed=   151 6/21/2020   x1=  95. x2= 108. y1=   .02 y2=  -.52     
GP: Confirmed Canada_Quebec 5/9/2020        108   53185    66938   36997    48140    20   151 6/21/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .996715 cc2=  .719365 lx= 10.92153 if=  96 il= 108 5/9/2020   n=  12 now=   53185 end=      55355     36997     48140 U=    17.64 T=   92.0 p1=   4.1 p2=    96.1 ed=   133 6/3/2020    x1=  96. x2= 108. y1=  -.23 y2=  -.91     
GP: Confirmed Canada_Quebec 5/9/2020        108   53185    55355   36997    48140    20   133 6/3/2020  
AAA1     1 Canada_Quebec Confirmed cc1=  .997101 cc2=  .708426 lx= 10.79153 if=  97 il= 108 5/9/2020   n=  11 now=   53185 end=      48607     36997     48140 U=    13.03 T=   91.1 p1=  -8.6 p2=   109.4 ed=   121 5/22/2020   x1=  97. x2= 108. y1=  -.45 y2= -1.30 BEST
AAA2     1 Canada_Quebec Confirmed cc1=  .997101 cc2=  .708426 lx= 10.79453 if=  97 il= 108 5/9/2020   n=  11 now=   53185 end=      48607     36997     48140 U=    13.03 T=   91.1 p1=  -8.6 p2=   109.4 ed=   121 5/22/2020   x1=  97. x2= 108. y1=  -.45 y2= -1.30 BEST
GP: Confirmed Canada_Quebec 5/9/2020        108   53185    48607   36997    48140    20   121 5/22/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .997381 cc2=  .695870 lx= 10.72153 if=  98 il= 108 5/9/2020   n=  10 now=   53185 end=      45321     36997     48140 U=    10.37 T=   91.5 p1= -14.8 p2=   117.4 ed=   115 5/16/2020   x1=  98. x2= 108. y1=  -.63 y2= -1.59     
GP: Confirmed Canada_Quebec 5/9/2020        108   53185    45321   36997    48140    20   115 5/16/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .997278 cc2=  .681050 lx= 10.68153 if=  99 il= 108 5/9/2020   n=   9 now=   53185 end=      43544     36997     48140 U=     8.71 T=   92.2 p1= -18.1 p2=   122.1 ed=   112 5/13/2020   x1=  99. x2= 108. y1=  -.78 y2= -1.81     
GP: Confirmed Canada_Quebec 5/9/2020        108   53185    43544   36997    48140    20   112 5/13/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .996505 cc2=  .663172 lx= 10.67153 if= 100 il= 108 5/9/2020   n=   8 now=   53185 end=      43110     36997     48140 U=     8.14 T=   92.7 p1= -18.9 p2=   123.4 ed=   111 5/12/2020   x1= 100. x2= 108. y1=  -.90 y2= -1.88     
GP: Confirmed Canada_Quebec 5/9/2020        108   53185    43110   36997    48140    20   111 5/12/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .995005 cc2=  .641451 lx= 10.67153 if= 101 il= 108 5/9/2020   n=   7 now=   53185 end=      43110     36997     48140 U=     7.83 T=   93.3 p1= -18.9 p2=   123.4 ed=   111 5/12/2020   x1= 101. x2= 108. y1=  -.98 y2= -1.88     
GP: Confirmed Canada_Quebec 5/9/2020        108   53185    43110   36997    48140    20   111 5/12/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .999705 cc2=  .621741 lx= 12.88153 if= 102 il= 108 5/9/2020   n=   6 now=   53185 end=     392986     36997     48140 U=    98.07 T=  192.3 p1= 638.9 p2=    13.5 ed=   423 3/20/2021   x1= 102. x2= 108. y1=   .92 y2=   .86     
GP: Confirmed Canada_Quebec 5/9/2020        108   53185    -       36997    48140    20   423 3/20/2021 
AAA2     1 Canada_Quebec Confirmed cc1=  .999800 cc2=  .591552 lx= 11.99153 if= 103 il= 108 5/9/2020   n=   5 now=   53185 end=     161382     36997     48140 U=    61.11 T=  131.7 p1= 203.4 p2=    33.0 ed=   275 10/23/2020  x1= 103. x2= 108. y1=   .47 y2=   .39     
GP: Confirmed Canada_Quebec 5/9/2020        108   53185    -       36997    48140    20   275 10/23/2020
AAA2     1 Canada_Quebec Confirmed cc1=  .995544 cc2=  .878503 lx= 10.85153 if=  37 il= 109 5/10/2020  n=  72 now=   53185 end=      51613     37732     48558 U=    20.31 T=   85.4 p1=  -3.0 p2=   103.0 ed=   133 6/3/2020    x1=  37. x2= 109. y1=  2.38 y2= -1.16     
GP: Confirmed Canada_Quebec 5/10/2020       109   53185    51613   37732    48558    16   133 6/3/2020  
AAA2     1 Canada_Quebec Confirmed cc1=  .995981 cc2=  .878129 lx= 10.84153 if=  38 il= 109 5/10/2020  n=  71 now=   53185 end=      51099     37732     48558 U=    19.85 T=   85.3 p1=  -3.9 p2=   104.1 ed=   132 6/2/2020    x1=  38. x2= 109. y1=  2.38 y2= -1.19     
GP: Confirmed Canada_Quebec 5/10/2020       109   53185    51099   37732    48558    16   132 6/2/2020  
AAA2     1 Canada_Quebec Confirmed cc1=  .996326 cc2=  .877648 lx= 10.83153 if=  39 il= 109 5/10/2020  n=  70 now=   53185 end=      50591     37732     48558 U=    19.40 T=   85.2 p1=  -4.9 p2=   105.1 ed=   130 5/31/2020   x1=  39. x2= 109. y1=  2.38 y2= -1.23     
GP: Confirmed Canada_Quebec 5/10/2020       109   53185    50591   37732    48558    16   130 5/31/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .996580 cc2=  .877057 lx= 10.82153 if=  40 il= 109 5/10/2020  n=  69 now=   53185 end=      50087     37732     48558 U=    18.94 T=   85.1 p1=  -5.8 p2=   106.2 ed=   129 5/30/2020   x1=  40. x2= 109. y1=  2.38 y2= -1.26     
GP: Confirmed Canada_Quebec 5/10/2020       109   53185    50087   37732    48558    16   129 5/30/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .996741 cc2=  .876355 lx= 10.81153 if=  41 il= 109 5/10/2020  n=  68 now=   53185 end=      49589     37732     48558 U=    18.49 T=   85.0 p1=  -6.8 p2=   107.3 ed=   128 5/29/2020   x1=  41. x2= 109. y1=  2.38 y2= -1.30     
GP: Confirmed Canada_Quebec 5/10/2020       109   53185    49589   37732    48558    16   128 5/29/2020 
AAA1     1 Canada_Quebec Confirmed cc1=  .996812 cc2=  .875544 lx= 10.80153 if=  42 il= 109 5/10/2020  n=  67 now=   53185 end=      49095     37732     48558 U=    18.04 T=   84.9 p1=  -7.7 p2=   108.3 ed=   127 5/28/2020   x1=  42. x2= 109. y1=  2.38 y2= -1.33 BEST
AAA2     1 Canada_Quebec Confirmed cc1=  .996812 cc2=  .875544 lx= 10.80353 if=  42 il= 109 5/10/2020  n=  67 now=   53185 end=      49095     37732     48558 U=    18.04 T=   84.9 p1=  -7.7 p2=   108.3 ed=   127 5/28/2020   x1=  42. x2= 109. y1=  2.38 y2= -1.33 BEST
GP: Confirmed Canada_Quebec 5/10/2020       109   53185    49095   37732    48558    16   127 5/28/2020 
AAA1     1 Canada_Quebec Confirmed cc1=  .996798 cc2=  .874629 lx= 10.80153 if=  43 il= 109 5/10/2020  n=  66 now=   53185 end=      49095     37732     48558 U=    18.09 T=   84.9 p1=  -7.7 p2=   108.3 ed=   127 5/28/2020   x1=  43. x2= 109. y1=  2.31 y2= -1.33 BEST
AAA2     1 Canada_Quebec Confirmed cc1=  .996799 cc2=  .874629 lx= 10.79853 if=  43 il= 109 5/10/2020  n=  66 now=   53185 end=      49095     37732     48558 U=    18.09 T=   84.9 p1=  -7.7 p2=   108.3 ed=   127 5/28/2020   x1=  43. x2= 109. y1=  2.31 y2= -1.33 BEST
GP: Confirmed Canada_Quebec 5/10/2020       109   53185    49095   37732    48558    16   127 5/28/2020 
AAA1     1 Canada_Quebec Confirmed cc1=  .996832 cc2=  .873741 lx= 10.79153 if=  44 il= 109 5/10/2020  n=  65 now=   53185 end=      48607     37732     48558 U=    17.64 T=   84.8 p1=  -8.6 p2=   109.4 ed=   126 5/27/2020   x1=  44. x2= 109. y1=  2.31 y2= -1.37 BEST
AAA2     1 Canada_Quebec Confirmed cc1=  .996832 cc2=  .873741 lx= 10.79253 if=  44 il= 109 5/10/2020  n=  65 now=   53185 end=      48607     37732     48558 U=    17.64 T=   84.8 p1=  -8.6 p2=   109.4 ed=   126 5/27/2020   x1=  44. x2= 109. y1=  2.31 y2= -1.37 BEST
GP: Confirmed Canada_Quebec 5/10/2020       109   53185    48607   37732    48558    16   126 5/27/2020 
AAA1     1 Canada_Quebec Confirmed cc1=  .996782 cc2=  .872747 lx= 10.79153 if=  45 il= 109 5/10/2020  n=  64 now=   53185 end=      48607     37732     48558 U=    17.56 T=   84.9 p1=  -8.6 p2=   109.4 ed=   126 5/27/2020   x1=  45. x2= 109. y1=  2.27 y2= -1.37 BEST
AAA2     1 Canada_Quebec Confirmed cc1=  .996783 cc2=  .872747 lx= 10.78853 if=  45 il= 109 5/10/2020  n=  64 now=   53185 end=      48607     37732     48558 U=    17.56 T=   84.9 p1=  -8.6 p2=   109.4 ed=   126 5/27/2020   x1=  45. x2= 109. y1=  2.27 y2= -1.37 BEST
GP: Confirmed Canada_Quebec 5/10/2020       109   53185    48607   37732    48558    16   126 5/27/2020 
AAA1     1 Canada_Quebec Confirmed cc1=  .996721 cc2=  .871721 lx= 10.78153 if=  46 il= 109 5/10/2020  n=  63 now=   53185 end=      48123     37732     48558 U=    17.24 T=   84.6 p1=  -9.5 p2=   110.5 ed=   125 5/26/2020   x1=  46. x2= 109. y1=  2.24 y2= -1.41 BEST
AAA2     1 Canada_Quebec Confirmed cc1=  .996721 cc2=  .871721 lx= 10.78353 if=  46 il= 109 5/10/2020  n=  63 now=   53185 end=      48123     37732     48558 U=    17.24 T=   84.6 p1=  -9.5 p2=   110.5 ed=   125 5/26/2020   x1=  46. x2= 109. y1=  2.24 y2= -1.41 BEST
GP: Confirmed Canada_Quebec 5/10/2020       109   53185    48123   37732    48558    16   125 5/26/2020 
AAA1     1 Canada_Quebec Confirmed cc1=  .996629 cc2=  .870641 lx= 10.78153 if=  47 il= 109 5/10/2020  n=  62 now=   53185 end=      48123     37732     48558 U=    16.97 T=   85.0 p1=  -9.5 p2=   110.5 ed=   125 5/26/2020   x1=  47. x2= 109. y1=  2.24 y2= -1.41 BEST
AAA2     1 Canada_Quebec Confirmed cc1=  .996629 cc2=  .870641 lx= 10.78053 if=  47 il= 109 5/10/2020  n=  62 now=   53185 end=      48123     37732     48558 U=    16.97 T=   85.0 p1=  -9.5 p2=   110.5 ed=   125 5/26/2020   x1=  47. x2= 109. y1=  2.24 y2= -1.41 BEST
GP: Confirmed Canada_Quebec 5/10/2020       109   53185    48123   37732    48558    16   125 5/26/2020 
AAA1     1 Canada_Quebec Confirmed cc1=  .996477 cc2=  .869477 lx= 10.78153 if=  48 il= 109 5/10/2020  n=  61 now=   53185 end=      48123     37732     48558 U=    16.69 T=   85.4 p1=  -9.5 p2=   110.5 ed=   124 5/25/2020   x1=  48. x2= 109. y1=  2.24 y2= -1.41 BEST
AAA2     1 Canada_Quebec Confirmed cc1=  .996478 cc2=  .869477 lx= 10.77853 if=  48 il= 109 5/10/2020  n=  61 now=   53185 end=      48123     37732     48558 U=    16.69 T=   85.4 p1=  -9.5 p2=   110.5 ed=   124 5/25/2020   x1=  48. x2= 109. y1=  2.24 y2= -1.41 BEST
GP: Confirmed Canada_Quebec 5/10/2020       109   53185    48123   37732    48558    16   124 5/25/2020 
AAA1     1 Canada_Quebec Confirmed cc1=  .996302 cc2=  .868265 lx= 10.78153 if=  49 il= 109 5/10/2020  n=  60 now=   53185 end=      48123     37732     48558 U=    16.77 T=   85.3 p1=  -9.5 p2=   110.5 ed=   124 5/25/2020   x1=  49. x2= 109. y1=  2.16 y2= -1.41 BEST
AAA2     1 Canada_Quebec Confirmed cc1=  .996303 cc2=  .868265 lx= 10.77953 if=  49 il= 109 5/10/2020  n=  60 now=   53185 end=      48123     37732     48558 U=    16.77 T=   85.3 p1=  -9.5 p2=   110.5 ed=   124 5/25/2020   x1=  49. x2= 109. y1=  2.16 y2= -1.41 BEST
GP: Confirmed Canada_Quebec 5/10/2020       109   53185    48123   37732    48558    16   124 5/25/2020 
AAA1     1 Canada_Quebec Confirmed cc1=  .996114 cc2=  .867014 lx= 10.78153 if=  50 il= 109 5/10/2020  n=  59 now=   53185 end=      48123     37732     48558 U=    16.56 T=   85.6 p1=  -9.5 p2=   110.5 ed=   124 5/25/2020   x1=  50. x2= 109. y1=  2.15 y2= -1.41 BEST
