TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4833.00000        8.48322
TAB:  Italy_Campania Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Italy_Campania Confirmed cc1=  .998408 cc2=  .774801 lx=  8.46322 if=  89 il= 108 5/9/2020   n=  19 now=    4833 end=       4737      4576      4694 U=    12.91 T=   64.6 p1=  -2.0 p2=   102.0 ed=    95 4/26/2020   x1=  89. x2= 108. y1= -1.89 y2= -3.36     
GP: Confirmed Italy_Campania 5/9/2020        108    4833     4737    4576     4694    41    95 4/26/2020 
AAA2     1 Italy_Campania Confirmed cc1=  .998745 cc2=  .769329 lx=  8.46322 if=  90 il= 108 5/9/2020   n=  18 now=    4833 end=       4737      4576      4694 U=    13.16 T=   63.7 p1=  -2.0 p2=   102.0 ed=    94 4/25/2020   x1=  90. x2= 108. y1= -2.00 y2= -3.36     
GP: Confirmed Italy_Campania 5/9/2020        108    4833     4737    4576     4694    41    94 4/25/2020 
AAA2     1 Italy_Campania Confirmed cc1=  .998906 cc2=  .763204 lx=  8.47322 if=  91 il= 108 5/9/2020   n=  17 now=    4833 end=       4784      4576      4694 U=    15.47 T=   59.9 p1=  -1.0 p2=   101.0 ed=    96 4/27/2020   x1=  91. x2= 108. y1= -2.01 y2= -3.11     
GP: Confirmed Italy_Campania 5/9/2020        108    4833     4784    4576     4694    41    96 4/27/2020 
AAA2     1 Italy_Campania Confirmed cc1=  .999237 cc2=  .756702 lx=  8.47322 if=  92 il= 108 5/9/2020   n=  16 now=    4833 end=       4784      4576      4694 U=    16.00 T=   58.3 p1=  -1.0 p2=   101.0 ed=    96 4/27/2020   x1=  92. x2= 108. y1= -2.11 y2= -3.11     
GP: Confirmed Italy_Campania 5/9/2020        108    4833     4784    4576     4694    41    96 4/27/2020 
AAA2     1 Italy_Campania Confirmed cc1=  .999201 cc2=  .749201 lx=  8.48322 if=  93 il= 108 5/9/2020   n=  15 now=    4833 end=       4832      4576      4694 U=    18.86 T=   53.2 p1=    .0 p2=   100.0 ed=    97 4/28/2020   x1=  93. x2= 108. y1= -2.11 y2= -2.91     
GP: Confirmed Italy_Campania 5/9/2020        108    4833     4832    4576     4694    41    97 4/28/2020 
AAA2     1 Italy_Campania Confirmed cc1=  .999112 cc2=  .740913 lx=  8.47322 if=  94 il= 108 5/9/2020   n=  14 now=    4833 end=       4784      4576      4694 U=    16.00 T=   58.3 p1=  -1.0 p2=   101.0 ed=    96 4/27/2020   x1=  94. x2= 108. y1= -2.23 y2= -3.11     
GP: Confirmed Italy_Campania 5/9/2020        108    4833     4784    4576     4694    41    96 4/27/2020 
AAA2     1 Italy_Campania Confirmed cc1=  .998965 cc2=  .731704 lx=  8.48322 if=  95 il= 108 5/9/2020   n=  13 now=    4833 end=       4832      4576      4694 U=    18.66 T=   53.8 p1=    .0 p2=   100.0 ed=    97 4/28/2020   x1=  95. x2= 108. y1= -2.21 y2= -2.91     
GP: Confirmed Italy_Campania 5/9/2020        108    4833     4832    4576     4694    41    97 4/28/2020 
AAA2     1 Italy_Campania Confirmed cc1=  .998706 cc2=  .721356 lx=  8.48322 if=  96 il= 108 5/9/2020   n=  12 now=    4833 end=       4832      4576      4694 U=    18.23 T=   55.0 p1=    .0 p2=   100.0 ed=    98 4/29/2020   x1=  96. x2= 108. y1= -2.25 y2= -2.91     
GP: Confirmed Italy_Campania 5/9/2020        108    4833     4832    4576     4694    41    98 4/29/2020 
AAA2     1 Italy_Campania Confirmed cc1=  .998779 cc2=  .710104 lx=  8.49322 if=  97 il= 108 5/9/2020   n=  11 now=    4833 end=       4881      4576      4694 U=    21.27 T=   49.7 p1=   1.0 p2=    99.0 ed=    99 4/30/2020   x1=  97. x2= 108. y1= -2.22 y2= -2.74     
GP: Confirmed Italy_Campania 5/9/2020        108    4833     4881    4576     4694    41    99 4/30/2020 
AAA2     1 Italy_Campania Confirmed cc1=  .998584 cc2=  .697072 lx=  8.51322 if=  98 il= 108 5/9/2020   n=  10 now=    4833 end=       4980      4576      4694 U=    27.61 T=   39.8 p1=   3.0 p2=    97.0 ed=   104 5/5/2020    x1=  98. x2= 108. y1= -2.11 y2= -2.47     
GP: Confirmed Italy_Campania 5/9/2020        108    4833     4980    4576     4694    41   104 5/5/2020  
AAA2     1 Italy_Campania Confirmed cc1=  .998535 cc2=  .682307 lx=  8.49322 if=  99 il= 108 5/9/2020   n=   9 now=    4833 end=       4881      4576      4694 U=    21.29 T=   49.7 p1=   1.0 p2=    99.0 ed=    99 4/30/2020   x1=  99. x2= 108. y1= -2.32 y2= -2.74     
GP: Confirmed Italy_Campania 5/9/2020        108    4833     4881    4576     4694    41    99 4/30/2020 
AAA2     1 Italy_Campania Confirmed cc1=  .997988 cc2=  .664655 lx=  8.49322 if= 100 il= 108 5/9/2020   n=   8 now=    4833 end=       4881      4576      4694 U=    21.42 T=   49.3 p1=   1.0 p2=    99.0 ed=    99 4/30/2020   x1= 100. x2= 108. y1= -2.37 y2= -2.74     
GP: Confirmed Italy_Campania 5/9/2020        108    4833     4881    4576     4694    41    99 4/30/2020 
AAA2     1 Italy_Campania Confirmed cc1=  .997172 cc2=  .643619 lx=  8.48322 if= 101 il= 108 5/9/2020   n=   7 now=    4833 end=       4832      4576      4694 U=    18.04 T=   55.6 p1=    .0 p2=   100.0 ed=    98 4/29/2020   x1= 101. x2= 108. y1= -2.52 y2= -2.91     
GP: Confirmed Italy_Campania 5/9/2020        108    4833     4832    4576     4694    41    98 4/29/2020 
AAA2     1 Italy_Campania Confirmed cc1=  .997177 cc2=  .619212 lx=  8.79322 if= 102 il= 108 5/9/2020   n=   6 now=    4833 end=       6589      4576      4694 U=   110.70 T=   -3.7 p1=  36.3 p2=    73.3 ed=   257 10/5/2020   x1= 102. x2= 108. y1=  -.95 y2= -1.01     
GP: Confirmed Italy_Campania 5/9/2020        108    4833     6589    4576     4694    41   257 10/5/2020 
AAA1     1 Italy_Campania Confirmed cc1=  .998037 cc2=  .881789 lx=  8.47322 if=  36 il= 109 5/10/2020  n=  73 now=    4833 end=       4784      4588      4731 U=    14.13 T=   64.2 p1=  -1.0 p2=   101.0 ed=    97 4/28/2020   x1=  36. x2= 109. y1=  2.00 y2= -3.17 BEST
AAA2     1 Italy_Campania Confirmed cc1=  .998060 cc2=  .881789 lx=  8.46922 if=  36 il= 109 5/10/2020  n=  73 now=    4833 end=       4784      4588      4731 U=    14.13 T=   64.2 p1=  -1.0 p2=   101.0 ed=    97 4/28/2020   x1=  36. x2= 109. y1=  2.00 y2= -3.17 BEST
GP: Confirmed Italy_Campania 5/10/2020       109    4833     4784    4588     4731    55    97 4/28/2020 
AAA1     1 Italy_Campania Confirmed cc1=  .998032 cc2=  .880990 lx=  8.47322 if=  37 il= 109 5/10/2020  n=  72 now=    4833 end=       4784      4588      4731 U=    14.04 T=   64.5 p1=  -1.0 p2=   101.0 ed=    97 4/28/2020   x1=  37. x2= 109. y1=  1.96 y2= -3.17 BEST
AAA2     1 Italy_Campania Confirmed cc1=  .998072 cc2=  .880990 lx=  8.46822 if=  37 il= 109 5/10/2020  n=  72 now=    4833 end=       4784      4588      4731 U=    14.04 T=   64.5 p1=  -1.0 p2=   101.0 ed=    97 4/28/2020   x1=  37. x2= 109. y1=  1.96 y2= -3.17 BEST
GP: Confirmed Italy_Campania 5/10/2020       109    4833     4784    4588     4731    55    97 4/28/2020 
AAA1     1 Italy_Campania Confirmed cc1=  .998009 cc2=  .880158 lx=  8.46322 if=  38 il= 109 5/10/2020  n=  71 now=    4833 end=       4737      4588      4731 U=    13.61 T=   62.2 p1=  -2.0 p2=   102.0 ed=    94 4/25/2020   x1=  38. x2= 109. y1=  1.77 y2= -3.44 BEST
AAA2     1 Italy_Campania Confirmed cc1=  .998064 cc2=  .880158 lx=  8.46822 if=  38 il= 109 5/10/2020  n=  71 now=    4833 end=       4737      4588      4731 U=    13.61 T=   62.2 p1=  -2.0 p2=   102.0 ed=    94 4/25/2020   x1=  38. x2= 109. y1=  1.77 y2= -3.44 BEST
GP: Confirmed Italy_Campania 5/10/2020       109    4833     4737    4588     4731    55    94 4/25/2020 
AAA1     1 Italy_Campania Confirmed cc1=  .998187 cc2=  .879509 lx=  8.46322 if=  39 il= 109 5/10/2020  n=  70 now=    4833 end=       4737      4588      4731 U=    13.54 T=   62.4 p1=  -2.0 p2=   102.0 ed=    94 4/25/2020   x1=  39. x2= 109. y1=  1.73 y2= -3.44 BEST
AAA2     1 Italy_Campania Confirmed cc1=  .998216 cc2=  .879509 lx=  8.46622 if=  39 il= 109 5/10/2020  n=  70 now=    4833 end=       4737      4588      4731 U=    13.54 T=   62.4 p1=  -2.0 p2=   102.0 ed=    94 4/25/2020   x1=  39. x2= 109. y1=  1.73 y2= -3.44 BEST
GP: Confirmed Italy_Campania 5/10/2020       109    4833     4737    4588     4731    55    94 4/25/2020 
AAA1     1 Italy_Campania Confirmed cc1=  .998353 cc2=  .878830 lx=  8.46322 if=  40 il= 109 5/10/2020  n=  69 now=    4833 end=       4737      4588      4731 U=    13.35 T=   63.1 p1=  -2.0 p2=   102.0 ed=    94 4/25/2020   x1=  40. x2= 109. y1=  1.73 y2= -3.44 BEST
AAA2     1 Italy_Campania Confirmed cc1=  .998364 cc2=  .878830 lx=  8.46522 if=  40 il= 109 5/10/2020  n=  69 now=    4833 end=       4737      4588      4731 U=    13.35 T=   63.1 p1=  -2.0 p2=   102.0 ed=    94 4/25/2020   x1=  40. x2= 109. y1=  1.73 y2= -3.44 BEST
GP: Confirmed Italy_Campania 5/10/2020       109    4833     4737    4588     4731    55    94 4/25/2020 
AAA1     1 Italy_Campania Confirmed cc1=  .998434 cc2=  .878048 lx=  8.46322 if=  41 il= 109 5/10/2020  n=  68 now=    4833 end=       4737      4588      4731 U=    13.43 T=   62.8 p1=  -2.0 p2=   102.0 ed=    94 4/25/2020   x1=  41. x2= 109. y1=  1.62 y2= -3.44 BEST
AAA2     1 Italy_Campania Confirmed cc1=  .998437 cc2=  .878048 lx=  8.46422 if=  41 il= 109 5/10/2020  n=  68 now=    4833 end=       4737      4588      4731 U=    13.43 T=   62.8 p1=  -2.0 p2=   102.0 ed=    94 4/25/2020   x1=  41. x2= 109. y1=  1.62 y2= -3.44 BEST
GP: Confirmed Italy_Campania 5/10/2020       109    4833     4737    4588     4731    55    94 4/25/2020 
AAA1     1 Italy_Campania Confirmed cc1=  .998587 cc2=  .877319 lx=  8.46322 if=  42 il= 109 5/10/2020  n=  67 now=    4833 end=       4737      4588      4731 U=    13.25 T=   63.4 p1=  -2.0 p2=   102.0 ed=    94 4/25/2020   x1=  42. x2= 109. y1=  1.62 y2= -3.44 BEST
AAA2     1 Italy_Campania Confirmed cc1=  .998587 cc2=  .877319 lx=  8.46322 if=  42 il= 109 5/10/2020  n=  67 now=    4833 end=       4737      4588      4731 U=    13.25 T=   63.4 p1=  -2.0 p2=   102.0 ed=    94 4/25/2020   x1=  42. x2= 109. y1=  1.62 y2= -3.44 BEST
GP: Confirmed Italy_Campania 5/10/2020       109    4833     4737    4588     4731    55    94 4/25/2020 
AAA1     1 Italy_Campania Confirmed cc1=  .998664 cc2=  .876494 lx=  8.46322 if=  43 il= 109 5/10/2020  n=  66 now=    4833 end=       4737      4588      4731 U=    13.25 T=   63.4 p1=  -2.0 p2=   102.0 ed=    94 4/25/2020   x1=  43. x2= 109. y1=  1.54 y2= -3.44 BEST
AAA2     1 Italy_Campania Confirmed cc1=  .998668 cc2=  .876494 lx=  8.46222 if=  43 il= 109 5/10/2020  n=  66 now=    4833 end=       4737      4588      4731 U=    13.25 T=   63.4 p1=  -2.0 p2=   102.0 ed=    94 4/25/2020   x1=  43. x2= 109. y1=  1.54 y2= -3.44 BEST
GP: Confirmed Italy_Campania 5/10/2020       109    4833     4737    4588     4731    55    94 4/25/2020 
AAA1     1 Italy_Campania Confirmed cc1=  .998762 cc2=  .875671 lx=  8.46322 if=  44 il= 109 5/10/2020  n=  65 now=    4833 end=       4737      4588      4731 U=    13.19 T=   63.6 p1=  -2.0 p2=   102.0 ed=    94 4/25/2020   x1=  44. x2= 109. y1=  1.49 y2= -3.44 BEST
AAA2     1 Italy_Campania Confirmed cc1=  .998779 cc2=  .875671 lx=  8.46122 if=  44 il= 109 5/10/2020  n=  65 now=    4833 end=       4737      4588      4731 U=    13.19 T=   63.6 p1=  -2.0 p2=   102.0 ed=    94 4/25/2020   x1=  44. x2= 109. y1=  1.49 y2= -3.44 BEST
GP: Confirmed Italy_Campania 5/10/2020       109    4833     4737    4588     4731    55    94 4/25/2020 
AAA1     1 Italy_Campania Confirmed cc1=  .998876 cc2=  .873876 lx=  8.46322 if=  46 il= 109 5/10/2020  n=  63 now=    4833 end=       4737      4588      4731 U=    13.16 T=   63.7 p1=  -2.0 p2=   102.0 ed=    94 4/25/2020   x1=  46. x2= 109. y1=  1.35 y2= -3.44 BEST
AAA2     1 Italy_Campania Confirmed cc1=  .998935 cc2=  .873876 lx=  8.45922 if=  46 il= 109 5/10/2020  n=  63 now=    4833 end=       4737      4588      4731 U=    13.16 T=   63.7 p1=  -2.0 p2=   102.0 ed=    94 4/25/2020   x1=  46. x2= 109. y1=  1.35 y2= -3.44 BEST
GP: Confirmed Italy_Campania 5/10/2020       109    4833     4737    4588     4731    55    94 4/25/2020 
AAA1     1 Italy_Campania Confirmed cc1=  .998978 cc2=  .872990 lx=  8.46322 if=  47 il= 109 5/10/2020  n=  62 now=    4833 end=       4737      4588      4731 U=    13.07 T=   64.0 p1=  -2.0 p2=   102.0 ed=    94 4/25/2020   x1=  47. x2= 109. y1=  1.30 y2= -3.44 BEST
AAA2     1 Italy_Campania Confirmed cc1=  .999073 cc2=  .872990 lx=  8.45822 if=  47 il= 109 5/10/2020  n=  62 now=    4833 end=       4737      4588      4731 U=    13.07 T=   64.0 p1=  -2.0 p2=   102.0 ed=    94 4/25/2020   x1=  47. x2= 109. y1=  1.30 y2= -3.44 BEST
GP: Confirmed Italy_Campania 5/10/2020       109    4833     4737    4588     4731    55    94 4/25/2020 
AAA1     1 Italy_Campania Confirmed cc1=  .999075 cc2=  .872075 lx=  8.45322 if=  48 il= 109 5/10/2020  n=  61 now=    4833 end=       4690      4588      4731 U=    11.96 T=   63.4 p1=  -3.0 p2=   103.0 ed=    91 4/22/2020   x1=  48. x2= 109. y1=  1.28 y2= -3.82 BEST
AAA2     1 Italy_Campania Confirmed cc1=  .999195 cc2=  .872075 lx=  8.45722 if=  48 il= 109 5/10/2020  n=  61 now=    4833 end=       4690      4588      4731 U=    11.96 T=   63.4 p1=  -3.0 p2=   103.0 ed=    91 4/22/2020   x1=  48. x2= 109. y1=  1.28 y2= -3.82 BEST
GP: Confirmed Italy_Campania 5/10/2020       109    4833     4690    4588     4731    55    91 4/22/2020 
AAA1     1 Italy_Campania Confirmed cc1=  .999164 cc2=  .871128 lx=  8.45322 if=  49 il= 109 5/10/2020  n=  60 now=    4833 end=       4690      4588      4731 U=    11.89 T=   63.6 p1=  -3.0 p2=   103.0 ed=    91 4/22/2020   x1=  49. x2= 109. y1=  1.23 y2= -3.82 BEST
AAA2     1 Italy_Campania Confirmed cc1=  .999257 cc2=  .871128 lx=  8.45722 if=  49 il= 109 5/10/2020  n=  60 now=    4833 end=       4690      4588      4731 U=    11.89 T=   63.6 p1=  -3.0 p2=   103.0 ed=    91 4/22/2020   x1=  49. x2= 109. y1=  1.23 y2= -3.82 BEST
GP: Confirmed Italy_Campania 5/10/2020       109    4833     4690    4588     4731    55    91 4/22/2020 
AAA1     1 Italy_Campania Confirmed cc1=  .999237 cc2=  .870138 lx=  8.45322 if=  50 il= 109 5/10/2020  n=  59 now=    4833 end=       4690      4588      4731 U=    11.80 T=   64.0 p1=  -3.0 p2=   103.0 ed=    91 4/22/2020   x1=  50. x2= 109. y1=  1.18 y2= -3.82 BEST
AAA2     1 Italy_Campania Confirmed cc1=  .999306 cc2=  .870138 lx=  8.45622 if=  50 il= 109 5/10/2020  n=  59 now=    4833 end=       4690      4588      4731 U=    11.80 T=   64.0 p1=  -3.0 p2=   103.0 ed=    91 4/22/2020   x1=  50. x2= 109. y1=  1.18 y2= -3.82 BEST
GP: Confirmed Italy_Campania 5/10/2020       109    4833     4690    4588     4731    55    91 4/22/2020 
AAA1     1 Italy_Campania Confirmed cc1=  .999280 cc2=  .869091 lx=  8.45322 if=  51 il= 109 5/10/2020  n=  58 now=    4833 end=       4690      4588      4731 U=    11.76 T=   64.1 p1=  -3.0 p2=   103.0 ed=    91 4/22/2020   x1=  51. x2= 109. y1=  1.12 y2= -3.82 BEST
AAA2     1 Italy_Campania Confirmed cc1=  .999331 cc2=  .869091 lx=  8.45622 if=  51 il= 109 5/10/2020  n=  58 now=    4833 end=       4690      4588      4731 U=    11.76 T=   64.1 p1=  -3.0 p2=   103.0 ed=    91 4/22/2020   x1=  51. x2= 109. y1=  1.12 y2= -3.82 BEST
GP: Confirmed Italy_Campania 5/10/2020       109    4833     4690    4588     4731    55    91 4/22/2020 
AAA1     1 Italy_Campania Confirmed cc1=  .999314 cc2=  .868008 lx=  8.45322 if=  52 il= 109 5/10/2020  n=  57 now=    4833 end=       4690      4588      4731 U=    11.72 T=   64.3 p1=  -3.0 p2=   103.0 ed=    91 4/22/2020   x1=  52. x2= 109. y1=  1.05 y2= -3.82 BEST
AAA2     1 Italy_Campania Confirmed cc1=  .999351 cc2=  .868008 lx=  8.45522 if=  52 il= 109 5/10/2020  n=  57 now=    4833 end=       4690      4588      4731 U=    11.72 T=   64.3 p1=  -3.0 p2=   103.0 ed=    91 4/22/2020   x1=  52. x2= 109. y1=  1.05 y2= -3.82 BEST
GP: Confirmed Italy_Campania 5/10/2020       109    4833     4690    4588     4731    55    91 4/22/2020 
AAA1     1 Italy_Campania Confirmed cc1=  .999348 cc2=  .866895 lx=  8.45322 if=  53 il= 109 5/10/2020  n=  56 now=    4833 end=       4690      4588      4731 U=    11.70 T=   64.4 p1=  -3.0 p2=   103.0 ed=    91 4/22/2020   x1=  53. x2= 109. y1=   .97 y2= -3.82 BEST
AAA2     1 Italy_Campania Confirmed cc1=  .999372 cc2=  .866895 lx=  8.45522 if=  53 il= 109 5/10/2020  n=  56 now=    4833 end=       4690      4588      4731 U=    11.70 T=   64.4 p1=  -3.0 p2=   103.0 ed=    91 4/22/2020   x1=  53. x2= 109. y1=   .97 y2= -3.82 BEST
GP: Confirmed Italy_Campania 5/10/2020       109    4833     4690    4588     4731    55    91 4/22/2020 
AAA1     1 Italy_Campania Confirmed cc1=  .999382 cc2=  .865751 lx=  8.45322 if=  54 il= 109 5/10/2020  n=  55 now=    4833 end=       4690      4588      4731 U=    11.66 T=   64.5 p1=  -3.0 p2=   103.0 ed=    92 4/23/2020   x1=  54. x2= 109. y1=   .90 y2= -3.82 BEST
AAA2     1 Italy_Campania Confirmed cc1=  .999395 cc2=  .865751 lx=  8.45422 if=  54 il= 109 5/10/2020  n=  55 now=    4833 end=       4690      4588      4731 U=    11.66 T=   64.5 p1=  -3.0 p2=   103.0 ed=    92 4/23/2020   x1=  54. x2= 109. y1=   .90 y2= -3.82 BEST
GP: Confirmed Italy_Campania 5/10/2020       109    4833     4690    4588     4731    55    92 4/23/2020 
AAA1     1 Italy_Campania Confirmed cc1=  .999413 cc2=  .864573 lx=  8.45322 if=  55 il= 109 5/10/2020  n=  54 now=    4833 end=       4690      4588      4731 U=    11.59 T=   64.8 p1=  -3.0 p2=   103.0 ed=    92 4/23/2020   x1=  55. x2= 109. y1=   .84 y2= -3.82 BEST
AAA2     1 Italy_Campania Confirmed cc1=  .999420 cc2=  .864573 lx=  8.45422 if=  55 il= 109 5/10/2020  n=  54 now=    4833 end=       4690      4588      4731 U=    11.59 T=   64.8 p1=  -3.0 p2=   103.0 ed=    92 4/23/2020   x1=  55. x2= 109. y1=   .84 y2= -3.82 BEST
GP: Confirmed Italy_Campania 5/10/2020       109    4833     4690    4588     4731    55    92 4/23/2020 
AAA1     1 Italy_Campania Confirmed cc1=  .999426 cc2=  .863343 lx=  8.45322 if=  56 il= 109 5/10/2020  n=  53 now=    4833 end=       4690      4588      4731 U=    11.38 T=   65.6 p1=  -3.0 p2=   103.0 ed=    92 4/23/2020   x1=  56. x2= 109. y1=   .84 y2= -3.82 BEST
AAA2     1 Italy_Campania Confirmed cc1=  .999427 cc2=  .863343 lx=  8.45422 if=  56 il= 109 5/10/2020  n=  53 now=    4833 end=       4690      4588      4731 U=    11.38 T=   65.6 p1=  -3.0 p2=   103.0 ed=    92 4/23/2020   x1=  56. x2= 109. y1=   .84 y2= -3.82 BEST
GP: Confirmed Italy_Campania 5/10/2020       109    4833     4690    4588     4731    55    92 4/23/2020 
AAA1     1 Italy_Campania Confirmed cc1=  .999394 cc2=  .862033 lx=  8.45322 if=  57 il= 109 5/10/2020  n=  52 now=    4833 end=       4690      4588      4731 U=    11.57 T=   64.9 p1=  -3.0 p2=   103.0 ed=    92 4/23/2020   x1=  57. x2= 109. y1=   .68 y2= -3.82 BEST
AAA2     1 Italy_Campania Confirmed cc1=  .999394 cc2=  .862033 lx=  8.45422 if=  57 il= 109 5/10/2020  n=  52 now=    4833 end=       4690      4588      4731 U=    11.57 T=   64.9 p1=  -3.0 p2=   103.0 ed=    92 4/23/2020   x1=  57. x2= 109. y1=   .68 y2= -3.82 BEST
GP: Confirmed Italy_Campania 5/10/2020       109    4833     4690    4588     4731    55    92 4/23/2020 
AAA1     1 Italy_Campania Confirmed cc1=  .999408 cc2=  .860732 lx=  8.45322 if=  58 il= 109 5/10/2020  n=  51 now=    4833 end=       4690      4588      4731 U=    11.53 T=   65.0 p1=  -3.0 p2=   103.0 ed=    92 4/23/2020   x1=  58. x2= 109. y1=   .61 y2= -3.82 BEST
AAA2     1 Italy_Campania Confirmed cc1=  .999408 cc2=  .860732 lx=  8.45322 if=  58 il= 109 5/10/2020  n=  51 now=    4833 end=       4690      4588      4731 U=    11.53 T=   65.0 p1=  -3.0 p2=   103.0 ed=    92 4/23/2020   x1=  58. x2= 109. y1=   .61 y2= -3.82 BEST
GP: Confirmed Italy_Campania 5/10/2020       109    4833     4690    4588     4731    55    92 4/23/2020 
AAA1     1 Italy_Campania Confirmed cc1=  .999416 cc2=  .859388 lx=  8.45322 if=  59 il= 109 5/10/2020  n=  50 now=    4833 end=       4690      4588      4731 U=    11.48 T=   65.2 p1=  -3.0 p2=   103.0 ed=    92 4/23/2020   x1=  59. x2= 109. y1=   .54 y2= -3.82 BEST
AAA2     1 Italy_Campania Confirmed cc1=  .999416 cc2=  .859388 lx=  8.45322 if=  59 il= 109 5/10/2020  n=  50 now=    4833 end=       4690      4588      4731 U=    11.48 T=   65.2 p1=  -3.0 p2=   103.0 ed=    92 4/23/2020   x1=  59. x2= 109. y1=   .54 y2= -3.82 BEST
GP: Confirmed Italy_Campania 5/10/2020       109    4833     4690    4588     4731    55    92 4/23/2020 
AAA1     1 Italy_Campania Confirmed cc1=  .999413 cc2=  .857992 lx=  8.45322 if=  60 il= 109 5/10/2020  n=  49 now=    4833 end=       4690      4588      4731 U=    11.41 T=   65.4 p1=  -3.0 p2=   103.0 ed=    92 4/23/2020   x1=  60. x2= 109. y1=   .48 y2= -3.82 BEST
AAA2     1 Italy_Campania Confirmed cc1=  .999415 cc2=  .857992 lx=  8.45222 if=  60 il= 109 5/10/2020  n=  49 now=    4833 end=       4690      4588      4731 U=    11.41 T=   65.4 p1=  -3.0 p2=   103.0 ed=    92 4/23/2020   x1=  60. x2= 109. y1=   .48 y2= -3.82 BEST
GP: Confirmed Italy_Campania 5/10/2020       109    4833     4690    4588     4731    55    92 4/23/2020 
AAA1     1 Italy_Campania Confirmed cc1=  .999395 cc2=  .856538 lx=  8.45322 if=  61 il= 109 5/10/2020  n=  48 now=    4833 end=       4690      4588      4731 U=    11.34 T=   65.7 p1=  -3.0 p2=   103.0 ed=    92 4/23/2020   x1=  61. x2= 109. y1=   .42 y2= -3.82 BEST
AAA2     1 Italy_Campania Confirmed cc1=  .999402 cc2=  .856538 lx=  8.45222 if=  61 il= 109 5/10/2020  n=  48 now=    4833 end=       4690      4588      4731 U=    11.34 T=   65.7 p1=  -3.0 p2=   103.0 ed=    92 4/23/2020   x1=  61. x2= 109. y1=   .42 y2= -3.82 BEST
