TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020      113702.00000       11.64134
TAB:  Pakistan Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed Pakistan 5/17/2020       116  113702    -       40151    98717     8   342 12/29/2020
AAA2     1 Pakistan Confirmed cc1=  .998663 cc2=  .806213 lx= 13.64134 if=  90 il= 116 5/17/2020  n=  26 now=  113702 end=     840150     40151     98717 U=    67.28 T=  190.8 p1= 638.9 p2=    13.5 ed=   349 1/5/2021    x1=  90. x2= 116. y1=  1.50 y2=  1.11     
GP: Confirmed Pakistan 5/17/2020       116  113702    -       40151    98717     8   349 1/5/2021  
AAA2     1 Pakistan Confirmed cc1=  .998511 cc2=  .802395 lx= 13.64134 if=  91 il= 116 5/17/2020  n=  25 now=  113702 end=     840150     40151     98717 U=    66.71 T=  190.2 p1= 638.9 p2=    13.5 ed=   347 1/3/2021    x1=  91. x2= 116. y1=  1.49 y2=  1.11     
GP: Confirmed Pakistan 5/17/2020       116  113702    -       40151    98717     8   347 1/3/2021  
AAA2     1 Pakistan Confirmed cc1=  .998327 cc2=  .798327 lx= 13.64134 if=  92 il= 116 5/17/2020  n=  24 now=  113702 end=     840150     40151     98717 U=    68.28 T=  191.9 p1= 638.9 p2=    13.5 ed=   353 1/9/2021    x1=  92. x2= 116. y1=  1.46 y2=  1.11     
GP: Confirmed Pakistan 5/17/2020       116  113702    -       40151    98717     8   353 1/9/2021  
AAA2     1 Pakistan Confirmed cc1=  .998194 cc2=  .794070 lx= 13.64134 if=  93 il= 116 5/17/2020  n=  23 now=  113702 end=     840150     40151     98717 U=    68.53 T=  192.2 p1= 638.9 p2=    13.5 ed=   353 1/9/2021    x1=  93. x2= 116. y1=  1.45 y2=  1.11     
GP: Confirmed Pakistan 5/17/2020       116  113702    -       40151    98717     8   353 1/9/2021  
AAA2     1 Pakistan Confirmed cc1=  .998091 cc2=  .789576 lx= 13.64134 if=  94 il= 116 5/17/2020  n=  22 now=  113702 end=     840150     40151     98717 U=    68.63 T=  192.3 p1= 638.9 p2=    13.5 ed=   354 1/10/2021   x1=  94. x2= 116. y1=  1.43 y2=  1.11     
GP: Confirmed Pakistan 5/17/2020       116  113702    -       40151    98717     8   354 1/10/2021 
AAA2     1 Pakistan Confirmed cc1=  .998055 cc2=  .784855 lx= 12.99134 if=  95 il= 116 5/17/2020  n=  21 now=  113702 end=     438596     40151     98717 U=    55.37 T=  164.3 p1= 285.7 p2=    25.9 ed=   294 11/11/2020  x1=  95. x2= 116. y1=  1.25 y2=   .87     
GP: Confirmed Pakistan 5/17/2020       116  113702    -       40151    98717     8   294 11/11/2020
AAA2     1 Pakistan Confirmed cc1=  .997960 cc2=  .779742 lx= 12.55134 if=  96 il= 116 5/17/2020  n=  20 now=  113702 end=     282472     40151     98717 U=    46.10 T=  146.8 p1= 148.4 p2=    40.3 ed=   255 10/3/2020   x1=  96. x2= 116. y1=  1.10 y2=   .67     
GP: Confirmed Pakistan 5/17/2020       116  113702   282472   40151    98717     8   255 10/3/2020 
AAA2     1 Pakistan Confirmed cc1=  .997728 cc2=  .774121 lx= 12.30134 if=  97 il= 116 5/17/2020  n=  19 now=  113702 end=     219989     40151     98717 U=    40.74 T=  137.6 p1=  93.5 p2=    51.7 ed=   233 9/11/2020   x1=  97. x2= 116. y1=  1.00 y2=   .53     
GP: Confirmed Pakistan 5/17/2020       116  113702   219989   40151    98717     8   233 9/11/2020 
AAA2     1 Pakistan Confirmed cc1=  .997368 cc2=  .767952 lx= 12.18134 if=  98 il= 116 5/17/2020  n=  18 now=  113702 end=     195113     40151     98717 U=    38.24 T=  133.5 p1=  71.6 p2=    58.3 ed=   223 9/1/2020    x1=  98. x2= 116. y1=   .93 y2=   .46     
GP: Confirmed Pakistan 5/17/2020       116  113702   195113   40151    98717     8   223 9/1/2020  
AAA2     1 Pakistan Confirmed cc1=  .996908 cc2=  .761206 lx= 12.12134 if=  99 il= 116 5/17/2020  n=  17 now=  113702 end=     183750     40151     98717 U=    37.57 T=  131.8 p1=  61.6 p2=    61.9 ed=   220 8/29/2020   x1=  99. x2= 116. y1=   .87 y2=   .42     
GP: Confirmed Pakistan 5/17/2020       116  113702   183750   40151    98717     8   220 8/29/2020 
AAA2     1 Pakistan Confirmed cc1=  .996463 cc2=  .753927 lx= 11.84134 if= 100 il= 116 5/17/2020  n=  16 now=  113702 end=     138875     40151     98717 U=    32.29 T=  123.0 p1=  22.1 p2=    81.9 ed=   199 8/8/2020    x1= 100. x2= 116. y1=   .71 y2=   .22     
GP: Confirmed Pakistan 5/17/2020       116  113702   138875   40151    98717     8   199 8/8/2020  
AAA1     1 Pakistan Confirmed cc1=  .996354 cc2=  .746354 lx= 11.49134 if= 101 il= 116 5/17/2020  n=  15 now=  113702 end=      97864     40151     98717 U=    24.74 T=  113.1 p1= -13.9 p2=   116.2 ed=   171 7/11/2020   x1= 101. x2= 116. y1=   .49 y2=  -.12 BEST
AAA2     1 Pakistan Confirmed cc1=  .996354 cc2=  .746354 lx= 11.48834 if= 101 il= 116 5/17/2020  n=  15 now=  113702 end=      97864     40151     98717 U=    24.74 T=  113.1 p1= -13.9 p2=   116.2 ed=   171 7/11/2020   x1= 101. x2= 116. y1=   .49 y2=  -.12 BEST
GP: Confirmed Pakistan 5/17/2020       116  113702    97864   40151    98717     8   171 7/11/2020 
AAA2     1 Pakistan Confirmed cc1=  .996396 cc2=  .738197 lx= 11.24134 if= 102 il= 116 5/17/2020  n=  14 now=  113702 end=      76216     40151     98717 U=    19.11 T=  107.5 p1= -33.0 p2=   149.2 ed=   152 6/22/2020   x1= 102. x2= 116. y1=   .29 y2=  -.44     
GP: Confirmed Pakistan 5/17/2020       116  113702    76216   40151    98717     8   152 6/22/2020 
AAA2     1 Pakistan Confirmed cc1=  .996476 cc2=  .729215 lx= 11.08134 if= 103 il= 116 5/17/2020  n=  13 now=  113702 end=      64947     40151     98717 U=    15.19 T=  104.9 p1= -42.9 p2=   175.1 ed=   140 6/10/2020   x1= 103. x2= 116. y1=   .12 y2=  -.73     
GP: Confirmed Pakistan 5/17/2020       116  113702    64947   40151    98717     8   140 6/10/2020 
AAA2     1 Pakistan Confirmed cc1=  .996110 cc2=  .718760 lx= 10.99134 if= 104 il= 116 5/17/2020  n=  12 now=  113702 end=      59357     40151     98717 U=    12.91 T=  103.9 p1= -47.8 p2=   191.6 ed=   134 6/4/2020    x1= 104. x2= 116. y1=  -.01 y2=  -.94     
GP: Confirmed Pakistan 5/17/2020       116  113702    59357   40151    98717     8   134 6/4/2020  
AAA2     1 Pakistan Confirmed cc1=  .995279 cc2=  .706604 lx= 10.94134 if= 105 il= 116 5/17/2020  n=  11 now=  113702 end=      56462     40151     98717 U=    12.00 T=  103.1 p1= -50.3 p2=   201.4 ed=   131 6/1/2020    x1= 105. x2= 116. y1=  -.16 y2= -1.08     
GP: Confirmed Pakistan 5/17/2020       116  113702    56462   40151    98717     8   131 6/1/2020  
AAA2     1 Pakistan Confirmed cc1=  .995345 cc2=  .693834 lx= 10.86134 if= 106 il= 116 5/17/2020  n=  10 now=  113702 end=      52121     40151     98717 U=     9.48 T=  103.3 p1= -54.2 p2=   218.2 ed=   125 5/26/2020   x1= 106. x2= 116. y1=  -.29 y2= -1.34     
GP: Confirmed Pakistan 5/17/2020       116  113702    52121   40151    98717     8   125 5/26/2020 
AAA2     1 Pakistan Confirmed cc1=  .993796 cc2=  .677568 lx= 10.85134 if= 107 il= 116 5/17/2020  n=   9 now=  113702 end=      51603     40151     98717 U=     9.18 T=  103.3 p1= -54.6 p2=   220.3 ed=   124 5/25/2020   x1= 107. x2= 116. y1=  -.40 y2= -1.38     
GP: Confirmed Pakistan 5/17/2020       116  113702    51603   40151    98717     8   124 5/25/2020 
AAA2     1 Pakistan Confirmed cc1=  .971604 cc2=  .563355 lx= 10.67134 if= 111 il= 116 5/17/2020  n=   5 now=  113702 end=      43102     40151     98717 U=     4.29 T=  104.6 p1= -62.1 p2=   263.8 ed=   114 5/15/2020   x1= 111. x2= 116. y1= -1.48 y2= -2.65     
GP: Confirmed Pakistan 5/17/2020       116  113702    43102   40151    98717     8   114 5/15/2020 
AAA2     1 Pakistan Confirmed cc1=  .994744 cc2=  .884979 lx= 11.59134 if=  35 il= 117 5/18/2020  n=  82 now=  113702 end=     108156     42125    102918 U=    33.51 T=  115.0 p1=  -4.9 p2=   105.1 ed=   194 8/3/2020    x1=  35. x2= 117. y1=  2.39 y2=  -.06     
GP: Confirmed Pakistan 5/18/2020       117  113702   108156   42125   102918    10   194 8/3/2020  
AAA2     1 Pakistan Confirmed cc1=  .994663 cc2=  .884231 lx= 11.57134 if=  36 il= 117 5/18/2020  n=  81 now=  113702 end=     106015     42125    102918 U=    32.83 T=  114.4 p1=  -6.8 p2=   107.3 ed=   191 7/31/2020   x1=  36. x2= 117. y1=  2.39 y2=  -.08     
GP: Confirmed Pakistan 5/18/2020       117  113702   106015   42125   102918    10   191 7/31/2020 
AAA1     1 Pakistan Confirmed cc1=  .994528 cc2=  .883417 lx= 11.56134 if=  37 il= 117 5/18/2020  n=  80 now=  113702 end=     104960     42125    102918 U=    32.30 T=  114.1 p1=  -7.7 p2=   108.3 ed=   190 7/30/2020   x1=  37. x2= 117. y1=  2.39 y2=  -.09 BEST
AAA2     1 Pakistan Confirmed cc1=  .994528 cc2=  .883417 lx= 11.56234 if=  37 il= 117 5/18/2020  n=  80 now=  113702 end=     104960     42125    102918 U=    32.30 T=  114.1 p1=  -7.7 p2=   108.3 ed=   190 7/30/2020   x1=  37. x2= 117. y1=  2.39 y2=  -.09 BEST
GP: Confirmed Pakistan 5/18/2020       117  113702   104960   42125   102918    10   190 7/30/2020 
AAA1     1 Pakistan Confirmed cc1=  .994347 cc2=  .882544 lx= 11.55134 if=  38 il= 117 5/18/2020  n=  79 now=  113702 end=     103915     42125    102918 U=    32.63 T=  113.7 p1=  -8.6 p2=   109.4 ed=   190 7/30/2020   x1=  38. x2= 117. y1=  2.32 y2=  -.10 BEST
AAA2     1 Pakistan Confirmed cc1=  .994347 cc2=  .882544 lx= 11.55434 if=  38 il= 117 5/18/2020  n=  79 now=  113702 end=     103915     42125    102918 U=    32.63 T=  113.7 p1=  -8.6 p2=   109.4 ed=   190 7/30/2020   x1=  38. x2= 117. y1=  2.32 y2=  -.10 BEST
GP: Confirmed Pakistan 5/18/2020       117  113702   103915   42125   102918    10   190 7/30/2020 
AAA1     1 Pakistan Confirmed cc1=  .994227 cc2=  .881718 lx= 11.54134 if=  39 il= 117 5/18/2020  n=  78 now=  113702 end=     102881     42125    102918 U=    32.08 T=  113.4 p1=  -9.5 p2=   110.5 ed=   189 7/29/2020   x1=  39. x2= 117. y1=  2.32 y2=  -.11 BEST
AAA2     1 Pakistan Confirmed cc1=  .994227 cc2=  .881718 lx= 11.54034 if=  39 il= 117 5/18/2020  n=  78 now=  113702 end=     102881     42125    102918 U=    32.08 T=  113.4 p1=  -9.5 p2=   110.5 ed=   189 7/29/2020   x1=  39. x2= 117. y1=  2.32 y2=  -.11 BEST
GP: Confirmed Pakistan 5/18/2020       117  113702   102881   42125   102918    10   189 7/29/2020 
AAA1     1 Pakistan Confirmed cc1=  .994051 cc2=  .880823 lx= 11.53134 if=  40 il= 117 5/18/2020  n=  77 now=  113702 end=     101858     42125    102918 U=    31.54 T=  113.1 p1= -10.4 p2=   111.6 ed=   187 7/27/2020   x1=  40. x2= 117. y1=  2.32 y2=  -.12 BEST
AAA2     1 Pakistan Confirmed cc1=  .994051 cc2=  .880823 lx= 11.53134 if=  40 il= 117 5/18/2020  n=  77 now=  113702 end=     101858     42125    102918 U=    31.54 T=  113.1 p1= -10.4 p2=   111.6 ed=   187 7/27/2020   x1=  40. x2= 117. y1=  2.32 y2=  -.12 BEST
GP: Confirmed Pakistan 5/18/2020       117  113702   101858   42125   102918    10   187 7/27/2020 
AAA1     1 Pakistan Confirmed cc1=  .993831 cc2=  .879870 lx= 11.52134 if=  41 il= 117 5/18/2020  n=  76 now=  113702 end=     100844     42125    102918 U=    31.28 T=  112.7 p1= -11.3 p2=   112.8 ed=   186 7/26/2020   x1=  41. x2= 117. y1=  2.29 y2=  -.14 BEST
AAA2     1 Pakistan Confirmed cc1=  .993831 cc2=  .879870 lx= 11.52534 if=  41 il= 117 5/18/2020  n=  76 now=  113702 end=     100844     42125    102918 U=    31.28 T=  112.7 p1= -11.3 p2=   112.8 ed=   186 7/26/2020   x1=  41. x2= 117. y1=  2.29 y2=  -.14 BEST
GP: Confirmed Pakistan 5/18/2020       117  113702   100844   42125   102918    10   186 7/26/2020 
AAA1     1 Pakistan Confirmed cc1=  .993594 cc2=  .878886 lx= 11.52134 if=  42 il= 117 5/18/2020  n=  75 now=  113702 end=     100844     42125    102918 U=    30.87 T=  112.8 p1= -11.3 p2=   112.8 ed=   185 7/25/2020   x1=  42. x2= 117. y1=  2.29 y2=  -.14 BEST
AAA2     1 Pakistan Confirmed cc1=  .993594 cc2=  .878886 lx= 11.52034 if=  42 il= 117 5/18/2020  n=  75 now=  113702 end=     100844     42125    102918 U=    30.87 T=  112.8 p1= -11.3 p2=   112.8 ed=   185 7/25/2020   x1=  42. x2= 117. y1=  2.29 y2=  -.14 BEST
GP: Confirmed Pakistan 5/18/2020       117  113702   100844   42125   102918    10   185 7/25/2020 
AAA1     1 Pakistan Confirmed cc1=  .993334 cc2=  .877864 lx= 11.52134 if=  43 il= 117 5/18/2020  n=  74 now=  113702 end=     100844     42125    102918 U=    30.46 T=  112.9 p1= -11.3 p2=   112.8 ed=   184 7/24/2020   x1=  43. x2= 117. y1=  2.29 y2=  -.14 BEST
AAA2     1 Pakistan Confirmed cc1=  .993334 cc2=  .877864 lx= 11.52134 if=  43 il= 117 5/18/2020  n=  74 now=  113702 end=     100844     42125    102918 U=    30.46 T=  112.9 p1= -11.3 p2=   112.8 ed=   184 7/24/2020   x1=  43. x2= 117. y1=  2.29 y2=  -.14 BEST
GP: Confirmed Pakistan 5/18/2020       117  113702   100844   42125   102918    10   184 7/24/2020 
AAA1     1 Pakistan Confirmed cc1=  .993078 cc2=  .876831 lx= 11.53134 if=  44 il= 117 5/18/2020  n=  73 now=  113702 end=     101858     42125    102918 U=    30.41 T=  113.2 p1= -10.4 p2=   111.6 ed=   184 7/24/2020   x1=  44. x2= 117. y1=  2.28 y2=  -.12 BEST
AAA2     1 Pakistan Confirmed cc1=  .993079 cc2=  .876831 lx= 11.52834 if=  44 il= 117 5/18/2020  n=  73 now=  113702 end=     101858     42125    102918 U=    30.41 T=  113.2 p1= -10.4 p2=   111.6 ed=   184 7/24/2020   x1=  44. x2= 117. y1=  2.28 y2=  -.12 BEST
GP: Confirmed Pakistan 5/18/2020       117  113702   101858   42125   102918    10   184 7/24/2020 
AAA1     1 Pakistan Confirmed cc1=  .992833 cc2=  .875792 lx= 11.54134 if=  45 il= 117 5/18/2020  n=  72 now=  113702 end=     102881     42125    102918 U=    30.12 T=  113.6 p1=  -9.5 p2=   110.5 ed=   184 7/24/2020   x1=  45. x2= 117. y1=  2.28 y2=  -.11 BEST
AAA2     1 Pakistan Confirmed cc1=  .992833 cc2=  .875792 lx= 11.53934 if=  45 il= 117 5/18/2020  n=  72 now=  113702 end=     102881     42125    102918 U=    30.12 T=  113.6 p1=  -9.5 p2=   110.5 ed=   184 7/24/2020   x1=  45. x2= 117. y1=  2.28 y2=  -.11 BEST
GP: Confirmed Pakistan 5/18/2020       117  113702   102881   42125   102918    10   184 7/24/2020 
AAA1     1 Pakistan Confirmed cc1=  .992666 cc2=  .874815 lx= 11.56134 if=  46 il= 117 5/18/2020  n=  71 now=  113702 end=     104960     42125    102918 U=    29.95 T=  114.3 p1=  -7.7 p2=   108.3 ed=   184 7/24/2020   x1=  46. x2= 117. y1=  2.28 y2=  -.09 BEST
AAA2     1 Pakistan Confirmed cc1=  .992666 cc2=  .874815 lx= 11.56234 if=  46 il= 117 5/18/2020  n=  71 now=  113702 end=     104960     42125    102918 U=    29.95 T=  114.3 p1=  -7.7 p2=   108.3 ed=   184 7/24/2020   x1=  46. x2= 117. y1=  2.28 y2=  -.09 BEST
GP: Confirmed Pakistan 5/18/2020       117  113702   104960   42125   102918    10   184 7/24/2020 
AAA2     1 Pakistan Confirmed cc1=  .992663 cc2=  .873985 lx= 11.60134 if=  47 il= 117 5/18/2020  n=  70 now=  113702 end=     109243     42125    102918 U=    30.02 T=  115.6 p1=  -3.9 p2=   104.1 ed=   186 7/26/2020   x1=  47. x2= 117. y1=  2.28 y2=  -.05     
GP: Confirmed Pakistan 5/18/2020       117  113702   109243   42125   102918    10   186 7/26/2020 
AAA2     1 Pakistan Confirmed cc1=  .992962 cc2=  .873439 lx= 11.66134 if=  48 il= 117 5/18/2020  n=  69 now=  113702 end=     115998     42125    102918 U=    31.77 T=  117.4 p1=   2.0 p2=    98.0 ed=   192 8/1/2020    x1=  48. x2= 117. y1=  2.18 y2=   .01     
GP: Confirmed Pakistan 5/18/2020       117  113702   115998   42125   102918    10   192 8/1/2020  
AAA2     1 Pakistan Confirmed cc1=  .992938 cc2=  .872553 lx= 11.71134 if=  49 il= 117 5/18/2020  n=  68 now=  113702 end=     121946     42125    102918 U=    32.23 T=  119.0 p1=   7.3 p2=    93.2 ed=   195 8/4/2020    x1=  49. x2= 117. y1=  2.17 y2=   .06     
GP: Confirmed Pakistan 5/18/2020       117  113702   121946   42125   102918    10   195 8/4/2020  
AAA2     1 Pakistan Confirmed cc1=  .993068 cc2=  .871800 lx= 11.77134 if=  50 il= 117 5/18/2020  n=  67 now=  113702 end=     129487     42125    102918 U=    32.59 T=  120.8 p1=  13.9 p2=    87.8 ed=   197 8/6/2020    x1=  50. x2= 117. y1=  2.17 y2=   .12     
GP: Confirmed Pakistan 5/18/2020       117  113702   129487   42125   102918    10   197 8/6/2020  
AAA2     1 Pakistan Confirmed cc1=  .993574 cc2=  .871405 lx= 11.87134 if=  51 il= 117 5/18/2020  n=  66 now=  113702 end=     143105     42125    102918 U=    33.96 T=  123.8 p1=  25.9 p2=    79.5 ed=   203 8/12/2020   x1=  51. x2= 117. y1=  2.14 y2=   .20     
GP: Confirmed Pakistan 5/18/2020       117  113702   143105   42125   102918    10   203 8/12/2020 
AAA2     1 Pakistan Confirmed cc1=  .994305 cc2=  .871214 lx= 12.00134 if=  52 il= 117 5/18/2020  n=  65 now=  113702 end=     162972     42125    102918 U=    35.22 T=  127.6 p1=  43.3 p2=    69.8 ed=   210 8/19/2020   x1=  52. x2= 117. y1=  2.15 y2=   .30     
GP: Confirmed Pakistan 5/18/2020       117  113702   162972   42125   102918    10   210 8/19/2020 
AAA2     1 Pakistan Confirmed cc1=  .995823 cc2=  .871789 lx= 12.25134 if=  53 il= 117 5/18/2020  n=  64 now=  113702 end=     209260     42125    102918 U=    38.97 T=  135.4 p1=  84.0 p2=    54.3 ed=   227 9/5/2020    x1=  53. x2= 117. y1=  2.11 y2=   .47     
GP: Confirmed Pakistan 5/18/2020       117  113702   209260   42125   102918    10   227 9/5/2020  
AAA2     1 Pakistan Confirmed cc1=  .997582 cc2=  .872582 lx= 12.63134 if=  54 il= 117 5/18/2020  n=  63 now=  113702 end=     305998     42125    102918 U=    46.36 T=  148.7 p1= 169.1 p2=    37.2 ed=   258 10/6/2020   x1=  54. x2= 117. y1=  2.04 y2=   .68     
GP: Confirmed Pakistan 5/18/2020       117  113702   305998   42125   102918    10   258 10/6/2020 
AAA2     1 Pakistan Confirmed cc1=  .998371 cc2=  .872383 lx= 12.94134 if=  55 il= 117 5/18/2020  n=  62 now=  113702 end=     417206     42125    102918 U=    52.45 T=  160.5 p1= 266.9 p2=    27.3 ed=   284 11/1/2020   x1=  55. x2= 117. y1=  2.01 y2=   .83     
GP: Confirmed Pakistan 5/18/2020       117  113702    -       42125   102918    10   284 11/1/2020 
AAA2     1 Pakistan Confirmed cc1=  .998733 cc2=  .871733 lx= 13.18134 if=  56 il= 117 5/18/2020  n=  61 now=  113702 end=     530373     42125    102918 U=    56.33 T=  169.3 p1= 366.5 p2=    21.4 ed=   302 11/19/2020  x1=  56. x2= 117. y1=  2.01 y2=   .93     
GP: Confirmed Pakistan 5/18/2020       117  113702    -       42125   102918    10   302 11/19/2020
AAA2     1 Pakistan Confirmed cc1=  .999111 cc2=  .871075 lx= 13.48134 if=  57 il= 117 5/18/2020  n=  60 now=  113702 end=     715928     42125    102918 U=    62.82 T=  182.4 p1= 529.7 p2=    15.9 ed=   330 12/17/2020  x1=  57. x2= 117. y1=  2.00 y2=  1.04     
GP: Confirmed Pakistan 5/18/2020       117  113702    -       42125   102918    10   330 12/17/2020
AAA2     1 Pakistan Confirmed cc1=  .999189 cc2=  .870089 lx= 13.64134 if=  58 il= 117 5/18/2020  n=  59 now=  113702 end=     840150     42125    102918 U=    64.94 T=  188.2 p1= 638.9 p2=    13.5 ed=   341 12/28/2020  x1=  58. x2= 117. y1=  2.00 y2=  1.10     
GP: Confirmed Pakistan 5/18/2020       117  113702    -       42125   102918    10   341 12/28/2020
AAA2     1 Pakistan Confirmed cc1=  .999327 cc2=  .869138 lx= 13.64134 if=  59 il= 117 5/18/2020  n=  58 now=  113702 end=     840150     42125    102918 U=    67.72 T=  191.2 p1= 638.9 p2=    13.5 ed=   351 1/7/2021    x1=  59. x2= 117. y1=  1.95 y2=  1.10     
GP: Confirmed Pakistan 5/18/2020       117  113702    -       42125   102918    10   351 1/7/2021  
AAA2     1 Pakistan Confirmed cc1=  .999292 cc2=  .867986 lx= 13.64134 if=  60 il= 117 5/18/2020  n=  57 now=  113702 end=     840150     42125    102918 U=    67.23 T=  190.7 p1= 638.9 p2=    13.5 ed=   349 1/5/2021    x1=  60. x2= 117. y1=  1.94 y2=  1.10     
GP: Confirmed Pakistan 5/18/2020       117  113702    -       42125   102918    10   349 1/5/2021  
AAA2     1 Pakistan Confirmed cc1=  .999263 cc2=  .866809 lx= 13.64134 if=  61 il= 117 5/18/2020  n=  56 now=  113702 end=     840150     42125    102918 U=    67.43 T=  190.9 p1= 638.9 p2=    13.5 ed=   350 1/6/2021    x1=  61. x2= 117. y1=  1.93 y2=  1.10     
GP: Confirmed Pakistan 5/18/2020       117  113702    -       42125   102918    10   350 1/6/2021  
AAA2     1 Pakistan Confirmed cc1=  .999227 cc2=  .865597 lx= 13.64134 if=  62 il= 117 5/18/2020  n=  55 now=  113702 end=     840150     42125    102918 U=    67.48 T=  191.0 p1= 638.9 p2=    13.5 ed=   350 1/6/2021    x1=  62. x2= 117. y1=  1.91 y2=  1.10     
GP: Confirmed Pakistan 5/18/2020       117  113702    -       42125   102918    10   350 1/6/2021  
AAA2     1 Pakistan Confirmed cc1=  .999189 cc2=  .864349 lx= 13.64134 if=  63 il= 117 5/18/2020  n=  54 now=  113702 end=     840150     42125    102918 U=    67.35 T=  190.8 p1= 638.9 p2=    13.5 ed=   349 1/5/2021    x1=  63. x2= 117. y1=  1.90 y2=  1.10     
GP: Confirmed Pakistan 5/18/2020       117  113702    -       42125   102918    10   349 1/5/2021  
