TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4005.00000        8.29530
TAB:  US_Indiana_Lake Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Indiana_Lake Confirmed cc1=  .999022 cc2=  .810040 lx=  8.91530 if= 101 il= 128 5/29/2020  n=  27 now=    4005 end=       7445      3538      5252 U=    47.22 T=  114.0 p1=  85.9 p2=    53.8 ed=   225 9/3/2020    x1= 101. x2= 128. y1=   .28 y2=  -.30     
GP: Confirmed US_Indiana_Lake 5/29/2020       128    4005     7445    3538     5252     8   225 9/3/2020  
AAA2     1 US_Indiana_Lake Confirmed cc1=  .998910 cc2=  .806460 lx=  8.91530 if= 102 il= 128 5/29/2020  n=  26 now=    4005 end=       7445      3538      5252 U=    46.81 T=  114.2 p1=  85.9 p2=    53.8 ed=   224 9/2/2020    x1= 102. x2= 128. y1=   .26 y2=  -.30     
GP: Confirmed US_Indiana_Lake 5/29/2020       128    4005     7445    3538     5252     8   224 9/2/2020  
AAA2     1 US_Indiana_Lake Confirmed cc1=  .998819 cc2=  .802703 lx=  8.97530 if= 103 il= 128 5/29/2020  n=  25 now=    4005 end=       7905      3538      5252 U=    49.92 T=  117.1 p1=  97.4 p2=    50.7 ed=   234 9/12/2020   x1= 103. x2= 128. y1=   .28 y2=  -.22     
GP: Confirmed US_Indiana_Lake 5/29/2020       128    4005     7905    3538     5252     8   234 9/12/2020 
AAA2     1 US_Indiana_Lake Confirmed cc1=  .998710 cc2=  .798710 lx=  9.03530 if= 104 il= 128 5/29/2020  n=  24 now=    4005 end=       8394      3538      5252 U=    53.16 T=  120.2 p1= 109.6 p2=    47.7 ed=   245 9/23/2020   x1= 104. x2= 128. y1=   .31 y2=  -.15     
GP: Confirmed US_Indiana_Lake 5/29/2020       128    4005     8394    3538     5252     8   245 9/23/2020 
AAA2     1 US_Indiana_Lake Confirmed cc1=  .998569 cc2=  .794445 lx=  9.09530 if= 105 il= 128 5/29/2020  n=  23 now=    4005 end=       8913      3538      5252 U=    56.90 T=  123.5 p1= 122.5 p2=    44.9 ed=   257 10/5/2020   x1= 105. x2= 128. y1=   .33 y2=  -.08     
GP: Confirmed US_Indiana_Lake 5/29/2020       128    4005     8913    3538     5252     8   257 10/5/2020 
AAA2     1 US_Indiana_Lake Confirmed cc1=  .998375 cc2=  .789860 lx=  9.08530 if= 106 il= 128 5/29/2020  n=  22 now=    4005 end=       8824      3538      5252 U=    56.42 T=  122.9 p1= 120.3 p2=    45.4 ed=   256 10/4/2020   x1= 106. x2= 128. y1=   .30 y2=  -.09     
GP: Confirmed US_Indiana_Lake 5/29/2020       128    4005     8824    3538     5252     8   256 10/4/2020 
AAA2     1 US_Indiana_Lake Confirmed cc1=  .998146 cc2=  .784945 lx=  9.05530 if= 107 il= 128 5/29/2020  n=  21 now=    4005 end=       8563      3538      5252 U=    55.64 T=  121.1 p1= 113.8 p2=    46.8 ed=   252 9/30/2020   x1= 107. x2= 128. y1=   .25 y2=  -.12     
GP: Confirmed US_Indiana_Lake 5/29/2020       128    4005     8563    3538     5252     8   252 9/30/2020 
AAA2     1 US_Indiana_Lake Confirmed cc1=  .998009 cc2=  .779792 lx=  8.94530 if= 108 il= 128 5/29/2020  n=  20 now=    4005 end=       7671      3538      5252 U=    48.87 T=  115.5 p1=  91.5 p2=    52.2 ed=   230 9/8/2020    x1= 108. x2= 128. y1=   .15 y2=  -.26     
GP: Confirmed US_Indiana_Lake 5/29/2020       128    4005     7671    3538     5252     8   230 9/8/2020  
AAA2     1 US_Indiana_Lake Confirmed cc1=  .997714 cc2=  .774107 lx=  8.89530 if= 109 il= 128 5/29/2020  n=  19 now=    4005 end=       7297      3538      5252 U=    46.08 T=  113.1 p1=  82.2 p2=    54.9 ed=   221 8/30/2020   x1= 109. x2= 128. y1=   .09 y2=  -.32     
GP: Confirmed US_Indiana_Lake 5/29/2020       128    4005     7297    3538     5252     8   221 8/30/2020 
AAA2     1 US_Indiana_Lake Confirmed cc1=  .997350 cc2=  .767935 lx=  8.86530 if= 110 il= 128 5/29/2020  n=  18 now=    4005 end=       7081      3538      5252 U=    44.07 T=  111.9 p1=  76.8 p2=    56.6 ed=   215 8/24/2020   x1= 110. x2= 128. y1=   .04 y2=  -.37     
GP: Confirmed US_Indiana_Lake 5/29/2020       128    4005     7081    3538     5252     8   215 8/24/2020 
AAA2     1 US_Indiana_Lake Confirmed cc1=  .996882 cc2=  .761180 lx=  8.86530 if= 111 il= 128 5/29/2020  n=  17 now=    4005 end=       7081      3538      5252 U=    43.29 T=  112.2 p1=  76.8 p2=    56.6 ed=   214 8/23/2020   x1= 111. x2= 128. y1=   .03 y2=  -.37     
GP: Confirmed US_Indiana_Lake 5/29/2020       128    4005     7081    3538     5252     8   214 8/23/2020 
AAA2     1 US_Indiana_Lake Confirmed cc1=  .996475 cc2=  .753939 lx=  9.03530 if= 112 il= 128 5/29/2020  n=  16 now=    4005 end=       8394      3538      5252 U=    51.80 T=  120.4 p1= 109.6 p2=    47.7 ed=   242 9/20/2020   x1= 112. x2= 128. y1=   .16 y2=  -.15     
GP: Confirmed US_Indiana_Lake 5/29/2020       128    4005     8394    3538     5252     8   242 9/20/2020 
AAA2     1 US_Indiana_Lake Confirmed cc1=  .996556 cc2=  .746556 lx= 10.28530 if= 113 il= 128 5/29/2020  n=  15 now=    4005 end=      29298      3538      5252 U=   122.13 T=  219.4 p1= 631.5 p2=    13.7 ed=   507 6/12/2021   x1= 113. x2= 128. y1=   .87 y2=   .75     
GP: Confirmed US_Indiana_Lake 5/29/2020       128    4005    -        3538     5252     8   507 6/12/2021 
AAA2     1 US_Indiana_Lake Confirmed cc1=  .995865 cc2=  .737666 lx= 10.29530 if= 114 il= 128 5/29/2020  n=  14 now=    4005 end=      29593      3538      5252 U=   124.38 T=  221.7 p1= 638.9 p2=    13.5 ed=   515 6/20/2021   x1= 114. x2= 128. y1=   .87 y2=   .75     
GP: Confirmed US_Indiana_Lake 5/29/2020       128    4005    -        3538     5252     8   515 6/20/2021 
AAA2     1 US_Indiana_Lake Confirmed cc1=  .994911 cc2=  .727650 lx= 10.29530 if= 115 il= 128 5/29/2020  n=  13 now=    4005 end=      29593      3538      5252 U=   126.61 T=  223.4 p1= 638.9 p2=    13.5 ed=   522 6/27/2021   x1= 115. x2= 128. y1=   .86 y2=   .75     
GP: Confirmed US_Indiana_Lake 5/29/2020       128    4005    -        3538     5252     8   522 6/27/2021 
AAA2     1 US_Indiana_Lake Confirmed cc1=  .993933 cc2=  .716583 lx=  9.83530 if= 116 il= 128 5/29/2020  n=  12 now=    4005 end=      18681      3538      5252 U=    97.18 T=  177.5 p1= 366.4 p2=    21.4 ed=   406 3/3/2021    x1= 116. x2= 128. y1=   .63 y2=   .51     
GP: Confirmed US_Indiana_Lake 5/29/2020       128    4005    -        3538     5252     8   406 3/3/2021  
AAA1     1 US_Indiana_Lake Confirmed cc1=  .997342 cc2=  .881872 lx=  8.34530 if=  55 il= 129 5/30/2020  n=  74 now=    4005 end=       4210      3573      4264 U=    19.26 T=   94.2 p1=   5.1 p2=    95.1 ed=   139 6/9/2020    x1=  55. x2= 129. y1=  2.03 y2= -1.81 BEST
AAA2     1 US_Indiana_Lake Confirmed cc1=  .997347 cc2=  .881872 lx=  8.34130 if=  55 il= 129 5/30/2020  n=  74 now=    4005 end=       4210      3573      4264 U=    19.26 T=   94.2 p1=   5.1 p2=    95.1 ed=   139 6/9/2020    x1=  55. x2= 129. y1=  2.03 y2= -1.81 BEST
GP: Confirmed US_Indiana_Lake 5/30/2020       129    4005     4210    3573     4264     8   139 6/9/2020  
AAA1     1 US_Indiana_Lake Confirmed cc1=  .997279 cc2=  .881031 lx=  8.34530 if=  56 il= 129 5/30/2020  n=  73 now=    4005 end=       4210      3573      4264 U=    19.27 T=   94.2 p1=   5.1 p2=    95.1 ed=   139 6/9/2020    x1=  56. x2= 129. y1=  1.98 y2= -1.81 BEST
AAA2     1 US_Indiana_Lake Confirmed cc1=  .997280 cc2=  .881031 lx=  8.34330 if=  56 il= 129 5/30/2020  n=  73 now=    4005 end=       4210      3573      4264 U=    19.27 T=   94.2 p1=   5.1 p2=    95.1 ed=   139 6/9/2020    x1=  56. x2= 129. y1=  1.98 y2= -1.81 BEST
GP: Confirmed US_Indiana_Lake 5/30/2020       129    4005     4210    3573     4264     8   139 6/9/2020  
AAA1     1 US_Indiana_Lake Confirmed cc1=  .997212 cc2=  .880171 lx=  8.34530 if=  57 il= 129 5/30/2020  n=  72 now=    4005 end=       4210      3573      4264 U=    19.21 T=   94.3 p1=   5.1 p2=    95.1 ed=   139 6/9/2020    x1=  57. x2= 129. y1=  1.94 y2= -1.81 BEST
AAA2     1 US_Indiana_Lake Confirmed cc1=  .997212 cc2=  .880171 lx=  8.34530 if=  57 il= 129 5/30/2020  n=  72 now=    4005 end=       4210      3573      4264 U=    19.21 T=   94.3 p1=   5.1 p2=    95.1 ed=   139 6/9/2020    x1=  57. x2= 129. y1=  1.94 y2= -1.81 BEST
GP: Confirmed US_Indiana_Lake 5/30/2020       129    4005     4210    3573     4264     8   139 6/9/2020  
AAA1     1 US_Indiana_Lake Confirmed cc1=  .997160 cc2=  .879309 lx=  8.34530 if=  58 il= 129 5/30/2020  n=  71 now=    4005 end=       4210      3573      4264 U=    19.26 T=   94.2 p1=   5.1 p2=    95.1 ed=   139 6/9/2020    x1=  58. x2= 129. y1=  1.88 y2= -1.81 BEST
AAA2     1 US_Indiana_Lake Confirmed cc1=  .997162 cc2=  .879309 lx=  8.34830 if=  58 il= 129 5/30/2020  n=  71 now=    4005 end=       4210      3573      4264 U=    19.26 T=   94.2 p1=   5.1 p2=    95.1 ed=   139 6/9/2020    x1=  58. x2= 129. y1=  1.88 y2= -1.81 BEST
GP: Confirmed US_Indiana_Lake 5/30/2020       129    4005     4210    3573     4264     8   139 6/9/2020  
AAA1     1 US_Indiana_Lake Confirmed cc1=  .997102 cc2=  .878424 lx=  8.35530 if=  59 il= 129 5/30/2020  n=  70 now=    4005 end=       4252      3573      4264 U=    19.41 T=   95.1 p1=   6.2 p2=    94.2 ed=   140 6/10/2020   x1=  59. x2= 129. y1=  1.86 y2= -1.75 BEST
AAA2     1 US_Indiana_Lake Confirmed cc1=  .997106 cc2=  .878424 lx=  8.35130 if=  59 il= 129 5/30/2020  n=  70 now=    4005 end=       4252      3573      4264 U=    19.41 T=   95.1 p1=   6.2 p2=    94.2 ed=   140 6/10/2020   x1=  59. x2= 129. y1=  1.86 y2= -1.75 BEST
GP: Confirmed US_Indiana_Lake 5/30/2020       129    4005     4252    3573     4264     8   140 6/10/2020 
AAA1     1 US_Indiana_Lake Confirmed cc1=  .997109 cc2=  .877586 lx=  8.35530 if=  60 il= 129 5/30/2020  n=  69 now=    4005 end=       4252      3573      4264 U=    19.45 T=   95.0 p1=   6.2 p2=    94.2 ed=   140 6/10/2020   x1=  60. x2= 129. y1=  1.80 y2= -1.75 BEST
AAA2     1 US_Indiana_Lake Confirmed cc1=  .997109 cc2=  .877586 lx=  8.35530 if=  60 il= 129 5/30/2020  n=  69 now=    4005 end=       4252      3573      4264 U=    19.45 T=   95.0 p1=   6.2 p2=    94.2 ed=   140 6/10/2020   x1=  60. x2= 129. y1=  1.80 y2= -1.75 BEST
GP: Confirmed US_Indiana_Lake 5/30/2020       129    4005     4252    3573     4264     8   140 6/10/2020 
AAA1     1 US_Indiana_Lake Confirmed cc1=  .997117 cc2=  .876731 lx=  8.35530 if=  61 il= 129 5/30/2020  n=  68 now=    4005 end=       4252      3573      4264 U=    19.16 T=   95.5 p1=   6.2 p2=    94.2 ed=   140 6/10/2020   x1=  61. x2= 129. y1=  1.80 y2= -1.75 BEST
AAA2     1 US_Indiana_Lake Confirmed cc1=  .997121 cc2=  .876731 lx=  8.35930 if=  61 il= 129 5/30/2020  n=  68 now=    4005 end=       4252      3573      4264 U=    19.16 T=   95.5 p1=   6.2 p2=    94.2 ed=   140 6/10/2020   x1=  61. x2= 129. y1=  1.80 y2= -1.75 BEST
GP: Confirmed US_Indiana_Lake 5/30/2020       129    4005     4252    3573     4264     8   140 6/10/2020 
AAA1     1 US_Indiana_Lake Confirmed cc1=  .997317 cc2=  .876050 lx=  8.36530 if=  62 il= 129 5/30/2020  n=  67 now=    4005 end=       4295      3573      4264 U=    19.69 T=   95.7 p1=   7.2 p2=    93.2 ed=   142 6/12/2020   x1=  62. x2= 129. y1=  1.71 y2= -1.69 BEST
AAA2     1 US_Indiana_Lake Confirmed cc1=  .997319 cc2=  .876050 lx=  8.36730 if=  62 il= 129 5/30/2020  n=  67 now=    4005 end=       4295      3573      4264 U=    19.69 T=   95.7 p1=   7.2 p2=    93.2 ed=   142 6/12/2020   x1=  62. x2= 129. y1=  1.71 y2= -1.69 BEST
GP: Confirmed US_Indiana_Lake 5/30/2020       129    4005     4295    3573     4264     8   142 6/12/2020 
AAA2     1 US_Indiana_Lake Confirmed cc1=  .998222 cc2=  .873222 lx=  8.40530 if=  66 il= 129 5/30/2020  n=  63 now=    4005 end=       4470      3573      4264 U=    21.52 T=   96.8 p1=  11.6 p2=    89.6 ed=   147 6/17/2020   x1=  66. x2= 129. y1=  1.43 y2= -1.50     
GP: Confirmed US_Indiana_Lake 5/30/2020       129    4005     4470    3573     4264     8   147 6/17/2020 
AAA2     1 US_Indiana_Lake Confirmed cc1=  .998344 cc2=  .872356 lx=  8.41530 if=  67 il= 129 5/30/2020  n=  62 now=    4005 end=       4515      3573      4264 U=    21.90 T=   97.2 p1=  12.7 p2=    88.7 ed=   148 6/18/2020   x1=  67. x2= 129. y1=  1.38 y2= -1.45     
GP: Confirmed US_Indiana_Lake 5/30/2020       129    4005     4515    3573     4264     8   148 6/18/2020 
AAA2     1 US_Indiana_Lake Confirmed cc1=  .998768 cc2=  .870731 lx=  8.43530 if=  69 il= 129 5/30/2020  n=  60 now=    4005 end=       4606      3573      4264 U=    23.00 T=   97.5 p1=  15.0 p2=    87.0 ed=   151 6/21/2020   x1=  69. x2= 129. y1=  1.24 y2= -1.37     
GP: Confirmed US_Indiana_Lake 5/30/2020       129    4005     4606    3573     4264     8   151 6/21/2020 
AAA2     1 US_Indiana_Lake Confirmed cc1=  .998853 cc2=  .869754 lx=  8.44530 if=  70 il= 129 5/30/2020  n=  59 now=    4005 end=       4653      3573      4264 U=    23.50 T=   97.7 p1=  16.2 p2=    86.1 ed=   153 6/23/2020   x1=  70. x2= 129. y1=  1.18 y2= -1.33     
GP: Confirmed US_Indiana_Lake 5/30/2020       129    4005     4653    3573     4264     8   153 6/23/2020 
AAA2     1 US_Indiana_Lake Confirmed cc1=  .998915 cc2=  .868726 lx=  8.45530 if=  71 il= 129 5/30/2020  n=  58 now=    4005 end=       4699      3573      4264 U=    23.96 T=   98.0 p1=  17.3 p2=    85.2 ed=   154 6/24/2020   x1=  71. x2= 129. y1=  1.13 y2= -1.29     
GP: Confirmed US_Indiana_Lake 5/30/2020       129    4005     4699    3573     4264     8   154 6/24/2020 
AAA2     1 US_Indiana_Lake Confirmed cc1=  .998965 cc2=  .867658 lx=  8.46530 if=  72 il= 129 5/30/2020  n=  57 now=    4005 end=       4747      3573      4264 U=    24.29 T=   98.4 p1=  18.5 p2=    84.4 ed=   155 6/25/2020   x1=  72. x2= 129. y1=  1.09 y2= -1.26     
GP: Confirmed US_Indiana_Lake 5/30/2020       129    4005     4747    3573     4264     8   155 6/25/2020 
AAA2     1 US_Indiana_Lake Confirmed cc1=  .999047 cc2=  .866594 lx=  8.47530 if=  73 il= 129 5/30/2020  n=  56 now=    4005 end=       4794      3573      4264 U=    25.14 T=   98.2 p1=  19.7 p2=    83.5 ed=   157 6/27/2020   x1=  73. x2= 129. y1=  1.00 y2= -1.22     
GP: Confirmed US_Indiana_Lake 5/30/2020       129    4005     4794    3573     4264     8   157 6/27/2020 
AAA2     1 US_Indiana_Lake Confirmed cc1=  .999028 cc2=  .865398 lx=  8.47530 if=  74 il= 129 5/30/2020  n=  55 now=    4005 end=       4794      3573      4264 U=    24.97 T=   98.4 p1=  19.7 p2=    83.5 ed=   157 6/27/2020   x1=  74. x2= 129. y1=   .98 y2= -1.22     
GP: Confirmed US_Indiana_Lake 5/30/2020       129    4005     4794    3573     4264     8   157 6/27/2020 
AAA2     1 US_Indiana_Lake Confirmed cc1=  .999056 cc2=  .864216 lx=  8.48530 if=  75 il= 129 5/30/2020  n=  54 now=    4005 end=       4843      3573      4264 U=    25.28 T=   98.9 p1=  20.9 p2=    82.7 ed=   158 6/28/2020   x1=  75. x2= 129. y1=   .95 y2= -1.19     
GP: Confirmed US_Indiana_Lake 5/30/2020       129    4005     4843    3573     4264     8   158 6/28/2020 
AAA2     1 US_Indiana_Lake Confirmed cc1=  .999119 cc2=  .863036 lx=  8.49530 if=  76 il= 129 5/30/2020  n=  53 now=    4005 end=       4891      3573      4264 U=    25.75 T=   99.2 p1=  22.1 p2=    81.9 ed=   159 6/29/2020   x1=  76. x2= 129. y1=   .90 y2= -1.16     
GP: Confirmed US_Indiana_Lake 5/30/2020       129    4005     4891    3573     4264     8   159 6/29/2020 
AAA2     1 US_Indiana_Lake Confirmed cc1=  .999179 cc2=  .861818 lx=  8.50530 if=  77 il= 129 5/30/2020  n=  52 now=    4005 end=       4940      3573      4264 U=    26.13 T=   99.6 p1=  23.3 p2=    81.1 ed=   161 7/1/2020    x1=  77. x2= 129. y1=   .86 y2= -1.13     
GP: Confirmed US_Indiana_Lake 5/30/2020       129    4005     4940    3573     4264     8   161 7/1/2020  
AAA2     1 US_Indiana_Lake Confirmed cc1=  .999272 cc2=  .860597 lx=  8.52530 if=  78 il= 129 5/30/2020  n=  51 now=    4005 end=       5040      3573      4264 U=    27.09 T=  100.1 p1=  25.8 p2=    79.5 ed=   164 7/4/2020    x1=  78. x2= 129. y1=   .82 y2= -1.07     
GP: Confirmed US_Indiana_Lake 5/30/2020       129    4005     5040    3573     4264     8   164 7/4/2020  
AAA2     1 US_Indiana_Lake Confirmed cc1=  .999332 cc2=  .859304 lx=  8.53530 if=  79 il= 129 5/30/2020  n=  50 now=    4005 end=       5091      3573      4264 U=    27.52 T=  100.4 p1=  27.1 p2=    78.7 ed=   165 7/5/2020    x1=  79. x2= 129. y1=   .78 y2= -1.04     
GP: Confirmed US_Indiana_Lake 5/30/2020       129    4005     5091    3573     4264     8   165 7/5/2020  
AAA2     1 US_Indiana_Lake Confirmed cc1=  .999408 cc2=  .857987 lx=  8.54530 if=  80 il= 129 5/30/2020  n=  49 now=    4005 end=       5142      3573      4264 U=    28.52 T=  100.2 p1=  28.4 p2=    77.9 ed=   167 7/7/2020    x1=  80. x2= 129. y1=   .71 y2= -1.01     
GP: Confirmed US_Indiana_Lake 5/30/2020       129    4005     5142    3573     4264     8   167 7/7/2020  
AAA2     1 US_Indiana_Lake Confirmed cc1=  .999385 cc2=  .856528 lx=  8.55530 if=  81 il= 129 5/30/2020  n=  48 now=    4005 end=       5194      3573      4264 U=    29.14 T=  100.4 p1=  29.7 p2=    77.1 ed=   169 7/9/2020    x1=  81. x2= 129. y1=   .66 y2=  -.98     
GP: Confirmed US_Indiana_Lake 5/30/2020       129    4005     5194    3573     4264     8   169 7/9/2020  
AAA2     1 US_Indiana_Lake Confirmed cc1=  .999347 cc2=  .855009 lx=  8.55530 if=  82 il= 129 5/30/2020  n=  47 now=    4005 end=       5194      3573      4264 U=    29.15 T=  100.3 p1=  29.7 p2=    77.1 ed=   169 7/9/2020    x1=  82. x2= 129. y1=   .63 y2=  -.98     
GP: Confirmed US_Indiana_Lake 5/30/2020       129    4005     5194    3573     4264     8   169 7/9/2020  
AAA2     1 US_Indiana_Lake Confirmed cc1=  .999305 cc2=  .853440 lx=  8.55530 if=  83 il= 129 5/30/2020  n=  46 now=    4005 end=       5194      3573      4264 U=    28.81 T=  100.7 p1=  29.7 p2=    77.1 ed=   168 7/8/2020    x1=  83. x2= 129. y1=   .61 y2=  -.98     
GP: Confirmed US_Indiana_Lake 5/30/2020       129    4005     5194    3573     4264     8   168 7/8/2020  
AAA2     1 US_Indiana_Lake Confirmed cc1=  .999291 cc2=  .851849 lx=  8.56530 if=  84 il= 129 5/30/2020  n=  45 now=    4005 end=       5246      3573      4264 U=    29.24 T=  101.0 p1=  31.0 p2=    76.3 ed=   170 7/10/2020   x1=  84. x2= 129. y1=   .58 y2=  -.96     
GP: Confirmed US_Indiana_Lake 5/30/2020       129    4005     5246    3573     4264     8   170 7/10/2020 
AAA2     1 US_Indiana_Lake Confirmed cc1=  .999279 cc2=  .850208 lx=  8.57530 if=  85 il= 129 5/30/2020  n=  44 now=    4005 end=       5299      3573      4264 U=    30.23 T=  100.9 p1=  32.3 p2=    75.6 ed=   172 7/12/2020   x1=  85. x2= 129. y1=   .52 y2=  -.93     
GP: Confirmed US_Indiana_Lake 5/30/2020       129    4005     5299    3573     4264     8   172 7/12/2020 
AAA2     1 US_Indiana_Lake Confirmed cc1=  .999230 cc2=  .848474 lx=  8.57530 if=  86 il= 129 5/30/2020  n=  43 now=    4005 end=       5299      3573      4264 U=    30.14 T=  100.9 p1=  32.3 p2=    75.6 ed=   172 7/12/2020   x1=  86. x2= 129. y1=   .50 y2=  -.93     
GP: Confirmed US_Indiana_Lake 5/30/2020       129    4005     5299    3573     4264     8   172 7/12/2020 
AAA2     1 US_Indiana_Lake Confirmed cc1=  .999175 cc2=  .846676 lx=  8.57530 if=  87 il= 129 5/30/2020  n=  42 now=    4005 end=       5299      3573      4264 U=    30.29 T=  100.8 p1=  32.3 p2=    75.6 ed=   172 7/12/2020   x1=  87. x2= 129. y1=   .46 y2=  -.93     
GP: Confirmed US_Indiana_Lake 5/30/2020       129    4005     5299    3573     4264     8   172 7/12/2020 
AAA2     1 US_Indiana_Lake Confirmed cc1=  .999120 cc2=  .844817 lx=  8.56530 if=  88 il= 129 5/30/2020  n=  41 now=    4005 end=       5246      3573      4264 U=    29.29 T=  101.0 p1=  31.0 p2=    76.3 ed=   170 7/10/2020   x1=  88. x2= 129. y1=   .44 y2=  -.96     
GP: Confirmed US_Indiana_Lake 5/30/2020       129    4005     5246    3573     4264     8   170 7/10/2020 
AAA2     1 US_Indiana_Lake Confirmed cc1=  .999085 cc2=  .842911 lx=  8.57530 if=  89 il= 129 5/30/2020  n=  40 now=    4005 end=       5299      3573      4264 U=    29.92 T=  101.1 p1=  32.3 p2=    75.6 ed=   171 7/11/2020   x1=  89. x2= 129. y1=   .41 y2=  -.93     
GP: Confirmed US_Indiana_Lake 5/30/2020       129    4005     5299    3573     4264     8   171 7/11/2020 
AAA2     1 US_Indiana_Lake Confirmed cc1=  .999025 cc2=  .840911 lx=  8.58530 if=  90 il= 129 5/30/2020  n=  39 now=    4005 end=       5352      3573      4264 U=    30.16 T=  101.7 p1=  33.6 p2=    74.8 ed=   172 7/12/2020   x1=  90. x2= 129. y1=   .39 y2=  -.91     
GP: Confirmed US_Indiana_Lake 5/30/2020       129    4005     5352    3573     4264     8   172 7/12/2020 
AAA2     1 US_Indiana_Lake Confirmed cc1=  .998992 cc2=  .838864 lx=  8.59530 if=  91 il= 129 5/30/2020  n=  38 now=    4005 end=       5406      3573      4264 U=    30.64 T=  102.0 p1=  35.0 p2=    74.1 ed=   174 7/14/2020   x1=  91. x2= 129. y1=   .36 y2=  -.88     
GP: Confirmed US_Indiana_Lake 5/30/2020       129    4005     5406    3573     4264     8   174 7/14/2020 
AAA2     1 US_Indiana_Lake Confirmed cc1=  .998961 cc2=  .836739 lx=  8.60530 if=  92 il= 129 5/30/2020  n=  37 now=    4005 end=       5460      3573      4264 U=    30.98 T=  102.4 p1=  36.3 p2=    73.4 ed=   175 7/15/2020   x1=  92. x2= 129. y1=   .34 y2=  -.86     
