TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        3985.00000        8.29029
TAB:  US_California_Alameda Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed US_California_Alameda 5/10/2020       109    3985     2893    2064     2576    13   136 6/6/2020  
AAA2     1 US_California_Alameda Confirmed cc1=  .998417 cc2=  .849346 lx=  7.97029 if=  65 il= 109 5/10/2020  n=  44 now=    3985 end=       2893      2064      2576 U=    21.66 T=   85.5 p1= -27.4 p2=   137.7 ed=   136 6/6/2020    x1=  65. x2= 109. y1=   .95 y2= -1.09     
GP: Confirmed US_California_Alameda 5/10/2020       109    3985     2893    2064     2576    13   136 6/6/2020  
AAA2     1 US_California_Alameda Confirmed cc1=  .998307 cc2=  .847551 lx=  7.97029 if=  66 il= 109 5/10/2020  n=  43 now=    3985 end=       2893      2064      2576 U=    21.17 T=   86.0 p1= -27.4 p2=   137.7 ed=   135 6/5/2020    x1=  66. x2= 109. y1=   .95 y2= -1.09     
GP: Confirmed US_California_Alameda 5/10/2020       109    3985     2893    2064     2576    13   135 6/5/2020  
AAA2     1 US_California_Alameda Confirmed cc1=  .998263 cc2=  .845764 lx=  7.98029 if=  67 il= 109 5/10/2020  n=  42 now=    3985 end=       2922      2064      2576 U=    21.83 T=   85.9 p1= -26.7 p2=   136.4 ed=   137 6/7/2020    x1=  67. x2= 109. y1=   .87 y2= -1.06     
GP: Confirmed US_California_Alameda 5/10/2020       109    3985     2922    2064     2576    13   137 6/7/2020  
AAA2     1 US_California_Alameda Confirmed cc1=  .998140 cc2=  .843837 lx=  7.98029 if=  68 il= 109 5/10/2020  n=  41 now=    3985 end=       2922      2064      2576 U=    21.54 T=   86.3 p1= -26.7 p2=   136.4 ed=   137 6/7/2020    x1=  68. x2= 109. y1=   .85 y2= -1.06     
GP: Confirmed US_California_Alameda 5/10/2020       109    3985     2922    2064     2576    13   137 6/7/2020  
AAA2     1 US_California_Alameda Confirmed cc1=  .998069 cc2=  .841895 lx=  7.99029 if=  69 il= 109 5/10/2020  n=  40 now=    3985 end=       2952      2064      2576 U=    21.79 T=   86.6 p1= -25.9 p2=   135.0 ed=   138 6/8/2020    x1=  69. x2= 109. y1=   .81 y2= -1.03     
GP: Confirmed US_California_Alameda 5/10/2020       109    3985     2952    2064     2576    13   138 6/8/2020  
AAA2     1 US_California_Alameda Confirmed cc1=  .998023 cc2=  .839909 lx=  8.00029 if=  70 il= 109 5/10/2020  n=  39 now=    3985 end=       2981      2064      2576 U=    21.51 T=   87.5 p1= -25.2 p2=   133.7 ed=   138 6/8/2020    x1=  70. x2= 109. y1=   .81 y2= -1.00     
GP: Confirmed US_California_Alameda 5/10/2020       109    3985     2981    2064     2576    13   138 6/8/2020  
AAA2     1 US_California_Alameda Confirmed cc1=  .998465 cc2=  .838336 lx=  8.05029 if=  71 il= 109 5/10/2020  n=  38 now=    3985 end=       3134      2064      2576 U=    23.09 T=   88.9 p1= -21.4 p2=   127.2 ed=   143 6/13/2020   x1=  71. x2= 109. y1=   .77 y2=  -.87     
GP: Confirmed US_California_Alameda 5/10/2020       109    3985     3134    2064     2576    13   143 6/13/2020 
AAA2     1 US_California_Alameda Confirmed cc1=  .999033 cc2=  .836811 lx=  8.10029 if=  72 il= 109 5/10/2020  n=  37 now=    3985 end=       3295      2064      2576 U=    25.41 T=   89.7 p1= -17.3 p2=   120.9 ed=   149 6/19/2020   x1=  72. x2= 109. y1=   .70 y2=  -.76     
GP: Confirmed US_California_Alameda 5/10/2020       109    3985     3295    2064     2576    13   149 6/19/2020 
AAA2     1 US_California_Alameda Confirmed cc1=  .999166 cc2=  .834767 lx=  8.14029 if=  73 il= 109 5/10/2020  n=  36 now=    3985 end=       3429      2064      2576 U=    27.10 T=   90.6 p1= -14.0 p2=   116.2 ed=   154 6/24/2020   x1=  73. x2= 109. y1=   .65 y2=  -.68     
GP: Confirmed US_California_Alameda 5/10/2020       109    3985     3429    2064     2576    13   154 6/24/2020 
AAA2     1 US_California_Alameda Confirmed cc1=  .999171 cc2=  .832504 lx=  8.16029 if=  74 il= 109 5/10/2020  n=  35 now=    3985 end=       3499      2064      2576 U=    28.26 T=   90.9 p1= -12.2 p2=   113.9 ed=   157 6/27/2020   x1=  74. x2= 109. y1=   .60 y2=  -.64     
GP: Confirmed US_California_Alameda 5/10/2020       109    3985     3499    2064     2576    13   157 6/27/2020 
AAA2     1 US_California_Alameda Confirmed cc1=  .999099 cc2=  .830068 lx=  8.16029 if=  75 il= 109 5/10/2020  n=  34 now=    3985 end=       3499      2064      2576 U=    27.93 T=   91.2 p1= -12.2 p2=   113.9 ed=   157 6/27/2020   x1=  75. x2= 109. y1=   .58 y2=  -.64     
GP: Confirmed US_California_Alameda 5/10/2020       109    3985     3499    2064     2576    13   157 6/27/2020 
AAA2     1 US_California_Alameda Confirmed cc1=  .999061 cc2=  .827563 lx=  8.18029 if=  76 il= 109 5/10/2020  n=  33 now=    3985 end=       3569      2064      2576 U=    28.73 T=   91.7 p1= -10.4 p2=   111.7 ed=   159 6/29/2020   x1=  76. x2= 109. y1=   .55 y2=  -.60     
GP: Confirmed US_California_Alameda 5/10/2020       109    3985     3569    2064     2576    13   159 6/29/2020 
AAA2     1 US_California_Alameda Confirmed cc1=  .998999 cc2=  .824921 lx=  8.19029 if=  77 il= 109 5/10/2020  n=  32 now=    3985 end=       3605      2064      2576 U=    29.07 T=   92.0 p1=  -9.5 p2=   110.5 ed=   160 6/30/2020   x1=  77. x2= 109. y1=   .52 y2=  -.58     
GP: Confirmed US_California_Alameda 5/10/2020       109    3985     3605    2064     2576    13   160 6/30/2020 
AAA2     1 US_California_Alameda Confirmed cc1=  .998933 cc2=  .822157 lx=  8.21029 if=  78 il= 109 5/10/2020  n=  31 now=    3985 end=       3678      2064      2576 U=    29.88 T=   92.6 p1=  -7.7 p2=   108.3 ed=   163 7/3/2020    x1=  78. x2= 109. y1=   .49 y2=  -.55     
GP: Confirmed US_California_Alameda 5/10/2020       109    3985     3678    2064     2576    13   163 7/3/2020  
AAA2     1 US_California_Alameda Confirmed cc1=  .998843 cc2=  .819237 lx=  8.22029 if=  79 il= 109 5/10/2020  n=  30 now=    3985 end=       3715      2064      2576 U=    30.36 T=   92.9 p1=  -6.8 p2=   107.3 ed=   164 7/4/2020    x1=  79. x2= 109. y1=   .46 y2=  -.53     
GP: Confirmed US_California_Alameda 5/10/2020       109    3985     3715    2064     2576    13   164 7/4/2020  
AAA2     1 US_California_Alameda Confirmed cc1=  .998727 cc2=  .816153 lx=  8.23029 if=  80 il= 109 5/10/2020  n=  29 now=    3985 end=       3752      2064      2576 U=    30.69 T=   93.2 p1=  -5.8 p2=   106.2 ed=   165 7/5/2020    x1=  80. x2= 109. y1=   .43 y2=  -.51     
GP: Confirmed US_California_Alameda 5/10/2020       109    3985     3752    2064     2576    13   165 7/5/2020  
AAA2     1 US_California_Alameda Confirmed cc1=  .998597 cc2=  .812901 lx=  8.24029 if=  81 il= 109 5/10/2020  n=  28 now=    3985 end=       3790      2064      2576 U=    30.98 T=   93.6 p1=  -4.9 p2=   105.1 ed=   166 7/6/2020    x1=  81. x2= 109. y1=   .41 y2=  -.50     
GP: Confirmed US_California_Alameda 5/10/2020       109    3985     3790    2064     2576    13   166 7/6/2020  
AAA2     1 US_California_Alameda Confirmed cc1=  .998453 cc2=  .809471 lx=  8.25029 if=  82 il= 109 5/10/2020  n=  27 now=    3985 end=       3828      2064      2576 U=    31.37 T=   93.9 p1=  -3.9 p2=   104.1 ed=   167 7/7/2020    x1=  82. x2= 109. y1=   .38 y2=  -.48     
GP: Confirmed US_California_Alameda 5/10/2020       109    3985     3828    2064     2576    13   167 7/7/2020  
AAA2     1 US_California_Alameda Confirmed cc1=  .998287 cc2=  .805837 lx=  8.26029 if=  83 il= 109 5/10/2020  n=  26 now=    3985 end=       3867      2064      2576 U=    31.60 T=   94.3 p1=  -3.0 p2=   103.1 ed=   168 7/8/2020    x1=  83. x2= 109. y1=   .36 y2=  -.47     
GP: Confirmed US_California_Alameda 5/10/2020       109    3985     3867    2064     2576    13   168 7/8/2020  
AAA2     1 US_California_Alameda Confirmed cc1=  .998119 cc2=  .802002 lx=  8.29029 if=  84 il= 109 5/10/2020  n=  25 now=    3985 end=       3984      2064      2576 U=    32.52 T=   95.4 p1=    .0 p2=   100.0 ed=   172 7/12/2020   x1=  84. x2= 109. y1=   .35 y2=  -.42     
GP: Confirmed US_California_Alameda 5/10/2020       109    3985     3984    2064     2576    13   172 7/12/2020 
AAA2     1 US_California_Alameda Confirmed cc1=  .997988 cc2=  .797988 lx=  8.34029 if=  85 il= 109 5/10/2020  n=  24 now=    3985 end=       4189      2064      2576 U=    34.28 T=   97.2 p1=   5.1 p2=    95.1 ed=   178 7/18/2020   x1=  85. x2= 109. y1=   .35 y2=  -.35     
GP: Confirmed US_California_Alameda 5/10/2020       109    3985     4189    2064     2576    13   178 7/18/2020 
AAA2     1 US_California_Alameda Confirmed cc1=  .997908 cc2=  .793784 lx=  8.43029 if=  86 il= 109 5/10/2020  n=  23 now=    3985 end=       4583      2064      2576 U=    38.00 T=  100.4 p1=  15.0 p2=    87.0 ed=   190 7/30/2020   x1=  86. x2= 109. y1=   .38 y2=  -.23     
GP: Confirmed US_California_Alameda 5/10/2020       109    3985     4583    2064     2576    13   190 7/30/2020 
AAA2     1 US_California_Alameda Confirmed cc1=  .997710 cc2=  .789196 lx=  8.51029 if=  87 il= 109 5/10/2020  n=  22 now=    3985 end=       4965      2064      2576 U=    41.35 T=  103.6 p1=  24.6 p2=    80.3 ed=   201 8/10/2020   x1=  87. x2= 109. y1=   .40 y2=  -.13     
GP: Confirmed US_California_Alameda 5/10/2020       109    3985     4965    2064     2576    13   201 8/10/2020 
AAA2     1 US_California_Alameda Confirmed cc1=  .997415 cc2=  .784214 lx=  8.56029 if=  88 il= 109 5/10/2020  n=  21 now=    3985 end=       5220      2064      2576 U=    43.68 T=  105.7 p1=  31.0 p2=    76.3 ed=   208 8/17/2020   x1=  88. x2= 109. y1=   .41 y2=  -.07     
GP: Confirmed US_California_Alameda 5/10/2020       109    3985     5220    2064     2576    13   208 8/17/2020 
AAA2     1 US_California_Alameda Confirmed cc1=  .997026 cc2=  .778808 lx=  8.56029 if=  89 il= 109 5/10/2020  n=  20 now=    3985 end=       5220      2064      2576 U=    43.08 T=  105.8 p1=  31.0 p2=    76.3 ed=   207 8/16/2020   x1=  89. x2= 109. y1=   .39 y2=  -.07     
GP: Confirmed US_California_Alameda 5/10/2020       109    3985     5220    2064     2576    13   207 8/16/2020 
AAA2     1 US_California_Alameda Confirmed cc1=  .996642 cc2=  .773035 lx=  8.66029 if=  90 il= 109 5/10/2020  n=  19 now=    3985 end=       5769      2064      2576 U=    47.25 T=  110.3 p1=  44.8 p2=    69.1 ed=   221 8/30/2020   x1=  90. x2= 109. y1=   .43 y2=   .03     
GP: Confirmed US_California_Alameda 5/10/2020       109    3985     5769    2064     2576    13   221 8/30/2020 
AAA2     1 US_California_Alameda Confirmed cc1=  .998602 cc2=  .762899 lx= 10.29029 if=  92 il= 109 5/10/2020  n=  17 now=    3985 end=      29445      2064      2576 U=   115.09 T=  221.5 p1= 638.9 p2=    13.5 ed=   493 5/29/2021   x1=  92. x2= 109. y1=  1.13 y2=   .98     
GP: Confirmed US_California_Alameda 5/10/2020       109    3985    -        2064     2576    13   493 5/29/2021 
AAA2     1 US_California_Alameda Confirmed cc1=  .998340 cc2=  .755804 lx= 10.29029 if=  93 il= 109 5/10/2020  n=  16 now=    3985 end=      29445      2064      2576 U=   117.98 T=  224.3 p1= 638.9 p2=    13.5 ed=   502 6/7/2021    x1=  93. x2= 109. y1=  1.11 y2=   .98     
GP: Confirmed US_California_Alameda 5/10/2020       109    3985    -        2064     2576    13   502 6/7/2021  
AAA2     1 US_California_Alameda Confirmed cc1=  .998302 cc2=  .748302 lx= 10.29029 if=  94 il= 109 5/10/2020  n=  15 now=    3985 end=      29445      2064      2576 U=   117.87 T=  224.2 p1= 638.9 p2=    13.5 ed=   502 6/7/2021    x1=  94. x2= 109. y1=  1.10 y2=   .98     
GP: Confirmed US_California_Alameda 5/10/2020       109    3985    -        2064     2576    13   502 6/7/2021  
AAA2     1 US_California_Alameda Confirmed cc1=  .998433 cc2=  .740235 lx= 10.29029 if=  95 il= 109 5/10/2020  n=  14 now=    3985 end=      29445      2064      2576 U=   116.50 T=  222.9 p1= 638.9 p2=    13.5 ed=   497 6/2/2021    x1=  95. x2= 109. y1=  1.10 y2=   .98     
GP: Confirmed US_California_Alameda 5/10/2020       109    3985    -        2064     2576    13   497 6/2/2021  
AAA2     1 US_California_Alameda Confirmed cc1=  .998530 cc2=  .731269 lx= 10.29029 if=  96 il= 109 5/10/2020  n=  13 now=    3985 end=      29445      2064      2576 U=   114.63 T=  221.1 p1= 638.9 p2=    13.5 ed=   491 5/27/2021   x1=  96. x2= 109. y1=  1.09 y2=   .98     
GP: Confirmed US_California_Alameda 5/10/2020       109    3985    -        2064     2576    13   491 5/27/2021 
AAA2     1 US_California_Alameda Confirmed cc1=  .998452 cc2=  .721102 lx= 10.29029 if=  97 il= 109 5/10/2020  n=  12 now=    3985 end=      29445      2064      2576 U=   113.13 T=  219.6 p1= 638.9 p2=    13.5 ed=   486 5/22/2021   x1=  97. x2= 109. y1=  1.08 y2=   .98     
GP: Confirmed US_California_Alameda 5/10/2020       109    3985    -        2064     2576    13   486 5/22/2021 
AAA2     1 US_California_Alameda Confirmed cc1=  .998206 cc2=  .709531 lx= 10.29029 if=  98 il= 109 5/10/2020  n=  11 now=    3985 end=      29445      2064      2576 U=   111.79 T=  218.3 p1= 638.9 p2=    13.5 ed=   482 5/18/2021   x1=  98. x2= 109. y1=  1.08 y2=   .98     
GP: Confirmed US_California_Alameda 5/10/2020       109    3985    -        2064     2576    13   482 5/18/2021 
AAA2     1 US_California_Alameda Confirmed cc1=  .997748 cc2=  .696236 lx= 10.29029 if=  99 il= 109 5/10/2020  n=  10 now=    3985 end=      29445      2064      2576 U=   110.08 T=  216.6 p1= 638.9 p2=    13.5 ed=   476 5/12/2021   x1=  99. x2= 109. y1=  1.07 y2=   .98     
GP: Confirmed US_California_Alameda 5/10/2020       109    3985    -        2064     2576    13   476 5/12/2021 
AAA2     1 US_California_Alameda Confirmed cc1=  .996628 cc2=  .663295 lx= 10.29029 if= 101 il= 109 5/10/2020  n=   8 now=    3985 end=      29445      2064      2576 U=   115.57 T=  222.0 p1= 638.9 p2=    13.5 ed=   494 5/30/2021   x1= 101. x2= 109. y1=  1.05 y2=   .98     
GP: Confirmed US_California_Alameda 5/10/2020       109    3985    -        2064     2576    13   494 5/30/2021 
AAA2     1 US_California_Alameda Confirmed cc1=  .996468 cc2=  .642914 lx= 10.29029 if= 102 il= 109 5/10/2020  n=   7 now=    3985 end=      29445      2064      2576 U=   115.81 T=  222.2 p1= 638.9 p2=    13.5 ed=   495 5/31/2021   x1= 102. x2= 109. y1=  1.04 y2=   .98     
GP: Confirmed US_California_Alameda 5/10/2020       109    3985    -        2064     2576    13   495 5/31/2021 
AAA2     1 US_California_Alameda Confirmed cc1=  .998534 cc2=  .620569 lx= 10.29029 if= 103 il= 109 5/10/2020  n=   6 now=    3985 end=      29445      2064      2576 U=   109.09 T=  215.6 p1= 638.9 p2=    13.5 ed=   473 5/9/2021    x1= 103. x2= 109. y1=  1.03 y2=   .98     
GP: Confirmed US_California_Alameda 5/10/2020       109    3985    -        2064     2576    13   473 5/9/2021  
AAA2     1 US_California_Alameda Confirmed cc1=  .999139 cc2=  .590891 lx=  8.14029 if= 104 il= 109 5/10/2020  n=   5 now=    3985 end=       3429      2064      2576 U=    21.66 T=   94.3 p1= -14.0 p2=   116.2 ed=   145 6/15/2020   x1= 104. x2= 109. y1=  -.45 y2=  -.68     
GP: Confirmed US_California_Alameda 5/10/2020       109    3985     3429    2064     2576    13   145 6/15/2020 
AAA1     1 US_California_Alameda Confirmed cc1=  .998605 cc2=  .879082 lx=  7.90029 if=  41 il= 110 5/11/2020  n=  69 now=    3985 end=       2698      2101      2723 U=    19.98 T=   82.3 p1= -32.3 p2=   147.7 ed=   129 5/30/2020   x1=  41. x2= 110. y1=  2.07 y2= -1.39 BEST
AAA2     1 US_California_Alameda Confirmed cc1=  .998606 cc2=  .879082 lx=  7.89629 if=  41 il= 110 5/11/2020  n=  69 now=    3985 end=       2698      2101      2723 U=    19.98 T=   82.3 p1= -32.3 p2=   147.7 ed=   129 5/30/2020   x1=  41. x2= 110. y1=  2.07 y2= -1.39 BEST
GP: Confirmed US_California_Alameda 5/11/2020       110    3985     2698    2101     2723    12   129 5/30/2020 
AAA1     1 US_California_Alameda Confirmed cc1=  .998706 cc2=  .878320 lx=  7.89029 if=  42 il= 110 5/11/2020  n=  68 now=    3985 end=       2671      2101      2723 U=    19.47 T=   82.2 p1= -33.0 p2=   149.2 ed=   128 5/29/2020   x1=  42. x2= 110. y1=  2.07 y2= -1.43 BEST
AAA2     1 US_California_Alameda Confirmed cc1=  .998706 cc2=  .878320 lx=  7.89129 if=  42 il= 110 5/11/2020  n=  68 now=    3985 end=       2671      2101      2723 U=    19.47 T=   82.2 p1= -33.0 p2=   149.2 ed=   128 5/29/2020   x1=  42. x2= 110. y1=  2.07 y2= -1.43 BEST
GP: Confirmed US_California_Alameda 5/11/2020       110    3985     2671    2101     2723    12   128 5/29/2020 
AAA1     1 US_California_Alameda Confirmed cc1=  .998736 cc2=  .877468 lx=  7.89029 if=  43 il= 110 5/11/2020  n=  67 now=    3985 end=       2671      2101      2723 U=    19.19 T=   82.6 p1= -33.0 p2=   149.2 ed=   127 5/28/2020   x1=  43. x2= 110. y1=  2.07 y2= -1.43 BEST
AAA2     1 US_California_Alameda Confirmed cc1=  .998737 cc2=  .877468 lx=  7.88629 if=  43 il= 110 5/11/2020  n=  67 now=    3985 end=       2671      2101      2723 U=    19.19 T=   82.6 p1= -33.0 p2=   149.2 ed=   127 5/28/2020   x1=  43. x2= 110. y1=  2.07 y2= -1.43 BEST
GP: Confirmed US_California_Alameda 5/11/2020       110    3985     2671    2101     2723    12   127 5/28/2020 
AAA2     1 US_California_Alameda Confirmed cc1=  .998711 cc2=  .876542 lx=  7.88029 if=  44 il= 110 5/11/2020  n=  66 now=    3985 end=       2644      2101      2723 U=    18.68 T=   82.6 p1= -33.7 p2=   150.7 ed=   126 5/27/2020   x1=  44. x2= 110. y1=  2.06 y2= -1.47     
GP: Confirmed US_California_Alameda 5/11/2020       110    3985     2644    2101     2723    12   126 5/27/2020 
AAA2     1 US_California_Alameda Confirmed cc1=  .998655 cc2=  .875563 lx=  7.88029 if=  45 il= 110 5/11/2020  n=  65 now=    3985 end=       2644      2101      2723 U=    18.89 T=   82.3 p1= -33.7 p2=   150.7 ed=   126 5/27/2020   x1=  45. x2= 110. y1=  1.97 y2= -1.47     
GP: Confirmed US_California_Alameda 5/11/2020       110    3985     2644    2101     2723    12   126 5/27/2020 
AAA2     1 US_California_Alameda Confirmed cc1=  .998624 cc2=  .874589 lx=  7.88029 if=  46 il= 110 5/11/2020  n=  64 now=    3985 end=       2644      2101      2723 U=    18.60 T=   82.7 p1= -33.7 p2=   150.7 ed=   126 5/27/2020   x1=  46. x2= 110. y1=  1.97 y2= -1.47     
GP: Confirmed US_California_Alameda 5/11/2020       110    3985     2644    2101     2723    12   126 5/27/2020 
AAA2     1 US_California_Alameda Confirmed cc1=  .998560 cc2=  .873560 lx=  7.88029 if=  47 il= 110 5/11/2020  n=  63 now=    3985 end=       2644      2101      2723 U=    18.31 T=   83.1 p1= -33.7 p2=   150.7 ed=   126 5/27/2020   x1=  47. x2= 110. y1=  1.97 y2= -1.47     
GP: Confirmed US_California_Alameda 5/11/2020       110    3985     2644    2101     2723    12   126 5/27/2020 
AAA2     1 US_California_Alameda Confirmed cc1=  .998504 cc2=  .872516 lx=  7.88029 if=  48 il= 110 5/11/2020  n=  62 now=    3985 end=       2644      2101      2723 U=    18.32 T=   83.1 p1= -33.7 p2=   150.7 ed=   126 5/27/2020   x1=  48. x2= 110. y1=  1.91 y2= -1.47     
GP: Confirmed US_California_Alameda 5/11/2020       110    3985     2644    2101     2723    12   126 5/27/2020 
AAA2     1 US_California_Alameda Confirmed cc1=  .998443 cc2=  .871442 lx=  7.88029 if=  49 il= 110 5/11/2020  n=  61 now=    3985 end=       2644      2101      2723 U=    18.46 T=   82.9 p1= -33.7 p2=   150.7 ed=   126 5/27/2020   x1=  49. x2= 110. y1=  1.84 y2= -1.47     
GP: Confirmed US_California_Alameda 5/11/2020       110    3985     2644    2101     2723    12   126 5/27/2020 
AAA2     1 US_California_Alameda Confirmed cc1=  .998366 cc2=  .870329 lx=  7.88029 if=  50 il= 110 5/11/2020  n=  60 now=    3985 end=       2644      2101      2723 U=    18.15 T=   83.3 p1= -33.7 p2=   150.7 ed=   126 5/27/2020   x1=  50. x2= 110. y1=  1.84 y2= -1.47     
GP: Confirmed US_California_Alameda 5/11/2020       110    3985     2644    2101     2723    12   126 5/27/2020 
AAA1     1 US_California_Alameda Confirmed cc1=  .998336 cc2=  .869237 lx=  7.89029 if=  51 il= 110 5/11/2020  n=  59 now=    3985 end=       2671      2101      2723 U=    18.39 T=   83.8 p1= -33.0 p2=   149.2 ed=   127 5/28/2020   x1=  51. x2= 110. y1=  1.78 y2= -1.43 BEST
