TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        7672.00000        8.94533
TAB:  US_Pennsylvania_Montgomery Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .996972 cc2=  .792848 lx=  8.69533 if=  64 il=  87 4/18/2020  n=  23 now=    7672 end=       5974      2781      3543 U=    17.04 T=   82.4 p1= -22.1 p2=   128.4 ed=   122 5/23/2020   x1=  64. x2=  87. y1=  1.08 y2=  -.27     
GP: Confirmed US_Pennsylvania_Montgomery 4/18/2020        87    7672     5974    2781     3543     7   122 5/23/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .996925 cc2=  .788410 lx=  8.59533 if=  65 il=  87 4/18/2020  n=  22 now=    7672 end=       5406      2781      3543 U=    15.82 T=   80.5 p1= -29.5 p2=   141.9 ed=   117 5/18/2020   x1=  65. x2=  87. y1=   .98 y2=  -.41     
GP: Confirmed US_Pennsylvania_Montgomery 4/18/2020        87    7672     5406    2781     3543     7   117 5/18/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .997347 cc2=  .779129 lx=  8.41533 if=  67 il=  87 4/18/2020  n=  20 now=    7672 end=       4515      2781      3543 U=    13.12 T=   77.5 p1= -41.1 p2=   169.9 ed=   108 5/9/2020    x1=  67. x2=  87. y1=   .80 y2=  -.72     
GP: Confirmed US_Pennsylvania_Montgomery 4/18/2020        87    7672     4515    2781     3543     7   108 5/9/2020  
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .997960 cc2=  .774353 lx=  8.33533 if=  68 il=  87 4/18/2020  n=  19 now=    7672 end=       4168      2781      3543 U=    11.73 T=   76.4 p1= -45.7 p2=   184.1 ed=   104 5/5/2020    x1=  68. x2=  87. y1=   .71 y2=  -.90     
GP: Confirmed US_Pennsylvania_Montgomery 4/18/2020        87    7672     4168    2781     3543     7   104 5/5/2020  
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .998559 cc2=  .769144 lx=  8.27533 if=  69 il=  87 4/18/2020  n=  18 now=    7672 end=       3925      2781      3543 U=    10.45 T=   75.9 p1= -48.8 p2=   195.5 ed=   100 5/1/2020    x1=  69. x2=  87. y1=   .66 y2= -1.06     
GP: Confirmed US_Pennsylvania_Montgomery 4/18/2020        87    7672     3925    2781     3543     7   100 5/1/2020  
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .998647 cc2=  .762945 lx=  8.24533 if=  70 il=  87 4/18/2020  n=  17 now=    7672 end=       3809      2781      3543 U=     9.84 T=   75.6 p1= -50.4 p2=   201.4 ed=    98 4/29/2020   x1=  70. x2=  87. y1=   .57 y2= -1.16     
GP: Confirmed US_Pennsylvania_Montgomery 4/18/2020        87    7672     3809    2781     3543     7    98 4/29/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .998637 cc2=  .756102 lx=  8.21533 if=  71 il=  87 4/18/2020  n=  16 now=    7672 end=       3697      2781      3543 U=     9.22 T=   75.4 p1= -51.8 p2=   207.5 ed=    97 4/28/2020   x1=  71. x2=  87. y1=   .48 y2= -1.26     
GP: Confirmed US_Pennsylvania_Montgomery 4/18/2020        87    7672     3697    2781     3543     7    97 4/28/2020 
AAA1     1 US_Pennsylvania_Montgomery Confirmed cc1=  .998470 cc2=  .748470 lx=  8.19533 if=  72 il=  87 4/18/2020  n=  15 now=    7672 end=       3623      2781      3543 U=     8.93 T=   75.1 p1= -52.8 p2=   211.8 ed=    96 4/27/2020   x1=  72. x2=  87. y1=   .35 y2= -1.33 BEST
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .998471 cc2=  .748470 lx=  8.19933 if=  72 il=  87 4/18/2020  n=  15 now=    7672 end=       3623      2781      3543 U=     8.93 T=   75.1 p1= -52.8 p2=   211.8 ed=    96 4/27/2020   x1=  72. x2=  87. y1=   .35 y2= -1.33 BEST
GP: Confirmed US_Pennsylvania_Montgomery 4/18/2020        87    7672     3623    2781     3543     7    96 4/27/2020 
AAA1     1 US_Pennsylvania_Montgomery Confirmed cc1=  .998478 cc2=  .740279 lx=  8.17533 if=  73 il=  87 4/18/2020  n=  14 now=    7672 end=       3552      2781      3543 U=     8.44 T=   75.1 p1= -53.7 p2=   216.0 ed=    95 4/26/2020   x1=  73. x2=  87. y1=   .25 y2= -1.41 BEST
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .998478 cc2=  .740279 lx=  8.17433 if=  73 il=  87 4/18/2020  n=  14 now=    7672 end=       3552      2781      3543 U=     8.44 T=   75.1 p1= -53.7 p2=   216.0 ed=    95 4/26/2020   x1=  73. x2=  87. y1=   .25 y2= -1.41 BEST
GP: Confirmed US_Pennsylvania_Montgomery 4/18/2020        87    7672     3552    2781     3543     7    95 4/26/2020 
AAA1     1 US_Pennsylvania_Montgomery Confirmed cc1=  .998340 cc2=  .731079 lx=  8.15533 if=  74 il=  87 4/18/2020  n=  13 now=    7672 end=       3481      2781      3543 U=     8.00 T=   75.1 p1= -54.6 p2=   220.4 ed=    93 4/24/2020   x1=  74. x2=  87. y1=   .13 y2= -1.49 BEST
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .998341 cc2=  .731079 lx=  8.15633 if=  74 il=  87 4/18/2020  n=  13 now=    7672 end=       3481      2781      3543 U=     8.00 T=   75.1 p1= -54.6 p2=   220.4 ed=    93 4/24/2020   x1=  74. x2=  87. y1=   .13 y2= -1.49 BEST
GP: Confirmed US_Pennsylvania_Montgomery 4/18/2020        87    7672     3481    2781     3543     7    93 4/24/2020 
AAA1     1 US_Pennsylvania_Montgomery Confirmed cc1=  .998114 cc2=  .720764 lx=  8.14533 if=  75 il=  87 4/18/2020  n=  12 now=    7672 end=       3447      2781      3543 U=     7.65 T=   75.2 p1= -55.1 p2=   222.6 ed=    93 4/24/2020   x1=  75. x2=  87. y1=   .03 y2= -1.54 BEST
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .998116 cc2=  .720764 lx=  8.14133 if=  75 il=  87 4/18/2020  n=  12 now=    7672 end=       3447      2781      3543 U=     7.65 T=   75.2 p1= -55.1 p2=   222.6 ed=    93 4/24/2020   x1=  75. x2=  87. y1=   .03 y2= -1.54 BEST
GP: Confirmed US_Pennsylvania_Montgomery 4/18/2020        87    7672     3447    2781     3543     7    93 4/24/2020 
AAA1     1 US_Pennsylvania_Montgomery Confirmed cc1=  .997621 cc2=  .708946 lx=  8.13533 if=  76 il=  87 4/18/2020  n=  11 now=    7672 end=       3412      2781      3543 U=     7.32 T=   75.4 p1= -55.5 p2=   224.9 ed=    92 4/23/2020   x1=  76. x2=  87. y1=  -.08 y2= -1.59 BEST
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .997621 cc2=  .708946 lx=  8.13633 if=  76 il=  87 4/18/2020  n=  11 now=    7672 end=       3412      2781      3543 U=     7.32 T=   75.4 p1= -55.5 p2=   224.9 ed=    92 4/23/2020   x1=  76. x2=  87. y1=  -.08 y2= -1.59 BEST
GP: Confirmed US_Pennsylvania_Montgomery 4/18/2020        87    7672     3412    2781     3543     7    92 4/23/2020 
AAA1     1 US_Pennsylvania_Montgomery Confirmed cc1=  .997036 cc2=  .695525 lx=  8.15533 if=  77 il=  87 4/18/2020  n=  10 now=    7672 end=       3481      2781      3543 U=     7.67 T=   75.6 p1= -54.6 p2=   220.4 ed=    93 4/24/2020   x1=  77. x2=  87. y1=  -.19 y2= -1.49 BEST
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .997039 cc2=  .695525 lx=  8.15133 if=  77 il=  87 4/18/2020  n=  10 now=    7672 end=       3481      2781      3543 U=     7.67 T=   75.6 p1= -54.6 p2=   220.4 ed=    93 4/24/2020   x1=  77. x2=  87. y1=  -.19 y2= -1.49 BEST
GP: Confirmed US_Pennsylvania_Montgomery 4/18/2020        87    7672     3481    2781     3543     7    93 4/24/2020 
AAA1     1 US_Pennsylvania_Montgomery Confirmed cc1=  .996687 cc2=  .680460 lx=  8.19533 if=  78 il=  87 4/18/2020  n=   9 now=    7672 end=       3623      2781      3543 U=     8.52 T=   75.7 p1= -52.8 p2=   211.8 ed=    95 4/26/2020   x1=  78. x2=  87. y1=  -.27 y2= -1.33 BEST
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .996687 cc2=  .680460 lx=  8.19533 if=  78 il=  87 4/18/2020  n=   9 now=    7672 end=       3623      2781      3543 U=     8.52 T=   75.7 p1= -52.8 p2=   211.8 ed=    95 4/26/2020   x1=  78. x2=  87. y1=  -.27 y2= -1.33 BEST
GP: Confirmed US_Pennsylvania_Montgomery 4/18/2020        87    7672     3623    2781     3543     7    95 4/26/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .997491 cc2=  .664158 lx=  8.36533 if=  79 il=  87 4/18/2020  n=   8 now=    7672 end=       4295      2781      3543 U=    12.57 T=   76.5 p1= -44.0 p2=   178.6 ed=   106 5/7/2020    x1=  79. x2=  87. y1=  -.20 y2=  -.83     
GP: Confirmed US_Pennsylvania_Montgomery 4/18/2020        87    7672     4295    2781     3543     7   106 5/7/2020  
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .998238 cc2=  .644684 lx=  8.98533 if=  80 il=  87 4/18/2020  n=   7 now=    7672 end=       7985      2781      3543 U=    27.68 T=   88.5 p1=   4.1 p2=    96.1 ed=   153 6/23/2020   x1=  80. x2=  87. y1=   .31 y2=   .05     
GP: Confirmed US_Pennsylvania_Montgomery 4/18/2020        87    7672     7985    2781     3543     7   153 6/23/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .997759 cc2=  .619795 lx= 10.94533 if=  81 il=  87 4/18/2020  n=   6 now=    7672 end=      56688      2781      3543 U=    75.07 T=  169.8 p1= 638.9 p2=    13.5 ed=   347 1/3/2021    x1=  81. x2=  87. y1=  1.18 y2=  1.10     
GP: Confirmed US_Pennsylvania_Montgomery 4/18/2020        87    7672    -        2781     3543     7   347 1/3/2021  
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .996743 cc2=  .588495 lx= 10.94533 if=  82 il=  87 4/18/2020  n=   5 now=    7672 end=      56688      2781      3543 U=    79.21 T=  174.4 p1= 638.9 p2=    13.5 ed=   361 1/17/2021   x1=  82. x2=  87. y1=  1.17 y2=  1.10     
GP: Confirmed US_Pennsylvania_Montgomery 4/18/2020        87    7672    -        2781     3543     7   361 1/17/2021 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .997781 cc2=  .845282 lx=  9.21533 if=  46 il=  88 4/19/2020  n=  42 now=    7672 end=      10050      2913      3826 U=    22.78 T=   92.9 p1=  31.0 p2=    76.3 ed=   146 6/16/2020   x1=  46. x2=  88. y1=  2.06 y2=   .21     
GP: Confirmed US_Pennsylvania_Montgomery 4/19/2020        88    7672    10050    2913     3826     8   146 6/16/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .997785 cc2=  .843482 lx=  9.14533 if=  47 il=  88 4/19/2020  n=  41 now=    7672 end=       9370      2913      3826 U=    22.00 T=   91.4 p1=  22.1 p2=    81.9 ed=   143 6/13/2020   x1=  47. x2=  88. y1=  2.02 y2=   .16     
GP: Confirmed US_Pennsylvania_Montgomery 4/19/2020        88    7672     9370    2913     3826     8   143 6/13/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .997758 cc2=  .841584 lx=  9.09533 if=  48 il=  88 4/19/2020  n=  40 now=    7672 end=       8913      2913      3826 U=    21.78 T=   90.4 p1=  16.2 p2=    86.1 ed=   141 6/11/2020   x1=  48. x2=  88. y1=  1.95 y2=   .11     
GP: Confirmed US_Pennsylvania_Montgomery 4/19/2020        88    7672     8913    2913     3826     8   141 6/11/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .997897 cc2=  .839783 lx=  9.01533 if=  49 il=  88 4/19/2020  n=  39 now=    7672 end=       8228      2913      3826 U=    20.72 T=   88.8 p1=   7.2 p2=    93.2 ed=   137 6/7/2020    x1=  49. x2=  88. y1=  1.92 y2=   .04     
GP: Confirmed US_Pennsylvania_Montgomery 4/19/2020        88    7672     8228    2913     3826     8   137 6/7/2020  
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .997934 cc2=  .837806 lx=  8.95533 if=  50 il=  88 4/19/2020  n=  38 now=    7672 end=       7749      2913      3826 U=    20.25 T=   87.6 p1=   1.0 p2=    99.0 ed=   135 6/5/2020    x1=  50. x2=  88. y1=  1.85 y2=  -.02     
GP: Confirmed US_Pennsylvania_Montgomery 4/19/2020        88    7672     7749    2913     3826     8   135 6/5/2020  
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .998094 cc2=  .835873 lx=  8.89533 if=  51 il=  88 4/19/2020  n=  37 now=    7672 end=       7297      2913      3826 U=    19.70 T=   86.3 p1=  -4.9 p2=   105.1 ed=   132 6/2/2020    x1=  51. x2=  88. y1=  1.79 y2=  -.09     
GP: Confirmed US_Pennsylvania_Montgomery 4/19/2020        88    7672     7297    2913     3826     8   132 6/2/2020  
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .998403 cc2=  .834004 lx=  8.82533 if=  52 il=  88 4/19/2020  n=  36 now=    7672 end=       6804      2913      3826 U=    18.68 T=   84.9 p1= -11.3 p2=   112.8 ed=   129 5/30/2020   x1=  52. x2=  88. y1=  1.76 y2=  -.16     
GP: Confirmed US_Pennsylvania_Montgomery 4/19/2020        88    7672     6804    2913     3826     8   129 5/30/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .998589 cc2=  .831922 lx=  8.76533 if=  53 il=  88 4/19/2020  n=  35 now=    7672 end=       6408      2913      3826 U=    17.58 T=   83.8 p1= -16.5 p2=   119.7 ed=   125 5/26/2020   x1=  53. x2=  88. y1=  1.75 y2=  -.24     
GP: Confirmed US_Pennsylvania_Montgomery 4/19/2020        88    7672     6408    2913     3826     8   125 5/26/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .998554 cc2=  .829523 lx=  8.73533 if=  54 il=  88 4/19/2020  n=  34 now=    7672 end=       6218      2913      3826 U=    17.43 T=   83.2 p1= -19.0 p2=   123.4 ed=   124 5/25/2020   x1=  54. x2=  88. y1=  1.67 y2=  -.28     
GP: Confirmed US_Pennsylvania_Montgomery 4/19/2020        88    7672     6218    2913     3826     8   124 5/25/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .998641 cc2=  .827143 lx=  8.69533 if=  55 il=  88 4/19/2020  n=  33 now=    7672 end=       5974      2913      3826 U=    16.72 T=   82.5 p1= -22.1 p2=   128.4 ed=   121 5/22/2020   x1=  55. x2=  88. y1=  1.64 y2=  -.33     
GP: Confirmed US_Pennsylvania_Montgomery 4/19/2020        88    7672     5974    2913     3826     8   121 5/22/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .998614 cc2=  .824537 lx=  8.66533 if=  56 il=  88 4/19/2020  n=  32 now=    7672 end=       5798      2913      3826 U=    16.26 T=   81.9 p1= -24.4 p2=   132.3 ed=   120 5/21/2020   x1=  56. x2=  88. y1=  1.59 y2=  -.37     
GP: Confirmed US_Pennsylvania_Montgomery 4/19/2020        88    7672     5798    2913     3826     8   120 5/21/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .998541 cc2=  .821764 lx=  8.64533 if=  57 il=  88 4/19/2020  n=  31 now=    7672 end=       5683      2913      3826 U=    16.00 T=   81.6 p1= -25.9 p2=   135.0 ed=   119 5/20/2020   x1=  57. x2=  88. y1=  1.53 y2=  -.40     
GP: Confirmed US_Pennsylvania_Montgomery 4/19/2020        88    7672     5683    2913     3826     8   119 5/20/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .998463 cc2=  .818858 lx=  8.61533 if=  58 il=  88 4/19/2020  n=  30 now=    7672 end=       5515      2913      3826 U=    15.55 T=   81.0 p1= -28.1 p2=   139.1 ed=   117 5/18/2020   x1=  58. x2=  88. y1=  1.48 y2=  -.45     
GP: Confirmed US_Pennsylvania_Montgomery 4/19/2020        88    7672     5515    2913     3826     8   117 5/18/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .998168 cc2=  .812472 lx=  8.60533 if=  60 il=  88 4/19/2020  n=  28 now=    7672 end=       5460      2913      3826 U=    15.33 T=   80.9 p1= -28.8 p2=   140.5 ed=   117 5/18/2020   x1=  60. x2=  88. y1=  1.36 y2=  -.46     
GP: Confirmed US_Pennsylvania_Montgomery 4/19/2020        88    7672     5460    2913     3826     8   117 5/18/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .997974 cc2=  .808992 lx=  8.59533 if=  61 il=  88 4/19/2020  n=  27 now=    7672 end=       5406      2913      3826 U=    15.13 T=   80.7 p1= -29.5 p2=   141.9 ed=   116 5/17/2020   x1=  61. x2=  88. y1=  1.30 y2=  -.48     
GP: Confirmed US_Pennsylvania_Montgomery 4/19/2020        88    7672     5406    2913     3826     8   116 5/17/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .997741 cc2=  .805291 lx=  8.58533 if=  62 il=  88 4/19/2020  n=  26 now=    7672 end=       5352      2913      3826 U=    14.82 T=   80.6 p1= -30.2 p2=   143.3 ed=   115 5/16/2020   x1=  62. x2=  88. y1=  1.26 y2=  -.50     
GP: Confirmed US_Pennsylvania_Montgomery 4/19/2020        88    7672     5352    2913     3826     8   115 5/16/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .997198 cc2=  .797198 lx=  8.61533 if=  64 il=  88 4/19/2020  n=  24 now=    7672 end=       5515      2913      3826 U=    15.97 T=   80.8 p1= -28.1 p2=   139.1 ed=   118 5/19/2020   x1=  64. x2=  88. y1=  1.05 y2=  -.45     
GP: Confirmed US_Pennsylvania_Montgomery 4/19/2020        88    7672     5515    2913     3826     8   118 5/19/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .997219 cc2=  .793095 lx=  8.54533 if=  65 il=  88 4/19/2020  n=  23 now=    7672 end=       5142      2913      3826 U=    15.05 T=   79.5 p1= -33.0 p2=   149.2 ed=   115 5/16/2020   x1=  65. x2=  88. y1=   .96 y2=  -.56     
GP: Confirmed US_Pennsylvania_Montgomery 4/19/2020        88    7672     5142    2913     3826     8   115 5/16/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .997691 cc2=  .784490 lx=  8.40533 if=  67 il=  88 4/19/2020  n=  21 now=    7672 end=       4470      2913      3826 U=    12.78 T=   77.2 p1= -41.7 p2=   171.6 ed=   107 5/8/2020    x1=  67. x2=  88. y1=   .80 y2=  -.85     
GP: Confirmed US_Pennsylvania_Montgomery 4/19/2020        88    7672     4470    2913     3826     8   107 5/8/2020  
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .998230 cc2=  .780013 lx=  8.34533 if=  68 il=  88 4/19/2020  n=  20 now=    7672 end=       4210      2913      3826 U=    11.64 T=   76.4 p1= -45.1 p2=   182.2 ed=   103 5/4/2020    x1=  68. x2=  88. y1=   .72 y2= -1.00     
GP: Confirmed US_Pennsylvania_Montgomery 4/19/2020        88    7672     4210    2913     3826     8   103 5/4/2020  
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .998710 cc2=  .775103 lx=  8.30533 if=  69 il=  88 4/19/2020  n=  19 now=    7672 end=       4045      2913      3826 U=    10.64 T=   76.2 p1= -47.3 p2=   189.7 ed=   101 5/2/2020    x1=  69. x2=  88. y1=   .67 y2= -1.11     
GP: Confirmed US_Pennsylvania_Montgomery 4/19/2020        88    7672     4045    2913     3826     8   101 5/2/2020  
AAA1     1 US_Pennsylvania_Montgomery Confirmed cc1=  .998730 cc2=  .769314 lx=  8.27533 if=  70 il=  88 4/19/2020  n=  18 now=    7672 end=       3925      2913      3826 U=    10.02 T=   75.9 p1= -48.8 p2=   195.5 ed=    99 4/30/2020   x1=  70. x2=  88. y1=   .59 y2= -1.21 BEST
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .998731 cc2=  .769314 lx=  8.27933 if=  70 il=  88 4/19/2020  n=  18 now=    7672 end=       3925      2913      3826 U=    10.02 T=   75.9 p1= -48.8 p2=   195.5 ed=    99 4/30/2020   x1=  70. x2=  88. y1=   .59 y2= -1.21 BEST
GP: Confirmed US_Pennsylvania_Montgomery 4/19/2020        88    7672     3925    2913     3826     8    99 4/30/2020 
AAA1     1 US_Pennsylvania_Montgomery Confirmed cc1=  .998645 cc2=  .762943 lx=  8.26533 if=  71 il=  88 4/19/2020  n=  17 now=    7672 end=       3886      2913      3826 U=     9.69 T=   75.9 p1= -49.3 p2=   197.4 ed=    98 4/29/2020   x1=  71. x2=  88. y1=   .51 y2= -1.24 BEST
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .998646 cc2=  .762943 lx=  8.26133 if=  71 il=  88 4/19/2020  n=  17 now=    7672 end=       3886      2913      3826 U=     9.69 T=   75.9 p1= -49.3 p2=   197.4 ed=    98 4/29/2020   x1=  71. x2=  88. y1=   .51 y2= -1.24 BEST
GP: Confirmed US_Pennsylvania_Montgomery 4/19/2020        88    7672     3886    2913     3826     8    98 4/29/2020 
AAA1     1 US_Pennsylvania_Montgomery Confirmed cc1=  .998427 cc2=  .755892 lx=  8.25533 if=  72 il=  88 4/19/2020  n=  16 now=    7672 end=       3848      2913      3826 U=     9.57 T=   75.8 p1= -49.8 p2=   199.4 ed=    98 4/29/2020   x1=  72. x2=  88. y1=   .39 y2= -1.28 BEST
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .998428 cc2=  .755892 lx=  8.25233 if=  72 il=  88 4/19/2020  n=  16 now=    7672 end=       3848      2913      3826 U=     9.57 T=   75.8 p1= -49.8 p2=   199.4 ed=    98 4/29/2020   x1=  72. x2=  88. y1=   .39 y2= -1.28 BEST
GP: Confirmed US_Pennsylvania_Montgomery 4/19/2020        88    7672     3848    2913     3826     8    98 4/29/2020 
AAA1     1 US_Pennsylvania_Montgomery Confirmed cc1=  .998275 cc2=  .748275 lx=  8.23533 if=  73 il=  88 4/19/2020  n=  15 now=    7672 end=       3771      2913      3826 U=     9.09 T=   75.7 p1= -50.8 p2=   203.4 ed=    97 4/28/2020   x1=  73. x2=  88. y1=   .30 y2= -1.35 BEST
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .998275 cc2=  .748275 lx=  8.23633 if=  73 il=  88 4/19/2020  n=  15 now=    7672 end=       3771      2913      3826 U=     9.09 T=   75.7 p1= -50.8 p2=   203.4 ed=    97 4/28/2020   x1=  73. x2=  88. y1=   .30 y2= -1.35 BEST
GP: Confirmed US_Pennsylvania_Montgomery 4/19/2020        88    7672     3771    2913     3826     8    97 4/28/2020 
AAA1     1 US_Pennsylvania_Montgomery Confirmed cc1=  .997973 cc2=  .739774 lx=  8.22533 if=  74 il=  88 4/19/2020  n=  14 now=    7672 end=       3734      2913      3826 U=     8.83 T=   75.7 p1= -51.3 p2=   205.5 ed=    96 4/27/2020   x1=  74. x2=  88. y1=   .19 y2= -1.39 BEST
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .997973 cc2=  .739774 lx=  8.22533 if=  74 il=  88 4/19/2020  n=  14 now=    7672 end=       3734      2913      3826 U=     8.83 T=   75.7 p1= -51.3 p2=   205.5 ed=    96 4/27/2020   x1=  74. x2=  88. y1=   .19 y2= -1.39 BEST
