TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       11255.00000        9.32857
TAB:  US_Michigan_Oakland Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .996928 cc2=  .761226 lx=  6.17324 if=  62 il=  79 4/10/2020  n=  17 now=    1056 end=        479       282       487 U=     7.73 T=   74.1 p1= -54.6 p2=   220.5 ed=    92 4/23/2020   x1=  62. x2=  79. y1=  1.57 y2=  -.63 BEST
GP: Deaths    US_Michigan_Oakland 4/10/2020        79    1056      479     282      487     5    92 4/23/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .996758 cc2=  .754222 lx=  6.23224 if=  63 il=  79 4/10/2020  n=  16 now=    1056 end=        508       282       487 U=     8.44 T=   74.6 p1= -51.9 p2=   207.9 ed=    94 4/25/2020   x1=  63. x2=  79. y1=  1.37 y2=  -.53     
GP: Deaths    US_Michigan_Oakland 4/10/2020        79    1056      508     282      487     5    94 4/25/2020 
AAA1     1 US_Michigan_Oakland Deaths    cc1=  .995294 cc2=  .737096 lx=  6.22224 if=  65 il=  79 4/10/2020  n=  14 now=    1056 end=        503       282       487 U=     8.59 T=   74.3 p1= -52.4 p2=   209.9 ed=    94 4/25/2020   x1=  65. x2=  79. y1=  1.09 y2=  -.54 BEST
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .995295 cc2=  .737096 lx=  6.21824 if=  65 il=  79 4/10/2020  n=  14 now=    1056 end=        503       282       487 U=     8.59 T=   74.3 p1= -52.4 p2=   209.9 ed=    94 4/25/2020   x1=  65. x2=  79. y1=  1.09 y2=  -.54 BEST
GP: Deaths    US_Michigan_Oakland 4/10/2020        79    1056      503     282      487     5    94 4/25/2020 
AAA1     1 US_Michigan_Oakland Deaths    cc1=  .995066 cc2=  .727805 lx=  6.15224 if=  66 il=  79 4/10/2020  n=  13 now=    1056 end=        469       282       487 U=     7.77 T=   73.8 p1= -55.6 p2=   225.2 ed=    92 4/23/2020   x1=  66. x2=  79. y1=  1.00 y2=  -.67 BEST
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .995067 cc2=  .727805 lx=  6.15624 if=  66 il=  79 4/10/2020  n=  13 now=    1056 end=        469       282       487 U=     7.77 T=   73.8 p1= -55.6 p2=   225.2 ed=    92 4/23/2020   x1=  66. x2=  79. y1=  1.00 y2=  -.67 BEST
GP: Deaths    US_Michigan_Oakland 4/10/2020        79    1056      469     282      487     5    92 4/23/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .997206 cc2=  .680978 lx=  8.56224 if=  70 il=  79 4/10/2020  n=   9 now=    1056 end=       5230       282       487 U=    29.38 T=  110.5 p1= 395.3 p2=    20.2 ed=   179 7/19/2020   x1=  70. x2=  79. y1=  1.38 y2=  1.07     
GP: Deaths    US_Michigan_Oakland 4/10/2020        79    1056    -         282      487     5   179 7/19/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .996726 cc2=  .663393 lx=  8.96224 if=  71 il=  79 4/10/2020  n=   8 now=    1056 end=       7802       282       487 U=    34.63 T=  120.6 p1= 638.8 p2=    13.5 ed=   202 8/11/2020   x1=  71. x2=  79. y1=  1.43 y2=  1.20     
GP: Deaths    US_Michigan_Oakland 4/10/2020        79    1056    -         282      487     5   202 8/11/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .995758 cc2=  .642204 lx=  8.96224 if=  72 il=  79 4/10/2020  n=   7 now=    1056 end=       7802       282       487 U=    35.26 T=  121.3 p1= 638.8 p2=    13.5 ed=   204 8/13/2020   x1=  72. x2=  79. y1=  1.40 y2=  1.20     
GP: Deaths    US_Michigan_Oakland 4/10/2020        79    1056    -         282      487     5   204 8/13/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .997222 cc2=  .619257 lx=  7.31224 if=  73 il=  79 4/10/2020  n=   6 now=    1056 end=       1498       282       487 U=    17.44 T=   87.9 p1=  41.9 p2=    70.5 ed=   129 5/30/2020   x1=  73. x2=  79. y1=   .86 y2=   .51     
GP: Deaths    US_Michigan_Oakland 4/10/2020        79    1056     1498     282      487     5   129 5/30/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .995809 cc2=  .587561 lx=  8.42224 if=  74 il=  79 4/10/2020  n=   5 now=    1056 end=       4547       282       487 U=    27.79 T=  107.4 p1= 330.6 p2=    23.2 ed=   172 7/12/2020   x1=  74. x2=  79. y1=  1.20 y2=  1.02     
GP: Deaths    US_Michigan_Oakland 4/10/2020        79    1056    -         282      487     5   172 7/12/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .997258 cc2=  .784058 lx=  6.40224 if=  59 il=  80 4/11/2020  n=  21 now=    1056 end=        603       316       565 U=     9.64 T=   75.8 p1= -42.9 p2=   175.1 ed=    98 4/29/2020   x1=  59. x2=  80. y1=  1.74 y2=  -.44     
GP: Deaths    US_Michigan_Oakland 4/11/2020        80    1056      603     316      565     4    98 4/29/2020 
AAA1     1 US_Michigan_Oakland Deaths    cc1=  .997443 cc2=  .779225 lx=  6.34224 if=  60 il=  80 4/11/2020  n=  20 now=    1056 end=        568       316       565 U=     8.83 T=   75.3 p1= -46.2 p2=   185.9 ed=    96 4/27/2020   x1=  60. x2=  80. y1=  1.73 y2=  -.53 BEST
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .997444 cc2=  .779225 lx=  6.34624 if=  60 il=  80 4/11/2020  n=  20 now=    1056 end=        568       316       565 U=     8.83 T=   75.3 p1= -46.2 p2=   185.9 ed=    96 4/27/2020   x1=  60. x2=  80. y1=  1.73 y2=  -.53 BEST
GP: Deaths    US_Michigan_Oakland 4/11/2020        80    1056      568     316      565     4    96 4/27/2020 
AAA1     1 US_Michigan_Oakland Deaths    cc1=  .997046 cc2=  .773439 lx=  6.34224 if=  61 il=  80 4/11/2020  n=  19 now=    1056 end=        568       316       565 U=     8.90 T=   75.2 p1= -46.2 p2=   185.9 ed=    96 4/27/2020   x1=  61. x2=  80. y1=  1.60 y2=  -.53 BEST
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .997046 cc2=  .773439 lx=  6.34024 if=  61 il=  80 4/11/2020  n=  19 now=    1056 end=        568       316       565 U=     8.90 T=   75.2 p1= -46.2 p2=   185.9 ed=    96 4/27/2020   x1=  61. x2=  80. y1=  1.60 y2=  -.53 BEST
GP: Deaths    US_Michigan_Oakland 4/11/2020        80    1056      568     316      565     4    96 4/27/2020 
AAA1     1 US_Michigan_Oakland Deaths    cc1=  .996653 cc2=  .767238 lx=  6.32224 if=  62 il=  80 4/11/2020  n=  18 now=    1056 end=        556       316       565 U=     8.31 T=   75.3 p1= -47.3 p2=   189.9 ed=    94 4/25/2020   x1=  62. x2=  80. y1=  1.60 y2=  -.57 BEST
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .996654 cc2=  .767238 lx=  6.31824 if=  62 il=  80 4/11/2020  n=  18 now=    1056 end=        556       316       565 U=     8.31 T=   75.3 p1= -47.3 p2=   189.9 ed=    94 4/25/2020   x1=  62. x2=  80. y1=  1.60 y2=  -.57 BEST
GP: Deaths    US_Michigan_Oakland 4/11/2020        80    1056      556     316      565     4    94 4/25/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .996654 cc2=  .760952 lx=  6.39224 if=  63 il=  80 4/11/2020  n=  17 now=    1056 end=        597       316       565 U=     9.14 T=   75.9 p1= -43.5 p2=   176.9 ed=    97 4/28/2020   x1=  63. x2=  80. y1=  1.41 y2=  -.45     
GP: Deaths    US_Michigan_Oakland 4/11/2020        80    1056      597     316      565     4    97 4/28/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .995243 cc2=  .745243 lx=  6.41224 if=  65 il=  80 4/11/2020  n=  15 now=    1056 end=        609       316       565 U=     9.56 T=   76.0 p1= -42.3 p2=   173.4 ed=    98 4/29/2020   x1=  65. x2=  80. y1=  1.15 y2=  -.42     
GP: Deaths    US_Michigan_Oakland 4/11/2020        80    1056      609     316      565     4    98 4/29/2020 
AAA1     1 US_Michigan_Oakland Deaths    cc1=  .994700 cc2=  .736501 lx=  6.36224 if=  66 il=  80 4/11/2020  n=  14 now=    1056 end=        579       316       565 U=     8.89 T=   75.6 p1= -45.2 p2=   182.4 ed=    96 4/27/2020   x1=  66. x2=  80. y1=  1.07 y2=  -.50 BEST
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .994701 cc2=  .736501 lx=  6.35724 if=  66 il=  80 4/11/2020  n=  14 now=    1056 end=        579       316       565 U=     8.89 T=   75.6 p1= -45.2 p2=   182.4 ed=    96 4/27/2020   x1=  66. x2=  80. y1=  1.07 y2=  -.50 BEST
GP: Deaths    US_Michigan_Oakland 4/11/2020        80    1056      579     316      565     4    96 4/27/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .997695 cc2=  .696184 lx=  8.96224 if=  70 il=  80 4/11/2020  n=  10 now=    1056 end=       7802       316       565 U=    32.37 T=  117.7 p1= 638.8 p2=    13.5 ed=   194 8/3/2020    x1=  70. x2=  80. y1=  1.47 y2=  1.17     
GP: Deaths    US_Michigan_Oakland 4/11/2020        80    1056    -         316      565     4   194 8/3/2020  
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .997191 cc2=  .680963 lx=  8.96224 if=  71 il=  80 4/11/2020  n=   9 now=    1056 end=       7802       316       565 U=    33.85 T=  119.4 p1= 638.8 p2=    13.5 ed=   199 8/8/2020    x1=  71. x2=  80. y1=  1.43 y2=  1.17     
GP: Deaths    US_Michigan_Oakland 4/11/2020        80    1056    -         316      565     4   199 8/8/2020  
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .996643 cc2=  .663310 lx=  8.96224 if=  72 il=  80 4/11/2020  n=   8 now=    1056 end=       7802       316       565 U=    34.27 T=  119.9 p1= 638.8 p2=    13.5 ed=   200 8/9/2020    x1=  72. x2=  80. y1=  1.40 y2=  1.17     
GP: Deaths    US_Michigan_Oakland 4/11/2020        80    1056    -         316      565     4   200 8/9/2020  
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .997803 cc2=  .644250 lx=  8.94224 if=  73 il=  80 4/11/2020  n=   7 now=    1056 end=       7648       316       565 U=    31.25 T=  116.2 p1= 624.2 p2=    13.8 ed=   189 7/29/2020   x1=  73. x2=  80. y1=  1.38 y2=  1.16     
GP: Deaths    US_Michigan_Oakland 4/11/2020        80    1056    -         316      565     4   189 7/29/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .996928 cc2=  .618964 lx=  8.96224 if=  74 il=  80 4/11/2020  n=   6 now=    1056 end=       7802       316       565 U=    31.97 T=  117.2 p1= 638.8 p2=    13.5 ed=   192 8/1/2020    x1=  74. x2=  80. y1=  1.35 y2=  1.17     
GP: Deaths    US_Michigan_Oakland 4/11/2020        80    1056    -         316      565     4   192 8/1/2020  
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .995083 cc2=  .586835 lx=  8.96224 if=  75 il=  80 4/11/2020  n=   5 now=    1056 end=       7802       316       565 U=    32.38 T=  117.7 p1= 638.8 p2=    13.5 ed=   194 8/3/2020    x1=  75. x2=  80. y1=  1.32 y2=  1.17     
GP: Deaths    US_Michigan_Oakland 4/11/2020        80    1056    -         316      565     4   194 8/3/2020  
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .997598 cc2=  .789084 lx=  6.40224 if=  59 il=  81 4/12/2020  n=  22 now=    1056 end=        603       329       565 U=     9.81 T=   76.1 p1= -42.9 p2=   175.1 ed=    99 4/30/2020   x1=  59. x2=  81. y1=  1.74 y2=  -.50     
GP: Deaths    US_Michigan_Oakland 4/12/2020        81    1056      603     329      565     4    99 4/30/2020 
AAA1     1 US_Michigan_Oakland Deaths    cc1=  .997763 cc2=  .784563 lx=  6.36224 if=  60 il=  81 4/12/2020  n=  21 now=    1056 end=        579       329       565 U=     9.12 T=   75.8 p1= -45.2 p2=   182.4 ed=    97 4/28/2020   x1=  60. x2=  81. y1=  1.74 y2=  -.57 BEST
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .997763 cc2=  .784563 lx=  6.36224 if=  60 il=  81 4/12/2020  n=  21 now=    1056 end=        579       329       565 U=     9.12 T=   75.8 p1= -45.2 p2=   182.4 ed=    97 4/28/2020   x1=  60. x2=  81. y1=  1.74 y2=  -.57 BEST
GP: Deaths    US_Michigan_Oakland 4/12/2020        81    1056      579     329      565     4    97 4/28/2020 
AAA1     1 US_Michigan_Oakland Deaths    cc1=  .997431 cc2=  .779213 lx=  6.36224 if=  61 il=  81 4/12/2020  n=  20 now=    1056 end=        579       329       565 U=     9.20 T=   75.8 p1= -45.2 p2=   182.4 ed=    97 4/28/2020   x1=  61. x2=  81. y1=  1.60 y2=  -.57 BEST
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .997431 cc2=  .779213 lx=  6.35824 if=  61 il=  81 4/12/2020  n=  20 now=    1056 end=        579       329       565 U=     9.20 T=   75.8 p1= -45.2 p2=   182.4 ed=    97 4/28/2020   x1=  61. x2=  81. y1=  1.60 y2=  -.57 BEST
GP: Deaths    US_Michigan_Oakland 4/12/2020        81    1056      579     329      565     4    97 4/28/2020 
AAA1     1 US_Michigan_Oakland Deaths    cc1=  .997103 cc2=  .773496 lx=  6.34224 if=  62 il=  81 4/12/2020  n=  19 now=    1056 end=        568       329       565 U=     8.62 T=   75.8 p1= -46.2 p2=   185.9 ed=    96 4/27/2020   x1=  62. x2=  81. y1=  1.60 y2=  -.60 BEST
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .997103 cc2=  .773496 lx=  6.34024 if=  62 il=  81 4/12/2020  n=  19 now=    1056 end=        568       329       565 U=     8.62 T=   75.8 p1= -46.2 p2=   185.9 ed=    96 4/27/2020   x1=  62. x2=  81. y1=  1.60 y2=  -.60 BEST
GP: Deaths    US_Michigan_Oakland 4/12/2020        81    1056      568     329      565     4    96 4/27/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .997149 cc2=  .767734 lx=  6.40224 if=  63 il=  81 4/12/2020  n=  18 now=    1056 end=        603       329       565 U=     9.42 T=   76.3 p1= -42.9 p2=   175.1 ed=    98 4/29/2020   x1=  63. x2=  81. y1=  1.41 y2=  -.50     
GP: Deaths    US_Michigan_Oakland 4/12/2020        81    1056      603     329      565     4    98 4/29/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .996031 cc2=  .753496 lx=  6.42224 if=  65 il=  81 4/12/2020  n=  16 now=    1056 end=        615       329       565 U=     9.88 T=   76.4 p1= -41.8 p2=   171.7 ed=    99 4/30/2020   x1=  65. x2=  81. y1=  1.15 y2=  -.47     
GP: Deaths    US_Michigan_Oakland 4/12/2020        81    1056      615     329      565     4    99 4/30/2020 
AAA1     1 US_Michigan_Oakland Deaths    cc1=  .995618 cc2=  .745618 lx=  6.37224 if=  66 il=  81 4/12/2020  n=  15 now=    1056 end=        585       329       565 U=     9.21 T=   75.9 p1= -44.6 p2=   180.5 ed=    97 4/28/2020   x1=  66. x2=  81. y1=  1.08 y2=  -.55 BEST
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .995618 cc2=  .745618 lx=  6.37624 if=  66 il=  81 4/12/2020  n=  15 now=    1056 end=        585       329       565 U=     9.21 T=   75.9 p1= -44.6 p2=   180.5 ed=    97 4/28/2020   x1=  66. x2=  81. y1=  1.08 y2=  -.55 BEST
GP: Deaths    US_Michigan_Oakland 4/12/2020        81    1056      585     329      565     4    97 4/28/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .997835 cc2=  .709160 lx=  8.46224 if=  70 il=  81 4/12/2020  n=  11 now=    1056 end=       4732       329       565 U=    29.58 T=  110.0 p1= 348.1 p2=    22.3 ed=   179 7/19/2020   x1=  70. x2=  81. y1=  1.35 y2=   .98     
GP: Deaths    US_Michigan_Oakland 4/12/2020        81    1056    -         329      565     4   179 7/19/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .997478 cc2=  .695966 lx=  8.96224 if=  71 il=  81 4/12/2020  n=  10 now=    1056 end=       7802       329       565 U=    35.90 T=  122.4 p1= 638.8 p2=    13.5 ed=   207 8/16/2020   x1=  71. x2=  81. y1=  1.43 y2=  1.15     
GP: Deaths    US_Michigan_Oakland 4/12/2020        81    1056    -         329      565     4   207 8/16/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .996858 cc2=  .680630 lx=  8.96224 if=  72 il=  81 4/12/2020  n=   9 now=    1056 end=       7802       329       565 U=    36.57 T=  123.2 p1= 638.8 p2=    13.5 ed=   209 8/18/2020   x1=  72. x2=  81. y1=  1.40 y2=  1.15     
GP: Deaths    US_Michigan_Oakland 4/12/2020        81    1056    -         329      565     4   209 8/18/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .997467 cc2=  .664134 lx=  7.32224 if=  73 il=  81 4/12/2020  n=   8 now=    1056 end=       1513       329       565 U=    18.24 T=   88.7 p1=  43.3 p2=    69.8 ed=   131 6/1/2020    x1=  73. x2=  81. y1=   .86 y2=   .42     
GP: Deaths    US_Michigan_Oakland 4/12/2020        81    1056     1513     329      565     4   131 6/1/2020  
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .996429 cc2=  .642875 lx=  7.59224 if=  74 il=  81 4/12/2020  n=   7 now=    1056 end=       1982       329       565 U=    21.21 T=   93.4 p1=  87.7 p2=    53.3 ed=   143 6/13/2020   x1=  74. x2=  81. y1=   .92 y2=   .59     
GP: Deaths    US_Michigan_Oakland 4/12/2020        81    1056     1982     329      565     4   143 6/13/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .994647 cc2=  .616683 lx=  7.78224 if=  75 il=  81 4/12/2020  n=   6 now=    1056 end=       2397       329       565 U=    23.57 T=   97.2 p1= 127.0 p2=    44.1 ed=   152 6/22/2020   x1=  75. x2=  81. y1=   .94 y2=   .69     
GP: Deaths    US_Michigan_Oakland 4/12/2020        81    1056     2397     329      565     4   152 6/22/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .991617 cc2=  .583368 lx=  6.98224 if=  76 il=  81 4/12/2020  n=   5 now=    1056 end=       1077       329       565 U=    14.90 T=   83.5 p1=   2.0 p2=    98.1 ed=   118 5/19/2020   x1=  76. x2=  81. y1=   .51 y2=   .17     
GP: Deaths    US_Michigan_Oakland 4/12/2020        81    1056     1077     329      565     4   118 5/19/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .997886 cc2=  .793762 lx=  6.40224 if=  59 il=  82 4/13/2020  n=  23 now=    1056 end=        603       347       577 U=     9.85 T=   76.2 p1= -42.9 p2=   175.1 ed=    99 4/30/2020   x1=  59. x2=  82. y1=  1.74 y2=  -.59     
GP: Deaths    US_Michigan_Oakland 4/13/2020        82    1056      603     347      577     3    99 4/30/2020 
AAA1     1 US_Michigan_Oakland Deaths    cc1=  .998043 cc2=  .789529 lx=  6.36224 if=  60 il=  82 4/13/2020  n=  22 now=    1056 end=        579       347       577 U=     9.16 T=   75.9 p1= -45.2 p2=   182.4 ed=    97 4/28/2020   x1=  60. x2=  82. y1=  1.74 y2=  -.67 BEST
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .998043 cc2=  .789529 lx=  6.36424 if=  60 il=  82 4/13/2020  n=  22 now=    1056 end=        579       347       577 U=     9.16 T=   75.9 p1= -45.2 p2=   182.4 ed=    97 4/28/2020   x1=  60. x2=  82. y1=  1.74 y2=  -.67 BEST
GP: Deaths    US_Michigan_Oakland 4/13/2020        82    1056      579     347      577     3    97 4/28/2020 
AAA1     1 US_Michigan_Oakland Deaths    cc1=  .997766 cc2=  .784566 lx=  6.36224 if=  61 il=  82 4/13/2020  n=  21 now=    1056 end=        579       347       577 U=     9.24 T=   75.8 p1= -45.2 p2=   182.4 ed=    97 4/28/2020   x1=  61. x2=  82. y1=  1.60 y2=  -.67 BEST
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .997766 cc2=  .784566 lx=  6.36024 if=  61 il=  82 4/13/2020  n=  21 now=    1056 end=        579       347       577 U=     9.24 T=   75.8 p1= -45.2 p2=   182.4 ed=    97 4/28/2020   x1=  61. x2=  82. y1=  1.60 y2=  -.67 BEST
GP: Deaths    US_Michigan_Oakland 4/13/2020        82    1056      579     347      577     3    97 4/28/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .997496 cc2=  .779279 lx=  6.34224 if=  62 il=  82 4/13/2020  n=  20 now=    1056 end=        568       347       577 U=     8.67 T=   75.9 p1= -46.2 p2=   185.9 ed=    96 4/27/2020   x1=  62. x2=  82. y1=  1.60 y2=  -.71     
GP: Deaths    US_Michigan_Oakland 4/13/2020        82    1056      568     347      577     3    96 4/27/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .997556 cc2=  .773949 lx=  6.40224 if=  63 il=  82 4/13/2020  n=  19 now=    1056 end=        603       347       577 U=     9.48 T=   76.4 p1= -42.9 p2=   175.1 ed=    98 4/29/2020   x1=  63. x2=  82. y1=  1.41 y2=  -.59     
GP: Deaths    US_Michigan_Oakland 4/13/2020        82    1056      603     347      577     3    98 4/29/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .996654 cc2=  .760952 lx=  6.41224 if=  65 il=  82 4/13/2020  n=  17 now=    1056 end=        609       347       577 U=     9.86 T=   76.3 p1= -42.3 p2=   173.4 ed=    99 4/30/2020   x1=  65. x2=  82. y1=  1.15 y2=  -.57     
GP: Deaths    US_Michigan_Oakland 4/13/2020        82    1056      609     347      577     3    99 4/30/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .996349 cc2=  .753814 lx=  6.37224 if=  66 il=  82 4/13/2020  n=  16 now=    1056 end=        585       347       577 U=     9.27 T=   76.0 p1= -44.6 p2=   180.5 ed=    97 4/28/2020   x1=  66. x2=  82. y1=  1.08 y2=  -.65     
GP: Deaths    US_Michigan_Oakland 4/13/2020        82    1056      585     347      577     3    97 4/28/2020 
AAA1     1 US_Michigan_Oakland Deaths    cc1=  .995660 cc2=  .745660 lx=  6.36224 if=  67 il=  82 4/13/2020  n=  15 now=    1056 end=        579       347       577 U=     8.77 T=   76.1 p1= -45.2 p2=   182.4 ed=    96 4/27/2020   x1=  67. x2=  82. y1=  1.04 y2=  -.67 BEST
