TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        3161.00000        8.05864
TAB:  US_Arizona_Pima Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Arizona_Pima Confirmed cc1=  .985762 cc2=  .697087 lx= 10.05864 if=  49 il=  60 3/22/2020  n=  11 now=    3161 end=      23356        17      6014 U=    33.25 T=  125.8 p1= 638.9 p2=    13.5 ed=   204 8/13/2020   x1=  49. x2=  60. y1=  2.31 y2=  1.98     
GP: Confirmed US_Arizona_Pima 3/22/2020        60    3161    -          17     6014     1   204 8/13/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .988788 cc2=  .687277 lx= 10.05864 if=  50 il=  60 3/22/2020  n=  10 now=    3161 end=      23356        17      6014 U=    30.23 T=  119.8 p1= 638.9 p2=    13.5 ed=   191 7/31/2020   x1=  50. x2=  60. y1=  2.31 y2=  1.98     
GP: Confirmed US_Arizona_Pima 3/22/2020        60    3161    -          17     6014     1   191 7/31/2020 
AAA1     1 US_Arizona_Pima Confirmed cc1=  .986666 cc2=  .670438 lx=  8.70864 if=  51 il=  60 3/22/2020  n=   9 now=    3161 end=       6055        17      6014 U=    22.87 T=  100.5 p1=  91.6 p2=    52.2 ed=   154 6/24/2020   x1=  51. x2=  60. y1=  2.16 y2=  1.77 BEST
AAA2     1 US_Arizona_Pima Confirmed cc1=  .986666 cc2=  .670438 lx=  8.71164 if=  51 il=  60 3/22/2020  n=   9 now=    3161 end=       6055        17      6014 U=    22.87 T=  100.5 p1=  91.6 p2=    52.2 ed=   154 6/24/2020   x1=  51. x2=  60. y1=  2.16 y2=  1.77 BEST
GP: Confirmed US_Arizona_Pima 3/22/2020        60    3161     6055      17     6014     1   154 6/24/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .983788 cc2=  .650454 lx= 10.05864 if=  52 il=  60 3/22/2020  n=   8 now=    3161 end=      23356        17      6014 U=    30.84 T=  121.0 p1= 638.9 p2=    13.5 ed=   193 8/2/2020    x1=  52. x2=  60. y1=  2.24 y2=  1.98     
GP: Confirmed US_Arizona_Pima 3/22/2020        60    3161    -          17     6014     1   193 8/2/2020  
AAA2     1 US_Arizona_Pima Confirmed cc1=  .981399 cc2=  .627845 lx= 10.05864 if=  53 il=  60 3/22/2020  n=   7 now=    3161 end=      23356        17      6014 U=    26.98 T=  113.4 p1= 638.9 p2=    13.5 ed=   177 7/17/2020   x1=  53. x2=  60. y1=  2.24 y2=  1.98     
GP: Confirmed US_Arizona_Pima 3/22/2020        60    3161    -          17     6014     1   177 7/17/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .974143 cc2=  .596179 lx= 10.05864 if=  54 il=  60 3/22/2020  n=   6 now=    3161 end=      23356        17      6014 U=    32.87 T=  125.0 p1= 638.9 p2=    13.5 ed=   202 8/11/2020   x1=  54. x2=  60. y1=  2.16 y2=  1.98     
GP: Confirmed US_Arizona_Pima 3/22/2020        60    3161    -          17     6014     1   202 8/11/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .989877 cc2=  .581629 lx= 10.05864 if=  55 il=  60 3/22/2020  n=   5 now=    3161 end=      23356        17      6014 U=    27.39 T=  114.2 p1= 638.9 p2=    13.5 ed=   178 7/18/2020   x1=  55. x2=  60. y1=  2.16 y2=  1.98     
GP: Confirmed US_Arizona_Pima 3/22/2020        60    3161    -          17     6014     1   178 7/18/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .980306 cc2=  .713045 lx= 10.05864 if=  48 il=  61 3/23/2020  n=  13 now=    3161 end=      23356        24         0 U=    34.24 T=  127.0 p1= 638.9 p2=    13.5 ed=   207 8/16/2020   x1=  48. x2=  61. y1=  2.31 y2=  1.93     
GP: Confirmed US_Arizona_Pima 3/23/2020        61    3161    -          24        0     0   207 8/16/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .986780 cc2=  .709430 lx= 10.05864 if=  49 il=  61 3/23/2020  n=  12 now=    3161 end=      23356        24         0 U=    31.60 T=  122.0 p1= 638.9 p2=    13.5 ed=   196 8/5/2020    x1=  49. x2=  61. y1=  2.31 y2=  1.93     
GP: Confirmed US_Arizona_Pima 3/23/2020        61    3161    -          24        0     0   196 8/5/2020  
AAA2     1 US_Arizona_Pima Confirmed cc1=  .989801 cc2=  .701125 lx= 10.05864 if=  50 il=  61 3/23/2020  n=  11 now=    3161 end=      23356        24         0 U=    28.97 T=  116.9 p1= 638.9 p2=    13.5 ed=   185 7/25/2020   x1=  50. x2=  61. y1=  2.31 y2=  1.93     
GP: Confirmed US_Arizona_Pima 3/23/2020        61    3161    -          24        0     0   185 7/25/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .988517 cc2=  .687005 lx= 10.05864 if=  51 il=  61 3/23/2020  n=  10 now=    3161 end=      23356        24         0 U=    26.33 T=  111.8 p1= 638.9 p2=    13.5 ed=   173 7/13/2020   x1=  51. x2=  61. y1=  2.31 y2=  1.93     
GP: Confirmed US_Arizona_Pima 3/23/2020        61    3161    -          24        0     0   173 7/13/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .985370 cc2=  .669143 lx= 10.05864 if=  52 il=  61 3/23/2020  n=   9 now=    3161 end=      23356        24         0 U=    29.19 T=  117.3 p1= 638.9 p2=    13.5 ed=   186 7/26/2020   x1=  52. x2=  61. y1=  2.24 y2=  1.93     
GP: Confirmed US_Arizona_Pima 3/23/2020        61    3161    -          24        0     0   186 7/26/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .984639 cc2=  .651306 lx= 10.05864 if=  53 il=  61 3/23/2020  n=   8 now=    3161 end=      23356        24         0 U=    25.95 T=  111.0 p1= 638.9 p2=    13.5 ed=   172 7/12/2020   x1=  53. x2=  61. y1=  2.24 y2=  1.93     
GP: Confirmed US_Arizona_Pima 3/23/2020        61    3161    -          24        0     0   172 7/12/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .978222 cc2=  .624669 lx= 10.05864 if=  54 il=  61 3/23/2020  n=   7 now=    3161 end=      23356        24         0 U=    30.25 T=  119.3 p1= 638.9 p2=    13.5 ed=   190 7/30/2020   x1=  54. x2=  61. y1=  2.16 y2=  1.93     
GP: Confirmed US_Arizona_Pima 3/23/2020        61    3161    -          24        0     0   190 7/30/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .990977 cc2=  .613012 lx= 10.05864 if=  55 il=  61 3/23/2020  n=   6 now=    3161 end=      23356        24         0 U=    25.93 T=  111.0 p1= 638.9 p2=    13.5 ed=   172 7/12/2020   x1=  55. x2=  61. y1=  2.16 y2=  1.93     
GP: Confirmed US_Arizona_Pima 3/23/2020        61    3161    -          24        0     0   172 7/12/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .991452 cc2=  .583203 lx= 10.05864 if=  56 il=  61 3/23/2020  n=   5 now=    3161 end=      23356        24         0 U=    24.35 T=  108.0 p1= 638.9 p2=    13.5 ed=   165 7/5/2020    x1=  56. x2=  61. y1=  2.13 y2=  1.93     
GP: Confirmed US_Arizona_Pima 3/23/2020        61    3161    -          24        0     0   165 7/5/2020  
AAA2     1 US_Arizona_Pima Confirmed cc1=  .976099 cc2=  .717900 lx= 10.05864 if=  48 il=  62 3/24/2020  n=  14 now=    3161 end=      23356        42         0 U=    30.14 T=  117.6 p1= 638.9 p2=    13.5 ed=   188 7/28/2020   x1=  48. x2=  62. y1=  2.31 y2=  1.84     
GP: Confirmed US_Arizona_Pima 3/24/2020        62    3161    -          42        0     0   188 7/28/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .982097 cc2=  .714836 lx= 10.05864 if=  49 il=  62 3/24/2020  n=  13 now=    3161 end=      23356        42         0 U=    27.98 T=  113.6 p1= 638.9 p2=    13.5 ed=   179 7/19/2020   x1=  49. x2=  62. y1=  2.31 y2=  1.84     
GP: Confirmed US_Arizona_Pima 3/24/2020        62    3161    -          42        0     0   179 7/19/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .985033 cc2=  .707683 lx= 10.05864 if=  50 il=  62 3/24/2020  n=  12 now=    3161 end=      23356        42         0 U=    25.83 T=  109.6 p1= 638.9 p2=    13.5 ed=   170 7/10/2020   x1=  50. x2=  62. y1=  2.31 y2=  1.84     
GP: Confirmed US_Arizona_Pima 3/24/2020        62    3161    -          42        0     0   170 7/10/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .983945 cc2=  .695270 lx= 10.05864 if=  51 il=  62 3/24/2020  n=  11 now=    3161 end=      23356        42         0 U=    23.68 T=  105.7 p1= 638.9 p2=    13.5 ed=   161 7/1/2020    x1=  51. x2=  62. y1=  2.31 y2=  1.84     
GP: Confirmed US_Arizona_Pima 3/24/2020        62    3161    -          42        0     0   161 7/1/2020  
AAA2     1 US_Arizona_Pima Confirmed cc1=  .979094 cc2=  .677583 lx= 10.05864 if=  52 il=  62 3/24/2020  n=  10 now=    3161 end=      23356        42         0 U=    25.44 T=  108.9 p1= 638.9 p2=    13.5 ed=   168 7/8/2020    x1=  52. x2=  62. y1=  2.24 y2=  1.84     
GP: Confirmed US_Arizona_Pima 3/24/2020        62    3161    -          42        0     0   168 7/8/2020  
AAA2     1 US_Arizona_Pima Confirmed cc1=  .979043 cc2=  .662815 lx= 10.05864 if=  53 il=  62 3/24/2020  n=   9 now=    3161 end=      23356        42         0 U=    22.89 T=  104.2 p1= 638.9 p2=    13.5 ed=   158 6/28/2020   x1=  53. x2=  62. y1=  2.24 y2=  1.84     
GP: Confirmed US_Arizona_Pima 3/24/2020        62    3161    -          42        0     0   158 6/28/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .971722 cc2=  .638389 lx= 10.05864 if=  54 il=  62 3/24/2020  n=   8 now=    3161 end=      23356        42         0 U=    25.30 T=  108.6 p1= 638.9 p2=    13.5 ed=   168 7/8/2020    x1=  54. x2=  62. y1=  2.16 y2=  1.84     
GP: Confirmed US_Arizona_Pima 3/24/2020        62    3161    -          42        0     0   168 7/8/2020  
AAA2     1 US_Arizona_Pima Confirmed cc1=  .982825 cc2=  .629272 lx= 10.05864 if=  55 il=  62 3/24/2020  n=   7 now=    3161 end=      23356        42         0 U=    22.13 T=  102.8 p1= 638.9 p2=    13.5 ed=   155 6/25/2020   x1=  55. x2=  62. y1=  2.16 y2=  1.84     
GP: Confirmed US_Arizona_Pima 3/24/2020        62    3161    -          42        0     0   155 6/25/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .983883 cc2=  .605919 lx= 10.05864 if=  56 il=  62 3/24/2020  n=   6 now=    3161 end=      23356        42         0 U=    20.68 T=  100.1 p1= 638.9 p2=    13.5 ed=   148 6/18/2020   x1=  56. x2=  62. y1=  2.13 y2=  1.84     
GP: Confirmed US_Arizona_Pima 3/24/2020        62    3161    -          42        0     0   148 6/18/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .983238 cc2=  .574989 lx= 10.05864 if=  57 il=  62 3/24/2020  n=   5 now=    3161 end=      23356        42         0 U=    20.04 T=   98.9 p1= 638.9 p2=    13.5 ed=   146 6/16/2020   x1=  57. x2=  62. y1=  2.09 y2=  1.84     
GP: Confirmed US_Arizona_Pima 3/24/2020        62    3161    -          42        0     0   146 6/16/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .978237 cc2=  .728237 lx= 10.05864 if=  48 il=  63 3/25/2020  n=  15 now=    3161 end=      23356        49         0 U=    30.66 T=  118.8 p1= 638.9 p2=    13.5 ed=   191 7/31/2020   x1=  48. x2=  63. y1=  2.31 y2=  1.82     
GP: Confirmed US_Arizona_Pima 3/25/2020        63    3161    -          49        0     0   191 7/31/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .983804 cc2=  .725605 lx= 10.05864 if=  49 il=  63 3/25/2020  n=  14 now=    3161 end=      23356        49         0 U=    28.62 T=  115.1 p1= 638.9 p2=    13.5 ed=   182 7/22/2020   x1=  49. x2=  63. y1=  2.31 y2=  1.82     
GP: Confirmed US_Arizona_Pima 3/25/2020        63    3161    -          49        0     0   182 7/22/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .986749 cc2=  .719488 lx= 10.05864 if=  50 il=  63 3/25/2020  n=  13 now=    3161 end=      23356        49         0 U=    26.57 T=  111.3 p1= 638.9 p2=    13.5 ed=   174 7/14/2020   x1=  50. x2=  63. y1=  2.31 y2=  1.82     
GP: Confirmed US_Arizona_Pima 3/25/2020        63    3161    -          49        0     0   174 7/14/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .986339 cc2=  .708989 lx= 10.05864 if=  51 il=  63 3/25/2020  n=  12 now=    3161 end=      23356        49         0 U=    24.53 T=  107.6 p1= 638.9 p2=    13.5 ed=   165 7/5/2020    x1=  51. x2=  63. y1=  2.31 y2=  1.82     
GP: Confirmed US_Arizona_Pima 3/25/2020        63    3161    -          49        0     0   165 7/5/2020  
AAA2     1 US_Arizona_Pima Confirmed cc1=  .982698 cc2=  .694023 lx= 10.05864 if=  52 il=  63 3/25/2020  n=  11 now=    3161 end=      23356        49         0 U=    26.33 T=  110.9 p1= 638.9 p2=    13.5 ed=   173 7/13/2020   x1=  52. x2=  63. y1=  2.24 y2=  1.82     
GP: Confirmed US_Arizona_Pima 3/25/2020        63    3161    -          49        0     0   173 7/13/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .983503 cc2=  .681992 lx= 10.05864 if=  53 il=  63 3/25/2020  n=  10 now=    3161 end=      23356        49         0 U=    23.93 T=  106.5 p1= 638.9 p2=    13.5 ed=   163 7/3/2020    x1=  53. x2=  63. y1=  2.24 y2=  1.82     
GP: Confirmed US_Arizona_Pima 3/25/2020        63    3161    -          49        0     0   163 7/3/2020  
AAA2     1 US_Arizona_Pima Confirmed cc1=  .978749 cc2=  .662521 lx= 10.05864 if=  54 il=  63 3/25/2020  n=   9 now=    3161 end=      23356        49         0 U=    26.40 T=  111.0 p1= 638.9 p2=    13.5 ed=   173 7/13/2020   x1=  54. x2=  63. y1=  2.16 y2=  1.82     
GP: Confirmed US_Arizona_Pima 3/25/2020        63    3161    -          49        0     0   173 7/13/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .987813 cc2=  .654479 lx= 10.05864 if=  55 il=  63 3/25/2020  n=   8 now=    3161 end=      23356        49         0 U=    23.46 T=  105.7 p1= 638.9 p2=    13.5 ed=   161 7/1/2020    x1=  55. x2=  63. y1=  2.16 y2=  1.82     
GP: Confirmed US_Arizona_Pima 3/25/2020        63    3161    -          49        0     0   161 7/1/2020  
AAA2     1 US_Arizona_Pima Confirmed cc1=  .989284 cc2=  .635731 lx= 10.05864 if=  56 il=  63 3/25/2020  n=   7 now=    3161 end=      23356        49         0 U=    22.23 T=  103.4 p1= 638.9 p2=    13.5 ed=   155 6/25/2020   x1=  56. x2=  63. y1=  2.13 y2=  1.82     
GP: Confirmed US_Arizona_Pima 3/25/2020        63    3161    -          49        0     0   155 6/25/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .989303 cc2=  .611339 lx= 10.05864 if=  57 il=  63 3/25/2020  n=   6 now=    3161 end=      23356        49         0 U=    21.88 T=  102.8 p1= 638.9 p2=    13.5 ed=   154 6/24/2020   x1=  57. x2=  63. y1=  2.09 y2=  1.82     
GP: Confirmed US_Arizona_Pima 3/25/2020        63    3161    -          49        0     0   154 6/24/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .993666 cc2=  .585418 lx= 10.05864 if=  58 il=  63 3/25/2020  n=   5 now=    3161 end=      23356        49         0 U=    19.41 T=   98.3 p1= 638.9 p2=    13.5 ed=   144 6/14/2020   x1=  58. x2=  63. y1=  2.08 y2=  1.82     
GP: Confirmed US_Arizona_Pima 3/25/2020        63    3161    -          49        0     0   144 6/14/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .978244 cc2=  .735708 lx= 10.05864 if=  48 il=  64 3/26/2020  n=  16 now=    3161 end=      23356        75         0 U=    28.53 T=  113.9 p1= 638.9 p2=    13.5 ed=   181 7/21/2020   x1=  48. x2=  64. y1=  2.31 y2=  1.75     
GP: Confirmed US_Arizona_Pima 3/26/2020        64    3161    -          75        0     0   181 7/21/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .983479 cc2=  .733479 lx= 10.05864 if=  49 il=  64 3/26/2020  n=  15 now=    3161 end=      23356        75         0 U=    26.75 T=  110.7 p1= 638.9 p2=    13.5 ed=   173 7/13/2020   x1=  49. x2=  64. y1=  2.31 y2=  1.75     
GP: Confirmed US_Arizona_Pima 3/26/2020        64    3161    -          75        0     0   173 7/13/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .986423 cc2=  .728224 lx= 10.05864 if=  50 il=  64 3/26/2020  n=  14 now=    3161 end=      23356        75         0 U=    24.97 T=  107.6 p1= 638.9 p2=    13.5 ed=   166 7/6/2020    x1=  50. x2=  64. y1=  2.31 y2=  1.75     
GP: Confirmed US_Arizona_Pima 3/26/2020        64    3161    -          75        0     0   166 7/6/2020  
AAA2     1 US_Arizona_Pima Confirmed cc1=  .986451 cc2=  .719190 lx= 10.05864 if=  51 il=  64 3/26/2020  n=  13 now=    3161 end=      23356        75         0 U=    23.18 T=  104.5 p1= 638.9 p2=    13.5 ed=   159 6/29/2020   x1=  51. x2=  64. y1=  2.31 y2=  1.75     
GP: Confirmed US_Arizona_Pima 3/26/2020        64    3161    -          75        0     0   159 6/29/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .983443 cc2=  .706093 lx= 10.05864 if=  52 il=  64 3/26/2020  n=  12 now=    3161 end=      23356        75         0 U=    24.52 T=  106.9 p1= 638.9 p2=    13.5 ed=   164 7/4/2020    x1=  52. x2=  64. y1=  2.24 y2=  1.75     
GP: Confirmed US_Arizona_Pima 3/26/2020        64    3161    -          75        0     0   164 7/4/2020  
AAA2     1 US_Arizona_Pima Confirmed cc1=  .984801 cc2=  .696126 lx= 10.05864 if=  53 il=  64 3/26/2020  n=  11 now=    3161 end=      23356        75         0 U=    22.48 T=  103.3 p1= 638.9 p2=    13.5 ed=   156 6/26/2020   x1=  53. x2=  64. y1=  2.24 y2=  1.75     
