TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        7614.00000        8.93774
TAB:  US_California_Orange Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_California_Orange Confirmed cc1=  .772238 cc2=  .630817 lx= 10.93774 if=   7 il=  56 3/18/2020  n=  49 now=    7614 end=      56260        29       140 U=   133.16 T=  325.6 p1= 638.9 p2=    13.5 ed=   639 10/22/2021  x1=   7. x2=  56. y1=  2.39 y2=  2.02     
GP: Confirmed US_California_Orange 3/18/2020        56    7614    -          29      140     1   639 10/22/2021
AAA2     1 US_California_Orange Confirmed cc1=  .778105 cc2=  .635248 lx= 10.93774 if=   8 il=  56 3/18/2020  n=  48 now=    7614 end=      56260        29       140 U=   130.45 T=  320.1 p1= 638.9 p2=    13.5 ed=   627 10/10/2021  x1=   8. x2=  56. y1=  2.39 y2=  2.02     
GP: Confirmed US_California_Orange 3/18/2020        56    7614    -          29      140     1   627 10/10/2021
AAA2     1 US_California_Orange Confirmed cc1=  .784087 cc2=  .639749 lx= 10.93774 if=   9 il=  56 3/18/2020  n=  47 now=    7614 end=      56260        29       140 U=   127.73 T=  314.6 p1= 638.9 p2=    13.5 ed=   615 9/28/2021   x1=   9. x2=  56. y1=  2.39 y2=  2.02     
GP: Confirmed US_California_Orange 3/18/2020        56    7614    -          29      140     1   615 9/28/2021 
AAA2     1 US_California_Orange Confirmed cc1=  .790186 cc2=  .644321 lx= 10.93774 if=  10 il=  56 3/18/2020  n=  46 now=    7614 end=      56260        29       140 U=   125.01 T=  309.1 p1= 638.9 p2=    13.5 ed=   604 9/17/2021   x1=  10. x2=  56. y1=  2.39 y2=  2.02     
GP: Confirmed US_California_Orange 3/18/2020        56    7614    -          29      140     1   604 9/17/2021 
AAA2     1 US_California_Orange Confirmed cc1=  .796405 cc2=  .648963 lx= 10.93774 if=  11 il=  56 3/18/2020  n=  45 now=    7614 end=      56260        29       140 U=   122.29 T=  303.6 p1= 638.9 p2=    13.5 ed=   592 9/5/2021    x1=  11. x2=  56. y1=  2.39 y2=  2.02     
GP: Confirmed US_California_Orange 3/18/2020        56    7614    -          29      140     1   592 9/5/2021  
AAA2     1 US_California_Orange Confirmed cc1=  .802744 cc2=  .653673 lx= 10.93774 if=  12 il=  56 3/18/2020  n=  44 now=    7614 end=      56260        29       140 U=   119.58 T=  298.1 p1= 638.9 p2=    13.5 ed=   580 8/24/2021   x1=  12. x2=  56. y1=  2.39 y2=  2.02     
GP: Confirmed US_California_Orange 3/18/2020        56    7614    -          29      140     1   580 8/24/2021 
AAA2     1 US_California_Orange Confirmed cc1=  .809206 cc2=  .658451 lx= 10.93774 if=  13 il=  56 3/18/2020  n=  43 now=    7614 end=      56260        29       140 U=   116.86 T=  292.6 p1= 638.9 p2=    13.5 ed=   568 8/12/2021   x1=  13. x2=  56. y1=  2.39 y2=  2.02     
GP: Confirmed US_California_Orange 3/18/2020        56    7614    -          29      140     1   568 8/12/2021 
AAA2     1 US_California_Orange Confirmed cc1=  .815792 cc2=  .663293 lx= 10.93774 if=  14 il=  56 3/18/2020  n=  42 now=    7614 end=      56260        29       140 U=   114.14 T=  287.0 p1= 638.9 p2=    13.5 ed=   556 7/31/2021   x1=  14. x2=  56. y1=  2.39 y2=  2.02     
GP: Confirmed US_California_Orange 3/18/2020        56    7614    -          29      140     1   556 7/31/2021 
AAA2     1 US_California_Orange Confirmed cc1=  .822502 cc2=  .668199 lx= 10.93774 if=  15 il=  56 3/18/2020  n=  41 now=    7614 end=      56260        29       140 U=   111.42 T=  281.5 p1= 638.9 p2=    13.5 ed=   544 7/19/2021   x1=  15. x2=  56. y1=  2.39 y2=  2.02     
GP: Confirmed US_California_Orange 3/18/2020        56    7614    -          29      140     1   544 7/19/2021 
AAA2     1 US_California_Orange Confirmed cc1=  .829336 cc2=  .673162 lx= 10.93774 if=  16 il=  56 3/18/2020  n=  40 now=    7614 end=      56260        29       140 U=   108.71 T=  276.0 p1= 638.9 p2=    13.5 ed=   532 7/7/2021    x1=  16. x2=  56. y1=  2.39 y2=  2.02     
GP: Confirmed US_California_Orange 3/18/2020        56    7614    -          29      140     1   532 7/7/2021  
AAA2     1 US_California_Orange Confirmed cc1=  .836294 cc2=  .678180 lx= 10.93774 if=  17 il=  56 3/18/2020  n=  39 now=    7614 end=      56260        29       140 U=   105.99 T=  270.5 p1= 638.9 p2=    13.5 ed=   520 6/25/2021   x1=  17. x2=  56. y1=  2.39 y2=  2.02     
GP: Confirmed US_California_Orange 3/18/2020        56    7614    -          29      140     1   520 6/25/2021 
AAA2     1 US_California_Orange Confirmed cc1=  .843375 cc2=  .683247 lx= 10.93774 if=  18 il=  56 3/18/2020  n=  38 now=    7614 end=      56260        29       140 U=   103.27 T=  265.0 p1= 638.9 p2=    13.5 ed=   508 6/13/2021   x1=  18. x2=  56. y1=  2.39 y2=  2.02     
GP: Confirmed US_California_Orange 3/18/2020        56    7614    -          29      140     1   508 6/13/2021 
AAA2     1 US_California_Orange Confirmed cc1=  .850575 cc2=  .688353 lx= 10.93774 if=  19 il=  56 3/18/2020  n=  37 now=    7614 end=      56260        29       140 U=   100.55 T=  259.5 p1= 638.9 p2=    13.5 ed=   496 6/1/2021    x1=  19. x2=  56. y1=  2.39 y2=  2.02     
GP: Confirmed US_California_Orange 3/18/2020        56    7614    -          29      140     1   496 6/1/2021  
AAA2     1 US_California_Orange Confirmed cc1=  .857890 cc2=  .693491 lx= 10.93774 if=  20 il=  56 3/18/2020  n=  36 now=    7614 end=      56260        29       140 U=    97.84 T=  254.0 p1= 638.9 p2=    13.5 ed=   484 5/20/2021   x1=  20. x2=  56. y1=  2.39 y2=  2.02     
GP: Confirmed US_California_Orange 3/18/2020        56    7614    -          29      140     1   484 5/20/2021 
AAA2     1 US_California_Orange Confirmed cc1=  .865316 cc2=  .698649 lx= 10.93774 if=  21 il=  56 3/18/2020  n=  35 now=    7614 end=      56260        29       140 U=    95.12 T=  248.5 p1= 638.9 p2=    13.5 ed=   473 5/9/2021    x1=  21. x2=  56. y1=  2.39 y2=  2.02     
GP: Confirmed US_California_Orange 3/18/2020        56    7614    -          29      140     1   473 5/9/2021  
AAA2     1 US_California_Orange Confirmed cc1=  .872844 cc2=  .703813 lx= 10.93774 if=  22 il=  56 3/18/2020  n=  34 now=    7614 end=      56260        29       140 U=    92.40 T=  243.0 p1= 638.9 p2=    13.5 ed=   461 4/27/2021   x1=  22. x2=  56. y1=  2.39 y2=  2.02     
GP: Confirmed US_California_Orange 3/18/2020        56    7614    -          29      140     1   461 4/27/2021 
AAA2     1 US_California_Orange Confirmed cc1=  .880463 cc2=  .708964 lx= 10.93774 if=  23 il=  56 3/18/2020  n=  33 now=    7614 end=      56260        29       140 U=    89.68 T=  237.5 p1= 638.9 p2=    13.5 ed=   449 4/15/2021   x1=  23. x2=  56. y1=  2.39 y2=  2.02     
GP: Confirmed US_California_Orange 3/18/2020        56    7614    -          29      140     1   449 4/15/2021 
AAA2     1 US_California_Orange Confirmed cc1=  .888160 cc2=  .714083 lx= 10.93774 if=  24 il=  56 3/18/2020  n=  32 now=    7614 end=      56260        29       140 U=    86.96 T=  232.0 p1= 638.9 p2=    13.5 ed=   437 4/3/2021    x1=  24. x2=  56. y1=  2.39 y2=  2.02     
GP: Confirmed US_California_Orange 3/18/2020        56    7614    -          29      140     1   437 4/3/2021  
AAA2     1 US_California_Orange Confirmed cc1=  .895918 cc2=  .719141 lx= 10.93774 if=  25 il=  56 3/18/2020  n=  31 now=    7614 end=      56260        29       140 U=    84.25 T=  226.5 p1= 638.9 p2=    13.5 ed=   425 3/22/2021   x1=  25. x2=  56. y1=  2.39 y2=  2.02     
GP: Confirmed US_California_Orange 3/18/2020        56    7614    -          29      140     1   425 3/22/2021 
AAA2     1 US_California_Orange Confirmed cc1=  .903713 cc2=  .724108 lx= 10.93774 if=  26 il=  56 3/18/2020  n=  30 now=    7614 end=      56260        29       140 U=    81.53 T=  221.0 p1= 638.9 p2=    13.5 ed=   413 3/10/2021   x1=  26. x2=  56. y1=  2.39 y2=  2.02     
GP: Confirmed US_California_Orange 3/18/2020        56    7614    -          29      140     1   413 3/10/2021 
AAA2     1 US_California_Orange Confirmed cc1=  .911516 cc2=  .728942 lx= 10.93774 if=  27 il=  56 3/18/2020  n=  29 now=    7614 end=      56260        29       140 U=    78.81 T=  215.5 p1= 638.9 p2=    13.5 ed=   401 2/26/2021   x1=  27. x2=  56. y1=  2.39 y2=  2.02     
GP: Confirmed US_California_Orange 3/18/2020        56    7614    -          29      140     1   401 2/26/2021 
AAA2     1 US_California_Orange Confirmed cc1=  .919290 cc2=  .733595 lx= 10.93774 if=  28 il=  56 3/18/2020  n=  28 now=    7614 end=      56260        29       140 U=    76.09 T=  210.0 p1= 638.9 p2=    13.5 ed=   389 2/14/2021   x1=  28. x2=  56. y1=  2.39 y2=  2.02     
GP: Confirmed US_California_Orange 3/18/2020        56    7614    -          29      140     1   389 2/14/2021 
AAA2     1 US_California_Orange Confirmed cc1=  .926988 cc2=  .738006 lx= 10.93774 if=  29 il=  56 3/18/2020  n=  27 now=    7614 end=      56260        29       140 U=    73.38 T=  204.5 p1= 638.9 p2=    13.5 ed=   377 2/2/2021    x1=  29. x2=  56. y1=  2.39 y2=  2.02     
GP: Confirmed US_California_Orange 3/18/2020        56    7614    -          29      140     1   377 2/2/2021  
AAA2     1 US_California_Orange Confirmed cc1=  .934550 cc2=  .742100 lx= 10.93774 if=  30 il=  56 3/18/2020  n=  26 now=    7614 end=      56260        29       140 U=    70.66 T=  199.0 p1= 638.9 p2=    13.5 ed=   365 1/21/2021   x1=  30. x2=  56. y1=  2.39 y2=  2.02     
GP: Confirmed US_California_Orange 3/18/2020        56    7614    -          29      140     1   365 1/21/2021 
AAA2     1 US_California_Orange Confirmed cc1=  .941901 cc2=  .745785 lx= 10.93774 if=  31 il=  56 3/18/2020  n=  25 now=    7614 end=      56260        29       140 U=    67.94 T=  193.5 p1= 638.9 p2=    13.5 ed=   353 1/9/2021    x1=  31. x2=  56. y1=  2.39 y2=  2.02     
GP: Confirmed US_California_Orange 3/18/2020        56    7614    -          29      140     1   353 1/9/2021  
AAA2     1 US_California_Orange Confirmed cc1=  .948944 cc2=  .748944 lx= 10.93774 if=  32 il=  56 3/18/2020  n=  24 now=    7614 end=      56260        29       140 U=    65.22 T=  188.0 p1= 638.9 p2=    13.5 ed=   341 12/28/2020  x1=  32. x2=  56. y1=  2.39 y2=  2.02     
GP: Confirmed US_California_Orange 3/18/2020        56    7614    -          29      140     1   341 12/28/2020
AAA2     1 US_California_Orange Confirmed cc1=  .955556 cc2=  .751432 lx= 10.93774 if=  33 il=  56 3/18/2020  n=  23 now=    7614 end=      56260        29       140 U=    62.51 T=  182.5 p1= 638.9 p2=    13.5 ed=   330 12/17/2020  x1=  33. x2=  56. y1=  2.39 y2=  2.02     
GP: Confirmed US_California_Orange 3/18/2020        56    7614    -          29      140     1   330 12/17/2020
AAA2     1 US_California_Orange Confirmed cc1=  .961583 cc2=  .753069 lx= 10.93774 if=  34 il=  56 3/18/2020  n=  22 now=    7614 end=      56260        29       140 U=    59.79 T=  177.0 p1= 638.9 p2=    13.5 ed=   318 12/5/2020   x1=  34. x2=  56. y1=  2.39 y2=  2.02     
GP: Confirmed US_California_Orange 3/18/2020        56    7614    -          29      140     1   318 12/5/2020 
AAA2     1 US_California_Orange Confirmed cc1=  .966828 cc2=  .753628 lx= 10.93774 if=  35 il=  56 3/18/2020  n=  21 now=    7614 end=      56260        29       140 U=    57.07 T=  171.5 p1= 638.9 p2=    13.5 ed=   306 11/23/2020  x1=  35. x2=  56. y1=  2.39 y2=  2.02     
GP: Confirmed US_California_Orange 3/18/2020        56    7614    -          29      140     1   306 11/23/2020
AAA2     1 US_California_Orange Confirmed cc1=  .971042 cc2=  .752824 lx= 10.93774 if=  36 il=  56 3/18/2020  n=  20 now=    7614 end=      56260        29       140 U=    54.35 T=  166.0 p1= 638.9 p2=    13.5 ed=   294 11/11/2020  x1=  36. x2=  56. y1=  2.39 y2=  2.02     
GP: Confirmed US_California_Orange 3/18/2020        56    7614    -          29      140     1   294 11/11/2020
AAA2     1 US_California_Orange Confirmed cc1=  .973914 cc2=  .750307 lx= 10.93774 if=  37 il=  56 3/18/2020  n=  19 now=    7614 end=      56260        29       140 U=    51.64 T=  160.5 p1= 638.9 p2=    13.5 ed=   282 10/30/2020  x1=  37. x2=  56. y1=  2.39 y2=  2.02     
GP: Confirmed US_California_Orange 3/18/2020        56    7614    -          29      140     1   282 10/30/2020
AAA2     1 US_California_Orange Confirmed cc1=  .975066 cc2=  .745650 lx= 10.93774 if=  38 il=  56 3/18/2020  n=  18 now=    7614 end=      56260        29       140 U=    48.92 T=  155.0 p1= 638.9 p2=    13.5 ed=   270 10/18/2020  x1=  38. x2=  56. y1=  2.39 y2=  2.02     
GP: Confirmed US_California_Orange 3/18/2020        56    7614    -          29      140     1   270 10/18/2020
AAA2     1 US_California_Orange Confirmed cc1=  .974073 cc2=  .738371 lx= 10.93774 if=  39 il=  56 3/18/2020  n=  17 now=    7614 end=      56260        29       140 U=    46.20 T=  149.5 p1= 638.9 p2=    13.5 ed=   258 10/6/2020   x1=  39. x2=  56. y1=  2.39 y2=  2.02     
GP: Confirmed US_California_Orange 3/18/2020        56    7614    -          29      140     1   258 10/6/2020 
AAA2     1 US_California_Orange Confirmed cc1=  .970567 cc2=  .728031 lx= 10.93774 if=  40 il=  56 3/18/2020  n=  16 now=    7614 end=      56260        29       140 U=    43.48 T=  144.0 p1= 638.9 p2=    13.5 ed=   246 9/24/2020   x1=  40. x2=  56. y1=  2.39 y2=  2.02     
GP: Confirmed US_California_Orange 3/18/2020        56    7614    -          29      140     1   246 9/24/2020 
AAA2     1 US_California_Orange Confirmed cc1=  .964632 cc2=  .714632 lx= 10.93774 if=  41 il=  56 3/18/2020  n=  15 now=    7614 end=      56260        29       140 U=    40.76 T=  138.5 p1= 638.9 p2=    13.5 ed=   234 9/12/2020   x1=  41. x2=  56. y1=  2.39 y2=  2.02     
GP: Confirmed US_California_Orange 3/18/2020        56    7614    -          29      140     1   234 9/12/2020 
AAA2     1 US_California_Orange Confirmed cc1=  .958441 cc2=  .700242 lx= 10.93774 if=  42 il=  56 3/18/2020  n=  14 now=    7614 end=      56260        29       140 U=    53.41 T=  164.1 p1= 638.9 p2=    13.5 ed=   290 11/7/2020   x1=  42. x2=  56. y1=  2.29 y2=  2.02     
GP: Confirmed US_California_Orange 3/18/2020        56    7614    -          29      140     1   290 11/7/2020 
AAA2     1 US_California_Orange Confirmed cc1=  .969761 cc2=  .702500 lx= 10.93774 if=  43 il=  56 3/18/2020  n=  13 now=    7614 end=      56260        29       140 U=    49.60 T=  156.4 p1= 638.9 p2=    13.5 ed=   273 10/21/2020  x1=  43. x2=  56. y1=  2.29 y2=  2.02     
GP: Confirmed US_California_Orange 3/18/2020        56    7614    -          29      140     1   273 10/21/2020
AAA2     1 US_California_Orange Confirmed cc1=  .979269 cc2=  .701919 lx= 10.93774 if=  44 il=  56 3/18/2020  n=  12 now=    7614 end=      56260        29       140 U=    45.78 T=  148.7 p1= 638.9 p2=    13.5 ed=   256 10/4/2020   x1=  44. x2=  56. y1=  2.29 y2=  2.02     
GP: Confirmed US_California_Orange 3/18/2020        56    7614    -          29      140     1   256 10/4/2020 
AAA2     1 US_California_Orange Confirmed cc1=  .985926 cc2=  .697251 lx= 10.93774 if=  45 il=  56 3/18/2020  n=  11 now=    7614 end=      56260        29       140 U=    41.97 T=  141.0 p1= 638.9 p2=    13.5 ed=   239 9/17/2020   x1=  45. x2=  56. y1=  2.29 y2=  2.02     
GP: Confirmed US_California_Orange 3/18/2020        56    7614    -          29      140     1   239 9/17/2020 
AAA2     1 US_California_Orange Confirmed cc1=  .988381 cc2=  .686870 lx= 10.93774 if=  46 il=  56 3/18/2020  n=  10 now=    7614 end=      56260        29       140 U=    38.15 T=  133.2 p1= 638.9 p2=    13.5 ed=   223 9/1/2020    x1=  46. x2=  56. y1=  2.29 y2=  2.02     
GP: Confirmed US_California_Orange 3/18/2020        56    7614    -          29      140     1   223 9/1/2020  
AAA2     1 US_California_Orange Confirmed cc1=  .985667 cc2=  .669439 lx= 10.93774 if=  47 il=  56 3/18/2020  n=   9 now=    7614 end=      56260        29       140 U=    38.72 T=  134.4 p1= 638.9 p2=    13.5 ed=   225 9/3/2020    x1=  47. x2=  56. y1=  2.26 y2=  2.02     
GP: Confirmed US_California_Orange 3/18/2020        56    7614    -          29      140     1   225 9/3/2020  
AAA2     1 US_California_Orange Confirmed cc1=  .984766 cc2=  .651433 lx=  9.79774 if=  48 il=  56 3/18/2020  n=   8 now=    7614 end=      17993        29       140 U=    33.10 T=  117.6 p1= 136.3 p2=    42.3 ed=   195 8/4/2020    x1=  48. x2=  56. y1=  2.10 y2=  1.86     
GP: Confirmed US_California_Orange 3/18/2020        56    7614    17993      29      140     1   195 8/4/2020  
AAA2     1 US_California_Orange Confirmed cc1=  .987960 cc2=  .634407 lx=  5.81774 if=  49 il=  56 3/18/2020  n=   7 now=    7614 end=        336        29       140 U=    12.94 T=   67.6 p1= -95.6 p2=  2266.1 ed=    98 4/29/2020   x1=  49. x2=  56. y1=  1.44 y2=   .90     
GP: Confirmed US_California_Orange 3/18/2020        56    7614      336      29      140     1    98 4/29/2020 
AAA1     1 US_California_Orange Confirmed cc1=  .982621 cc2=  .604656 lx=  5.24774 if=  50 il=  56 3/18/2020  n=   6 now=    7614 end=        190        29       140 U=     9.86 T=   62.2 p1= -97.5 p2=  4007.4 ed=    85 4/16/2020   x1=  50. x2=  56. y1=  1.24 y2=   .63 BEST
AAA2     1 US_California_Orange Confirmed cc1=  .982621 cc2=  .604656 lx=  5.24674 if=  50 il=  56 3/18/2020  n=   6 now=    7614 end=        190        29       140 U=     9.86 T=   62.2 p1= -97.5 p2=  4007.4 ed=    85 4/16/2020   x1=  50. x2=  56. y1=  1.24 y2=   .63 BEST
GP: Confirmed US_California_Orange 3/18/2020        56    7614      190      29      140     1    85 4/16/2020 
AAA2     1 US_California_Orange Confirmed cc1=  .975580 cc2=  .567332 lx= 10.93774 if=  51 il=  56 3/18/2020  n=   5 now=    7614 end=      56260        29       140 U=    34.79 T=  126.4 p1= 638.9 p2=    13.5 ed=   208 8/17/2020   x1=  51. x2=  56. y1=  2.17 y2=  2.02     
GP: Confirmed US_California_Orange 3/18/2020        56    7614    -          29      140     1   208 8/17/2020 
AAA2     1 US_California_Orange Confirmed cc1=  .757522 cc2=  .621439 lx= 10.93774 if=   4 il=  57 3/19/2020  n=  53 now=    7614 end=      56260        53         0 U=   117.52 T=  285.1 p1= 638.9 p2=    13.5 ed=   562 8/6/2021    x1=   4. x2=  57. y1=  2.39 y2=  1.94     
GP: Confirmed US_California_Orange 3/19/2020        57    7614    -          53        0     0   562 8/6/2021  
AAA2     1 US_California_Orange Confirmed cc1=  .762930 cc2=  .625569 lx= 10.93774 if=   5 il=  57 3/19/2020  n=  52 now=    7614 end=      56260        53         0 U=   115.31 T=  280.8 p1= 638.9 p2=    13.5 ed=   552 7/27/2021   x1=   5. x2=  57. y1=  2.39 y2=  1.94     
GP: Confirmed US_California_Orange 3/19/2020        57    7614    -          53        0     0   552 7/27/2021 
AAA2     1 US_California_Orange Confirmed cc1=  .768440 cc2=  .629765 lx= 10.93774 if=   6 il=  57 3/19/2020  n=  51 now=    7614 end=      56260        53         0 U=   113.09 T=  276.5 p1= 638.9 p2=    13.5 ed=   543 7/18/2021   x1=   6. x2=  57. y1=  2.39 y2=  1.94     
