TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4017.00000        8.29829
TAB:  Hungary Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA1     1 Hungary Confirmed cc1=  .999063 cc2=  .810081 lx=  8.22829 if=  87 il= 114 5/15/2020  n=  27 now=    4017 end=       3745      3417      3784 U=    13.16 T=   82.6 p1=  -6.8 p2=   107.3 ed=   113 5/14/2020   x1=  87. x2= 114. y1=  -.34 y2= -2.39 BEST
AAA2     1 Hungary Confirmed cc1=  .999077 cc2=  .810081 lx=  8.22429 if=  87 il= 114 5/15/2020  n=  27 now=    4017 end=       3745      3417      3784 U=    13.16 T=   82.6 p1=  -6.8 p2=   107.3 ed=   113 5/14/2020   x1=  87. x2= 114. y1=  -.34 y2= -2.39 BEST
GP: Confirmed Hungary 5/15/2020       114    4017     3745    3417     3784    24   113 5/14/2020 
AAA2     1 Hungary Confirmed cc1=  .998962 cc2=  .806512 lx=  8.21829 if=  88 il= 114 5/15/2020  n=  26 now=    4017 end=       3708      3417      3784 U=    12.45 T=   82.8 p1=  -7.7 p2=   108.3 ed=   112 5/13/2020   x1=  88. x2= 114. y1=  -.42 y2= -2.50     
GP: Confirmed Hungary 5/15/2020       114    4017     3708    3417     3784    24   112 5/13/2020 
AAA2     1 Hungary Confirmed cc1=  .998842 cc2=  .802725 lx=  8.21829 if=  89 il= 114 5/15/2020  n=  25 now=    4017 end=       3708      3417      3784 U=    12.29 T=   83.2 p1=  -7.7 p2=   108.3 ed=   112 5/13/2020   x1=  89. x2= 114. y1=  -.47 y2= -2.50     
GP: Confirmed Hungary 5/15/2020       114    4017     3708    3417     3784    24   112 5/13/2020 
AAA1     1 Hungary Confirmed cc1=  .998742 cc2=  .798742 lx=  8.22829 if=  90 il= 114 5/15/2020  n=  24 now=    4017 end=       3745      3417      3784 U=    13.02 T=   82.9 p1=  -6.8 p2=   107.3 ed=   113 5/14/2020   x1=  90. x2= 114. y1=  -.55 y2= -2.39 BEST
AAA2     1 Hungary Confirmed cc1=  .998750 cc2=  .798742 lx=  8.22529 if=  90 il= 114 5/15/2020  n=  24 now=    4017 end=       3745      3417      3784 U=    13.02 T=   82.9 p1=  -6.8 p2=   107.3 ed=   113 5/14/2020   x1=  90. x2= 114. y1=  -.55 y2= -2.39 BEST
GP: Confirmed Hungary 5/15/2020       114    4017     3745    3417     3784    24   113 5/14/2020 
AAA1     1 Hungary Confirmed cc1=  .998594 cc2=  .794470 lx=  8.22829 if=  91 il= 114 5/15/2020  n=  23 now=    4017 end=       3745      3417      3784 U=    12.89 T=   83.2 p1=  -6.8 p2=   107.3 ed=   113 5/14/2020   x1=  91. x2= 114. y1=  -.60 y2= -2.39 BEST
AAA2     1 Hungary Confirmed cc1=  .998597 cc2=  .794470 lx=  8.22629 if=  91 il= 114 5/15/2020  n=  23 now=    4017 end=       3745      3417      3784 U=    12.89 T=   83.2 p1=  -6.8 p2=   107.3 ed=   113 5/14/2020   x1=  91. x2= 114. y1=  -.60 y2= -2.39 BEST
GP: Confirmed Hungary 5/15/2020       114    4017     3745    3417     3784    24   113 5/14/2020 
AAA1     1 Hungary Confirmed cc1=  .998511 cc2=  .789996 lx=  8.22829 if=  92 il= 114 5/15/2020  n=  22 now=    4017 end=       3745      3417      3784 U=    13.06 T=   82.8 p1=  -6.8 p2=   107.3 ed=   113 5/14/2020   x1=  92. x2= 114. y1=  -.70 y2= -2.39 BEST
AAA2     1 Hungary Confirmed cc1=  .998516 cc2=  .789996 lx=  8.23129 if=  92 il= 114 5/15/2020  n=  22 now=    4017 end=       3745      3417      3784 U=    13.06 T=   82.8 p1=  -6.8 p2=   107.3 ed=   113 5/14/2020   x1=  92. x2= 114. y1=  -.70 y2= -2.39 BEST
GP: Confirmed Hungary 5/15/2020       114    4017     3745    3417     3784    24   113 5/14/2020 
AAA1     1 Hungary Confirmed cc1=  .998324 cc2=  .785124 lx=  8.23829 if=  93 il= 114 5/15/2020  n=  21 now=    4017 end=       3783      3417      3784 U=    14.40 T=   81.1 p1=  -5.8 p2=   106.2 ed=   115 5/16/2020   x1=  93. x2= 114. y1=  -.83 y2= -2.29 BEST
AAA2     1 Hungary Confirmed cc1=  .998334 cc2=  .785124 lx=  8.23429 if=  93 il= 114 5/15/2020  n=  21 now=    4017 end=       3783      3417      3784 U=    14.40 T=   81.1 p1=  -5.8 p2=   106.2 ed=   115 5/16/2020   x1=  93. x2= 114. y1=  -.83 y2= -2.29 BEST
GP: Confirmed Hungary 5/15/2020       114    4017     3783    3417     3784    24   115 5/16/2020 
AAA1     1 Hungary Confirmed cc1=  .998538 cc2=  .780320 lx=  8.22829 if=  94 il= 114 5/15/2020  n=  20 now=    4017 end=       3745      3417      3784 U=    13.23 T=   82.4 p1=  -6.8 p2=   107.3 ed=   113 5/14/2020   x1=  94. x2= 114. y1=  -.88 y2= -2.39 BEST
AAA2     1 Hungary Confirmed cc1=  .998541 cc2=  .780320 lx=  8.22629 if=  94 il= 114 5/15/2020  n=  20 now=    4017 end=       3745      3417      3784 U=    13.23 T=   82.4 p1=  -6.8 p2=   107.3 ed=   113 5/14/2020   x1=  94. x2= 114. y1=  -.88 y2= -2.39 BEST
GP: Confirmed Hungary 5/15/2020       114    4017     3745    3417     3784    24   113 5/14/2020 
AAA2     1 Hungary Confirmed cc1=  .998397 cc2=  .774790 lx=  8.21829 if=  95 il= 114 5/15/2020  n=  19 now=    4017 end=       3708      3417      3784 U=    12.08 T=   83.8 p1=  -7.7 p2=   108.3 ed=   112 5/13/2020   x1=  95. x2= 114. y1=  -.93 y2= -2.50     
GP: Confirmed Hungary 5/15/2020       114    4017     3708    3417     3784    24   112 5/13/2020 
AAA1     1 Hungary Confirmed cc1=  .998194 cc2=  .768778 lx=  8.22829 if=  96 il= 114 5/15/2020  n=  18 now=    4017 end=       3745      3417      3784 U=    12.87 T=   83.3 p1=  -6.8 p2=   107.3 ed=   113 5/14/2020   x1=  96. x2= 114. y1=  -.99 y2= -2.39 BEST
AAA2     1 Hungary Confirmed cc1=  .998199 cc2=  .768778 lx=  8.22529 if=  96 il= 114 5/15/2020  n=  18 now=    4017 end=       3745      3417      3784 U=    12.87 T=   83.3 p1=  -6.8 p2=   107.3 ed=   113 5/14/2020   x1=  96. x2= 114. y1=  -.99 y2= -2.39 BEST
GP: Confirmed Hungary 5/15/2020       114    4017     3745    3417     3784    24   113 5/14/2020 
AAA1     1 Hungary Confirmed cc1=  .997929 cc2=  .762227 lx=  8.22829 if=  97 il= 114 5/15/2020  n=  17 now=    4017 end=       3745      3417      3784 U=    12.80 T=   83.4 p1=  -6.8 p2=   107.3 ed=   113 5/14/2020   x1=  97. x2= 114. y1= -1.06 y2= -2.39 BEST
AAA2     1 Hungary Confirmed cc1=  .997929 cc2=  .762227 lx=  8.22829 if=  97 il= 114 5/15/2020  n=  17 now=    4017 end=       3745      3417      3784 U=    12.80 T=   83.4 p1=  -6.8 p2=   107.3 ed=   113 5/14/2020   x1=  97. x2= 114. y1= -1.06 y2= -2.39 BEST
GP: Confirmed Hungary 5/15/2020       114    4017     3745    3417     3784    24   113 5/14/2020 
AAA1     1 Hungary Confirmed cc1=  .997732 cc2=  .755196 lx=  8.23829 if=  98 il= 114 5/15/2020  n=  16 now=    4017 end=       3783      3417      3784 U=    13.70 T=   82.7 p1=  -5.8 p2=   106.2 ed=   115 5/16/2020   x1=  98. x2= 114. y1= -1.12 y2= -2.29 BEST
AAA2     1 Hungary Confirmed cc1=  .997733 cc2=  .755196 lx=  8.23629 if=  98 il= 114 5/15/2020  n=  16 now=    4017 end=       3783      3417      3784 U=    13.70 T=   82.7 p1=  -5.8 p2=   106.2 ed=   115 5/16/2020   x1=  98. x2= 114. y1= -1.12 y2= -2.29 BEST
GP: Confirmed Hungary 5/15/2020       114    4017     3783    3417     3784    24   115 5/16/2020 
AAA1     1 Hungary Confirmed cc1=  .997465 cc2=  .747465 lx=  8.24829 if=  99 il= 114 5/15/2020  n=  15 now=    4017 end=       3821      3417      3784 U=    14.27 T=   82.7 p1=  -4.9 p2=   105.1 ed=   116 5/17/2020   x1=  99. x2= 114. y1= -1.14 y2= -2.19 BEST
AAA2     1 Hungary Confirmed cc1=  .997468 cc2=  .747465 lx=  8.24529 if=  99 il= 114 5/15/2020  n=  15 now=    4017 end=       3821      3417      3784 U=    14.27 T=   82.7 p1=  -4.9 p2=   105.1 ed=   116 5/17/2020   x1=  99. x2= 114. y1= -1.14 y2= -2.19 BEST
GP: Confirmed Hungary 5/15/2020       114    4017     3821    3417     3784    24   116 5/17/2020 
AAA2     1 Hungary Confirmed cc1=  .998350 cc2=  .740151 lx=  8.28829 if= 100 il= 114 5/15/2020  n=  14 now=    4017 end=       3977      3417      3784 U=    18.12 T=   79.8 p1=  -1.0 p2=   101.0 ed=   122 5/23/2020   x1= 100. x2= 114. y1= -1.11 y2= -1.89     
GP: Confirmed Hungary 5/15/2020       114    4017     3977    3417     3784    24   122 5/23/2020 
AAA2     1 Hungary Confirmed cc1=  .999125 cc2=  .731863 lx=  8.37829 if= 101 il= 114 5/15/2020  n=  13 now=    4017 end=       4351      3417      3784 U=    26.98 T=   75.7 p1=   8.3 p2=    92.3 ed=   139 6/9/2020    x1= 101. x2= 114. y1=  -.94 y2= -1.42     
GP: Confirmed Hungary 5/15/2020       114    4017     4351    3417     3784    24   139 6/9/2020  
AAA2     1 Hungary Confirmed cc1=  .999117 cc2=  .721767 lx=  8.44829 if= 102 il= 114 5/15/2020  n=  12 now=    4017 end=       4667      3417      3784 U=    34.25 T=   74.1 p1=  16.2 p2=    86.1 ed=   154 6/24/2020   x1= 102. x2= 114. y1=  -.82 y2= -1.17     
GP: Confirmed Hungary 5/15/2020       114    4017     4667    3417     3784    24   154 6/24/2020 
AAA2     1 Hungary Confirmed cc1=  .998889 cc2=  .710214 lx=  8.42829 if= 103 il= 114 5/15/2020  n=  11 now=    4017 end=       4574      3417      3784 U=    32.26 T=   74.3 p1=  13.9 p2=    87.8 ed=   150 6/20/2020   x1= 103. x2= 114. y1=  -.89 y2= -1.23     
GP: Confirmed Hungary 5/15/2020       114    4017     4574    3417     3784    24   150 6/20/2020 
AAA2     1 Hungary Confirmed cc1=  .998571 cc2=  .697060 lx=  8.40829 if= 104 il= 114 5/15/2020  n=  10 now=    4017 end=       4484      3417      3784 U=    29.72 T=   75.3 p1=  11.6 p2=    89.6 ed=   145 6/15/2020   x1= 104. x2= 114. y1=  -.97 y2= -1.30     
GP: Confirmed Hungary 5/15/2020       114    4017     4484    3417     3784    24   145 6/15/2020 
AAA2     1 Hungary Confirmed cc1=  .998367 cc2=  .682139 lx=  8.56829 if= 105 il= 114 5/15/2020  n=   9 now=    4017 end=       5262      3417      3784 U=    45.77 T=   75.6 p1=  31.0 p2=    76.3 ed=   183 7/23/2020   x1= 105. x2= 114. y1=  -.64 y2=  -.84     
GP: Confirmed Hungary 5/15/2020       114    4017     5262    3417     3784    24   183 7/23/2020 
AAA2     1 Hungary Confirmed cc1=  .997780 cc2=  .664447 lx=  8.65829 if= 106 il= 114 5/15/2020  n=   8 now=    4017 end=       5757      3417      3784 U=    55.21 T=   78.1 p1=  43.3 p2=    69.8 ed=   208 8/17/2020   x1= 106. x2= 114. y1=  -.51 y2=  -.65     
GP: Confirmed Hungary 5/15/2020       114    4017     5757    3417     3784    24   208 8/17/2020 
AAA2     1 Hungary Confirmed cc1=  .996898 cc2=  .643345 lx=  8.51829 if= 107 il= 114 5/15/2020  n=   7 now=    4017 end=       5005      3417      3784 U=    40.25 T=   75.2 p1=  24.6 p2=    80.3 ed=   170 7/10/2020   x1= 107. x2= 114. y1=  -.79 y2=  -.96     
GP: Confirmed Hungary 5/15/2020       114    4017     5005    3417     3784    24   170 7/10/2020 
AAA2     1 Hungary Confirmed cc1=  .995720 cc2=  .617755 lx=  9.67829 if= 108 il= 114 5/15/2020  n=   6 now=    4017 end=      15967      3417      3784 U=   153.26 T=  180.3 p1= 297.5 p2=    25.2 ed=   542 7/17/2021   x1= 108. x2= 114. y1=   .47 y2=   .43     
GP: Confirmed Hungary 5/15/2020       114    4017    -        3417     3784    24   542 7/17/2021 
AAA2     1 Hungary Confirmed cc1=  .995001 cc2=  .586753 lx= 10.29829 if= 109 il= 114 5/15/2020  n=   5 now=    4017 end=      29681      3417      3784 U=   236.88 T=  296.6 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 109. x2= 114. y1=   .79 y2=   .77     
GP: Confirmed Hungary 5/15/2020       114    4017    -        3417     3784    24   999 undefine  
AAA2     1 Hungary Confirmed cc1=  .998998 cc2=  .882751 lx=  8.36829 if=  42 il= 115 5/16/2020  n=  73 now=    4017 end=       4308      3473      3932 U=    20.43 T=   83.6 p1=   7.2 p2=    93.2 ed=   131 6/1/2020    x1=  42. x2= 115. y1=  2.04 y2= -1.53     
GP: Confirmed Hungary 5/16/2020       115    4017     4308    3473     3932    25   131 6/1/2020  
AAA2     1 Hungary Confirmed cc1=  .999036 cc2=  .881995 lx=  8.35829 if=  43 il= 115 5/16/2020  n=  72 now=    4017 end=       4265      3473      3932 U=    19.90 T=   83.5 p1=   6.2 p2=    94.2 ed=   130 5/31/2020   x1=  43. x2= 115. y1=  2.04 y2= -1.58     
GP: Confirmed Hungary 5/16/2020       115    4017     4265    3473     3932    25   130 5/31/2020 
AAA2     1 Hungary Confirmed cc1=  .999028 cc2=  .881177 lx=  8.35829 if=  44 il= 115 5/16/2020  n=  71 now=    4017 end=       4265      3473      3932 U=    19.62 T=   84.0 p1=   6.2 p2=    94.2 ed=   130 5/31/2020   x1=  44. x2= 115. y1=  2.04 y2= -1.58     
GP: Confirmed Hungary 5/16/2020       115    4017     4265    3473     3932    25   130 5/31/2020 
AAA2     1 Hungary Confirmed cc1=  .998990 cc2=  .880312 lx=  8.35829 if=  45 il= 115 5/16/2020  n=  70 now=    4017 end=       4265      3473      3932 U=    19.86 T=   83.6 p1=   6.2 p2=    94.2 ed=   130 5/31/2020   x1=  45. x2= 115. y1=  1.94 y2= -1.58     
GP: Confirmed Hungary 5/16/2020       115    4017     4265    3473     3932    25   130 5/31/2020 
AAA2     1 Hungary Confirmed cc1=  .998980 cc2=  .879457 lx=  8.34829 if=  46 il= 115 5/16/2020  n=  69 now=    4017 end=       4222      3473      3932 U=    19.78 T=   82.7 p1=   5.1 p2=    95.1 ed=   129 5/30/2020   x1=  46. x2= 115. y1=  1.86 y2= -1.63     
GP: Confirmed Hungary 5/16/2020       115    4017     4222    3473     3932    25   129 5/30/2020 
AAA2     1 Hungary Confirmed cc1=  .999022 cc2=  .878636 lx=  8.34829 if=  47 il= 115 5/16/2020  n=  68 now=    4017 end=       4222      3473      3932 U=    19.72 T=   82.8 p1=   5.1 p2=    95.1 ed=   129 5/30/2020   x1=  47. x2= 115. y1=  1.82 y2= -1.63     
GP: Confirmed Hungary 5/16/2020       115    4017     4222    3473     3932    25   129 5/30/2020 
AAA2     1 Hungary Confirmed cc1=  .999060 cc2=  .877792 lx=  8.33829 if=  48 il= 115 5/16/2020  n=  67 now=    4017 end=       4180      3473      3932 U=    19.14 T=   82.7 p1=   4.1 p2=    96.1 ed=   127 5/28/2020   x1=  48. x2= 115. y1=  1.81 y2= -1.68     
GP: Confirmed Hungary 5/16/2020       115    4017     4180    3473     3932    25   127 5/28/2020 
AAA2     1 Hungary Confirmed cc1=  .999051 cc2=  .876882 lx=  8.33829 if=  49 il= 115 5/16/2020  n=  66 now=    4017 end=       4180      3473      3932 U=    19.20 T=   82.7 p1=   4.1 p2=    96.1 ed=   127 5/28/2020   x1=  49. x2= 115. y1=  1.75 y2= -1.68     
GP: Confirmed Hungary 5/16/2020       115    4017     4180    3473     3932    25   127 5/28/2020 
AAA2     1 Hungary Confirmed cc1=  .999056 cc2=  .875964 lx=  8.33829 if=  50 il= 115 5/16/2020  n=  65 now=    4017 end=       4180      3473      3932 U=    18.91 T=   83.1 p1=   4.1 p2=    96.1 ed=   127 5/28/2020   x1=  50. x2= 115. y1=  1.75 y2= -1.68     
GP: Confirmed Hungary 5/16/2020       115    4017     4180    3473     3932    25   127 5/28/2020 
AAA2     1 Hungary Confirmed cc1=  .999019 cc2=  .874984 lx=  8.33829 if=  51 il= 115 5/16/2020  n=  64 now=    4017 end=       4180      3473      3932 U=    18.99 T=   83.0 p1=   4.1 p2=    96.1 ed=   127 5/28/2020   x1=  51. x2= 115. y1=  1.69 y2= -1.68     
GP: Confirmed Hungary 5/16/2020       115    4017     4180    3473     3932    25   127 5/28/2020 
AAA2     1 Hungary Confirmed cc1=  .998995 cc2=  .873995 lx=  8.32829 if=  52 il= 115 5/16/2020  n=  63 now=    4017 end=       4139      3473      3932 U=    18.89 T=   82.1 p1=   3.0 p2=    97.1 ed=   126 5/27/2020   x1=  52. x2= 115. y1=  1.59 y2= -1.74     
GP: Confirmed Hungary 5/16/2020       115    4017     4139    3473     3932    25   126 5/27/2020 
AAA2     1 Hungary Confirmed cc1=  .999020 cc2=  .873032 lx=  8.32829 if=  53 il= 115 5/16/2020  n=  62 now=    4017 end=       4139      3473      3932 U=    18.67 T=   82.5 p1=   3.0 p2=    97.1 ed=   126 5/27/2020   x1=  53. x2= 115. y1=  1.58 y2= -1.74     
GP: Confirmed Hungary 5/16/2020       115    4017     4139    3473     3932    25   126 5/27/2020 
AAA2     1 Hungary Confirmed cc1=  .999001 cc2=  .872000 lx=  8.32829 if=  54 il= 115 5/16/2020  n=  61 now=    4017 end=       4139      3473      3932 U=    18.60 T=   82.6 p1=   3.0 p2=    97.1 ed=   126 5/27/2020   x1=  54. x2= 115. y1=  1.54 y2= -1.74     
GP: Confirmed Hungary 5/16/2020       115    4017     4139    3473     3932    25   126 5/27/2020 
AAA2     1 Hungary Confirmed cc1=  .998977 cc2=  .870940 lx=  8.31829 if=  55 il= 115 5/16/2020  n=  60 now=    4017 end=       4098      3473      3932 U=    18.28 T=   82.1 p1=   2.0 p2=    98.0 ed=   125 5/26/2020   x1=  55. x2= 115. y1=  1.48 y2= -1.80     
GP: Confirmed Hungary 5/16/2020       115    4017     4098    3473     3932    25   125 5/26/2020 
AAA2     1 Hungary Confirmed cc1=  .998959 cc2=  .869859 lx=  8.31829 if=  56 il= 115 5/16/2020  n=  59 now=    4017 end=       4098      3473      3932 U=    18.17 T=   82.3 p1=   2.0 p2=    98.0 ed=   125 5/26/2020   x1=  56. x2= 115. y1=  1.45 y2= -1.80     
GP: Confirmed Hungary 5/16/2020       115    4017     4098    3473     3932    25   125 5/26/2020 
AAA2     1 Hungary Confirmed cc1=  .998922 cc2=  .868733 lx=  8.31829 if=  57 il= 115 5/16/2020  n=  58 now=    4017 end=       4098      3473      3932 U=    18.17 T=   82.3 p1=   2.0 p2=    98.0 ed=   125 5/26/2020   x1=  57. x2= 115. y1=  1.39 y2= -1.80     
GP: Confirmed Hungary 5/16/2020       115    4017     4098    3473     3932    25   125 5/26/2020 
AAA2     1 Hungary Confirmed cc1=  .998886 cc2=  .867579 lx=  8.31829 if=  58 il= 115 5/16/2020  n=  57 now=    4017 end=       4098      3473      3932 U=    18.08 T=   82.5 p1=   2.0 p2=    98.0 ed=   125 5/26/2020   x1=  58. x2= 115. y1=  1.35 y2= -1.80     
GP: Confirmed Hungary 5/16/2020       115    4017     4098    3473     3932    25   125 5/26/2020 
AAA2     1 Hungary Confirmed cc1=  .998841 cc2=  .866388 lx=  8.30829 if=  59 il= 115 5/16/2020  n=  56 now=    4017 end=       4057      3473      3932 U=    17.71 T=   82.0 p1=   1.0 p2=    99.0 ed=   123 5/24/2020   x1=  59. x2= 115. y1=  1.30 y2= -1.86     
GP: Confirmed Hungary 5/16/2020       115    4017     4057    3473     3932    25   123 5/24/2020 
AAA2     1 Hungary Confirmed cc1=  .998792 cc2=  .865162 lx=  8.30829 if=  60 il= 115 5/16/2020  n=  55 now=    4017 end=       4057      3473      3932 U=    17.77 T=   81.9 p1=   1.0 p2=    99.0 ed=   123 5/24/2020   x1=  60. x2= 115. y1=  1.23 y2= -1.86     
GP: Confirmed Hungary 5/16/2020       115    4017     4057    3473     3932    25   123 5/24/2020 
AAA2     1 Hungary Confirmed cc1=  .998753 cc2=  .863913 lx=  8.30829 if=  61 il= 115 5/16/2020  n=  54 now=    4017 end=       4057      3473      3932 U=    17.87 T=   81.7 p1=   1.0 p2=    99.0 ed=   123 5/24/2020   x1=  61. x2= 115. y1=  1.16 y2= -1.86     
GP: Confirmed Hungary 5/16/2020       115    4017     4057    3473     3932    25   123 5/24/2020 
AAA2     1 Hungary Confirmed cc1=  .998742 cc2=  .862659 lx=  8.29829 if=  62 il= 115 5/16/2020  n=  53 now=    4017 end=       4016      3473      3932 U=    17.39 T=   81.5 p1=    .0 p2=   100.0 ed=   122 5/23/2020   x1=  62. x2= 115. y1=  1.12 y2= -1.93     
GP: Confirmed Hungary 5/16/2020       115    4017     4016    3473     3932    25   122 5/23/2020 
AAA2     1 Hungary Confirmed cc1=  .998719 cc2=  .861358 lx=  8.29829 if=  63 il= 115 5/16/2020  n=  52 now=    4017 end=       4016      3473      3932 U=    17.42 T=   81.4 p1=    .0 p2=   100.0 ed=   122 5/23/2020   x1=  63. x2= 115. y1=  1.06 y2= -1.93     
GP: Confirmed Hungary 5/16/2020       115    4017     4016    3473     3932    25   122 5/23/2020 
AAA2     1 Hungary Confirmed cc1=  .998713 cc2=  .860038 lx=  8.29829 if=  64 il= 115 5/16/2020  n=  51 now=    4017 end=       4016      3473      3932 U=    17.39 T=   81.5 p1=    .0 p2=   100.0 ed=   122 5/23/2020   x1=  64. x2= 115. y1=  1.01 y2= -1.93     
GP: Confirmed Hungary 5/16/2020       115    4017     4016    3473     3932    25   122 5/23/2020 
AAA1     1 Hungary Confirmed cc1=  .998712 cc2=  .858684 lx=  8.28829 if=  65 il= 115 5/16/2020  n=  50 now=    4017 end=       3977      3473      3932 U=    16.96 T=   81.1 p1=  -1.0 p2=   101.0 ed=   121 5/22/2020   x1=  65. x2= 115. y1=   .95 y2= -2.00 BEST
AAA2     1 Hungary Confirmed cc1=  .998715 cc2=  .858684 lx=  8.29129 if=  65 il= 115 5/16/2020  n=  50 now=    4017 end=       3977      3473      3932 U=    16.96 T=   81.1 p1=  -1.0 p2=   101.0 ed=   121 5/22/2020   x1=  65. x2= 115. y1=   .95 y2= -2.00 BEST
GP: Confirmed Hungary 5/16/2020       115    4017     3977    3473     3932    25   121 5/22/2020 
AAA1     1 Hungary Confirmed cc1=  .998724 cc2=  .857303 lx=  8.28829 if=  66 il= 115 5/16/2020  n=  49 now=    4017 end=       3977      3473      3932 U=    16.93 T=   81.2 p1=  -1.0 p2=   101.0 ed=   121 5/22/2020   x1=  66. x2= 115. y1=   .90 y2= -2.00 BEST
AAA2     1 Hungary Confirmed cc1=  .998724 cc2=  .857303 lx=  8.28729 if=  66 il= 115 5/16/2020  n=  49 now=    4017 end=       3977      3473      3932 U=    16.93 T=   81.2 p1=  -1.0 p2=   101.0 ed=   121 5/22/2020   x1=  66. x2= 115. y1=   .90 y2= -2.00 BEST
GP: Confirmed Hungary 5/16/2020       115    4017     3977    3473     3932    25   121 5/22/2020 
AAA1     1 Hungary Confirmed cc1=  .998739 cc2=  .855881 lx=  8.28829 if=  67 il= 115 5/16/2020  n=  48 now=    4017 end=       3977      3473      3932 U=    17.01 T=   81.0 p1=  -1.0 p2=   101.0 ed=   121 5/22/2020   x1=  67. x2= 115. y1=   .82 y2= -2.00 BEST
AAA2     1 Hungary Confirmed cc1=  .998745 cc2=  .855881 lx=  8.28329 if=  67 il= 115 5/16/2020  n=  48 now=    4017 end=       3977      3473      3932 U=    17.01 T=   81.0 p1=  -1.0 p2=   101.0 ed=   121 5/22/2020   x1=  67. x2= 115. y1=   .82 y2= -2.00 BEST
