TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       16636.00000        9.71932
TAB:  US_Maryland_Prince_Georges_Prince_George_s Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .990860 cc2=  .674632 lx= 11.71932 if=  50 il=  59 3/21/2020  n=   9 now=   16636 end=     122924        36       307 U=    37.65 T=  137.9 p1= 638.9 p2=    13.5 ed=   226 9/4/2020    x1=  50. x2=  59. y1=  2.34 y2=  2.10     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 3/21/2020        59   16636    -          36      307     2   226 9/4/2020  
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .987768 cc2=  .654435 lx= 11.71932 if=  51 il=  59 3/21/2020  n=   8 now=   16636 end=     122924        36       307 U=    40.19 T=  143.3 p1= 638.9 p2=    13.5 ed=   238 9/16/2020   x1=  51. x2=  59. y1=  2.30 y2=  2.10     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 3/21/2020        59   16636    -          36      307     2   238 9/16/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .991202 cc2=  .637648 lx=  6.60932 if=  52 il=  59 3/21/2020  n=   7 now=   16636 end=        741        36       307 U=    16.18 T=   76.9 p1= -95.5 p2=  2245.1 ed=   115 5/16/2020   x1=  52. x2=  59. y1=  1.54 y2=  1.11     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 3/21/2020        59   16636      741      36      307     2   115 5/16/2020 
AAA1     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .996968 cc2=  .619004 lx=  5.71932 if=  53 il=  59 3/21/2020  n=   6 now=   16636 end=        304        36       307 U=    10.54 T=   67.0 p1= -98.2 p2=  5472.4 ed=    91 4/22/2020   x1=  53. x2=  59. y1=  1.33 y2=   .76 BEST
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .997083 cc2=  .619004 lx=  5.61932 if=  53 il=  59 3/21/2020  n=   6 now=   16636 end=        304        36       307 U=    10.54 T=   67.0 p1= -98.2 p2=  5472.4 ed=    91 4/22/2020   x1=  53. x2=  59. y1=  1.33 y2=   .76 BEST
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 3/21/2020        59   16636      304      36      307     2    91 4/22/2020 
AAA1     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .995445 cc2=  .587196 lx=  5.71932 if=  54 il=  59 3/21/2020  n=   5 now=   16636 end=        304        36       307 U=    10.64 T=   67.1 p1= -98.2 p2=  5472.4 ed=    92 4/23/2020   x1=  54. x2=  59. y1=  1.23 y2=   .76 BEST
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .995567 cc2=  .587196 lx=  5.61932 if=  54 il=  59 3/21/2020  n=   5 now=   16636 end=        304        36       307 U=    10.64 T=   67.1 p1= -98.2 p2=  5472.4 ed=    92 4/23/2020   x1=  54. x2=  59. y1=  1.23 y2=   .76 BEST
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 3/21/2020        59   16636      304      36      307     2    92 4/23/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .992704 cc2=  .715354 lx= 11.71932 if=  48 il=  60 3/22/2020  n=  12 now=   16636 end=     122924        40       307 U=    42.92 T=  149.4 p1= 638.9 p2=    13.5 ed=   250 9/28/2020   x1=  48. x2=  60. y1=  2.36 y2=  2.08     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 3/22/2020        60   16636    -          40      307     4   250 9/28/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .993688 cc2=  .705013 lx= 11.71932 if=  49 il=  60 3/22/2020  n=  11 now=   16636 end=     122924        40       307 U=    39.35 T=  142.0 p1= 638.9 p2=    13.5 ed=   234 9/12/2020   x1=  49. x2=  60. y1=  2.36 y2=  2.08     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 3/22/2020        60   16636    -          40      307     4   234 9/12/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .991803 cc2=  .690292 lx= 11.03932 if=  50 il=  60 3/22/2020  n=  10 now=   16636 end=      62275        40       307 U=    36.70 T=  133.2 p1= 274.3 p2=    26.7 ed=   219 8/28/2020   x1=  50. x2=  60. y1=  2.27 y2=  1.99     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 3/22/2020        60   16636    -          40      307     4   219 8/28/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .989288 cc2=  .673061 lx=  7.82932 if=  51 il=  60 3/22/2020  n=   9 now=   16636 end=       2513        40       307 U=    23.86 T=   93.9 p1= -84.9 p2=   662.0 ed=   150 6/20/2020   x1=  51. x2=  60. y1=  1.80 y2=  1.42     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 3/22/2020        60   16636     2513      40      307     4   150 6/20/2020 
AAA1     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .992272 cc2=  .658938 lx=  5.71932 if=  52 il=  60 3/22/2020  n=   8 now=   16636 end=        304        40       307 U=    12.91 T=   69.1 p1= -98.2 p2=  5472.4 ed=    99 4/30/2020   x1=  52. x2=  60. y1=  1.33 y2=   .71 BEST
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .992337 cc2=  .658938 lx=  5.61932 if=  52 il=  60 3/22/2020  n=   8 now=   16636 end=        304        40       307 U=    12.91 T=   69.1 p1= -98.2 p2=  5472.4 ed=    99 4/30/2020   x1=  52. x2=  60. y1=  1.33 y2=   .71 BEST
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 3/22/2020        60   16636      304      40      307     4    99 4/30/2020 
AAA1     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .994652 cc2=  .641098 lx=  5.71932 if=  53 il=  60 3/22/2020  n=   7 now=   16636 end=        304        40       307 U=    11.30 T=   68.0 p1= -98.2 p2=  5472.4 ed=    94 4/25/2020   x1=  53. x2=  60. y1=  1.33 y2=   .71 BEST
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .994893 cc2=  .641098 lx=  5.61932 if=  53 il=  60 3/22/2020  n=   7 now=   16636 end=        304        40       307 U=    11.30 T=   68.0 p1= -98.2 p2=  5472.4 ed=    94 4/25/2020   x1=  53. x2=  60. y1=  1.33 y2=   .71 BEST
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 3/22/2020        60   16636      304      40      307     4    94 4/25/2020 
AAA1     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .992907 cc2=  .614943 lx=  5.71932 if=  54 il=  60 3/22/2020  n=   6 now=   16636 end=        304        40       307 U=    11.53 T=   68.2 p1= -98.2 p2=  5472.4 ed=    95 4/26/2020   x1=  54. x2=  60. y1=  1.23 y2=   .71 BEST
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .993158 cc2=  .614943 lx=  5.61932 if=  54 il=  60 3/22/2020  n=   6 now=   16636 end=        304        40       307 U=    11.53 T=   68.2 p1= -98.2 p2=  5472.4 ed=    95 4/26/2020   x1=  54. x2=  60. y1=  1.23 y2=   .71 BEST
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 3/22/2020        60   16636      304      40      307     4    95 4/26/2020 
AAA1     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .990950 cc2=  .582702 lx=  5.71932 if=  55 il=  60 3/22/2020  n=   5 now=   16636 end=        304        40       307 U=    12.00 T=   68.5 p1= -98.2 p2=  5472.4 ed=    96 4/27/2020   x1=  55. x2=  60. y1=  1.13 y2=   .71 BEST
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .991171 cc2=  .582702 lx=  5.61932 if=  55 il=  60 3/22/2020  n=   5 now=   16636 end=        304        40       307 U=    12.00 T=   68.5 p1= -98.2 p2=  5472.4 ed=    96 4/27/2020   x1=  55. x2=  60. y1=  1.13 y2=   .71 BEST
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 3/22/2020        60   16636      304      40      307     4    96 4/27/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .993604 cc2=  .726343 lx= 11.71932 if=  48 il=  61 3/23/2020  n=  13 now=   16636 end=     122924        47       307 U=    43.35 T=  150.4 p1= 638.9 p2=    13.5 ed=   252 9/30/2020   x1=  48. x2=  61. y1=  2.36 y2=  2.06     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 3/23/2020        61   16636    -          47      307     6   252 9/30/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .994325 cc2=  .716975 lx=  8.05932 if=  49 il=  61 3/23/2020  n=  12 now=   16636 end=       3163        47       307 U=    23.86 T=   95.3 p1= -81.0 p2=   526.0 ed=   151 6/21/2020   x1=  49. x2=  61. y1=  1.94 y2=  1.44     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 3/23/2020        61   16636     3163      47      307     6   151 6/21/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .992951 cc2=  .704276 lx=  7.05932 if=  50 il=  61 3/23/2020  n=  11 now=   16636 end=       1163        47       307 U=    19.31 T=   83.5 p1= -93.0 p2=  1430.4 ed=   129 5/30/2020   x1=  50. x2=  61. y1=  1.74 y2=  1.17     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 3/23/2020        61   16636     1163      47      307     6   129 5/30/2020 
AAA1     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .991461 cc2=  .689950 lx=  5.87932 if=  51 il=  61 3/23/2020  n=  10 now=   16636 end=        357        47       307 U=    14.28 T=   71.1 p1= -97.9 p2=  4659.9 ed=   104 5/5/2020    x1=  51. x2=  61. y1=  1.41 y2=   .71 BEST
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .991461 cc2=  .689950 lx=  5.88132 if=  51 il=  61 3/23/2020  n=  10 now=   16636 end=        357        47       307 U=    14.28 T=   71.1 p1= -97.9 p2=  4659.9 ed=   104 5/5/2020    x1=  51. x2=  61. y1=  1.41 y2=   .71 BEST
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 3/23/2020        61   16636      357      47      307     6   104 5/5/2020  
AAA1     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .993740 cc2=  .677513 lx=  5.71932 if=  52 il=  61 3/23/2020  n=   9 now=   16636 end=        304        47       307 U=    12.81 T=   69.0 p1= -98.2 p2=  5472.4 ed=    99 4/30/2020   x1=  52. x2=  61. y1=  1.33 y2=   .63 BEST
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .993876 cc2=  .677513 lx=  5.61932 if=  52 il=  61 3/23/2020  n=   9 now=   16636 end=        304        47       307 U=    12.81 T=   69.0 p1= -98.2 p2=  5472.4 ed=    99 4/30/2020   x1=  52. x2=  61. y1=  1.33 y2=   .63 BEST
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 3/23/2020        61   16636      304      47      307     6    99 4/30/2020 
AAA1     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .994733 cc2=  .661400 lx=  5.71932 if=  53 il=  61 3/23/2020  n=   8 now=   16636 end=        304        47       307 U=    11.39 T=   68.1 p1= -98.2 p2=  5472.4 ed=    94 4/25/2020   x1=  53. x2=  61. y1=  1.33 y2=   .63 BEST
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .995049 cc2=  .661400 lx=  5.61932 if=  53 il=  61 3/23/2020  n=   8 now=   16636 end=        304        47       307 U=    11.39 T=   68.1 p1= -98.2 p2=  5472.4 ed=    94 4/25/2020   x1=  53. x2=  61. y1=  1.33 y2=   .63 BEST
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 3/23/2020        61   16636      304      47      307     6    94 4/25/2020 
AAA1     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .993732 cc2=  .640178 lx=  5.71932 if=  54 il=  61 3/23/2020  n=   7 now=   16636 end=        304        47       307 U=    11.60 T=   68.3 p1= -98.2 p2=  5472.4 ed=    95 4/26/2020   x1=  54. x2=  61. y1=  1.23 y2=   .63 BEST
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .994043 cc2=  .640178 lx=  5.61932 if=  54 il=  61 3/23/2020  n=   7 now=   16636 end=        304        47       307 U=    11.60 T=   68.3 p1= -98.2 p2=  5472.4 ed=    95 4/26/2020   x1=  54. x2=  61. y1=  1.23 y2=   .63 BEST
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 3/23/2020        61   16636      304      47      307     6    95 4/26/2020 
AAA1     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .993126 cc2=  .615162 lx=  5.71932 if=  55 il=  61 3/23/2020  n=   6 now=   16636 end=        304        47       307 U=    12.01 T=   68.5 p1= -98.2 p2=  5472.4 ed=    96 4/27/2020   x1=  55. x2=  61. y1=  1.13 y2=   .63 BEST
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .993385 cc2=  .615162 lx=  5.61932 if=  55 il=  61 3/23/2020  n=   6 now=   16636 end=        304        47       307 U=    12.01 T=   68.5 p1= -98.2 p2=  5472.4 ed=    96 4/27/2020   x1=  55. x2=  61. y1=  1.13 y2=   .63 BEST
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 3/23/2020        61   16636      304      47      307     6    96 4/27/2020 
AAA1     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .993032 cc2=  .584784 lx=  5.71932 if=  56 il=  61 3/23/2020  n=   5 now=   16636 end=        304        47       307 U=    13.28 T=   69.3 p1= -98.2 p2=  5472.4 ed=   100 5/1/2020    x1=  56. x2=  61. y1=  1.00 y2=   .63 BEST
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .993172 cc2=  .584784 lx=  5.61932 if=  56 il=  61 3/23/2020  n=   5 now=   16636 end=        304        47       307 U=    13.28 T=   69.3 p1= -98.2 p2=  5472.4 ed=   100 5/1/2020    x1=  56. x2=  61. y1=  1.00 y2=   .63 BEST
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 3/23/2020        61   16636      304      47      307     6   100 5/1/2020  
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .994803 cc2=  .736604 lx= 11.71932 if=  48 il=  62 3/24/2020  n=  14 now=   16636 end=     122924        63       307 U=    41.45 T=  145.9 p1= 638.9 p2=    13.5 ed=   243 9/21/2020   x1=  48. x2=  62. y1=  2.36 y2=  2.03     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 3/24/2020        62   16636    -          63      307     3   243 9/21/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .995396 cc2=  .728135 lx=  9.03932 if=  49 il=  62 3/24/2020  n=  13 now=   16636 end=       8428        63       307 U=    26.88 T=  104.7 p1= -49.3 p2=   197.4 ed=   168 7/8/2020    x1=  49. x2=  62. y1=  2.07 y2=  1.59     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 3/24/2020        62   16636     8428      63      307     3   168 7/8/2020  
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .994296 cc2=  .716946 lx=  8.45932 if=  50 il=  62 3/24/2020  n=  12 now=   16636 end=       4718        63       307 U=    24.30 T=   97.5 p1= -71.6 p2=   352.6 ed=   154 6/24/2020   x1=  50. x2=  62. y1=  1.96 y2=  1.46     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 3/24/2020        62   16636     4718      63      307     3   154 6/24/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .992917 cc2=  .704242 lx=  7.61932 if=  51 il=  62 3/24/2020  n=  11 now=   16636 end=       2037        63       307 U=    21.29 T=   88.5 p1= -87.8 p2=   816.7 ed=   138 6/8/2020    x1=  51. x2=  62. y1=  1.76 y2=  1.25     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 3/24/2020        62   16636     2037      63      307     3   138 6/8/2020  
AAA1     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .994124 cc2=  .692613 lx=  6.30932 if=  52 il=  62 3/24/2020  n=  10 now=   16636 end=        549        63       307 U=    14.28 T=   73.0 p1= -96.7 p2=  3030.2 ed=   106 5/7/2020    x1=  52. x2=  62. y1=  1.47 y2=   .77 BEST
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .994124 cc2=  .692613 lx=  6.30632 if=  52 il=  62 3/24/2020  n=  10 now=   16636 end=        549        63       307 U=    14.28 T=   73.0 p1= -96.7 p2=  3030.2 ed=   106 5/7/2020    x1=  52. x2=  62. y1=  1.47 y2=   .77 BEST
