TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        3174.00000        8.06275
TAB:  US_Virginia_Loudoun Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .992827 cc2=  .715477 lx= 10.06275 if=  84 il=  96 4/27/2020  n=  12 now=    3174 end=      23452       628       996 U=    86.73 T=  207.6 p1= 638.9 p2=    13.5 ed=   412 3/9/2021    x1=  84. x2=  96. y1=  1.42 y2=  1.29     
GP: Confirmed US_Virginia_Loudoun 4/27/2020        96    3174    -         628      996     9   412 3/9/2021  
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .993434 cc2=  .704759 lx= 10.06275 if=  85 il=  96 4/27/2020  n=  11 now=    3174 end=      23452       628       996 U=    83.82 T=  203.8 p1= 638.9 p2=    13.5 ed=   401 2/26/2021   x1=  85. x2=  96. y1=  1.42 y2=  1.29     
GP: Confirmed US_Virginia_Loudoun 4/27/2020        96    3174    -         628      996     9   401 2/26/2021 
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .993443 cc2=  .691932 lx= 10.06275 if=  86 il=  96 4/27/2020  n=  10 now=    3174 end=      23452       628       996 U=    78.88 T=  197.5 p1= 638.9 p2=    13.5 ed=   383 2/8/2021    x1=  86. x2=  96. y1=  1.41 y2=  1.29     
GP: Confirmed US_Virginia_Loudoun 4/27/2020        96    3174    -         628      996     9   383 2/8/2021  
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .991386 cc2=  .675159 lx= 10.06275 if=  87 il=  96 4/27/2020  n=   9 now=    3174 end=      23452       628       996 U=    82.16 T=  201.7 p1= 638.9 p2=    13.5 ed=   395 2/20/2021   x1=  87. x2=  96. y1=  1.40 y2=  1.29     
GP: Confirmed US_Virginia_Loudoun 4/27/2020        96    3174    -         628      996     9   395 2/20/2021 
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .990721 cc2=  .637167 lx= 10.06275 if=  89 il=  96 4/27/2020  n=   7 now=    3174 end=      23452       628       996 U=    77.50 T=  195.7 p1= 638.9 p2=    13.5 ed=   378 2/3/2021    x1=  89. x2=  96. y1=  1.38 y2=  1.29     
GP: Confirmed US_Virginia_Loudoun 4/27/2020        96    3174    -         628      996     9   378 2/3/2021  
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .991297 cc2=  .613332 lx= 10.06275 if=  90 il=  96 4/27/2020  n=   6 now=    3174 end=      23452       628       996 U=    76.82 T=  194.8 p1= 638.9 p2=    13.5 ed=   376 2/1/2021    x1=  90. x2=  96. y1=  1.36 y2=  1.29     
GP: Confirmed US_Virginia_Loudoun 4/27/2020        96    3174    -         628      996     9   376 2/1/2021  
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .999181 cc2=  .590933 lx= 10.06275 if=  91 il=  96 4/27/2020  n=   5 now=    3174 end=      23452       628       996 U=    67.29 T=  182.6 p1= 638.9 p2=    13.5 ed=   341 12/28/2020  x1=  91. x2=  96. y1=  1.36 y2=  1.29     
GP: Confirmed US_Virginia_Loudoun 4/27/2020        96    3174    -         628      996     9   341 12/28/2020
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .996172 cc2=  .854750 lx=  7.12275 if=  48 il=  97 4/28/2020  n=  49 now=    3174 end=       1239       688      1113 U=    19.66 T=   86.6 p1= -61.0 p2=   256.2 ed=   132 6/2/2020    x1=  48. x2=  97. y1=  1.96 y2=  -.53     
GP: Confirmed US_Virginia_Loudoun 4/28/2020        97    3174     1239     688     1113    13   132 6/2/2020  
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .996073 cc2=  .853216 lx=  7.10275 if=  49 il=  97 4/28/2020  n=  48 now=    3174 end=       1215       688      1113 U=    19.01 T=   86.3 p1= -61.7 p2=   261.2 ed=   131 6/1/2020    x1=  49. x2=  97. y1=  1.96 y2=  -.56     
GP: Confirmed US_Virginia_Loudoun 4/28/2020        97    3174     1215     688     1113    13   131 6/1/2020  
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .995858 cc2=  .851520 lx=  7.09275 if=  50 il=  97 4/28/2020  n=  47 now=    3174 end=       1203       688      1113 U=    19.28 T=   85.8 p1= -62.1 p2=   263.8 ed=   131 6/1/2020    x1=  50. x2=  97. y1=  1.86 y2=  -.58     
GP: Confirmed US_Virginia_Loudoun 4/28/2020        97    3174     1203     688     1113    13   131 6/1/2020  
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .995811 cc2=  .849946 lx=  7.07275 if=  51 il=  97 4/28/2020  n=  46 now=    3174 end=       1179       688      1113 U=    19.12 T=   85.2 p1= -62.9 p2=   269.2 ed=   130 5/31/2020   x1=  51. x2=  97. y1=  1.79 y2=  -.62     
GP: Confirmed US_Virginia_Loudoun 4/28/2020        97    3174     1179     688     1113    13   130 5/31/2020 
AAA1     1 US_Virginia_Loudoun Confirmed cc1=  .995906 cc2=  .848464 lx=  7.04275 if=  52 il=  97 4/28/2020  n=  45 now=    3174 end=       1144       688      1113 U=    19.00 T=   84.2 p1= -64.0 p2=   277.4 ed=   129 5/30/2020   x1=  52. x2=  97. y1=  1.69 y2=  -.68 BEST
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .995906 cc2=  .848464 lx=  7.04375 if=  52 il=  97 4/28/2020  n=  45 now=    3174 end=       1144       688      1113 U=    19.00 T=   84.2 p1= -64.0 p2=   277.4 ed=   129 5/30/2020   x1=  52. x2=  97. y1=  1.69 y2=  -.68 BEST
GP: Confirmed US_Virginia_Loudoun 4/28/2020        97    3174     1144     688     1113    13   129 5/30/2020 
AAA1     1 US_Virginia_Loudoun Confirmed cc1=  .996401 cc2=  .847330 lx=  7.01275 if=  53 il=  97 4/28/2020  n=  44 now=    3174 end=       1110       688      1113 U=    18.16 T=   83.6 p1= -65.0 p2=   285.9 ed=   126 5/27/2020   x1=  53. x2=  97. y1=  1.69 y2=  -.74 BEST
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .996402 cc2=  .847330 lx=  7.01575 if=  53 il=  97 4/28/2020  n=  44 now=    3174 end=       1110       688      1113 U=    18.16 T=   83.6 p1= -65.0 p2=   285.9 ed=   126 5/27/2020   x1=  53. x2=  97. y1=  1.69 y2=  -.74 BEST
GP: Confirmed US_Virginia_Loudoun 4/28/2020        97    3174     1110     688     1113    13   126 5/27/2020 
AAA1     1 US_Virginia_Loudoun Confirmed cc1=  .996674 cc2=  .845918 lx=  6.99275 if=  54 il=  97 4/28/2020  n=  43 now=    3174 end=       1088       688      1113 U=    17.46 T=   83.4 p1= -65.7 p2=   291.7 ed=   124 5/25/2020   x1=  54. x2=  97. y1=  1.68 y2=  -.78 BEST
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .996674 cc2=  .845918 lx=  6.99375 if=  54 il=  97 4/28/2020  n=  43 now=    3174 end=       1088       688      1113 U=    17.46 T=   83.4 p1= -65.7 p2=   291.7 ed=   124 5/25/2020   x1=  54. x2=  97. y1=  1.68 y2=  -.78 BEST
GP: Confirmed US_Virginia_Loudoun 4/28/2020        97    3174     1088     688     1113    13   124 5/25/2020 
AAA1     1 US_Virginia_Loudoun Confirmed cc1=  .996729 cc2=  .844231 lx=  6.97275 if=  55 il=  97 4/28/2020  n=  42 now=    3174 end=       1067       688      1113 U=    16.78 T=   83.2 p1= -66.4 p2=   297.5 ed=   122 5/23/2020   x1=  55. x2=  97. y1=  1.68 y2=  -.82 BEST
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .996730 cc2=  .844231 lx=  6.97675 if=  55 il=  97 4/28/2020  n=  42 now=    3174 end=       1067       688      1113 U=    16.78 T=   83.2 p1= -66.4 p2=   297.5 ed=   122 5/23/2020   x1=  55. x2=  97. y1=  1.68 y2=  -.82 BEST
GP: Confirmed US_Virginia_Loudoun 4/28/2020        97    3174     1067     688     1113    13   122 5/23/2020 
AAA1     1 US_Virginia_Loudoun Confirmed cc1=  .996597 cc2=  .842294 lx=  6.96275 if=  56 il=  97 4/28/2020  n=  41 now=    3174 end=       1056       688      1113 U=    16.24 T=   83.3 p1= -66.7 p2=   300.6 ed=   121 5/22/2020   x1=  56. x2=  97. y1=  1.68 y2=  -.85 BEST
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .996597 cc2=  .842294 lx=  6.96575 if=  56 il=  97 4/28/2020  n=  41 now=    3174 end=       1056       688      1113 U=    16.24 T=   83.3 p1= -66.7 p2=   300.6 ed=   121 5/22/2020   x1=  56. x2=  97. y1=  1.68 y2=  -.85 BEST
GP: Confirmed US_Virginia_Loudoun 4/28/2020        97    3174     1056     688     1113    13   121 5/22/2020 
AAA1     1 US_Virginia_Loudoun Confirmed cc1=  .996347 cc2=  .840173 lx=  6.96275 if=  57 il=  97 4/28/2020  n=  40 now=    3174 end=       1056       688      1113 U=    15.85 T=   83.6 p1= -66.7 p2=   300.6 ed=   120 5/21/2020   x1=  57. x2=  97. y1=  1.68 y2=  -.85 BEST
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .996347 cc2=  .840173 lx=  6.96375 if=  57 il=  97 4/28/2020  n=  40 now=    3174 end=       1056       688      1113 U=    15.85 T=   83.6 p1= -66.7 p2=   300.6 ed=   120 5/21/2020   x1=  57. x2=  97. y1=  1.68 y2=  -.85 BEST
GP: Confirmed US_Virginia_Loudoun 4/28/2020        97    3174     1056     688     1113    13   120 5/21/2020 
AAA1     1 US_Virginia_Loudoun Confirmed cc1=  .996126 cc2=  .838013 lx=  6.97275 if=  58 il=  97 4/28/2020  n=  39 now=    3174 end=       1067       688      1113 U=    16.34 T=   83.5 p1= -66.4 p2=   297.5 ed=   122 5/23/2020   x1=  58. x2=  97. y1=  1.56 y2=  -.82 BEST
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .996126 cc2=  .838013 lx=  6.97375 if=  58 il=  97 4/28/2020  n=  39 now=    3174 end=       1067       688      1113 U=    16.34 T=   83.5 p1= -66.4 p2=   297.5 ed=   122 5/23/2020   x1=  58. x2=  97. y1=  1.56 y2=  -.82 BEST
GP: Confirmed US_Virginia_Loudoun 4/28/2020        97    3174     1067     688     1113    13   122 5/23/2020 
AAA1     1 US_Virginia_Loudoun Confirmed cc1=  .995823 cc2=  .835694 lx=  6.97275 if=  59 il=  97 4/28/2020  n=  38 now=    3174 end=       1067       688      1113 U=    16.60 T=   83.3 p1= -66.4 p2=   297.5 ed=   122 5/23/2020   x1=  59. x2=  97. y1=  1.47 y2=  -.82 BEST
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .995823 cc2=  .835694 lx=  6.97175 if=  59 il=  97 4/28/2020  n=  38 now=    3174 end=       1067       688      1113 U=    16.60 T=   83.3 p1= -66.4 p2=   297.5 ed=   122 5/23/2020   x1=  59. x2=  97. y1=  1.47 y2=  -.82 BEST
GP: Confirmed US_Virginia_Loudoun 4/28/2020        97    3174     1067     688     1113    13   122 5/23/2020 
AAA1     1 US_Virginia_Loudoun Confirmed cc1=  .995578 cc2=  .833356 lx=  6.96275 if=  60 il=  97 4/28/2020  n=  37 now=    3174 end=       1056       688      1113 U=    16.13 T=   83.4 p1= -66.7 p2=   300.6 ed=   121 5/22/2020   x1=  60. x2=  97. y1=  1.45 y2=  -.85 BEST
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .995578 cc2=  .833356 lx=  6.96175 if=  60 il=  97 4/28/2020  n=  37 now=    3174 end=       1056       688      1113 U=    16.13 T=   83.4 p1= -66.7 p2=   300.6 ed=   121 5/22/2020   x1=  60. x2=  97. y1=  1.45 y2=  -.85 BEST
GP: Confirmed US_Virginia_Loudoun 4/28/2020        97    3174     1056     688     1113    13   121 5/22/2020 
AAA1     1 US_Virginia_Loudoun Confirmed cc1=  .995218 cc2=  .830819 lx=  6.96275 if=  61 il=  97 4/28/2020  n=  36 now=    3174 end=       1056       688      1113 U=    15.69 T=   83.7 p1= -66.7 p2=   300.6 ed=   120 5/21/2020   x1=  61. x2=  97. y1=  1.45 y2=  -.85 BEST
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .995218 cc2=  .830819 lx=  6.95875 if=  61 il=  97 4/28/2020  n=  36 now=    3174 end=       1056       688      1113 U=    15.69 T=   83.7 p1= -66.7 p2=   300.6 ed=   120 5/21/2020   x1=  61. x2=  97. y1=  1.45 y2=  -.85 BEST
GP: Confirmed US_Virginia_Loudoun 4/28/2020        97    3174     1056     688     1113    13   120 5/21/2020 
AAA1     1 US_Virginia_Loudoun Confirmed cc1=  .994880 cc2=  .828213 lx=  6.97275 if=  62 il=  97 4/28/2020  n=  35 now=    3174 end=       1067       688      1113 U=    15.69 T=   84.1 p1= -66.4 p2=   297.5 ed=   121 5/22/2020   x1=  62. x2=  97. y1=  1.41 y2=  -.82 BEST
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .994880 cc2=  .828213 lx=  6.96875 if=  62 il=  97 4/28/2020  n=  35 now=    3174 end=       1067       688      1113 U=    15.69 T=   84.1 p1= -66.4 p2=   297.5 ed=   121 5/22/2020   x1=  62. x2=  97. y1=  1.41 y2=  -.82 BEST
GP: Confirmed US_Virginia_Loudoun 4/28/2020        97    3174     1067     688     1113    13   121 5/22/2020 
AAA1     1 US_Virginia_Loudoun Confirmed cc1=  .994619 cc2=  .825588 lx=  6.98275 if=  63 il=  97 4/28/2020  n=  34 now=    3174 end=       1077       688      1113 U=    15.57 T=   84.5 p1= -66.1 p2=   294.7 ed=   121 5/22/2020   x1=  63. x2=  97. y1=  1.38 y2=  -.80 BEST
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .994619 cc2=  .825588 lx=  6.98675 if=  63 il=  97 4/28/2020  n=  34 now=    3174 end=       1077       688      1113 U=    15.57 T=   84.5 p1= -66.1 p2=   294.7 ed=   121 5/22/2020   x1=  63. x2=  97. y1=  1.38 y2=  -.80 BEST
GP: Confirmed US_Virginia_Loudoun 4/28/2020        97    3174     1077     688     1113    13   121 5/22/2020 
AAA1     1 US_Virginia_Loudoun Confirmed cc1=  .994772 cc2=  .823273 lx=  7.02275 if=  64 il=  97 4/28/2020  n=  33 now=    3174 end=       1121       688      1113 U=    16.33 T=   85.3 p1= -64.7 p2=   283.1 ed=   123 5/24/2020   x1=  64. x2=  97. y1=  1.31 y2=  -.72 BEST
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .994772 cc2=  .823273 lx=  7.02775 if=  64 il=  97 4/28/2020  n=  33 now=    3174 end=       1121       688      1113 U=    16.33 T=   85.3 p1= -64.7 p2=   283.1 ed=   123 5/24/2020   x1=  64. x2=  97. y1=  1.31 y2=  -.72 BEST
GP: Confirmed US_Virginia_Loudoun 4/28/2020        97    3174     1121     688     1113    13   123 5/24/2020 
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .994885 cc2=  .820807 lx=  7.07275 if=  65 il=  97 4/28/2020  n=  32 now=    3174 end=       1179       688      1113 U=    17.63 T=   86.1 p1= -62.9 p2=   269.2 ed=   127 5/28/2020   x1=  65. x2=  97. y1=  1.20 y2=  -.62     
GP: Confirmed US_Virginia_Loudoun 4/28/2020        97    3174     1179     688     1113    13   127 5/28/2020 
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .994526 cc2=  .817749 lx=  7.09275 if=  66 il=  97 4/28/2020  n=  31 now=    3174 end=       1203       688      1113 U=    18.08 T=   86.5 p1= -62.1 p2=   263.8 ed=   129 5/30/2020   x1=  66. x2=  97. y1=  1.13 y2=  -.58     
GP: Confirmed US_Virginia_Loudoun 4/28/2020        97    3174     1203     688     1113    13   129 5/30/2020 
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .994055 cc2=  .814449 lx=  7.11275 if=  67 il=  97 4/28/2020  n=  30 now=    3174 end=       1227       688      1113 U=    18.23 T=   87.0 p1= -61.3 p2=   258.7 ed=   130 5/31/2020   x1=  67. x2=  97. y1=  1.10 y2=  -.55     
GP: Confirmed US_Virginia_Loudoun 4/28/2020        97    3174     1227     688     1113    13   130 5/31/2020 
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .994401 cc2=  .805418 lx=  7.33275 if=  70 il=  97 4/28/2020  n=  27 now=    3174 end=       1529       688      1113 U=    22.32 T=   92.0 p1= -51.8 p2=   207.6 ed=   144 6/14/2020   x1=  70. x2=  97. y1=   .99 y2=  -.22     
GP: Confirmed US_Virginia_Loudoun 4/28/2020        97    3174     1529     688     1113    13   144 6/14/2020 
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .994065 cc2=  .801614 lx=  7.40275 if=  71 il=  97 4/28/2020  n=  26 now=    3174 end=       1640       688      1113 U=    23.67 T=   93.7 p1= -48.3 p2=   193.5 ed=   149 6/19/2020   x1=  71. x2=  97. y1=   .96 y2=  -.14     
GP: Confirmed US_Virginia_Loudoun 4/28/2020        97    3174     1640     688     1113    13   149 6/19/2020 
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .993629 cc2=  .797513 lx=  7.46275 if=  72 il=  97 4/28/2020  n=  25 now=    3174 end=       1741       688      1113 U=    24.33 T=   95.2 p1= -45.1 p2=   182.3 ed=   152 6/22/2020   x1=  72. x2=  97. y1=   .95 y2=  -.07     
GP: Confirmed US_Virginia_Loudoun 4/28/2020        97    3174     1741     688     1113    13   152 6/22/2020 
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .993747 cc2=  .793747 lx=  7.64275 if=  73 il=  97 4/28/2020  n=  24 now=    3174 end=       2085       688      1113 U=    27.77 T=   99.9 p1= -34.3 p2=   152.2 ed=   165 7/5/2020    x1=  73. x2=  97. y1=   .97 y2=   .10     
GP: Confirmed US_Virginia_Loudoun 4/28/2020        97    3174     2085     688     1113    13   165 7/5/2020  
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .993820 cc2=  .789696 lx=  7.88275 if=  74 il=  97 4/28/2020  n=  23 now=    3174 end=       2651       688      1113 U=    32.05 T=  106.6 p1= -16.5 p2=   119.7 ed=   182 7/22/2020   x1=  74. x2=  97. y1=  1.02 y2=   .30     
GP: Confirmed US_Virginia_Loudoun 4/28/2020        97    3174     2651     688     1113    13   182 7/22/2020 
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .994333 cc2=  .785819 lx=  8.37275 if=  75 il=  97 4/28/2020  n=  22 now=    3174 end=       4327       688      1113 U=    41.21 T=  122.1 p1=  36.3 p2=    73.4 ed=   219 8/28/2020   x1=  75. x2=  97. y1=  1.14 y2=   .61     
GP: Confirmed US_Virginia_Loudoun 4/28/2020        97    3174     4327     688     1113    13   219 8/28/2020 
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .996097 cc2=  .777879 lx= 10.06275 if=  77 il=  97 4/28/2020  n=  20 now=    3174 end=      23452       688      1113 U=    76.05 T=  192.9 p1= 638.9 p2=    13.5 ed=   372 1/28/2021   x1=  77. x2=  97. y1=  1.52 y2=  1.26     
GP: Confirmed US_Virginia_Loudoun 4/28/2020        97    3174    -         688     1113    13   372 1/28/2021 
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .995728 cc2=  .772122 lx= 10.06275 if=  78 il=  97 4/28/2020  n=  19 now=    3174 end=      23452       688      1113 U=    77.47 T=  194.7 p1= 638.9 p2=    13.5 ed=   377 2/2/2021    x1=  78. x2=  97. y1=  1.51 y2=  1.26     
GP: Confirmed US_Virginia_Loudoun 4/28/2020        97    3174    -         688     1113    13   377 2/2/2021  
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .995040 cc2=  .765624 lx= 10.06275 if=  79 il=  97 4/28/2020  n=  18 now=    3174 end=      23452       688      1113 U=    77.65 T=  194.9 p1= 638.9 p2=    13.5 ed=   378 2/3/2021    x1=  79. x2=  97. y1=  1.49 y2=  1.26     
GP: Confirmed US_Virginia_Loudoun 4/28/2020        97    3174    -         688     1113    13   378 2/3/2021  
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .994166 cc2=  .758464 lx= 10.06275 if=  80 il=  97 4/28/2020  n=  17 now=    3174 end=      23452       688      1113 U=    79.33 T=  197.0 p1= 638.9 p2=    13.5 ed=   384 2/9/2021    x1=  80. x2=  97. y1=  1.48 y2=  1.26     
GP: Confirmed US_Virginia_Loudoun 4/28/2020        97    3174    -         688     1113    13   384 2/9/2021  
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .989457 cc2=  .722196 lx= 10.06275 if=  84 il=  97 4/28/2020  n=  13 now=    3174 end=      23452       688      1113 U=    79.32 T=  197.0 p1= 638.9 p2=    13.5 ed=   384 2/9/2021    x1=  84. x2=  97. y1=  1.42 y2=  1.26     
GP: Confirmed US_Virginia_Loudoun 4/28/2020        97    3174    -         688     1113    13   384 2/9/2021  
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .990085 cc2=  .712735 lx= 10.06275 if=  85 il=  97 4/28/2020  n=  12 now=    3174 end=      23452       688      1113 U=    76.55 T=  193.5 p1= 638.9 p2=    13.5 ed=   374 1/30/2021   x1=  85. x2=  97. y1=  1.42 y2=  1.26     
GP: Confirmed US_Virginia_Loudoun 4/28/2020        97    3174    -         688     1113    13   374 1/30/2021 
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .990154 cc2=  .701479 lx= 10.06275 if=  86 il=  97 4/28/2020  n=  11 now=    3174 end=      23452       688      1113 U=    72.23 T=  188.1 p1= 638.9 p2=    13.5 ed=   358 1/14/2021   x1=  86. x2=  97. y1=  1.41 y2=  1.26     
GP: Confirmed US_Virginia_Loudoun 4/28/2020        97    3174    -         688     1113    13   358 1/14/2021 
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .987960 cc2=  .686448 lx= 10.06275 if=  87 il=  97 4/28/2020  n=  10 now=    3174 end=      23452       688      1113 U=    74.04 T=  190.4 p1= 638.9 p2=    13.5 ed=   365 1/21/2021   x1=  87. x2=  97. y1=  1.40 y2=  1.26     
GP: Confirmed US_Virginia_Loudoun 4/28/2020        97    3174    -         688     1113    13   365 1/21/2021 
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .988103 cc2=  .654769 lx= 10.06275 if=  89 il=  97 4/28/2020  n=   8 now=    3174 end=      23452       688      1113 U=    69.05 T=  184.1 p1= 638.9 p2=    13.5 ed=   347 1/3/2021    x1=  89. x2=  97. y1=  1.38 y2=  1.26     
GP: Confirmed US_Virginia_Loudoun 4/28/2020        97    3174    -         688     1113    13   347 1/3/2021  
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .989322 cc2=  .635769 lx= 10.06275 if=  90 il=  97 4/28/2020  n=   7 now=    3174 end=      23452       688      1113 U=    67.55 T=  182.2 p1= 638.9 p2=    13.5 ed=   341 12/28/2020  x1=  90. x2=  97. y1=  1.36 y2=  1.26     
GP: Confirmed US_Virginia_Loudoun 4/28/2020        97    3174    -         688     1113    13   341 12/28/2020
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .995919 cc2=  .617955 lx= 10.06275 if=  91 il=  97 4/28/2020  n=   6 now=    3174 end=      23452       688      1113 U=    60.10 T=  172.8 p1= 638.9 p2=    13.5 ed=   314 12/1/2020   x1=  91. x2=  97. y1=  1.36 y2=  1.26     
