TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        6605.00000        8.79558
TAB:  US_New_Jersey_Morris Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .997606 cc2=  .755070 lx=  8.86558 if=  80 il=  96 4/27/2020  n=  16 now=    6605 end=       7083      5030      5978 U=    16.86 T=   77.9 p1=   7.2 p2=    93.3 ed=   117 5/18/2020   x1=  80. x2=  96. y1=  -.12 y2= -1.07     
GP: Confirmed US_New_Jersey_Morris 4/27/2020        96    6605     7083    5030     5978    19   117 5/18/2020 
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .997131 cc2=  .747131 lx=  8.87558 if=  81 il=  96 4/27/2020  n=  15 now=    6605 end=       7155      5030      5978 U=    17.35 T=   77.9 p1=   8.3 p2=    92.3 ed=   118 5/19/2020   x1=  81. x2=  96. y1=  -.18 y2= -1.04     
GP: Confirmed US_New_Jersey_Morris 4/27/2020        96    6605     7155    5030     5978    19   118 5/19/2020 
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .996526 cc2=  .738327 lx=  8.86558 if=  82 il=  96 4/27/2020  n=  14 now=    6605 end=       7083      5030      5978 U=    16.83 T=   78.0 p1=   7.2 p2=    93.3 ed=   117 5/18/2020   x1=  82. x2=  96. y1=  -.24 y2= -1.07     
GP: Confirmed US_New_Jersey_Morris 4/27/2020        96    6605     7083    5030     5978    19   117 5/18/2020 
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .995748 cc2=  .728487 lx=  8.88558 if=  83 il=  96 4/27/2020  n=  13 now=    6605 end=       7227      5030      5978 U=    17.97 T=   77.8 p1=   9.4 p2=    91.4 ed=   120 5/21/2020   x1=  83. x2=  96. y1=  -.29 y2= -1.01     
GP: Confirmed US_New_Jersey_Morris 4/27/2020        96    6605     7227    5030     5978    19   120 5/21/2020 
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .994852 cc2=  .717502 lx=  8.83558 if=  84 il=  96 4/27/2020  n=  12 now=    6605 end=       6874      5030      5978 U=    15.79 T=   77.6 p1=   4.1 p2=    96.1 ed=   114 5/15/2020   x1=  84. x2=  96. y1=  -.40 y2= -1.16     
GP: Confirmed US_New_Jersey_Morris 4/27/2020        96    6605     6874    5030     5978    19   114 5/15/2020 
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .993444 cc2=  .704769 lx=  8.83558 if=  85 il=  96 4/27/2020  n=  11 now=    6605 end=       6874      5030      5978 U=    16.08 T=   77.3 p1=   4.1 p2=    96.1 ed=   115 5/16/2020   x1=  85. x2=  96. y1=  -.48 y2= -1.16     
GP: Confirmed US_New_Jersey_Morris 4/27/2020        96    6605     6874    5030     5978    19   115 5/16/2020 
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .991708 cc2=  .690196 lx=  8.78558 if=  86 il=  96 4/27/2020  n=  10 now=    6605 end=       6539      5030      5978 U=    13.96 T=   77.3 p1=  -1.0 p2=   101.0 ed=   110 5/11/2020   x1=  86. x2=  96. y1=  -.62 y2= -1.34     
GP: Confirmed US_New_Jersey_Morris 4/27/2020        96    6605     6539    5030     5978    19   110 5/11/2020 
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .989107 cc2=  .672879 lx=  8.73558 if=  87 il=  96 4/27/2020  n=   9 now=    6605 end=       6220      5030      5978 U=    12.15 T=   77.2 p1=  -5.8 p2=   106.2 ed=   105 5/6/2020    x1=  87. x2=  96. y1=  -.81 y2= -1.55     
GP: Confirmed US_New_Jersey_Morris 4/27/2020        96    6605     6220    5030     5978    19   105 5/6/2020  
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .986472 cc2=  .653139 lx=  8.66558 if=  88 il=  96 4/27/2020  n=   8 now=    6605 end=       5799      5030      5978 U=     9.25 T=   78.0 p1= -12.2 p2=   113.9 ed=    99 4/30/2020   x1=  88. x2=  96. y1= -1.08 y2= -1.95     
GP: Confirmed US_New_Jersey_Morris 4/27/2020        96    6605     5799    5030     5978    19    99 4/30/2020 
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .985967 cc2=  .632414 lx=  8.61558 if=  89 il=  96 4/27/2020  n=   7 now=    6605 end=       5516      5030      5978 U=     6.66 T=   80.1 p1= -16.5 p2=   119.7 ed=    95 4/26/2020   x1=  89. x2=  96. y1= -1.33 y2= -2.38     
GP: Confirmed US_New_Jersey_Morris 4/27/2020        96    6605     5516    5030     5978    19    95 4/26/2020 
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .989121 cc2=  .580873 lx= 10.79558 if=  91 il=  96 4/27/2020  n=   5 now=    6605 end=      48804      5030      5978 U=   117.28 T=  192.3 p1= 638.9 p2=    13.5 ed=   469 5/5/2021    x1=  91. x2=  96. y1=   .86 y2=   .82     
GP: Confirmed US_New_Jersey_Morris 4/27/2020        96    6605    -        5030     5978    19   469 5/5/2021  
AAA1     1 US_New_Jersey_Morris Confirmed cc1=  .999179 cc2=  .854841 lx=  8.72558 if=  50 il=  97 4/28/2020  n=  47 now=    6605 end=       6158      5128      6213 U=    12.16 T=   76.3 p1=  -6.8 p2=   107.3 ed=   105 5/6/2020    x1=  50. x2=  97. y1=  2.17 y2= -1.70 BEST
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .999179 cc2=  .854841 lx=  8.72458 if=  50 il=  97 4/28/2020  n=  47 now=    6605 end=       6158      5128      6213 U=    12.16 T=   76.3 p1=  -6.8 p2=   107.3 ed=   105 5/6/2020    x1=  50. x2=  97. y1=  2.17 y2= -1.70 BEST
GP: Confirmed US_New_Jersey_Morris 4/28/2020        97    6605     6158    5128     6213    16   105 5/6/2020  
AAA1     1 US_New_Jersey_Morris Confirmed cc1=  .999185 cc2=  .853320 lx=  8.72558 if=  51 il=  97 4/28/2020  n=  46 now=    6605 end=       6158      5128      6213 U=    12.33 T=   76.1 p1=  -6.8 p2=   107.3 ed=   105 5/6/2020    x1=  51. x2=  97. y1=  2.03 y2= -1.70 BEST
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .999188 cc2=  .853320 lx=  8.72058 if=  51 il=  97 4/28/2020  n=  46 now=    6605 end=       6158      5128      6213 U=    12.33 T=   76.1 p1=  -6.8 p2=   107.3 ed=   105 5/6/2020    x1=  51. x2=  97. y1=  2.03 y2= -1.70 BEST
GP: Confirmed US_New_Jersey_Morris 4/28/2020        97    6605     6158    5128     6213    16   105 5/6/2020  
AAA1     1 US_New_Jersey_Morris Confirmed cc1=  .999334 cc2=  .851892 lx=  8.71558 if=  52 il=  97 4/28/2020  n=  45 now=    6605 end=       6097      5128      6213 U=    11.89 T=   76.1 p1=  -7.7 p2=   108.3 ed=   104 5/5/2020    x1=  52. x2=  97. y1=  2.03 y2= -1.75 BEST
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .999334 cc2=  .851892 lx=  8.71458 if=  52 il=  97 4/28/2020  n=  45 now=    6605 end=       6097      5128      6213 U=    11.89 T=   76.1 p1=  -7.7 p2=   108.3 ed=   104 5/5/2020    x1=  52. x2=  97. y1=  2.03 y2= -1.75 BEST
GP: Confirmed US_New_Jersey_Morris 4/28/2020        97    6605     6097    5128     6213    16   104 5/5/2020  
AAA1     1 US_New_Jersey_Morris Confirmed cc1=  .999346 cc2=  .850275 lx=  8.71558 if=  53 il=  97 4/28/2020  n=  44 now=    6605 end=       6097      5128      6213 U=    11.63 T=   76.6 p1=  -7.7 p2=   108.3 ed=   104 5/5/2020    x1=  53. x2=  97. y1=  2.03 y2= -1.75 BEST
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .999349 cc2=  .850275 lx=  8.71158 if=  53 il=  97 4/28/2020  n=  44 now=    6605 end=       6097      5128      6213 U=    11.63 T=   76.6 p1=  -7.7 p2=   108.3 ed=   104 5/5/2020    x1=  53. x2=  97. y1=  2.03 y2= -1.75 BEST
GP: Confirmed US_New_Jersey_Morris 4/28/2020        97    6605     6097    5128     6213    16   104 5/5/2020  
AAA1     1 US_New_Jersey_Morris Confirmed cc1=  .999300 cc2=  .848544 lx=  8.71558 if=  54 il=  97 4/28/2020  n=  43 now=    6605 end=       6097      5128      6213 U=    11.66 T=   76.6 p1=  -7.7 p2=   108.3 ed=   104 5/5/2020    x1=  54. x2=  97. y1=  1.93 y2= -1.75 BEST
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .999304 cc2=  .848544 lx=  8.71158 if=  54 il=  97 4/28/2020  n=  43 now=    6605 end=       6097      5128      6213 U=    11.66 T=   76.6 p1=  -7.7 p2=   108.3 ed=   104 5/5/2020    x1=  54. x2=  97. y1=  1.93 y2= -1.75 BEST
GP: Confirmed US_New_Jersey_Morris 4/28/2020        97    6605     6097    5128     6213    16   104 5/5/2020  
AAA1     1 US_New_Jersey_Morris Confirmed cc1=  .999251 cc2=  .846752 lx=  8.71558 if=  55 il=  97 4/28/2020  n=  42 now=    6605 end=       6097      5128      6213 U=    11.46 T=   76.9 p1=  -7.7 p2=   108.3 ed=   103 5/4/2020    x1=  55. x2=  97. y1=  1.91 y2= -1.75 BEST
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .999255 cc2=  .846752 lx=  8.71058 if=  55 il=  97 4/28/2020  n=  42 now=    6605 end=       6097      5128      6213 U=    11.46 T=   76.9 p1=  -7.7 p2=   108.3 ed=   103 5/4/2020    x1=  55. x2=  97. y1=  1.91 y2= -1.75 BEST
GP: Confirmed US_New_Jersey_Morris 4/28/2020        97    6605     6097    5128     6213    16   103 5/4/2020  
AAA1     1 US_New_Jersey_Morris Confirmed cc1=  .999233 cc2=  .844930 lx=  8.71558 if=  56 il=  97 4/28/2020  n=  41 now=    6605 end=       6097      5128      6213 U=    11.69 T=   76.5 p1=  -7.7 p2=   108.3 ed=   104 5/5/2020    x1=  56. x2=  97. y1=  1.75 y2= -1.75 BEST
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .999234 cc2=  .844930 lx=  8.71358 if=  56 il=  97 4/28/2020  n=  41 now=    6605 end=       6097      5128      6213 U=    11.69 T=   76.5 p1=  -7.7 p2=   108.3 ed=   104 5/5/2020    x1=  56. x2=  97. y1=  1.75 y2= -1.75 BEST
GP: Confirmed US_New_Jersey_Morris 4/28/2020        97    6605     6097    5128     6213    16   104 5/5/2020  
AAA1     1 US_New_Jersey_Morris Confirmed cc1=  .999178 cc2=  .843004 lx=  8.71558 if=  57 il=  97 4/28/2020  n=  40 now=    6605 end=       6097      5128      6213 U=    11.59 T=   76.7 p1=  -7.7 p2=   108.3 ed=   104 5/5/2020    x1=  57. x2=  97. y1=  1.70 y2= -1.75 BEST
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .999179 cc2=  .843004 lx=  8.71258 if=  57 il=  97 4/28/2020  n=  40 now=    6605 end=       6097      5128      6213 U=    11.59 T=   76.7 p1=  -7.7 p2=   108.3 ed=   104 5/5/2020    x1=  57. x2=  97. y1=  1.70 y2= -1.75 BEST
GP: Confirmed US_New_Jersey_Morris 4/28/2020        97    6605     6097    5128     6213    16   104 5/5/2020  
AAA1     1 US_New_Jersey_Morris Confirmed cc1=  .999118 cc2=  .841004 lx=  8.71558 if=  58 il=  97 4/28/2020  n=  39 now=    6605 end=       6097      5128      6213 U=    11.49 T=   76.9 p1=  -7.7 p2=   108.3 ed=   103 5/4/2020    x1=  58. x2=  97. y1=  1.64 y2= -1.75 BEST
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .999118 cc2=  .841004 lx=  8.71358 if=  58 il=  97 4/28/2020  n=  39 now=    6605 end=       6097      5128      6213 U=    11.49 T=   76.9 p1=  -7.7 p2=   108.3 ed=   103 5/4/2020    x1=  58. x2=  97. y1=  1.64 y2= -1.75 BEST
GP: Confirmed US_New_Jersey_Morris 4/28/2020        97    6605     6097    5128     6213    16   103 5/4/2020  
AAA1     1 US_New_Jersey_Morris Confirmed cc1=  .999007 cc2=  .836785 lx=  8.71558 if=  60 il=  97 4/28/2020  n=  37 now=    6605 end=       6097      5128      6213 U=    11.84 T=   76.2 p1=  -7.7 p2=   108.3 ed=   104 5/5/2020    x1=  60. x2=  97. y1=  1.37 y2= -1.75 BEST
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .999008 cc2=  .836785 lx=  8.71758 if=  60 il=  97 4/28/2020  n=  37 now=    6605 end=       6097      5128      6213 U=    11.84 T=   76.2 p1=  -7.7 p2=   108.3 ed=   104 5/5/2020    x1=  60. x2=  97. y1=  1.37 y2= -1.75 BEST
GP: Confirmed US_New_Jersey_Morris 4/28/2020        97    6605     6097    5128     6213    16   104 5/5/2020  
AAA1     1 US_New_Jersey_Morris Confirmed cc1=  .998968 cc2=  .834569 lx=  8.71558 if=  61 il=  97 4/28/2020  n=  36 now=    6605 end=       6097      5128      6213 U=    11.93 T=   76.1 p1=  -7.7 p2=   108.3 ed=   104 5/5/2020    x1=  61. x2=  97. y1=  1.26 y2= -1.75 BEST
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .998969 cc2=  .834569 lx=  8.71458 if=  61 il=  97 4/28/2020  n=  36 now=    6605 end=       6097      5128      6213 U=    11.93 T=   76.1 p1=  -7.7 p2=   108.3 ed=   104 5/5/2020    x1=  61. x2=  97. y1=  1.26 y2= -1.75 BEST
GP: Confirmed US_New_Jersey_Morris 4/28/2020        97    6605     6097    5128     6213    16   104 5/5/2020  
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .999000 cc2=  .832333 lx=  8.70558 if=  62 il=  97 4/28/2020  n=  35 now=    6605 end=       6036      5128      6213 U=    11.54 T=   76.1 p1=  -8.6 p2=   109.4 ed=   103 5/4/2020    x1=  62. x2=  97. y1=  1.22 y2= -1.81     
GP: Confirmed US_New_Jersey_Morris 4/28/2020        97    6605     6036    5128     6213    16   103 5/4/2020  
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .998866 cc2=  .827367 lx=  8.70558 if=  64 il=  97 4/28/2020  n=  33 now=    6605 end=       6036      5128      6213 U=    11.39 T=   76.3 p1=  -8.6 p2=   109.4 ed=   103 5/4/2020    x1=  64. x2=  97. y1=  1.08 y2= -1.81     
GP: Confirmed US_New_Jersey_Morris 4/28/2020        97    6605     6036    5128     6213    16   103 5/4/2020  
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .998766 cc2=  .824688 lx=  8.70558 if=  65 il=  97 4/28/2020  n=  32 now=    6605 end=       6036      5128      6213 U=    11.35 T=   76.4 p1=  -8.6 p2=   109.4 ed=   103 5/4/2020    x1=  65. x2=  97. y1=  1.01 y2= -1.81     
GP: Confirmed US_New_Jersey_Morris 4/28/2020        97    6605     6036    5128     6213    16   103 5/4/2020  
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .998648 cc2=  .821871 lx=  8.70558 if=  66 il=  97 4/28/2020  n=  31 now=    6605 end=       6036      5128      6213 U=    11.17 T=   76.7 p1=  -8.6 p2=   109.4 ed=   103 5/4/2020    x1=  66. x2=  97. y1=   .96 y2= -1.81     
GP: Confirmed US_New_Jersey_Morris 4/28/2020        97    6605     6036    5128     6213    16   103 5/4/2020  
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .998547 cc2=  .818941 lx=  8.70558 if=  67 il=  97 4/28/2020  n=  30 now=    6605 end=       6036      5128      6213 U=    11.22 T=   76.7 p1=  -8.6 p2=   109.4 ed=   103 5/4/2020    x1=  67. x2=  97. y1=   .86 y2= -1.81     
GP: Confirmed US_New_Jersey_Morris 4/28/2020        97    6605     6036    5128     6213    16   103 5/4/2020  
AAA1     1 US_New_Jersey_Morris Confirmed cc1=  .998420 cc2=  .815846 lx=  8.71558 if=  68 il=  97 4/28/2020  n=  29 now=    6605 end=       6097      5128      6213 U=    11.54 T=   76.8 p1=  -7.7 p2=   108.3 ed=   103 5/4/2020    x1=  68. x2=  97. y1=   .76 y2= -1.75 BEST
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .998426 cc2=  .815846 lx=  8.71058 if=  68 il=  97 4/28/2020  n=  29 now=    6605 end=       6097      5128      6213 U=    11.54 T=   76.8 p1=  -7.7 p2=   108.3 ed=   103 5/4/2020    x1=  68. x2=  97. y1=   .76 y2= -1.75 BEST
GP: Confirmed US_New_Jersey_Morris 4/28/2020        97    6605     6097    5128     6213    16   103 5/4/2020  
AAA1     1 US_New_Jersey_Morris Confirmed cc1=  .998262 cc2=  .812567 lx=  8.71558 if=  69 il=  97 4/28/2020  n=  28 now=    6605 end=       6097      5128      6213 U=    11.49 T=   76.9 p1=  -7.7 p2=   108.3 ed=   103 5/4/2020    x1=  69. x2=  97. y1=   .68 y2= -1.75 BEST
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .998264 cc2=  .812567 lx=  8.71258 if=  69 il=  97 4/28/2020  n=  28 now=    6605 end=       6097      5128      6213 U=    11.49 T=   76.9 p1=  -7.7 p2=   108.3 ed=   103 5/4/2020    x1=  69. x2=  97. y1=   .68 y2= -1.75 BEST
GP: Confirmed US_New_Jersey_Morris 4/28/2020        97    6605     6097    5128     6213    16   103 5/4/2020  
AAA1     1 US_New_Jersey_Morris Confirmed cc1=  .998105 cc2=  .809123 lx=  8.71558 if=  70 il=  97 4/28/2020  n=  27 now=    6605 end=       6097      5128      6213 U=    11.35 T=   77.1 p1=  -7.7 p2=   108.3 ed=   103 5/4/2020    x1=  70. x2=  97. y1=   .62 y2= -1.75 BEST
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .998105 cc2=  .809123 lx=  8.71558 if=  70 il=  97 4/28/2020  n=  27 now=    6605 end=       6097      5128      6213 U=    11.35 T=   77.1 p1=  -7.7 p2=   108.3 ed=   103 5/4/2020    x1=  70. x2=  97. y1=   .62 y2= -1.75 BEST
GP: Confirmed US_New_Jersey_Morris 4/28/2020        97    6605     6097    5128     6213    16   103 5/4/2020  
AAA1     1 US_New_Jersey_Morris Confirmed cc1=  .998086 cc2=  .805636 lx=  8.72558 if=  71 il=  97 4/28/2020  n=  26 now=    6605 end=       6158      5128      6213 U=    11.55 T=   77.4 p1=  -6.8 p2=   107.3 ed=   104 5/5/2020    x1=  71. x2=  97. y1=   .55 y2= -1.70 BEST
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .998086 cc2=  .805636 lx=  8.72558 if=  71 il=  97 4/28/2020  n=  26 now=    6605 end=       6158      5128      6213 U=    11.55 T=   77.4 p1=  -6.8 p2=   107.3 ed=   104 5/5/2020    x1=  71. x2=  97. y1=   .55 y2= -1.70 BEST
GP: Confirmed US_New_Jersey_Morris 4/28/2020        97    6605     6158    5128     6213    16   104 5/5/2020  
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .998659 cc2=  .798659 lx=  8.77558 if=  73 il=  97 4/28/2020  n=  24 now=    6605 end=       6474      5128      6213 U=    13.46 T=   77.4 p1=  -2.0 p2=   102.0 ed=   109 5/10/2020   x1=  73. x2=  97. y1=   .33 y2= -1.46     
GP: Confirmed US_New_Jersey_Morris 4/28/2020        97    6605     6474    5128     6213    16   109 5/10/2020 
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .998588 cc2=  .794463 lx=  8.78558 if=  74 il=  97 4/28/2020  n=  23 now=    6605 end=       6539      5128      6213 U=    13.78 T=   77.5 p1=  -1.0 p2=   101.0 ed=   110 5/11/2020   x1=  74. x2=  97. y1=   .25 y2= -1.41     
GP: Confirmed US_New_Jersey_Morris 4/28/2020        97    6605     6539    5128     6213    16   110 5/11/2020 
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .998545 cc2=  .790030 lx=  8.79558 if=  75 il=  97 4/28/2020  n=  22 now=    6605 end=       6604      5128      6213 U=    14.01 T=   77.8 p1=    .0 p2=   100.0 ed=   110 5/11/2020   x1=  75. x2=  97. y1=   .20 y2= -1.37     
GP: Confirmed US_New_Jersey_Morris 4/28/2020        97    6605     6604    5128     6213    16   110 5/11/2020 
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .998768 cc2=  .785568 lx=  8.83558 if=  76 il=  97 4/28/2020  n=  21 now=    6605 end=       6874      5128      6213 U=    15.65 T=   77.8 p1=   4.1 p2=    96.1 ed=   114 5/15/2020   x1=  76. x2=  97. y1=   .11 y2= -1.23     
GP: Confirmed US_New_Jersey_Morris 4/28/2020        97    6605     6874    5128     6213    16   114 5/15/2020 
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .998669 cc2=  .780452 lx=  8.85558 if=  77 il=  97 4/28/2020  n=  20 now=    6605 end=       7013      5128      6213 U=    16.60 T=   77.7 p1=   6.2 p2=    94.2 ed=   116 5/17/2020   x1=  77. x2=  97. y1=   .04 y2= -1.16     
GP: Confirmed US_New_Jersey_Morris 4/28/2020        97    6605     7013    5128     6213    16   116 5/17/2020 
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .998460 cc2=  .774853 lx=  8.85558 if=  78 il=  97 4/28/2020  n=  19 now=    6605 end=       7013      5128      6213 U=    16.72 T=   77.6 p1=   6.2 p2=    94.2 ed=   117 5/18/2020   x1=  78. x2=  97. y1=  -.03 y2= -1.16     
GP: Confirmed US_New_Jersey_Morris 4/28/2020        97    6605     7013    5128     6213    16   117 5/18/2020 
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .998232 cc2=  .768816 lx=  8.84558 if=  79 il=  97 4/28/2020  n=  18 now=    6605 end=       6943      5128      6213 U=    16.23 T=   77.6 p1=   5.1 p2=    95.1 ed=   115 5/16/2020   x1=  79. x2=  97. y1=  -.08 y2= -1.19     
GP: Confirmed US_New_Jersey_Morris 4/28/2020        97    6605     6943    5128     6213    16   115 5/16/2020 
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .997920 cc2=  .762217 lx=  8.84558 if=  80 il=  97 4/28/2020  n=  17 now=    6605 end=       6943      5128      6213 U=    16.22 T=   77.6 p1=   5.1 p2=    95.1 ed=   115 5/16/2020   x1=  80. x2=  97. y1=  -.15 y2= -1.19     
GP: Confirmed US_New_Jersey_Morris 4/28/2020        97    6605     6943    5128     6213    16   115 5/16/2020 
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .997529 cc2=  .754994 lx=  8.84558 if=  81 il=  97 4/28/2020  n=  16 now=    6605 end=       6943      5128      6213 U=    16.34 T=   77.5 p1=   5.1 p2=    95.1 ed=   116 5/17/2020   x1=  81. x2=  97. y1=  -.21 y2= -1.19     
GP: Confirmed US_New_Jersey_Morris 4/28/2020        97    6605     6943    5128     6213    16   116 5/17/2020 
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .997057 cc2=  .747057 lx=  8.83558 if=  82 il=  97 4/28/2020  n=  15 now=    6605 end=       6874      5128      6213 U=    15.81 T=   77.6 p1=   4.1 p2=    96.1 ed=   114 5/15/2020   x1=  82. x2=  97. y1=  -.28 y2= -1.23     
GP: Confirmed US_New_Jersey_Morris 4/28/2020        97    6605     6874    5128     6213    16   114 5/15/2020 
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .996431 cc2=  .738232 lx=  8.83558 if=  83 il=  97 4/28/2020  n=  14 now=    6605 end=       6874      5128      6213 U=    16.16 T=   77.2 p1=   4.1 p2=    96.1 ed=   115 5/16/2020   x1=  83. x2=  97. y1=  -.36 y2= -1.23     
GP: Confirmed US_New_Jersey_Morris 4/28/2020        97    6605     6874    5128     6213    16   115 5/16/2020 
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .995800 cc2=  .728539 lx=  8.79558 if=  84 il=  97 4/28/2020  n=  13 now=    6605 end=       6604      5128      6213 U=    14.31 T=   77.3 p1=    .0 p2=   100.0 ed=   111 5/12/2020   x1=  84. x2=  97. y1=  -.47 y2= -1.37     
GP: Confirmed US_New_Jersey_Morris 4/28/2020        97    6605     6604    5128     6213    16   111 5/12/2020 
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .994754 cc2=  .717404 lx=  8.79558 if=  85 il=  97 4/28/2020  n=  12 now=    6605 end=       6604      5128      6213 U=    14.50 T=   77.1 p1=    .0 p2=   100.0 ed=   111 5/12/2020   x1=  85. x2=  97. y1=  -.55 y2= -1.37     
