TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       25215.00000       10.13519
TAB:  Ireland Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    Ireland 3/31/2020        69    1691    -          86      218     1   145 6/15/2020 
AAA2     1 Ireland Deaths    cc1=  .992066 cc2=  .675838 lx=  7.33308 if=  60 il=  69 3/31/2020  n=   9 now=    1691 end=       1530        86       218 U=    12.41 T=   82.1 p1=  -9.5 p2=   110.5 ed=   111 5/12/2020   x1=  60. x2=  69. y1=  1.78 y2=  1.06     
GP: Deaths    Ireland 3/31/2020        69    1691     1530      86      218     1   111 5/12/2020 
AAA2     1 Ireland Deaths    cc1=  .990266 cc2=  .656932 lx=  6.28308 if=  61 il=  69 3/31/2020  n=   8 now=    1691 end=        535        86       218 U=     9.26 T=   74.6 p1= -68.4 p2=   316.1 ed=    96 4/27/2020   x1=  61. x2=  69. y1=  1.47 y2=   .60     
GP: Deaths    Ireland 3/31/2020        69    1691      535      86      218     1    96 4/27/2020 
AAA2     1 Ireland Deaths    cc1=  .993484 cc2=  .639931 lx=  5.52308 if=  62 il=  69 3/31/2020  n=   7 now=    1691 end=        250        86       218 U=     5.98 T=   69.4 p1= -85.2 p2=   676.4 ed=    83 4/14/2020   x1=  62. x2=  69. y1=  1.24 y2=   .07     
GP: Deaths    Ireland 3/31/2020        69    1691      250      86      218     1    83 4/14/2020 
AAA1     1 Ireland Deaths    cc1=  .992404 cc2=  .614439 lx=  5.26308 if=  63 il=  69 3/31/2020  n=   6 now=    1691 end=        193        86       218 U=     4.62 T=   68.0 p1= -88.6 p2=   876.2 ed=    78 4/9/2020    x1=  63. x2=  69. y1=  1.09 y2=  -.21 BEST
AAA2     1 Ireland Deaths    cc1=  .992404 cc2=  .614439 lx=  5.26408 if=  63 il=  69 3/31/2020  n=   6 now=    1691 end=        193        86       218 U=     4.62 T=   68.0 p1= -88.6 p2=   876.2 ed=    78 4/9/2020    x1=  63. x2=  69. y1=  1.09 y2=  -.21 BEST
GP: Deaths    Ireland 3/31/2020        69    1691      193      86      218     1    78 4/9/2020  
AAA2     1 Ireland Deaths    cc1=  .990700 cc2=  .582452 lx=  6.08308 if=  64 il=  69 3/31/2020  n=   5 now=    1691 end=        438        86       218 U=     8.43 T=   73.1 p1= -74.1 p2=   386.1 ed=    93 4/24/2020   x1=  64. x2=  69. y1=  1.08 y2=   .49     
GP: Deaths    Ireland 3/31/2020        69    1691      438      86      218     1    93 4/24/2020 
AAA2     1 Ireland Deaths    cc1=  .953411 cc2=  .740210 lx=  9.43308 if=  49 il=  70 4/1/2020   n=  21 now=    1691 end=      12494       103       468 U=    31.07 T=  118.7 p1= 638.9 p2=    13.5 ed=   192 8/1/2020    x1=  49. x2=  70. y1=  2.24 y2=  1.57     
GP: Deaths    Ireland 4/1/2020         70    1691    -         103      468     2   192 8/1/2020  
AAA2     1 Ireland Deaths    cc1=  .956301 cc2=  .738083 lx=  9.43308 if=  50 il=  70 4/1/2020   n=  20 now=    1691 end=      12494       103       468 U=    29.59 T=  116.4 p1= 638.9 p2=    13.5 ed=   186 7/26/2020   x1=  50. x2=  70. y1=  2.24 y2=  1.57     
GP: Deaths    Ireland 4/1/2020         70    1691    -         103      468     2   186 7/26/2020 
AAA2     1 Ireland Deaths    cc1=  .957564 cc2=  .733957 lx=  9.43308 if=  51 il=  70 4/1/2020   n=  19 now=    1691 end=      12494       103       468 U=    28.11 T=  114.1 p1= 638.9 p2=    13.5 ed=   180 7/20/2020   x1=  51. x2=  70. y1=  2.24 y2=  1.57     
GP: Deaths    Ireland 4/1/2020         70    1691    -         103      468     2   180 7/20/2020 
AAA2     1 Ireland Deaths    cc1=  .956717 cc2=  .727301 lx=  9.43308 if=  52 il=  70 4/1/2020   n=  18 now=    1691 end=      12494       103       468 U=    30.02 T=  117.1 p1= 638.9 p2=    13.5 ed=   187 7/27/2020   x1=  52. x2=  70. y1=  2.17 y2=  1.57     
GP: Deaths    Ireland 4/1/2020         70    1691    -         103      468     2   187 7/27/2020 
AAA2     1 Ireland Deaths    cc1=  .965695 cc2=  .729993 lx=  9.43308 if=  53 il=  70 4/1/2020   n=  17 now=    1691 end=      12494       103       468 U=    28.35 T=  114.5 p1= 638.9 p2=    13.5 ed=   181 7/21/2020   x1=  53. x2=  70. y1=  2.17 y2=  1.57     
GP: Deaths    Ireland 4/1/2020         70    1691    -         103      468     2   181 7/21/2020 
AAA2     1 Ireland Deaths    cc1=  .973645 cc2=  .731109 lx=  9.43308 if=  54 il=  70 4/1/2020   n=  16 now=    1691 end=      12494       103       468 U=    26.68 T=  111.8 p1= 638.9 p2=    13.5 ed=   174 7/14/2020   x1=  54. x2=  70. y1=  2.17 y2=  1.57     
GP: Deaths    Ireland 4/1/2020         70    1691    -         103      468     2   174 7/14/2020 
AAA2     1 Ireland Deaths    cc1=  .980103 cc2=  .730103 lx=  9.43308 if=  55 il=  70 4/1/2020   n=  15 now=    1691 end=      12494       103       468 U=    25.02 T=  109.2 p1= 638.9 p2=    13.5 ed=   168 7/8/2020    x1=  55. x2=  70. y1=  2.17 y2=  1.57     
GP: Deaths    Ireland 4/1/2020         70    1691    -         103      468     2   168 7/8/2020  
AAA2     1 Ireland Deaths    cc1=  .984467 cc2=  .726268 lx=  9.43308 if=  56 il=  70 4/1/2020   n=  14 now=    1691 end=      12494       103       468 U=    23.35 T=  106.6 p1= 638.9 p2=    13.5 ed=   161 7/1/2020    x1=  56. x2=  70. y1=  2.17 y2=  1.57     
GP: Deaths    Ireland 4/1/2020         70    1691    -         103      468     2   161 7/1/2020  
AAA2     1 Ireland Deaths    cc1=  .986017 cc2=  .718755 lx=  9.43308 if=  57 il=  70 4/1/2020   n=  13 now=    1691 end=      12494       103       468 U=    23.55 T=  106.9 p1= 638.9 p2=    13.5 ed=   162 7/2/2020    x1=  57. x2=  70. y1=  2.12 y2=  1.57     
GP: Deaths    Ireland 4/1/2020         70    1691    -         103      468     2   162 7/2/2020  
AAA2     1 Ireland Deaths    cc1=  .991678 cc2=  .714328 lx=  9.43308 if=  58 il=  70 4/1/2020   n=  12 now=    1691 end=      12494       103       468 U=    21.73 T=  104.1 p1= 638.9 p2=    13.5 ed=   155 6/25/2020   x1=  58. x2=  70. y1=  2.12 y2=  1.57     
GP: Deaths    Ireland 4/1/2020         70    1691    -         103      468     2   155 6/25/2020 
AAA2     1 Ireland Deaths    cc1=  .994180 cc2=  .705505 lx=  7.82308 if=  59 il=  70 4/1/2020   n=  11 now=    1691 end=       2497       103       468 U=    14.74 T=   87.1 p1=  47.7 p2=    67.7 ed=   121 5/22/2020   x1=  59. x2=  70. y1=  1.91 y2=  1.16     
GP: Deaths    Ireland 4/1/2020         70    1691     2497     103      468     2   121 5/22/2020 
AAA2     1 Ireland Deaths    cc1=  .993877 cc2=  .692366 lx=  6.72308 if=  60 il=  70 4/1/2020   n=  10 now=    1691 end=        831       103       468 U=    10.66 T=   77.8 p1= -50.9 p2=   203.5 ed=   103 5/4/2020    x1=  60. x2=  70. y1=  1.67 y2=   .74     
GP: Deaths    Ireland 4/1/2020         70    1691      831     103      468     2   103 5/4/2020  
AAA1     1 Ireland Deaths    cc1=  .992908 cc2=  .676680 lx=  6.15308 if=  61 il=  70 4/1/2020   n=   9 now=    1691 end=        470       103       468 U=     8.83 T=   73.7 p1= -72.2 p2=   359.8 ed=    94 4/25/2020   x1=  61. x2=  70. y1=  1.44 y2=   .42 BEST
AAA2     1 Ireland Deaths    cc1=  .992908 cc2=  .676680 lx=  6.15008 if=  61 il=  70 4/1/2020   n=   9 now=    1691 end=        470       103       468 U=     8.83 T=   73.7 p1= -72.2 p2=   359.8 ed=    94 4/25/2020   x1=  61. x2=  70. y1=  1.44 y2=   .42 BEST
GP: Deaths    Ireland 4/1/2020         70    1691      470     103      468     2    94 4/25/2020 
AAA2     1 Ireland Deaths    cc1=  .995378 cc2=  .662044 lx=  5.64308 if=  62 il=  70 4/1/2020   n=   8 now=    1691 end=        282       103       468 U=     6.34 T=   70.1 p1= -83.3 p2=   599.6 ed=    85 4/16/2020   x1=  62. x2=  70. y1=  1.27 y2=   .01     
GP: Deaths    Ireland 4/1/2020         70    1691      282     103      468     2    85 4/16/2020 
AAA2     1 Ireland Deaths    cc1=  .994616 cc2=  .641063 lx=  5.45308 if=  63 il=  70 4/1/2020   n=   7 now=    1691 end=        233       103       468 U=     5.19 T=   69.0 p1= -86.2 p2=   725.8 ed=    81 4/12/2020   x1=  63. x2=  70. y1=  1.15 y2=  -.20     
GP: Deaths    Ireland 4/1/2020         70    1691      233     103      468     2    81 4/12/2020 
AAA1     1 Ireland Deaths    cc1=  .994198 cc2=  .616233 lx=  6.09308 if=  64 il=  70 4/1/2020   n=   6 now=    1691 end=        442       103       468 U=     8.49 T=   73.2 p1= -73.9 p2=   382.6 ed=    93 4/24/2020   x1=  64. x2=  70. y1=  1.08 y2=   .38 BEST
AAA2     1 Ireland Deaths    cc1=  .994198 cc2=  .616233 lx=  6.09308 if=  64 il=  70 4/1/2020   n=   6 now=    1691 end=        442       103       468 U=     8.49 T=   73.2 p1= -73.9 p2=   382.6 ed=    93 4/24/2020   x1=  64. x2=  70. y1=  1.08 y2=   .38 BEST
GP: Deaths    Ireland 4/1/2020         70    1691      442     103      468     2    93 4/24/2020 
AAA2     1 Ireland Deaths    cc1=  .958790 cc2=  .750276 lx=  9.43308 if=  49 il=  71 4/2/2020   n=  22 now=    1691 end=      12494       119       218 U=    31.14 T=  118.9 p1= 638.9 p2=    13.5 ed=   192 8/1/2020    x1=  49. x2=  71. y1=  2.24 y2=  1.54     
GP: Deaths    Ireland 4/2/2020         71    1691    -         119      218     1   192 8/1/2020  
AAA2     1 Ireland Deaths    cc1=  .961717 cc2=  .748517 lx=  9.43308 if=  50 il=  71 4/2/2020   n=  21 now=    1691 end=      12494       119       218 U=    29.72 T=  116.7 p1= 638.9 p2=    13.5 ed=   186 7/26/2020   x1=  50. x2=  71. y1=  2.24 y2=  1.54     
GP: Deaths    Ireland 4/2/2020         71    1691    -         119      218     1   186 7/26/2020 
AAA2     1 Ireland Deaths    cc1=  .963215 cc2=  .744997 lx=  9.43308 if=  51 il=  71 4/2/2020   n=  20 now=    1691 end=      12494       119       218 U=    28.31 T=  114.5 p1= 638.9 p2=    13.5 ed=   181 7/21/2020   x1=  51. x2=  71. y1=  2.24 y2=  1.54     
GP: Deaths    Ireland 4/2/2020         71    1691    -         119      218     1   181 7/21/2020 
AAA2     1 Ireland Deaths    cc1=  .962893 cc2=  .739286 lx=  9.43308 if=  52 il=  71 4/2/2020   n=  19 now=    1691 end=      12494       119       218 U=    30.15 T=  117.4 p1= 638.9 p2=    13.5 ed=   188 7/28/2020   x1=  52. x2=  71. y1=  2.17 y2=  1.54     
GP: Deaths    Ireland 4/2/2020         71    1691    -         119      218     1   188 7/28/2020 
AAA2     1 Ireland Deaths    cc1=  .970880 cc2=  .741464 lx=  9.43308 if=  53 il=  71 4/2/2020   n=  18 now=    1691 end=      12494       119       218 U=    28.56 T=  114.9 p1= 638.9 p2=    13.5 ed=   182 7/22/2020   x1=  53. x2=  71. y1=  2.17 y2=  1.54     
GP: Deaths    Ireland 4/2/2020         71    1691    -         119      218     1   182 7/22/2020 
AAA2     1 Ireland Deaths    cc1=  .977853 cc2=  .742151 lx=  9.43308 if=  54 il=  71 4/2/2020   n=  17 now=    1691 end=      12494       119       218 U=    26.98 T=  112.5 p1= 638.9 p2=    13.5 ed=   176 7/16/2020   x1=  54. x2=  71. y1=  2.17 y2=  1.54     
GP: Deaths    Ireland 4/2/2020         71    1691    -         119      218     1   176 7/16/2020 
AAA2     1 Ireland Deaths    cc1=  .983415 cc2=  .740879 lx=  9.43308 if=  55 il=  71 4/2/2020   n=  16 now=    1691 end=      12494       119       218 U=    25.39 T=  110.0 p1= 638.9 p2=    13.5 ed=   169 7/9/2020    x1=  55. x2=  71. y1=  2.17 y2=  1.54     
GP: Deaths    Ireland 4/2/2020         71    1691    -         119      218     1   169 7/9/2020  
AAA2     1 Ireland Deaths    cc1=  .987070 cc2=  .737070 lx=  9.43308 if=  56 il=  71 4/2/2020   n=  15 now=    1691 end=      12494       119       218 U=    23.80 T=  107.6 p1= 638.9 p2=    13.5 ed=   163 7/3/2020    x1=  56. x2=  71. y1=  2.17 y2=  1.54     
GP: Deaths    Ireland 4/2/2020         71    1691    -         119      218     1   163 7/3/2020  
AAA2     1 Ireland Deaths    cc1=  .988274 cc2=  .730075 lx=  9.43308 if=  57 il=  71 4/2/2020   n=  14 now=    1691 end=      12494       119       218 U=    24.03 T=  107.9 p1= 638.9 p2=    13.5 ed=   164 7/4/2020    x1=  57. x2=  71. y1=  2.12 y2=  1.54     
GP: Deaths    Ireland 4/2/2020         71    1691    -         119      218     1   164 7/4/2020  
AAA2     1 Ireland Deaths    cc1=  .992616 cc2=  .725355 lx=  8.50308 if=  58 il=  71 4/2/2020   n=  13 now=    1691 end=       4929       119       218 U=    18.91 T=   95.9 p1= 191.5 p2=    34.3 ed=   140 6/10/2020   x1=  58. x2=  71. y1=  2.00 y2=  1.31     
GP: Deaths    Ireland 4/2/2020         71    1691     4929     119      218     1   140 6/10/2020 
AAA2     1 Ireland Deaths    cc1=  .994985 cc2=  .717635 lx=  6.94308 if=  59 il=  71 4/2/2020   n=  12 now=    1691 end=       1035       119       218 U=    12.08 T=   80.3 p1= -38.8 p2=   163.4 ed=   108 5/9/2020    x1=  59. x2=  71. y1=  1.77 y2=   .77     
GP: Deaths    Ireland 4/2/2020         71    1691     1035     119      218     1   108 5/9/2020  
AAA2     1 Ireland Deaths    cc1=  .995075 cc2=  .706400 lx=  6.33308 if=  60 il=  71 4/2/2020   n=  11 now=    1691 end=        562       119       218 U=     9.50 T=   75.2 p1= -66.8 p2=   300.9 ed=    97 4/28/2020   x1=  60. x2=  71. y1=  1.60 y2=   .44     
GP: Deaths    Ireland 4/2/2020         71    1691      562     119      218     1    97 4/28/2020 
AAA2     1 Ireland Deaths    cc1=  .994608 cc2=  .693096 lx=  5.98308 if=  61 il=  71 4/2/2020   n=  10 now=    1691 end=        396       119       218 U=     8.26 T=   72.5 p1= -76.6 p2=   427.0 ed=    92 4/23/2020   x1=  61. x2=  71. y1=  1.40 y2=   .19     
GP: Deaths    Ireland 4/2/2020         71    1691      396     119      218     1    92 4/23/2020 
AAA2     1 Ireland Deaths    cc1=  .996640 cc2=  .680413 lx=  5.64308 if=  62 il=  71 4/2/2020   n=   9 now=    1691 end=        282       119       218 U=     6.35 T=   70.1 p1= -83.3 p2=   599.6 ed=    85 4/16/2020   x1=  62. x2=  71. y1=  1.27 y2=  -.15     
GP: Deaths    Ireland 4/2/2020         71    1691      282     119      218     1    85 4/16/2020 
AAA1     1 Ireland Deaths    cc1=  .996194 cc2=  .662860 lx=  5.51308 if=  63 il=  71 4/2/2020   n=   8 now=    1691 end=        247       119       218 U=     5.42 T=   69.3 p1= -85.4 p2=   684.6 ed=    82 4/13/2020   x1=  63. x2=  71. y1=  1.17 y2=  -.31 BEST
AAA2     1 Ireland Deaths    cc1=  .996194 cc2=  .662860 lx=  5.50908 if=  63 il=  71 4/2/2020   n=   8 now=    1691 end=        247       119       218 U=     5.42 T=   69.3 p1= -85.4 p2=   684.6 ed=    82 4/13/2020   x1=  63. x2=  71. y1=  1.17 y2=  -.31 BEST
GP: Deaths    Ireland 4/2/2020         71    1691      247     119      218     1    82 4/13/2020 
AAA2     1 Ireland Deaths    cc1=  .996055 cc2=  .642502 lx=  5.89308 if=  64 il=  71 4/2/2020   n=   7 now=    1691 end=        362       119       218 U=     7.72 T=   71.8 p1= -78.6 p2=   467.1 ed=    90 4/21/2020   x1=  64. x2=  71. y1=  1.01 y2=   .11     
GP: Deaths    Ireland 4/2/2020         71    1691      362     119      218     1    90 4/21/2020 
AAA2     1 Ireland Deaths    cc1=  .997633 cc2=  .589385 lx=  6.67308 if=  66 il=  71 4/2/2020   n=   5 now=    1691 end=        790       119       218 U=    11.62 T=   78.4 p1= -53.3 p2=   214.1 ed=   105 5/6/2020    x1=  66. x2=  71. y1=  1.07 y2=   .64     
GP: Deaths    Ireland 4/2/2020         71    1691      790     119      218     1   105 5/6/2020  
AAA2     1 Ireland Deaths    cc1=  .963365 cc2=  .759241 lx=  9.43308 if=  49 il=  72 4/3/2020   n=  23 now=    1691 end=      12494       145       343 U=    30.67 T=  117.8 p1= 638.9 p2=    13.5 ed=   190 7/30/2020   x1=  49. x2=  72. y1=  2.24 y2=  1.49     
GP: Deaths    Ireland 4/3/2020         72    1691    -         145      343     2   190 7/30/2020 
AAA2     1 Ireland Deaths    cc1=  .966266 cc2=  .757751 lx=  9.43308 if=  50 il=  72 4/3/2020   n=  22 now=    1691 end=      12494       145       343 U=    29.34 T=  115.8 p1= 638.9 p2=    13.5 ed=   185 7/25/2020   x1=  50. x2=  72. y1=  2.24 y2=  1.49     
GP: Deaths    Ireland 4/3/2020         72    1691    -         145      343     2   185 7/25/2020 
AAA2     1 Ireland Deaths    cc1=  .967896 cc2=  .754695 lx=  9.43308 if=  51 il=  72 4/3/2020   n=  21 now=    1691 end=      12494       145       343 U=    28.00 T=  113.8 p1= 638.9 p2=    13.5 ed=   179 7/19/2020   x1=  51. x2=  72. y1=  2.24 y2=  1.49     
GP: Deaths    Ireland 4/3/2020         72    1691    -         145      343     2   179 7/19/2020 
AAA2     1 Ireland Deaths    cc1=  .967936 cc2=  .749718 lx=  9.43308 if=  52 il=  72 4/3/2020   n=  20 now=    1691 end=      12494       145       343 U=    29.69 T=  116.4 p1= 638.9 p2=    13.5 ed=   186 7/26/2020   x1=  52. x2=  72. y1=  2.17 y2=  1.49     
GP: Deaths    Ireland 4/3/2020         72    1691    -         145      343     2   186 7/26/2020 
AAA2     1 Ireland Deaths    cc1=  .975065 cc2=  .751458 lx=  9.43308 if=  53 il=  72 4/3/2020   n=  19 now=    1691 end=      12494       145       343 U=    28.21 T=  114.2 p1= 638.9 p2=    13.5 ed=   180 7/20/2020   x1=  53. x2=  72. y1=  2.17 y2=  1.49     
GP: Deaths    Ireland 4/3/2020         72    1691    -         145      343     2   180 7/20/2020 
AAA2     1 Ireland Deaths    cc1=  .981207 cc2=  .751791 lx=  9.43308 if=  54 il=  72 4/3/2020   n=  18 now=    1691 end=      12494       145       343 U=    26.72 T=  111.9 p1= 638.9 p2=    13.5 ed=   174 7/14/2020   x1=  54. x2=  72. y1=  2.17 y2=  1.49     
GP: Deaths    Ireland 4/3/2020         72    1691    -         145      343     2   174 7/14/2020 
AAA2     1 Ireland Deaths    cc1=  .986022 cc2=  .750320 lx=  9.43308 if=  55 il=  72 4/3/2020   n=  17 now=    1691 end=      12494       145       343 U=    25.24 T=  109.7 p1= 638.9 p2=    13.5 ed=   169 7/9/2020    x1=  55. x2=  72. y1=  2.17 y2=  1.49     
GP: Deaths    Ireland 4/3/2020         72    1691    -         145      343     2   169 7/9/2020  
AAA2     1 Ireland Deaths    cc1=  .989105 cc2=  .746569 lx=  9.43308 if=  56 il=  72 4/3/2020   n=  16 now=    1691 end=      12494       145       343 U=    23.75 T=  107.5 p1= 638.9 p2=    13.5 ed=   163 7/3/2020    x1=  56. x2=  72. y1=  2.17 y2=  1.49     
GP: Deaths    Ireland 4/3/2020         72    1691    -         145      343     2   163 7/3/2020  
AAA2     1 Ireland Deaths    cc1=  .990049 cc2=  .740049 lx=  9.43308 if=  57 il=  72 4/3/2020   n=  15 now=    1691 end=      12494       145       343 U=    23.96 T=  107.8 p1= 638.9 p2=    13.5 ed=   164 7/4/2020    x1=  57. x2=  72. y1=  2.12 y2=  1.49     
GP: Deaths    Ireland 4/3/2020         72    1691    -         145      343     2   164 7/4/2020  
AAA2     1 Ireland Deaths    cc1=  .993783 cc2=  .735584 lx=  7.65308 if=  58 il=  72 4/3/2020   n=  14 now=    1691 end=       2107       145       343 U=    15.63 T=   87.4 p1=  24.6 p2=    80.3 ed=   124 5/25/2020   x1=  58. x2=  72. y1=  1.88 y2=   .98     
GP: Deaths    Ireland 4/3/2020         72    1691     2107     145      343     2   124 5/25/2020 
AAA2     1 Ireland Deaths    cc1=  .995959 cc2=  .728697 lx=  6.77308 if=  59 il=  72 4/3/2020   n=  13 now=    1691 end=        873       145       343 U=    11.30 T=   78.6 p1= -48.4 p2=   193.7 ed=   105 5/6/2020    x1=  59. x2=  72. y1=  1.74 y2=   .59     
GP: Deaths    Ireland 4/3/2020         72    1691      873     145      343     2   105 5/6/2020  
AAA2     1 Ireland Deaths    cc1=  .996127 cc2=  .718777 lx=  6.38308 if=  60 il=  72 4/3/2020   n=  12 now=    1691 end=        591       145       343 U=     9.47 T=   75.2 p1= -65.1 p2=   286.1 ed=    97 4/28/2020   x1=  60. x2=  72. y1=  1.61 y2=   .34     
GP: Deaths    Ireland 4/3/2020         72    1691      591     145      343     2    97 4/28/2020 
AAA2     1 Ireland Deaths    cc1=  .995757 cc2=  .707082 lx=  6.15308 if=  61 il=  72 4/3/2020   n=  11 now=    1691 end=        470       145       343 U=     8.63 T=   73.4 p1= -72.2 p2=   359.8 ed=    93 4/24/2020   x1=  61. x2=  72. y1=  1.44 y2=   .16     
GP: Deaths    Ireland 4/3/2020         72    1691      470     145      343     2    93 4/24/2020 
AAA1     1 Ireland Deaths    cc1=  .997036 cc2=  .695525 lx=  5.89308 if=  62 il=  72 4/3/2020   n=  10 now=    1691 end=        362       145       343 U=     7.01 T=   71.4 p1= -78.6 p2=   467.1 ed=    87 4/18/2020   x1=  62. x2=  72. y1=  1.34 y2=  -.09 BEST
