TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        3058.00000        8.02552
TAB:  Greece Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Greece Deaths    cc1=  .997741 cc2=  .846985 lx=  5.09949 if=  62 il= 105 5/6/2020   n=  43 now=     183 end=        163       147       161 U=    14.53 T=   72.8 p1= -10.9 p2=   112.3 ed=   107 5/8/2020    x1=  62. x2= 105. y1=   .74 y2= -2.22     
GP: Deaths    Greece 5/6/2020        105     183      163     147      161    10   107 5/8/2020  
AAA2     1 Greece Deaths    cc1=  .997601 cc2=  .845102 lx=  5.09949 if=  63 il= 105 5/6/2020   n=  42 now=     183 end=        163       147       161 U=    14.42 T=   73.1 p1= -10.9 p2=   112.3 ed=   107 5/8/2020    x1=  63. x2= 105. y1=   .70 y2= -2.22     
GP: Deaths    Greece 5/6/2020        105     183      163     147      161    10   107 5/8/2020  
AAA2     1 Greece Deaths    cc1=  .997495 cc2=  .843192 lx=  5.09949 if=  64 il= 105 5/6/2020   n=  41 now=     183 end=        163       147       161 U=    14.51 T=   72.9 p1= -10.9 p2=   112.3 ed=   107 5/8/2020    x1=  64. x2= 105. y1=   .61 y2= -2.22     
GP: Deaths    Greece 5/6/2020        105     183      163     147      161    10   107 5/8/2020  
AAA2     1 Greece Deaths    cc1=  .997355 cc2=  .841181 lx=  5.09949 if=  65 il= 105 5/6/2020   n=  40 now=     183 end=        163       147       161 U=    14.36 T=   73.2 p1= -10.9 p2=   112.3 ed=   107 5/8/2020    x1=  65. x2= 105. y1=   .57 y2= -2.22     
GP: Deaths    Greece 5/6/2020        105     183      163     147      161    10   107 5/8/2020  
AAA2     1 Greece Deaths    cc1=  .997326 cc2=  .839212 lx=  5.10949 if=  66 il= 105 5/6/2020   n=  39 now=     183 end=        165       147       161 U=    14.86 T=   73.4 p1=  -9.8 p2=   110.9 ed=   108 5/9/2020    x1=  66. x2= 105. y1=   .50 y2= -2.13     
GP: Deaths    Greece 5/6/2020        105     183      165     147      161    10   108 5/9/2020  
AAA2     1 Greece Deaths    cc1=  .997330 cc2=  .837202 lx=  5.10949 if=  67 il= 105 5/6/2020   n=  38 now=     183 end=        165       147       161 U=    15.11 T=   72.8 p1=  -9.8 p2=   110.9 ed=   108 5/9/2020    x1=  67. x2= 105. y1=   .39 y2= -2.13     
GP: Deaths    Greece 5/6/2020        105     183      165     147      161    10   108 5/9/2020  
AAA2     1 Greece Deaths    cc1=  .997247 cc2=  .835025 lx=  5.11949 if=  68 il= 105 5/6/2020   n=  37 now=     183 end=        167       147       161 U=    15.72 T=   72.8 p1=  -8.7 p2=   109.6 ed=   109 5/10/2020   x1=  68. x2= 105. y1=   .31 y2= -2.05     
GP: Deaths    Greece 5/6/2020        105     183      167     147      161    10   109 5/10/2020 
AAA2     1 Greece Deaths    cc1=  .997107 cc2=  .832708 lx=  5.12949 if=  69 il= 105 5/6/2020   n=  36 now=     183 end=        168       147       161 U=    16.47 T=   72.5 p1=  -8.2 p2=   108.9 ed=   111 5/12/2020   x1=  69. x2= 105. y1=   .21 y2= -1.97     
GP: Deaths    Greece 5/6/2020        105     183      168     147      161    10   111 5/12/2020 
AAA2     1 Greece Deaths    cc1=  .996889 cc2=  .830223 lx=  5.12949 if=  70 il= 105 5/6/2020   n=  35 now=     183 end=        168       147       161 U=    16.13 T=   73.2 p1=  -8.2 p2=   108.9 ed=   111 5/12/2020   x1=  70. x2= 105. y1=   .20 y2= -1.97     
GP: Deaths    Greece 5/6/2020        105     183      168     147      161    10   111 5/12/2020 
AAA2     1 Greece Deaths    cc1=  .996888 cc2=  .827858 lx=  5.13949 if=  71 il= 105 5/6/2020   n=  34 now=     183 end=        170       147       161 U=    16.51 T=   73.6 p1=  -7.1 p2=   107.6 ed=   112 5/13/2020   x1=  71. x2= 105. y1=   .16 y2= -1.90     
GP: Deaths    Greece 5/6/2020        105     183      170     147      161    10   112 5/13/2020 
AAA2     1 Greece Deaths    cc1=  .997281 cc2=  .825782 lx=  5.16949 if=  72 il= 105 5/6/2020   n=  33 now=     183 end=        175       147       161 U=    18.90 T=   72.5 p1=  -4.4 p2=   104.6 ed=   117 5/18/2020   x1=  72. x2= 105. y1=   .03 y2= -1.72     
GP: Deaths    Greece 5/6/2020        105     183      175     147      161    10   117 5/18/2020 
AAA2     1 Greece Deaths    cc1=  .997115 cc2=  .823037 lx=  5.17949 if=  73 il= 105 5/6/2020   n=  32 now=     183 end=        177       147       161 U=    19.69 T=   72.2 p1=  -3.3 p2=   103.4 ed=   118 5/19/2020   x1=  73. x2= 105. y1=  -.04 y2= -1.67     
GP: Deaths    Greece 5/6/2020        105     183      177     147      161    10   118 5/19/2020 
AAA2     1 Greece Deaths    cc1=  .996873 cc2=  .820096 lx=  5.17949 if=  74 il= 105 5/6/2020   n=  31 now=     183 end=        177       147       161 U=    20.02 T=   71.6 p1=  -3.3 p2=   103.4 ed=   118 5/19/2020   x1=  74. x2= 105. y1=  -.12 y2= -1.67     
GP: Deaths    Greece 5/6/2020        105     183      177     147      161    10   118 5/19/2020 
AAA2     1 Greece Deaths    cc1=  .996560 cc2=  .816954 lx=  5.17949 if=  75 il= 105 5/6/2020   n=  30 now=     183 end=        177       147       161 U=    20.62 T=   70.7 p1=  -3.3 p2=   103.4 ed=   119 5/20/2020   x1=  75. x2= 105. y1=  -.21 y2= -1.67     
GP: Deaths    Greece 5/6/2020        105     183      177     147      161    10   119 5/20/2020 
AAA2     1 Greece Deaths    cc1=  .996370 cc2=  .813795 lx=  5.16949 if=  76 il= 105 5/6/2020   n=  29 now=     183 end=        175       147       161 U=    19.79 T=   71.0 p1=  -4.4 p2=   104.6 ed=   117 5/18/2020   x1=  76. x2= 105. y1=  -.25 y2= -1.72     
GP: Deaths    Greece 5/6/2020        105     183      175     147      161    10   117 5/18/2020 
AAA2     1 Greece Deaths    cc1=  .996085 cc2=  .810390 lx=  5.15949 if=  77 il= 105 5/6/2020   n=  28 now=     183 end=        174       147       161 U=    18.95 T=   71.3 p1=  -4.9 p2=   105.2 ed=   116 5/17/2020   x1=  77. x2= 105. y1=  -.30 y2= -1.78     
GP: Deaths    Greece 5/6/2020        105     183      174     147      161    10   116 5/17/2020 
AAA2     1 Greece Deaths    cc1=  .995692 cc2=  .806709 lx=  5.14949 if=  78 il= 105 5/6/2020   n=  27 now=     183 end=        172       147       161 U=    18.52 T=   71.0 p1=  -6.0 p2=   106.4 ed=   114 5/15/2020   x1=  78. x2= 105. y1=  -.38 y2= -1.84     
GP: Deaths    Greece 5/6/2020        105     183      172     147      161    10   114 5/15/2020 
AAA2     1 Greece Deaths    cc1=  .995351 cc2=  .802901 lx=  5.13949 if=  79 il= 105 5/6/2020   n=  26 now=     183 end=        170       147       161 U=    18.29 T=   70.2 p1=  -7.1 p2=   107.6 ed=   113 5/14/2020   x1=  79. x2= 105. y1=  -.48 y2= -1.90     
GP: Deaths    Greece 5/6/2020        105     183      170     147      161    10   113 5/14/2020 
AAA2     1 Greece Deaths    cc1=  .995512 cc2=  .799396 lx=  5.11949 if=  80 il= 105 5/6/2020   n=  25 now=     183 end=        167       147       161 U=    16.51 T=   71.2 p1=  -8.7 p2=   109.6 ed=   110 5/11/2020   x1=  80. x2= 105. y1=  -.53 y2= -2.05     
GP: Deaths    Greece 5/6/2020        105     183      167     147      161    10   110 5/11/2020 
AAA2     1 Greece Deaths    cc1=  .995381 cc2=  .795381 lx=  5.09949 if=  81 il= 105 5/6/2020   n=  24 now=     183 end=        163       147       161 U=    15.47 T=   70.7 p1= -10.9 p2=   112.3 ed=   107 5/8/2020    x1=  81. x2= 105. y1=  -.66 y2= -2.22     
GP: Deaths    Greece 5/6/2020        105     183      163     147      161    10   107 5/8/2020  
AAA1     1 Greece Deaths    cc1=  .996124 cc2=  .792000 lx=  5.08949 if=  82 il= 105 5/6/2020   n=  23 now=     183 end=        162       147       161 U=    14.31 T=   71.9 p1= -11.5 p2=   113.0 ed=   105 5/6/2020    x1=  82. x2= 105. y1=  -.70 y2= -2.31 BEST
AAA2     1 Greece Deaths    cc1=  .996135 cc2=  .792000 lx=  5.08449 if=  82 il= 105 5/6/2020   n=  23 now=     183 end=        162       147       161 U=    14.31 T=   71.9 p1= -11.5 p2=   113.0 ed=   105 5/6/2020    x1=  82. x2= 105. y1=  -.70 y2= -2.31 BEST
GP: Deaths    Greece 5/6/2020        105     183      162     147      161    10   105 5/6/2020  
AAA2     1 Greece Deaths    cc1=  .996556 cc2=  .788041 lx=  5.06949 if=  83 il= 105 5/6/2020   n=  22 now=     183 end=        159       147       161 U=    12.58 T=   73.1 p1= -13.1 p2=   115.1 ed=   102 5/3/2020    x1=  83. x2= 105. y1=  -.79 y2= -2.54     
GP: Deaths    Greece 5/6/2020        105     183      159     147      161    10   102 5/3/2020  
AAA2     1 Greece Deaths    cc1=  .996901 cc2=  .783700 lx=  5.05949 if=  84 il= 105 5/6/2020   n=  21 now=     183 end=        157       147       161 U=    11.42 T=   74.5 p1= -14.2 p2=   116.6 ed=   101 5/2/2020    x1=  84. x2= 105. y1=  -.83 y2= -2.67     
GP: Deaths    Greece 5/6/2020        105     183      157     147      161    10   101 5/2/2020  
AAA2     1 Greece Deaths    cc1=  .996786 cc2=  .778568 lx=  5.05949 if=  85 il= 105 5/6/2020   n=  20 now=     183 end=        157       147       161 U=    11.30 T=   74.8 p1= -14.2 p2=   116.6 ed=   101 5/2/2020    x1=  85. x2= 105. y1=  -.90 y2= -2.67     
GP: Deaths    Greece 5/6/2020        105     183      157     147      161    10   101 5/2/2020  
AAA2     1 Greece Deaths    cc1=  .996624 cc2=  .773017 lx=  5.04949 if=  86 il= 105 5/6/2020   n=  19 now=     183 end=        155       147       161 U=    10.39 T=   75.6 p1= -15.3 p2=   118.1 ed=   100 5/1/2020    x1=  86. x2= 105. y1= -1.00 y2= -2.83     
GP: Deaths    Greece 5/6/2020        105     183      155     147      161    10   100 5/1/2020  
AAA2     1 Greece Deaths    cc1=  .996394 cc2=  .766978 lx=  5.04949 if=  87 il= 105 5/6/2020   n=  18 now=     183 end=        155       147       161 U=    10.13 T=   76.3 p1= -15.3 p2=   118.1 ed=   100 5/1/2020    x1=  87. x2= 105. y1= -1.05 y2= -2.83     
GP: Deaths    Greece 5/6/2020        105     183      155     147      161    10   100 5/1/2020  
AAA2     1 Greece Deaths    cc1=  .995799 cc2=  .760097 lx=  5.04949 if=  88 il= 105 5/6/2020   n=  17 now=     183 end=        155       147       161 U=    10.02 T=   76.6 p1= -15.3 p2=   118.1 ed=   100 5/1/2020    x1=  88. x2= 105. y1= -1.13 y2= -2.83     
GP: Deaths    Greece 5/6/2020        105     183      155     147      161    10   100 5/1/2020  
AAA2     1 Greece Deaths    cc1=  .995044 cc2=  .752508 lx=  5.03949 if=  89 il= 105 5/6/2020   n=  16 now=     183 end=        154       147       161 U=     9.08 T=   77.6 p1= -15.8 p2=   118.8 ed=    99 4/30/2020   x1=  89. x2= 105. y1= -1.25 y2= -3.01     
GP: Deaths    Greece 5/6/2020        105     183      154     147      161    10    99 4/30/2020 
AAA2     1 Greece Deaths    cc1=  .994051 cc2=  .744051 lx=  5.03949 if=  90 il= 105 5/6/2020   n=  15 now=     183 end=        154       147       161 U=     9.36 T=   76.8 p1= -15.8 p2=   118.8 ed=    98 4/29/2020   x1=  90. x2= 105. y1= -1.41 y2= -3.01     
GP: Deaths    Greece 5/6/2020        105     183      154     147      161    10    98 4/29/2020 
AAA2     1 Greece Deaths    cc1=  .993275 cc2=  .735076 lx=  5.03949 if=  91 il= 105 5/6/2020   n=  14 now=     183 end=        154       147       161 U=     8.73 T=   78.7 p1= -15.8 p2=   118.8 ed=    99 4/30/2020   x1=  91. x2= 105. y1= -1.41 y2= -3.01     
GP: Deaths    Greece 5/6/2020        105     183      154     147      161    10    99 4/30/2020 
AAA2     1 Greece Deaths    cc1=  .992379 cc2=  .725118 lx=  5.04949 if=  92 il= 105 5/6/2020   n=  13 now=     183 end=        155       147       161 U=     9.84 T=   77.1 p1= -15.3 p2=   118.1 ed=   100 5/1/2020    x1=  92. x2= 105. y1= -1.51 y2= -2.83     
GP: Deaths    Greece 5/6/2020        105     183      155     147      161    10   100 5/1/2020  
AAA2     1 Greece Deaths    cc1=  .991310 cc2=  .713960 lx=  5.06949 if=  93 il= 105 5/6/2020   n=  12 now=     183 end=        159       147       161 U=    12.79 T=   72.5 p1= -13.1 p2=   115.1 ed=   102 5/3/2020    x1=  93. x2= 105. y1= -1.60 y2= -2.54     
GP: Deaths    Greece 5/6/2020        105     183      159     147      161    10   102 5/3/2020  
AAA2     1 Greece Deaths    cc1=  .986457 cc2=  .670229 lx=  5.32949 if=  96 il= 105 5/6/2020   n=   9 now=     183 end=        206       147       161 U=    43.58 T=   57.9 p1=  12.6 p2=    88.8 ed=   160 6/30/2020   x1=  96. x2= 105. y1=  -.88 y2= -1.08     
GP: Deaths    Greece 5/6/2020        105     183      206     147      161    10   160 6/30/2020 
AAA2     1 Greece Deaths    cc1=  .981370 cc2=  .648036 lx=  5.71949 if=  97 il= 105 5/6/2020   n=   8 now=     183 end=        304       147       161 U=    96.26 T=   74.6 p1=  66.1 p2=    60.2 ed=   301 11/18/2020  x1=  97. x2= 105. y1=  -.23 y2=  -.32     
GP: Deaths    Greece 5/6/2020        105     183      304     147      161    10   301 11/18/2020
AAA2     1 Greece Deaths    cc1=  .979061 cc2=  .625507 lx=  5.03949 if=  98 il= 105 5/6/2020   n=   7 now=     183 end=        154       147       161 U=     9.20 T=   77.3 p1= -15.8 p2=   118.8 ed=    98 4/29/2020   x1=  98. x2= 105. y1= -2.25 y2= -3.01     
GP: Deaths    Greece 5/6/2020        105     183      154     147      161    10    98 4/29/2020 
AAA2     1 Greece Deaths    cc1=  .980423 cc2=  .602459 lx=  5.00949 if=  99 il= 105 5/6/2020   n=   6 now=     183 end=        149       147       161 U=     4.72 T=   86.3 p1= -18.6 p2=   122.8 ed=    97 4/28/2020   x1=  99. x2= 105. y1= -2.69 y2= -3.96     
GP: Deaths    Greece 5/6/2020        105     183      149     147      161    10    97 4/28/2020 
AAA2     1 Greece Deaths    cc1=  .982943 cc2=  .574695 lx=  4.99949 if= 100 il= 105 5/6/2020   n=   5 now=     183 end=        148       147       161 U=     2.70 T=   92.3 p1= -19.1 p2=   123.6 ed=    98 4/29/2020   x1= 100. x2= 105. y1= -2.85 y2= -4.70     
GP: Deaths    Greece 5/6/2020        105     183      148     147      161    10    98 4/29/2020 
AAA1     1 Greece Deaths    cc1=  .998570 cc2=  .867264 lx=  5.08949 if=  49 il= 106 5/7/2020   n=  57 now=     183 end=        162       148       162 U=    14.21 T=   72.1 p1= -11.5 p2=   113.0 ed=   105 5/6/2020    x1=  49. x2= 106. y1=  1.63 y2= -2.38 BEST
AAA2     1 Greece Deaths    cc1=  .998583 cc2=  .867264 lx=  5.08549 if=  49 il= 106 5/7/2020   n=  57 now=     183 end=        162       148       162 U=    14.21 T=   72.1 p1= -11.5 p2=   113.0 ed=   105 5/6/2020    x1=  49. x2= 106. y1=  1.63 y2= -2.38 BEST
GP: Deaths    Greece 5/7/2020        106     183      162     148      162    11   105 5/6/2020  
AAA2     1 Greece Deaths    cc1=  .998510 cc2=  .866057 lx=  5.07949 if=  50 il= 106 5/7/2020   n=  56 now=     183 end=        160       148       162 U=    13.58 T=   72.1 p1= -12.6 p2=   114.4 ed=   104 5/5/2020    x1=  50. x2= 106. y1=  1.63 y2= -2.50     
GP: Deaths    Greece 5/7/2020        106     183      160     148      162    11   104 5/5/2020  
AAA1     1 Greece Deaths    cc1=  .998430 cc2=  .864799 lx=  5.08949 if=  51 il= 106 5/7/2020   n=  55 now=     183 end=        162       148       162 U=    13.72 T=   73.3 p1= -11.5 p2=   113.0 ed=   105 5/6/2020    x1=  51. x2= 106. y1=  1.63 y2= -2.38 BEST
AAA2     1 Greece Deaths    cc1=  .998447 cc2=  .864799 lx=  5.08449 if=  51 il= 106 5/7/2020   n=  55 now=     183 end=        162       148       162 U=    13.72 T=   73.3 p1= -11.5 p2=   113.0 ed=   105 5/6/2020    x1=  51. x2= 106. y1=  1.63 y2= -2.38 BEST
GP: Deaths    Greece 5/7/2020        106     183      162     148      162    11   105 5/6/2020  
AAA1     1 Greece Deaths    cc1=  .998413 cc2=  .863573 lx=  5.08949 if=  52 il= 106 5/7/2020   n=  54 now=     183 end=        162       148       162 U=    14.33 T=   71.8 p1= -11.5 p2=   113.0 ed=   105 5/6/2020    x1=  52. x2= 106. y1=  1.38 y2= -2.38 BEST
AAA2     1 Greece Deaths    cc1=  .998420 cc2=  .863573 lx=  5.08649 if=  52 il= 106 5/7/2020   n=  54 now=     183 end=        162       148       162 U=    14.33 T=   71.8 p1= -11.5 p2=   113.0 ed=   105 5/6/2020    x1=  52. x2= 106. y1=  1.38 y2= -2.38 BEST
GP: Deaths    Greece 5/7/2020        106     183      162     148      162    11   105 5/6/2020  
AAA1     1 Greece Deaths    cc1=  .998360 cc2=  .862278 lx=  5.08949 if=  53 il= 106 5/7/2020   n=  53 now=     183 end=        162       148       162 U=    14.35 T=   71.8 p1= -11.5 p2=   113.0 ed=   105 5/6/2020    x1=  53. x2= 106. y1=  1.31 y2= -2.38 BEST
AAA2     1 Greece Deaths    cc1=  .998375 cc2=  .862278 lx=  5.08449 if=  53 il= 106 5/7/2020   n=  53 now=     183 end=        162       148       162 U=    14.35 T=   71.8 p1= -11.5 p2=   113.0 ed=   105 5/6/2020    x1=  53. x2= 106. y1=  1.31 y2= -2.38 BEST
GP: Deaths    Greece 5/7/2020        106     183      162     148      162    11   105 5/6/2020  
AAA2     1 Greece Deaths    cc1=  .998330 cc2=  .860969 lx=  5.07949 if=  54 il= 106 5/7/2020   n=  52 now=     183 end=        160       148       162 U=    13.67 T=   71.9 p1= -12.6 p2=   114.4 ed=   104 5/5/2020    x1=  54. x2= 106. y1=  1.31 y2= -2.50     
GP: Deaths    Greece 5/7/2020        106     183      160     148      162    11   104 5/5/2020  
AAA2     1 Greece Deaths    cc1=  .998239 cc2=  .859564 lx=  5.07949 if=  55 il= 106 5/7/2020   n=  51 now=     183 end=        160       148       162 U=    13.63 T=   72.0 p1= -12.6 p2=   114.4 ed=   104 5/5/2020    x1=  55. x2= 106. y1=  1.24 y2= -2.50     
GP: Deaths    Greece 5/7/2020        106     183      160     148      162    11   104 5/5/2020  
AAA2     1 Greece Deaths    cc1=  .998137 cc2=  .858109 lx=  5.07949 if=  56 il= 106 5/7/2020   n=  50 now=     183 end=        160       148       162 U=    13.36 T=   72.6 p1= -12.6 p2=   114.4 ed=   104 5/5/2020    x1=  56. x2= 106. y1=  1.24 y2= -2.50     
GP: Deaths    Greece 5/7/2020        106     183      160     148      162    11   104 5/5/2020  
AAA2     1 Greece Deaths    cc1=  .998048 cc2=  .856627 lx=  5.07949 if=  57 il= 106 5/7/2020   n=  49 now=     183 end=        160       148       162 U=    13.29 T=   72.8 p1= -12.6 p2=   114.4 ed=   104 5/5/2020    x1=  57. x2= 106. y1=  1.19 y2= -2.50     
GP: Deaths    Greece 5/7/2020        106     183      160     148      162    11   104 5/5/2020  
AAA1     1 Greece Deaths    cc1=  .998018 cc2=  .855161 lx=  5.08949 if=  58 il= 106 5/7/2020   n=  48 now=     183 end=        162       148       162 U=    13.42 T=   74.0 p1= -11.5 p2=   113.0 ed=   105 5/6/2020    x1=  58. x2= 106. y1=  1.19 y2= -2.38 BEST
AAA2     1 Greece Deaths    cc1=  .998025 cc2=  .855161 lx=  5.08649 if=  58 il= 106 5/7/2020   n=  48 now=     183 end=        162       148       162 U=    13.42 T=   74.0 p1= -11.5 p2=   113.0 ed=   105 5/6/2020    x1=  58. x2= 106. y1=  1.19 y2= -2.38 BEST
GP: Deaths    Greece 5/7/2020        106     183      162     148      162    11   105 5/6/2020  
AAA1     1 Greece Deaths    cc1=  .998246 cc2=  .853909 lx=  5.08949 if=  59 il= 106 5/7/2020   n=  47 now=     183 end=        162       148       162 U=    14.20 T=   72.2 p1= -11.5 p2=   113.0 ed=   105 5/6/2020    x1=  59. x2= 106. y1=   .93 y2= -2.38 BEST
AAA2     1 Greece Deaths    cc1=  .998252 cc2=  .853909 lx=  5.09249 if=  59 il= 106 5/7/2020   n=  47 now=     183 end=        162       148       162 U=    14.20 T=   72.2 p1= -11.5 p2=   113.0 ed=   105 5/6/2020    x1=  59. x2= 106. y1=   .93 y2= -2.38 BEST
GP: Deaths    Greece 5/7/2020        106     183      162     148      162    11   105 5/6/2020  
AAA1     1 Greece Deaths    cc1=  .998132 cc2=  .852267 lx=  5.08949 if=  60 il= 106 5/7/2020   n=  46 now=     183 end=        162       148       162 U=    14.15 T=   72.3 p1= -11.5 p2=   113.0 ed=   105 5/6/2020    x1=  60. x2= 106. y1=   .87 y2= -2.38 BEST
AAA2     1 Greece Deaths    cc1=  .998138 cc2=  .852267 lx=  5.09249 if=  60 il= 106 5/7/2020   n=  46 now=     183 end=        162       148       162 U=    14.15 T=   72.3 p1= -11.5 p2=   113.0 ed=   105 5/6/2020    x1=  60. x2= 106. y1=   .87 y2= -2.38 BEST
