TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       43917.00000       10.69006
TAB:  Ecuador Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Ecuador Confirmed cc1=  .993767 cc2=  .889501 lx= 10.69606 if=  42 il= 133 6/3/2020   n=  91 now=   43917 end=      44358     40966     44619 U=    19.90 T=   82.6 p1=   1.0 p2=    99.0 ed=   129 5/30/2020   x1=  42. x2= 133. y1=  2.04 y2= -2.53 BEST
GP: Confirmed Ecuador 6/3/2020        133   43917    44358   40966    44619    10   129 5/30/2020 
AAA1     1 Ecuador Confirmed cc1=  .993617 cc2=  .888788 lx= 10.70006 if=  43 il= 133 6/3/2020   n=  90 now=   43917 end=      44358     40966     44619 U=    19.83 T=   82.8 p1=   1.0 p2=    99.0 ed=   129 5/30/2020   x1=  43. x2= 133. y1=  2.01 y2= -2.53 BEST
AAA2     1 Ecuador Confirmed cc1=  .993632 cc2=  .888788 lx= 10.69506 if=  43 il= 133 6/3/2020   n=  90 now=   43917 end=      44358     40966     44619 U=    19.83 T=   82.8 p1=   1.0 p2=    99.0 ed=   129 5/30/2020   x1=  43. x2= 133. y1=  2.01 y2= -2.53 BEST
GP: Confirmed Ecuador 6/3/2020        133   43917    44358   40966    44619    10   129 5/30/2020 
AAA1     1 Ecuador Confirmed cc1=  .993468 cc2=  .888059 lx= 10.69006 if=  44 il= 133 6/3/2020   n=  89 now=   43917 end=      43916     40966     44619 U=    19.05 T=   82.2 p1=    .0 p2=   100.0 ed=   127 5/28/2020   x1=  44. x2= 133. y1=  2.01 y2= -2.67 BEST
AAA2     1 Ecuador Confirmed cc1=  .993485 cc2=  .888059 lx= 10.69406 if=  44 il= 133 6/3/2020   n=  89 now=   43917 end=      43916     40966     44619 U=    19.05 T=   82.2 p1=    .0 p2=   100.0 ed=   127 5/28/2020   x1=  44. x2= 133. y1=  2.01 y2= -2.67 BEST
GP: Confirmed Ecuador 6/3/2020        133   43917    43916   40966    44619    10   127 5/28/2020 
AAA1     1 Ecuador Confirmed cc1=  .993284 cc2=  .887284 lx= 10.69006 if=  45 il= 133 6/3/2020   n=  88 now=   43917 end=      43916     40966     44619 U=    18.84 T=   82.8 p1=    .0 p2=   100.0 ed=   127 5/28/2020   x1=  45. x2= 133. y1=  2.01 y2= -2.67 BEST
AAA2     1 Ecuador Confirmed cc1=  .993296 cc2=  .887284 lx= 10.69406 if=  45 il= 133 6/3/2020   n=  88 now=   43917 end=      43916     40966     44619 U=    18.84 T=   82.8 p1=    .0 p2=   100.0 ed=   127 5/28/2020   x1=  45. x2= 133. y1=  2.01 y2= -2.67 BEST
GP: Confirmed Ecuador 6/3/2020        133   43917    43916   40966    44619    10   127 5/28/2020 
AAA1     1 Ecuador Confirmed cc1=  .993064 cc2=  .886464 lx= 10.69006 if=  46 il= 133 6/3/2020   n=  87 now=   43917 end=      43916     40966     44619 U=    18.66 T=   83.2 p1=    .0 p2=   100.0 ed=   127 5/28/2020   x1=  46. x2= 133. y1=  2.00 y2= -2.67 BEST
AAA2     1 Ecuador Confirmed cc1=  .993075 cc2=  .886464 lx= 10.69306 if=  46 il= 133 6/3/2020   n=  87 now=   43917 end=      43916     40966     44619 U=    18.66 T=   83.2 p1=    .0 p2=   100.0 ed=   127 5/28/2020   x1=  46. x2= 133. y1=  2.00 y2= -2.67 BEST
GP: Confirmed Ecuador 6/3/2020        133   43917    43916   40966    44619    10   127 5/28/2020 
AAA1     1 Ecuador Confirmed cc1=  .992823 cc2=  .885612 lx= 10.69006 if=  47 il= 133 6/3/2020   n=  86 now=   43917 end=      43916     40966     44619 U=    18.49 T=   83.7 p1=    .0 p2=   100.0 ed=   127 5/28/2020   x1=  47. x2= 133. y1=  1.99 y2= -2.67 BEST
AAA2     1 Ecuador Confirmed cc1=  .992833 cc2=  .885612 lx= 10.69306 if=  47 il= 133 6/3/2020   n=  86 now=   43917 end=      43916     40966     44619 U=    18.49 T=   83.7 p1=    .0 p2=   100.0 ed=   127 5/28/2020   x1=  47. x2= 133. y1=  1.99 y2= -2.67 BEST
GP: Confirmed Ecuador 6/3/2020        133   43917    43916   40966    44619    10   127 5/28/2020 
AAA1     1 Ecuador Confirmed cc1=  .992570 cc2=  .884737 lx= 10.69006 if=  48 il= 133 6/3/2020   n=  85 now=   43917 end=      43916     40966     44619 U=    18.27 T=   84.3 p1=    .0 p2=   100.0 ed=   127 5/28/2020   x1=  48. x2= 133. y1=  1.99 y2= -2.67 BEST
AAA2     1 Ecuador Confirmed cc1=  .992582 cc2=  .884737 lx= 10.69406 if=  48 il= 133 6/3/2020   n=  85 now=   43917 end=      43916     40966     44619 U=    18.27 T=   84.3 p1=    .0 p2=   100.0 ed=   127 5/28/2020   x1=  48. x2= 133. y1=  1.99 y2= -2.67 BEST
GP: Confirmed Ecuador 6/3/2020        133   43917    43916   40966    44619    10   127 5/28/2020 
AAA2     1 Ecuador Confirmed cc1=  .992424 cc2=  .875383 lx= 10.74006 if=  61 il= 133 6/3/2020   n=  72 now=   43917 end=      46168     40966     44619 U=    22.02 T=   86.2 p1=   5.1 p2=    95.1 ed=   138 6/8/2020    x1=  61. x2= 133. y1=  1.15 y2= -2.12     
GP: Confirmed Ecuador 6/3/2020        133   43917    46168   40966    44619    10   138 6/8/2020  
AAA2     1 Ecuador Confirmed cc1=  .992115 cc2=  .874263 lx= 10.74006 if=  62 il= 133 6/3/2020   n=  71 now=   43917 end=      46168     40966     44619 U=    21.93 T=   86.4 p1=   5.1 p2=    95.1 ed=   138 6/8/2020    x1=  62. x2= 133. y1=  1.11 y2= -2.12     
GP: Confirmed Ecuador 6/3/2020        133   43917    46168   40966    44619    10   138 6/8/2020  
AAA2     1 Ecuador Confirmed cc1=  .990766 cc2=  .869498 lx= 10.74006 if=  66 il= 133 6/3/2020   n=  67 now=   43917 end=      46168     40966     44619 U=    21.97 T=   86.3 p1=   5.1 p2=    95.1 ed=   138 6/8/2020    x1=  66. x2= 133. y1=   .93 y2= -2.12     
GP: Confirmed Ecuador 6/3/2020        133   43917    46168   40966    44619    10   138 6/8/2020  
AAA2     1 Ecuador Confirmed cc1=  .990366 cc2=  .868197 lx= 10.74006 if=  67 il= 133 6/3/2020   n=  66 now=   43917 end=      46168     40966     44619 U=    21.80 T=   86.7 p1=   5.1 p2=    95.1 ed=   138 6/8/2020    x1=  67. x2= 133. y1=   .90 y2= -2.12     
GP: Confirmed Ecuador 6/3/2020        133   43917    46168   40966    44619    10   138 6/8/2020  
AAA2     1 Ecuador Confirmed cc1=  .988926 cc2=  .862937 lx= 10.76006 if=  71 il= 133 6/3/2020   n=  62 now=   43917 end=      47101     40966     44619 U=    23.32 T=   87.1 p1=   7.3 p2=    93.2 ed=   142 6/12/2020   x1=  71. x2= 133. y1=   .69 y2= -1.97     
GP: Confirmed Ecuador 6/3/2020        133   43917    47101   40966    44619    10   142 6/12/2020 
AAA2     1 Ecuador Confirmed cc1=  .988418 cc2=  .861418 lx= 10.76006 if=  72 il= 133 6/3/2020   n=  61 now=   43917 end=      47101     40966     44619 U=    23.23 T=   87.3 p1=   7.3 p2=    93.2 ed=   142 6/12/2020   x1=  72. x2= 133. y1=   .66 y2= -1.97     
GP: Confirmed Ecuador 6/3/2020        133   43917    47101   40966    44619    10   142 6/12/2020 
AAA2     1 Ecuador Confirmed cc1=  .987900 cc2=  .859863 lx= 10.76006 if=  73 il= 133 6/3/2020   n=  60 now=   43917 end=      47101     40966     44619 U=    22.97 T=   87.8 p1=   7.3 p2=    93.2 ed=   141 6/11/2020   x1=  73. x2= 133. y1=   .64 y2= -1.97     
GP: Confirmed Ecuador 6/3/2020        133   43917    47101   40966    44619    10   141 6/11/2020 
AAA2     1 Ecuador Confirmed cc1=  .987440 cc2=  .858341 lx= 10.77006 if=  74 il= 133 6/3/2020   n=  59 now=   43917 end=      47574     40966     44619 U=    23.41 T=   88.5 p1=   8.3 p2=    92.3 ed=   143 6/13/2020   x1=  74. x2= 133. y1=   .62 y2= -1.90     
GP: Confirmed Ecuador 6/3/2020        133   43917    47574   40966    44619    10   143 6/13/2020 
AAA2     1 Ecuador Confirmed cc1=  .987069 cc2=  .856880 lx= 10.77006 if=  75 il= 133 6/3/2020   n=  58 now=   43917 end=      47574     40966     44619 U=    23.15 T=   89.0 p1=   8.3 p2=    92.3 ed=   143 6/13/2020   x1=  75. x2= 133. y1=   .61 y2= -1.90     
GP: Confirmed Ecuador 6/3/2020        133   43917    47574   40966    44619    10   143 6/13/2020 
AAA2     1 Ecuador Confirmed cc1=  .986935 cc2=  .855628 lx= 10.78006 if=  76 il= 133 6/3/2020   n=  57 now=   43917 end=      48052     40966     44619 U=    23.30 T=   90.2 p1=   9.4 p2=    91.4 ed=   145 6/15/2020   x1=  76. x2= 133. y1=   .61 y2= -1.84     
GP: Confirmed Ecuador 6/3/2020        133   43917    48052   40966    44619    10   145 6/15/2020 
AAA2     1 Ecuador Confirmed cc1=  .987456 cc2=  .855003 lx= 10.81006 if=  77 il= 133 6/3/2020   n=  56 now=   43917 end=      49516     40966     44619 U=    25.52 T=   90.6 p1=  12.7 p2=    88.7 ed=   150 6/20/2020   x1=  77. x2= 133. y1=   .53 y2= -1.66     
GP: Confirmed Ecuador 6/3/2020        133   43917    49516   40966    44619    10   150 6/20/2020 
AAA2     1 Ecuador Confirmed cc1=  .987802 cc2=  .854171 lx= 10.83006 if=  78 il= 133 6/3/2020   n=  55 now=   43917 end=      50516     40966     44619 U=    26.96 T=   90.9 p1=  15.0 p2=    86.9 ed=   154 6/24/2020   x1=  78. x2= 133. y1=   .48 y2= -1.56     
GP: Confirmed Ecuador 6/3/2020        133   43917    50516   40966    44619    10   154 6/24/2020 
AAA2     1 Ecuador Confirmed cc1=  .986943 cc2=  .849583 lx= 10.86006 if=  81 il= 133 6/3/2020   n=  52 now=   43917 end=      52055     40966     44619 U=    31.74 T=   87.7 p1=  18.5 p2=    84.4 ed=   162 7/2/2020    x1=  81. x2= 133. y1=   .21 y2= -1.43     
GP: Confirmed Ecuador 6/3/2020        133   43917    52055   40966    44619    10   162 7/2/2020  
AAA2     1 Ecuador Confirmed cc1=  .986176 cc2=  .847501 lx= 10.86006 if=  82 il= 133 6/3/2020   n=  51 now=   43917 end=      52055     40966     44619 U=    31.26 T=   88.3 p1=  18.5 p2=    84.4 ed=   162 7/2/2020    x1=  82. x2= 133. y1=   .20 y2= -1.43     
GP: Confirmed Ecuador 6/3/2020        133   43917    52055   40966    44619    10   162 7/2/2020  
AAA2     1 Ecuador Confirmed cc1=  .984522 cc2=  .843100 lx= 10.87006 if=  84 il= 133 6/3/2020   n=  49 now=   43917 end=      52578     40966     44619 U=    31.34 T=   89.5 p1=  19.7 p2=    83.5 ed=   163 7/3/2020    x1=  84. x2= 133. y1=   .18 y2= -1.39     
GP: Confirmed Ecuador 6/3/2020        133   43917    52578   40966    44619    10   163 7/3/2020  
AAA2     1 Ecuador Confirmed cc1=  .983679 cc2=  .840822 lx= 10.88006 if=  85 il= 133 6/3/2020   n=  48 now=   43917 end=      53106     40966     44619 U=    32.13 T=   89.7 p1=  20.9 p2=    82.7 ed=   165 7/5/2020    x1=  85. x2= 133. y1=   .15 y2= -1.35     
GP: Confirmed Ecuador 6/3/2020        133   43917    53106   40966    44619    10   165 7/5/2020  
AAA2     1 Ecuador Confirmed cc1=  .980787 cc2=  .833345 lx= 10.93006 if=  88 il= 133 6/3/2020   n=  45 now=   43917 end=      55829     40966     44619 U=    36.40 T=   90.3 p1=  27.1 p2=    78.7 ed=   176 7/16/2020   x1=  88. x2= 133. y1=   .06 y2= -1.17     
GP: Confirmed Ecuador 6/3/2020        133   43917    55829   40966    44619    10   176 7/16/2020 
AAA2     1 Ecuador Confirmed cc1=  .979517 cc2=  .830445 lx= 10.94006 if=  89 il= 133 6/3/2020   n=  44 now=   43917 end=      56390     40966     44619 U=    38.29 T=   89.3 p1=  28.4 p2=    77.9 ed=   179 7/19/2020   x1=  89. x2= 133. y1=   .01 y2= -1.14     
GP: Confirmed Ecuador 6/3/2020        133   43917    56390   40966    44619    10   179 7/19/2020 
AAA2     1 Ecuador Confirmed cc1=  .978096 cc2=  .827340 lx= 10.94006 if=  90 il= 133 6/3/2020   n=  43 now=   43917 end=      56390     40966     44619 U=    38.31 T=   89.3 p1=  28.4 p2=    77.9 ed=   179 7/19/2020   x1=  90. x2= 133. y1=  -.02 y2= -1.14     
GP: Confirmed Ecuador 6/3/2020        133   43917    56390   40966    44619    10   179 7/19/2020 
AAA2     1 Ecuador Confirmed cc1=  .976552 cc2=  .824054 lx= 10.93006 if=  91 il= 133 6/3/2020   n=  42 now=   43917 end=      55829     40966     44619 U=    38.20 T=   88.2 p1=  27.1 p2=    78.7 ed=   178 7/18/2020   x1=  91. x2= 133. y1=  -.07 y2= -1.17     
GP: Confirmed Ecuador 6/3/2020        133   43917    55829   40966    44619    10   178 7/18/2020 
AAA2     1 Ecuador Confirmed cc1=  .975026 cc2=  .820722 lx= 10.91006 if=  92 il= 133 6/3/2020   n=  41 now=   43917 end=      54723     40966     44619 U=    36.92 T=   87.2 p1=  24.6 p2=    80.3 ed=   174 7/14/2020   x1=  92. x2= 133. y1=  -.13 y2= -1.24     
GP: Confirmed Ecuador 6/3/2020        133   43917    54723   40966    44619    10   174 7/14/2020 
AAA2     1 Ecuador Confirmed cc1=  .973517 cc2=  .817343 lx= 10.89006 if=  93 il= 133 6/3/2020   n=  40 now=   43917 end=      53640     40966     44619 U=    34.51 T=   87.8 p1=  22.1 p2=    81.9 ed=   169 7/9/2020    x1=  93. x2= 133. y1=  -.15 y2= -1.31     
GP: Confirmed Ecuador 6/3/2020        133   43917    53640   40966    44619    10   169 7/9/2020  
AAA2     1 Ecuador Confirmed cc1=  .949303 cc2=  .775226 lx= 10.92006 if= 101 il= 133 6/3/2020   n=  32 now=   43917 end=      55273     40966     44619 U=    37.74 T=   87.5 p1=  25.9 p2=    79.5 ed=   176 7/16/2020   x1= 101. x2= 133. y1=  -.36 y2= -1.21     
GP: Confirmed Ecuador 6/3/2020        133   43917    55273   40966    44619    10   176 7/16/2020 
AAA2     1 Ecuador Confirmed cc1=  .944981 cc2=  .768205 lx= 10.87006 if= 102 il= 133 6/3/2020   n=  31 now=   43917 end=      52578     40966     44619 U=    37.02 T=   81.6 p1=  19.7 p2=    83.5 ed=   168 7/8/2020    x1= 102. x2= 133. y1=  -.55 y2= -1.39     
GP: Confirmed Ecuador 6/3/2020        133   43917    52578   40966    44619    10   168 7/8/2020  
AAA2     1 Ecuador Confirmed cc1=  .996014 cc2=  .799898 lx= 10.85006 if= 108 il= 133 6/3/2020   n=  25 now=   43917 end=      51537     40966     44619 U=    27.35 T=   92.7 p1=  17.4 p2=    85.2 ed=   157 6/27/2020   x1= 108. x2= 133. y1=  -.56 y2= -1.47     
GP: Confirmed Ecuador 6/3/2020        133   43917    51537   40966    44619    10   157 6/27/2020 
AAA2     1 Ecuador Confirmed cc1=  .996084 cc2=  .796084 lx= 10.82006 if= 109 il= 133 6/3/2020   n=  24 now=   43917 end=      50013     40966     44619 U=    24.33 T=   93.8 p1=  13.9 p2=    87.8 ed=   151 6/21/2020   x1= 109. x2= 133. y1=  -.63 y2= -1.61     
GP: Confirmed Ecuador 6/3/2020        133   43917    50013   40966    44619    10   151 6/21/2020 
AAA2     1 Ecuador Confirmed cc1=  .995846 cc2=  .791721 lx= 10.81006 if= 110 il= 133 6/3/2020   n=  23 now=   43917 end=      49516     40966     44619 U=    22.90 T=   94.9 p1=  12.7 p2=    88.7 ed=   148 6/18/2020   x1= 110. x2= 133. y1=  -.66 y2= -1.66     
GP: Confirmed Ecuador 6/3/2020        133   43917    49516   40966    44619    10   148 6/18/2020 
AAA2     1 Ecuador Confirmed cc1=  .995310 cc2=  .786796 lx= 10.80006 if= 111 il= 133 6/3/2020   n=  22 now=   43917 end=      49023     40966     44619 U=    22.51 T=   94.4 p1=  11.6 p2=    89.6 ed=   147 6/17/2020   x1= 111. x2= 133. y1=  -.74 y2= -1.72     
GP: Confirmed Ecuador 6/3/2020        133   43917    49023   40966    44619    10   147 6/17/2020 
AAA2     1 Ecuador Confirmed cc1=  .995008 cc2=  .781807 lx= 10.79006 if= 112 il= 133 6/3/2020   n=  21 now=   43917 end=      48535     40966     44619 U=    20.81 T=   96.1 p1=  10.5 p2=    90.5 ed=   145 6/15/2020   x1= 112. x2= 133. y1=  -.77 y2= -1.77     
GP: Confirmed Ecuador 6/3/2020        133   43917    48535   40966    44619    10   145 6/15/2020 
AAA2     1 Ecuador Confirmed cc1=  .994257 cc2=  .776039 lx= 10.79006 if= 113 il= 133 6/3/2020   n=  20 now=   43917 end=      48535     40966     44619 U=    19.85 T=   97.8 p1=  10.5 p2=    90.5 ed=   144 6/14/2020   x1= 113. x2= 133. y1=  -.77 y2= -1.77     
GP: Confirmed Ecuador 6/3/2020        133   43917    48535   40966    44619    10   144 6/14/2020 
AAA2     1 Ecuador Confirmed cc1=  .994445 cc2=  .770838 lx= 10.83006 if= 114 il= 133 6/3/2020   n=  19 now=   43917 end=      50516     40966     44619 U=    23.32 T=   96.6 p1=  15.0 p2=    86.9 ed=   151 6/21/2020   x1= 114. x2= 133. y1=  -.75 y2= -1.56     
GP: Confirmed Ecuador 6/3/2020        133   43917    50516   40966    44619    10   151 6/21/2020 
AAA2     1 Ecuador Confirmed cc1=  .994685 cc2=  .765269 lx= 10.92006 if= 115 il= 133 6/3/2020   n=  18 now=   43917 end=      55273     40966     44619 U=    32.30 T=   94.1 p1=  25.9 p2=    79.5 ed=   170 7/10/2020   x1= 115. x2= 133. y1=  -.65 y2= -1.21     
GP: Confirmed Ecuador 6/3/2020        133   43917    55273   40966    44619    10   170 7/10/2020 
AAA2     1 Ecuador Confirmed cc1=  .993744 cc2=  .758042 lx= 10.92006 if= 116 il= 133 6/3/2020   n=  17 now=   43917 end=      55273     40966     44619 U=    31.91 T=   94.5 p1=  25.9 p2=    79.5 ed=   169 7/9/2020    x1= 116. x2= 133. y1=  -.67 y2= -1.21     
GP: Confirmed Ecuador 6/3/2020        133   43917    55273   40966    44619    10   169 7/9/2020  
AAA2     1 Ecuador Confirmed cc1=  .992630 cc2=  .750094 lx= 10.94006 if= 117 il= 133 6/3/2020   n=  16 now=   43917 end=      56390     40966     44619 U=    33.08 T=   95.3 p1=  28.4 p2=    77.9 ed=   173 7/13/2020   x1= 117. x2= 133. y1=  -.66 y2= -1.14     
GP: Confirmed Ecuador 6/3/2020        133   43917    56390   40966    44619    10   173 7/13/2020 
AAA2     1 Ecuador Confirmed cc1=  .991693 cc2=  .741693 lx= 11.05006 if= 118 il= 133 6/3/2020   n=  15 now=   43917 end=      62947     40966     44619 U=    42.47 T=   97.1 p1=  43.3 p2=    69.8 ed=   197 8/6/2020    x1= 118. x2= 133. y1=  -.49 y2=  -.84     
GP: Confirmed Ecuador 6/3/2020        133   43917    62947   40966    44619    10   197 8/6/2020  
AAA2     1 Ecuador Confirmed cc1=  .990897 cc2=  .732698 lx= 11.45006 if= 119 il= 133 6/3/2020   n=  14 now=   43917 end=      93906     40966     44619 U=    78.67 T=  118.3 p1= 113.8 p2=    46.8 ed=   303 11/20/2020  x1= 119. x2= 133. y1=  -.01 y2=  -.19     
GP: Confirmed Ecuador 6/3/2020        133   43917    93906   40966    44619    10   303 11/20/2020
AAA2     1 Ecuador Confirmed cc1=  .989181 cc2=  .721920 lx= 12.37006 if= 120 il= 133 6/3/2020   n=  13 now=   43917 end=     235639     40966     44619 U=   159.38 T=  222.1 p1= 436.6 p2=    18.6 ed=   598 9/11/2021   x1= 120. x2= 133. y1=   .64 y2=   .56     
GP: Confirmed Ecuador 6/3/2020        133   43917    -       40966    44619    10   598 9/11/2021 
AAA2     1 Ecuador Confirmed cc1=  .987173 cc2=  .709823 lx= 12.69006 if= 121 il= 133 6/3/2020   n=  12 now=   43917 end=     324505     40966     44619 U=   191.25 T=  272.1 p1= 638.9 p2=    13.5 ed=   723 1/14/2022   x1= 121. x2= 133. y1=   .79 y2=   .73     
GP: Confirmed Ecuador 6/3/2020        133   43917    -       40966    44619    10   723 1/14/2022 
AAA2     1 Ecuador Confirmed cc1=  .972467 cc2=  .656239 lx= 12.69006 if= 124 il= 133 6/3/2020   n=   9 now=   43917 end=     324505     40966     44619 U=   206.32 T=  283.1 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 124. x2= 133. y1=   .77 y2=   .73     
GP: Confirmed Ecuador 6/3/2020        133   43917    -       40966    44619    10   999 undefine  
AAA2     1 Ecuador Confirmed cc1=  .965506 cc2=  .632172 lx= 12.69006 if= 125 il= 133 6/3/2020   n=   8 now=   43917 end=     324505     40966     44619 U=   205.11 T=  282.2 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 125. x2= 133. y1=   .77 y2=   .73     
GP: Confirmed Ecuador 6/3/2020        133   43917    -       40966    44619    10   999 undefine  
AAA2     1 Ecuador Confirmed cc1=  .959157 cc2=  .605604 lx= 12.69006 if= 126 il= 133 6/3/2020   n=   7 now=   43917 end=     324505     40966     44619 U=   203.44 T=  281.0 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 126. x2= 133. y1=   .76 y2=   .73     
GP: Confirmed Ecuador 6/3/2020        133   43917    -       40966    44619    10   999 undefine  
AAA2     1 Ecuador Confirmed cc1=  .959040 cc2=  .581076 lx= 12.69006 if= 127 il= 133 6/3/2020   n=   6 now=   43917 end=     324505     40966     44619 U=   200.59 T=  278.9 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 127. x2= 133. y1=   .76 y2=   .73     
GP: Confirmed Ecuador 6/3/2020        133   43917    -       40966    44619    10   999 undefine  
AAA2     1 Ecuador Confirmed cc1=  .979574 cc2=  .571326 lx= 12.69006 if= 128 il= 133 6/3/2020   n=   5 now=   43917 end=     324505     40966     44619 U=   174.26 T=  259.7 p1= 638.9 p2=    13.5 ed=   670 11/22/2021  x1= 128. x2= 133. y1=   .76 y2=   .73     
GP: Confirmed Ecuador 6/3/2020        133   43917    -       40966    44619    10   670 11/22/2021
AAA1     1 Ecuador Confirmed cc1=  .994001 cc2=  .891939 lx= 10.71006 if=  39 il= 134 6/4/2020   n=  95 now=   43917 end=      44804     41270     44619 U=    20.62 T=   82.5 p1=   2.0 p2=    98.0 ed=   131 6/1/2020    x1=  39. x2= 134. y1=  2.11 y2= -2.50 BEST
AAA2     1 Ecuador Confirmed cc1=  .994002 cc2=  .891939 lx= 10.70906 if=  39 il= 134 6/4/2020   n=  95 now=   43917 end=      44804     41270     44619 U=    20.62 T=   82.5 p1=   2.0 p2=    98.0 ed=   131 6/1/2020    x1=  39. x2= 134. y1=  2.11 y2= -2.50 BEST
GP: Confirmed Ecuador 6/4/2020        134   43917    44804   41270    44619    11   131 6/1/2020  
AAA1     1 Ecuador Confirmed cc1=  .993925 cc2=  .891327 lx= 10.71006 if=  40 il= 134 6/4/2020   n=  94 now=   43917 end=      44804     41270     44619 U=    20.41 T=   83.0 p1=   2.0 p2=    98.0 ed=   131 6/1/2020    x1=  40. x2= 134. y1=  2.11 y2= -2.50 BEST
AAA2     1 Ecuador Confirmed cc1=  .993928 cc2=  .891327 lx= 10.70806 if=  40 il= 134 6/4/2020   n=  94 now=   43917 end=      44804     41270     44619 U=    20.41 T=   83.0 p1=   2.0 p2=    98.0 ed=   131 6/1/2020    x1=  40. x2= 134. y1=  2.11 y2= -2.50 BEST
