TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        6935.00000        8.84434
TAB:  Honduras Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Honduras Confirmed cc1=  .996247 cc2=  .718897 lx= 10.84434 if= 109 il= 121 5/22/2020  n=  12 now=    6935 end=      51243      3477      6277 U=    62.74 T=  183.1 p1= 638.9 p2=    13.5 ed=   331 12/18/2020  x1= 109. x2= 121. y1=  1.18 y2=   .99     
GP: Confirmed Honduras 5/22/2020       121    6935    -        3477     6277     3   331 12/18/2020
AAA2     1 Honduras Confirmed cc1=  .996812 cc2=  .708137 lx= 10.84434 if= 110 il= 121 5/22/2020  n=  11 now=    6935 end=      51243      3477      6277 U=    60.13 T=  180.5 p1= 638.9 p2=    13.5 ed=   322 12/9/2020   x1= 110. x2= 121. y1=  1.17 y2=   .99     
GP: Confirmed Honduras 5/22/2020       121    6935    -        3477     6277     3   322 12/9/2020 
AAA2     1 Honduras Confirmed cc1=  .996369 cc2=  .694858 lx= 10.84434 if= 111 il= 121 5/22/2020  n=  10 now=    6935 end=      51243      3477      6277 U=    57.22 T=  177.6 p1= 638.9 p2=    13.5 ed=   312 11/29/2020  x1= 111. x2= 121. y1=  1.16 y2=   .99     
GP: Confirmed Honduras 5/22/2020       121    6935    -        3477     6277     3   312 11/29/2020
AAA2     1 Honduras Confirmed cc1=  .995261 cc2=  .679033 lx= 10.84434 if= 112 il= 121 5/22/2020  n=   9 now=    6935 end=      51243      3477      6277 U=    60.31 T=  180.7 p1= 638.9 p2=    13.5 ed=   323 12/10/2020  x1= 112. x2= 121. y1=  1.14 y2=   .99     
GP: Confirmed Honduras 5/22/2020       121    6935    -        3477     6277     3   323 12/10/2020
AAA2     1 Honduras Confirmed cc1=  .993746 cc2=  .640193 lx= 10.84434 if= 114 il= 121 5/22/2020  n=   7 now=    6935 end=      51243      3477      6277 U=    57.86 T=  178.3 p1= 638.9 p2=    13.5 ed=   314 12/1/2020   x1= 114. x2= 121. y1=  1.11 y2=   .99     
GP: Confirmed Honduras 5/22/2020       121    6935    -        3477     6277     3   314 12/1/2020 
AAA2     1 Honduras Confirmed cc1=  .993474 cc2=  .615510 lx= 10.84434 if= 115 il= 121 5/22/2020  n=   6 now=    6935 end=      51243      3477      6277 U=    56.01 T=  176.4 p1= 638.9 p2=    13.5 ed=   308 11/25/2020  x1= 115. x2= 121. y1=  1.10 y2=   .99     
GP: Confirmed Honduras 5/22/2020       121    6935    -        3477     6277     3   308 11/25/2020
AAA2     1 Honduras Confirmed cc1=  .981032 cc2=  .830276 lx= 10.84434 if=  79 il= 122 5/23/2020  n=  43 now=    6935 end=      51243      3713      7558 U=    68.91 T=  188.5 p1= 638.9 p2=    13.5 ed=   351 1/7/2021    x1=  79. x2= 122. y1=  1.59 y2=   .96     
GP: Confirmed Honduras 5/23/2020       122    6935    -        3713     7558     2   351 1/7/2021  
AAA2     1 Honduras Confirmed cc1=  .982919 cc2=  .830420 lx= 10.84434 if=  80 il= 122 5/23/2020  n=  42 now=    6935 end=      51243      3713      7558 U=    67.88 T=  187.5 p1= 638.9 p2=    13.5 ed=   347 1/3/2021    x1=  80. x2= 122. y1=  1.58 y2=   .96     
GP: Confirmed Honduras 5/23/2020       122    6935    -        3713     7558     2   347 1/3/2021  
AAA2     1 Honduras Confirmed cc1=  .984824 cc2=  .830521 lx= 10.84434 if=  81 il= 122 5/23/2020  n=  41 now=    6935 end=      51243      3713      7558 U=    66.32 T=  186.0 p1= 638.9 p2=    13.5 ed=   342 12/29/2020  x1=  81. x2= 122. y1=  1.58 y2=   .96     
GP: Confirmed Honduras 5/23/2020       122    6935    -        3713     7558     2   342 12/29/2020
AAA2     1 Honduras Confirmed cc1=  .992276 cc2=  .825609 lx= 10.84434 if=  87 il= 122 5/23/2020  n=  35 now=    6935 end=      51243      3713      7558 U=    59.65 T=  179.6 p1= 638.9 p2=    13.5 ed=   320 12/7/2020   x1=  87. x2= 122. y1=  1.55 y2=   .96     
GP: Confirmed Honduras 5/23/2020       122    6935    -        3713     7558     2   320 12/7/2020 
AAA2     1 Honduras Confirmed cc1=  .993100 cc2=  .824069 lx= 10.84434 if=  88 il= 122 5/23/2020  n=  34 now=    6935 end=      51243      3713      7558 U=    58.63 T=  178.6 p1= 638.9 p2=    13.5 ed=   316 12/3/2020   x1=  88. x2= 122. y1=  1.54 y2=   .96     
GP: Confirmed Honduras 5/23/2020       122    6935    -        3713     7558     2   316 12/3/2020 
AAA2     1 Honduras Confirmed cc1=  .994306 cc2=  .820228 lx=  9.96434 if=  90 il= 122 5/23/2020  n=  32 now=    6935 end=      21254      3713      7558 U=    41.65 T=  145.2 p1= 206.5 p2=    32.6 ed=   243 9/21/2020   x1=  90. x2= 122. y1=  1.32 y2=   .56     
GP: Confirmed Honduras 5/23/2020       122    6935    -        3713     7558     2   243 9/21/2020 
AAA2     1 Honduras Confirmed cc1=  .994723 cc2=  .817947 lx=  9.67434 if=  91 il= 122 5/23/2020  n=  31 now=    6935 end=      15904      3713      7558 U=    36.02 T=  135.5 p1= 129.3 p2=    43.6 ed=   220 8/29/2020   x1=  91. x2= 122. y1=  1.24 y2=   .37     
GP: Confirmed Honduras 5/23/2020       122    6935    15904    3713     7558     2   220 8/29/2020 
AAA2     1 Honduras Confirmed cc1=  .994997 cc2=  .815391 lx=  9.47434 if=  92 il= 122 5/23/2020  n=  30 now=    6935 end=      13021      3713      7558 U=    31.81 T=  129.2 p1=  87.8 p2=    53.3 ed=   204 8/13/2020   x1=  92. x2= 122. y1=  1.17 y2=   .23     
GP: Confirmed Honduras 5/23/2020       122    6935    13021    3713     7558     2   204 8/13/2020 
AAA2     1 Honduras Confirmed cc1=  .994970 cc2=  .812395 lx=  9.34434 if=  93 il= 122 5/23/2020  n=  29 now=    6935 end=      11433      3713      7558 U=    29.94 T=  125.5 p1=  64.9 p2=    60.7 ed=   196 8/5/2020    x1=  93. x2= 122. y1=  1.09 y2=   .12     
GP: Confirmed Honduras 5/23/2020       122    6935    11433    3713     7558     2   196 8/5/2020  
AAA2     1 Honduras Confirmed cc1=  .995462 cc2=  .809766 lx=  9.20434 if=  94 il= 122 5/23/2020  n=  28 now=    6935 end=       9940      3713      7558 U=    27.14 T=  121.6 p1=  43.3 p2=    69.8 ed=   185 7/25/2020   x1=  94. x2= 122. y1=  1.02 y2=  -.02     
GP: Confirmed Honduras 5/23/2020       122    6935     9940    3713     7558     2   185 7/25/2020 
AAA1     1 Honduras Confirmed cc1=  .995401 cc2=  .795401 lx=  8.94434 if=  98 il= 122 5/23/2020  n=  24 now=    6935 end=       7664      3713      7558 U=    20.47 T=  115.4 p1=  10.5 p2=    90.5 ed=   163 7/3/2020    x1=  98. x2= 122. y1=   .85 y2=  -.32 BEST
AAA2     1 Honduras Confirmed cc1=  .995401 cc2=  .795401 lx=  8.94334 if=  98 il= 122 5/23/2020  n=  24 now=    6935 end=       7664      3713      7558 U=    20.47 T=  115.4 p1=  10.5 p2=    90.5 ed=   163 7/3/2020    x1=  98. x2= 122. y1=   .85 y2=  -.32 BEST
GP: Confirmed Honduras 5/23/2020       122    6935     7664    3713     7558     2   163 7/3/2020  
AAA1     1 Honduras Confirmed cc1=  .994813 cc2=  .790689 lx=  8.93434 if=  99 il= 122 5/23/2020  n=  23 now=    6935 end=       7588      3713      7558 U=    19.78 T=  115.4 p1=   9.4 p2=    91.4 ed=   162 7/2/2020    x1=  99. x2= 122. y1=   .83 y2=  -.34 BEST
AAA2     1 Honduras Confirmed cc1=  .994813 cc2=  .790689 lx=  8.93334 if=  99 il= 122 5/23/2020  n=  23 now=    6935 end=       7588      3713      7558 U=    19.78 T=  115.4 p1=   9.4 p2=    91.4 ed=   162 7/2/2020    x1=  99. x2= 122. y1=   .83 y2=  -.34 BEST
GP: Confirmed Honduras 5/23/2020       122    6935     7588    3713     7558     2   162 7/2/2020  
AAA2     1 Honduras Confirmed cc1=  .994213 cc2=  .785698 lx=  8.96434 if= 100 il= 122 5/23/2020  n=  22 now=    6935 end=       7819      3713      7558 U=    19.70 T=  116.2 p1=  12.7 p2=    88.7 ed=   162 7/2/2020    x1= 100. x2= 122. y1=   .82 y2=  -.29     
GP: Confirmed Honduras 5/23/2020       122    6935     7819    3713     7558     2   162 7/2/2020  
AAA2     1 Honduras Confirmed cc1=  .994511 cc2=  .781311 lx=  9.14434 if= 101 il= 122 5/23/2020  n=  21 now=    6935 end=       9361      3713      7558 U=    23.90 T=  120.1 p1=  35.0 p2=    74.1 ed=   176 7/16/2020   x1= 101. x2= 122. y1=   .80 y2=  -.08     
GP: Confirmed Honduras 5/23/2020       122    6935     9361    3713     7558     2   176 7/16/2020 
AAA2     1 Honduras Confirmed cc1=  .996072 cc2=  .753536 lx= 10.84434 if= 106 il= 122 5/23/2020  n=  16 now=    6935 end=      51243      3713      7558 U=    60.80 T=  180.7 p1= 638.9 p2=    13.5 ed=   324 12/11/2020  x1= 106. x2= 122. y1=  1.23 y2=   .96     
GP: Confirmed Honduras 5/23/2020       122    6935    -        3713     7558     2   324 12/11/2020
AAA2     1 Honduras Confirmed cc1=  .995742 cc2=  .745742 lx= 10.84434 if= 107 il= 122 5/23/2020  n=  15 now=    6935 end=      51243      3713      7558 U=    60.37 T=  180.3 p1= 638.9 p2=    13.5 ed=   322 12/9/2020   x1= 107. x2= 122. y1=  1.21 y2=   .96     
GP: Confirmed Honduras 5/23/2020       122    6935    -        3713     7558     2   322 12/9/2020 
AAA2     1 Honduras Confirmed cc1=  .994640 cc2=  .727379 lx= 10.84434 if= 109 il= 122 5/23/2020  n=  13 now=    6935 end=      51243      3713      7558 U=    60.19 T=  180.1 p1= 638.9 p2=    13.5 ed=   322 12/9/2020   x1= 109. x2= 122. y1=  1.18 y2=   .96     
GP: Confirmed Honduras 5/23/2020       122    6935    -        3713     7558     2   322 12/9/2020 
AAA2     1 Honduras Confirmed cc1=  .995197 cc2=  .717847 lx= 10.84434 if= 110 il= 122 5/23/2020  n=  12 now=    6935 end=      51243      3713      7558 U=    57.79 T=  177.8 p1= 638.9 p2=    13.5 ed=   314 12/1/2020   x1= 110. x2= 122. y1=  1.17 y2=   .96     
GP: Confirmed Honduras 5/23/2020       122    6935    -        3713     7558     2   314 12/1/2020 
AAA2     1 Honduras Confirmed cc1=  .994761 cc2=  .706085 lx= 10.84434 if= 111 il= 122 5/23/2020  n=  11 now=    6935 end=      51243      3713      7558 U=    55.14 T=  175.2 p1= 638.9 p2=    13.5 ed=   305 11/22/2020  x1= 111. x2= 122. y1=  1.16 y2=   .96     
GP: Confirmed Honduras 5/23/2020       122    6935    -        3713     7558     2   305 11/22/2020
AAA2     1 Honduras Confirmed cc1=  .993201 cc2=  .691690 lx= 10.84434 if= 112 il= 122 5/23/2020  n=  10 now=    6935 end=      51243      3713      7558 U=    57.49 T=  177.5 p1= 638.9 p2=    13.5 ed=   313 11/30/2020  x1= 112. x2= 122. y1=  1.14 y2=   .96     
GP: Confirmed Honduras 5/23/2020       122    6935    -        3713     7558     2   313 11/30/2020
AAA2     1 Honduras Confirmed cc1=  .991963 cc2=  .658630 lx= 10.84434 if= 114 il= 122 5/23/2020  n=   8 now=    6935 end=      51243      3713      7558 U=    54.91 T=  175.0 p1= 638.9 p2=    13.5 ed=   304 11/21/2020  x1= 114. x2= 122. y1=  1.11 y2=   .96     
GP: Confirmed Honduras 5/23/2020       122    6935    -        3713     7558     2   304 11/21/2020
AAA2     1 Honduras Confirmed cc1=  .992233 cc2=  .638679 lx= 10.84434 if= 115 il= 122 5/23/2020  n=   7 now=    6935 end=      51243      3713      7558 U=    53.10 T=  173.2 p1= 638.9 p2=    13.5 ed=   298 11/15/2020  x1= 115. x2= 122. y1=  1.10 y2=   .96     
GP: Confirmed Honduras 5/23/2020       122    6935    -        3713     7558     2   298 11/15/2020
AAA2     1 Honduras Confirmed cc1=  .982043 cc2=  .832972 lx= 10.84434 if=  79 il= 123 5/24/2020  n=  44 now=    6935 end=      51243      3950      9351 U=    67.91 T=  186.9 p1= 638.9 p2=    13.5 ed=   347 1/3/2021    x1=  79. x2= 123. y1=  1.59 y2=   .94     
GP: Confirmed Honduras 5/24/2020       123    6935    -        3950     9351     2   347 1/3/2021  
AAA2     1 Honduras Confirmed cc1=  .983865 cc2=  .833110 lx= 10.84434 if=  80 il= 123 5/24/2020  n=  43 now=    6935 end=      51243      3950      9351 U=    66.92 T=  186.0 p1= 638.9 p2=    13.5 ed=   343 12/30/2020  x1=  80. x2= 123. y1=  1.58 y2=   .94     
GP: Confirmed Honduras 5/24/2020       123    6935    -        3950     9351     2   343 12/30/2020
AAA2     1 Honduras Confirmed cc1=  .985698 cc2=  .833200 lx= 10.84434 if=  81 il= 123 5/24/2020  n=  42 now=    6935 end=      51243      3950      9351 U=    65.41 T=  184.6 p1= 638.9 p2=    13.5 ed=   338 12/25/2020  x1=  81. x2= 123. y1=  1.58 y2=   .94     
GP: Confirmed Honduras 5/24/2020       123    6935    -        3950     9351     2   338 12/25/2020
AAA2     1 Honduras Confirmed cc1=  .992861 cc2=  .828463 lx= 10.84434 if=  87 il= 123 5/24/2020  n=  36 now=    6935 end=      51243      3950      9351 U=    58.96 T=  178.5 p1= 638.9 p2=    13.5 ed=   317 12/4/2020   x1=  87. x2= 123. y1=  1.55 y2=   .94     
GP: Confirmed Honduras 5/24/2020       123    6935    -        3950     9351     2   317 12/4/2020 
AAA2     1 Honduras Confirmed cc1=  .993647 cc2=  .826980 lx= 10.84434 if=  88 il= 123 5/24/2020  n=  35 now=    6935 end=      51243      3950      9351 U=    57.97 T=  177.6 p1= 638.9 p2=    13.5 ed=   314 12/1/2020   x1=  88. x2= 123. y1=  1.54 y2=   .94     
GP: Confirmed Honduras 5/24/2020       123    6935    -        3950     9351     2   314 12/1/2020 
AAA2     1 Honduras Confirmed cc1=  .994723 cc2=  .823224 lx= 10.16434 if=  90 il= 123 5/24/2020  n=  33 now=    6935 end=      25960      3950      9351 U=    44.36 T=  151.1 p1= 274.3 p2=    26.7 ed=   255 10/3/2020   x1=  90. x2= 123. y1=  1.38 y2=   .63     
GP: Confirmed Honduras 5/24/2020       123    6935    -        3950     9351     2   255 10/3/2020 
AAA2     1 Honduras Confirmed cc1=  .995056 cc2=  .820978 lx=  9.88434 if=  91 il= 123 5/24/2020  n=  32 now=    6935 end=      19620      3950      9351 U=    38.89 T=  141.3 p1= 182.9 p2=    35.3 ed=   233 9/11/2020   x1=  91. x2= 123. y1=  1.29 y2=   .47     
GP: Confirmed Honduras 5/24/2020       123    6935    19620    3950     9351     2   233 9/11/2020 
AAA2     1 Honduras Confirmed cc1=  .995240 cc2=  .818464 lx=  9.68434 if=  92 il= 123 5/24/2020  n=  31 now=    6935 end=      16064      3950      9351 U=    34.65 T=  134.7 p1= 131.6 p2=    43.2 ed=   216 8/25/2020   x1=  92. x2= 123. y1=  1.23 y2=   .34     
GP: Confirmed Honduras 5/24/2020       123    6935    16064    3950     9351     2   216 8/25/2020 
AAA2     1 Honduras Confirmed cc1=  .995144 cc2=  .815539 lx=  9.55434 if=  93 il= 123 5/24/2020  n=  30 now=    6935 end=      14105      3950      9351 U=    32.85 T=  130.9 p1= 103.4 p2=    49.2 ed=   208 8/17/2020   x1=  93. x2= 123. y1=  1.15 y2=   .24     
GP: Confirmed Honduras 5/24/2020       123    6935    14105    3950     9351     2   208 8/17/2020 
AAA2     1 Honduras Confirmed cc1=  .995487 cc2=  .812912 lx=  9.41434 if=  94 il= 123 5/24/2020  n=  29 now=    6935 end=      12262      3950      9351 U=    30.05 T=  126.7 p1=  76.8 p2=    56.6 ed=   197 8/6/2020    x1=  94. x2= 123. y1=  1.09 y2=   .12     
GP: Confirmed Honduras 5/24/2020       123    6935    12262    3950     9351     2   197 8/6/2020  
AAA1     1 Honduras Confirmed cc1=  .994931 cc2=  .798815 lx=  9.15434 if=  98 il= 123 5/24/2020  n=  25 now=    6935 end=       9455      3950      9351 U=    23.32 T=  119.8 p1=  36.3 p2=    73.3 ed=   174 7/14/2020   x1=  98. x2= 123. y1=   .94 y2=  -.14 BEST
AAA2     1 Honduras Confirmed cc1=  .994932 cc2=  .798815 lx=  9.15034 if=  98 il= 123 5/24/2020  n=  25 now=    6935 end=       9455      3950      9351 U=    23.32 T=  119.8 p1=  36.3 p2=    73.3 ed=   174 7/14/2020   x1=  98. x2= 123. y1=   .94 y2=  -.14 BEST
GP: Confirmed Honduras 5/24/2020       123    6935     9455    3950     9351     2   174 7/14/2020 
AAA1     1 Honduras Confirmed cc1=  .994296 cc2=  .794296 lx=  9.14434 if=  99 il= 123 5/24/2020  n=  24 now=    6935 end=       9361      3950      9351 U=    22.59 T=  119.7 p1=  35.0 p2=    74.1 ed=   172 7/12/2020   x1=  99. x2= 123. y1=   .91 y2=  -.15 BEST
AAA2     1 Honduras Confirmed cc1=  .994297 cc2=  .794296 lx=  9.14834 if=  99 il= 123 5/24/2020  n=  24 now=    6935 end=       9361      3950      9351 U=    22.59 T=  119.7 p1=  35.0 p2=    74.1 ed=   172 7/12/2020   x1=  99. x2= 123. y1=   .91 y2=  -.15 BEST
GP: Confirmed Honduras 5/24/2020       123    6935     9361    3950     9351     2   172 7/12/2020 
AAA2     1 Honduras Confirmed cc1=  .993725 cc2=  .789601 lx=  9.20434 if= 100 il= 123 5/24/2020  n=  23 now=    6935 end=       9940      3950      9351 U=    22.94 T=  121.2 p1=  43.3 p2=    69.8 ed=   175 7/15/2020   x1= 100. x2= 123. y1=   .92 y2=  -.08     
GP: Confirmed Honduras 5/24/2020       123    6935     9940    3950     9351     2   175 7/15/2020 
AAA2     1 Honduras Confirmed cc1=  .994161 cc2=  .785647 lx=  9.45434 if= 101 il= 123 5/24/2020  n=  22 now=    6935 end=      12763      3950      9351 U=    28.52 T=  127.5 p1=  84.0 p2=    54.3 ed=   194 8/3/2020    x1= 101. x2= 123. y1=   .93 y2=   .16     
GP: Confirmed Honduras 5/24/2020       123    6935    12763    3950     9351     2   194 8/3/2020  
AAA2     1 Honduras Confirmed cc1=  .994836 cc2=  .759134 lx= 10.84434 if= 106 il= 123 5/24/2020  n=  17 now=    6935 end=      51243      3950      9351 U=    59.23 T=  178.7 p1= 638.9 p2=    13.5 ed=   318 12/5/2020   x1= 106. x2= 123. y1=  1.23 y2=   .94     
GP: Confirmed Honduras 5/24/2020       123    6935    -        3950     9351     2   318 12/5/2020 
AAA2     1 Honduras Confirmed cc1=  .994517 cc2=  .751982 lx= 10.84434 if= 107 il= 123 5/24/2020  n=  16 now=    6935 end=      51243      3950      9351 U=    58.76 T=  178.3 p1= 638.9 p2=    13.5 ed=   316 12/3/2020   x1= 107. x2= 123. y1=  1.21 y2=   .94     
GP: Confirmed Honduras 5/24/2020       123    6935    -        3950     9351     2   316 12/3/2020 
AAA2     1 Honduras Confirmed cc1=  .993481 cc2=  .735282 lx= 10.84434 if= 109 il= 123 5/24/2020  n=  14 now=    6935 end=      51243      3950      9351 U=    58.37 T=  177.9 p1= 638.9 p2=    13.5 ed=   315 12/2/2020   x1= 109. x2= 123. y1=  1.18 y2=   .94     
GP: Confirmed Honduras 5/24/2020       123    6935    -        3950     9351     2   315 12/2/2020 
AAA2     1 Honduras Confirmed cc1=  .994097 cc2=  .726836 lx= 10.84434 if= 110 il= 123 5/24/2020  n=  13 now=    6935 end=      51243      3950      9351 U=    56.15 T=  175.8 p1= 638.9 p2=    13.5 ed=   308 11/25/2020  x1= 110. x2= 123. y1=  1.17 y2=   .94     
GP: Confirmed Honduras 5/24/2020       123    6935    -        3950     9351     2   308 11/25/2020
AAA2     1 Honduras Confirmed cc1=  .993794 cc2=  .716444 lx= 10.84434 if= 111 il= 123 5/24/2020  n=  12 now=    6935 end=      51243      3950      9351 U=    53.73 T=  173.6 p1= 638.9 p2=    13.5 ed=   300 11/17/2020  x1= 111. x2= 123. y1=  1.16 y2=   .94     
GP: Confirmed Honduras 5/24/2020       123    6935    -        3950     9351     2   300 11/17/2020
AAA2     1 Honduras Confirmed cc1=  .992287 cc2=  .703612 lx= 10.84434 if= 112 il= 123 5/24/2020  n=  11 now=    6935 end=      51243      3950      9351 U=    55.61 T=  175.3 p1= 638.9 p2=    13.5 ed=   306 11/23/2020  x1= 112. x2= 123. y1=  1.14 y2=   .94     
GP: Confirmed Honduras 5/24/2020       123    6935    -        3950     9351     2   306 11/23/2020
AAA2     1 Honduras Confirmed cc1=  .991815 cc2=  .675587 lx= 10.84434 if= 114 il= 123 5/24/2020  n=   9 now=    6935 end=      51243      3950      9351 U=    53.08 T=  173.0 p1= 638.9 p2=    13.5 ed=   298 11/15/2020  x1= 114. x2= 123. y1=  1.11 y2=   .94     
GP: Confirmed Honduras 5/24/2020       123    6935    -        3950     9351     2   298 11/15/2020
AAA2     1 Honduras Confirmed cc1=  .992602 cc2=  .659269 lx= 10.84434 if= 115 il= 123 5/24/2020  n=   8 now=    6935 end=      51243      3950      9351 U=    51.38 T=  171.4 p1= 638.9 p2=    13.5 ed=   292 11/9/2020   x1= 115. x2= 123. y1=  1.10 y2=   .94     
GP: Confirmed Honduras 5/24/2020       123    6935    -        3950     9351     2   292 11/9/2020 
AAA2     1 Honduras Confirmed cc1=  .993904 cc2=  .640351 lx= 10.84434 if= 116 il= 123 5/24/2020  n=   7 now=    6935 end=      51243      3950      9351 U=    48.19 T=  168.4 p1= 638.9 p2=    13.5 ed=   282 10/30/2020  x1= 116. x2= 123. y1=  1.09 y2=   .94     
GP: Confirmed Honduras 5/24/2020       123    6935    -        3950     9351     2   282 10/30/2020
AAA2     1 Honduras Confirmed cc1=  .992044 cc2=  .583796 lx= 10.84434 if= 118 il= 123 5/24/2020  n=   5 now=    6935 end=      51243      3950      9351 U=    46.61 T=  166.9 p1= 638.9 p2=    13.5 ed=   276 10/24/2020  x1= 118. x2= 123. y1=  1.05 y2=   .94     
GP: Confirmed Honduras 5/24/2020       123    6935    -        3950     9351     2   276 10/24/2020
AAA2     1 Honduras Confirmed cc1=  .982927 cc2=  .835485 lx= 10.84434 if=  79 il= 124 5/25/2020  n=  45 now=    6935 end=      51243      4189     11657 U=    67.06 T=  185.6 p1= 638.9 p2=    13.5 ed=   343 12/30/2020  x1=  79. x2= 124. y1=  1.59 y2=   .92     
GP: Confirmed Honduras 5/25/2020       124    6935    -        4189    11657     2   343 12/30/2020
