TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        3186.00000        8.06652
TAB:  US_Kentucky_Jefferson Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .978546 cc2=  .765345 lx= 10.06652 if=  49 il=  70 4/1/2020   n=  21 now=    3186 end=      23541       217         0 U=    27.47 T=  112.4 p1= 638.9 p2=    13.5 ed=   177 7/17/2020   x1=  49. x2=  70. y1=  2.31 y2=  1.54     
GP: Confirmed US_Kentucky_Jefferson 4/1/2020         70    3186    -         217        0     0   177 7/17/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .975293 cc2=  .757075 lx= 10.06652 if=  50 il=  70 4/1/2020   n=  20 now=    3186 end=      23541       217         0 U=    28.85 T=  114.6 p1= 638.9 p2=    13.5 ed=   182 7/22/2020   x1=  50. x2=  70. y1=  2.24 y2=  1.54     
GP: Confirmed US_Kentucky_Jefferson 4/1/2020         70    3186    -         217        0     0   182 7/22/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .972246 cc2=  .748639 lx= 10.06652 if=  51 il=  70 4/1/2020   n=  19 now=    3186 end=      23541       217         0 U=    27.41 T=  112.3 p1= 638.9 p2=    13.5 ed=   177 7/17/2020   x1=  51. x2=  70. y1=  2.24 y2=  1.54     
GP: Confirmed US_Kentucky_Jefferson 4/1/2020         70    3186    -         217        0     0   177 7/17/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .967580 cc2=  .738165 lx= 10.06652 if=  52 il=  70 4/1/2020   n=  18 now=    3186 end=      23541       217         0 U=    29.20 T=  115.1 p1= 638.9 p2=    13.5 ed=   184 7/24/2020   x1=  52. x2=  70. y1=  2.16 y2=  1.54     
GP: Confirmed US_Kentucky_Jefferson 4/1/2020         70    3186    -         217        0     0   184 7/24/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .964404 cc2=  .728702 lx= 10.06652 if=  53 il=  70 4/1/2020   n=  17 now=    3186 end=      23541       217         0 U=    27.58 T=  112.6 p1= 638.9 p2=    13.5 ed=   177 7/17/2020   x1=  53. x2=  70. y1=  2.16 y2=  1.54     
GP: Confirmed US_Kentucky_Jefferson 4/1/2020         70    3186    -         217        0     0   177 7/17/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .958397 cc2=  .715861 lx= 10.06652 if=  54 il=  70 4/1/2020   n=  16 now=    3186 end=      23541       217         0 U=    28.14 T=  113.5 p1= 638.9 p2=    13.5 ed=   179 7/19/2020   x1=  54. x2=  70. y1=  2.11 y2=  1.54     
GP: Confirmed US_Kentucky_Jefferson 4/1/2020         70    3186    -         217        0     0   179 7/19/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .952639 cc2=  .702639 lx= 10.06652 if=  55 il=  70 4/1/2020   n=  15 now=    3186 end=      23541       217         0 U=    27.29 T=  112.2 p1= 638.9 p2=    13.5 ed=   176 7/16/2020   x1=  55. x2=  70. y1=  2.09 y2=  1.54     
GP: Confirmed US_Kentucky_Jefferson 4/1/2020         70    3186    -         217        0     0   176 7/16/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .944502 cc2=  .686303 lx= 10.06652 if=  56 il=  70 4/1/2020   n=  14 now=    3186 end=      23541       217         0 U=    26.26 T=  110.6 p1= 638.9 p2=    13.5 ed=   172 7/12/2020   x1=  56. x2=  70. y1=  2.08 y2=  1.54     
GP: Confirmed US_Kentucky_Jefferson 4/1/2020         70    3186    -         217        0     0   172 7/12/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .932610 cc2=  .665349 lx= 10.06652 if=  57 il=  70 4/1/2020   n=  13 now=    3186 end=      23541       217         0 U=    24.39 T=  107.7 p1= 638.9 p2=    13.5 ed=   165 7/5/2020    x1=  57. x2=  70. y1=  2.08 y2=  1.54     
GP: Confirmed US_Kentucky_Jefferson 4/1/2020         70    3186    -         217        0     0   165 7/5/2020  
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .915058 cc2=  .637708 lx= 10.06652 if=  58 il=  70 4/1/2020   n=  12 now=    3186 end=      23541       217         0 U=    31.65 T=  118.9 p1= 638.9 p2=    13.5 ed=   193 8/2/2020    x1=  58. x2=  70. y1=  1.92 y2=  1.54     
GP: Confirmed US_Kentucky_Jefferson 4/1/2020         70    3186    -         217        0     0   193 8/2/2020  
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .925743 cc2=  .637068 lx= 10.06652 if=  59 il=  70 4/1/2020   n=  11 now=    3186 end=      23541       217         0 U=    29.01 T=  114.8 p1= 638.9 p2=    13.5 ed=   183 7/23/2020   x1=  59. x2=  70. y1=  1.92 y2=  1.54     
GP: Confirmed US_Kentucky_Jefferson 4/1/2020         70    3186    -         217        0     0   183 7/23/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .932995 cc2=  .631483 lx= 10.06652 if=  60 il=  70 4/1/2020   n=  10 now=    3186 end=      23541       217         0 U=    26.37 T=  110.7 p1= 638.9 p2=    13.5 ed=   172 7/12/2020   x1=  60. x2=  70. y1=  1.92 y2=  1.54     
GP: Confirmed US_Kentucky_Jefferson 4/1/2020         70    3186    -         217        0     0   172 7/12/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .934259 cc2=  .618032 lx= 10.06652 if=  61 il=  70 4/1/2020   n=   9 now=    3186 end=      23541       217         0 U=    26.64 T=  111.2 p1= 638.9 p2=    13.5 ed=   174 7/14/2020   x1=  61. x2=  70. y1=  1.88 y2=  1.54     
GP: Confirmed US_Kentucky_Jefferson 4/1/2020         70    3186    -         217        0     0   174 7/14/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .953510 cc2=  .620177 lx= 10.06652 if=  62 il=  70 4/1/2020   n=   8 now=    3186 end=      23541       217         0 U=    23.68 T=  106.6 p1= 638.9 p2=    13.5 ed=   162 7/2/2020    x1=  62. x2=  70. y1=  1.88 y2=  1.54     
GP: Confirmed US_Kentucky_Jefferson 4/1/2020         70    3186    -         217        0     0   162 7/2/2020  
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .968689 cc2=  .615136 lx= 10.06652 if=  63 il=  70 4/1/2020   n=   7 now=    3186 end=      23541       217         0 U=    21.29 T=  102.9 p1= 638.9 p2=    13.5 ed=   153 6/23/2020   x1=  63. x2=  70. y1=  1.87 y2=  1.54     
GP: Confirmed US_Kentucky_Jefferson 4/1/2020         70    3186    -         217        0     0   153 6/23/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .982218 cc2=  .604253 lx= 10.06652 if=  64 il=  70 4/1/2020   n=   6 now=    3186 end=      23541       217         0 U=    18.25 T=   98.2 p1= 638.9 p2=    13.5 ed=   141 6/11/2020   x1=  64. x2=  70. y1=  1.87 y2=  1.54     
GP: Confirmed US_Kentucky_Jefferson 4/1/2020         70    3186    -         217        0     0   141 6/11/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .983824 cc2=  .783824 lx= 10.06652 if=  47 il=  71 4/2/2020   n=  24 now=    3186 end=      23541       228       294 U=    30.96 T=  118.5 p1= 638.9 p2=    13.5 ed=   191 7/31/2020   x1=  47. x2=  71. y1=  2.31 y2=  1.53     
GP: Confirmed US_Kentucky_Jefferson 4/2/2020         71    3186    -         228      294     1   191 7/31/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .982997 cc2=  .778873 lx= 10.06652 if=  48 il=  71 4/2/2020   n=  23 now=    3186 end=      23541       228       294 U=    29.67 T=  116.5 p1= 638.9 p2=    13.5 ed=   186 7/26/2020   x1=  48. x2=  71. y1=  2.31 y2=  1.53     
GP: Confirmed US_Kentucky_Jefferson 4/2/2020         71    3186    -         228      294     1   186 7/26/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .981066 cc2=  .772551 lx= 10.06652 if=  49 il=  71 4/2/2020   n=  22 now=    3186 end=      23541       228       294 U=    28.38 T=  114.5 p1= 638.9 p2=    13.5 ed=   181 7/21/2020   x1=  49. x2=  71. y1=  2.31 y2=  1.53     
GP: Confirmed US_Kentucky_Jefferson 4/2/2020         71    3186    -         228      294     1   181 7/21/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .978331 cc2=  .765131 lx= 10.06652 if=  50 il=  71 4/2/2020   n=  21 now=    3186 end=      23541       228       294 U=    29.84 T=  116.8 p1= 638.9 p2=    13.5 ed=   187 7/27/2020   x1=  50. x2=  71. y1=  2.24 y2=  1.53     
GP: Confirmed US_Kentucky_Jefferson 4/2/2020         71    3186    -         228      294     1   187 7/27/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .975903 cc2=  .757685 lx= 10.06652 if=  51 il=  71 4/2/2020   n=  20 now=    3186 end=      23541       228       294 U=    28.42 T=  114.6 p1= 638.9 p2=    13.5 ed=   181 7/21/2020   x1=  51. x2=  71. y1=  2.24 y2=  1.53     
GP: Confirmed US_Kentucky_Jefferson 4/2/2020         71    3186    -         228      294     1   181 7/21/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .972095 cc2=  .748489 lx= 10.06652 if=  52 il=  71 4/2/2020   n=  19 now=    3186 end=      23541       228       294 U=    30.31 T=  117.5 p1= 638.9 p2=    13.5 ed=   189 7/29/2020   x1=  52. x2=  71. y1=  2.16 y2=  1.53     
GP: Confirmed US_Kentucky_Jefferson 4/2/2020         71    3186    -         228      294     1   189 7/29/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .969724 cc2=  .740309 lx= 10.06652 if=  53 il=  71 4/2/2020   n=  18 now=    3186 end=      23541       228       294 U=    28.71 T=  115.0 p1= 638.9 p2=    13.5 ed=   182 7/22/2020   x1=  53. x2=  71. y1=  2.16 y2=  1.53     
GP: Confirmed US_Kentucky_Jefferson 4/2/2020         71    3186    -         228      294     1   182 7/22/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .965021 cc2=  .729319 lx= 10.06652 if=  54 il=  71 4/2/2020   n=  17 now=    3186 end=      23541       228       294 U=    29.36 T=  116.0 p1= 638.9 p2=    13.5 ed=   185 7/25/2020   x1=  54. x2=  71. y1=  2.11 y2=  1.53     
GP: Confirmed US_Kentucky_Jefferson 4/2/2020         71    3186    -         228      294     1   185 7/25/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .960682 cc2=  .718146 lx= 10.06652 if=  55 il=  71 4/2/2020   n=  16 now=    3186 end=      23541       228       294 U=    28.56 T=  114.8 p1= 638.9 p2=    13.5 ed=   182 7/22/2020   x1=  55. x2=  71. y1=  2.09 y2=  1.53     
GP: Confirmed US_Kentucky_Jefferson 4/2/2020         71    3186    -         228      294     1   182 7/22/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .954529 cc2=  .704529 lx= 10.06652 if=  56 il=  71 4/2/2020   n=  15 now=    3186 end=      23541       228       294 U=    27.59 T=  113.3 p1= 638.9 p2=    13.5 ed=   178 7/18/2020   x1=  56. x2=  71. y1=  2.08 y2=  1.53     
GP: Confirmed US_Kentucky_Jefferson 4/2/2020         71    3186    -         228      294     1   178 7/18/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .945580 cc2=  .687381 lx= 10.06652 if=  57 il=  71 4/2/2020   n=  14 now=    3186 end=      23541       228       294 U=    25.75 T=  110.5 p1= 638.9 p2=    13.5 ed=   171 7/11/2020   x1=  57. x2=  71. y1=  2.08 y2=  1.53     
GP: Confirmed US_Kentucky_Jefferson 4/2/2020         71    3186    -         228      294     1   171 7/11/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .932642 cc2=  .665380 lx= 10.06652 if=  58 il=  71 4/2/2020   n=  13 now=    3186 end=      23541       228       294 U=    33.35 T=  122.2 p1= 638.9 p2=    13.5 ed=   200 8/9/2020    x1=  58. x2=  71. y1=  1.92 y2=  1.53     
GP: Confirmed US_Kentucky_Jefferson 4/2/2020         71    3186    -         228      294     1   200 8/9/2020  
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .941907 cc2=  .664557 lx= 10.06652 if=  59 il=  71 4/2/2020   n=  12 now=    3186 end=      23541       228       294 U=    30.79 T=  118.2 p1= 638.9 p2=    13.5 ed=   190 7/30/2020   x1=  59. x2=  71. y1=  1.92 y2=  1.53     
GP: Confirmed US_Kentucky_Jefferson 4/2/2020         71    3186    -         228      294     1   190 7/30/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .948067 cc2=  .659392 lx= 10.06652 if=  60 il=  71 4/2/2020   n=  11 now=    3186 end=      23541       228       294 U=    28.22 T=  114.3 p1= 638.9 p2=    13.5 ed=   180 7/20/2020   x1=  60. x2=  71. y1=  1.92 y2=  1.53     
GP: Confirmed US_Kentucky_Jefferson 4/2/2020         71    3186    -         228      294     1   180 7/20/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .949158 cc2=  .647646 lx= 10.06652 if=  61 il=  71 4/2/2020   n=  10 now=    3186 end=      23541       228       294 U=    28.70 T=  115.0 p1= 638.9 p2=    13.5 ed=   182 7/22/2020   x1=  61. x2=  71. y1=  1.88 y2=  1.53     
GP: Confirmed US_Kentucky_Jefferson 4/2/2020         71    3186    -         228      294     1   182 7/22/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .962680 cc2=  .646453 lx= 10.06652 if=  62 il=  71 4/2/2020   n=   9 now=    3186 end=      23541       228       294 U=    25.83 T=  110.6 p1= 638.9 p2=    13.5 ed=   171 7/11/2020   x1=  62. x2=  71. y1=  1.88 y2=  1.53     
GP: Confirmed US_Kentucky_Jefferson 4/2/2020         71    3186    -         228      294     1   171 7/11/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .971388 cc2=  .638054 lx=  9.52652 if=  63 il=  71 4/2/2020   n=   8 now=    3186 end=      13718       228       294 U=    21.24 T=  101.0 p1= 330.6 p2=    23.2 ed=   151 6/21/2020   x1=  63. x2=  71. y1=  1.79 y2=  1.41     
GP: Confirmed US_Kentucky_Jefferson 4/2/2020         71    3186    -         228      294     1   151 6/21/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .978094 cc2=  .624541 lx=  6.82652 if=  64 il=  71 4/2/2020   n=   7 now=    3186 end=        921       228       294 U=     8.23 T=   73.8 p1= -71.1 p2=   345.9 ed=    93 4/24/2020   x1=  64. x2=  71. y1=  1.19 y2=   .33     
GP: Confirmed US_Kentucky_Jefferson 4/2/2020         71    3186      921     228      294     1    93 4/24/2020 
AAA1     1 US_Kentucky_Jefferson Confirmed cc1=  .972882 cc2=  .564633 lx=  5.46652 if=  66 il=  71 4/2/2020   n=   5 now=    3186 end=        236       228       294 U=     1.41 T=   66.3 p1= -92.6 p2=  1350.0 ed=    69 3/31/2020   x1=  66. x2=  71. y1=   .24 y2= -3.29 BEST
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .972912 cc2=  .564633 lx=  5.46952 if=  66 il=  71 4/2/2020   n=   5 now=    3186 end=        236       228       294 U=     1.41 T=   66.3 p1= -92.6 p2=  1350.0 ed=    69 3/31/2020   x1=  66. x2=  71. y1=   .24 y2= -3.29 BEST
GP: Confirmed US_Kentucky_Jefferson 4/2/2020         71    3186      236     228      294     1    69 3/31/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .985615 cc2=  .789499 lx= 10.06652 if=  47 il=  72 4/3/2020   n=  25 now=    3186 end=      23541       228       176 U=    32.25 T=  121.5 p1= 638.9 p2=    13.5 ed=   197 8/6/2020    x1=  47. x2=  72. y1=  2.31 y2=  1.53     
GP: Confirmed US_Kentucky_Jefferson 4/3/2020         72    3186    -         228      176     2   197 8/6/2020  
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .984927 cc2=  .784927 lx= 10.06652 if=  48 il=  72 4/3/2020   n=  24 now=    3186 end=      23541       228       176 U=    30.96 T=  119.5 p1= 638.9 p2=    13.5 ed=   192 8/1/2020    x1=  48. x2=  72. y1=  2.31 y2=  1.53     
GP: Confirmed US_Kentucky_Jefferson 4/3/2020         72    3186    -         228      176     2   192 8/1/2020  
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .983282 cc2=  .779158 lx= 10.06652 if=  49 il=  72 4/3/2020   n=  23 now=    3186 end=      23541       228       176 U=    29.67 T=  117.5 p1= 638.9 p2=    13.5 ed=   187 7/27/2020   x1=  49. x2=  72. y1=  2.31 y2=  1.53     
GP: Confirmed US_Kentucky_Jefferson 4/3/2020         72    3186    -         228      176     2   187 7/27/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .980982 cc2=  .772468 lx= 10.06652 if=  50 il=  72 4/3/2020   n=  22 now=    3186 end=      23541       228       176 U=    31.26 T=  120.0 p1= 638.9 p2=    13.5 ed=   193 8/2/2020    x1=  50. x2=  72. y1=  2.24 y2=  1.53     
GP: Confirmed US_Kentucky_Jefferson 4/3/2020         72    3186    -         228      176     2   193 8/2/2020  
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .978938 cc2=  .765738 lx= 10.06652 if=  51 il=  72 4/3/2020   n=  21 now=    3186 end=      23541       228       176 U=    29.84 T=  117.8 p1= 638.9 p2=    13.5 ed=   188 7/28/2020   x1=  51. x2=  72. y1=  2.24 y2=  1.53     
GP: Confirmed US_Kentucky_Jefferson 4/3/2020         72    3186    -         228      176     2   188 7/28/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .975770 cc2=  .757552 lx= 10.06652 if=  52 il=  72 4/3/2020   n=  20 now=    3186 end=      23541       228       176 U=    31.90 T=  120.9 p1= 638.9 p2=    13.5 ed=   196 8/5/2020    x1=  52. x2=  72. y1=  2.16 y2=  1.53     
GP: Confirmed US_Kentucky_Jefferson 4/3/2020         72    3186    -         228      176     2   196 8/5/2020  
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .973794 cc2=  .750187 lx= 10.06652 if=  53 il=  72 4/3/2020   n=  19 now=    3186 end=      23541       228       176 U=    30.31 T=  118.5 p1= 638.9 p2=    13.5 ed=   190 7/30/2020   x1=  53. x2=  72. y1=  2.16 y2=  1.53     
GP: Confirmed US_Kentucky_Jefferson 4/3/2020         72    3186    -         228      176     2   190 7/30/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .969893 cc2=  .740478 lx= 10.06652 if=  54 il=  72 4/3/2020   n=  18 now=    3186 end=      23541       228       176 U=    31.08 T=  119.7 p1= 638.9 p2=    13.5 ed=   193 8/2/2020    x1=  54. x2=  72. y1=  2.11 y2=  1.53     
GP: Confirmed US_Kentucky_Jefferson 4/3/2020         72    3186    -         228      176     2   193 8/2/2020  
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .966277 cc2=  .730575 lx= 10.06652 if=  55 il=  72 4/3/2020   n=  17 now=    3186 end=      23541       228       176 U=    30.34 T=  118.5 p1= 638.9 p2=    13.5 ed=   190 7/30/2020   x1=  55. x2=  72. y1=  2.09 y2=  1.53     
GP: Confirmed US_Kentucky_Jefferson 4/3/2020         72    3186    -         228      176     2   190 7/30/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .961181 cc2=  .718646 lx= 10.06652 if=  56 il=  72 4/3/2020   n=  16 now=    3186 end=      23541       228       176 U=    29.43 T=  117.1 p1= 638.9 p2=    13.5 ed=   186 7/26/2020   x1=  56. x2=  72. y1=  2.08 y2=  1.53     
GP: Confirmed US_Kentucky_Jefferson 4/3/2020         72    3186    -         228      176     2   186 7/26/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .953894 cc2=  .703894 lx= 10.06652 if=  57 il=  72 4/3/2020   n=  15 now=    3186 end=      23541       228       176 U=    27.59 T=  114.3 p1= 638.9 p2=    13.5 ed=   179 7/19/2020   x1=  57. x2=  72. y1=  2.08 y2=  1.53     
GP: Confirmed US_Kentucky_Jefferson 4/3/2020         72    3186    -         228      176     2   179 7/19/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .943897 cc2=  .685699 lx= 10.06652 if=  58 il=  72 4/3/2020   n=  14 now=    3186 end=      23541       228       176 U=    35.92 T=  127.1 p1= 638.9 p2=    13.5 ed=   211 8/20/2020   x1=  58. x2=  72. y1=  1.92 y2=  1.53     
GP: Confirmed US_Kentucky_Jefferson 4/3/2020         72    3186    -         228      176     2   211 8/20/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .951026 cc2=  .683765 lx= 10.06652 if=  59 il=  72 4/3/2020   n=  13 now=    3186 end=      23541       228       176 U=    33.35 T=  123.2 p1= 638.9 p2=    13.5 ed=   201 8/10/2020   x1=  59. x2=  72. y1=  1.92 y2=  1.53     
GP: Confirmed US_Kentucky_Jefferson 4/3/2020         72    3186    -         228      176     2   201 8/10/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .955082 cc2=  .677731 lx= 10.06652 if=  60 il=  72 4/3/2020   n=  12 now=    3186 end=      23541       228       176 U=    30.79 T=  119.2 p1= 638.9 p2=    13.5 ed=   191 7/31/2020   x1=  60. x2=  72. y1=  1.92 y2=  1.53     
GP: Confirmed US_Kentucky_Jefferson 4/3/2020         72    3186    -         228      176     2   191 7/31/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .954435 cc2=  .665760 lx= 10.06652 if=  61 il=  72 4/3/2020   n=  11 now=    3186 end=      23541       228       176 U=    31.57 T=  120.4 p1= 638.9 p2=    13.5 ed=   194 8/3/2020    x1=  61. x2=  72. y1=  1.88 y2=  1.53     
GP: Confirmed US_Kentucky_Jefferson 4/3/2020         72    3186    -         228      176     2   194 8/3/2020  
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .962292 cc2=  .660780 lx=  9.74652 if=  62 il=  72 4/3/2020   n=  10 now=    3186 end=      17094       228       176 U=    27.03 T=  111.5 p1= 436.5 p2=    18.6 ed=   175 7/15/2020   x1=  62. x2=  72. y1=  1.83 y2=  1.46     
GP: Confirmed US_Kentucky_Jefferson 4/3/2020         72    3186    -         228      176     2   175 7/15/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .966259 cc2=  .650032 lx=  6.71652 if=  63 il=  72 4/3/2020   n=   9 now=    3186 end=        825       228       176 U=    10.02 T=   74.5 p1= -74.1 p2=   386.2 ed=    98 4/29/2020   x1=  63. x2=  72. y1=  1.15 y2=   .25     
