TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       28479.00000       10.25692
TAB:  Ukraine Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Ukraine Confirmed cc1=  .959936 cc2=  .606326 lx=  6.15692 if=  50 il=  57 3/19/2020  n=   7 now=   28479 end=        521        16       526 U=    11.96 T=   71.9 p1= -98.2 p2=  5466.2 ed=   100 5/1/2020    x1=  50. x2=  57. y1=  1.83 y2=  1.25 BEST
GP: Confirmed Ukraine 3/19/2020        57   28479      521      16      526     3   100 5/1/2020  
AAA1     1 Ukraine Confirmed cc1=  .939399 cc2=  .561435 lx=  6.25692 if=  51 il=  57 3/19/2020  n=   6 now=   28479 end=        521        16       526 U=    15.29 T=   76.1 p1= -98.2 p2=  5466.2 ed=   112 5/13/2020   x1=  51. x2=  57. y1=  1.64 y2=  1.25 BEST
AAA2     1 Ukraine Confirmed cc1=  .939448 cc2=  .561435 lx=  6.15692 if=  51 il=  57 3/19/2020  n=   6 now=   28479 end=        521        16       526 U=    15.29 T=   76.1 p1= -98.2 p2=  5466.2 ed=   112 5/13/2020   x1=  51. x2=  57. y1=  1.64 y2=  1.25 BEST
GP: Confirmed Ukraine 3/19/2020        57   28479      521      16      526     3   112 5/13/2020 
AAA1     1 Ukraine Confirmed cc1=  .944222 cc2=  .535973 lx=  6.25692 if=  52 il=  57 3/19/2020  n=   5 now=   28479 end=        521        16       526 U=    12.74 T=   72.9 p1= -98.2 p2=  5466.2 ed=   102 5/3/2020    x1=  52. x2=  57. y1=  1.64 y2=  1.25 BEST
AAA2     1 Ukraine Confirmed cc1=  .944343 cc2=  .535973 lx=  6.15692 if=  52 il=  57 3/19/2020  n=   5 now=   28479 end=        521        16       526 U=    12.74 T=   72.9 p1= -98.2 p2=  5466.2 ed=   102 5/3/2020    x1=  52. x2=  57. y1=  1.64 y2=  1.25 BEST
GP: Confirmed Ukraine 3/19/2020        57   28479      521      16      526     3   102 5/3/2020  
AAA2     1 Ukraine Confirmed cc1=  .886307 cc2=  .650604 lx= 12.25692 if=  41 il=  58 3/20/2020  n=  17 now=   28479 end=     210432        29       526 U=    52.93 T=  173.6 p1= 638.9 p2=    13.5 ed=   298 11/15/2020  x1=  41. x2=  58. y1=  2.51 y2=  2.18     
GP: Confirmed Ukraine 3/20/2020        58   28479    -          29      526     3   298 11/15/2020
AAA2     1 Ukraine Confirmed cc1=  .900730 cc2=  .658195 lx= 12.25692 if=  42 il=  58 3/20/2020  n=  16 now=   28479 end=     210432        29       526 U=    49.81 T=  166.8 p1= 638.9 p2=    13.5 ed=   284 11/1/2020   x1=  42. x2=  58. y1=  2.51 y2=  2.18     
GP: Confirmed Ukraine 3/20/2020        58   28479    -          29      526     3   284 11/1/2020 
AAA2     1 Ukraine Confirmed cc1=  .915238 cc2=  .665238 lx= 12.25692 if=  43 il=  58 3/20/2020  n=  15 now=   28479 end=     210432        29       526 U=    46.70 T=  160.0 p1= 638.9 p2=    13.5 ed=   270 10/18/2020  x1=  43. x2=  58. y1=  2.51 y2=  2.18     
GP: Confirmed Ukraine 3/20/2020        58   28479    -          29      526     3   270 10/18/2020
AAA2     1 Ukraine Confirmed cc1=  .929596 cc2=  .671397 lx= 12.25692 if=  44 il=  58 3/20/2020  n=  14 now=   28479 end=     210432        29       526 U=    43.59 T=  153.2 p1= 638.9 p2=    13.5 ed=   256 10/4/2020   x1=  44. x2=  58. y1=  2.51 y2=  2.18     
GP: Confirmed Ukraine 3/20/2020        58   28479    -          29      526     3   256 10/4/2020 
AAA2     1 Ukraine Confirmed cc1=  .943436 cc2=  .676175 lx= 12.25692 if=  45 il=  58 3/20/2020  n=  13 now=   28479 end=     210432        29       526 U=    40.47 T=  146.4 p1= 638.9 p2=    13.5 ed=   241 9/19/2020   x1=  45. x2=  58. y1=  2.51 y2=  2.18     
GP: Confirmed Ukraine 3/20/2020        58   28479    -          29      526     3   241 9/19/2020 
AAA2     1 Ukraine Confirmed cc1=  .956188 cc2=  .678838 lx= 12.25692 if=  46 il=  58 3/20/2020  n=  12 now=   28479 end=     210432        29       526 U=    37.36 T=  139.6 p1= 638.9 p2=    13.5 ed=   227 9/5/2020    x1=  46. x2=  58. y1=  2.51 y2=  2.18     
GP: Confirmed Ukraine 3/20/2020        58   28479    -          29      526     3   227 9/5/2020  
AAA2     1 Ukraine Confirmed cc1=  .966962 cc2=  .678287 lx= 12.25692 if=  47 il=  58 3/20/2020  n=  11 now=   28479 end=     210432        29       526 U=    34.25 T=  132.8 p1= 638.9 p2=    13.5 ed=   213 8/22/2020   x1=  47. x2=  58. y1=  2.51 y2=  2.18     
GP: Confirmed Ukraine 3/20/2020        58   28479    -          29      526     3   213 8/22/2020 
AAA2     1 Ukraine Confirmed cc1=  .974370 cc2=  .672859 lx= 12.25692 if=  48 il=  58 3/20/2020  n=  10 now=   28479 end=     210432        29       526 U=    31.13 T=  126.0 p1= 638.9 p2=    13.5 ed=   199 8/8/2020    x1=  48. x2=  58. y1=  2.51 y2=  2.18     
GP: Confirmed Ukraine 3/20/2020        58   28479    -          29      526     3   199 8/8/2020  
AAA2     1 Ukraine Confirmed cc1=  .976384 cc2=  .660156 lx= 10.19692 if=  49 il=  58 3/20/2020  n=   9 now=   28479 end=      26820        29       526 U=    22.45 T=  101.1 p1=  -5.8 p2=   106.2 ed=   154 6/24/2020   x1=  49. x2=  58. y1=  2.32 y2=  1.92     
GP: Confirmed Ukraine 3/20/2020        58   28479    26820      29      526     3   154 6/24/2020 
AAA1     1 Ukraine Confirmed cc1=  .971644 cc2=  .638311 lx=  6.77692 if=  50 il=  58 3/20/2020  n=   8 now=   28479 end=        877        29       526 U=    11.65 T=   72.3 p1= -96.9 p2=  3247.3 ed=    99 4/30/2020   x1=  50. x2=  58. y1=  1.91 y2=  1.23 BEST
AAA2     1 Ukraine Confirmed cc1=  .971644 cc2=  .638311 lx=  6.77892 if=  50 il=  58 3/20/2020  n=   8 now=   28479 end=        877        29       526 U=    11.65 T=   72.3 p1= -96.9 p2=  3247.3 ed=    99 4/30/2020   x1=  50. x2=  58. y1=  1.91 y2=  1.23 BEST
GP: Confirmed Ukraine 3/20/2020        58   28479      877      29      526     3    99 4/30/2020 
AAA2     1 Ukraine Confirmed cc1=  .959459 cc2=  .605906 lx=  7.96692 if=  51 il=  58 3/20/2020  n=   7 now=   28479 end=       2883        29       526 U=    17.46 T=   84.6 p1= -89.9 p2=   987.8 ed=   125 5/26/2020   x1=  51. x2=  58. y1=  1.93 y2=  1.53     
GP: Confirmed Ukraine 3/20/2020        58   28479     2883      29      526     3   125 5/26/2020 
AAA1     1 Ukraine Confirmed cc1=  .965474 cc2=  .587510 lx=  6.25692 if=  52 il=  58 3/20/2020  n=   6 now=   28479 end=        521        29       526 U=    10.35 T=   69.0 p1= -98.2 p2=  5466.2 ed=    93 4/24/2020   x1=  52. x2=  58. y1=  1.64 y2=  1.06 BEST
AAA2     1 Ukraine Confirmed cc1=  .965524 cc2=  .587510 lx=  6.15692 if=  52 il=  58 3/20/2020  n=   6 now=   28479 end=        521        29       526 U=    10.35 T=   69.0 p1= -98.2 p2=  5466.2 ed=    93 4/24/2020   x1=  52. x2=  58. y1=  1.64 y2=  1.06 BEST
GP: Confirmed Ukraine 3/20/2020        58   28479      521      29      526     3    93 4/24/2020 
AAA1     1 Ukraine Confirmed cc1=  .953328 cc2=  .545080 lx=  6.25692 if=  53 il=  58 3/20/2020  n=   5 now=   28479 end=        521        29       526 U=     8.63 T=   67.2 p1= -98.2 p2=  5466.2 ed=    87 4/18/2020   x1=  53. x2=  58. y1=  1.64 y2=  1.06 BEST
AAA2     1 Ukraine Confirmed cc1=  .953542 cc2=  .545080 lx=  6.15692 if=  53 il=  58 3/20/2020  n=   5 now=   28479 end=        521        29       526 U=     8.63 T=   67.2 p1= -98.2 p2=  5466.2 ed=    87 4/18/2020   x1=  53. x2=  58. y1=  1.64 y2=  1.06 BEST
GP: Confirmed Ukraine 3/20/2020        58   28479      521      29      526     3    87 4/18/2020 
AAA2     1 Ukraine Confirmed cc1=  .898959 cc2=  .669543 lx= 12.25692 if=  41 il=  59 3/21/2020  n=  18 now=   28479 end=     210432        47      1578 U=    47.74 T=  160.6 p1= 638.9 p2=    13.5 ed=   273 10/21/2020  x1=  41. x2=  59. y1=  2.51 y2=  2.13     
GP: Confirmed Ukraine 3/21/2020        59   28479    -          47     1578     1   273 10/21/2020
AAA2     1 Ukraine Confirmed cc1=  .912297 cc2=  .676595 lx= 12.25692 if=  42 il=  59 3/21/2020  n=  17 now=   28479 end=     210432        47      1578 U=    45.09 T=  155.0 p1= 638.9 p2=    13.5 ed=   261 10/9/2020   x1=  42. x2=  59. y1=  2.51 y2=  2.13     
GP: Confirmed Ukraine 3/21/2020        59   28479    -          47     1578     1   261 10/9/2020 
AAA2     1 Ukraine Confirmed cc1=  .925622 cc2=  .683086 lx= 12.25692 if=  43 il=  59 3/21/2020  n=  16 now=   28479 end=     210432        47      1578 U=    42.43 T=  149.3 p1= 638.9 p2=    13.5 ed=   249 9/27/2020   x1=  43. x2=  59. y1=  2.51 y2=  2.13     
GP: Confirmed Ukraine 3/21/2020        59   28479    -          47     1578     1   249 9/27/2020 
AAA2     1 Ukraine Confirmed cc1=  .938713 cc2=  .688713 lx= 12.25692 if=  44 il=  59 3/21/2020  n=  15 now=   28479 end=     210432        47      1578 U=    39.78 T=  143.7 p1= 638.9 p2=    13.5 ed=   237 9/15/2020   x1=  44. x2=  59. y1=  2.51 y2=  2.13     
GP: Confirmed Ukraine 3/21/2020        59   28479    -          47     1578     1   237 9/15/2020 
AAA2     1 Ukraine Confirmed cc1=  .951243 cc2=  .693044 lx= 12.25692 if=  45 il=  59 3/21/2020  n=  14 now=   28479 end=     210432        47      1578 U=    37.13 T=  138.1 p1= 638.9 p2=    13.5 ed=   225 9/3/2020    x1=  45. x2=  59. y1=  2.51 y2=  2.13     
GP: Confirmed Ukraine 3/21/2020        59   28479    -          47     1578     1   225 9/3/2020  
AAA2     1 Ukraine Confirmed cc1=  .962720 cc2=  .695459 lx= 12.25692 if=  46 il=  59 3/21/2020  n=  13 now=   28479 end=     210432        47      1578 U=    34.48 T=  132.4 p1= 638.9 p2=    13.5 ed=   213 8/22/2020   x1=  46. x2=  59. y1=  2.51 y2=  2.13     
GP: Confirmed Ukraine 3/21/2020        59   28479    -          47     1578     1   213 8/22/2020 
AAA2     1 Ukraine Confirmed cc1=  .972413 cc2=  .695063 lx= 12.25692 if=  47 il=  59 3/21/2020  n=  12 now=   28479 end=     210432        47      1578 U=    31.83 T=  126.8 p1= 638.9 p2=    13.5 ed=   201 8/10/2020   x1=  47. x2=  59. y1=  2.51 y2=  2.13     
GP: Confirmed Ukraine 3/21/2020        59   28479    -          47     1578     1   201 8/10/2020 
AAA2     1 Ukraine Confirmed cc1=  .979240 cc2=  .690565 lx= 12.25692 if=  48 il=  59 3/21/2020  n=  11 now=   28479 end=     210432        47      1578 U=    29.17 T=  121.1 p1= 638.9 p2=    13.5 ed=   189 7/29/2020   x1=  48. x2=  59. y1=  2.51 y2=  2.13     
GP: Confirmed Ukraine 3/21/2020        59   28479    -          47     1578     1   189 7/29/2020 
AAA2     1 Ukraine Confirmed cc1=  .981686 cc2=  .680175 lx= 12.25692 if=  49 il=  59 3/21/2020  n=  10 now=   28479 end=     210432        47      1578 U=    26.52 T=  115.5 p1= 638.9 p2=    13.5 ed=   178 7/18/2020   x1=  49. x2=  59. y1=  2.51 y2=  2.13     
GP: Confirmed Ukraine 3/21/2020        59   28479    -          47     1578     1   178 7/18/2020 
AAA2     1 Ukraine Confirmed cc1=  .978157 cc2=  .661929 lx= 10.88692 if=  50 il=  59 3/21/2020  n=   9 now=   28479 end=      53472        47      1578 U=    20.62 T=   99.2 p1=  87.8 p2=    53.3 ed=   147 6/17/2020   x1=  50. x2=  59. y1=  2.39 y2=  1.95     
GP: Confirmed Ukraine 3/21/2020        59   28479    53472      47     1578     1   147 6/17/2020 
AAA2     1 Ukraine Confirmed cc1=  .970564 cc2=  .637231 lx= 12.25692 if=  51 il=  59 3/21/2020  n=   8 now=   28479 end=     210432        47      1578 U=    28.25 T=  119.2 p1= 638.9 p2=    13.5 ed=   185 7/25/2020   x1=  51. x2=  59. y1=  2.41 y2=  2.13     
GP: Confirmed Ukraine 3/21/2020        59   28479    -          47     1578     1   185 7/25/2020 
AAA2     1 Ukraine Confirmed cc1=  .975272 cc2=  .621718 lx=  9.65692 if=  52 il=  59 3/21/2020  n=   7 now=   28479 end=      15629        47      1578 U=    18.05 T=   90.7 p1= -45.1 p2=   182.2 ed=   133 6/3/2020    x1=  52. x2=  59. y1=  2.15 y2=  1.76     
GP: Confirmed Ukraine 3/21/2020        59   28479    15629      47     1578     1   133 6/3/2020  
AAA1     1 Ukraine Confirmed cc1=  .968788 cc2=  .590824 lx=  7.10692 if=  53 il=  59 3/21/2020  n=   6 now=   28479 end=       1220        47      1578 U=     9.80 T=   70.6 p1= -95.7 p2=  2334.3 ed=    93 4/24/2020   x1=  53. x2=  59. y1=  1.79 y2=  1.18 BEST
AAA2     1 Ukraine Confirmed cc1=  .968788 cc2=  .590824 lx=  7.10792 if=  53 il=  59 3/21/2020  n=   6 now=   28479 end=       1220        47      1578 U=     9.80 T=   70.6 p1= -95.7 p2=  2334.3 ed=    93 4/24/2020   x1=  53. x2=  59. y1=  1.79 y2=  1.18 BEST
GP: Confirmed Ukraine 3/21/2020        59   28479     1220      47     1578     1    93 4/24/2020 
AAA2     1 Ukraine Confirmed cc1=  .956915 cc2=  .548667 lx= 12.25692 if=  54 il=  59 3/21/2020  n=   5 now=   28479 end=     210432        47      1578 U=    24.49 T=  111.1 p1= 638.9 p2=    13.5 ed=   168 7/8/2020    x1=  54. x2=  59. y1=  2.33 y2=  2.13     
GP: Confirmed Ukraine 3/21/2020        59   28479    -          47     1578     1   168 7/8/2020  
AAA2     1 Ukraine Confirmed cc1=  .908650 cc2=  .685043 lx= 12.25692 if=  41 il=  60 3/22/2020  n=  19 now=   28479 end=     210432        73     26830 U=    44.10 T=  151.5 p1= 638.9 p2=    13.5 ed=   255 10/3/2020   x1=  41. x2=  60. y1=  2.51 y2=  2.08     
GP: Confirmed Ukraine 3/22/2020        60   28479    -          73    26830     1   255 10/3/2020 
AAA2     1 Ukraine Confirmed cc1=  .921009 cc2=  .691593 lx= 12.25692 if=  42 il=  60 3/22/2020  n=  18 now=   28479 end=     210432        73     26830 U=    41.78 T=  146.7 p1= 638.9 p2=    13.5 ed=   245 9/23/2020   x1=  42. x2=  60. y1=  2.51 y2=  2.08     
GP: Confirmed Ukraine 3/22/2020        60   28479    -          73    26830     1   245 9/23/2020 
AAA2     1 Ukraine Confirmed cc1=  .933282 cc2=  .697580 lx= 12.25692 if=  43 il=  60 3/22/2020  n=  17 now=   28479 end=     210432        73     26830 U=    39.46 T=  141.9 p1= 638.9 p2=    13.5 ed=   235 9/13/2020   x1=  43. x2=  60. y1=  2.51 y2=  2.08     
GP: Confirmed Ukraine 3/22/2020        60   28479    -          73    26830     1   235 9/13/2020 
AAA2     1 Ukraine Confirmed cc1=  .945266 cc2=  .702730 lx= 12.25692 if=  44 il=  60 3/22/2020  n=  16 now=   28479 end=     210432        73     26830 U=    37.14 T=  137.1 p1= 638.9 p2=    13.5 ed=   224 9/2/2020    x1=  44. x2=  60. y1=  2.51 y2=  2.08     
GP: Confirmed Ukraine 3/22/2020        60   28479    -          73    26830     1   224 9/2/2020  
AAA2     1 Ukraine Confirmed cc1=  .956668 cc2=  .706668 lx= 12.25692 if=  45 il=  60 3/22/2020  n=  15 now=   28479 end=     210432        73     26830 U=    34.81 T=  132.2 p1= 638.9 p2=    13.5 ed=   214 8/23/2020   x1=  45. x2=  60. y1=  2.51 y2=  2.08     
GP: Confirmed Ukraine 3/22/2020        60   28479    -          73    26830     1   214 8/23/2020 
AAA2     1 Ukraine Confirmed cc1=  .967065 cc2=  .708866 lx= 12.25692 if=  46 il=  60 3/22/2020  n=  14 now=   28479 end=     210432        73     26830 U=    32.49 T=  127.4 p1= 638.9 p2=    13.5 ed=   204 8/13/2020   x1=  46. x2=  60. y1=  2.51 y2=  2.08     
GP: Confirmed Ukraine 3/22/2020        60   28479    -          73    26830     1   204 8/13/2020 
AAA2     1 Ukraine Confirmed cc1=  .975849 cc2=  .708588 lx= 12.25692 if=  47 il=  60 3/22/2020  n=  13 now=   28479 end=     210432        73     26830 U=    30.17 T=  122.6 p1= 638.9 p2=    13.5 ed=   193 8/2/2020    x1=  47. x2=  60. y1=  2.51 y2=  2.08     
GP: Confirmed Ukraine 3/22/2020        60   28479    -          73    26830     1   193 8/2/2020  
AAA2     1 Ukraine Confirmed cc1=  .982159 cc2=  .704809 lx= 12.25692 if=  48 il=  60 3/22/2020  n=  12 now=   28479 end=     210432        73     26830 U=    27.85 T=  117.8 p1= 638.9 p2=    13.5 ed=   183 7/23/2020   x1=  48. x2=  60. y1=  2.51 y2=  2.08     
GP: Confirmed Ukraine 3/22/2020        60   28479    -          73    26830     1   183 7/23/2020 
AAA2     1 Ukraine Confirmed cc1=  .984851 cc2=  .696176 lx= 12.25692 if=  49 il=  60 3/22/2020  n=  11 now=   28479 end=     210432        73     26830 U=    25.53 T=  113.0 p1= 638.9 p2=    13.5 ed=   173 7/13/2020   x1=  49. x2=  60. y1=  2.51 y2=  2.08     
GP: Confirmed Ukraine 3/22/2020        60   28479    -          73    26830     1   173 7/13/2020 
AAA2     1 Ukraine Confirmed cc1=  .982777 cc2=  .681266 lx= 12.25692 if=  50 il=  60 3/22/2020  n=  10 now=   28479 end=     210432        73     26830 U=    23.21 T=  108.2 p1= 638.9 p2=    13.5 ed=   162 7/2/2020    x1=  50. x2=  60. y1=  2.51 y2=  2.08     
GP: Confirmed Ukraine 3/22/2020        60   28479    -          73    26830     1   162 7/2/2020  
