TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        6595.00000        8.79407
TAB:  US_New_York_Erie Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_New_York_Erie Confirmed cc1=  .995751 cc2=  .760049 lx=  8.31407 if=  74 il=  91 4/22/2020  n=  17 now=    6595 end=       4080      2284      2973 U=    20.16 T=   80.0 p1= -38.1 p2=   161.6 ed=   127 5/28/2020   x1=  74. x2=  91. y1=   .30 y2=  -.54     
GP: Confirmed US_New_York_Erie 4/22/2020        91    6595     4080    2284     2973     6   127 5/28/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .995045 cc2=  .752510 lx=  8.38407 if=  75 il=  91 4/22/2020  n=  16 now=    6595 end=       4376      2284      2973 U=    22.17 T=   81.5 p1= -33.6 p2=   150.7 ed=   133 6/3/2020    x1=  75. x2=  91. y1=   .29 y2=  -.43     
GP: Confirmed US_New_York_Erie 4/22/2020        91    6595     4376    2284     2973     6   133 6/3/2020  
AAA2     1 US_New_York_Erie Confirmed cc1=  .994115 cc2=  .744115 lx=  8.46407 if=  76 il=  91 4/22/2020  n=  15 now=    6595 end=       4741      2284      2973 U=    24.54 T=   83.3 p1= -28.1 p2=   139.1 ed=   141 6/11/2020   x1=  76. x2=  91. y1=   .30 y2=  -.31     
GP: Confirmed US_New_York_Erie 4/22/2020        91    6595     4741    2284     2973     6   141 6/11/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .992887 cc2=  .734688 lx=  8.56407 if=  77 il=  91 4/22/2020  n=  14 now=    6595 end=       5239      2284      2973 U=    28.07 T=   85.8 p1= -20.6 p2=   125.9 ed=   152 6/22/2020   x1=  77. x2=  91. y1=   .31 y2=  -.19     
GP: Confirmed US_New_York_Erie 4/22/2020        91    6595     5239    2284     2973     6   152 6/22/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .991442 cc2=  .724181 lx=  8.33407 if=  78 il=  91 4/22/2020  n=  13 now=    6595 end=       4163      2284      2973 U=    22.60 T=   79.5 p1= -36.9 p2=   158.4 ed=   132 6/2/2020    x1=  78. x2=  91. y1=   .07 y2=  -.51     
GP: Confirmed US_New_York_Erie 4/22/2020        91    6595     4163    2284     2973     6   132 6/2/2020  
AAA2     1 US_New_York_Erie Confirmed cc1=  .991629 cc2=  .714279 lx=  8.04407 if=  79 il=  91 4/22/2020  n=  12 now=    6595 end=       3115      2284      2973 U=    13.98 T=   74.6 p1= -52.8 p2=   211.7 ed=   107 5/8/2020    x1=  79. x2=  91. y1=  -.31 y2= -1.17     
GP: Confirmed US_New_York_Erie 4/22/2020        91    6595     3115    2284     2973     6   107 5/8/2020  
AAA2     1 US_New_York_Erie Confirmed cc1=  .993844 cc2=  .705169 lx=  7.90407 if=  80 il=  91 4/22/2020  n=  11 now=    6595 end=       2708      2284      2973 U=     8.89 T=   75.3 p1= -58.9 p2=   243.5 ed=    96 4/27/2020   x1=  80. x2=  91. y1=  -.53 y2= -1.77     
GP: Confirmed US_New_York_Erie 4/22/2020        91    6595     2708    2284     2973     6    96 4/27/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .993904 cc2=  .692393 lx=  7.85407 if=  81 il=  91 4/22/2020  n=  10 now=    6595 end=       2576      2284      2973 U=     7.08 T=   76.0 p1= -60.9 p2=   256.0 ed=    92 4/23/2020   x1=  81. x2=  91. y1=  -.70 y2= -2.12     
GP: Confirmed US_New_York_Erie 4/22/2020        91    6595     2576    2284     2973     6    92 4/23/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .993612 cc2=  .677384 lx=  7.81407 if=  82 il=  91 4/22/2020  n=   9 now=    6595 end=       2475      2284      2973 U=     5.62 T=   76.8 p1= -62.5 p2=   266.5 ed=    90 4/21/2020   x1=  82. x2=  91. y1=  -.92 y2= -2.52     
GP: Confirmed US_New_York_Erie 4/22/2020        91    6595     2475    2284     2973     6    90 4/21/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .993772 cc2=  .660438 lx=  7.79407 if=  83 il=  91 4/22/2020  n=   8 now=    6595 end=       2426      2284      2973 U=     4.64 T=   78.0 p1= -63.2 p2=   271.8 ed=    88 4/19/2020   x1=  83. x2=  91. y1= -1.08 y2= -2.81     
GP: Confirmed US_New_York_Erie 4/22/2020        91    6595     2426    2284     2973     6    88 4/19/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .992491 cc2=  .638938 lx=  7.77407 if=  84 il=  91 4/22/2020  n=   7 now=    6595 end=       2378      2284      2973 U=     3.67 T=   79.2 p1= -63.9 p2=   277.3 ed=    87 4/18/2020   x1=  84. x2=  91. y1= -1.30 y2= -3.21     
GP: Confirmed US_New_York_Erie 4/22/2020        91    6595     2378    2284     2973     6    87 4/18/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .988874 cc2=  .610910 lx=  7.77407 if=  85 il=  91 4/22/2020  n=   6 now=    6595 end=       2378      2284      2973 U=     3.77 T=   78.9 p1= -63.9 p2=   277.3 ed=    87 4/18/2020   x1=  85. x2=  91. y1= -1.62 y2= -3.21     
GP: Confirmed US_New_York_Erie 4/22/2020        91    6595     2378    2284     2973     6    87 4/18/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .984776 cc2=  .576528 lx=  7.76407 if=  86 il=  91 4/22/2020  n=   5 now=    6595 end=       2354      2284      2973 U=     3.11 T=   80.1 p1= -64.3 p2=   280.2 ed=    87 4/18/2020   x1=  86. x2=  91. y1= -1.89 y2= -3.49     
GP: Confirmed US_New_York_Erie 4/22/2020        91    6595     2354    2284     2973     6    87 4/18/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .998739 cc2=  .842565 lx=  8.05407 if=  52 il=  92 4/23/2020  n=  40 now=    6595 end=       3146      2450      3101 U=    12.03 T=   75.3 p1= -52.3 p2=   209.6 ed=   103 5/4/2020    x1=  52. x2=  92. y1=  1.94 y2= -1.39     
GP: Confirmed US_New_York_Erie 4/23/2020        92    6595     3146    2450     3101     6   103 5/4/2020  
AAA2     1 US_New_York_Erie Confirmed cc1=  .998687 cc2=  .840573 lx=  8.05407 if=  53 il=  92 4/23/2020  n=  39 now=    6595 end=       3146      2450      3101 U=    11.73 T=   75.7 p1= -52.3 p2=   209.6 ed=   103 5/4/2020    x1=  53. x2=  92. y1=  1.94 y2= -1.39     
GP: Confirmed US_New_York_Erie 4/23/2020        92    6595     3146    2450     3101     6   103 5/4/2020  
AAA2     1 US_New_York_Erie Confirmed cc1=  .998591 cc2=  .838463 lx=  8.05407 if=  54 il=  92 4/23/2020  n=  38 now=    6595 end=       3146      2450      3101 U=    11.89 T=   75.5 p1= -52.3 p2=   209.6 ed=   103 5/4/2020    x1=  54. x2=  92. y1=  1.81 y2= -1.39     
GP: Confirmed US_New_York_Erie 4/23/2020        92    6595     3146    2450     3101     6   103 5/4/2020  
AAA2     1 US_New_York_Erie Confirmed cc1=  .998485 cc2=  .836264 lx=  8.05407 if=  55 il=  92 4/23/2020  n=  37 now=    6595 end=       3146      2450      3101 U=    11.87 T=   75.6 p1= -52.3 p2=   209.6 ed=   103 5/4/2020    x1=  55. x2=  92. y1=  1.73 y2= -1.39     
GP: Confirmed US_New_York_Erie 4/23/2020        92    6595     3146    2450     3101     6   103 5/4/2020  
AAA2     1 US_New_York_Erie Confirmed cc1=  .998365 cc2=  .833966 lx=  8.05407 if=  56 il=  92 4/23/2020  n=  36 now=    6595 end=       3146      2450      3101 U=    11.97 T=   75.4 p1= -52.3 p2=   209.6 ed=   103 5/4/2020    x1=  56. x2=  92. y1=  1.62 y2= -1.39     
GP: Confirmed US_New_York_Erie 4/23/2020        92    6595     3146    2450     3101     6   103 5/4/2020  
AAA1     1 US_New_York_Erie Confirmed cc1=  .998283 cc2=  .831617 lx=  8.04407 if=  57 il=  92 4/23/2020  n=  35 now=    6595 end=       3115      2450      3101 U=    11.76 T=   75.2 p1= -52.8 p2=   211.7 ed=   102 5/3/2020    x1=  57. x2=  92. y1=  1.55 y2= -1.43 BEST
AAA2     1 US_New_York_Erie Confirmed cc1=  .998283 cc2=  .831617 lx=  8.04307 if=  57 il=  92 4/23/2020  n=  35 now=    6595 end=       3115      2450      3101 U=    11.76 T=   75.2 p1= -52.8 p2=   211.7 ed=   102 5/3/2020    x1=  57. x2=  92. y1=  1.55 y2= -1.43 BEST
GP: Confirmed US_New_York_Erie 4/23/2020        92    6595     3115    2450     3101     6   102 5/3/2020  
AAA2     1 US_New_York_Erie Confirmed cc1=  .998178 cc2=  .829147 lx=  8.03407 if=  58 il=  92 4/23/2020  n=  34 now=    6595 end=       3084      2450      3101 U=    11.72 T=   74.8 p1= -53.2 p2=   213.8 ed=   102 5/3/2020    x1=  58. x2=  92. y1=  1.43 y2= -1.47     
GP: Confirmed US_New_York_Erie 4/23/2020        92    6595     3084    2450     3101     6   102 5/3/2020  
AAA2     1 US_New_York_Erie Confirmed cc1=  .998193 cc2=  .826694 lx=  8.02407 if=  59 il=  92 4/23/2020  n=  33 now=    6595 end=       3053      2450      3101 U=    11.27 T=   74.9 p1= -53.7 p2=   216.0 ed=   101 5/2/2020    x1=  59. x2=  92. y1=  1.41 y2= -1.51     
GP: Confirmed US_New_York_Erie 4/23/2020        92    6595     3053    2450     3101     6   101 5/2/2020  
AAA2     1 US_New_York_Erie Confirmed cc1=  .998050 cc2=  .823973 lx=  8.02407 if=  60 il=  92 4/23/2020  n=  32 now=    6595 end=       3053      2450      3101 U=    11.04 T=   75.3 p1= -53.7 p2=   216.0 ed=   101 5/2/2020    x1=  60. x2=  92. y1=  1.39 y2= -1.51     
GP: Confirmed US_New_York_Erie 4/23/2020        92    6595     3053    2450     3101     6   101 5/2/2020  
AAA2     1 US_New_York_Erie Confirmed cc1=  .997875 cc2=  .821098 lx=  8.02407 if=  61 il=  92 4/23/2020  n=  31 now=    6595 end=       3053      2450      3101 U=    11.14 T=   75.1 p1= -53.7 p2=   216.0 ed=   101 5/2/2020    x1=  61. x2=  92. y1=  1.27 y2= -1.51     
GP: Confirmed US_New_York_Erie 4/23/2020        92    6595     3053    2450     3101     6   101 5/2/2020  
AAA2     1 US_New_York_Erie Confirmed cc1=  .997663 cc2=  .818057 lx=  8.02407 if=  62 il=  92 4/23/2020  n=  30 now=    6595 end=       3053      2450      3101 U=    11.10 T=   75.2 p1= -53.7 p2=   216.0 ed=   101 5/2/2020    x1=  62. x2=  92. y1=  1.19 y2= -1.51     
GP: Confirmed US_New_York_Erie 4/23/2020        92    6595     3053    2450     3101     6   101 5/2/2020  
AAA2     1 US_New_York_Erie Confirmed cc1=  .997421 cc2=  .814846 lx=  8.02407 if=  63 il=  92 4/23/2020  n=  29 now=    6595 end=       3053      2450      3101 U=    10.81 T=   75.6 p1= -53.7 p2=   216.0 ed=   101 5/2/2020    x1=  63. x2=  92. y1=  1.17 y2= -1.51     
GP: Confirmed US_New_York_Erie 4/23/2020        92    6595     3053    2450     3101     6   101 5/2/2020  
AAA1     1 US_New_York_Erie Confirmed cc1=  .997365 cc2=  .811670 lx=  8.04407 if=  64 il=  92 4/23/2020  n=  28 now=    6595 end=       3115      2450      3101 U=    11.54 T=   75.5 p1= -52.8 p2=   211.7 ed=   102 5/3/2020    x1=  64. x2=  92. y1=  1.00 y2= -1.43 BEST
AAA2     1 US_New_York_Erie Confirmed cc1=  .997365 cc2=  .811670 lx=  8.04307 if=  64 il=  92 4/23/2020  n=  28 now=    6595 end=       3115      2450      3101 U=    11.54 T=   75.5 p1= -52.8 p2=   211.7 ed=   102 5/3/2020    x1=  64. x2=  92. y1=  1.00 y2= -1.43 BEST
GP: Confirmed US_New_York_Erie 4/23/2020        92    6595     3115    2450     3101     6   102 5/3/2020  
AAA1     1 US_New_York_Erie Confirmed cc1=  .997072 cc2=  .808090 lx=  8.04407 if=  65 il=  92 4/23/2020  n=  27 now=    6595 end=       3115      2450      3101 U=    11.44 T=   75.7 p1= -52.8 p2=   211.7 ed=   102 5/3/2020    x1=  65. x2=  92. y1=   .93 y2= -1.43 BEST
AAA2     1 US_New_York_Erie Confirmed cc1=  .997072 cc2=  .808090 lx=  8.04307 if=  65 il=  92 4/23/2020  n=  27 now=    6595 end=       3115      2450      3101 U=    11.44 T=   75.7 p1= -52.8 p2=   211.7 ed=   102 5/3/2020    x1=  65. x2=  92. y1=   .93 y2= -1.43 BEST
GP: Confirmed US_New_York_Erie 4/23/2020        92    6595     3115    2450     3101     6   102 5/3/2020  
AAA1     1 US_New_York_Erie Confirmed cc1=  .996747 cc2=  .804297 lx=  8.04407 if=  66 il=  92 4/23/2020  n=  26 now=    6595 end=       3115      2450      3101 U=    11.55 T=   75.5 p1= -52.8 p2=   211.7 ed=   102 5/3/2020    x1=  66. x2=  92. y1=   .83 y2= -1.43 BEST
AAA2     1 US_New_York_Erie Confirmed cc1=  .996747 cc2=  .804297 lx=  8.04607 if=  66 il=  92 4/23/2020  n=  26 now=    6595 end=       3115      2450      3101 U=    11.55 T=   75.5 p1= -52.8 p2=   211.7 ed=   102 5/3/2020    x1=  66. x2=  92. y1=   .83 y2= -1.43 BEST
GP: Confirmed US_New_York_Erie 4/23/2020        92    6595     3115    2450     3101     6   102 5/3/2020  
AAA1     1 US_New_York_Erie Confirmed cc1=  .996357 cc2=  .800241 lx=  8.04407 if=  67 il=  92 4/23/2020  n=  25 now=    6595 end=       3115      2450      3101 U=    11.75 T=   75.2 p1= -52.8 p2=   211.7 ed=   102 5/3/2020    x1=  67. x2=  92. y1=   .70 y2= -1.43 BEST
AAA2     1 US_New_York_Erie Confirmed cc1=  .996357 cc2=  .800241 lx=  8.04507 if=  67 il=  92 4/23/2020  n=  25 now=    6595 end=       3115      2450      3101 U=    11.75 T=   75.2 p1= -52.8 p2=   211.7 ed=   102 5/3/2020    x1=  67. x2=  92. y1=   .70 y2= -1.43 BEST
GP: Confirmed US_New_York_Erie 4/23/2020        92    6595     3115    2450     3101     6   102 5/3/2020  
AAA2     1 US_New_York_Erie Confirmed cc1=  .996039 cc2=  .796039 lx=  8.03407 if=  68 il=  92 4/23/2020  n=  24 now=    6595 end=       3084      2450      3101 U=    11.26 T=   75.5 p1= -53.2 p2=   213.8 ed=   102 5/3/2020    x1=  68. x2=  92. y1=   .66 y2= -1.47     
GP: Confirmed US_New_York_Erie 4/23/2020        92    6595     3084    2450     3101     6   102 5/3/2020  
AAA2     1 US_New_York_Erie Confirmed cc1=  .995524 cc2=  .791400 lx=  8.03407 if=  69 il=  92 4/23/2020  n=  23 now=    6595 end=       3084      2450      3101 U=    11.12 T=   75.7 p1= -53.2 p2=   213.8 ed=   101 5/2/2020    x1=  69. x2=  92. y1=   .60 y2= -1.47     
GP: Confirmed US_New_York_Erie 4/23/2020        92    6595     3084    2450     3101     6   101 5/2/2020  
AAA2     1 US_New_York_Erie Confirmed cc1=  .994929 cc2=  .786415 lx=  8.03407 if=  70 il=  92 4/23/2020  n=  22 now=    6595 end=       3084      2450      3101 U=    11.11 T=   75.7 p1= -53.2 p2=   213.8 ed=   101 5/2/2020    x1=  70. x2=  92. y1=   .51 y2= -1.47     
GP: Confirmed US_New_York_Erie 4/23/2020        92    6595     3084    2450     3101     6   101 5/2/2020  
AAA1     1 US_New_York_Erie Confirmed cc1=  .994234 cc2=  .781034 lx=  8.04407 if=  71 il=  92 4/23/2020  n=  21 now=    6595 end=       3115      2450      3101 U=    11.01 T=   76.3 p1= -52.8 p2=   211.7 ed=   102 5/3/2020    x1=  71. x2=  92. y1=   .48 y2= -1.43 BEST
AAA2     1 US_New_York_Erie Confirmed cc1=  .994234 cc2=  .781034 lx=  8.04307 if=  71 il=  92 4/23/2020  n=  21 now=    6595 end=       3115      2450      3101 U=    11.01 T=   76.3 p1= -52.8 p2=   211.7 ed=   102 5/3/2020    x1=  71. x2=  92. y1=   .48 y2= -1.43 BEST
GP: Confirmed US_New_York_Erie 4/23/2020        92    6595     3115    2450     3101     6   102 5/3/2020  
AAA2     1 US_New_York_Erie Confirmed cc1=  .996310 cc2=  .766894 lx=  8.38407 if=  74 il=  92 4/23/2020  n=  18 now=    6595 end=       4376      2450      3101 U=    20.13 T=   81.0 p1= -33.6 p2=   150.7 ed=   128 5/29/2020   x1=  74. x2=  92. y1=   .35 y2=  -.54     
GP: Confirmed US_New_York_Erie 4/23/2020        92    6595     4376    2450     3101     6   128 5/29/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .995780 cc2=  .760078 lx=  8.45407 if=  75 il=  92 4/23/2020  n=  17 now=    6595 end=       4694      2450      3101 U=    22.00 T=   82.5 p1= -28.8 p2=   140.5 ed=   134 6/4/2020    x1=  75. x2=  92. y1=   .34 y2=  -.43     
GP: Confirmed US_New_York_Erie 4/23/2020        92    6595     4694    2450     3101     6   134 6/4/2020  
AAA2     1 US_New_York_Erie Confirmed cc1=  .995074 cc2=  .752538 lx=  8.53407 if=  76 il=  92 4/23/2020  n=  16 now=    6595 end=       5085      2450      3101 U=    24.16 T=   84.4 p1= -22.9 p2=   129.7 ed=   141 6/11/2020   x1=  76. x2=  92. y1=   .35 y2=  -.31     
GP: Confirmed US_New_York_Erie 4/23/2020        92    6595     5085    2450     3101     6   141 6/11/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .994137 cc2=  .744137 lx=  8.62407 if=  77 il=  92 4/23/2020  n=  15 now=    6595 end=       5563      2450      3101 U=    27.07 T=   86.6 p1= -15.6 p2=   118.6 ed=   150 6/20/2020   x1=  77. x2=  92. y1=   .36 y2=  -.20     
GP: Confirmed US_New_York_Erie 4/23/2020        92    6595     5563    2450     3101     6   150 6/20/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .992983 cc2=  .734784 lx=  8.50407 if=  78 il=  92 4/23/2020  n=  14 now=    6595 end=       4934      2450      3101 U=    24.59 T=   83.2 p1= -25.2 p2=   133.7 ed=   141 6/11/2020   x1=  78. x2=  92. y1=   .21 y2=  -.36     
GP: Confirmed US_New_York_Erie 4/23/2020        92    6595     4934    2450     3101     6   141 6/11/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .992735 cc2=  .725474 lx=  8.27407 if=  79 il=  92 4/23/2020  n=  13 now=    6595 end=       3920      2450      3101 U=    18.16 T=   78.3 p1= -40.6 p2=   168.2 ed=   121 5/22/2020   x1=  79. x2=  92. y1=  -.04 y2=  -.75     
GP: Confirmed US_New_York_Erie 4/23/2020        92    6595     3920    2450     3101     6   121 5/22/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .993338 cc2=  .715988 lx=  8.14407 if=  80 il=  92 4/23/2020  n=  12 now=    6595 end=       3442      2450      3101 U=    13.51 T=   77.4 p1= -47.8 p2=   191.6 ed=   109 5/10/2020   x1=  80. x2=  92. y1=  -.19 y2= -1.08     
GP: Confirmed US_New_York_Erie 4/23/2020        92    6595     3442    2450     3101     6   109 5/10/2020 
AAA1     1 US_New_York_Erie Confirmed cc1=  .998408 cc2=  .844104 lx=  8.10407 if=  52 il=  93 4/24/2020  n=  41 now=    6595 end=       3307      2603      3294 U=    12.15 T=   75.6 p1= -49.9 p2=   199.4 ed=   104 5/5/2020    x1=  52. x2=  93. y1=  1.95 y2= -1.43 BEST
AAA2     1 US_New_York_Erie Confirmed cc1=  .998408 cc2=  .844104 lx=  8.10607 if=  52 il=  93 4/24/2020  n=  41 now=    6595 end=       3307      2603      3294 U=    12.15 T=   75.6 p1= -49.9 p2=   199.4 ed=   104 5/5/2020    x1=  52. x2=  93. y1=  1.95 y2= -1.43 BEST
GP: Confirmed US_New_York_Erie 4/24/2020        93    6595     3307    2603     3294    12   104 5/5/2020  
AAA1     1 US_New_York_Erie Confirmed cc1=  .998307 cc2=  .842134 lx=  8.10407 if=  53 il=  93 4/24/2020  n=  40 now=    6595 end=       3307      2603      3294 U=    11.85 T=   76.1 p1= -49.9 p2=   199.4 ed=   104 5/5/2020    x1=  53. x2=  93. y1=  1.95 y2= -1.43 BEST
AAA2     1 US_New_York_Erie Confirmed cc1=  .998307 cc2=  .842134 lx=  8.10307 if=  53 il=  93 4/24/2020  n=  40 now=    6595 end=       3307      2603      3294 U=    11.85 T=   76.1 p1= -49.9 p2=   199.4 ed=   104 5/5/2020    x1=  53. x2=  93. y1=  1.95 y2= -1.43 BEST
GP: Confirmed US_New_York_Erie 4/24/2020        93    6595     3307    2603     3294    12   104 5/5/2020  
AAA1     1 US_New_York_Erie Confirmed cc1=  .998204 cc2=  .840090 lx=  8.10407 if=  54 il=  93 4/24/2020  n=  39 now=    6595 end=       3307      2603      3294 U=    12.01 T=   75.8 p1= -49.9 p2=   199.4 ed=   104 5/5/2020    x1=  54. x2=  93. y1=  1.82 y2= -1.43 BEST
AAA2     1 US_New_York_Erie Confirmed cc1=  .998205 cc2=  .840090 lx=  8.10707 if=  54 il=  93 4/24/2020  n=  39 now=    6595 end=       3307      2603      3294 U=    12.01 T=   75.8 p1= -49.9 p2=   199.4 ed=   104 5/5/2020    x1=  54. x2=  93. y1=  1.82 y2= -1.43 BEST
GP: Confirmed US_New_York_Erie 4/24/2020        93    6595     3307    2603     3294    12   104 5/5/2020  
AAA1     1 US_New_York_Erie Confirmed cc1=  .998062 cc2=  .837934 lx=  8.10407 if=  55 il=  93 4/24/2020  n=  38 now=    6595 end=       3307      2603      3294 U=    11.99 T=   75.9 p1= -49.9 p2=   199.4 ed=   104 5/5/2020    x1=  55. x2=  93. y1=  1.74 y2= -1.43 BEST
AAA2     1 US_New_York_Erie Confirmed cc1=  .998063 cc2=  .837934 lx=  8.10707 if=  55 il=  93 4/24/2020  n=  38 now=    6595 end=       3307      2603      3294 U=    11.99 T=   75.9 p1= -49.9 p2=   199.4 ed=   104 5/5/2020    x1=  55. x2=  93. y1=  1.74 y2= -1.43 BEST
GP: Confirmed US_New_York_Erie 4/24/2020        93    6595     3307    2603     3294    12   104 5/5/2020  
AAA1     1 US_New_York_Erie Confirmed cc1=  .997905 cc2=  .835684 lx=  8.10407 if=  56 il=  93 4/24/2020  n=  37 now=    6595 end=       3307      2603      3294 U=    12.09 T=   75.7 p1= -49.9 p2=   199.4 ed=   104 5/5/2020    x1=  56. x2=  93. y1=  1.63 y2= -1.43 BEST
AAA2     1 US_New_York_Erie Confirmed cc1=  .997906 cc2=  .835684 lx=  8.10707 if=  56 il=  93 4/24/2020  n=  37 now=    6595 end=       3307      2603      3294 U=    12.09 T=   75.7 p1= -49.9 p2=   199.4 ed=   104 5/5/2020    x1=  56. x2=  93. y1=  1.63 y2= -1.43 BEST
GP: Confirmed US_New_York_Erie 4/24/2020        93    6595     3307    2603     3294    12   104 5/5/2020  
AAA1     1 US_New_York_Erie Confirmed cc1=  .997752 cc2=  .833353 lx=  8.10407 if=  57 il=  93 4/24/2020  n=  36 now=    6595 end=       3307      2603      3294 U=    12.03 T=   75.8 p1= -49.9 p2=   199.4 ed=   104 5/5/2020    x1=  57. x2=  93. y1=  1.56 y2= -1.43 BEST
AAA2     1 US_New_York_Erie Confirmed cc1=  .997752 cc2=  .833353 lx=  8.10407 if=  57 il=  93 4/24/2020  n=  36 now=    6595 end=       3307      2603      3294 U=    12.03 T=   75.8 p1= -49.9 p2=   199.4 ed=   104 5/5/2020    x1=  57. x2=  93. y1=  1.56 y2= -1.43 BEST
GP: Confirmed US_New_York_Erie 4/24/2020        93    6595     3307    2603     3294    12   104 5/5/2020  
