TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       18180.00000        9.80808
TAB:  Israel Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Israel Confirmed cc1=  .997512 cc2=  .853114 lx=  9.72708 if=  72 il= 119 5/20/2020  n=  47 now=   18180 end=      16782     16667     16455 U=     9.85 T=   70.0 p1=  -7.7 p2=   108.3 ed=    93 4/24/2020   x1=  72. x2= 119. y1=  -.20 y2= -4.98 BEST
GP: Confirmed Israel 5/20/2020       119   18180    16782   16667    16455    49    93 4/24/2020 
AAA1     1 Israel Confirmed cc1=  .997643 cc2=  .848572 lx=  9.72808 if=  75 il= 119 5/20/2020  n=  44 now=   18180 end=      16782     16667     16455 U=     9.73 T=   70.6 p1=  -7.7 p2=   108.3 ed=    93 4/24/2020   x1=  75. x2= 119. y1=  -.46 y2= -4.98 BEST
AAA2     1 Israel Confirmed cc1=  .997926 cc2=  .848572 lx=  9.72608 if=  75 il= 119 5/20/2020  n=  44 now=   18180 end=      16782     16667     16455 U=     9.73 T=   70.6 p1=  -7.7 p2=   108.3 ed=    93 4/24/2020   x1=  75. x2= 119. y1=  -.46 y2= -4.98 BEST
GP: Confirmed Israel 5/20/2020       119   18180    16782   16667    16455    49    93 4/24/2020 
AAA1     1 Israel Confirmed cc1=  .997706 cc2=  .846950 lx=  9.72808 if=  76 il= 119 5/20/2020  n=  43 now=   18180 end=      16782     16667     16455 U=     9.64 T=   71.0 p1=  -7.7 p2=   108.3 ed=    93 4/24/2020   x1=  76. x2= 119. y1=  -.52 y2= -4.98 BEST
AAA2     1 Israel Confirmed cc1=  .998135 cc2=  .846950 lx=  9.72608 if=  76 il= 119 5/20/2020  n=  43 now=   18180 end=      16782     16667     16455 U=     9.64 T=   71.0 p1=  -7.7 p2=   108.3 ed=    93 4/24/2020   x1=  76. x2= 119. y1=  -.52 y2= -4.98 BEST
GP: Confirmed Israel 5/20/2020       119   18180    16782   16667    16455    49    93 4/24/2020 
AAA1     1 Israel Confirmed cc1=  .997709 cc2=  .845211 lx=  9.72808 if=  77 il= 119 5/20/2020  n=  42 now=   18180 end=      16782     16667     16455 U=     9.48 T=   71.8 p1=  -7.7 p2=   108.3 ed=    94 4/25/2020   x1=  77. x2= 119. y1=  -.55 y2= -4.98 BEST
AAA2     1 Israel Confirmed cc1=  .998285 cc2=  .845211 lx=  9.72608 if=  77 il= 119 5/20/2020  n=  42 now=   18180 end=      16782     16667     16455 U=     9.48 T=   71.8 p1=  -7.7 p2=   108.3 ed=    94 4/25/2020   x1=  77. x2= 119. y1=  -.55 y2= -4.98 BEST
GP: Confirmed Israel 5/20/2020       119   18180    16782   16667    16455    49    94 4/25/2020 
AAA1     1 Israel Confirmed cc1=  .997600 cc2=  .843296 lx=  9.72808 if=  78 il= 119 5/20/2020  n=  41 now=   18180 end=      16782     16667     16455 U=     9.48 T=   71.8 p1=  -7.7 p2=   108.3 ed=    94 4/25/2020   x1=  78. x2= 119. y1=  -.65 y2= -4.98 BEST
AAA2     1 Israel Confirmed cc1=  .998300 cc2=  .843296 lx=  9.72608 if=  78 il= 119 5/20/2020  n=  41 now=   18180 end=      16782     16667     16455 U=     9.48 T=   71.8 p1=  -7.7 p2=   108.3 ed=    94 4/25/2020   x1=  78. x2= 119. y1=  -.65 y2= -4.98 BEST
GP: Confirmed Israel 5/20/2020       119   18180    16782   16667    16455    49    94 4/25/2020 
AAA1     1 Israel Confirmed cc1=  .997488 cc2=  .841314 lx=  9.72808 if=  79 il= 119 5/20/2020  n=  40 now=   18180 end=      16782     16667     16455 U=     9.44 T=   72.0 p1=  -7.7 p2=   108.3 ed=    94 4/25/2020   x1=  79. x2= 119. y1=  -.74 y2= -4.98 BEST
AAA2     1 Israel Confirmed cc1=  .998329 cc2=  .841314 lx=  9.72608 if=  79 il= 119 5/20/2020  n=  40 now=   18180 end=      16782     16667     16455 U=     9.44 T=   72.0 p1=  -7.7 p2=   108.3 ed=    94 4/25/2020   x1=  79. x2= 119. y1=  -.74 y2= -4.98 BEST
GP: Confirmed Israel 5/20/2020       119   18180    16782   16667    16455    49    94 4/25/2020 
AAA1     1 Israel Confirmed cc1=  .997345 cc2=  .839232 lx=  9.72808 if=  80 il= 119 5/20/2020  n=  39 now=   18180 end=      16782     16667     16455 U=     9.35 T=   72.5 p1=  -7.7 p2=   108.3 ed=    94 4/25/2020   x1=  80. x2= 119. y1=  -.81 y2= -4.98 BEST
AAA2     1 Israel Confirmed cc1=  .998361 cc2=  .839232 lx=  9.72508 if=  80 il= 119 5/20/2020  n=  39 now=   18180 end=      16782     16667     16455 U=     9.35 T=   72.5 p1=  -7.7 p2=   108.3 ed=    94 4/25/2020   x1=  80. x2= 119. y1=  -.81 y2= -4.98 BEST
GP: Confirmed Israel 5/20/2020       119   18180    16782   16667    16455    49    94 4/25/2020 
AAA1     1 Israel Confirmed cc1=  .997153 cc2=  .837025 lx=  9.72808 if=  81 il= 119 5/20/2020  n=  38 now=   18180 end=      16782     16667     16455 U=     9.30 T=   72.7 p1=  -7.7 p2=   108.3 ed=    94 4/25/2020   x1=  81. x2= 119. y1=  -.89 y2= -4.98 BEST
AAA2     1 Israel Confirmed cc1=  .998370 cc2=  .837025 lx=  9.72508 if=  81 il= 119 5/20/2020  n=  38 now=   18180 end=      16782     16667     16455 U=     9.30 T=   72.7 p1=  -7.7 p2=   108.3 ed=    94 4/25/2020   x1=  81. x2= 119. y1=  -.89 y2= -4.98 BEST
GP: Confirmed Israel 5/20/2020       119   18180    16782   16667    16455    49    94 4/25/2020 
AAA1     1 Israel Confirmed cc1=  .996926 cc2=  .834705 lx=  9.72808 if=  82 il= 119 5/20/2020  n=  37 now=   18180 end=      16782     16667     16455 U=     9.29 T=   72.8 p1=  -7.7 p2=   108.3 ed=    94 4/25/2020   x1=  82. x2= 119. y1=  -.99 y2= -4.98 BEST
AAA2     1 Israel Confirmed cc1=  .998342 cc2=  .834705 lx=  9.72508 if=  82 il= 119 5/20/2020  n=  37 now=   18180 end=      16782     16667     16455 U=     9.29 T=   72.8 p1=  -7.7 p2=   108.3 ed=    94 4/25/2020   x1=  82. x2= 119. y1=  -.99 y2= -4.98 BEST
GP: Confirmed Israel 5/20/2020       119   18180    16782   16667    16455    49    94 4/25/2020 
AAA1     1 Israel Confirmed cc1=  .996672 cc2=  .832273 lx=  9.72808 if=  83 il= 119 5/20/2020  n=  36 now=   18180 end=      16782     16667     16455 U=     9.29 T=   72.7 p1=  -7.7 p2=   108.3 ed=    94 4/25/2020   x1=  83. x2= 119. y1= -1.10 y2= -4.98 BEST
AAA2     1 Israel Confirmed cc1=  .998295 cc2=  .832273 lx=  9.72508 if=  83 il= 119 5/20/2020  n=  36 now=   18180 end=      16782     16667     16455 U=     9.29 T=   72.7 p1=  -7.7 p2=   108.3 ed=    94 4/25/2020   x1=  83. x2= 119. y1= -1.10 y2= -4.98 BEST
GP: Confirmed Israel 5/20/2020       119   18180    16782   16667    16455    49    94 4/25/2020 
AAA1     1 Israel Confirmed cc1=  .996388 cc2=  .829722 lx=  9.72808 if=  84 il= 119 5/20/2020  n=  35 now=   18180 end=      16782     16667     16455 U=     9.32 T=   72.6 p1=  -7.7 p2=   108.3 ed=    94 4/25/2020   x1=  84. x2= 119. y1= -1.22 y2= -4.98 BEST
AAA2     1 Israel Confirmed cc1=  .998247 cc2=  .829722 lx=  9.72508 if=  84 il= 119 5/20/2020  n=  35 now=   18180 end=      16782     16667     16455 U=     9.32 T=   72.6 p1=  -7.7 p2=   108.3 ed=    94 4/25/2020   x1=  84. x2= 119. y1= -1.22 y2= -4.98 BEST
GP: Confirmed Israel 5/20/2020       119   18180    16782   16667    16455    49    94 4/25/2020 
AAA1     1 Israel Confirmed cc1=  .996076 cc2=  .827045 lx=  9.72808 if=  85 il= 119 5/20/2020  n=  34 now=   18180 end=      16782     16667     16455 U=     9.23 T=   73.1 p1=  -7.7 p2=   108.3 ed=    94 4/25/2020   x1=  85. x2= 119. y1= -1.29 y2= -4.98 BEST
AAA2     1 Israel Confirmed cc1=  .998214 cc2=  .827045 lx=  9.72508 if=  85 il= 119 5/20/2020  n=  34 now=   18180 end=      16782     16667     16455 U=     9.23 T=   73.1 p1=  -7.7 p2=   108.3 ed=    94 4/25/2020   x1=  85. x2= 119. y1= -1.29 y2= -4.98 BEST
GP: Confirmed Israel 5/20/2020       119   18180    16782   16667    16455    49    94 4/25/2020 
AAA1     1 Israel Confirmed cc1=  .995721 cc2=  .824222 lx=  9.72808 if=  86 il= 119 5/20/2020  n=  33 now=   18180 end=      16782     16667     16455 U=     9.12 T=   73.6 p1=  -7.7 p2=   108.3 ed=    95 4/26/2020   x1=  86. x2= 119. y1= -1.36 y2= -4.98 BEST
AAA2     1 Israel Confirmed cc1=  .998105 cc2=  .824222 lx=  9.72508 if=  86 il= 119 5/20/2020  n=  33 now=   18180 end=      16782     16667     16455 U=     9.12 T=   73.6 p1=  -7.7 p2=   108.3 ed=    95 4/26/2020   x1=  86. x2= 119. y1= -1.36 y2= -4.98 BEST
GP: Confirmed Israel 5/20/2020       119   18180    16782   16667    16455    49    95 4/26/2020 
AAA1     1 Israel Confirmed cc1=  .995378 cc2=  .821301 lx=  9.72808 if=  87 il= 119 5/20/2020  n=  32 now=   18180 end=      16782     16667     16455 U=     9.06 T=   73.9 p1=  -7.7 p2=   108.3 ed=    95 4/26/2020   x1=  87. x2= 119. y1= -1.45 y2= -4.98 BEST
AAA2     1 Israel Confirmed cc1=  .997932 cc2=  .821301 lx=  9.72508 if=  87 il= 119 5/20/2020  n=  32 now=   18180 end=      16782     16667     16455 U=     9.06 T=   73.9 p1=  -7.7 p2=   108.3 ed=    95 4/26/2020   x1=  87. x2= 119. y1= -1.45 y2= -4.98 BEST
GP: Confirmed Israel 5/20/2020       119   18180    16782   16667    16455    49    95 4/26/2020 
AAA1     1 Israel Confirmed cc1=  .995081 cc2=  .818304 lx=  9.72808 if=  88 il= 119 5/20/2020  n=  31 now=   18180 end=      16782     16667     16455 U=     8.97 T=   74.3 p1=  -7.7 p2=   108.3 ed=    95 4/26/2020   x1=  88. x2= 119. y1= -1.52 y2= -4.98 BEST
AAA2     1 Israel Confirmed cc1=  .997735 cc2=  .818304 lx=  9.72508 if=  88 il= 119 5/20/2020  n=  31 now=   18180 end=      16782     16667     16455 U=     8.97 T=   74.3 p1=  -7.7 p2=   108.3 ed=    95 4/26/2020   x1=  88. x2= 119. y1= -1.52 y2= -4.98 BEST
GP: Confirmed Israel 5/20/2020       119   18180    16782   16667    16455    49    95 4/26/2020 
AAA1     1 Israel Confirmed cc1=  .994980 cc2=  .815375 lx=  9.72808 if=  89 il= 119 5/20/2020  n=  30 now=   18180 end=      16782     16667     16455 U=     8.88 T=   74.8 p1=  -7.7 p2=   108.3 ed=    95 4/26/2020   x1=  89. x2= 119. y1= -1.60 y2= -4.98 BEST
AAA2     1 Israel Confirmed cc1=  .997571 cc2=  .815375 lx=  9.72508 if=  89 il= 119 5/20/2020  n=  30 now=   18180 end=      16782     16667     16455 U=     8.88 T=   74.8 p1=  -7.7 p2=   108.3 ed=    95 4/26/2020   x1=  89. x2= 119. y1= -1.60 y2= -4.98 BEST
GP: Confirmed Israel 5/20/2020       119   18180    16782   16667    16455    49    95 4/26/2020 
AAA1     1 Israel Confirmed cc1=  .995297 cc2=  .812723 lx=  9.72808 if=  90 il= 119 5/20/2020  n=  29 now=   18180 end=      16782     16667     16455 U=     8.81 T=   75.2 p1=  -7.7 p2=   108.3 ed=    95 4/26/2020   x1=  90. x2= 119. y1= -1.69 y2= -4.98 BEST
AAA2     1 Israel Confirmed cc1=  .997559 cc2=  .812723 lx=  9.72508 if=  90 il= 119 5/20/2020  n=  29 now=   18180 end=      16782     16667     16455 U=     8.81 T=   75.2 p1=  -7.7 p2=   108.3 ed=    95 4/26/2020   x1=  90. x2= 119. y1= -1.69 y2= -4.98 BEST
GP: Confirmed Israel 5/20/2020       119   18180    16782   16667    16455    49    95 4/26/2020 
AAA1     1 Israel Confirmed cc1=  .996356 cc2=  .810661 lx=  9.72808 if=  91 il= 119 5/20/2020  n=  28 now=   18180 end=      16782     16667     16455 U=     9.16 T=   73.4 p1=  -7.7 p2=   108.3 ed=    95 4/26/2020   x1=  91. x2= 119. y1= -1.92 y2= -4.98 BEST
AAA2     1 Israel Confirmed cc1=  .997875 cc2=  .810661 lx=  9.72508 if=  91 il= 119 5/20/2020  n=  28 now=   18180 end=      16782     16667     16455 U=     9.16 T=   73.4 p1=  -7.7 p2=   108.3 ed=    95 4/26/2020   x1=  91. x2= 119. y1= -1.92 y2= -4.98 BEST
GP: Confirmed Israel 5/20/2020       119   18180    16782   16667    16455    49    95 4/26/2020 
AAA1     1 Israel Confirmed cc1=  .996688 cc2=  .807705 lx=  9.72808 if=  92 il= 119 5/20/2020  n=  27 now=   18180 end=      16782     16667     16455 U=     9.30 T=   72.7 p1=  -7.7 p2=   108.3 ed=    94 4/25/2020   x1=  92. x2= 119. y1= -2.08 y2= -4.98 BEST
AAA2     1 Israel Confirmed cc1= 1.000000 cc2=  .807705 lx=  9.63008 if=  92 il= 119 5/20/2020  n=  27 now=   18180 end=      16782     16667     16455 U=     9.30 T=   72.7 p1=  -7.7 p2=   108.3 ed=    94 4/25/2020   x1=  92. x2= 119. y1= -2.08 y2= -4.98 BEST
GP: Confirmed Israel 5/20/2020       119   18180    16782   16667    16455    49    94 4/25/2020 
AAA1     1 Israel Confirmed cc1=  .996929 cc2=  .804479 lx=  9.72808 if=  93 il= 119 5/20/2020  n=  26 now=   18180 end=      16782     16667     16455 U=     9.44 T=   72.0 p1=  -7.7 p2=   108.3 ed=    94 4/25/2020   x1=  93. x2= 119. y1= -2.22 y2= -4.98 BEST
AAA2     1 Israel Confirmed cc1= 1.000000 cc2=  .804479 lx=  9.63608 if=  93 il= 119 5/20/2020  n=  26 now=   18180 end=      16782     16667     16455 U=     9.44 T=   72.0 p1=  -7.7 p2=   108.3 ed=    94 4/25/2020   x1=  93. x2= 119. y1= -2.22 y2= -4.98 BEST
GP: Confirmed Israel 5/20/2020       119   18180    16782   16667    16455    49    94 4/25/2020 
AAA1     1 Israel Confirmed cc1=  .997087 cc2=  .800971 lx=  9.72808 if=  94 il= 119 5/20/2020  n=  25 now=   18180 end=      16782     16667     16455 U=     9.62 T=   71.1 p1=  -7.7 p2=   108.3 ed=    93 4/24/2020   x1=  94. x2= 119. y1= -2.38 y2= -4.98 BEST
AAA2     1 Israel Confirmed cc1= 1.000000 cc2=  .800971 lx=  9.65008 if=  94 il= 119 5/20/2020  n=  25 now=   18180 end=      16782     16667     16455 U=     9.62 T=   71.1 p1=  -7.7 p2=   108.3 ed=    93 4/24/2020   x1=  94. x2= 119. y1= -2.38 y2= -4.98 BEST
GP: Confirmed Israel 5/20/2020       119   18180    16782   16667    16455    49    93 4/24/2020 
AAA1     1 Israel Confirmed cc1=  .997021 cc2=  .797021 lx=  9.72808 if=  95 il= 119 5/20/2020  n=  24 now=   18180 end=      16782     16667     16455 U=     9.64 T=   71.0 p1=  -7.7 p2=   108.3 ed=    93 4/24/2020   x1=  95. x2= 119. y1= -2.49 y2= -4.98 BEST
AAA2     1 Israel Confirmed cc1= 1.000000 cc2=  .797021 lx=  9.66008 if=  95 il= 119 5/20/2020  n=  24 now=   18180 end=      16782     16667     16455 U=     9.64 T=   71.0 p1=  -7.7 p2=   108.3 ed=    93 4/24/2020   x1=  95. x2= 119. y1= -2.49 y2= -4.98 BEST
GP: Confirmed Israel 5/20/2020       119   18180    16782   16667    16455    49    93 4/24/2020 
AAA1     1 Israel Confirmed cc1=  .997053 cc2=  .792929 lx=  9.72808 if=  96 il= 119 5/20/2020  n=  23 now=   18180 end=      16782     16667     16455 U=     9.58 T=   71.3 p1=  -7.7 p2=   108.3 ed=    93 4/24/2020   x1=  96. x2= 119. y1= -2.58 y2= -4.98 BEST
AAA2     1 Israel Confirmed cc1= 1.000000 cc2=  .792929 lx=  9.66408 if=  96 il= 119 5/20/2020  n=  23 now=   18180 end=      16782     16667     16455 U=     9.58 T=   71.3 p1=  -7.7 p2=   108.3 ed=    93 4/24/2020   x1=  96. x2= 119. y1= -2.58 y2= -4.98 BEST
GP: Confirmed Israel 5/20/2020       119   18180    16782   16667    16455    49    93 4/24/2020 
AAA1     1 Israel Confirmed cc1=  .997479 cc2=  .788964 lx=  9.72808 if=  97 il= 119 5/20/2020  n=  22 now=   18180 end=      16782     16667     16455 U=     9.81 T=   70.2 p1=  -7.7 p2=   108.3 ed=    93 4/24/2020   x1=  97. x2= 119. y1= -2.74 y2= -4.98 BEST
AAA2     1 Israel Confirmed cc1= 1.000000 cc2=  .788964 lx=  9.67608 if=  97 il= 119 5/20/2020  n=  22 now=   18180 end=      16782     16667     16455 U=     9.81 T=   70.2 p1=  -7.7 p2=   108.3 ed=    93 4/24/2020   x1=  97. x2= 119. y1= -2.74 y2= -4.98 BEST
GP: Confirmed Israel 5/20/2020       119   18180    16782   16667    16455    49    93 4/24/2020 
AAA1     1 Israel Confirmed cc1=  .997595 cc2=  .784395 lx=  9.72808 if=  98 il= 119 5/20/2020  n=  21 now=   18180 end=      16782     16667     16455 U=     9.85 T=   70.0 p1=  -7.7 p2=   108.3 ed=    93 4/24/2020   x1=  98. x2= 119. y1= -2.84 y2= -4.98 BEST
AAA2     1 Israel Confirmed cc1= 1.000000 cc2=  .784395 lx=  9.68008 if=  98 il= 119 5/20/2020  n=  21 now=   18180 end=      16782     16667     16455 U=     9.85 T=   70.0 p1=  -7.7 p2=   108.3 ed=    93 4/24/2020   x1=  98. x2= 119. y1= -2.84 y2= -4.98 BEST
GP: Confirmed Israel 5/20/2020       119   18180    16782   16667    16455    49    93 4/24/2020 
AAA1     1 Israel Confirmed cc1=  .997875 cc2=  .779657 lx=  9.72808 if=  99 il= 119 5/20/2020  n=  20 now=   18180 end=      16782     16667     16455 U=     9.98 T=   69.3 p1=  -7.7 p2=   108.3 ed=    92 4/23/2020   x1=  99. x2= 119. y1= -2.97 y2= -4.98 BEST
AAA2     1 Israel Confirmed cc1= 1.000000 cc2=  .779657 lx=  9.68708 if=  99 il= 119 5/20/2020  n=  20 now=   18180 end=      16782     16667     16455 U=     9.98 T=   69.3 p1=  -7.7 p2=   108.3 ed=    92 4/23/2020   x1=  99. x2= 119. y1= -2.97 y2= -4.98 BEST
GP: Confirmed Israel 5/20/2020       119   18180    16782   16667    16455    49    92 4/23/2020 
AAA1     1 Israel Confirmed cc1=  .998079 cc2=  .774472 lx=  9.72808 if= 100 il= 119 5/20/2020  n=  19 now=   18180 end=      16782     16667     16455 U=    10.59 T=   66.3 p1=  -7.7 p2=   108.3 ed=    91 4/22/2020   x1= 100. x2= 119. y1= -3.18 y2= -4.98 BEST
AAA2     1 Israel Confirmed cc1= 1.000000 cc2=  .774472 lx=  9.69208 if= 100 il= 119 5/20/2020  n=  19 now=   18180 end=      16782     16667     16455 U=    10.59 T=   66.3 p1=  -7.7 p2=   108.3 ed=    91 4/22/2020   x1= 100. x2= 119. y1= -3.18 y2= -4.98 BEST
GP: Confirmed Israel 5/20/2020       119   18180    16782   16667    16455    49    91 4/22/2020 
AAA1     1 Israel Confirmed cc1=  .997837 cc2=  .768422 lx=  9.72808 if= 101 il= 119 5/20/2020  n=  18 now=   18180 end=      16782     16667     16455 U=    10.84 T=   65.0 p1=  -7.7 p2=   108.3 ed=    90 4/21/2020   x1= 101. x2= 119. y1= -3.32 y2= -4.98 BEST
AAA2     1 Israel Confirmed cc1= 1.000000 cc2=  .768422 lx=  9.69508 if= 101 il= 119 5/20/2020  n=  18 now=   18180 end=      16782     16667     16455 U=    10.84 T=   65.0 p1=  -7.7 p2=   108.3 ed=    90 4/21/2020   x1= 101. x2= 119. y1= -3.32 y2= -4.98 BEST
GP: Confirmed Israel 5/20/2020       119   18180    16782   16667    16455    49    90 4/21/2020 
AAA1     1 Israel Confirmed cc1=  .998144 cc2=  .762441 lx=  9.72808 if= 102 il= 119 5/20/2020  n=  17 now=   18180 end=      16782     16667     16455 U=    10.49 T=   66.8 p1=  -7.7 p2=   108.3 ed=    91 4/22/2020   x1= 102. x2= 119. y1= -3.36 y2= -4.98 BEST
AAA2     1 Israel Confirmed cc1= 1.000000 cc2=  .762441 lx=  9.69808 if= 102 il= 119 5/20/2020  n=  17 now=   18180 end=      16782     16667     16455 U=    10.49 T=   66.8 p1=  -7.7 p2=   108.3 ed=    91 4/22/2020   x1= 102. x2= 119. y1= -3.36 y2= -4.98 BEST
GP: Confirmed Israel 5/20/2020       119   18180    16782   16667    16455    49    91 4/22/2020 
AAA1     1 Israel Confirmed cc1=  .997943 cc2=  .755408 lx=  9.72808 if= 103 il= 119 5/20/2020  n=  16 now=   18180 end=      16782     16667     16455 U=    10.32 T=   67.6 p1=  -7.7 p2=   108.3 ed=    91 4/22/2020   x1= 103. x2= 119. y1= -3.43 y2= -4.98 BEST
AAA2     1 Israel Confirmed cc1= 1.000000 cc2=  .755408 lx=  9.69908 if= 103 il= 119 5/20/2020  n=  16 now=   18180 end=      16782     16667     16455 U=    10.32 T=   67.6 p1=  -7.7 p2=   108.3 ed=    91 4/22/2020   x1= 103. x2= 119. y1= -3.43 y2= -4.98 BEST
GP: Confirmed Israel 5/20/2020       119   18180    16782   16667    16455    49    91 4/22/2020 
AAA1     1 Israel Confirmed cc1=  .997552 cc2=  .747552 lx=  9.72808 if= 104 il= 119 5/20/2020  n=  15 now=   18180 end=      16782     16667     16455 U=    10.24 T=   68.0 p1=  -7.7 p2=   108.3 ed=    92 4/23/2020   x1= 104. x2= 119. y1= -3.51 y2= -4.98 BEST
AAA2     1 Israel Confirmed cc1= 1.000000 cc2=  .747552 lx=  9.70108 if= 104 il= 119 5/20/2020  n=  15 now=   18180 end=      16782     16667     16455 U=    10.24 T=   68.0 p1=  -7.7 p2=   108.3 ed=    92 4/23/2020   x1= 104. x2= 119. y1= -3.51 y2= -4.98 BEST
GP: Confirmed Israel 5/20/2020       119   18180    16782   16667    16455    49    92 4/23/2020 
AAA1     1 Israel Confirmed cc1=  .997027 cc2=  .738828 lx=  9.72808 if= 105 il= 119 5/20/2020  n=  14 now=   18180 end=      16782     16667     16455 U=     9.85 T=   70.0 p1=  -7.7 p2=   108.3 ed=    93 4/24/2020   x1= 105. x2= 119. y1= -3.56 y2= -4.98 BEST
AAA2     1 Israel Confirmed cc1= 1.000000 cc2=  .738828 lx=  9.70708 if= 105 il= 119 5/20/2020  n=  14 now=   18180 end=      16782     16667     16455 U=     9.85 T=   70.0 p1=  -7.7 p2=   108.3 ed=    93 4/24/2020   x1= 105. x2= 119. y1= -3.56 y2= -4.98 BEST
GP: Confirmed Israel 5/20/2020       119   18180    16782   16667    16455    49    93 4/24/2020 
AAA2     1 Israel Confirmed cc1=  .997518 cc2=  .730256 lx=  9.73808 if= 106 il= 119 5/20/2020  n=  13 now=   18180 end=      16950     16667     16455 U=    18.43 T=   43.8 p1=  -6.8 p2=   107.3 ed=    87 4/18/2020   x1= 106. x2= 119. y1= -3.38 y2= -4.08     
GP: Confirmed Israel 5/20/2020       119   18180    16950   16667    16455    49    87 4/18/2020 
AAA2     1 Israel Confirmed cc1=  .998195 cc2=  .720845 lx=  9.73808 if= 107 il= 119 5/20/2020  n=  12 now=   18180 end=      16950     16667     16455 U=    19.92 T=   37.7 p1=  -6.8 p2=   107.3 ed=    84 4/15/2020   x1= 107. x2= 119. y1= -3.48 y2= -4.08     
GP: Confirmed Israel 5/20/2020       119   18180    16950   16667    16455    49    84 4/15/2020 
AAA2     1 Israel Confirmed cc1=  .997829 cc2=  .709154 lx=  9.73808 if= 108 il= 119 5/20/2020  n=  11 now=   18180 end=      16950     16667     16455 U=    19.43 T=   39.7 p1=  -6.8 p2=   107.3 ed=    85 4/16/2020   x1= 108. x2= 119. y1= -3.51 y2= -4.08     
GP: Confirmed Israel 5/20/2020       119   18180    16950   16667    16455    49    85 4/16/2020 
AAA2     1 Israel Confirmed cc1=  .997230 cc2=  .695719 lx=  9.73808 if= 109 il= 119 5/20/2020  n=  10 now=   18180 end=      16950     16667     16455 U=    19.30 T=   40.2 p1=  -6.8 p2=   107.3 ed=    85 4/16/2020   x1= 109. x2= 119. y1= -3.56 y2= -4.08     
